Time,huntington_bank
2024-09-30,20.079607060559848
2024-10-01,20.904796391815733
2024-10-02,20.079607060559848
2024-10-03,19.529480839722595
2024-10-04,20.629733281397105
2024-10-05,16.503786625117684
2024-10-06,11.55265063758238
2024-10-07,18.70429150846671
2024-10-08,17.05391284595494
2024-10-09,17.05391284595494
2024-10-10,18.97935461888534
2024-10-11,20.904796391815733
2024-10-12,15.6785972938618
2024-10-13,10.727461306326495
2024-10-14,21.45492261265299
2024-10-15,20.629733281397105
2024-10-16,19.254417729303967
2024-10-17,20.629733281397105
2024-10-18,20.079607060559848
2024-10-19,15.128471073024544
2024-10-20,9.627208864651983
2024-10-21,18.154165287629453
2024-10-22,17.32897595637357
2024-10-23,17.05391284595494
2024-10-24,17.05391284595494
2024-10-25,15.6785972938618
2024-10-26,14.028218631350033
2024-10-27,9.352145754233355
2024-10-28,16.503786625117684
2024-10-29,14.578344852187287
2024-10-30,17.879102177210825
2024-10-31,16.503786625117684
2024-11-01,20.629733281397105
2024-11-02,17.05391284595494
2024-11-03,9.627208864651983
2024-11-04,18.42922839804808
2024-11-05,16.778849735536312
2024-11-06,11.55265063758238
2024-11-07,16.228723514699055
2024-11-08,18.154165287629453
2024-11-09,14.578344852187287
2024-11-10,9.627208864651983
2024-11-11,16.228723514699055
2024-11-12,18.97935461888534
2024-11-13,18.42922839804808
2024-11-14,17.604039066792197
2024-11-15,18.70429150846671
2024-11-16,13.203029300094148
2024-11-17,9.627208864651983
2024-11-18,17.05391284595494
2024-11-19,17.604039066792197
2024-11-20,15.953660404280429
2024-11-21,18.154165287629453
2024-11-22,21.17985950223436
2024-11-23,16.503786625117684
2024-11-24,9.352145754233355
2024-11-25,18.154165287629453
2024-11-26,15.953660404280429
2024-11-27,20.079607060559848
2024-11-28,8.802019533396098
2024-11-29,17.32897595637357
2024-11-30,14.578344852187287
2024-12-01,11.277587527163751
2024-12-02,19.254417729303967
2024-12-03,19.254417729303967
2024-12-04,17.32897595637357
2024-12-05,17.05391284595494
2024-12-06,17.879102177210825
2024-12-07,15.6785972938618
2024-12-08,9.352145754233355
2024-12-09,17.32897595637357
2024-12-10,15.128471073024544
2024-12-11,17.879102177210825
2024-12-12,17.879102177210825
2024-12-13,18.42922839804808
2024-12-14,14.028218631350033
2024-12-15,11.002524416745123
2024-12-16,18.70429150846671
2024-12-17,17.32897595637357
2024-12-18,19.804543950141223
2024-12-19,17.05391284595494
2024-12-20,18.70429150846671
2024-12-21,15.953660404280429
2024-12-22,9.352145754233355
2024-12-23,21.729985723071618
2024-12-24,21.17985950223436
2024-12-25,7.426703981302958
2024-12-26,20.904796391815733
2024-12-27,22.005048833490246
2024-12-28,16.228723514699055
2024-12-29,11.55265063758238
2024-12-30,22.83023816474613
2024-12-31,25.305806158513782
2025-01-01,13.478092410512776
2025-01-02,22.005048833490246
2025-01-03,20.904796391815733
2025-01-04,15.953660404280429
2025-01-05,11.277587527163751
2025-01-06,17.604039066792197
2025-01-07,18.154165287629453
2025-01-08,18.97935461888534
2025-01-09,17.604039066792197
2025-01-10,17.05391284595494
2025-01-11,13.478092410512776
2025-01-12,10.452398195907866
2025-01-13,19.254417729303967
2025-01-14,18.70429150846671
2025-01-15,19.254417729303967
2025-01-16,17.604039066792197
2025-01-17,18.97935461888534
2025-01-18,13.753155520931404
2025-01-19,8.52695642297747
2025-01-20,13.203029300094148
2025-01-21,17.05391284595494
2025-01-22,18.154165287629453
2025-01-23,17.05391284595494
2025-01-24,20.904796391815733
2025-01-25,15.403534183443172
2025-01-26,10.727461306326495
2025-01-27,17.32897595637357
2025-01-28,19.254417729303967
2025-01-29,20.354670170978476
2025-01-30,22.280111943908874
2025-01-31,22.005048833490246
2025-02-01,17.32897595637357
2025-02-02,11.55265063758238
2025-02-03,18.70429150846671
2025-02-04,18.42922839804808
2025-02-05,19.254417729303967
2025-02-06,19.254417729303967
2025-02-07,17.604039066792197
2025-02-08,13.753155520931404
2025-02-09,11.277587527163751
2025-02-10,17.32897595637357
2025-02-11,17.879102177210825
2025-02-12,17.604039066792197
2025-02-13,17.05391284595494
2025-02-14,19.529480839722595
2025-02-15,14.30328174176866
2025-02-16,10.177335085489238
2025-02-17,15.6785972938618
2025-02-18,18.97935461888534
2025-02-19,19.804543950141223
2025-02-20,18.70429150846671
2025-02-21,19.804543950141223
2025-02-22,16.228723514699055
2025-02-23,10.727461306326495
2025-02-24,18.70429150846671
2025-02-25,18.70429150846671
2025-02-26,19.254417729303967
2025-02-27,18.154165287629453
2025-02-28,21.729985723071618
2025-03-01,18.42922839804808
2025-03-02,11.002524416745123
2025-03-03,20.354670170978476
2025-03-04,18.70429150846671
2025-03-05,18.154165287629453
2025-03-06,17.604039066792197
2025-03-07,18.42922839804808
2025-03-08,16.503786625117684
2025-03-09,10.727461306326495
2025-03-10,18.97935461888534
2025-03-11,18.154165287629453
2025-03-12,18.42922839804808
2025-03-13,18.70429150846671
2025-03-14,18.42922839804808
2025-03-15,14.853407962605916
2025-03-16,11.277587527163751
2025-03-17,18.42922839804808
2025-03-18,18.42922839804808
2025-03-19,17.604039066792197
2025-03-20,17.05391284595494
2025-03-21,18.154165287629453
2025-03-22,15.403534183443172
2025-03-23,10.177335085489238
2025-03-24,18.97935461888534
2025-03-25,15.128471073024544
2025-03-26,18.154165287629453
2025-03-27,16.778849735536312
2025-03-28,18.97935461888534
2025-03-29,15.953660404280429
2025-03-30,9.902271975070612
2025-03-31,20.079607060559848
2025-04-01,19.804543950141223
2025-04-02,18.154165287629453
2025-04-03,19.254417729303967
2025-04-04,18.97935461888534
2025-04-05,15.953660404280429
2025-04-06,10.452398195907866
2025-04-07,19.804543950141223
2025-04-08,17.32897595637357
2025-04-09,17.32897595637357
2025-04-10,17.604039066792197
2025-04-11,19.529480839722595
2025-04-12,15.6785972938618
2025-04-13,10.727461306326495
2025-04-14,20.079607060559848
2025-04-15,20.079607060559848
2025-04-16,19.529480839722595
2025-04-17,18.97935461888534
2025-04-18,20.629733281397105
2025-04-19,16.503786625117684
2025-04-20,8.52695642297747
2025-04-21,17.604039066792197
2025-04-22,17.05391284595494
2025-04-23,15.953660404280429
2025-04-24,16.228723514699055
2025-04-25,17.05391284595494
2025-04-26,12.652903079256891
2025-04-27,10.452398195907866
2025-04-28,17.879102177210825
2025-04-29,19.254417729303967
2025-04-30,16.503786625117684
2025-05-01,19.804543950141223
2025-05-02,18.70429150846671
2025-05-03,15.6785972938618
2025-05-04,10.452398195907866
2025-05-05,17.32897595637357
2025-05-06,18.70429150846671
2025-05-07,27.50631104186281
2025-05-08,17.05391284595494
2025-05-09,15.6785972938618
2025-05-10,14.578344852187287
2025-05-11,9.077082643814727
2025-05-12,18.42922839804808
2025-05-13,18.97935461888534
2025-05-14,17.05391284595494
2025-05-15,17.32897595637357
2025-05-16,18.154165287629453
2025-05-17,14.853407962605916
2025-05-18,9.627208864651983
2025-05-19,19.804543950141223
2025-05-20,18.70429150846671
2025-05-21,17.05391284595494
2025-05-22,17.604039066792197
2025-05-23,18.42922839804808
2025-05-24,13.478092410512776
2025-05-25,9.077082643814727
2025-05-26,10.177335085489238
2025-05-27,20.354670170978476
2025-05-28,22.005048833490246
2025-05-29,20.354670170978476
2025-05-30,20.904796391815733
2025-05-31,16.503786625117684
2025-06-01,10.177335085489238
2025-06-02,21.17985950223436
2025-06-03,18.42922839804808
2025-06-04,19.804543950141223
2025-06-05,18.154165287629453
2025-06-06,19.804543950141223
2025-06-07,14.30328174176866
2025-06-08,10.177335085489238
2025-06-09,20.629733281397105
2025-06-10,18.97935461888534
2025-06-11,17.604039066792197
2025-06-12,18.154165287629453
2025-06-13,19.254417729303967
2025-06-14,14.30328174176866
2025-06-15,9.902271975070612
2025-06-16,19.804543950141223
2025-06-17,18.97935461888534
2025-06-18,19.529480839722595
2025-06-19,18.70429150846671
2025-06-20,20.629733281397105
2025-06-21,15.128471073024544
2025-06-22,9.627208864651983
2025-06-23,19.804543950141223
2025-06-24,18.97935461888534
2025-06-25,19.254417729303967
2025-06-26,18.97935461888534
2025-06-27,20.629733281397105
2025-06-28,16.503786625117684
2025-06-29,11.002524416745123
2025-06-30,20.904796391815733
2025-07-01,21.45492261265299
2025-07-02,21.45492261265299
2025-07-03,21.45492261265299
2025-07-04,11.277587527163751
2025-07-05,15.128471073024544
2025-07-06,11.277587527163751
2025-07-07,21.45492261265299
2025-07-08,19.804543950141223
2025-07-09,20.354670170978476
2025-07-10,19.254417729303967
2025-07-11,21.17985950223436
2025-07-12,15.6785972938618
2025-07-13,10.177335085489238
2025-07-14,22.555175054327503
2025-07-15,19.804543950141223
2025-07-16,20.354670170978476
2025-07-17,20.354670170978476
2025-07-18,18.70429150846671
2025-07-19,14.578344852187287
2025-07-20,10.727461306326495
2025-07-21,20.354670170978476
2025-07-22,18.70429150846671
2025-07-23,19.254417729303967
2025-07-24,19.254417729303967
2025-07-25,18.70429150846671
2025-07-26,14.30328174176866
2025-07-27,9.627208864651983
2025-07-28,20.354670170978476
2025-07-29,18.42922839804808
2025-07-30,18.42922839804808
2025-07-31,20.079607060559848
2025-08-01,20.904796391815733
2025-08-02,16.228723514699055
2025-08-03,11.55265063758238
2025-08-04,21.729985723071618
2025-08-05,19.804543950141223
2025-08-06,19.529480839722595
2025-08-07,19.254417729303967
2025-08-08,20.629733281397105
2025-08-09,15.128471073024544
2025-08-10,10.727461306326495
2025-08-11,18.97935461888534
2025-08-12,20.079607060559848
2025-08-13,20.354670170978476
2025-08-14,20.629733281397105
2025-08-15,23.655427496002016
2025-08-16,21.45492261265299
2025-08-17,11.277587527163751
2025-08-18,18.70429150846671
2025-08-19,18.97935461888534
2025-08-20,17.879102177210825
2025-08-21,18.70429150846671
2025-08-22,18.70429150846671
2025-08-23,14.853407962605916
2025-08-24,11.277587527163751
2025-08-25,19.804543950141223
2025-08-26,18.42922839804808
2025-08-27,19.254417729303967
2025-08-28,19.804543950141223
2025-08-29,20.629733281397105
2025-08-30,14.578344852187287
2025-08-31,10.177335085489238
2025-09-01,11.827713748001008
2025-09-02,20.904796391815733
2025-09-03,20.904796391815733
2025-09-04,20.079607060559848
2025-09-05,18.42922839804808
2025-09-06,15.403534183443172
2025-09-07,10.177335085489238
2025-09-08,18.70429150846671
2025-09-09,16.503786625117684
2025-09-10,17.32897595637357
2025-09-11,17.05391284595494
2025-09-12,17.604039066792197
2025-09-13,14.30328174176866
2025-09-14,9.902271975070612
2025-09-15,18.97935461888534
2025-09-16,17.879102177210825
2025-09-17,18.42922839804808
2025-09-18,17.879102177210825
2025-09-19,19.529480839722595
2025-09-20,17.604039066792197
2025-09-21,10.727461306326495
2025-09-22,18.154165287629453
2025-09-23,17.604039066792197
2025-09-24,15.6785972938618
2025-09-25,18.97935461888534
2025-09-26,18.70429150846671
2025-09-27,14.853407962605916
2025-09-28,9.352145754233355
2025-09-29,17.604039066792197
2025-09-30,18.42922839804808
2025-10-01,20.079607060559848
2025-10-02,18.154165287629453
2025-10-03,19.254417729303967
2025-10-04,14.30328174176866
2025-10-05,10.452398195907866
2025-10-06,19.529480839722595
2025-10-07,17.604039066792197
2025-10-08,19.529480839722595
2025-10-09,18.154165287629453
2025-10-10,18.154165287629453
2025-10-11,15.6785972938618
2025-10-12,10.177335085489238
2025-10-13,18.97935461888534
2025-10-14,18.42922839804808
2025-10-15,18.97935461888534
2025-10-16,18.154165287629453
2025-10-17,20.354670170978476
2025-10-18,15.128471073024544
2025-10-19,9.902271975070612
2025-10-20,18.70429150846671
2025-10-21,17.879102177210825
2025-10-22,17.32897595637357
2025-10-23,16.228723514699055
2025-10-24,18.154165287629453
2025-10-25,13.753155520931404
2025-10-26,16.778849735536312
2025-10-27,22.555175054327503
2025-10-28,18.70429150846671
2025-10-29,17.879102177210825
2025-10-30,18.97935461888534
2025-10-31,18.70429150846671
2025-11-01,15.953660404280429
2025-11-02,10.452398195907866
2025-11-03,18.70429150846671
2025-11-04,17.05391284595494
2025-11-05,16.778849735536312
2025-11-06,17.05391284595494
2025-11-07,18.42922839804808
2025-11-08,14.028218631350033
2025-11-09,9.077082643814727
2025-11-10,17.604039066792197
2025-11-11,17.604039066792197
2025-11-12,17.32897595637357
2025-11-13,17.604039066792197
2025-11-14,17.604039066792197
2025-11-15,13.753155520931404
2025-11-16,9.902271975070612
2025-11-17,18.42922839804808
2025-11-18,15.403534183443172
2025-11-19,14.853407962605916
2025-11-20,16.228723514699055
2025-11-21,15.953660404280429
2025-11-22,13.203029300094148
2025-11-23,7.976830202140214
2025-11-24,16.228723514699055
2025-11-25,18.154165287629453
2025-11-26,19.529480839722595
2025-11-27,9.352145754233355
2025-11-28,16.778849735536312
2025-11-29,14.853407962605916
2025-11-30,11.827713748001008
2025-12-01,19.529480839722595
2025-12-02,17.604039066792197
2025-12-03,19.254417729303967
2025-12-04,18.154165287629453
2025-12-05,17.879102177210825
2025-12-06,13.753155520931404
2025-12-07,9.627208864651983
2025-12-08,17.32897595637357
2025-12-09,15.6785972938618
2025-12-10,17.604039066792197
2025-12-11,15.628075498070622
2025-12-12,18.371689686174797
2025-12-13,13.58053938531155
2025-12-14,7.745271971430654
2025-12-15,14.899719608747827
2025-12-16,17.05250946273852
2025-12-17,18.12890438973386
2025-12-18,20.386947984956173
2025-12-19,16.218899832184103
2025-12-20,14.308895274634345
2025-12-21,9.898061825421346
2025-12-22,17.05250946273852
2025-12-23,20.144162688515237
2025-12-24,18.96251402028828
2025-12-25,7.397232933758104
2025-12-26,17.643333796851998
2025-12-27,14.656934312306895
2025-12-28,10.488886159534827
2025-12-29,18.96251402028828
2025-12-30,20.977772319069654
2025-12-31,20.629733281397105
2026-01-01,11.808066382971106
2026-01-02,20.629733281397105
2026-01-03,15.142504905188758
2026-01-04,9.550022787748796
2026-01-05,18.234158130965483
2026-01-06,19.067767761519896
2026-01-07,16.809724166297585
2026-01-08,16.566938869856656
2026-01-09,18.371689686174797
2026-01-10,14.314508807500031
2026-01-11,8.42029929852943
2026-01-12,16.630091114595626
2026-01-13,17.051106079522096
2026-01-14,14.735523772426502
2026-01-15,16.41958363213239
2026-01-16,18.314150974301512
2026-01-17,13.051463912720617
2026-01-18,9.051821745919137
2026-01-19,13.682986360110323
2026-01-20,16.84059859705886
2026-01-21,19.156180904154454
2026-01-22,17.472121044448567
2026-01-23,16.630091114595626
2026-01-24,11.998926500404437
2026-01-25,7.578269368676487
2026-01-26,15.78806118474268
2026-01-27,15.998568667205918
2026-01-28,17.682628526911802
2026-01-29,18.314150974301512
2026-01-30,19.36668838661769
2026-01-31,15.78806118474268
2026-02-01,11.156896570551496
2026-02-02,19.577195869080924
2026-02-03,18.314150974301512
2026-02-04,17.893136009375038
2026-02-05,16.20907614966915
2026-02-06,17.893136009375038
2026-02-07,13.893493842573559
2026-02-08,8.630806780992666
2026-02-09,14.525016289963267
2026-02-10,14.735523772426502
2026-02-11,17.472121044448567
2026-02-12,16.41958363213239
2026-02-13,18.314150974301512
2026-02-14,13.682986360110323
2026-02-15,9.89385167577208
2026-02-16,16.41958363213239
2026-02-17,18.314150974301512
2026-02-18,18.524658456764747
2026-02-19,18.103643491838273
2026-02-20,17.682628526911802
2026-02-21,15.156538737352975
2026-02-22,9.683344193308844
2026-02-23,18.524658456764747
2026-02-24,17.051106079522096
2026-02-25,17.472121044448567
2026-02-26,18.735165939227983
2026-02-27,19.78770335154416
2026-02-28,15.998568667205918
2026-03-01,11.788419017941202
2026-03-02,18.945673421691218
2026-03-03,18.524658456764747
2026-03-04,17.472121044448567
2026-03-05,17.893136009375038
2026-03-06,18.524658456764747
2026-03-07,14.735523772426502
2026-03-08,9.472836710845609
2026-03-09,18.735165939227983
2026-03-10,17.472121044448567
2026-03-11,18.735165939227983
2026-03-12,18.524658456764747
2026-03-13,18.103643491838273
2026-03-14,14.314508807500031
2026-03-15,9.472836710845609
2026-03-16,17.682628526911802
2026-03-17,15.577553702279445
2026-03-18,18.103643491838273
2026-03-19,17.051106079522096
2026-03-20,18.314150974301512
2026-03-21,14.104001325036796
2026-03-22,8.42029929852943
2026-03-23,17.893136009375038
2026-03-24,18.314150974301512
2026-03-25,17.893136009375038
2026-03-26,17.051106079522096
2026-03-27,18.945673421691218
2026-03-28,13.893493842573559
2026-03-29,11.577911535477966
2026-03-30,18.103643491838273
2026-03-31,18.103643491838273
2026-04-01,18.945673421691218
2026-04-02,18.314150974301512
2026-04-03,19.78770335154416
2026-04-04,14.94603125488974
2026-04-05,9.683344193308844
2026-04-06,19.156180904154454
2026-04-07,16.20907614966915
2026-04-08,17.26161356198533
2026-04-09,18.103643491838273
2026-04-10,18.103643491838273
2026-04-11,14.314508807500031
2026-04-12,10.525374123161788
2026-04-13,18.103643491838273
2026-04-14,19.36668838661769
2026-04-15,19.36668838661769
2026-04-16,17.051106079522096
2026-04-17,17.26161356198533
2026-04-18,15.36704621981621
2026-04-19,9.262329228382374
2026-04-20,16.41958363213239
2026-04-21,18.314150974301512
2026-04-22,16.41958363213239
2026-04-23,17.682628526911802
2026-04-24,15.36704621981621
2026-04-25,11.788419017941202
2026-04-26,9.472836710845609
2026-04-27,14.94603125488974
2026-04-28,16.630091114595626
2026-04-29,18.314150974301512
2026-04-30,18.524658456764747
2026-05-01,20.20871831647063
2026-05-02,15.577553702279445
2026-05-03,10.525374123161788
2026-05-04,16.84059859705886
2026-05-05,18.314150974301512
2026-05-06,17.472121044448567
2026-05-07,16.84059859705886
2026-05-08,18.314150974301512
2026-05-09,17.472121044448567
2026-05-10,10.525374123161788
2026-05-11,17.26161356198533
2026-05-12,15.577553702279445
2026-05-13,16.20907614966915
2026-05-14,16.84059859705886
2026-05-15,18.103643491838273
2026-05-16,13.893493842573559
2026-05-17,8.841314263455901
2026-05-18,17.893136009375038
2026-05-19,16.84059859705886
2026-05-20,17.26161356198533
2026-05-21,17.26161356198533
2026-05-22,16.84059859705886
2026-05-23,13.893493842573559
2026-05-24,9.051821745919137
2026-05-25,11.156896570551496
2026-05-26,18.103643491838273
2026-05-27,18.314150974301512
2026-05-28,18.735165939227983
2026-05-29,19.156180904154454
2026-05-30,15.78806118474268
2026-05-31,11.788419017941202
