Time,little_caesars
2024-09-23,40.1812237734907
2024-09-24,37.90681488065161
2024-09-25,40.939360071103735
2024-09-26,47.004450452007994
2024-09-27,55.343949725751344
2024-09-28,68.99040308278593
2024-09-29,72.78108457085108
2024-09-30,45.48817785678193
2024-10-01,39.42308747587767
2024-10-02,40.1812237734907
2024-10-03,44.730041559168896
2024-10-04,51.55326823768618
2024-10-05,65.95785789233379
2024-10-06,59.134631213816505
2024-10-07,40.1812237734907
2024-10-08,37.148678583038574
2024-10-09,40.1812237734907
2024-10-10,47.76258674962102
2024-10-11,54.585813428138316
2024-10-12,63.6834489994947
2024-10-13,62.16717640426864
2024-10-14,47.004450452007994
2024-10-15,39.42308747587767
2024-10-16,39.42308747587767
2024-10-17,40.1812237734907
2024-10-18,51.55326823768618
2024-10-19,59.134631213816505
2024-10-20,62.16717640426864
2024-10-21,38.66495117826464
2024-10-22,37.148678583038574
2024-10-23,40.1812237734907
2024-10-24,47.004450452007994
2024-10-25,53.06954083291225
2024-10-26,65.19972159472077
2024-10-27,61.4090401066556
2024-10-28,43.21376896394283
2024-10-29,41.69749636871677
2024-10-30,47.004450452007994
2024-10-31,65.95785789233379
2024-11-01,63.6834489994947
2024-11-02,59.134631213816505
2024-11-03,62.925312701881666
2024-11-04,40.1812237734907
2024-11-05,37.90681488065161
2024-11-06,29.567315606908252
2024-11-07,38.66495117826464
2024-11-08,47.76258674962102
2024-11-09,59.89276751142954
2024-11-10,59.134631213816505
2024-11-11,60.650903809042575
2024-11-12,39.42308747587767
2024-11-13,38.66495117826464
2024-11-14,41.69749636871677
2024-11-15,49.27885934484709
2024-11-16,57.61835861859044
2024-11-17,59.89276751142954
2024-11-18,37.90681488065161
2024-11-19,37.148678583038574
2024-11-20,40.1812237734907
2024-11-21,40.939360071103735
2024-11-22,52.31140453529922
2024-11-23,56.860222320977414
2024-11-24,52.31140453529922
2024-11-25,42.4556326663298
2024-11-26,41.69749636871677
2024-11-27,51.55326823768618
2024-11-28,50.03699564246012
2024-11-29,39.42308747587767
2024-11-30,52.31140453529922
2024-12-01,52.31140453529922
2024-12-02,34.874269690199476
2024-12-03,35.63240598781251
2024-12-04,38.66495117826464
2024-12-05,37.90681488065161
2024-12-06,47.004450452007994
2024-12-07,58.37649491620348
2024-12-08,58.37649491620348
2024-12-09,35.63240598781251
2024-12-10,37.90681488065161
2024-12-11,36.39054228542554
2024-12-12,40.939360071103735
2024-12-13,43.97190526155586
2024-12-14,59.89276751142954
2024-12-15,59.134631213816505
2024-12-16,37.90681488065161
2024-12-17,38.66495117826464
2024-12-18,43.97190526155586
2024-12-19,49.27885934484709
2024-12-20,56.860222320977414
2024-12-21,56.10208602336438
2024-12-22,58.37649491620348
2024-12-23,50.03699564246012
2024-12-24,65.19972159472077
2024-12-25,68.2322667851729
2024-12-26,52.31140453529922
2024-12-27,52.31140453529922
2024-12-28,56.10208602336438
2024-12-29,54.585813428138316
2024-12-30,47.004450452007994
2024-12-31,63.6834489994947
2025-01-01,65.19972159472077
2025-01-02,42.4556326663298
2025-01-03,44.730041559168896
2025-01-04,51.55326823768618
2025-01-05,52.31140453529922
2025-01-06,34.874269690199476
2025-01-07,33.35799709497341
2025-01-08,34.11613339258645
2025-01-09,36.39054228542554
2025-01-10,43.21376896394283
2025-01-11,49.27885934484709
2025-01-12,54.585813428138316
2025-01-13,34.874269690199476
2025-01-14,32.599860797360385
2025-01-15,33.35799709497341
2025-01-16,35.63240598781251
2025-01-17,42.4556326663298
2025-01-18,53.06954083291225
2025-01-19,48.52072304723406
2025-01-20,41.69749636871677
2025-01-21,37.90681488065161
2025-01-22,37.148678583038574
2025-01-23,37.90681488065161
2025-01-24,46.24631415439496
2025-01-25,53.82767713052528
2025-01-26,56.860222320977414
2025-01-27,37.148678583038574
2025-01-28,34.11613339258645
2025-01-29,36.39054228542554
2025-01-30,36.39054228542554
2025-01-31,46.24631415439496
2025-02-01,54.585813428138316
2025-02-02,50.795131940073155
2025-02-03,33.35799709497341
2025-02-04,34.874269690199476
2025-02-05,38.66495117826464
2025-02-06,37.90681488065161
2025-02-07,47.004450452007994
2025-02-08,56.860222320977414
2025-02-09,72.78108457085108
2025-02-10,42.4556326663298
2025-02-11,32.599860797360385
2025-02-12,36.39054228542554
2025-02-13,38.66495117826464
2025-02-14,51.55326823768618
2025-02-15,56.10208602336438
2025-02-16,50.03699564246012
2025-02-17,38.66495117826464
2025-02-18,33.35799709497341
2025-02-19,37.148678583038574
2025-02-20,37.148678583038574
2025-02-21,46.24631415439496
2025-02-22,52.31140453529922
2025-02-23,50.03699564246012
2025-02-24,34.874269690199476
2025-02-25,33.35799709497341
2025-02-26,37.148678583038574
2025-02-27,39.42308747587767
2025-02-28,45.48817785678193
2025-03-01,58.37649491620348
2025-03-02,50.795131940073155
2025-03-03,37.148678583038574
2025-03-04,35.63240598781251
2025-03-05,36.39054228542554
2025-03-06,34.874269690199476
2025-03-07,43.21376896394283
2025-03-08,55.343949725751344
2025-03-09,54.585813428138316
2025-03-10,36.39054228542554
2025-03-11,33.35799709497341
2025-03-12,37.90681488065161
2025-03-13,37.90681488065161
2025-03-14,48.52072304723406
2025-03-15,53.82767713052528
2025-03-16,55.343949725751344
2025-03-17,34.11613339258645
2025-03-18,35.63240598781251
2025-03-19,37.148678583038574
2025-03-20,40.939360071103735
2025-03-21,46.24631415439496
2025-03-22,53.06954083291225
2025-03-23,50.795131940073155
2025-03-24,34.874269690199476
2025-03-25,34.874269690199476
2025-03-26,39.42308747587767
2025-03-27,39.42308747587767
2025-03-28,52.31140453529922
2025-03-29,58.37649491620348
2025-03-30,54.585813428138316
2025-03-31,38.66495117826464
2025-04-01,38.66495117826464
2025-04-02,37.148678583038574
2025-04-03,40.939360071103735
2025-04-04,50.03699564246012
2025-04-05,57.61835861859044
2025-04-06,55.343949725751344
2025-04-07,37.90681488065161
2025-04-08,35.63240598781251
2025-04-09,37.90681488065161
2025-04-10,40.939360071103735
2025-04-11,47.76258674962102
2025-04-12,58.37649491620348
2025-04-13,53.82767713052528
2025-04-14,36.39054228542554
2025-04-15,40.39738764580504
2025-04-16,41.12063843459562
2025-04-17,44.013641589757924
2025-04-18,53.760084484019515
2025-04-19,59.89027343432821
2025-04-20,66.02046238463689
2025-04-21,39.32995421703039
2025-04-22,35.71370027307751
2025-04-23,37.16020185065866
2025-04-24,39.67413685701446
2025-04-25,47.62989553371082
2025-04-26,56.99727027916589
2025-04-27,53.760084484019515
2025-04-28,37.88345263944924
2025-04-29,36.8160192106746
2025-04-30,39.32995421703039
2025-05-01,42.22295737219271
2025-05-02,49.79964790008256
2025-05-03,58.82284000555356
2025-05-04,54.82751791279415
2025-05-05,37.16020185065866
2025-05-06,37.88345263944924
2025-05-07,37.16020185065866
2025-05-08,41.12063843459562
2025-05-09,46.18339395612966
2025-05-10,57.72052106795647
2025-05-11,52.313582906438356
2025-05-12,37.88345263944924
2025-05-13,36.09276842188402
2025-05-14,37.16020185065866
2025-05-15,37.86009039824687
2025-05-16,44.74374319792812
2025-05-17,57.134318237354364
2025-05-18,59.199414077258744
2025-05-19,39.23682095818312
2025-05-20,37.171725118278744
2025-05-21,41.3019167980875
2025-05-22,42.678647358023746
2025-05-23,50.939030717641245
2025-05-24,53.69249183751374
2025-05-25,55.757587677418115
2025-05-26,53.00412655754562
2025-05-27,39.23682095818312
2025-05-28,42.678647358023746
2025-05-29,46.12047375786437
2025-05-30,53.69249183751374
2025-05-31,60.57614463719499
2025-06-01,55.06922239744999
2025-06-02,41.99028207805562
2025-06-03,41.3019167980875
2025-06-04,41.3019167980875
2025-06-05,45.43210847789624
2025-06-06,62.641240477099366
2025-06-07,57.134318237354364
2025-06-08,50.25066543767312
2025-06-09,39.92518623815125
2025-06-10,38.54845567821499
2025-06-11,41.99028207805562
2025-06-12,44.74374319792812
2025-06-13,47.497204317800616
2025-06-14,55.06922239744999
2025-06-15,50.939030717641245
2025-06-16,37.86009039824687
2025-06-17,39.92518623815125
2025-06-18,43.36701263799187
2025-06-19,48.87393487773687
2025-06-20,47.497204317800616
2025-06-21,55.757587677418115
2025-06-22,55.757587677418115
2025-06-23,42.678647358023746
2025-06-24,47.497204317800616
2025-06-25,41.99028207805562
2025-06-26,43.36701263799187
2025-06-27,50.25066543767312
2025-06-28,57.822683517322496
2025-06-29,57.134318237354364
2025-06-30,44.055377917959994
2025-07-01,42.678647358023746
2025-07-02,44.74374319792812
2025-07-03,48.18556959776874
2025-07-04,59.88777935722687
2025-07-05,57.134318237354364
2025-07-06,55.06922239744999
2025-07-07,44.055377917959994
2025-07-08,42.678647358023746
2025-07-09,44.055377917959994
2025-07-10,42.678647358023746
2025-07-11,52.315761277577494
2025-07-12,55.06922239744999
2025-07-13,60.57614463719499
2025-07-14,40.61355151811937
2025-07-15,39.92518623815125
2025-07-16,42.678647358023746
2025-07-17,44.055377917959994
2025-07-18,50.939030717641245
2025-07-19,60.57614463719499
2025-07-20,51.62739599760937
2025-07-21,41.3019167980875
2025-07-22,42.678647358023746
2025-07-23,46.80883903783249
2025-07-24,48.87393487773687
2025-07-25,55.06922239744999
2025-07-26,64.70633631700375
2025-07-27,53.00412655754562
2025-07-28,43.36701263799187
2025-07-29,41.99028207805562
2025-07-30,42.678647358023746
2025-07-31,44.055377917959994
2025-08-01,50.25066543767312
2025-08-02,59.88777935722687
2025-08-03,56.44595295738624
2025-08-04,39.23682095818312
2025-08-05,38.54845567821499
2025-08-06,39.92518623815125
2025-08-07,39.92518623815125
2025-08-08,48.18556959776874
2025-08-09,61.95287519713124
2025-08-10,55.757587677418115
2025-08-11,38.54845567821499
2025-08-12,38.54845567821499
2025-08-13,39.92518623815125
2025-08-14,41.99028207805562
2025-08-15,47.497204317800616
2025-08-16,56.44595295738624
2025-08-17,53.69249183751374
2025-08-18,34.418263998406246
2025-08-19,35.10662927837437
2025-08-20,36.48335983831062
2025-08-21,39.23682095818312
2025-08-22,47.497204317800616
2025-08-23,55.06922239744999
2025-08-24,54.38085711748187
2025-08-25,37.86009039824687
2025-08-26,37.86009039824687
2025-08-27,43.36701263799187
2025-08-28,41.99028207805562
2025-08-29,47.497204317800616
2025-08-30,59.199414077258744
2025-08-31,57.822683517322496
2025-09-01,57.134318237354364
2025-09-02,38.54845567821499
2025-09-03,38.54845567821499
2025-09-04,38.54845567821499
2025-09-05,53.00412655754562
2025-09-06,59.199414077258744
2025-09-07,57.134318237354364
2025-09-08,37.171725118278744
2025-09-09,36.48335983831062
2025-09-10,36.48335983831062
2025-09-11,39.92518623815125
2025-09-12,46.80883903783249
2025-09-13,57.134318237354364
2025-09-14,61.26450991716312
2025-09-15,35.794994558342495
2025-09-16,35.10662927837437
2025-09-17,37.171725118278744
2025-09-18,38.54845567821499
2025-09-19,49.562300157704996
2025-09-20,61.26450991716312
2025-09-21,53.69249183751374
2025-09-22,36.48335983831062
2025-09-23,37.171725118278744
2025-09-24,39.92518623815125
2025-09-25,38.54845567821499
2025-09-26,48.18556959776874
2025-09-27,61.95287519713124
2025-09-28,55.757587677418115
2025-09-29,37.171725118278744
2025-09-30,36.48335983831062
2025-10-01,40.61355151811937
2025-10-02,39.92518623815125
2025-10-03,48.87393487773687
2025-10-04,57.134318237354364
2025-10-05,55.06922239744999
2025-10-06,31.664802878533745
2025-10-07,34.418263998406246
2025-10-08,35.794994558342495
2025-10-09,41.99028207805562
2025-10-10,48.18556959776874
2025-10-11,60.57614463719499
2025-10-12,51.62739599760937
2025-10-13,39.92518623815125
2025-10-14,35.794994558342495
2025-10-15,38.54845567821499
2025-10-16,39.23682095818312
2025-10-17,48.87393487773687
2025-10-18,56.44595295738624
2025-10-19,55.757587677418115
2025-10-20,37.171725118278744
2025-10-21,33.04153343847
2025-10-22,36.48335983831062
2025-10-23,38.54845567821499
2025-10-24,53.00412655754562
2025-10-25,57.822683517322496
2025-10-26,57.822683517322496
2025-10-27,34.418263998406246
2025-10-28,36.48335983831062
2025-10-29,39.92518623815125
2025-10-30,39.92518623815125
2025-10-31,61.26450991716312
2025-11-01,68.83652799681249
2025-11-02,52.315761277577494
2025-11-03,35.794994558342495
2025-11-04,33.72989871843812
2025-11-05,35.794994558342495
2025-11-06,38.54845567821499
2025-11-07,46.12047375786437
2025-11-08,60.57614463719499
2025-11-09,51.62739599760937
2025-11-10,37.171725118278744
2025-11-11,59.88777935722687
2025-11-12,37.86009039824687
2025-11-13,38.54845567821499
2025-11-14,43.36701263799187
2025-11-15,56.44595295738624
2025-11-16,58.51104879729062
2025-11-17,33.04153343847
2025-11-18,35.10662927837437
2025-11-19,37.171725118278744
2025-11-20,39.92518623815125
2025-11-21,49.562300157704996
2025-11-22,57.134318237354364
2025-11-23,53.69249183751374
2025-11-24,41.99028207805562
2025-11-25,41.3019167980875
2025-11-26,57.134318237354364
2025-11-27,50.939030717641245
2025-11-28,36.48335983831062
2025-11-29,50.25066543767312
2025-11-30,59.199414077258744
2025-12-01,37.171725118278744
2025-12-02,39.23682095818312
2025-12-03,41.3019167980875
2025-12-04,41.99028207805562
2025-12-05,45.43210847789624
2025-12-06,56.44595295738624
2025-12-07,53.00412655754562
2025-12-08,37.171725118278744
2025-12-09,35.10662927837437
2025-12-10,40.61355151811937
2025-12-11,38.539343870599595
2025-12-12,44.789461162882134
2025-12-13,59.37306817820807
2025-12-14,54.161591002829866
2025-12-15,39.23380134751987
2025-12-16,42.01163125520101
2025-12-17,47.21701623362705
2025-12-18,47.91147371054733
2025-12-19,57.28969574744722
2025-12-20,60.41170829511242
2025-12-21,58.67861070128779
2025-12-22,49.300388664387896
2025-12-23,47.567291070563265
2025-12-24,67.70655790125146
2025-12-25,68.7451980181558
2025-12-26,55.550505956670435
2025-12-27,54.51186583976609
2025-12-28,55.20632331668637
2025-12-29,49.300388664387896
2025-12-30,50.689303618228465
2025-12-31,64.57845315663411
2026-01-01,67.70655790125146
2026-01-02,51.734035932084964
2026-01-03,56.939420910511004
2026-01-04,55.550505956670435
2026-01-05,39.928258824440164
2026-01-06,43.40054620904157
2026-01-07,48.26174854748355
2026-01-08,42.01163125520101
2026-01-09,50.689303618228465
2026-01-10,63.75002032239203
2026-01-11,66.5522190178818
2026-01-12,41.332430758473954
2026-01-13,43.434079780091274
2026-01-14,42.733530106218836
2026-01-15,49.038477171070795
2026-01-16,56.744523583667636
2026-01-17,65.85166934400935
2026-01-18,60.947821626902275
2026-01-19,51.84067586656055
2026-01-20,46.23627847558104
2026-01-21,45.53572880170859
2026-01-22,44.835179127836156
2026-01-23,54.64287456205032
2026-01-24,60.24727195302984
2026-01-25,55.343424235922754
2026-01-26,47.63737782332591
2026-01-27,43.434079780091274
2026-01-28,46.23627847558104
2026-01-29,44.835179127836156
2026-01-30,53.94232488817787
2026-01-31,62.34892097464716
2026-02-01,58.14562293141252
2026-02-02,43.434079780091274
2026-02-03,40.63188108460152
2026-02-04,42.0329804323464
2026-02-05,44.13462945396372
2026-02-06,51.140126192688115
2026-02-07,60.947821626902275
2026-02-08,67.95331836562667
2026-02-09,35.72803336749444
2026-02-10,36.42858304136688
2026-02-11,45.53572880170859
2026-02-12,44.13462945396372
2026-02-13,50.43957651881568
2026-02-14,58.14562293141252
2026-02-15,50.43957651881568
2026-02-16,44.13462945396372
2026-02-17,41.332430758473954
2026-02-18,44.835179127836156
2026-02-19,42.0329804323464
2026-02-20,47.63737782332591
2026-02-21,61.64837130077471
2026-02-22,55.343424235922754
2026-02-23,43.434079780091274
2026-02-24,43.434079780091274
2026-02-25,43.434079780091274
2026-02-26,45.53572880170859
2026-02-27,51.140126192688115
2026-02-28,61.64837130077471
2026-03-01,58.846172605284956
2026-03-02,44.13462945396372
2026-03-03,39.93133141072908
2026-03-04,42.733530106218836
2026-03-05,43.434079780091274
2026-03-06,46.23627847558104
2026-03-07,58.846172605284956
2026-03-08,54.64287456205032
2026-03-09,43.434079780091274
2026-03-10,40.63188108460152
2026-03-11,42.733530106218836
2026-03-12,43.434079780091274
2026-03-13,50.43957651881568
2026-03-14,70.05496738724399
2026-03-15,60.24727195302984
2026-03-16,46.936828149453476
2026-03-17,38.5302320629842
2026-03-18,40.63188108460152
2026-03-19,41.332430758473954
2026-03-20,48.33792749719836
2026-03-21,58.14562293141252
2026-03-22,54.64287456205032
2026-03-23,39.93133141072908
2026-03-24,40.63188108460152
2026-03-25,41.332430758473954
2026-03-26,46.23627847558104
2026-03-27,50.43957651881568
2026-03-28,65.85166934400935
2026-03-29,58.846172605284956
2026-03-30,39.230781736856635
2026-03-31,42.733530106218836
2026-04-01,43.434079780091274
2026-04-02,46.23627847558104
2026-04-03,53.94232488817787
2026-04-04,62.34892097464716
2026-04-05,61.64837130077471
2026-04-06,44.835179127836156
2026-04-07,39.230781736856635
2026-04-08,42.0329804323464
2026-04-09,42.0329804323464
2026-04-10,54.64287456205032
2026-04-11,58.846172605284956
2026-04-12,52.541225540433
2026-04-13,37.129132715239315
2026-04-14,37.82968238911176
2026-04-15,39.230781736856635
2026-04-16,40.63188108460152
2026-04-17,48.33792749719836
2026-04-18,57.44507325754007
2026-04-19,53.94232488817787
2026-04-20,44.835179127836156
2026-04-21,39.230781736856635
2026-04-22,41.332430758473954
2026-04-23,41.332430758473954
2026-04-24,46.936828149453476
2026-04-25,58.846172605284956
2026-04-26,52.541225540433
2026-04-27,39.230781736856635
2026-04-28,39.93133141072908
2026-04-29,42.733530106218836
2026-04-30,43.434079780091274
2026-05-01,49.73902684494323
2026-05-02,61.64837130077471
2026-05-03,56.0439739097952
2026-05-04,43.434079780091274
2026-05-05,38.5302320629842
2026-05-06,41.332430758473954
2026-05-07,40.63188108460152
2026-05-08,49.73902684494323
2026-05-09,60.24727195302984
2026-05-10,49.73902684494323
2026-05-11,38.5302320629842
2026-05-12,40.63188108460152
2026-05-13,45.53572880170859
2026-05-14,43.434079780091274
2026-05-15,51.140126192688115
2026-05-16,63.049470648519595
2026-05-17,58.846172605284956
2026-05-18,42.733530106218836
2026-05-19,39.230781736856635
2026-05-20,46.936828149453476
2026-05-21,51.84067586656055
2026-05-22,52.541225540433
2026-05-23,59.54672227915739
2026-05-24,55.343424235922754
2026-05-25,58.14562293141252
2026-05-26,42.0329804323464
2026-05-27,44.835179127836156
2026-05-28,53.241775214305434
2026-05-29,54.64287456205032
2026-05-30,61.64837130077471
2026-05-31,51.84067586656055
