Time,nfl_scores
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,2.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,1.0
2022-08-12,3.0
2022-08-13,8.0
2022-08-14,9.0
2022-08-15,2.0
2022-08-16,1.0
2022-08-17,0.0
2022-08-18,1.0
2022-08-19,2.0
2022-08-20,6.0
2022-08-21,9.0
2022-08-22,3.0
2022-08-23,2.0
2022-08-24,1.0
2022-08-25,1.0
2022-08-26,3.0
2022-08-27,6.0
2022-08-28,8.0
2022-08-29,2.0
2022-08-30,1.0
2022-08-31,0.0
2022-09-01,1.0
2022-09-02,1.0
2022-09-03,1.0
2022-09-04,3.0
2022-09-05,2.0
2022-09-06,1.0
2022-09-07,1.0
2022-09-08,2.0
2022-09-09,13.5
2022-09-10,2.0
2022-09-11,70.0
2022-09-12,40.5
2022-09-13,18.0
2022-09-14,3.0
2022-09-15,3.0
2022-09-16,19.0
2022-09-17,3.0
2022-09-18,74.0
2022-09-19,36.5
2022-09-20,22.5
2022-09-21,3.0
2022-09-22,3.0
2022-09-23,17.5
2022-09-24,3.0
2022-09-25,74.0
2022-09-26,34.5
2022-09-27,20.5
2022-09-28,3.0
2022-09-29,3.0
2022-09-30,20.0
2022-10-01,3.0
2022-10-02,77.0
2022-10-03,35.0
2022-10-04,17.0
2022-10-05,3.0
2022-10-06,3.0
2022-10-07,18.0
2022-10-08,4.0
2022-10-09,83.0
2022-10-10,32.0
2022-10-11,20.0
2022-10-12,3.0
2022-10-13,3.0
2022-10-14,17.0
2022-10-15,3.0
2022-10-16,73.0
2022-10-17,38.0
2022-10-18,18.0
2022-10-19,3.0
2022-10-20,3.0
2022-10-21,16.0
2022-10-22,3.0
2022-10-23,77.0
2022-10-24,34.0
2022-10-25,17.0
2022-10-26,3.0
2022-10-27,3.0
2022-10-28,20.0
2022-10-29,3.0
2022-10-30,81.0
2022-10-31,32.0
2022-11-01,16.0
2022-11-02,3.0
2022-11-03,3.0
2022-11-04,20.0
2022-11-05,3.0
2022-11-06,54.0
2022-11-07,37.0
2022-11-08,15.0
2022-11-09,2.0
2022-11-10,3.0
2022-11-11,13.0
2022-11-12,3.0
2022-11-13,69.0
2022-11-14,40.0
2022-11-15,22.0
2022-11-16,3.0
2022-11-17,3.0
2022-11-18,18.0
2022-11-19,3.0
2022-11-20,60.0
2022-11-21,37.0
2022-11-22,17.0
2022-11-23,3.0
2022-11-24,31.0
2022-11-25,31.0
2022-11-26,3.0
2022-11-27,55.0
2022-11-28,37.0
2022-11-29,15.0
2022-11-30,2.0
2022-12-01,3.0
2022-12-02,15.0
2022-12-03,3.0
2022-12-04,61.0
2022-12-05,40.0
2022-12-06,16.0
2022-12-07,3.0
2022-12-08,3.0
2022-12-09,15.0
2022-12-10,3.0
2022-12-11,63.0
2022-12-12,37.0
2022-12-13,16.0
2022-12-14,3.0
2022-12-15,3.0
2022-12-16,18.0
2022-12-17,30.0
2022-12-18,91.0
2022-12-19,38.0
2022-12-20,18.0
2022-12-21,3.0
2022-12-22,4.0
2022-12-23,17.0
2022-12-24,51.0
2022-12-25,73.0
2022-12-26,34.0
2022-12-27,18.0
2022-12-28,3.0
2022-12-29,4.0
2022-12-30,21.0
2022-12-31,7.0
2023-01-01,66.0
2023-01-02,41.0
2023-01-03,19.0
2023-01-04,3.0
2023-01-05,3.0
2023-01-06,6.0
2023-01-07,17.0
2023-01-08,88.0
2023-01-09,45.0
2023-01-10,4.0
2023-01-11,2.0
2023-01-12,2.0
2023-01-13,3.0
2023-01-14,26.0
2023-01-15,100.0
2023-01-16,58.0
2023-01-17,43.0
2023-01-18,3.0
2023-01-19,3.0
2023-01-20,3.0
2023-01-21,30.0
2023-01-22,96.0
2023-01-23,44.0
2023-01-24,3.0
2023-01-25,2.0
2023-01-26,2.0
2023-01-27,2.0
2023-01-28,6.0
2023-01-29,40.0
2023-01-30,36.0
2023-01-31,2.0
2023-02-01,1.0
2023-02-02,1.0
2023-02-03,1.0
2023-02-04,1.0
2023-02-05,2.0
2023-02-06,1.0
2023-02-07,1.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-11,1.0
2023-02-12,4.0
2023-02-13,18.0
2023-02-14,1.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,1.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,1.0
2023-04-28,2.0
2023-04-29,2.0
2023-04-30,1.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,2.0
2023-08-05,1.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,1.0
2023-08-11,3.0
2023-08-12,9.0
2023-08-13,8.0
2023-08-14,2.0
2023-08-15,1.0
2023-08-16,1.0
2023-08-17,1.0
2023-08-18,2.0
2023-08-19,5.0
2023-08-20,9.0
2023-08-21,3.0
2023-08-22,2.0
2023-08-23,1.0
2023-08-24,1.0
2023-08-25,3.0
2023-08-26,7.0
2023-08-27,7.0
2023-08-28,2.0
2023-08-29,1.0
2023-08-30,0.0
2023-08-31,1.0
2023-09-01,1.0
2023-09-02,1.0
2023-09-03,2.0
2023-09-04,2.0
2023-09-05,1.0
2023-09-06,1.0
2023-09-07,2.0
2023-09-08,18.0
2023-09-09,3.0
2023-09-10,69.0
2023-09-11,37.0
2023-09-12,24.0
2023-09-13,3.0
2023-09-14,4.0
2023-09-15,20.0
2023-09-16,3.0
2023-09-17,70.0
2023-09-18,36.0
2023-09-19,25.0
2023-09-20,3.0
2023-09-21,4.0
2023-09-22,20.0
2023-09-23,3.0
2023-09-24,78.0
2023-09-25,36.0
2023-09-26,25.0
2023-09-27,3.0
2023-09-28,4.0
2023-09-29,19.0
2023-09-30,3.0
2023-10-01,76.0
2023-10-02,32.0
2023-10-03,18.0
2023-10-04,3.0
2023-10-05,4.0
2023-10-06,17.0
2023-10-07,3.0
2023-10-08,71.0
2023-10-09,39.0
2023-10-10,18.0
2023-10-11,3.0
2023-10-12,3.0
2023-10-13,19.0
2023-10-14,3.0
2023-10-15,72.0
2023-10-16,33.0
2023-10-17,21.0
2023-10-18,3.0
2023-10-19,4.0
2023-10-20,15.0
2023-10-21,3.0
2023-10-22,65.0
2023-10-23,33.0
2023-10-24,21.0
2023-10-25,3.0
2023-10-26,4.0
2023-10-27,16.0
2023-10-28,3.0
2023-10-29,65.0
2023-10-30,27.0
2023-10-31,16.0
2023-11-01,3.0
2023-11-02,4.0
2023-11-03,15.0
2023-11-04,3.0
2023-11-05,77.0
2023-11-06,35.0
2023-11-07,15.0
2023-11-08,2.0
2023-11-09,3.0
2023-11-10,14.0
2023-11-11,3.0
2023-11-12,62.0
2023-11-13,34.0
2023-11-14,18.0
2023-11-15,3.0
2023-11-16,3.0
2023-11-17,17.0
2023-11-18,3.0
2023-11-19,57.0
2023-11-20,32.0
2023-11-21,25.0
2023-11-22,4.0
2023-11-23,30.0
2023-11-24,40.0
2023-11-25,10.0
2023-11-26,47.0
2023-11-27,33.0
2023-11-28,15.0
2023-11-29,3.0
2023-11-30,3.0
2023-12-01,21.0
2023-12-02,4.0
2023-12-03,50.0
2023-12-04,39.0
2023-12-05,18.0
2023-12-06,3.0
2023-12-07,3.0
2023-12-08,14.0
2023-12-09,4.0
2023-12-10,56.0
2023-12-11,45.0
2023-12-12,25.0
2023-12-13,3.0
2023-12-14,4.0
2023-12-15,18.0
2023-12-16,25.0
2023-12-17,82.0
2023-12-18,38.0
2023-12-19,22.0
2023-12-20,4.0
2023-12-21,4.0
2023-12-22,17.0
2023-12-23,19.0
2023-12-24,79.0
2023-12-25,82.0
2023-12-26,44.0
2023-12-27,5.0
2023-12-28,5.0
2023-12-29,19.0
2023-12-30,11.0
2023-12-31,84.0
2024-01-01,43.0
2024-01-02,7.0
2024-01-03,4.0
2024-01-04,3.0
2024-01-05,4.0
2024-01-06,17.0
2024-01-07,86.0
2024-01-08,42.0
2024-01-09,4.0
2024-01-10,3.0
2024-01-11,3.0
2024-01-12,3.0
2024-01-13,26.0
2024-01-14,100.0
2024-01-15,69.0
2024-01-16,49.0
2024-01-17,4.0
2024-01-18,3.0
2024-01-19,3.0
2024-01-20,30.0
2024-01-21,95.0
2024-01-22,39.0
2024-01-23,3.0
2024-01-24,2.0
2024-01-25,2.0
2024-01-26,2.0
2024-01-27,5.0
2024-01-28,34.0
2024-01-29,30.0
2024-01-30,2.0
2024-01-31,1.0
2024-02-01,1.0
2024-02-02,1.0
2024-02-03,1.0
2024-02-04,1.0
2024-02-05,1.0
2024-02-06,1.0
2024-02-07,1.0
2024-02-08,1.0
2024-02-09,1.0
2024-02-10,1.0
2024-02-11,4.0
2024-02-12,14.0
2024-02-13,1.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,2.0
2024-04-27,1.0
2024-04-28,1.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,1.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,1.0
2024-08-10,4.0
2024-08-11,4.0
2024-08-12,1.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,1.0
2024-08-16,1.0
2024-08-17,3.0
2024-08-18,4.300000000000001
2024-08-19,1.8625
2024-08-20,0.28750000000000003
2024-08-21,0.28750000000000003
2024-08-22,0.28750000000000003
2024-08-23,1.8625
2024-08-24,3.725
2024-08-25,4.0125
2024-08-26,1.8625
2024-08-27,0.28750000000000003
2024-08-28,0.28750000000000003
2024-08-29,0.28750000000000003
2024-08-30,0.7875000000000001
2024-08-31,0.7875000000000001
2024-09-01,1.3625
2024-09-02,1.0750000000000002
2024-09-03,0.7875000000000001
2024-09-04,0.28750000000000003
2024-09-05,1.0750000000000002
2024-09-06,12.037500000000001
2024-09-07,16.05
2024-09-08,47.862500000000004
2024-09-09,23.7875
2024-09-10,14.1875
2024-09-11,2.1500000000000004
2024-09-12,2.9375
2024-09-13,10.9625
2024-09-14,2.1500000000000004
2024-09-15,49.225
2024-09-16,23.0
2024-09-17,12.650000000000002
2024-09-18,1.725
2024-09-19,2.3000000000000003
2024-09-20,10.350000000000001
2024-09-21,2.3000000000000003
2024-09-22,51.175000000000004
2024-09-23,26.450000000000003
2024-09-24,16.1
2024-09-25,2.3000000000000003
2024-09-26,2.8750000000000004
2024-09-27,12.650000000000002
2024-09-28,2.3000000000000003
2024-09-29,49.45
2024-09-30,21.85
2024-10-01,14.375000000000002
2024-10-02,2.3000000000000003
2024-10-03,2.8750000000000004
2024-10-04,11.500000000000002
2024-10-05,2.3000000000000003
2024-10-06,51.175000000000004
2024-10-07,28.175000000000004
2024-10-08,14.950000000000001
2024-10-09,1.725
2024-10-10,2.8750000000000004
2024-10-11,10.925
2024-10-12,2.3000000000000003
2024-10-13,47.150000000000006
2024-10-14,22.425000000000004
2024-10-15,13.8
2024-10-16,2.3000000000000003
2024-10-17,2.8750000000000004
2024-10-18,10.350000000000001
2024-10-19,2.8750000000000004
2024-10-20,49.45
2024-10-21,24.725
2024-10-22,16.1
2024-10-23,2.3000000000000003
2024-10-24,2.8750000000000004
2024-10-25,11.500000000000002
2024-10-26,2.3000000000000003
2024-10-27,48.300000000000004
2024-10-28,24.725
2024-10-29,13.225000000000001
2024-10-30,2.3000000000000003
2024-10-31,2.8750000000000004
2024-11-01,12.650000000000002
2024-11-02,2.3000000000000003
2024-11-03,41.975
2024-11-04,25.300000000000004
2024-11-05,13.8
2024-11-06,1.1500000000000001
2024-11-07,2.3000000000000003
2024-11-08,12.075000000000001
2024-11-09,2.3000000000000003
2024-11-10,44.275000000000006
2024-11-11,26.450000000000003
2024-11-12,10.925
2024-11-13,1.725
2024-11-14,2.3000000000000003
2024-11-15,11.500000000000002
2024-11-16,2.3000000000000003
2024-11-17,39.1
2024-11-18,24.725
2024-11-19,12.075000000000001
2024-11-20,1.725
2024-11-21,2.3000000000000003
2024-11-22,10.925
2024-11-23,2.3000000000000003
2024-11-24,38.525000000000006
2024-11-25,23.575000000000003
2024-11-26,10.925
2024-11-27,2.3000000000000003
2024-11-28,19.55
2024-11-29,26.450000000000003
2024-11-30,6.9
2024-12-01,32.2
2024-12-02,21.275000000000002
2024-12-03,10.925
2024-12-04,1.725
2024-12-05,2.3000000000000003
2024-12-06,10.925
2024-12-07,2.3000000000000003
2024-12-08,35.075
2024-12-09,22.425000000000004
2024-12-10,11.500000000000002
2024-12-11,1.725
2024-12-12,2.3000000000000003
2024-12-13,9.200000000000001
2024-12-14,2.3000000000000003
2024-12-15,36.800000000000004
2024-12-16,25.300000000000004
2024-12-17,12.650000000000002
2024-12-18,2.3000000000000003
2024-12-19,2.3000000000000003
2024-12-20,10.350000000000001
2024-12-21,14.375000000000002
2024-12-22,43.12500000000001
2024-12-23,24.725
2024-12-24,11.500000000000002
2024-12-25,24.725
2024-12-26,12.650000000000002
2024-12-27,10.350000000000001
2024-12-28,14.375000000000002
2024-12-29,45.425000000000004
2024-12-30,23.575000000000003
2024-12-31,13.8
2025-01-01,3.45
2025-01-02,2.8750000000000004
2025-01-03,2.8750000000000004
2025-01-04,9.775
2025-01-05,51.175000000000004
2025-01-06,23.575000000000003
2025-01-07,2.8750000000000004
2025-01-08,1.1500000000000001
2025-01-09,1.725
2025-01-10,2.3000000000000003
2025-01-11,13.225000000000001
2025-01-12,54.62500000000001
2025-01-13,25.875000000000004
2025-01-14,17.250000000000004
2025-01-15,2.3000000000000003
2025-01-16,1.725
2025-01-17,2.3000000000000003
2025-01-18,16.1
2025-01-19,57.50000000000001
2025-01-20,21.275000000000002
2025-01-21,2.3000000000000003
2025-01-22,1.1500000000000001
2025-01-23,1.1500000000000001
2025-01-24,1.725
2025-01-25,3.45
2025-01-26,24.725
2025-01-27,20.125000000000004
2025-01-28,1.1500000000000001
2025-01-29,0.5750000000000001
2025-01-30,0.5750000000000001
2025-01-31,0.5750000000000001
2025-02-01,0.5750000000000001
2025-02-02,0.5750000000000001
2025-02-03,0.5750000000000001
2025-02-04,0.5750000000000001
2025-02-05,0.5750000000000001
2025-02-06,0.5750000000000001
2025-02-07,0.5750000000000001
2025-02-08,0.5750000000000001
2025-02-09,2.3000000000000003
2025-02-10,10.925
2025-02-11,0.5750000000000001
2025-02-12,0.5750000000000001
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,0.0
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.7875000000000001
2025-04-25,2.075
2025-04-26,2.3625
2025-04-27,0.7875000000000001
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
