Time,adidas
2024-09-23,62.12724756589926
2024-09-24,52.569209478837834
2024-09-25,54.162215826681404
2024-09-26,52.569209478837834
2024-09-27,55.755222174524974
2024-09-28,65.31326026158641
2024-09-29,66.90626660942998
2024-09-30,55.755222174524974
2024-10-01,52.569209478837834
2024-10-02,57.348228522368544
2024-10-03,58.94123487021212
2024-10-04,58.94123487021212
2024-10-05,63.72025391374283
2024-10-06,68.49927295727355
2024-10-07,52.569209478837834
2024-10-08,50.976203130994264
2024-10-09,50.976203130994264
2024-10-10,49.383196783150694
2024-10-11,54.162215826681404
2024-10-12,66.90626660942998
2024-10-13,71.68528565296069
2024-10-14,65.31326026158641
2024-10-15,63.72025391374283
2024-10-16,63.72025391374283
2024-10-17,58.94123487021212
2024-10-18,60.53424121805569
2024-10-19,65.31326026158641
2024-10-20,68.49927295727355
2024-10-21,57.348228522368544
2024-10-22,55.755222174524974
2024-10-23,52.569209478837834
2024-10-24,55.755222174524974
2024-10-25,54.162215826681404
2024-10-26,60.53424121805569
2024-10-27,65.31326026158641
2024-10-28,52.569209478837834
2024-10-29,50.976203130994264
2024-10-30,50.976203130994264
2024-10-31,49.383196783150694
2024-11-01,54.162215826681404
2024-11-02,68.49927295727355
2024-11-03,73.27829200080426
2024-11-04,60.53424121805569
2024-11-05,50.976203130994264
2024-11-06,36.63914600040213
2024-11-07,50.976203130994264
2024-11-08,60.53424121805569
2024-11-09,70.09227930511712
2024-11-10,76.4643046964914
2024-11-11,70.09227930511712
2024-11-12,63.72025391374283
2024-11-13,62.12724756589926
2024-11-14,62.12724756589926
2024-11-15,62.12724756589926
2024-11-16,70.09227930511712
2024-11-17,82.83633008786568
2024-11-18,68.49927295727355
2024-11-19,66.90626660942998
2024-11-20,65.31326026158641
2024-11-21,58.94123487021212
2024-11-22,66.90626660942998
2024-11-23,82.83633008786568
2024-11-24,90.80136182708354
2024-11-25,79.65031739217854
2024-11-26,79.65031739217854
2024-11-27,84.42933643570925
2024-11-28,98.76639356630139
2024-11-29,159.30063478435707
2024-11-30,127.44050782748566
2024-12-01,101.95240626198853
2024-12-02,100.35939991414496
2024-12-03,84.42933643570925
2024-12-04,70.09227930511712
2024-12-05,63.72025391374283
2024-12-06,63.72025391374283
2024-12-07,78.05731104433497
2024-12-08,84.42933643570925
2024-12-09,68.49927295727355
2024-12-10,66.90626660942998
2024-12-11,63.72025391374283
2024-12-12,73.27829200080426
2024-12-13,68.49927295727355
2024-12-14,86.02234278355282
2024-12-15,86.02234278355282
2024-12-16,74.87129834864783
2024-12-17,66.90626660942998
2024-12-18,66.90626660942998
2024-12-19,65.31326026158641
2024-12-20,62.12724756589926
2024-12-21,71.68528565296069
2024-12-22,73.27829200080426
2024-12-23,62.12724756589926
2024-12-24,58.94123487021212
2024-12-25,79.65031739217854
2024-12-26,86.02234278355282
2024-12-27,74.87129834864783
2024-12-28,70.09227930511712
2024-12-29,68.49927295727355
2024-12-30,60.53424121805569
2024-12-31,52.569209478837834
2025-01-01,46.197184087463555
2025-01-02,52.569209478837834
2025-01-03,54.162215826681404
2025-01-04,57.348228522368544
2025-01-05,62.12724756589926
2025-01-06,47.790190435307125
2025-01-07,55.755222174524974
2025-01-08,43.01117139177641
2025-01-09,44.604177739619985
2025-01-10,44.604177739619985
2025-01-11,54.162215826681404
2025-01-12,57.348228522368544
2025-01-13,44.604177739619985
2025-01-14,44.604177739619985
2025-01-15,46.197184087463555
2025-01-16,47.790190435307125
2025-01-17,50.976203130994264
2025-01-18,60.53424121805569
2025-01-19,57.348228522368544
2025-01-20,52.569209478837834
2025-01-21,44.604177739619985
2025-01-22,38.2321523482457
2025-01-23,43.01117139177641
2025-01-24,46.197184087463555
2025-01-25,55.755222174524974
2025-01-26,58.94123487021212
2025-01-27,47.790190435307125
2025-01-28,44.604177739619985
2025-01-29,54.162215826681404
2025-01-30,47.790190435307125
2025-01-31,46.197184087463555
2025-02-01,58.94123487021212
2025-02-02,65.31326026158641
2025-02-03,47.790190435307125
2025-02-04,46.197184087463555
2025-02-05,46.197184087463555
2025-02-06,46.197184087463555
2025-02-07,46.197184087463555
2025-02-08,57.348228522368544
2025-02-09,57.348228522368544
2025-02-10,46.197184087463555
2025-02-11,46.197184087463555
2025-02-12,52.569209478837834
2025-02-13,46.197184087463555
2025-02-14,47.790190435307125
2025-02-15,58.94123487021212
2025-02-16,68.49927295727355
2025-02-17,55.755222174524974
2025-02-18,55.755222174524974
2025-02-19,44.604177739619985
2025-02-20,47.790190435307125
2025-02-21,46.197184087463555
2025-02-22,60.53424121805569
2025-02-23,68.49927295727355
2025-02-24,55.755222174524974
2025-02-25,50.976203130994264
2025-02-26,52.569209478837834
2025-02-27,50.976203130994264
2025-02-28,50.976203130994264
2025-03-01,65.31326026158641
2025-03-02,71.68528565296069
2025-03-03,57.348228522368544
2025-03-04,55.755222174524974
2025-03-05,54.162215826681404
2025-03-06,52.569209478837834
2025-03-07,54.162215826681404
2025-03-08,68.49927295727355
2025-03-09,78.05731104433497
2025-03-10,65.31326026158641
2025-03-11,58.94123487021212
2025-03-12,57.348228522368544
2025-03-13,57.348228522368544
2025-03-14,60.53424121805569
2025-03-15,78.05731104433497
2025-03-16,79.65031739217854
2025-03-17,62.12724756589926
2025-03-18,55.755222174524974
2025-03-19,57.348228522368544
2025-03-20,65.31326026158641
2025-03-21,63.72025391374283
2025-03-22,76.4643046964914
2025-03-23,81.2433237400221
2025-03-24,65.31326026158641
2025-03-25,60.53424121805569
2025-03-26,58.94123487021212
2025-03-27,57.348228522368544
2025-03-28,57.348228522368544
2025-03-29,71.68528565296069
2025-03-30,73.27829200080426
2025-03-31,57.348228522368544
2025-04-01,57.348228522368544
2025-04-02,54.162215826681404
2025-04-03,57.348228522368544
2025-04-04,57.348228522368544
2025-04-05,74.87129834864783
2025-04-06,82.83633008786568
2025-04-07,58.94123487021212
2025-04-08,52.569209478837834
2025-04-09,54.162215826681404
2025-04-10,55.755222174524974
2025-04-11,55.755222174524974
2025-04-12,68.49927295727355
2025-04-13,71.68528565296069
2025-04-14,54.162215826681404
2025-04-15,49.383196783150694
2025-04-16,50.17969995707248
2025-04-17,54.95871900060319
2025-04-18,57.348228522368544
2025-04-19,71.68528565296069
2025-04-20,62.12724756589926
2025-04-21,50.976203130994264
2025-04-22,54.162215826681404
2025-04-23,55.755222174524974
2025-04-24,54.162215826681404
2025-04-25,50.976203130994264
2025-04-26,61.330744391977476
2025-04-27,68.49927295727355
2025-04-28,60.53424121805569
2025-04-29,54.162215826681404
2025-04-30,52.569209478837834
2025-05-01,55.755222174524974
2025-05-02,58.94123487021212
2025-05-03,70.09227930511712
2025-05-04,74.87129834864783
2025-05-05,60.53424121805569
2025-05-06,57.348228522368544
2025-05-07,55.755222174524974
2025-05-08,51.77270630491605
2025-05-09,58.94123487021212
2025-05-10,70.09227930511712
2025-05-11,74.07479517472603
2025-05-12,62.12724756589926
2025-05-13,58.94123487021212
2025-05-14,55.755222174524974
2025-05-15,47.790190435307125
2025-05-16,49.383196783150694
2025-05-17,65.31326026158641
2025-05-18,66.90626660942998
2025-05-19,50.976203130994264
2025-05-20,50.976203130994264
2025-05-21,50.976203130994264
2025-05-22,44.604177739619985
2025-05-23,55.755222174524974
2025-05-24,55.755222174524974
2025-05-25,62.12724756589926
2025-05-26,65.31326026158641
2025-05-27,54.162215826681404
2025-05-28,47.790190435307125
2025-05-29,47.790190435307125
2025-05-30,50.976203130994264
2025-05-31,65.31326026158641
2025-06-01,68.49927295727355
2025-06-02,52.569209478837834
2025-06-03,52.569209478837834
2025-06-04,54.162215826681404
2025-06-05,55.755222174524974
2025-06-06,57.348228522368544
2025-06-07,66.90626660942998
2025-06-08,65.31326026158641
2025-06-09,57.348228522368544
2025-06-10,57.348228522368544
2025-06-11,58.94123487021212
2025-06-12,55.755222174524974
2025-06-13,55.755222174524974
2025-06-14,65.31326026158641
2025-06-15,70.09227930511712
2025-06-16,58.94123487021212
2025-06-17,55.755222174524974
2025-06-18,49.383196783150694
2025-06-19,62.12724756589926
2025-06-20,60.53424121805569
2025-06-21,65.31326026158641
2025-06-22,63.72025391374283
2025-06-23,52.569209478837834
2025-06-24,54.162215826681404
2025-06-25,50.976203130994264
2025-06-26,55.755222174524974
2025-06-27,57.348228522368544
2025-06-28,63.72025391374283
2025-06-29,65.31326026158641
2025-06-30,55.755222174524974
2025-07-01,62.12724756589926
2025-07-02,62.12724756589926
2025-07-03,55.755222174524974
2025-07-04,60.53424121805569
2025-07-05,58.94123487021212
2025-07-06,68.49927295727355
2025-07-07,60.53424121805569
2025-07-08,62.12724756589926
2025-07-09,62.12724756589926
2025-07-10,65.31326026158641
2025-07-11,70.09227930511712
2025-07-12,76.4643046964914
2025-07-13,79.65031739217854
2025-07-14,70.09227930511712
2025-07-15,71.68528565296069
2025-07-16,66.90626660942998
2025-07-17,78.05731104433497
2025-07-18,71.68528565296069
2025-07-19,92.39436817492711
2025-07-20,98.76639356630139
2025-07-21,84.42933643570925
2025-07-22,79.65031739217854
2025-07-23,81.2433237400221
2025-07-24,81.2433237400221
2025-07-25,79.65031739217854
2025-07-26,100.35939991414496
2025-07-27,106.73142530551924
2025-07-28,81.2433237400221
2025-07-29,90.80136182708354
2025-07-30,101.95240626198853
2025-07-31,101.95240626198853
2025-08-01,97.17338721845782
2025-08-02,98.76639356630139
2025-08-03,103.5454126098321
2025-08-04,86.02234278355282
2025-08-05,89.20835547923997
2025-08-06,86.02234278355282
2025-08-07,87.61534913139639
2025-08-08,89.20835547923997
2025-08-09,105.13841895767567
2025-08-10,111.51044434904995
2025-08-11,87.61534913139639
2025-08-12,82.83633008786568
2025-08-13,78.05731104433497
2025-08-14,79.65031739217854
2025-08-15,78.05731104433497
2025-08-16,89.20835547923997
2025-08-17,90.80136182708354
2025-08-18,79.65031739217854
2025-08-19,71.68528565296069
2025-08-20,71.68528565296069
2025-08-21,65.31326026158641
2025-08-22,66.90626660942998
2025-08-23,79.65031739217854
2025-08-24,86.02234278355282
2025-08-25,73.27829200080426
2025-08-26,68.49927295727355
2025-08-27,63.72025391374283
2025-08-28,63.72025391374283
2025-08-29,66.90626660942998
2025-08-30,76.4643046964914
2025-08-31,84.42933643570925
2025-09-01,82.83633008786568
2025-09-02,62.12724756589926
2025-09-03,63.72025391374283
2025-09-04,65.31326026158641
2025-09-05,58.94123487021212
2025-09-06,79.65031739217854
2025-09-07,76.4643046964914
2025-09-08,55.755222174524974
2025-09-09,58.94123487021212
2025-09-10,54.162215826681404
2025-09-11,49.383196783150694
2025-09-12,49.383196783150694
2025-09-13,65.31326026158641
2025-09-14,60.53424121805569
2025-09-15,52.569209478837834
2025-09-16,50.976203130994264
2025-09-17,50.976203130994264
2025-09-18,47.790190435307125
2025-09-19,49.383196783150694
2025-09-20,65.31326026158641
2025-09-21,66.90626660942998
2025-09-22,57.348228522368544
2025-09-23,57.348228522368544
2025-09-24,50.976203130994264
2025-09-25,49.383196783150694
2025-09-26,52.569209478837834
2025-09-27,63.72025391374283
2025-09-28,63.72025391374283
2025-09-29,49.383196783150694
2025-09-30,46.197184087463555
2025-10-01,44.604177739619985
2025-10-02,49.383196783150694
2025-10-03,46.197184087463555
2025-10-04,55.755222174524974
2025-10-05,57.348228522368544
2025-10-06,52.569209478837834
2025-10-07,50.976203130994264
2025-10-08,50.976203130994264
2025-10-09,47.790190435307125
2025-10-10,50.976203130994264
2025-10-11,58.94123487021212
2025-10-12,63.72025391374283
2025-10-13,62.12724756589926
2025-10-14,49.383196783150694
2025-10-15,47.790190435307125
2025-10-16,50.976203130994264
2025-10-17,50.976203130994264
2025-10-18,57.348228522368544
2025-10-19,62.12724756589926
2025-10-20,52.569209478837834
2025-10-21,52.569209478837834
2025-10-22,49.383196783150694
2025-10-23,50.976203130994264
2025-10-24,49.383196783150694
2025-10-25,58.94123487021212
2025-10-26,66.90626660942998
2025-10-27,49.383196783150694
2025-10-28,47.790190435307125
2025-10-29,49.383196783150694
2025-10-30,49.383196783150694
2025-10-31,46.197184087463555
2025-11-01,57.348228522368544
2025-11-02,65.31326026158641
2025-11-03,62.12724756589926
2025-11-04,58.94123487021212
2025-11-05,58.94123487021212
2025-11-06,62.12724756589926
2025-11-07,62.12724756589926
2025-11-08,71.68528565296069
2025-11-09,73.27829200080426
2025-11-10,66.90626660942998
2025-11-11,66.90626660942998
2025-11-12,60.53424121805569
2025-11-13,58.94123487021212
2025-11-14,58.94123487021212
2025-11-15,78.05731104433497
2025-11-16,78.05731104433497
2025-11-17,65.31326026158641
2025-11-18,62.12724756589926
2025-11-19,70.09227930511712
2025-11-20,74.87129834864783
2025-11-21,78.05731104433497
2025-11-22,89.20835547923997
2025-11-23,105.13841895767567
2025-11-24,90.80136182708354
2025-11-25,82.83633008786568
2025-11-26,82.83633008786568
2025-11-27,97.17338721845782
2025-11-28,159.30063478435707
2025-11-29,127.44050782748566
2025-11-30,106.73142530551924
2025-12-01,97.17338721845782
2025-12-02,82.83633008786568
2025-12-03,71.68528565296069
2025-12-04,70.09227930511712
2025-12-05,66.90626660942998
2025-12-06,84.42933643570925
2025-12-07,89.20835547923997
2025-12-08,71.68528565296069
2025-12-09,70.09227930511712
2025-12-10,68.49927295727355
2025-12-11,70.77780052020809
2025-12-12,71.57430369412987
2025-12-13,83.31045709565987
2025-12-14,84.10696026958166
2025-12-15,70.77780052020809
2025-12-16,66.72054169873351
2025-12-17,66.72054169873351
2025-12-18,68.74917110947081
2025-12-19,66.72054169873351
2025-12-20,75.63156251560444
2025-12-21,76.42806568952622
2025-12-22,66.72054169873351
2025-12-23,63.89540911407444
2025-12-24,61.070276529415366
2025-12-25,74.39943627878895
2025-12-26,84.10696026958166
2025-12-27,73.60293310486716
2025-12-28,70.77780052020809
2025-12-29,64.69191228799623
2025-12-30,59.041647118678085
2025-12-31,47.30549371714808
2026-01-01,46.5089905432263
2026-01-02,56.21651453401901
2026-01-03,59.041647118678085
2026-01-04,59.041647118678085
2026-01-05,50.130626301807155
2026-01-06,49.33412312788537
2026-01-07,49.33412312788537
2026-01-08,54.98438829720351
2026-01-09,54.187885123281724
2026-01-10,64.07056431440606
2026-01-11,66.53481678803706
2026-01-12,49.285049472620045
2026-01-13,51.749301946251045
2026-01-14,51.749301946251045
2026-01-15,51.749301946251045
2026-01-16,54.213554419882044
2026-01-17,66.53481678803706
2026-01-18,66.53481678803706
2026-01-19,59.14205936714405
2026-01-20,59.14205936714405
2026-01-21,51.749301946251045
2026-01-22,44.35654452535804
2026-01-23,46.82079699898904
2026-01-24,56.67780689351305
2026-01-25,59.14205936714405
2026-01-26,49.285049472620045
2026-01-27,46.82079699898904
2026-01-28,49.285049472620045
2026-01-29,46.82079699898904
2026-01-30,49.285049472620045
2026-01-31,59.14205936714405
2026-02-01,68.99906926166805
2026-02-02,54.213554419882044
2026-02-03,51.749301946251045
2026-02-04,54.213554419882044
2026-02-05,54.213554419882044
2026-02-06,51.749301946251045
2026-02-07,68.99906926166805
2026-02-08,73.92757420893007
2026-02-09,64.07056431440606
2026-02-10,61.60631184077505
2026-02-11,56.67780689351305
2026-02-12,51.749301946251045
2026-02-13,66.53481678803706
2026-02-14,78.85607915619207
2026-02-15,83.78458410345407
2026-02-16,73.92757420893007
2026-02-17,66.53481678803706
2026-02-18,64.07056431440606
2026-02-19,73.92757420893007
2026-02-20,61.60631184077505
2026-02-21,83.78458410345407
2026-02-22,78.85607915619207
2026-02-23,68.99906926166805
2026-02-24,64.07056431440606
2026-02-25,64.07056431440606
2026-02-26,68.99906926166805
2026-02-27,71.46332173529906
2026-02-28,73.92757420893007
2026-03-01,78.85607915619207
2026-03-02,64.07056431440606
2026-03-03,68.99906926166805
2026-03-04,68.99906926166805
2026-03-05,66.53481678803706
2026-03-06,64.07056431440606
2026-03-07,83.78458410345407
2026-03-08,81.32033162982307
2026-03-09,68.99906926166805
2026-03-10,66.53481678803706
2026-03-11,66.53481678803706
2026-03-12,66.53481678803706
2026-03-13,68.99906926166805
2026-03-14,81.32033162982307
2026-03-15,81.32033162982307
2026-03-16,66.53481678803706
2026-03-17,66.53481678803706
2026-03-18,68.99906926166805
2026-03-19,71.46332173529906
2026-03-20,88.71308905071608
2026-03-21,103.49860389250209
2026-03-22,103.49860389250209
2026-03-23,88.71308905071608
2026-03-24,105.9628563661331
2026-03-25,118.2841187342881
2026-03-26,110.8913613133951
2026-03-27,140.46239099696712
2026-03-28,192.21169294321817
2026-03-29,211.9257127322662
2026-03-30,174.96192562780115
2026-03-31,155.24790583875313
2026-04-01,165.10491573327715
2026-04-02,174.96192562780115
2026-04-03,155.24790583875313
2026-04-04,199.60445036411116
2026-04-05,199.60445036411116
2026-04-06,172.49767315417014
2026-04-07,187.28318799595615
2026-04-08,187.28318799595615
2026-04-09,199.60445036411116
2026-04-10,211.9257127322662
2026-04-11,236.5682374685762
2026-04-12,243.96099488946922
2026-04-13,192.21169294321817
2026-04-14,197.14019789048018
2026-04-15,194.67594541684917
2026-04-16,214.38996520589717
2026-04-17,229.17548004768318
2026-04-18,246.4252473631002
2026-04-19,209.46146025863519
2026-04-20,179.89043057506316
2026-04-21,174.96192562780115
2026-04-22,184.81893552232515
2026-04-23,165.10491573327715
2026-04-24,152.78365336512212
2026-04-25,174.96192562780115
2026-04-26,199.60445036411116
2026-04-27,155.24790583875313
2026-04-28,142.92664347059812
2026-04-29,130.60538110244312
2026-04-30,137.9981385233361
2026-05-01,140.46239099696712
2026-05-02,165.10491573327715
2026-05-03,160.17641078601514
2026-05-04,137.9981385233361
2026-05-05,130.60538110244312
2026-05-06,152.78365336512212
2026-05-07,189.74744046958716
2026-05-08,174.96192562780115
2026-05-09,199.60445036411116
2026-05-10,199.60445036411116
2026-05-11,152.78365336512212
2026-05-12,147.85514841786014
2026-05-13,197.14019789048018
2026-05-14,197.14019789048018
2026-05-15,150.3194008914911
2026-05-16,152.78365336512212
2026-05-17,155.24790583875313
2026-05-18,123.2126236815501
2026-05-19,120.7483712079191
2026-05-20,118.2841187342881
2026-05-21,103.49860389250209
2026-05-22,113.3556137870261
2026-05-23,113.3556137870261
2026-05-24,118.2841187342881
2026-05-25,115.8198662606571
2026-05-26,98.57009894524009
2026-05-27,96.10584647160908
2026-05-28,96.10584647160908
2026-05-29,98.57009894524009
2026-05-30,115.8198662606571
2026-05-31,130.60538110244312
