Time,map
2024-09-27,89.12034100123002
2024-09-28,69.74635382704957
2024-09-29,69.74635382704957
2024-09-30,77.49594869672175
2024-10-01,61.9967589573774
2024-10-02,61.9967589573774
2024-10-03,61.9967589573774
2024-10-04,58.12196152254131
2024-10-05,54.24716408770523
2024-10-06,61.9967589573774
2024-10-07,77.49594869672175
2024-10-08,89.12034100123002
2024-10-09,89.12034100123002
2024-10-10,92.9951384360661
2024-10-11,69.74635382704957
2024-10-12,58.12196152254131
2024-10-13,54.24716408770523
2024-10-14,54.24716408770523
2024-10-15,54.24716408770523
2024-10-16,54.24716408770523
2024-10-17,54.24716408770523
2024-10-18,54.24716408770523
2024-10-19,46.49756921803305
2024-10-20,50.37236665286914
2024-10-21,50.37236665286914
2024-10-22,50.37236665286914
2024-10-23,50.37236665286914
2024-10-24,54.24716408770523
2024-10-25,50.37236665286914
2024-10-26,46.49756921803305
2024-10-27,46.49756921803305
2024-10-28,50.37236665286914
2024-10-29,54.24716408770523
2024-10-30,54.24716408770523
2024-10-31,54.24716408770523
2024-11-01,54.24716408770523
2024-11-02,50.37236665286914
2024-11-03,58.12196152254131
2024-11-04,65.87155639221349
2024-11-05,135.61791021926308
2024-11-06,387.4797434836088
2024-11-07,108.49432817541046
2024-11-08,81.37074613155784
2024-11-09,69.74635382704957
2024-11-10,65.87155639221349
2024-11-11,61.9967589573774
2024-11-12,58.12196152254131
2024-11-13,58.12196152254131
2024-11-14,54.24716408770523
2024-11-15,54.24716408770523
2024-11-16,42.62277178319697
2024-11-17,46.49756921803305
2024-11-18,54.24716408770523
2024-11-19,54.24716408770523
2024-11-20,65.87155639221349
2024-11-21,58.12196152254131
2024-11-22,54.24716408770523
2024-11-23,46.49756921803305
2024-11-24,46.49756921803305
2024-11-25,46.49756921803305
2024-11-26,46.49756921803305
2024-11-27,42.62277178319697
2024-11-28,38.74797434836088
2024-11-29,42.62277178319697
2024-11-30,46.49756921803305
2024-12-01,42.62277178319697
2024-12-02,46.49756921803305
2024-12-03,50.37236665286914
2024-12-04,50.37236665286914
2024-12-05,58.12196152254131
2024-12-06,50.37236665286914
2024-12-07,42.62277178319697
2024-12-08,50.37236665286914
2024-12-09,50.37236665286914
2024-12-10,50.37236665286914
2024-12-11,50.37236665286914
2024-12-12,50.37236665286914
2024-12-13,46.49756921803305
2024-12-14,46.49756921803305
2024-12-15,46.49756921803305
2024-12-16,50.37236665286914
2024-12-17,46.49756921803305
2024-12-18,50.37236665286914
2024-12-19,46.49756921803305
2024-12-20,46.49756921803305
2024-12-21,42.62277178319697
2024-12-22,42.62277178319697
2024-12-23,38.74797434836088
2024-12-24,42.62277178319697
2024-12-25,42.62277178319697
2024-12-26,42.62277178319697
2024-12-27,46.49756921803305
2024-12-28,46.49756921803305
2024-12-29,54.24716408770523
2024-12-30,46.49756921803305
2024-12-31,46.49756921803305
2025-01-01,46.49756921803305
2025-01-02,50.37236665286914
2025-01-03,46.49756921803305
2025-01-04,54.24716408770523
2025-01-05,58.12196152254131
2025-01-06,61.9967589573774
2025-01-07,61.9967589573774
2025-01-08,131.74311278442698
2025-01-09,151.1170999586074
2025-01-10,116.24392304508262
2025-01-11,92.9951384360661
2025-01-12,85.24554356639393
2025-01-13,77.49594869672175
2025-01-14,69.74635382704957
2025-01-15,65.87155639221349
2025-01-16,58.12196152254131
2025-01-17,54.24716408770523
2025-01-18,50.37236665286914
2025-01-19,50.37236665286914
2025-01-20,50.37236665286914
2025-01-21,61.9967589573774
2025-01-22,65.87155639221349
2025-01-23,61.9967589573774
2025-01-24,58.12196152254131
2025-01-25,50.37236665286914
2025-01-26,50.37236665286914
2025-01-27,54.24716408770523
2025-01-28,58.12196152254131
2025-01-29,54.24716408770523
2025-01-30,54.24716408770523
2025-01-31,50.37236665286914
2025-02-01,50.37236665286914
2025-02-02,46.49756921803305
2025-02-03,50.37236665286914
2025-02-04,50.37236665286914
2025-02-05,54.24716408770523
2025-02-06,50.37236665286914
2025-02-07,50.37236665286914
2025-02-08,46.49756921803305
2025-02-09,46.49756921803305
2025-02-10,46.49756921803305
2025-02-11,58.12196152254131
2025-02-12,61.9967589573774
2025-02-13,58.12196152254131
2025-02-14,54.24716408770523
2025-02-15,46.49756921803305
2025-02-16,58.12196152254131
2025-02-17,58.12196152254131
2025-02-18,54.24716408770523
2025-02-19,54.24716408770523
2025-02-20,54.24716408770523
2025-02-21,50.37236665286914
2025-02-22,46.49756921803305
2025-02-23,50.37236665286914
2025-02-24,50.37236665286914
2025-02-25,58.12196152254131
2025-02-26,50.37236665286914
2025-02-27,50.37236665286914
2025-02-28,50.37236665286914
2025-03-01,46.49756921803305
2025-03-02,50.37236665286914
2025-03-03,58.12196152254131
2025-03-04,58.12196152254131
2025-03-05,54.24716408770523
2025-03-06,54.24716408770523
2025-03-07,46.49756921803305
2025-03-08,46.49756921803305
2025-03-09,50.37236665286914
2025-03-10,50.37236665286914
2025-03-11,50.37236665286914
2025-03-12,50.37236665286914
2025-03-13,50.37236665286914
2025-03-14,54.24716408770523
2025-03-15,61.9967589573774
2025-03-16,58.12196152254131
2025-03-17,54.24716408770523
2025-03-18,50.37236665286914
2025-03-19,50.37236665286914
2025-03-20,50.37236665286914
2025-03-21,46.49756921803305
2025-03-22,46.49756921803305
2025-03-23,50.37236665286914
2025-03-24,50.37236665286914
2025-03-25,50.37236665286914
2025-03-26,50.37236665286914
2025-03-27,50.37236665286914
2025-03-28,54.24716408770523
2025-03-29,50.37236665286914
2025-03-30,54.24716408770523
2025-03-31,58.12196152254131
2025-04-01,50.37236665286914
2025-04-02,58.12196152254131
2025-04-03,58.12196152254131
2025-04-04,50.37236665286914
2025-04-05,50.37236665286914
2025-04-06,50.37236665286914
2025-04-07,50.37236665286914
2025-04-08,50.37236665286914
2025-04-09,50.37236665286914
2025-04-10,50.37236665286914
2025-04-11,50.37236665286914
2025-04-12,46.49756921803305
2025-04-13,46.49756921803305
2025-04-14,50.37236665286914
2025-04-15,51.130479194467505
2025-04-16,51.130479194467505
2025-04-17,51.5235745864074
2025-04-18,47.22760351734999
2025-04-19,42.5385370563527
2025-04-20,46.44141273347021
2025-04-21,49.95119301864783
2025-04-22,50.34428841058772
2025-04-23,53.854068695765335
2025-04-24,49.95119301864783
2025-04-25,50.34428841058772
2025-04-26,46.04831734153032
2025-04-27,46.04831734153032
2025-04-28,53.854068695765335
2025-04-29,55.426450263524906
2025-04-30,54.24716408770523
2025-05-01,54.24716408770523
2025-05-02,50.73738380252762
2025-05-03,46.8345081254101
2025-05-04,51.130479194467505
2025-05-05,53.854068695765335
2025-05-06,51.5235745864074
2025-05-07,53.46097330382544
2025-05-08,51.130479194467505
2025-05-09,51.130479194467505
2025-05-10,47.22760351734999
2025-05-11,47.620698909289885
2025-05-12,54.24716408770523
2025-05-13,53.854068695765335
2025-05-14,54.24716408770523
2025-05-15,52.67478251994566
2025-05-16,58.17811800710416
2025-05-17,54.24716408770523
2025-05-18,53.46097330382544
2025-05-19,55.03335487158501
2025-05-20,53.46097330382544
2025-05-21,50.3162101683063
2025-05-22,51.10240095218609
2025-05-23,51.10240095218609
2025-05-24,47.17144703278716
2025-05-25,51.88859173606587
2025-05-26,50.3162101683063
2025-05-27,51.88859173606587
2025-05-28,51.88859173606587
2025-05-29,51.10240095218609
2025-05-30,51.88859173606587
2025-05-31,49.53001938442651
2025-06-01,51.88859173606587
2025-06-02,51.10240095218609
2025-06-03,54.24716408770523
2025-06-04,51.10240095218609
2025-06-05,48.74382860054673
2025-06-06,51.10240095218609
2025-06-07,51.10240095218609
2025-06-08,51.88859173606587
2025-06-09,52.67478251994566
2025-06-10,53.46097330382544
2025-06-11,55.03335487158501
2025-06-12,52.67478251994566
2025-06-13,55.8195456554648
2025-06-14,55.03335487158501
2025-06-15,51.88859173606587
2025-06-16,52.67478251994566
2025-06-17,55.03335487158501
2025-06-18,55.03335487158501
2025-06-19,58.96430879098394
2025-06-20,58.17811800710416
2025-06-21,57.39192722322437
2025-06-22,70.75717054918073
2025-06-23,60.53669035874351
2025-06-24,55.03335487158501
2025-06-25,54.24716408770523
2025-06-26,51.88859173606587
2025-06-27,51.10240095218609
2025-06-28,51.88859173606587
2025-06-29,51.10240095218609
2025-06-30,51.10240095218609
2025-07-01,47.95763781666694
2025-07-02,51.88859173606587
2025-07-03,49.53001938442651
2025-07-04,55.03335487158501
2025-07-05,60.53669035874351
2025-07-06,66.8262166297818
2025-07-07,62.89526271038287
2025-07-08,59.75049957486373
2025-07-09,60.53669035874351
2025-07-10,56.60573643934458
2025-07-11,58.17811800710416
2025-07-12,59.75049957486373
2025-07-13,58.96430879098394
2025-07-14,56.60573643934458
2025-07-15,55.8195456554648
2025-07-16,55.03335487158501
2025-07-17,59.75049957486373
2025-07-18,51.88859173606587
2025-07-19,58.17811800710416
2025-07-20,64.46764427814244
2025-07-21,57.39192722322437
2025-07-22,56.60573643934458
2025-07-23,55.03335487158501
2025-07-24,54.24716408770523
2025-07-25,58.96430879098394
2025-07-26,62.89526271038287
2025-07-27,62.89526271038287
2025-07-28,57.39192722322437
2025-07-29,61.3228811426233
2025-07-30,78.61907838797859
2025-07-31,71.54336133306052
2025-08-01,58.17811800710416
2025-08-02,51.88859173606587
2025-08-03,53.46097330382544
2025-08-04,56.60573643934458
2025-08-05,60.53669035874351
2025-08-06,56.60573643934458
2025-08-07,58.17811800710416
2025-08-08,58.17811800710416
2025-08-09,59.75049957486373
2025-08-10,58.96430879098394
2025-08-11,60.53669035874351
2025-08-12,57.39192722322437
2025-08-13,58.17811800710416
2025-08-14,58.17811800710416
2025-08-15,58.17811800710416
2025-08-16,53.46097330382544
2025-08-17,57.39192722322437
2025-08-18,62.109071926503084
2025-08-19,62.109071926503084
2025-08-20,62.109071926503084
2025-08-21,67.61240741366159
2025-08-22,64.46764427814244
2025-08-23,55.8195456554648
2025-08-24,55.8195456554648
2025-08-25,72.3295521169403
2025-08-26,62.89526271038287
2025-08-27,60.53669035874351
2025-08-28,60.53669035874351
2025-08-29,57.39192722322437
2025-08-30,49.53001938442651
2025-08-31,52.67478251994566
2025-09-01,52.67478251994566
2025-09-02,58.17811800710416
2025-09-03,60.53669035874351
2025-09-04,58.17811800710416
2025-09-05,57.39192722322437
2025-09-06,52.67478251994566
2025-09-07,51.88859173606587
2025-09-08,59.75049957486373
2025-09-09,57.39192722322437
2025-09-10,56.60573643934458
2025-09-11,53.46097330382544
2025-09-12,54.24716408770523
2025-09-13,47.17144703278716
2025-09-14,50.3162101683063
2025-09-15,57.39192722322437
2025-09-16,55.03335487158501
2025-09-17,55.8195456554648
2025-09-18,54.24716408770523
2025-09-19,56.60573643934458
2025-09-20,50.3162101683063
2025-09-21,50.3162101683063
2025-09-22,57.39192722322437
2025-09-23,55.8195456554648
2025-09-24,55.8195456554648
2025-09-25,59.75049957486373
2025-09-26,53.46097330382544
2025-09-27,49.53001938442651
2025-09-28,50.3162101683063
2025-09-29,54.24716408770523
2025-09-30,55.03335487158501
2025-10-01,52.67478251994566
2025-10-02,53.46097330382544
2025-10-03,54.24716408770523
2025-10-04,47.17144703278716
2025-10-05,49.53001938442651
2025-10-06,50.3162101683063
2025-10-07,51.10240095218609
2025-10-08,52.67478251994566
2025-10-09,54.24716408770523
2025-10-10,53.46097330382544
2025-10-11,47.95763781666694
2025-10-12,49.53001938442651
2025-10-13,54.24716408770523
2025-10-14,55.03335487158501
2025-10-15,54.24716408770523
2025-10-16,53.46097330382544
2025-10-17,51.10240095218609
2025-10-18,48.74382860054673
2025-10-19,51.10240095218609
2025-10-20,52.67478251994566
2025-10-21,52.67478251994566
2025-10-22,52.67478251994566
2025-10-23,54.24716408770523
2025-10-24,50.3162101683063
2025-10-25,47.17144703278716
2025-10-26,55.03335487158501
2025-10-27,55.03335487158501
2025-10-28,52.67478251994566
2025-10-29,51.88859173606587
2025-10-30,51.10240095218609
2025-10-31,48.74382860054673
2025-11-01,47.95763781666694
2025-11-02,48.74382860054673
2025-11-03,48.74382860054673
2025-11-04,51.88859173606587
2025-11-05,59.75049957486373
2025-11-06,54.24716408770523
2025-11-07,54.24716408770523
2025-11-08,47.95763781666694
2025-11-09,48.74382860054673
2025-11-10,50.3162101683063
2025-11-11,49.53001938442651
2025-11-12,52.67478251994566
2025-11-13,56.60573643934458
2025-11-14,49.53001938442651
2025-11-15,46.38525624890737
2025-11-16,49.53001938442651
2025-11-17,51.88859173606587
2025-11-18,49.53001938442651
2025-11-19,49.53001938442651
2025-11-20,51.10240095218609
2025-11-21,47.17144703278716
2025-11-22,46.38525624890737
2025-11-23,45.599065465027586
2025-11-24,46.38525624890737
2025-11-25,47.17144703278716
2025-11-26,45.599065465027586
2025-11-27,40.881920761748866
2025-11-28,43.240493113388226
2025-11-29,47.95763781666694
2025-11-30,51.88859173606587
2025-12-01,48.74382860054673
2025-12-02,51.88859173606587
2025-12-03,52.67478251994566
2025-12-04,51.10240095218609
2025-12-05,49.53001938442651
2025-12-06,47.95763781666694
2025-12-07,47.95763781666694
2025-12-08,53.46097330382544
2025-12-09,53.46097330382544
2025-12-10,51.10240095218609
2025-12-11,52.150655330692466
2025-12-12,49.22427852402882
2025-12-13,49.66105118173981
2025-12-14,48.00131508243804
2025-12-15,49.66105118173981
2025-12-16,47.17144703278716
2025-12-17,54.640259479645124
2025-12-18,50.49091923139069
2025-12-19,50.0541465736797
2025-12-20,47.17144703278716
2025-12-21,47.608219690498146
2025-12-22,43.45887944224372
2025-12-23,41.799143342941946
2025-12-24,40.96927529329106
2025-12-25,39.309539193989295
2025-12-26,47.17144703278716
2025-12-27,51.71388267298147
2025-12-28,50.884014623330586
2025-12-29,57.52295902053767
2025-12-30,47.17144703278716
2025-12-31,44.28874749189461
2026-01-01,45.51171093348539
2026-01-02,44.6818428838345
2026-01-03,55.03335487158501
2026-01-04,53.81039142999423
2026-01-05,51.71388267298147
2026-01-06,52.98052338034335
2026-01-07,54.20348682193413
2026-01-08,52.98052338034335
2026-01-09,55.03335487158501
2026-01-10,50.66562829447509
2026-01-11,48.91853766363112
2026-01-12,55.03335487158501
2026-01-13,56.78044550242898
2026-01-14,59.40108144869493
2026-01-15,59.40108144869493
2026-01-16,54.159809556163026
2026-01-17,49.792082979053106
2026-01-18,49.792082979053106
2026-01-19,50.66562829447509
2026-01-20,59.40108144869493
2026-01-21,61.1481720795389
2026-01-22,60.27462676411692
2026-01-23,62.02171739496089
2026-01-24,62.89526271038287
2026-01-25,87.35453154219843
2026-01-26,69.01007991833676
2026-01-27,59.40108144869493
2026-01-28,55.906900187007
2026-01-29,55.906900187007
2026-01-30,53.28626424074104
2026-01-31,51.53917360989708
2026-02-01,58.52753613327295
2026-02-02,50.66562829447509
2026-02-03,55.03335487158501
2026-02-04,54.159809556163026
2026-02-05,55.906900187007
2026-02-06,53.28626424074104
2026-02-07,53.28626424074104
2026-02-08,49.792082979053106
2026-02-09,48.044992348209135
2026-02-10,55.03335487158501
2026-02-11,54.159809556163026
2026-02-12,49.792082979053106
2026-02-13,53.28626424074104
2026-02-14,50.66562829447509
2026-02-15,52.41271892531906
2026-02-16,53.28626424074104
2026-02-17,54.159809556163026
2026-02-18,54.159809556163026
2026-02-19,55.906900187007
2026-02-20,52.41271892531906
2026-02-21,51.53917360989708
2026-02-22,51.53917360989708
2026-02-23,67.26298928749279
2026-02-24,57.65399081785097
2026-02-25,51.53917360989708
2026-02-26,54.159809556163026
2026-02-27,54.159809556163026
2026-02-28,55.906900187007
2026-03-01,55.03335487158501
2026-03-02,61.1481720795389
2026-03-03,60.27462676411692
2026-03-04,56.78044550242898
2026-03-05,53.28626424074104
2026-03-06,57.65399081785097
2026-03-07,57.65399081785097
2026-03-08,55.03335487158501
2026-03-09,55.03335487158501
2026-03-10,55.03335487158501
2026-03-11,56.78044550242898
2026-03-12,59.40108144869493
2026-03-13,59.40108144869493
2026-03-14,67.26298928749279
2026-03-15,60.27462676411692
2026-03-16,64.64235334122684
2026-03-17,58.52753613327295
2026-03-18,54.159809556163026
2026-03-19,52.41271892531906
2026-03-20,52.41271892531906
2026-03-21,55.03335487158501
2026-03-22,53.28626424074104
2026-03-23,54.159809556163026
2026-03-24,55.906900187007
2026-03-25,55.03335487158501
2026-03-26,54.159809556163026
2026-03-27,53.28626424074104
2026-03-28,50.66562829447509
2026-03-29,54.159809556163026
2026-03-30,53.28626424074104
2026-03-31,55.03335487158501
2026-04-01,53.28626424074104
2026-04-02,53.28626424074104
2026-04-03,51.53917360989708
2026-04-04,50.66562829447509
2026-04-05,48.91853766363112
2026-04-06,52.41271892531906
2026-04-07,55.03335487158501
2026-04-08,55.906900187007
2026-04-09,54.159809556163026
2026-04-10,53.28626424074104
2026-04-11,52.41271892531906
2026-04-12,51.53917360989708
2026-04-13,51.53917360989708
2026-04-14,55.03335487158501
2026-04-15,55.906900187007
2026-04-16,55.906900187007
2026-04-17,59.40108144869493
2026-04-18,53.28626424074104
2026-04-19,52.41271892531906
2026-04-20,52.41271892531906
2026-04-21,52.41271892531906
2026-04-22,58.52753613327295
2026-04-23,56.78044550242898
2026-04-24,54.159809556163026
2026-04-25,49.792082979053106
2026-04-26,52.41271892531906
2026-04-27,56.78044550242898
2026-04-28,55.906900187007
2026-04-29,55.03335487158501
2026-04-30,55.03335487158501
2026-05-01,52.41271892531906
2026-05-02,49.792082979053106
2026-05-03,52.41271892531906
2026-05-04,55.03335487158501
2026-05-05,57.65399081785097
2026-05-06,54.159809556163026
2026-05-07,54.159809556163026
2026-05-08,57.65399081785097
2026-05-09,52.41271892531906
2026-05-10,51.53917360989708
2026-05-11,56.78044550242898
2026-05-12,56.78044550242898
2026-05-13,53.28626424074104
2026-05-14,56.78044550242898
2026-05-15,54.159809556163026
2026-05-16,51.53917360989708
2026-05-17,52.41271892531906
2026-05-18,55.03335487158501
2026-05-19,60.27462676411692
2026-05-20,58.52753613327295
2026-05-21,50.66562829447509
2026-05-22,52.41271892531906
2026-05-23,56.78044550242898
2026-05-24,57.65399081785097
2026-05-25,53.28626424074104
2026-05-26,54.159809556163026
2026-05-27,51.53917360989708
2026-05-28,53.28626424074104
2026-05-29,54.159809556163026
2026-05-30,55.906900187007
2026-05-31,55.03335487158501
