Time,tiempo
2025-06-25,64.0
2025-06-26,63.0
2025-06-27,58.0
2025-06-28,57.0
2025-06-29,56.0
2025-06-30,60.0
2025-07-01,62.0
2025-07-02,56.0
2025-07-03,52.0
2025-07-04,52.0
2025-07-05,48.0
2025-07-06,50.0
2025-07-07,60.0
2025-07-08,65.0
2025-07-09,59.0
2025-07-10,56.0
2025-07-11,53.0
2025-07-12,55.0
2025-07-13,53.0
2025-07-14,62.0
2025-07-15,56.0
2025-07-16,56.0
2025-07-17,63.0
2025-07-18,49.0
2025-07-19,62.0
2025-07-20,58.0
2025-07-21,58.0
2025-07-22,55.0
2025-07-23,52.0
2025-07-24,52.0
2025-07-25,58.0
2025-07-26,57.0
2025-07-27,56.0
2025-07-28,51.0
2025-07-29,56.0
2025-07-30,71.0
2025-07-31,70.0
2025-08-01,60.0
2025-08-02,51.0
2025-08-03,42.0
2025-08-04,55.0
2025-08-05,51.0
2025-08-06,49.0
2025-08-07,46.0
2025-08-08,45.0
2025-08-09,52.0
2025-08-10,54.0
2025-08-11,50.0
2025-08-12,58.0
2025-08-13,62.0
2025-08-14,51.0
2025-08-15,50.0
2025-08-16,51.0
2025-08-17,50.0
2025-08-18,51.0
2025-08-19,56.0
2025-08-20,59.0
2025-08-21,54.0
2025-08-22,53.0
2025-08-23,47.0
2025-08-24,51.0
2025-08-25,51.0
2025-08-26,48.0
2025-08-27,46.0
2025-08-28,47.0
2025-08-29,48.0
2025-08-30,51.0
2025-08-31,46.0
2025-09-01,46.0
2025-09-02,46.0
2025-09-03,49.0
2025-09-04,51.0
2025-09-05,47.0
2025-09-06,64.0
2025-09-07,53.0
2025-09-08,47.0
2025-09-09,45.0
2025-09-10,49.0
2025-09-11,39.0
2025-09-12,33.0
2025-09-13,36.0
2025-09-14,39.0
2025-09-15,38.0
2025-09-16,43.0
2025-09-17,52.0
2025-09-18,53.0
2025-09-19,49.0
2025-09-20,44.0
2025-09-21,49.0
2025-09-22,51.0
2025-09-23,56.0
2025-09-24,66.0
2025-09-25,60.0
2025-09-26,48.0
2025-09-27,50.0
2025-09-28,39.0
2025-09-29,50.0
2025-09-30,45.0
2025-10-01,39.0
2025-10-02,39.0
2025-10-03,38.0
2025-10-04,35.0
2025-10-05,38.0
2025-10-06,49.0
2025-10-07,50.0
2025-10-08,59.0
2025-10-09,51.0
2025-10-10,47.0
2025-10-11,56.0
2025-10-12,51.0
2025-10-13,63.0
2025-10-14,59.0
2025-10-15,45.0
2025-10-16,42.0
2025-10-17,44.0
2025-10-18,53.0
2025-10-19,50.0
2025-10-20,45.0
2025-10-21,47.0
2025-10-22,49.0
2025-10-23,47.0
2025-10-24,53.0
2025-10-25,62.0
2025-10-26,53.0
2025-10-27,54.0
2025-10-28,59.0
2025-10-29,59.0
2025-10-30,61.0
2025-10-31,44.0
2025-11-01,48.0
2025-11-02,44.0
2025-11-03,52.0
2025-11-04,37.0
2025-11-05,46.0
2025-11-06,40.0
2025-11-07,51.0
2025-11-08,50.0
2025-11-09,65.0
2025-11-10,62.0
2025-11-11,71.0
2025-11-12,61.0
2025-11-13,57.0
2025-11-14,52.0
2025-11-15,64.0
2025-11-16,59.0
2025-11-17,62.0
2025-11-18,66.0
2025-11-19,69.0
2025-11-20,86.0
2025-11-21,71.0
2025-11-22,66.0
2025-11-23,61.0
2025-11-24,67.0
2025-11-25,73.0
2025-11-26,72.0
2025-11-27,72.0
2025-11-28,64.0
2025-11-29,78.0
2025-11-30,100.0
2025-12-01,81.0
2025-12-02,97.0
2025-12-03,68.0
2025-12-04,76.0
2025-12-05,83.0
2025-12-06,75.0
2025-12-07,67.0
2025-12-08,72.0
2025-12-09,62.0
2025-12-10,72.0
2025-12-11,52.0
2025-12-12,48.5
2025-12-13,60.5
2025-12-14,71.0
2025-12-15,64.0
2025-12-16,52.5
2025-12-17,59.0
2025-12-18,65.5
2025-12-19,66.5
2025-12-20,55.5
2025-12-21,47.5
2025-12-22,54.5
2025-12-23,73.0
2025-12-24,66.5
2025-12-25,54.5
2025-12-26,78.5
2025-12-27,61.5
2025-12-28,63.0
2025-12-29,70.5
2025-12-30,66.5
2025-12-31,73.5
2026-01-01,62.0
2026-01-02,64.0
2026-01-03,66.0
2026-01-04,60.5
2026-01-05,57.0
2026-01-06,52.5
2026-01-07,51.0
2026-01-08,57.0
2026-01-09,68.0
2026-01-10,56.0
2026-01-11,43.0
2026-01-12,39.0
2026-01-13,42.0
2026-01-14,48.0
2026-01-15,45.0
2026-01-16,47.0
2026-01-17,63.0
2026-01-18,60.0
2026-01-19,50.0
2026-01-20,48.0
2026-01-21,63.0
2026-01-22,64.0
2026-01-23,70.0
2026-01-24,89.0
2026-01-25,100.0
2026-01-26,72.0
2026-01-27,57.0
2026-01-28,48.0
2026-01-29,46.0
2026-01-30,52.0
2026-01-31,68.0
2026-02-01,59.0
2026-02-02,50.0
2026-02-03,52.0
2026-02-04,50.0
2026-02-05,50.0
2026-02-06,46.0
2026-02-07,48.0
2026-02-08,49.0
2026-02-09,52.0
2026-02-10,49.0
2026-02-11,52.0
2026-02-12,43.0
2026-02-13,41.0
2026-02-14,45.0
2026-02-15,52.0
2026-02-16,52.0
2026-02-17,51.0
2026-02-18,56.0
2026-02-19,56.0
2026-02-20,55.0
2026-02-21,55.0
2026-02-22,58.0
2026-02-23,63.0
2026-02-24,51.0
2026-02-25,55.0
2026-02-26,49.0
2026-02-27,44.0
2026-02-28,46.0
2026-03-01,44.0
2026-03-02,48.0
2026-03-03,47.0
2026-03-04,48.0
2026-03-05,51.0
2026-03-06,53.0
2026-03-07,53.0
2026-03-08,51.0
2026-03-09,45.0
2026-03-10,52.0
2026-03-11,64.0
2026-03-12,66.0
2026-03-13,57.0
2026-03-14,55.0
2026-03-15,67.0
2026-03-16,80.0
2026-03-17,64.0
2026-03-18,59.0
2026-03-19,55.0
2026-03-20,53.0
2026-03-21,50.0
2026-03-22,49.0
2026-03-23,51.0
2026-03-24,47.0
2026-03-25,48.0
2026-03-26,49.0
2026-03-27,50.0
2026-03-28,49.0
2026-03-29,55.0
2026-03-30,51.0
2026-03-31,60.0
2026-04-01,62.0
2026-04-02,66.0
2026-04-03,59.0
2026-04-04,63.0
2026-04-05,64.0
2026-04-06,53.0
2026-04-07,52.0
2026-04-08,53.0
2026-04-09,56.0
2026-04-10,60.0
2026-04-11,59.0
2026-04-12,64.0
2026-04-13,55.0
2026-04-14,50.0
2026-04-15,55.0
2026-04-16,47.0
2026-04-17,52.0
2026-04-18,61.0
2026-04-19,62.0
2026-04-20,56.0
2026-04-21,64.0
2026-04-22,64.0
2026-04-23,49.0
2026-04-24,51.0
2026-04-25,71.0
2026-04-26,62.0
2026-04-27,53.0
2026-04-28,59.0
2026-04-29,63.0
2026-04-30,58.0
2026-05-01,58.0
2026-05-02,56.0
2026-05-03,49.0
2026-05-04,52.0
2026-05-05,56.0
2026-05-06,65.0
2026-05-07,55.0
2026-05-08,52.0
2026-05-09,60.0
2026-05-10,55.0
2026-05-11,54.0
2026-05-12,47.0
2026-05-13,48.0
2026-05-14,48.0
2026-05-15,42.0
2026-05-16,48.0
2026-05-17,54.0
2026-05-18,57.0
2026-05-19,61.0
2026-05-20,67.0
2026-05-21,75.0
2026-05-22,71.0
2026-05-23,74.0
2026-05-24,67.0
2026-05-25,64.0
2026-05-26,72.0
2026-05-27,71.0
2026-05-28,65.0
2026-05-29,56.0
2026-05-30,53.0
2026-05-31,44.0
