Time,fidelity_login
2024-09-23,54.22150682669384
2024-09-24,61.45104107025301
2024-09-25,57.836273948473426
2024-09-26,56.93258216802853
2024-09-27,60.54734928980812
2024-09-28,37.05136299824079
2024-09-29,23.49598629156733
2024-09-30,55.125198607138735
2024-10-01,61.45104107025301
2024-10-02,53.31781504624894
2024-10-03,52.414123265804044
2024-10-04,61.45104107025301
2024-10-05,36.14767121779589
2024-10-06,22.592294511122432
2024-10-07,48.79935614402445
2024-10-08,55.125198607138735
2024-10-09,55.125198607138735
2024-10-10,54.22150682669384
2024-10-11,56.93258216802853
2024-10-12,36.14767121779589
2024-10-13,22.592294511122432
2024-10-14,55.125198607138735
2024-10-15,64.1621164115877
2024-10-16,58.73996572891832
2024-10-17,55.125198607138735
2024-10-18,56.02889038758363
2024-10-19,37.05136299824079
2024-10-20,19.88121916978774
2024-10-21,52.414123265804044
2024-10-22,54.22150682669384
2024-10-23,46.99197258313466
2024-10-24,49.70304792446935
2024-10-25,49.70304792446935
2024-10-26,27.11075341334692
2024-10-27,20.78491095023264
2024-10-28,51.51043148535914
2024-10-29,56.02889038758363
2024-10-30,50.60673970491425
2024-10-31,46.99197258313466
2024-11-01,60.54734928980812
2024-11-02,30.725520535126506
2024-11-03,22.592294511122432
2024-11-04,46.99197258313466
2024-11-05,47.895664363579556
2024-11-06,72.29534243559178
2024-11-07,90.36917804448973
2024-11-08,77.71749311826116
2024-11-09,46.99197258313466
2024-11-10,27.11075341334692
2024-11-11,65.96949997247751
2024-11-12,69.58426709425709
2024-11-13,61.45104107025301
2024-11-14,56.02889038758363
2024-11-15,55.125198607138735
2024-11-16,28.918136974236713
2024-11-17,22.592294511122432
2024-11-18,48.79935614402445
2024-11-19,56.93258216802853
2024-11-20,53.31781504624894
2024-11-21,60.54734928980812
2024-11-22,60.54734928980812
2024-11-23,38.85874655913058
2024-11-24,21.688602730677534
2024-11-25,58.73996572891832
2024-11-26,61.45104107025301
2024-11-27,58.73996572891832
2024-11-28,28.014445193791815
2024-11-29,39.76243833957548
2024-11-30,35.243979437350994
2024-12-01,28.918136974236713
2024-12-02,60.54734928980812
2024-12-03,64.1621164115877
2024-12-04,63.25842463114281
2024-12-05,62.354732850697914
2024-12-06,61.45104107025301
2024-12-07,38.85874655913058
2024-12-08,23.49598629156733
2024-12-09,51.51043148535914
2024-12-10,59.64365750936322
2024-12-11,60.54734928980812
2024-12-12,58.73996572891832
2024-12-13,53.31781504624894
2024-12-14,33.4365958764612
2024-12-15,23.49598629156733
2024-12-16,60.54734928980812
2024-12-17,64.1621164115877
2024-12-18,59.64365750936322
2024-12-19,61.45104107025301
2024-12-20,58.73996572891832
2024-12-21,31.629212315571404
2024-12-22,21.688602730677534
2024-12-23,51.51043148535914
2024-12-24,47.895664363579556
2024-12-25,26.207061632902022
2024-12-26,53.31781504624894
2024-12-27,59.64365750936322
2024-12-28,32.5329040960163
2024-12-29,25.303369852457124
2024-12-30,55.125198607138735
2024-12-31,62.354732850697914
2025-01-01,48.79935614402445
2025-01-02,71.39165065514689
2025-01-03,75.91010955737137
2025-01-04,46.99197258313466
2025-01-05,28.918136974236713
2025-01-06,65.96949997247751
2025-01-07,68.6805753138122
2025-01-08,54.22150682669384
2025-01-09,46.99197258313466
2025-01-10,51.51043148535914
2025-01-11,34.3402876569061
2025-01-12,24.399678072012225
2025-01-13,52.414123265804044
2025-01-14,64.1621164115877
2025-01-15,65.0658081920326
2025-01-16,61.45104107025301
2025-01-17,64.1621164115877
2025-01-18,37.955054778685685
2025-01-19,24.399678072012225
2025-01-20,36.14767121779589
2025-01-21,66.8731917529224
2025-01-22,78.62118489870606
2025-01-23,68.6805753138122
2025-01-24,67.7768835333673
2025-01-25,37.05136299824079
2025-01-26,27.11075341334692
2025-01-27,64.1621164115877
2025-01-28,76.81380133781627
2025-01-29,69.58426709425709
2025-01-30,60.54734928980812
2025-01-31,68.6805753138122
2025-02-01,45.184589022244865
2025-02-02,32.5329040960163
2025-02-03,63.25842463114281
2025-02-04,66.8731917529224
2025-02-05,66.8731917529224
2025-02-06,65.0658081920326
2025-02-07,63.25842463114281
2025-02-08,40.66613012002038
2025-02-09,28.014445193791815
2025-02-10,57.836273948473426
2025-02-11,61.45104107025301
2025-02-12,56.93258216802853
2025-02-13,59.64365750936322
2025-02-14,65.96949997247751
2025-02-15,42.47351368091017
2025-02-16,31.629212315571404
2025-02-17,39.76243833957548
2025-02-18,62.354732850697914
2025-02-19,70.48795887470199
2025-02-20,63.25842463114281
2025-02-21,59.64365750936322
2025-02-22,38.85874655913058
2025-02-23,28.014445193791815
2025-02-24,58.73996572891832
2025-02-25,58.73996572891832
2025-02-26,58.73996572891832
2025-02-27,54.22150682669384
2025-02-28,61.45104107025301
2025-03-01,49.70304792446935
2025-03-02,36.14767121779589
2025-03-03,63.25842463114281
2025-03-04,68.6805753138122
2025-03-05,61.45104107025301
2025-03-06,57.836273948473426
2025-03-07,58.73996572891832
2025-03-08,39.76243833957548
2025-03-09,30.725520535126506
2025-03-10,61.45104107025301
2025-03-11,75.00641777692647
2025-03-12,61.45104107025301
2025-03-13,56.93258216802853
2025-03-14,58.73996572891832
2025-03-15,39.76243833957548
2025-03-16,30.725520535126506
2025-03-17,58.73996572891832
2025-03-18,55.125198607138735
2025-03-19,53.31781504624894
2025-03-20,50.60673970491425
2025-03-21,48.79935614402445
2025-03-22,31.629212315571404
2025-03-23,27.11075341334692
2025-03-24,53.31781504624894
2025-03-25,57.836273948473426
2025-03-26,47.895664363579556
2025-03-27,50.60673970491425
2025-03-28,48.79935614402445
2025-03-29,31.629212315571404
2025-03-30,29.82182875468161
2025-03-31,55.125198607138735
2025-04-01,56.02889038758363
2025-04-02,53.31781504624894
2025-04-03,73.19903421603668
2025-04-04,83.13964380093056
2025-04-05,55.125198607138735
2025-04-06,40.66613012002038
2025-04-07,84.94702736182035
2025-04-08,72.29534243559178
2025-04-09,87.65810270315504
2025-04-10,75.91010955737137
2025-04-11,65.96949997247751
2025-04-12,41.56982190046528
2025-04-13,30.725520535126506
2025-04-14,67.7768835333673
2025-04-15,67.32503764314484
2025-04-16,54.22150682669384
2025-04-17,42.47351368091017
2025-04-18,31.629212315571404
2025-04-19,18.977527389342843
2025-04-20,14.910914377340806
2025-04-21,45.184589022244865
2025-04-22,47.895664363579556
2025-04-23,50.60673970491425
2025-04-24,46.99197258313466
2025-04-25,45.184589022244865
2025-04-26,23.49598629156733
2025-04-27,18.073835608897944
2025-04-28,40.66613012002038
2025-04-29,46.99197258313466
2025-04-30,45.63643491246731
2025-05-01,53.31781504624894
2025-05-02,56.02889038758363
2025-05-03,31.629212315571404
2025-05-04,21.688602730677534
2025-05-05,44.28089724179997
2025-05-06,45.184589022244865
2025-05-07,43.37720546135507
2025-05-08,47.44381847335711
2025-05-09,45.184589022244865
2025-05-10,26.207061632902022
2025-05-11,16.7182979382306
2025-05-12,70.48795887470199
2025-05-13,65.96949997247751
2025-05-14,58.28811983869588
2025-05-15,52.414123265804044
2025-05-16,54.22150682669384
2025-05-17,30.725520535126506
2025-05-18,18.977527389342843
2025-05-19,46.99197258313466
2025-05-20,51.51043148535914
2025-05-21,46.08828080268976
2025-05-22,40.66613012002038
2025-05-23,41.56982190046528
2025-05-24,23.49598629156733
2025-05-25,18.073835608897944
2025-05-26,18.977527389342843
2025-05-27,52.414123265804044
2025-05-28,54.22150682669384
2025-05-29,55.125198607138735
2025-05-30,51.51043148535914
2025-05-31,28.918136974236713
2025-06-01,24.399678072012225
2025-06-02,51.51043148535914
2025-06-03,62.354732850697914
2025-06-04,55.125198607138735
2025-06-05,53.31781504624894
2025-06-06,55.125198607138735
2025-06-07,32.5329040960163
2025-06-08,20.78491095023264
2025-06-09,51.51043148535914
2025-06-10,60.54734928980812
2025-06-11,56.93258216802853
2025-06-12,52.414123265804044
2025-06-13,48.79935614402445
2025-06-14,26.207061632902022
2025-06-15,18.073835608897944
2025-06-16,50.60673970491425
2025-06-17,50.60673970491425
2025-06-18,49.70304792446935
2025-06-19,34.3402876569061
2025-06-20,39.76243833957548
2025-06-21,25.303369852457124
2025-06-22,18.977527389342843
2025-06-23,48.79935614402445
2025-06-24,61.45104107025301
2025-06-25,52.414123265804044
2025-06-26,60.54734928980812
2025-06-27,71.39165065514689
2025-06-28,39.76243833957548
2025-06-29,27.11075341334692
2025-06-30,68.6805753138122
2025-07-01,78.62118489870606
2025-07-02,69.58426709425709
2025-07-03,72.29534243559178
2025-07-04,40.66613012002038
2025-07-05,27.11075341334692
2025-07-06,26.207061632902022
2025-07-07,55.125198607138735
2025-07-08,58.73996572891832
2025-07-09,62.354732850697914
2025-07-10,59.64365750936322
2025-07-11,63.25842463114281
2025-07-12,28.918136974236713
2025-07-13,22.592294511122432
2025-07-14,56.93258216802853
2025-07-15,65.0658081920326
2025-07-16,63.25842463114281
2025-07-17,63.25842463114281
2025-07-18,57.836273948473426
2025-07-19,29.82182875468161
2025-07-20,22.592294511122432
2025-07-21,54.22150682669384
2025-07-22,57.836273948473426
2025-07-23,65.96949997247751
2025-07-24,61.45104107025301
2025-07-25,63.25842463114281
2025-07-26,34.3402876569061
2025-07-27,23.49598629156733
2025-07-28,54.22150682669384
2025-07-29,52.414123265804044
2025-07-30,55.125198607138735
2025-07-31,53.31781504624894
2025-08-01,56.93258216802853
2025-08-02,29.82182875468161
2025-08-03,24.399678072012225
2025-08-04,57.836273948473426
2025-08-05,57.836273948473426
2025-08-06,56.93258216802853
2025-08-07,54.22150682669384
2025-08-08,63.25842463114281
2025-08-09,32.5329040960163
2025-08-10,24.399678072012225
2025-08-11,54.22150682669384
2025-08-12,63.25842463114281
2025-08-13,69.58426709425709
2025-08-14,63.25842463114281
2025-08-15,56.93258216802853
2025-08-16,30.725520535126506
2025-08-17,23.49598629156733
2025-08-18,52.414123265804044
2025-08-19,53.31781504624894
2025-08-20,52.414123265804044
2025-08-21,47.895664363579556
2025-08-22,61.45104107025301
2025-08-23,42.47351368091017
2025-08-24,27.11075341334692
2025-08-25,52.414123265804044
2025-08-26,53.31781504624894
2025-08-27,58.73996572891832
2025-08-28,55.125198607138735
2025-08-29,52.414123265804044
2025-08-30,28.918136974236713
2025-08-31,18.977527389342843
2025-09-01,28.014445193791815
2025-09-02,50.60673970491425
2025-09-03,56.93258216802853
2025-09-04,58.73996572891832
2025-09-05,54.22150682669384
2025-09-06,28.014445193791815
2025-09-07,22.592294511122432
2025-09-08,51.51043148535914
2025-09-09,57.836273948473426
2025-09-10,56.93258216802853
2025-09-11,62.354732850697914
2025-09-12,59.64365750936322
2025-09-13,29.82182875468161
2025-09-14,19.88121916978774
2025-09-15,59.64365750936322
2025-09-16,64.1621164115877
2025-09-17,56.02889038758363
2025-09-18,62.354732850697914
2025-09-19,62.354732850697914
2025-09-20,36.14767121779589
2025-09-21,21.688602730677534
2025-09-22,60.54734928980812
2025-09-23,60.54734928980812
2025-09-24,52.414123265804044
2025-09-25,51.51043148535914
2025-09-26,54.22150682669384
2025-09-27,31.629212315571404
2025-09-28,19.88121916978774
2025-09-29,56.93258216802853
2025-09-30,61.45104107025301
2025-10-01,70.48795887470199
2025-10-02,65.96949997247751
2025-10-03,65.96949997247751
2025-10-04,37.955054778685685
2025-10-05,25.303369852457124
2025-10-06,61.45104107025301
2025-10-07,62.354732850697914
2025-10-08,65.96949997247751
2025-10-09,60.54734928980812
2025-10-10,55.125198607138735
2025-10-11,29.82182875468161
2025-10-12,22.592294511122432
2025-10-13,63.25842463114281
2025-10-14,65.0658081920326
2025-10-15,64.1621164115877
2025-10-16,61.45104107025301
2025-10-17,59.64365750936322
2025-10-18,32.5329040960163
2025-10-19,22.592294511122432
2025-10-20,62.354732850697914
2025-10-21,65.96949997247751
2025-10-22,57.836273948473426
2025-10-23,58.73996572891832
2025-10-24,66.8731917529224
2025-10-25,40.66613012002038
2025-10-26,25.303369852457124
2025-10-27,65.96949997247751
2025-10-28,75.91010955737137
2025-10-29,72.29534243559178
2025-10-30,62.354732850697914
2025-10-31,65.0658081920326
2025-11-01,39.76243833957548
2025-11-02,26.207061632902022
2025-11-03,62.354732850697914
2025-11-04,61.45104107025301
2025-11-05,59.64365750936322
2025-11-06,57.836273948473426
2025-11-07,53.31781504624894
2025-11-08,31.629212315571404
2025-11-09,22.592294511122432
2025-11-10,53.31781504624894
2025-11-11,65.96949997247751
2025-11-12,60.54734928980812
2025-11-13,59.64365750936322
2025-11-14,56.02889038758363
2025-11-15,30.725520535126506
2025-11-16,22.592294511122432
2025-11-17,46.08828080268976
2025-11-18,50.60673970491425
2025-11-19,54.22150682669384
2025-11-20,55.125198607138735
2025-11-21,52.414123265804044
2025-11-22,30.725520535126506
2025-11-23,21.688602730677534
2025-11-24,52.414123265804044
2025-11-25,61.45104107025301
2025-11-26,58.73996572891832
2025-11-27,29.82182875468161
2025-11-28,39.76243833957548
2025-11-29,33.4365958764612
2025-11-30,28.918136974236713
2025-12-01,54.22150682669384
2025-12-02,62.354732850697914
2025-12-03,61.45104107025301
2025-12-04,61.45104107025301
2025-12-05,56.02889038758363
2025-12-06,37.955054778685685
2025-12-07,19.88121916978774
2025-12-08,48.79935614402445
2025-12-09,52.414123265804044
2025-12-10,60.54734928980812
2025-12-11,61.45104107025301
2025-12-12,57.836273948473426
2025-12-13,32.5329040960163
2025-12-14,20.78491095023264
2025-12-15,49.70304792446935
2025-12-16,53.31781504624894
2025-12-17,50.60673970491425
2025-12-18,51.51043148535914
2025-12-19,58.73996572891832
2025-12-20,37.955054778685685
2025-12-21,23.49598629156733
2025-12-22,54.22150682669384
2025-12-23,60.54734928980812
2025-12-24,55.125198607138735
2025-12-25,28.918136974236713
2025-12-26,45.184589022244865
2025-12-27,35.243979437350994
2025-12-28,26.207061632902022
2025-12-29,56.93258216802853
2025-12-30,65.96949997247751
2025-12-31,59.64365750936322
2026-01-01,47.895664363579556
2026-01-02,72.29534243559178
2026-01-03,45.184589022244865
2026-01-04,29.82182875468161
2026-01-05,80.42856845959585
2026-01-06,90.36917804448973
2026-01-07,73.19903421603668
2026-01-08,65.0658081920326
2026-01-09,67.7768835333673
2026-01-10,42.47351368091017
2026-01-11,28.918136974236713
2026-01-12,60.54734928980812
2026-01-13,69.58426709425709
2026-01-14,59.64365750936322
2026-01-15,67.7768835333673
2026-01-16,72.29534243559178
2026-01-17,42.47351368091017
2026-01-18,28.014445193791815
2026-01-19,36.14767121779589
2026-01-20,61.45104107025301
2026-01-21,68.6805753138122
2026-01-22,65.96949997247751
2026-01-23,63.25842463114281
2026-01-24,41.56982190046528
2026-01-25,27.11075341334692
2026-01-26,66.8731917529224
2026-01-27,79.52487667915096
2026-01-28,71.39165065514689
2026-01-29,67.7768835333673
2026-01-30,67.7768835333673
2026-01-31,48.79935614402445
2026-02-01,35.243979437350994
2026-02-02,68.6805753138122
2026-02-03,69.58426709425709
2026-02-04,63.25842463114281
2026-02-05,58.73996572891832
2026-02-06,72.29534243559178
2026-02-07,56.02889038758363
2026-02-08,33.4365958764612
2026-02-09,57.836273948473426
2026-02-10,62.354732850697914
2026-02-11,69.58426709425709
2026-02-12,59.64365750936322
2026-02-13,59.64365750936322
2026-02-14,37.955054778685685
2026-02-15,28.918136974236713
2026-02-16,38.85874655913058
2026-02-17,57.836273948473426
2026-02-18,62.354732850697914
2026-02-19,58.73996572891832
2026-02-20,60.54734928980812
2026-02-21,42.47351368091017
2026-02-22,29.82182875468161
2026-02-23,62.354732850697914
2026-02-24,66.8731917529224
2026-02-25,66.8731917529224
2026-02-26,63.25842463114281
2026-02-27,61.45104107025301
2026-02-28,46.99197258313466
2026-03-01,37.955054778685685
2026-03-02,69.58426709425709
2026-03-03,67.7768835333673
2026-03-04,64.1621164115877
2026-03-05,63.25842463114281
2026-03-06,61.45104107025301
2026-03-07,41.56982190046528
2026-03-08,32.5329040960163
2026-03-09,62.354732850697914
2026-03-10,65.96949997247751
2026-03-11,63.25842463114281
2026-03-12,59.64365750936322
2026-03-13,60.54734928980812
2026-03-14,38.85874655913058
2026-03-15,30.725520535126506
2026-03-16,64.1621164115877
2026-03-17,65.0658081920326
2026-03-18,56.93258216802853
2026-03-19,54.22150682669384
2026-03-20,55.125198607138735
2026-03-21,36.14767121779589
2026-03-22,30.725520535126506
2026-03-23,63.25842463114281
2026-03-24,65.0658081920326
2026-03-25,58.73996572891832
2026-03-26,57.836273948473426
2026-03-27,58.73996572891832
2026-03-28,36.14767121779589
2026-03-29,31.629212315571404
2026-03-30,59.64365750936322
2026-03-31,72.29534243559178
2026-04-01,75.91010955737137
2026-04-02,63.25842463114281
2026-04-03,51.51043148535914
2026-04-04,32.5329040960163
2026-04-05,28.918136974236713
2026-04-06,65.96949997247751
2026-04-07,63.25842463114281
2026-04-08,75.00641777692647
2026-04-09,76.81380133781627
2026-04-10,67.7768835333673
2026-04-11,37.955054778685685
2026-04-12,37.955054778685685
2026-04-13,66.8731917529224
2026-04-14,82.23595202048566
2026-04-15,83.13964380093056
2026-04-16,70.48795887470199
2026-04-17,75.00641777692647
2026-04-18,44.28089724179997
2026-04-19,28.014445193791815
2026-04-20,53.31781504624894
2026-04-21,55.125198607138735
2026-04-22,63.25842463114281
2026-04-23,59.64365750936322
2026-04-24,58.73996572891832
2026-04-25,37.05136299824079
2026-04-26,24.399678072012225
2026-04-27,56.93258216802853
2026-04-28,57.836273948473426
2026-04-29,55.125198607138735
2026-04-30,63.25842463114281
2026-05-01,69.58426709425709
2026-05-02,37.955054778685685
2026-05-03,26.207061632902022
2026-05-04,53.31781504624894
2026-05-05,62.354732850697914
2026-05-06,70.48795887470199
2026-05-07,65.96949997247751
2026-05-08,61.45104107025301
2026-05-09,41.56982190046528
2026-05-10,23.49598629156733
2026-05-11,61.45104107025301
2026-05-12,64.1621164115877
2026-05-13,63.25842463114281
2026-05-14,66.8731917529224
2026-05-15,63.25842463114281
2026-05-16,32.5329040960163
2026-05-17,22.592294511122432
2026-05-18,53.31781504624894
2026-05-19,57.836273948473426
2026-05-20,61.45104107025301
2026-05-21,61.45104107025301
2026-05-22,64.1621164115877
2026-05-23,37.05136299824079
2026-05-24,24.399678072012225
2026-05-25,25.303369852457124
2026-05-26,67.7768835333673
2026-05-27,74.10272599648158
2026-05-28,76.81380133781627
2026-05-29,79.52487667915096
2026-05-30,44.28089724179997
2026-05-31,29.82182875468161
