Time,nhl_standings
2024-11-26,32.13346518916432
2024-11-27,22.493425632415025
2024-11-28,44.98685126483005
2024-11-29,25.706772151331457
2024-11-30,33.2045806954698
2024-12-01,43.91573575852457
2024-12-02,24.63565664502598
2024-12-03,23.5645411387205
2024-12-04,36.41792721438623
2024-12-05,26.777887657636935
2024-12-06,26.777887657636935
2024-12-07,36.41792721438623
2024-12-08,35.34681170808075
2024-12-09,23.5645411387205
2024-12-10,23.5645411387205
2024-12-11,31.062349682858844
2024-12-12,21.422310126109547
2024-12-13,32.13346518916432
2024-12-14,28.920118670247888
2024-12-15,37.48904272069171
2024-12-16,24.63565664502598
2024-12-17,24.63565664502598
2024-12-18,36.41792721438623
2024-12-19,29.991234176553366
2024-12-20,33.2045806954698
2024-12-21,28.920118670247888
2024-12-22,35.34681170808075
2024-12-23,29.991234176553366
2024-12-24,38.56015822699719
2024-12-25,18.208963607193116
2024-12-26,18.208963607193116
2024-12-27,18.208963607193116
2024-12-28,38.56015822699719
2024-12-29,40.70238923960814
2024-12-30,32.13346518916432
2024-12-31,29.991234176553366
2025-01-01,34.275696201775276
2025-01-02,22.493425632415025
2025-01-03,39.63127373330266
2025-01-04,34.275696201775276
2025-01-05,47.129082277441
2025-01-06,24.63565664502598
2025-01-07,25.706772151331457
2025-01-08,35.34681170808075
2025-01-09,25.706772151331457
2025-01-10,37.48904272069171
2025-01-11,38.56015822699719
2025-01-12,47.129082277441
2025-01-13,28.920118670247888
2025-01-14,24.63565664502598
2025-01-15,39.63127373330266
2025-01-16,26.777887657636935
2025-01-17,47.129082277441
2025-01-18,32.13346518916432
2025-01-19,43.91573575852457
2025-01-20,26.777887657636935
2025-01-21,31.062349682858844
2025-01-22,37.48904272069171
2025-01-23,28.920118670247888
2025-01-24,40.70238923960814
2025-01-25,40.70238923960814
2025-01-26,46.057966771135526
2025-01-27,25.706772151331457
2025-01-28,31.062349682858844
2025-01-29,35.34681170808075
2025-01-30,27.849003163942413
2025-01-31,39.63127373330266
2025-02-01,41.77350474591362
2025-02-02,54.626890821579345
2025-02-03,40.70238923960814
2025-02-04,22.493425632415025
2025-02-05,46.057966771135526
2025-02-06,33.2045806954698
2025-02-07,33.2045806954698
2025-02-08,48.20019778374648
2025-02-09,41.77350474591362
2025-02-10,18.208963607193116
2025-02-11,12.853386075665728
2025-02-12,11.78227056936025
2025-02-13,11.78227056936025
2025-02-14,12.853386075665728
2025-02-15,12.853386075665728
2025-02-16,18.208963607193116
2025-02-17,11.78227056936025
2025-02-18,12.853386075665728
2025-02-19,9.640039556749297
2025-02-20,10.711155063054774
2025-02-21,28.920118670247888
2025-02-22,31.062349682858844
2025-02-23,51.41354430266291
2025-02-24,38.56015822699719
2025-02-25,22.493425632415025
2025-02-26,49.27131329005196
2025-02-27,28.920118670247888
2025-02-28,40.70238923960814
2025-03-01,42.844620252219094
2025-03-02,61.05358385941221
2025-03-03,34.275696201775276
2025-03-04,38.56015822699719
2025-03-05,38.56015822699719
2025-03-06,38.56015822699719
2025-03-07,49.27131329005196
2025-03-08,59.98246835310673
2025-03-09,53.55577531527387
2025-03-10,29.991234176553366
2025-03-11,28.920118670247888
2025-03-12,43.91573575852457
2025-03-13,37.48904272069171
2025-03-14,40.70238923960814
2025-03-15,42.844620252219094
2025-03-16,66.4091613909396
2025-03-17,40.70238923960814
2025-03-18,39.63127373330266
2025-03-19,43.91573575852457
2025-03-20,32.13346518916432
2025-03-21,47.129082277441
2025-03-22,47.129082277441
2025-03-23,58.91135284680126
2025-03-24,41.77350474591362
2025-03-25,40.70238923960814
2025-03-26,48.20019778374648
2025-03-27,37.48904272069171
2025-03-28,54.626890821579345
2025-03-29,57.840237340495776
2025-03-30,86.76035601074366
2025-03-31,48.20019778374648
2025-04-01,42.844620252219094
2025-04-02,66.4091613909396
2025-04-03,59.98246835310673
2025-04-04,62.12469936571769
2025-04-05,81.40477847921628
2025-04-06,107.11155063054774
2025-04-07,66.4091613909396
2025-04-08,52.48465980896839
2025-04-09,68.55139240355055
2025-04-10,66.4091613909396
2025-04-11,61.05358385941221
2025-04-12,80.3336629729108
2025-04-13,89.9737025296601
2025-04-14,63.19581487202316
2025-04-15,64.50580537973485
2025-04-16,83.81550499340781
2025-04-17,50.396414546675246
2025-04-18,42.86373025233159
2025-04-19,28.75433941927197
2025-04-20,30.1307371773746
2025-04-21,19.309699613672965
2025-04-22,21.221655124928326
2025-04-23,19.309699613672965
2025-04-24,16.021346344314978
2025-04-25,16.021346344314978
2025-04-26,17.933301855570342
2025-04-27,21.642075127403267
2025-04-28,17.3977441024176
2025-04-29,16.021346344314978
2025-04-30,18.353721858045283
2025-05-01,19.309699613672965
2025-05-02,20.265677369300644
2025-05-03,17.3977441024176
2025-05-04,23.97445064113357
2025-05-05,21.642075127403267
2025-05-06,12.197435321804257
2025-05-07,11.777015319329314
2025-05-08,11.777015319329314
2025-05-09,10.821037563701633
2025-05-10,13.688970830584676
2025-05-11,16.021346344314978
2025-05-12,11.777015319329314
2025-05-13,12.732993074956994
2025-05-14,11.777015319329314
2025-05-15,13.453440079198145
2025-05-16,14.29428008414803
2025-05-17,13.453440079198145
2025-05-18,20.180160118797218
2025-05-19,18.49848010889745
2025-05-20,8.408400049498841
2025-05-21,10.090080059398609
2025-05-22,8.408400049498841
2025-05-23,9.249240054448725
2025-05-24,8.408400049498841
2025-05-25,11.771760069298377
2025-05-26,9.249240054448725
2025-05-27,10.090080059398609
2025-05-28,8.408400049498841
2025-05-29,11.771760069298377
2025-05-30,10.090080059398609
2025-05-31,5.885880034649189
2025-06-01,5.0450400296993045
2025-06-02,4.2042000247494205
2025-06-03,5.0450400296993045
2025-06-04,5.0450400296993045
2025-06-05,7.567560044548957
2025-06-06,4.2042000247494205
2025-06-07,8.408400049498841
2025-06-08,5.885880034649189
2025-06-09,5.885880034649189
2025-06-10,5.885880034649189
2025-06-11,5.0450400296993045
2025-06-12,5.0450400296993045
2025-06-13,7.567560044548957
2025-06-14,5.0450400296993045
2025-06-15,9.249240054448725
2025-06-16,5.0450400296993045
2025-06-17,4.2042000247494205
2025-06-18,9.249240054448725
2025-06-19,3.3633600197995364
2025-06-20,1.6816800098997682
2025-06-21,1.6816800098997682
2025-06-22,1.6816800098997682
2025-06-23,2.5225200148496523
2025-06-24,1.6816800098997682
2025-06-25,1.6816800098997682
2025-06-26,1.6816800098997682
2025-06-27,1.6816800098997682
2025-06-28,3.3633600197995364
2025-06-29,1.6816800098997682
2025-06-30,1.6816800098997682
2025-07-01,1.6816800098997682
2025-07-02,1.6816800098997682
2025-07-03,0.8408400049498841
2025-07-04,0.8408400049498841
2025-07-05,0.0
2025-07-06,1.6816800098997682
2025-07-07,0.8408400049498841
2025-07-08,0.8408400049498841
2025-07-09,0.8408400049498841
2025-07-10,0.0
2025-07-11,0.8408400049498841
2025-07-12,0.0
2025-07-13,0.8408400049498841
2025-07-14,1.6816800098997682
2025-07-15,0.8408400049498841
2025-07-16,0.8408400049498841
2025-07-17,2.5225200148496523
2025-07-18,0.0
2025-07-19,1.6816800098997682
2025-07-20,0.8408400049498841
2025-07-21,0.8408400049498841
2025-07-22,0.8408400049498841
2025-07-23,1.6816800098997682
2025-07-24,1.6816800098997682
2025-07-25,1.6816800098997682
2025-07-26,0.8408400049498841
2025-07-27,0.8408400049498841
2025-07-28,1.6816800098997682
2025-07-29,2.5225200148496523
2025-07-30,4.2042000247494205
2025-07-31,5.0450400296993045
2025-08-01,1.6816800098997682
2025-08-02,1.6816800098997682
2025-08-03,0.8408400049498841
2025-08-04,0.8408400049498841
2025-08-05,0.8408400049498841
2025-08-06,1.6816800098997682
2025-08-07,0.8408400049498841
2025-08-08,0.0
2025-08-09,0.8408400049498841
2025-08-10,0.8408400049498841
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.8408400049498841
2025-08-14,0.8408400049498841
2025-08-15,0.8408400049498841
2025-08-16,0.0
2025-08-17,0.8408400049498841
2025-08-18,0.8408400049498841
2025-08-19,0.8408400049498841
2025-08-20,0.8408400049498841
2025-08-21,0.8408400049498841
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.8408400049498841
2025-08-28,0.0
2025-08-29,0.8408400049498841
2025-08-30,0.0
2025-08-31,0.8408400049498841
2025-09-01,0.8408400049498841
2025-09-02,0.8408400049498841
2025-09-03,0.0
2025-09-04,1.6816800098997682
2025-09-05,0.8408400049498841
2025-09-06,0.8408400049498841
2025-09-07,1.6816800098997682
2025-09-08,1.6816800098997682
2025-09-09,0.8408400049498841
2025-09-10,0.8408400049498841
2025-09-11,0.8408400049498841
2025-09-12,0.8408400049498841
2025-09-13,1.6816800098997682
2025-09-14,1.6816800098997682
2025-09-15,1.6816800098997682
2025-09-16,0.8408400049498841
2025-09-17,0.8408400049498841
2025-09-18,1.6816800098997682
2025-09-19,1.6816800098997682
2025-09-20,1.6816800098997682
2025-09-21,1.6816800098997682
2025-09-22,2.5225200148496523
2025-09-23,1.6816800098997682
2025-09-24,3.3633600197995364
2025-09-25,2.5225200148496523
2025-09-26,2.5225200148496523
2025-09-27,3.3633600197995364
2025-09-28,4.2042000247494205
2025-09-29,2.5225200148496523
2025-09-30,3.3633600197995364
2025-10-01,3.3633600197995364
2025-10-02,3.3633600197995364
2025-10-03,4.2042000247494205
2025-10-04,3.3633600197995364
2025-10-05,4.2042000247494205
2025-10-06,4.2042000247494205
2025-10-07,6.726720039599073
2025-10-08,11.771760069298377
2025-10-09,10.930920064348493
2025-10-10,17.657640103947564
2025-10-11,11.771760069298377
2025-10-12,25.225200148496523
2025-10-13,21.0210001237471
2025-10-14,22.702680133646872
2025-10-15,26.90688015839629
2025-10-16,24.384360143546637
2025-10-17,25.225200148496523
2025-10-18,28.58856016829606
2025-10-19,36.9969602177949
2025-10-20,26.06604015344641
2025-10-21,26.06604015344641
2025-10-22,35.31528020789513
2025-10-23,27.747720163346173
2025-10-24,37.83780022274478
2025-10-25,33.633600197995364
2025-10-26,36.9969602177949
2025-10-27,29.429400173245945
2025-10-28,28.58856016829606
2025-10-29,42.88284025244409
2025-10-30,26.06604015344641
2025-10-31,44.564520262343855
2025-11-01,31.951920188095595
2025-11-02,41.20116024254432
2025-11-03,32.79276019304548
2025-11-04,26.06604015344641
2025-11-05,40.360320237594436
2025-11-06,30.270240178195827
2025-11-07,39.519480232644554
2025-11-08,39.519480232644554
2025-11-09,53.81376031679258
2025-11-10,35.31528020789513
2025-11-11,31.951920188095595
2025-11-12,43.72368025739397
2025-11-13,32.79276019304548
2025-11-14,36.9969602177949
2025-11-15,31.11108018314571
2025-11-16,54.654600321742464
2025-11-17,34.474440202945246
2025-11-18,32.79276019304548
2025-11-19,45.405360267293744
2025-11-20,34.474440202945246
2025-11-21,48.768720287093274
2025-11-22,41.20116024254432
2025-11-23,53.81376031679258
2025-11-24,43.72368025739397
2025-11-25,31.951920188095595
2025-11-26,31.11108018314571
2025-11-27,56.336280331642236
2025-11-28,35.31528020789513
2025-11-29,53.81376031679258
2025-11-30,52.9729203118427
2025-12-01,26.06604015344641
2025-12-02,31.951920188095595
2025-12-03,42.88284025244409
2025-12-04,39.519480232644554
2025-12-05,44.564520262343855
2025-12-06,36.9969602177949
2025-12-07,47.08704027719351
2025-12-08,38.67864022769467
2025-12-09,31.11108018314571
2025-12-10,46.24620027224363
2025-12-11,38.589850364447585
2025-12-12,54.45304733217159
2025-12-13,44.15786268867221
2025-12-14,59.180219651446336
2025-12-15,38.589850364447585
2025-12-16,33.4422580426979
2025-12-17,55.74849143694654
2025-12-18,36.45356625472275
2025-12-19,42.441998581422325
2025-12-20,51.021319117671794
2025-12-21,57.46435554419644
2025-12-22,47.16917090069707
2025-12-23,36.45356625472275
2025-12-24,69.89582429742065
2025-12-25,22.726653396723584
2025-12-26,22.306233394248643
2025-12-27,24.442517503973477
2025-12-28,69.4754042949457
2025-12-29,40.305714471697485
2025-12-30,57.88477554667138
2025-12-31,47.58959090317201
2026-01-01,57.46435554419644
2026-01-02,47.58959090317201
2026-01-03,61.31650376117117
2026-01-04,59.60063965392128
2026-01-05,35.15812214994779
2026-01-06,39.88529446922254
2026-01-07,59.180219651446336
2026-01-08,43.31702268372233
2026-01-09,62.61194786594612
2026-01-10,50.75139793340067
2026-01-11,66.50183177480088
2026-01-12,40.251108705800526
2026-01-13,49.00134972880064
2026-01-14,43.75120511500057
2026-01-15,43.75120511500057
2026-01-16,61.2516871610008
2026-01-17,54.251494342600715
2026-01-18,50.75139793340067
2026-01-19,36.751012296600486
2026-01-20,45.5012533196006
2026-01-21,40.251108705800526
2026-01-22,43.75120511500057
2026-01-23,54.251494342600715
2026-01-24,57.751590751800755
2026-01-25,56.001542547200735
2026-01-26,40.251108705800526
2026-01-27,38.501060501200506
2026-01-28,59.50163895640078
2026-01-29,43.75120511500057
2026-01-30,75.25207279780099
2026-01-31,54.251494342600715
2026-02-01,63.00173536560083
2026-02-02,47.25130152420062
2026-02-03,57.751590751800755
2026-02-04,56.001542547200735
2026-02-05,52.50144613800069
2026-02-06,42.00115691040055
2026-02-07,19.250530250600253
2026-02-08,14.000385636800184
2026-02-09,12.25033743220016
2026-02-10,12.25033743220016
2026-02-11,12.25033743220016
2026-02-12,12.25033743220016
2026-02-13,8.750241023000115
2026-02-14,12.25033743220016
2026-02-15,14.000385636800184
2026-02-16,10.500289227600138
2026-02-17,7.000192818400092
2026-02-18,8.750241023000115
2026-02-19,10.500289227600138
2026-02-20,10.500289227600138
2026-02-21,10.500289227600138
2026-02-22,29.75081947820039
2026-02-23,17.50048204600023
2026-02-24,14.000385636800184
2026-02-25,17.50048204600023
2026-02-26,42.00115691040055
2026-02-27,61.2516871610008
2026-02-28,59.50163895640078
2026-03-01,71.75197638860094
2026-03-02,52.50144613800069
2026-03-03,50.75139793340067
2026-03-04,64.75178357020086
2026-03-05,52.50144613800069
2026-03-06,71.75197638860094
2026-03-07,77.00212100240101
2026-03-08,82.25226561620109
2026-03-09,77.00212100240101
2026-03-10,49.00134972880064
2026-03-11,80.50221741160105
2026-03-12,45.5012533196006
2026-03-13,64.75178357020086
2026-03-14,57.751590751800755
2026-03-15,87.50241023000115
2026-03-16,50.75139793340067
2026-03-17,63.00173536560083
2026-03-18,63.00173536560083
2026-03-19,61.2516871610008
2026-03-20,77.00212100240101
2026-03-21,77.00212100240101
2026-03-22,94.50260304840124
2026-03-23,68.2518799794009
2026-03-24,43.75120511500057
2026-03-25,80.50221741160105
2026-03-26,61.2516871610008
2026-03-27,84.0023138208011
2026-03-28,75.25207279780099
2026-03-29,129.5035671404017
2026-03-30,78.75216920700103
2026-03-31,75.25207279780099
2026-04-01,87.50241023000115
2026-04-02,71.75197638860094
2026-04-03,103.25284407140136
2026-04-04,113.75313329900149
2026-04-05,175.0048204600023
2026-04-06,101.50279586680134
2026-04-07,91.0025066392012
2026-04-08,122.5033743220016
2026-04-09,87.50241023000115
2026-04-10,127.75351893580168
2026-04-11,113.75313329900149
2026-04-12,159.2543866186021
2026-04-13,110.25303688980145
2026-04-14,134.75371175420176
2026-04-15,87.50241023000115
2026-04-16,61.2516871610008
2026-04-17,63.00173536560083
2026-04-18,42.00115691040055
2026-04-19,45.5012533196006
2026-04-20,31.500867682800415
2026-04-21,24.50067486440032
2026-04-22,22.7506266598003
2026-04-23,24.50067486440032
2026-04-24,22.7506266598003
2026-04-25,26.250723069000344
2026-04-26,31.500867682800415
2026-04-27,22.7506266598003
2026-04-28,19.250530250600253
2026-04-29,19.250530250600253
2026-04-30,24.50067486440032
2026-05-01,26.250723069000344
2026-05-02,26.250723069000344
2026-05-03,24.50067486440032
2026-05-04,19.250530250600253
2026-05-05,17.50048204600023
2026-05-06,19.250530250600253
2026-05-07,15.750433841400207
2026-05-08,15.750433841400207
2026-05-09,19.250530250600253
2026-05-10,22.7506266598003
2026-05-11,15.750433841400207
2026-05-12,14.000385636800184
2026-05-13,15.750433841400207
2026-05-14,15.750433841400207
2026-05-15,15.750433841400207
2026-05-16,12.25033743220016
2026-05-17,15.750433841400207
2026-05-18,8.750241023000115
2026-05-19,15.750433841400207
2026-05-20,8.750241023000115
2026-05-21,12.25033743220016
2026-05-22,12.25033743220016
2026-05-23,14.000385636800184
2026-05-24,14.000385636800184
2026-05-25,15.750433841400207
2026-05-26,12.25033743220016
2026-05-27,17.50048204600023
2026-05-28,14.000385636800184
2026-05-29,8.750241023000115
2026-05-30,15.750433841400207
2026-05-31,10.500289227600138
