Time,iu_basketball
2024-11-07,32.49852419791467
2024-11-08,14.999318860576
2024-11-09,17.49920533733867
2024-11-10,39.164888135948445
2024-11-11,10.83284139930489
2024-11-12,11.666136891559113
2024-11-13,12.499432383813334
2024-11-14,14.999318860576
2024-11-15,11.666136891559113
2024-11-16,53.330911504270226
2024-11-17,20.832387306355557
2024-11-18,10.83284139930489
2024-11-19,11.666136891559113
2024-11-20,13.332727876067556
2024-11-21,19.16579632184711
2024-11-22,24.165569275372444
2024-11-23,20.832387306355557
2024-11-24,13.332727876067556
2024-11-25,12.499432383813334
2024-11-26,11.666136891559113
2024-11-27,43.33136559721956
2024-11-28,42.498070104965336
2024-11-29,29.998637721152
2024-11-30,13.332727876067556
2024-12-01,17.49920533733867
2024-12-02,9.999545907050667
2024-12-03,14.16602336832178
2024-12-04,23.332273783118225
2024-12-05,12.499432383813334
2024-12-06,15.832614352830223
2024-12-07,29.998637721152
2024-12-08,10.83284139930489
2024-12-09,16.665909845084446
2024-12-10,21.66568279860978
2024-12-11,9.999545907050667
2024-12-12,9.166250414796446
2024-12-13,14.999318860576
2024-12-14,42.498070104965336
2024-12-15,11.666136891559113
2024-12-16,8.332954922542223
2024-12-17,8.332954922542223
2024-12-18,9.166250414796446
2024-12-19,7.499659430288
2024-12-20,9.166250414796446
2024-12-21,31.665228705660446
2024-12-22,13.332727876067556
2024-12-23,7.499659430288
2024-12-24,5.833068445779556
2024-12-25,5.833068445779556
2024-12-26,8.332954922542223
2024-12-27,9.166250414796446
2024-12-28,14.999318860576
2024-12-29,32.49852419791467
2024-12-30,14.16602336832178
2024-12-31,7.499659430288
2025-01-01,9.166250414796446
2025-01-02,14.16602336832178
2025-01-03,39.99818362820267
2025-01-04,21.66568279860978
2025-01-05,32.49852419791467
2025-01-06,9.999545907050667
2025-01-07,11.666136891559113
2025-01-08,16.665909845084446
2025-01-09,27.498751244389336
2025-01-10,10.83284139930489
2025-01-11,19.999091814101334
2025-01-12,37.49829715144
2025-01-13,9.166250414796446
2025-01-14,16.665909845084446
2025-01-15,47.49784305849067
2025-01-16,14.16602336832178
2025-01-17,18.33250082959289
2025-01-18,48.33113855074489
2025-01-19,19.999091814101334
2025-01-20,8.332954922542223
2025-01-21,12.499432383813334
2025-01-22,16.665909845084446
2025-01-23,28.33204673664356
2025-01-24,11.666136891559113
2025-01-25,21.66568279860978
2025-01-26,39.99818362820267
2025-01-27,11.666136891559113
2025-01-28,12.499432383813334
2025-01-29,14.16602336832178
2025-01-30,12.499432383813334
2025-01-31,23.332273783118225
2025-02-01,72.49670782611734
2025-02-02,17.49920533733867
2025-02-03,9.999545907050667
2025-02-04,14.16602336832178
2025-02-05,39.99818362820267
2025-02-06,14.999318860576
2025-02-07,18.33250082959289
2025-02-08,49.16443404299911
2025-02-09,16.665909845084446
2025-02-10,9.166250414796446
2025-02-11,14.16602336832178
2025-02-12,41.66477461271111
2025-02-13,14.999318860576
2025-02-14,18.33250082959289
2025-02-15,53.330911504270226
2025-02-16,16.665909845084446
2025-02-17,9.999545907050667
2025-02-18,10.83284139930489
2025-02-19,12.499432383813334
2025-02-20,12.499432383813334
2025-02-21,14.16602336832178
2025-02-22,21.66568279860978
2025-02-23,83.32954922542223
2025-02-24,20.832387306355557
2025-02-25,13.332727876067556
2025-02-26,19.16579632184711
2025-02-27,47.49784305849067
2025-02-28,19.16579632184711
2025-03-01,39.99818362820267
2025-03-02,44.16466108947378
2025-03-03,12.499432383813334
2025-03-04,19.16579632184711
2025-03-05,39.99818362820267
2025-03-06,17.49920533733867
2025-03-07,22.498978290864002
2025-03-08,66.66363938033778
2025-03-09,24.165569275372444
2025-03-10,9.166250414796446
2025-03-11,9.166250414796446
2025-03-12,12.499432383813334
2025-03-13,60.830570934558224
2025-03-14,16.665909845084446
2025-03-15,10.83284139930489
2025-03-16,24.998864767626667
2025-03-17,19.999091814101334
2025-03-18,16.665909845084446
2025-03-19,24.998864767626667
2025-03-20,13.332727876067556
2025-03-21,15.832614352830223
2025-03-22,14.999318860576
2025-03-23,24.998864767626667
2025-03-24,9.166250414796446
2025-03-25,9.999545907050667
2025-03-26,9.166250414796446
2025-03-27,7.499659430288
2025-03-28,6.666363938033778
2025-03-29,10.83284139930489
2025-03-30,10.83284139930489
2025-03-31,9.999545907050667
2025-04-01,9.999545907050667
2025-04-02,9.999545907050667
2025-04-03,9.166250414796446
2025-04-04,7.499659430288
2025-04-05,9.166250414796446
2025-04-06,10.83284139930489
2025-04-07,7.499659430288
2025-04-08,9.166250414796446
2025-04-09,7.499659430288
2025-04-10,7.499659430288
2025-04-11,7.499659430288
2025-04-12,7.499659430288
2025-04-13,8.332954922542223
2025-04-14,8.332954922542223
2025-04-15,9.582898160923556
2025-04-16,7.499659430288
2025-04-17,12.082784637686224
2025-04-18,9.166250414796446
2025-04-19,6.666363938033778
2025-04-20,9.166250414796446
2025-04-21,5.833068445779556
2025-04-22,6.666363938033778
2025-04-23,6.666363938033778
2025-04-24,6.666363938033778
2025-04-25,7.499659430288
2025-04-26,5.416420699652445
2025-04-27,7.083011684160889
2025-04-28,5.833068445779556
2025-04-29,5.833068445779556
2025-04-30,5.833068445779556
2025-05-01,6.666363938033778
2025-05-02,6.666363938033778
2025-05-03,4.9997729535253335
2025-05-04,5.833068445779556
2025-05-05,4.1664774612711115
2025-05-06,4.9997729535253335
2025-05-07,4.1664774612711115
2025-05-08,4.583125207398222
2025-05-09,4.1664774612711115
2025-05-10,4.1664774612711115
2025-05-11,4.1664774612711115
2025-05-12,2.4998864767626667
2025-05-13,4.9997729535253335
2025-05-14,3.333181969016889
2025-05-15,3.333181969016889
2025-05-16,3.333181969016889
2025-05-17,4.1664774612711115
2025-05-18,3.333181969016889
2025-05-19,2.4998864767626667
2025-05-20,4.1664774612711115
2025-05-21,3.333181969016889
2025-05-22,3.333181969016889
2025-05-23,4.1664774612711115
2025-05-24,3.333181969016889
2025-05-25,2.4998864767626667
2025-05-26,2.4998864767626667
2025-05-27,3.333181969016889
2025-05-28,3.333181969016889
2025-05-29,3.333181969016889
2025-05-30,1.6665909845084446
2025-05-31,2.4998864767626667
2025-06-01,2.4998864767626667
2025-06-02,2.4998864767626667
2025-06-03,3.333181969016889
2025-06-04,4.1664774612711115
2025-06-05,2.4998864767626667
2025-06-06,1.6665909845084446
2025-06-07,2.4998864767626667
2025-06-08,2.4998864767626667
2025-06-09,1.6665909845084446
2025-06-10,2.4998864767626667
2025-06-11,2.4998864767626667
2025-06-12,3.333181969016889
2025-06-13,2.4998864767626667
2025-06-14,2.4998864767626667
2025-06-15,1.6665909845084446
2025-06-16,2.4998864767626667
2025-06-17,3.333181969016889
2025-06-18,3.333181969016889
2025-06-19,2.4998864767626667
2025-06-20,2.4998864767626667
2025-06-21,2.4998864767626667
2025-06-22,2.4998864767626667
2025-06-23,2.4998864767626667
2025-06-24,3.333181969016889
2025-06-25,2.4998864767626667
2025-06-26,3.333181969016889
2025-06-27,3.333181969016889
2025-06-28,2.4998864767626667
2025-06-29,1.6665909845084446
2025-06-30,2.4998864767626667
2025-07-01,1.6665909845084446
2025-07-02,2.4998864767626667
2025-07-03,2.4998864767626667
2025-07-04,2.4998864767626667
2025-07-05,2.4998864767626667
2025-07-06,2.4998864767626667
2025-07-07,2.4998864767626667
2025-07-08,2.4998864767626667
2025-07-09,2.4998864767626667
2025-07-10,2.4998864767626667
2025-07-11,1.6665909845084446
2025-07-12,2.4998864767626667
2025-07-13,2.4998864767626667
2025-07-14,2.4998864767626667
2025-07-15,2.4998864767626667
2025-07-16,3.333181969016889
2025-07-17,2.4998864767626667
2025-07-18,2.4998864767626667
2025-07-19,1.6665909845084446
2025-07-20,2.4998864767626667
2025-07-21,2.4998864767626667
2025-07-22,1.6665909845084446
2025-07-23,2.4998864767626667
2025-07-24,2.4998864767626667
2025-07-25,2.4998864767626667
2025-07-26,2.4998864767626667
2025-07-27,2.4998864767626667
2025-07-28,2.4998864767626667
2025-07-29,1.6665909845084446
2025-07-30,1.6665909845084446
2025-07-31,3.333181969016889
2025-08-01,2.4998864767626667
2025-08-02,2.4998864767626667
2025-08-03,3.333181969016889
2025-08-04,2.4998864767626667
2025-08-05,3.333181969016889
2025-08-06,4.9997729535253335
2025-08-07,5.833068445779556
2025-08-08,3.333181969016889
2025-08-09,4.1664774612711115
2025-08-10,7.499659430288
2025-08-11,4.9997729535253335
2025-08-12,3.333181969016889
2025-08-13,2.4998864767626667
2025-08-14,3.333181969016889
2025-08-15,2.4998864767626667
2025-08-16,3.333181969016889
2025-08-17,2.4998864767626667
2025-08-18,2.4998864767626667
2025-08-19,1.6665909845084446
2025-08-20,2.4998864767626667
2025-08-21,2.4998864767626667
2025-08-22,2.4998864767626667
2025-08-23,2.4998864767626667
2025-08-24,1.6665909845084446
2025-08-25,2.4998864767626667
2025-08-26,1.6665909845084446
2025-08-27,1.6665909845084446
2025-08-28,2.4998864767626667
2025-08-29,2.4998864767626667
2025-08-30,3.333181969016889
2025-08-31,2.4998864767626667
2025-09-01,2.4998864767626667
2025-09-02,1.6665909845084446
2025-09-03,2.4998864767626667
2025-09-04,1.6665909845084446
2025-09-05,1.6665909845084446
2025-09-06,1.6665909845084446
2025-09-07,2.4998864767626667
2025-09-08,2.4998864767626667
2025-09-09,1.6665909845084446
2025-09-10,1.6665909845084446
2025-09-11,1.6665909845084446
2025-09-12,2.4998864767626667
2025-09-13,2.4998864767626667
2025-09-14,2.4998864767626667
2025-09-15,2.4998864767626667
2025-09-16,1.6665909845084446
2025-09-17,2.4998864767626667
2025-09-18,2.4998864767626667
2025-09-19,2.4998864767626667
2025-09-20,3.333181969016889
2025-09-21,3.333181969016889
2025-09-22,2.4998864767626667
2025-09-23,3.333181969016889
2025-09-24,3.333181969016889
2025-09-25,3.333181969016889
2025-09-26,2.4998864767626667
2025-09-27,3.333181969016889
2025-09-28,2.4998864767626667
2025-09-29,2.4998864767626667
2025-09-30,2.4998864767626667
2025-10-01,2.4998864767626667
2025-10-02,2.4998864767626667
2025-10-03,4.1664774612711115
2025-10-04,4.1664774612711115
2025-10-05,2.4998864767626667
2025-10-06,2.4998864767626667
2025-10-07,2.4998864767626667
2025-10-08,3.333181969016889
2025-10-09,3.333181969016889
2025-10-10,2.4998864767626667
2025-10-11,4.9997729535253335
2025-10-12,4.1664774612711115
2025-10-13,4.9997729535253335
2025-10-14,4.1664774612711115
2025-10-15,3.333181969016889
2025-10-16,4.9997729535253335
2025-10-17,9.999545907050667
2025-10-18,17.49920533733867
2025-10-19,4.9997729535253335
2025-10-20,5.833068445779556
2025-10-21,4.9997729535253335
2025-10-22,4.1664774612711115
2025-10-23,4.1664774612711115
2025-10-24,4.9997729535253335
2025-10-25,9.166250414796446
2025-10-26,23.332273783118225
2025-10-27,9.166250414796446
2025-10-28,5.833068445779556
2025-10-29,4.9997729535253335
2025-10-30,5.833068445779556
2025-10-31,4.9997729535253335
2025-11-01,9.999545907050667
2025-11-02,6.666363938033778
2025-11-03,9.166250414796446
2025-11-04,15.832614352830223
2025-11-05,18.33250082959289
2025-11-06,39.164888135948445
2025-11-07,13.332727876067556
2025-11-08,22.498978290864002
2025-11-09,44.997956581728005
2025-11-10,16.665909845084446
2025-11-11,15.832614352830223
2025-11-12,21.66568279860978
2025-11-13,33.33181969016889
2025-11-14,16.665909845084446
2025-11-15,20.832387306355557
2025-11-16,32.49852419791467
2025-11-17,20.832387306355557
2025-11-18,13.332727876067556
2025-11-19,16.665909845084446
2025-11-20,24.998864767626667
2025-11-21,26.665455752135113
2025-11-22,17.49920533733867
2025-11-23,12.499432383813334
2025-11-24,10.83284139930489
2025-11-25,22.498978290864002
2025-11-26,44.997956581728005
2025-11-27,13.332727876067556
2025-11-28,19.16579632184711
2025-11-29,36.66500165918578
2025-11-30,16.665909845084446
2025-12-01,12.499432383813334
2025-12-02,12.499432383813334
2025-12-03,22.498978290864002
2025-12-04,39.164888135948445
2025-12-05,11.666136891559113
2025-12-06,83.32954922542223
2025-12-07,24.165569275372444
2025-12-08,9.999545907050667
2025-12-09,14.16602336832178
2025-12-10,39.164888135948445
2025-12-11,14.999318860576
2025-12-12,14.582671114448889
2025-12-13,31.248580959533335
2025-12-14,61.247218680685336
2025-12-15,8.332954922542223
2025-12-16,11.666136891559113
2025-12-17,9.999545907050667
2025-12-18,8.332954922542223
2025-12-19,8.332954922542223
2025-12-20,33.748467436296
2025-12-21,13.332727876067556
2025-12-22,14.999318860576
2025-12-23,14.16602336832178
2025-12-24,5.833068445779556
2025-12-25,5.833068445779556
2025-12-26,6.666363938033778
2025-12-27,7.499659430288
2025-12-28,7.499659430288
2025-12-29,7.916307176415112
2025-12-30,9.166250414796446
2025-12-31,5.833068445779556
2026-01-01,12.499432383813334
2026-01-02,10.83284139930489
2026-01-03,14.999318860576
2026-01-04,17.082557591211557
2026-01-05,24.582217021499556
2026-01-06,9.999545907050667
2026-01-07,14.16602336832178
2026-01-08,21.249035052482668
2026-01-09,12.082784637686224
2026-01-10,48.33113855074489
2026-01-11,13.332727876067556
2026-01-12,9.166250414796446
2026-01-13,14.999318860576
2026-01-14,27.498751244389336
2026-01-15,11.666136891559113
2026-01-16,9.166250414796446
2026-01-17,35.83170616693156
2026-01-18,9.999545907050667
2026-01-19,9.166250414796446
2026-01-20,24.165569275372444
2026-01-21,26.665455752135113
2026-01-22,8.332954922542223
2026-01-23,11.666136891559113
2026-01-24,19.999091814101334
2026-01-25,9.999545907050667
2026-01-26,8.332954922542223
2026-01-27,23.332273783118225
2026-01-28,83.32954922542223
2026-01-29,12.499432383813334
2026-01-30,12.499432383813334
2026-01-31,36.66500165918578
2026-02-01,49.16443404299911
2026-02-02,11.666136891559113
2026-02-03,14.16602336832178
2026-02-04,29.16534222889778
2026-02-05,9.166250414796446
2026-02-06,9.166250414796446
2026-02-07,47.49784305849067
2026-02-08,16.665909845084446
2026-02-09,12.499432383813334
2026-02-10,34.99841067467734
2026-02-11,13.332727876067556
2026-02-12,10.83284139930489
2026-02-13,13.332727876067556
2026-02-14,17.49920533733867
2026-02-15,39.99818362820267
2026-02-16,8.332954922542223
2026-02-17,9.166250414796446
2026-02-18,9.999545907050667
2026-02-19,9.999545907050667
2026-02-20,18.33250082959289
2026-02-21,52.497616012016
2026-02-22,11.666136891559113
2026-02-23,9.166250414796446
2026-02-24,14.999318860576
2026-02-25,26.665455752135113
2026-02-26,8.332954922542223
2026-02-27,7.499659430288
2026-02-28,16.665909845084446
2026-03-01,43.33136559721956
2026-03-02,14.999318860576
2026-03-03,11.666136891559113
2026-03-04,17.49920533733867
2026-03-05,24.998864767626667
2026-03-06,10.83284139930489
2026-03-07,31.665228705660446
2026-03-08,23.332273783118225
2026-03-09,6.666363938033778
2026-03-10,6.666363938033778
2026-03-11,24.998864767626667
2026-03-12,24.998864767626667
2026-03-13,7.499659430288
2026-03-14,7.499659430288
2026-03-15,8.332954922542223
2026-03-16,8.332954922542223
2026-03-17,4.9997729535253335
2026-03-18,4.9997729535253335
2026-03-19,5.833068445779556
2026-03-20,6.666363938033778
2026-03-21,4.9997729535253335
2026-03-22,5.833068445779556
2026-03-23,4.1664774612711115
2026-03-24,4.1664774612711115
2026-03-25,2.4998864767626667
2026-03-26,3.333181969016889
2026-03-27,4.9997729535253335
2026-03-28,4.9997729535253335
2026-03-29,4.9997729535253335
2026-03-30,3.333181969016889
2026-03-31,4.1664774612711115
2026-04-01,3.333181969016889
2026-04-02,3.333181969016889
2026-04-03,3.333181969016889
2026-04-04,4.9997729535253335
2026-04-05,5.833068445779556
2026-04-06,4.1664774612711115
2026-04-07,7.499659430288
2026-04-08,6.666363938033778
2026-04-09,4.9997729535253335
2026-04-10,6.666363938033778
2026-04-11,4.9997729535253335
2026-04-12,5.833068445779556
2026-04-13,9.166250414796446
2026-04-14,9.999545907050667
2026-04-15,11.666136891559113
2026-04-16,10.83284139930489
2026-04-17,7.499659430288
2026-04-18,6.666363938033778
2026-04-19,4.9997729535253335
2026-04-20,4.9997729535253335
2026-04-21,4.9997729535253335
2026-04-22,4.1664774612711115
2026-04-23,4.1664774612711115
2026-04-24,4.1664774612711115
2026-04-25,3.333181969016889
2026-04-26,4.1664774612711115
2026-04-27,3.333181969016889
2026-04-28,3.333181969016889
2026-04-29,3.333181969016889
2026-04-30,3.333181969016889
2026-05-01,3.333181969016889
2026-05-02,3.333181969016889
2026-05-03,2.4998864767626667
2026-05-04,3.333181969016889
2026-05-05,3.333181969016889
2026-05-06,2.4998864767626667
2026-05-07,3.333181969016889
2026-05-08,3.333181969016889
2026-05-09,3.333181969016889
2026-05-10,2.4998864767626667
2026-05-11,1.6665909845084446
2026-05-12,2.4998864767626667
2026-05-13,2.4998864767626667
2026-05-14,1.6665909845084446
2026-05-15,2.4998864767626667
2026-05-16,2.4998864767626667
2026-05-17,3.333181969016889
2026-05-18,1.6665909845084446
2026-05-19,2.4998864767626667
2026-05-20,2.4998864767626667
2026-05-21,2.4998864767626667
2026-05-22,2.4998864767626667
2026-05-23,2.4998864767626667
2026-05-24,1.6665909845084446
2026-05-25,1.6665909845084446
2026-05-26,2.4998864767626667
2026-05-27,2.4998864767626667
2026-05-28,2.4998864767626667
2026-05-29,2.4998864767626667
2026-05-30,0.8332954922542223
2026-05-31,1.6665909845084446
