Time,ned_fulmer
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,2.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,2.0
2025-07-07,3.0
2025-07-08,0.0
2025-07-09,2.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,3.0
2025-07-18,7.0
2025-07-19,3.0
2025-07-20,2.0
2025-07-21,3.0
2025-07-22,3.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,2.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,3.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-06,2.0
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,20.0
2025-09-17,100.0
2025-09-18,91.0
2025-09-19,43.0
2025-09-20,33.0
2025-09-21,30.0
2025-09-22,23.0
2025-09-23,22.0
2025-09-24,14.0
2025-09-25,9.0
2025-09-26,9.0
2025-09-27,9.0
2025-09-28,7.0
2025-09-29,7.0
2025-09-30,7.0
2025-10-01,5.0
2025-10-02,3.0
2025-10-03,3.0
2025-10-04,5.0
2025-10-05,4.0
2025-10-06,2.0
2025-10-07,3.0
2025-10-08,4.0
2025-10-09,9.0
2025-10-10,8.0
2025-10-11,8.0
2025-10-12,6.0
2025-10-13,5.0
2025-10-14,4.0
2025-10-15,8.0
2025-10-16,4.0
2025-10-17,3.0
2025-10-18,4.0
2025-10-19,4.0
2025-10-20,2.0
2025-10-21,4.0
2025-10-22,2.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,3.0
2025-10-26,3.0
2025-10-27,2.0
2025-10-28,2.0
2025-10-29,3.0
2025-10-30,0.0
2025-10-31,0.0
2025-11-01,2.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,2.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,2.0
2025-11-09,3.0
2025-11-10,4.0
2025-11-11,4.0
2025-11-12,4.0
2025-11-13,6.0
2025-11-14,8.0
2025-11-15,4.0
2025-11-16,4.0
2025-11-17,3.0
2025-11-18,3.0
2025-11-19,2.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,2.0
2025-11-24,6.0
2025-11-25,6.0
2025-11-26,3.0
2025-11-27,4.0
2025-11-28,2.0
2025-11-29,3.0
2025-11-30,2.0
2025-12-01,4.0
2025-12-02,4.0
2025-12-03,3.0
2025-12-04,10.0
2025-12-05,11.0
2025-12-06,5.0
2025-12-07,4.0
2025-12-08,3.0
2025-12-09,2.0
2025-12-10,3.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,3.9545454545454546
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,1.9545454545454546
2025-12-18,0.0
2025-12-19,2.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,2.090909090909091
2025-12-25,1.9545454545454546
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,2.2272727272727275
2025-12-30,0.0
2025-12-31,3.0
2026-01-01,3.2727272727272725
2026-01-02,3.2272727272727275
2026-01-03,3.0
2026-01-04,0.0
2026-01-05,0.0
2026-01-06,1.9090909090909092
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,0.0
2026-01-10,0.0
2026-01-11,2.1818181818181817
2026-01-12,2.0
2026-01-13,0.0
2026-01-14,1.7272727272727273
2026-01-15,0.0
2026-01-16,2.3636363636363638
2026-01-17,2.090909090909091
2026-01-18,2.090909090909091
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,2.7272727272727275
2026-01-23,0.0
2026-01-24,1.7272727272727273
2026-01-25,0.0
2026-01-26,0.0
2026-01-27,1.6363636363636365
2026-01-28,0.0
2026-01-29,0.0
2026-01-30,0.0
2026-01-31,0.0
2026-02-01,1.9090909090909092
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,0.0
2026-02-06,1.6363636363636365
2026-02-07,0.0
2026-02-08,0.0
2026-02-09,1.5454545454545454
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,2.090909090909091
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,2.090909090909091
2026-02-22,7.181818181818182
2026-02-23,6.636363636363637
2026-02-24,9.090909090909092
2026-02-25,8.090909090909092
2026-02-26,8.545454545454545
2026-02-27,4.636363636363637
2026-02-28,4.0
2026-03-01,3.0
2026-03-02,2.3636363636363638
2026-03-03,1.8181818181818183
2026-03-04,2.090909090909091
2026-03-05,2.272727272727273
2026-03-06,0.0
2026-03-07,2.4545454545454546
2026-03-08,1.8181818181818183
2026-03-09,0.0
2026-03-10,3.0
2026-03-11,2.3636363636363638
2026-03-12,2.7272727272727275
2026-03-13,1.7272727272727273
2026-03-14,0.0
2026-03-15,2.1818181818181817
2026-03-16,1.9090909090909092
2026-03-17,2.090909090909091
2026-03-18,0.0
2026-03-19,1.5454545454545454
2026-03-20,0.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,1.4545454545454546
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,0.0
2026-04-03,1.8181818181818183
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,2.0
2026-04-13,3.272727272727273
2026-04-14,2.8181818181818183
2026-04-15,3.272727272727273
2026-04-16,3.090909090909091
2026-04-17,1.6363636363636365
2026-04-18,2.0
2026-04-19,2.7272727272727275
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,2.090909090909091
2026-04-26,0.0
2026-04-27,1.7272727272727273
2026-04-28,2.0
2026-04-29,1.9090909090909092
2026-04-30,2.6363636363636362
2026-05-01,1.5454545454545454
2026-05-02,1.9090909090909092
2026-05-03,2.6363636363636362
2026-05-04,0.0
2026-05-05,1.4545454545454546
2026-05-06,1.7272727272727273
2026-05-07,2.5454545454545454
2026-05-08,0.0
2026-05-09,2.5454545454545454
2026-05-10,1.9090909090909092
2026-05-11,1.9090909090909092
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,1.6363636363636365
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,3.6363636363636367
2026-05-19,1.5454545454545454
2026-05-20,0.0
2026-05-21,1.6363636363636365
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,2.3636363636363638
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,3.3636363636363638
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
