Time,amazon_prime
2024-09-25,19.896684381079034
2024-09-26,21.457208646261705
2024-09-27,24.96838824292271
2024-09-28,23.017732911444373
2024-09-29,23.407863977740043
2024-09-30,20.67694651367037
2024-10-01,20.286815447374703
2024-10-02,19.896684381079034
2024-10-03,22.237470778853037
2024-10-04,25.748650375514046
2024-10-05,24.578257176627044
2024-10-06,24.578257176627044
2024-10-07,25.358519309218376
2024-10-08,36.67232023179273
2024-10-09,37.452582364384064
2024-10-10,28.08943677328805
2024-10-11,26.52891250810538
2024-10-12,23.017732911444373
2024-10-13,23.79799504403571
2024-10-14,22.627601845148707
2024-10-15,21.067077579966035
2024-10-16,22.237470778853037
2024-10-17,21.457208646261705
2024-10-18,23.79799504403571
2024-10-19,23.017732911444373
2024-10-20,23.017732911444373
2024-10-21,21.457208646261705
2024-10-22,20.67694651367037
2024-10-23,20.67694651367037
2024-10-24,21.84733971255737
2024-10-25,24.578257176627044
2024-10-26,22.237470778853037
2024-10-27,23.79799504403571
2024-10-28,21.067077579966035
2024-10-29,20.67694651367037
2024-10-30,21.067077579966035
2024-10-31,21.067077579966035
2024-11-01,24.188126110331375
2024-11-02,23.79799504403571
2024-11-03,24.188126110331375
2024-11-04,21.067077579966035
2024-11-05,19.1164222484877
2024-11-06,14.824980519235359
2024-11-07,19.896684381079034
2024-11-08,24.96838824292271
2024-11-09,24.188126110331375
2024-11-10,24.578257176627044
2024-11-11,23.407863977740043
2024-11-12,21.84733971255737
2024-11-13,23.79799504403571
2024-11-14,22.237470778853037
2024-11-15,25.748650375514046
2024-11-16,23.407863977740043
2024-11-17,26.52891250810538
2024-11-18,24.578257176627044
2024-11-19,22.627601845148707
2024-11-20,23.79799504403571
2024-11-21,24.188126110331375
2024-11-22,28.08943677328805
2024-11-23,27.309174640696714
2024-11-24,28.479567839583716
2024-11-25,26.138781441809712
2024-11-26,25.748650375514046
2024-11-27,25.748650375514046
2024-11-28,25.358519309218376
2024-11-29,39.013106629566735
2024-11-30,35.11179596661006
2024-12-01,31.21048530365339
2024-12-02,33.55127170142739
2024-12-03,28.479567839583716
2024-12-04,25.358519309218376
2024-12-05,27.309174640696714
2024-12-06,31.600616369949055
2024-12-07,28.479567839583716
2024-12-08,29.649961038470718
2024-12-09,26.919043574401048
2024-12-10,28.08943677328805
2024-12-11,27.699305706992384
2024-12-12,29.649961038470718
2024-12-13,31.21048530365339
2024-12-14,31.21048530365339
2024-12-15,31.99074743624472
2024-12-16,28.869698905879385
2024-12-17,28.479567839583716
2024-12-18,28.869698905879385
2024-12-19,30.82035423735772
2024-12-20,34.33153383401873
2024-12-21,28.08943677328805
2024-12-22,27.309174640696714
2024-12-23,24.188126110331375
2024-12-24,22.627601845148707
2024-12-25,24.578257176627044
2024-12-26,28.08943677328805
2024-12-27,29.25982997217505
2024-12-28,26.138781441809712
2024-12-29,26.52891250810538
2024-12-30,24.188126110331375
2024-12-31,24.96838824292271
2025-01-01,24.188126110331375
2025-01-02,23.407863977740043
2025-01-03,24.188126110331375
2025-01-04,26.138781441809712
2025-01-05,25.358519309218376
2025-01-06,22.237470778853037
2025-01-07,21.84733971255737
2025-01-08,21.067077579966035
2025-01-09,19.896684381079034
2025-01-10,20.286815447374703
2025-01-11,24.578257176627044
2025-01-12,31.99074743624472
2025-01-13,21.457208646261705
2025-01-14,20.67694651367037
2025-01-15,19.896684381079034
2025-01-16,20.67694651367037
2025-01-17,20.67694651367037
2025-01-18,22.627601845148707
2025-01-19,22.237470778853037
2025-01-20,21.067077579966035
2025-01-21,20.286815447374703
2025-01-22,19.896684381079034
2025-01-23,22.237470778853037
2025-01-24,19.896684381079034
2025-01-25,22.627601845148707
2025-01-26,22.627601845148707
2025-01-27,20.286815447374703
2025-01-28,19.1164222484877
2025-01-29,18.726291182192032
2025-01-30,18.726291182192032
2025-01-31,19.506553314783368
2025-02-01,22.237470778853037
2025-02-02,23.017732911444373
2025-02-03,19.506553314783368
2025-02-04,19.1164222484877
2025-02-05,17.9460290496007
2025-02-06,19.1164222484877
2025-02-07,19.896684381079034
2025-02-08,23.017732911444373
2025-02-09,23.407863977740043
2025-02-10,18.336160115896366
2025-02-11,19.506553314783368
2025-02-12,19.506553314783368
2025-02-13,19.506553314783368
2025-02-14,21.067077579966035
2025-02-15,23.79799504403571
2025-02-16,22.627601845148707
2025-02-17,21.457208646261705
2025-02-18,20.286815447374703
2025-02-19,19.506553314783368
2025-02-20,19.896684381079034
2025-02-21,20.286815447374703
2025-02-22,22.237470778853037
2025-02-23,23.79799504403571
2025-02-24,19.896684381079034
2025-02-25,19.1164222484877
2025-02-26,18.726291182192032
2025-02-27,19.506553314783368
2025-02-28,19.506553314783368
2025-03-01,22.627601845148707
2025-03-02,22.627601845148707
2025-03-03,19.896684381079034
2025-03-04,19.1164222484877
2025-03-05,19.1164222484877
2025-03-06,19.896684381079034
2025-03-07,20.286815447374703
2025-03-08,21.84733971255737
2025-03-09,22.237470778853037
2025-03-10,20.286815447374703
2025-03-11,19.506553314783368
2025-03-12,19.1164222484877
2025-03-13,20.67694651367037
2025-03-14,19.506553314783368
2025-03-15,21.457208646261705
2025-03-16,23.407863977740043
2025-03-17,19.1164222484877
2025-03-18,19.506553314783368
2025-03-19,19.506553314783368
2025-03-20,19.1164222484877
2025-03-21,18.726291182192032
2025-03-22,20.67694651367037
2025-03-23,23.017732911444373
2025-03-24,19.1164222484877
2025-03-25,19.896684381079034
2025-03-26,21.457208646261705
2025-03-27,20.286815447374703
2025-03-28,19.1164222484877
2025-03-29,21.84733971255737
2025-03-30,25.358519309218376
2025-03-31,21.067077579966035
2025-04-01,19.1164222484877
2025-04-02,19.1164222484877
2025-04-03,19.1164222484877
2025-04-04,19.1164222484877
2025-04-05,20.67694651367037
2025-04-06,22.237470778853037
2025-04-07,19.506553314783368
2025-04-08,19.1164222484877
2025-04-09,19.1164222484877
2025-04-10,19.1164222484877
2025-04-11,19.1164222484877
2025-04-12,20.286815447374703
2025-04-13,21.067077579966035
2025-04-14,19.506553314783368
2025-04-15,21.97929580851032
2025-04-16,19.92537048889489
2025-04-17,19.460655542277998
2025-04-18,19.460655542277998
2025-04-19,20.585150968659626
2025-04-20,19.92537048889489
2025-04-21,19.460655542277998
2025-04-22,18.800875062513263
2025-04-23,19.265590009130165
2025-04-24,18.33616011589637
2025-04-25,19.460655542277998
2025-04-26,19.92537048889489
2025-04-27,21.51458086189342
2025-04-28,19.460655542277998
2025-04-29,20.585150968659626
2025-04-30,18.995940595661096
2025-05-01,19.460655542277998
2025-05-02,19.92537048889489
2025-05-03,20.585150968659626
2025-05-04,22.63907628827505
2025-05-05,19.265590009130165
2025-05-06,18.800875062513263
2025-05-07,18.995940595661096
2025-05-08,18.33616011589637
2025-05-09,19.92537048889489
2025-05-10,21.049865915276524
2025-05-11,20.585150968659626
2025-05-12,19.92537048889489
2025-05-13,20.12043602204273
2025-05-14,19.92537048889489
2025-05-15,18.875458942834495
2025-05-16,19.414757769772624
2025-05-17,20.493355423648882
2025-05-18,24.268447212215783
2025-05-19,20.493355423648882
2025-05-20,21.03265425058701
2025-05-21,20.493355423648882
2025-05-22,22.650550731401395
2025-05-23,20.493355423648882
2025-05-24,19.954056596710753
2025-05-25,24.268447212215783
2025-05-26,23.729148385277654
2025-05-27,22.111251904463266
2025-05-28,21.571953077525137
2025-05-29,21.03265425058701
2025-05-30,21.03265425058701
2025-05-31,22.650550731401395
2025-06-01,22.111251904463266
2025-06-02,21.571953077525137
2025-06-03,22.111251904463266
2025-06-04,22.111251904463266
2025-06-05,20.493355423648882
2025-06-06,21.03265425058701
2025-06-07,22.111251904463266
2025-06-08,24.268447212215783
2025-06-09,21.571953077525137
2025-06-10,21.03265425058701
2025-06-11,21.03265425058701
2025-06-12,21.03265425058701
2025-06-13,20.493355423648882
2025-06-14,21.571953077525137
2025-06-15,22.650550731401395
2025-06-16,20.493355423648882
2025-06-17,19.414757769772624
2025-06-18,21.03265425058701
2025-06-19,21.03265425058701
2025-06-20,22.650550731401395
2025-06-21,22.650550731401395
2025-06-22,22.650550731401395
2025-06-23,21.571953077525137
2025-06-24,21.571953077525137
2025-06-25,21.571953077525137
2025-06-26,22.650550731401395
2025-06-27,21.571953077525137
2025-06-28,22.650550731401395
2025-06-29,23.729148385277654
2025-06-30,22.111251904463266
2025-07-01,23.729148385277654
2025-07-02,23.189849558339525
2025-07-03,23.189849558339525
2025-07-04,23.189849558339525
2025-07-05,24.268447212215783
2025-07-06,27.50424017384455
2025-07-07,31.81863078934958
2025-07-08,53.92988269381285
2025-07-09,46.37969911667905
2025-07-10,40.447412020359636
2025-07-11,38.82951553954525
2025-07-12,31.81863078934958
2025-07-13,24.268447212215783
2025-07-14,22.650550731401395
2025-07-15,21.03265425058701
2025-07-16,21.03265425058701
2025-07-17,22.650550731401395
2025-07-18,20.493355423648882
2025-07-19,25.347044866092038
2025-07-20,25.347044866092038
2025-07-21,21.571953077525137
2025-07-22,19.954056596710753
2025-07-23,21.571953077525137
2025-07-24,21.03265425058701
2025-07-25,20.493355423648882
2025-07-26,22.111251904463266
2025-07-27,24.268447212215783
2025-07-28,22.111251904463266
2025-07-29,22.111251904463266
2025-07-30,22.111251904463266
2025-07-31,22.111251904463266
2025-08-01,21.03265425058701
2025-08-02,20.493355423648882
2025-08-03,20.493355423648882
2025-08-04,19.954056596710753
2025-08-05,20.493355423648882
2025-08-06,20.493355423648882
2025-08-07,20.493355423648882
2025-08-08,19.414757769772624
2025-08-09,21.571953077525137
2025-08-10,22.111251904463266
2025-08-11,20.493355423648882
2025-08-12,20.493355423648882
2025-08-13,22.111251904463266
2025-08-14,21.03265425058701
2025-08-15,22.111251904463266
2025-08-16,22.650550731401395
2025-08-17,23.729148385277654
2025-08-18,21.03265425058701
2025-08-19,21.03265425058701
2025-08-20,19.954056596710753
2025-08-21,21.03265425058701
2025-08-22,19.414757769772624
2025-08-23,21.03265425058701
2025-08-24,21.571953077525137
2025-08-25,19.414757769772624
2025-08-26,18.33616011589637
2025-08-27,21.03265425058701
2025-08-28,19.414757769772624
2025-08-29,18.33616011589637
2025-08-30,19.954056596710753
2025-08-31,19.954056596710753
2025-09-01,21.03265425058701
2025-09-02,20.493355423648882
2025-09-03,26.425642519968296
2025-09-04,23.189849558339525
2025-09-05,19.954056596710753
2025-09-06,20.493355423648882
2025-09-07,21.03265425058701
2025-09-08,18.875458942834495
2025-09-09,17.79686128895824
2025-09-10,17.79686128895824
2025-09-11,19.954056596710753
2025-09-12,22.650550731401395
2025-09-13,19.414757769772624
2025-09-14,19.414757769772624
2025-09-15,17.79686128895824
2025-09-16,17.25756246202011
2025-09-17,20.493355423648882
2025-09-18,20.493355423648882
2025-09-19,23.729148385277654
2025-09-20,21.571953077525137
2025-09-21,22.650550731401395
2025-09-22,18.33616011589637
2025-09-23,17.79686128895824
2025-09-24,18.33616011589637
2025-09-25,22.111251904463266
2025-09-26,27.50424017384455
2025-09-27,24.80774603915391
2025-09-28,22.650550731401395
2025-09-29,21.03265425058701
2025-09-30,20.493355423648882
2025-10-01,21.03265425058701
2025-10-02,22.650550731401395
2025-10-03,24.80774603915391
2025-10-04,23.189849558339525
2025-10-05,24.80774603915391
2025-10-06,25.347044866092038
2025-10-07,38.29021671260712
2025-10-08,39.90811319342151
2025-10-09,28.58283782772081
2025-10-10,24.80774603915391
2025-10-11,22.650550731401395
2025-10-12,22.111251904463266
2025-10-13,21.571953077525137
2025-10-14,19.954056596710753
2025-10-15,21.571953077525137
2025-10-16,20.493355423648882
2025-10-17,22.111251904463266
2025-10-18,21.03265425058701
2025-10-19,23.189849558339525
2025-10-20,26.964941346906425
2025-10-21,20.493355423648882
2025-10-22,21.03265425058701
2025-10-23,21.571953077525137
2025-10-24,23.189849558339525
2025-10-25,23.189849558339525
2025-10-26,22.650550731401395
2025-10-27,20.493355423648882
2025-10-28,19.414757769772624
2025-10-29,20.493355423648882
2025-10-30,21.571953077525137
2025-10-31,23.189849558339525
2025-11-01,23.189849558339525
2025-11-02,22.111251904463266
2025-11-03,19.954056596710753
2025-11-04,19.954056596710753
2025-11-05,19.414757769772624
2025-11-06,19.954056596710753
2025-11-07,23.189849558339525
2025-11-08,23.729148385277654
2025-11-09,23.189849558339525
2025-11-10,21.03265425058701
2025-11-11,22.650550731401395
2025-11-12,21.571953077525137
2025-11-13,21.03265425058701
2025-11-14,24.268447212215783
2025-11-15,23.729148385277654
2025-11-16,25.347044866092038
2025-11-17,21.03265425058701
2025-11-18,22.111251904463266
2025-11-19,21.571953077525137
2025-11-20,25.347044866092038
2025-11-21,29.661435481597067
2025-11-22,27.50424017384455
2025-11-23,26.425642519968296
2025-11-24,23.189849558339525
2025-11-25,22.650550731401395
2025-11-26,23.189849558339525
2025-11-27,23.189849558339525
2025-11-28,33.436527270163964
2025-11-29,31.27933196241145
2025-11-30,29.661435481597067
2025-12-01,29.661435481597067
2025-12-02,26.964941346906425
2025-12-03,24.268447212215783
2025-12-04,25.886343693030167
2025-12-05,28.04353900078268
2025-12-06,29.122136654658938
2025-12-07,26.425642519968296
2025-12-08,24.80774603915391
2025-12-09,26.425642519968296
2025-12-10,25.347044866092038
2025-12-11,26.34734691854114
2025-12-12,29.75631508006785
2025-12-13,28.051830999304496
2025-12-14,28.051830999304496
2025-12-15,25.77918555828669
2025-12-16,24.792118811170486
2025-12-17,28.20108697269719
2025-12-18,27.06476425218829
2025-12-19,29.75631508006785
2025-12-20,26.49660289193384
2025-12-21,28.47073638616625
2025-12-22,23.80505206405428
2025-12-23,23.80505206405428
2025-12-24,21.532406623036476
2025-12-25,19.97717851566582
2025-12-26,23.23689070379983
2025-12-27,23.08763473040713
2025-12-28,23.655796090661585
2025-12-29,21.95131200989823
2025-12-30,20.396083902527575
2025-12-31,20.396083902527575
2026-01-01,19.82792254227312
2026-01-02,21.11350123617472
2026-01-03,23.23689070379983
2026-01-04,21.68166259642917
2026-01-05,18.272694434902466
2026-01-06,18.840855795156916
2026-01-07,19.409017155411366
2026-01-08,18.99011176854961
2026-01-09,19.25976118201867
2026-01-10,25.07500352997245
2026-01-11,28.657146891397083
2026-01-12,18.20922875390856
2026-01-13,19.104764594264722
2026-01-14,17.910716807123176
2026-01-15,18.806252647479337
2026-01-16,18.806252647479337
2026-01-17,21.7913721153332
2026-01-18,21.7913721153332
2026-01-19,20.597324328191654
2026-01-20,18.806252647479337
2026-01-21,18.50774070069395
2026-01-22,18.20922875390856
2026-01-23,19.104764594264722
2026-01-24,21.194348221762425
2026-01-25,20.89583627497704
2026-01-26,19.104764594264722
2026-01-27,19.403276541050108
2026-01-28,18.20922875390856
2026-01-29,18.50774070069395
2026-01-30,18.806252647479337
2026-01-31,22.089884062118585
2026-02-01,21.7913721153332
2026-02-02,18.806252647479337
2026-02-03,17.61220486033779
2026-02-04,18.20922875390856
2026-02-05,18.20922875390856
2026-02-06,18.20922875390856
2026-02-07,20.000300434620883
2026-02-08,21.194348221762425
2026-02-09,15.522621232840088
2026-02-10,17.61220486033779
2026-02-11,17.910716807123176
2026-02-12,17.01518096676702
2026-02-13,17.01518096676702
2026-02-14,17.61220486033779
2026-02-15,20.89583627497704
2026-02-16,19.701788487835493
2026-02-17,17.61220486033779
2026-02-18,16.418157073196245
2026-02-19,16.71666901998163
2026-02-20,17.01518096676702
2026-02-21,19.701788487835493
2026-02-22,19.403276541050108
2026-02-23,17.61220486033779
2026-02-24,17.313692913552405
2026-02-25,17.313692913552405
2026-02-26,17.61220486033779
2026-02-27,17.01518096676702
2026-02-28,20.000300434620883
2026-03-01,20.89583627497704
2026-03-02,18.50774070069395
2026-03-03,18.50774070069395
2026-03-04,17.313692913552405
2026-03-05,21.194348221762425
2026-03-06,18.806252647479337
2026-03-07,21.194348221762425
2026-03-08,20.89583627497704
2026-03-09,18.50774070069395
2026-03-10,17.313692913552405
2026-03-11,18.50774070069395
2026-03-12,17.01518096676702
2026-03-13,18.806252647479337
2026-03-14,22.985419902474742
2026-03-15,21.194348221762425
2026-03-16,17.910716807123176
2026-03-17,17.910716807123176
2026-03-18,20.597324328191654
2026-03-19,18.50774070069395
2026-03-20,18.806252647479337
2026-03-21,20.89583627497704
2026-03-22,21.7913721153332
2026-03-23,18.806252647479337
2026-03-24,19.403276541050108
2026-03-25,19.701788487835493
2026-03-26,19.104764594264722
2026-03-27,18.50774070069395
2026-03-28,21.7913721153332
2026-03-29,21.194348221762425
2026-03-30,18.50774070069395
2026-03-31,19.403276541050108
2026-04-01,18.50774070069395
2026-04-02,19.104764594264722
2026-04-03,18.806252647479337
2026-04-04,20.000300434620883
2026-04-05,18.806252647479337
2026-04-06,19.104764594264722
2026-04-07,17.910716807123176
2026-04-08,19.701788487835493
2026-04-09,20.000300434620883
2026-04-10,19.701788487835493
2026-04-11,20.89583627497704
2026-04-12,20.597324328191654
2026-04-13,17.910716807123176
2026-04-14,18.50774070069395
2026-04-15,20.000300434620883
2026-04-16,19.403276541050108
2026-04-17,18.50774070069395
2026-04-18,22.985419902474742
2026-04-19,22.686907955689357
2026-04-20,18.50774070069395
2026-04-21,18.806252647479337
2026-04-22,19.104764594264722
2026-04-23,18.806252647479337
2026-04-24,19.104764594264722
2026-04-25,21.492860168547814
2026-04-26,20.298812381406268
2026-04-27,18.806252647479337
2026-04-28,18.50774070069395
2026-04-29,18.20922875390856
2026-04-30,19.104764594264722
2026-05-01,19.104764594264722
2026-05-02,21.194348221762425
2026-05-03,21.194348221762425
2026-05-04,18.20922875390856
2026-05-05,18.806252647479337
2026-05-06,20.000300434620883
2026-05-07,18.806252647479337
2026-05-08,20.000300434620883
2026-05-09,21.7913721153332
2026-05-10,19.701788487835493
2026-05-11,18.806252647479337
2026-05-12,19.104764594264722
2026-05-13,20.597324328191654
2026-05-14,20.298812381406268
2026-05-15,20.298812381406268
2026-05-16,23.582443796045517
2026-05-17,22.38839600890397
2026-05-18,21.194348221762425
2026-05-19,19.701788487835493
2026-05-20,20.298812381406268
2026-05-21,20.597324328191654
2026-05-22,20.298812381406268
2026-05-23,22.686907955689357
2026-05-24,23.582443796045517
2026-05-25,22.686907955689357
2026-05-26,20.000300434620883
2026-05-27,20.298812381406268
2026-05-28,20.000300434620883
2026-05-29,21.194348221762425
2026-05-30,22.089884062118585
2026-05-31,22.089884062118585
