Time,twitter
2025-06-25,56.0
2025-06-26,56.0
2025-06-27,56.0
2025-06-28,53.0
2025-06-29,52.0
2025-06-30,52.0
2025-07-01,56.0
2025-07-02,59.0
2025-07-03,58.0
2025-07-04,57.0
2025-07-05,57.0
2025-07-06,56.0
2025-07-07,59.0
2025-07-08,59.0
2025-07-09,58.0
2025-07-10,54.0
2025-07-11,55.0
2025-07-12,55.0
2025-07-13,58.0
2025-07-14,62.0
2025-07-15,61.0
2025-07-16,58.0
2025-07-17,59.0
2025-07-18,55.0
2025-07-19,60.0
2025-07-20,61.0
2025-07-21,58.0
2025-07-22,57.0
2025-07-23,53.0
2025-07-24,58.0
2025-07-25,56.0
2025-07-26,59.0
2025-07-27,58.0
2025-07-28,59.0
2025-07-29,58.0
2025-07-30,65.0
2025-07-31,64.0
2025-08-01,56.0
2025-08-02,54.0
2025-08-03,54.0
2025-08-04,51.0
2025-08-05,72.0
2025-08-06,81.0
2025-08-07,59.0
2025-08-08,52.0
2025-08-09,54.0
2025-08-10,55.0
2025-08-11,53.0
2025-08-12,52.0
2025-08-13,55.0
2025-08-14,52.0
2025-08-15,51.0
2025-08-16,48.0
2025-08-17,52.0
2025-08-18,52.0
2025-08-19,49.0
2025-08-20,49.0
2025-08-21,50.0
2025-08-22,49.0
2025-08-23,48.0
2025-08-24,50.0
2025-08-25,48.0
2025-08-26,49.0
2025-08-27,48.0
2025-08-28,47.0
2025-08-29,47.0
2025-08-30,50.0
2025-08-31,50.0
2025-09-01,50.0
2025-09-02,46.0
2025-09-03,47.0
2025-09-04,46.0
2025-09-05,51.0
2025-09-06,50.0
2025-09-07,54.0
2025-09-08,51.0
2025-09-09,52.0
2025-09-10,100.0
2025-09-11,94.0
2025-09-12,60.0
2025-09-13,58.0
2025-09-14,60.0
2025-09-15,48.0
2025-09-16,50.0
2025-09-17,46.0
2025-09-18,48.0
2025-09-19,49.0
2025-09-20,55.0
2025-09-21,53.0
2025-09-22,50.0
2025-09-23,52.0
2025-09-24,48.0
2025-09-25,47.0
2025-09-26,48.0
2025-09-27,53.0
2025-09-28,55.0
2025-09-29,51.0
2025-09-30,50.0
2025-10-01,49.0
2025-10-02,50.0
2025-10-03,48.0
2025-10-04,50.0
2025-10-05,51.0
2025-10-06,46.0
2025-10-07,50.0
2025-10-08,48.0
2025-10-09,47.0
2025-10-10,48.0
2025-10-11,49.0
2025-10-12,50.0
2025-10-13,51.0
2025-10-14,48.0
2025-10-15,45.0
2025-10-16,45.0
2025-10-17,47.0
2025-10-18,49.0
2025-10-19,54.0
2025-10-20,50.0
2025-10-21,46.0
2025-10-22,46.0
2025-10-23,46.0
2025-10-24,45.0
2025-10-25,49.0
2025-10-26,53.0
2025-10-27,46.0
2025-10-28,46.0
2025-10-29,44.0
2025-10-30,46.0
2025-10-31,46.0
2025-11-01,54.0
2025-11-02,54.0
2025-11-03,51.0
2025-11-04,53.0
2025-11-05,51.0
2025-11-06,50.0
2025-11-07,50.0
2025-11-08,53.0
2025-11-09,51.0
2025-11-10,49.0
2025-11-11,50.0
2025-11-12,47.0
2025-11-13,47.0
2025-11-14,47.0
2025-11-15,50.0
2025-11-16,53.0
2025-11-17,47.0
2025-11-18,73.0
2025-11-19,48.0
2025-11-20,47.0
2025-11-21,47.0
2025-11-22,49.0
2025-11-23,57.0
2025-11-24,52.0
2025-11-25,49.0
2025-11-26,51.0
2025-11-27,51.0
2025-11-28,49.0
2025-11-29,51.0
2025-11-30,54.0
2025-12-01,47.0
2025-12-02,50.0
2025-12-03,46.0
2025-12-04,43.0
2025-12-05,47.0
2025-12-06,49.0
2025-12-07,53.0
2025-12-08,50.0
2025-12-09,45.0
2025-12-10,46.0
2025-12-11,52.5
2025-12-12,51.0
2025-12-13,50.0
2025-12-14,58.0
2025-12-15,53.0
2025-12-16,49.0
2025-12-17,50.5
2025-12-18,51.5
2025-12-19,51.5
2025-12-20,54.5
2025-12-21,55.0
2025-12-22,52.5
2025-12-23,50.0
2025-12-24,51.0
2025-12-25,51.0
2025-12-26,56.5
2025-12-27,52.0
2025-12-28,57.5
2025-12-29,53.0
2025-12-30,53.5
2025-12-31,51.5
2026-01-01,53.0
2026-01-02,53.0
2026-01-03,55.5
2026-01-04,56.5
2026-01-05,56.5
2026-01-06,51.0
2026-01-07,53.0
2026-01-08,54.0
2026-01-09,52.5
2026-01-10,57.0
2026-01-11,64.0
2026-01-12,56.0
2026-01-13,60.0
2026-01-14,55.0
2026-01-15,54.0
2026-01-16,65.0
2026-01-17,59.0
2026-01-18,62.0
2026-01-19,58.0
2026-01-20,56.0
2026-01-21,59.0
2026-01-22,59.0
2026-01-23,56.0
2026-01-24,64.0
2026-01-25,64.0
2026-01-26,60.0
2026-01-27,59.0
2026-01-28,54.0
2026-01-29,55.0
2026-01-30,56.0
2026-01-31,58.0
2026-02-01,60.0
2026-02-02,53.0
2026-02-03,58.0
2026-02-04,55.0
2026-02-05,58.0
2026-02-06,55.0
2026-02-07,53.0
2026-02-08,55.0
2026-02-09,64.0
2026-02-10,52.0
2026-02-11,50.0
2026-02-12,50.0
2026-02-13,52.0
2026-02-14,53.0
2026-02-15,55.0
2026-02-16,70.0
2026-02-17,52.0
2026-02-18,52.0
2026-02-19,52.0
2026-02-20,51.0
2026-02-21,56.0
2026-02-22,56.0
2026-02-23,57.0
2026-02-24,55.0
2026-02-25,55.0
2026-02-26,53.0
2026-02-27,53.0
2026-02-28,59.0
2026-03-01,62.0
2026-03-02,67.0
2026-03-03,66.0
2026-03-04,63.0
2026-03-05,66.0
2026-03-06,68.0
2026-03-07,66.0
2026-03-08,63.0
2026-03-09,63.0
2026-03-10,63.0
2026-03-11,69.0
2026-03-12,61.0
2026-03-13,60.0
2026-03-14,61.0
2026-03-15,61.0
2026-03-16,62.0
2026-03-17,60.0
2026-03-18,69.0
2026-03-19,63.0
2026-03-20,59.0
2026-03-21,60.0
2026-03-22,60.0
2026-03-23,59.0
2026-03-24,56.0
2026-03-25,70.0
2026-03-26,67.0
2026-03-27,74.0
2026-03-28,75.0
2026-03-29,85.0
2026-03-30,75.0
2026-03-31,65.0
2026-04-01,59.0
2026-04-02,61.0
2026-04-03,59.0
2026-04-04,61.0
2026-04-05,66.0
2026-04-06,67.0
2026-04-07,70.0
2026-04-08,61.0
2026-04-09,60.0
2026-04-10,62.0
2026-04-11,61.0
2026-04-12,62.0
2026-04-13,66.0
2026-04-14,73.0
2026-04-15,62.0
2026-04-16,65.0
2026-04-17,100.0
2026-04-18,71.0
2026-04-19,61.0
2026-04-20,56.0
2026-04-21,58.0
2026-04-22,59.0
2026-04-23,57.0
2026-04-24,59.0
2026-04-25,62.0
2026-04-26,63.0
2026-04-27,54.0
2026-04-28,56.0
2026-04-29,55.0
2026-04-30,55.0
2026-05-01,54.0
2026-05-02,57.0
2026-05-03,58.0
2026-05-04,53.0
2026-05-05,56.0
2026-05-06,53.0
2026-05-07,55.0
2026-05-08,55.0
2026-05-09,59.0
2026-05-10,59.0
2026-05-11,55.0
2026-05-12,56.0
2026-05-13,52.0
2026-05-14,55.0
2026-05-15,54.0
2026-05-16,58.0
2026-05-17,55.0
2026-05-18,54.0
2026-05-19,56.0
2026-05-20,58.0
2026-05-21,55.0
2026-05-22,66.0
2026-05-23,78.0
2026-05-24,59.0
2026-05-25,59.0
2026-05-26,57.0
2026-05-27,57.0
2026-05-28,58.0
2026-05-29,62.0
2026-05-30,58.0
2026-05-31,72.0
