Time,jimmy_garoppolo
2024-09-01,1.3663705781517845
2024-09-02,1.3264765466729003
2024-09-03,1.0347514414835595
2024-09-04,1.4062646096306688
2024-09-05,1.6979897148200096
2024-09-06,1.5720741779647813
2024-09-07,2.441016051114228
2024-09-08,5.6711859124201345
2024-09-09,3.4358734611189035
2024-09-10,4.139005765934238
2024-09-11,1.4062646096306688
2024-09-12,1.532180146485897
2024-09-13,3.064360292971794
2024-09-14,2.1093969144460027
2024-09-15,5.505376344086022
2024-09-16,2.5669315879694565
2024-09-17,1.5159731961976004
2024-09-18,1.3563970702820636
2024-09-19,1.1968209443665265
2024-09-20,2.6330060776063586
2024-09-21,1.1170328814087582
2024-09-22,4.62770765155057
2024-09-23,2.154277699859748
2024-09-24,1.7553373850709058
2024-09-25,1.1968209443665265
2024-09-26,1.0372448184509897
2024-09-27,1.1968209443665265
2024-09-28,0.8776686925354529
2024-09-29,3.271310581268506
2024-09-30,1.276609007324295
2024-10-01,2.7925822035218952
2024-10-02,2.393641888733053
2024-10-03,1.5159731961976004
2024-10-04,1.276609007324295
2024-10-05,0.8776686925354529
2024-10-06,2.9521583294374323
2024-10-07,1.5159731961976004
2024-10-08,1.3563970702820636
2024-10-09,0.8776686925354529
2024-10-10,0.9574567554932213
2024-10-11,2.0744896369019794
2024-10-12,0.9574567554932213
2024-10-13,2.2340657628175165
2024-10-14,1.276609007324295
2024-10-15,1.0372448184509897
2024-10-16,0.6383045036621475
2024-10-17,0.7180925666199159
2024-10-18,0.7978806295776844
2024-10-19,0.7978806295776844
2024-10-20,3.1117344553529693
2024-10-21,1.1170328814087582
2024-10-22,1.0372448184509897
2024-10-23,1.0372448184509897
2024-10-24,0.5585164407043791
2024-10-25,1.4361851332398319
2024-10-26,0.47872837774661064
2024-10-27,2.0744896369019794
2024-10-28,2.4734299516908216
2024-10-29,0.7180925666199159
2024-10-30,0.6383045036621475
2024-10-31,0.5585164407043791
2024-11-01,0.6383045036621475
2024-11-02,0.6383045036621475
2024-11-03,1.3563970702820636
2024-11-04,0.9574567554932213
2024-11-05,0.5585164407043791
2024-11-06,0.23936418887330532
2024-11-07,0.31915225183107376
2024-11-08,0.47872837774661064
2024-11-09,0.47872837774661064
2024-11-10,1.1968209443665265
2024-11-11,0.7180925666199159
2024-11-12,0.7978806295776844
2024-11-13,0.5585164407043791
2024-11-14,0.3989403147888422
2024-11-15,0.3989403147888422
2024-11-16,0.3989403147888422
2024-11-17,1.4361851332398319
2024-11-18,0.9574567554932213
2024-11-19,0.7180925666199159
2024-11-20,0.6383045036621475
2024-11-21,0.6383045036621475
2024-11-22,0.8776686925354529
2024-11-23,1.0372448184509897
2024-11-24,2.55321801464859
2024-11-25,2.712794140564127
2024-11-26,0.7180925666199159
2024-11-27,0.5585164407043791
2024-11-28,1.4361851332398319
2024-11-29,2.313853825775285
2024-11-30,0.7180925666199159
2024-12-01,0.7978806295776844
2024-12-02,1.1170328814087582
2024-12-03,0.6383045036621475
2024-12-04,0.47872837774661064
2024-12-05,0.3989403147888422
2024-12-06,0.7180925666199159
2024-12-07,0.7180925666199159
2024-12-08,1.4361851332398319
2024-12-09,1.276609007324295
2024-12-10,0.5585164407043791
2024-12-11,0.3989403147888422
2024-12-12,0.7978806295776844
2024-12-13,1.9149135109864426
2024-12-14,0.8776686925354529
2024-12-15,1.0372448184509897
2024-12-16,0.7180925666199159
2024-12-17,1.5159731961976004
2024-12-18,0.31915225183107376
2024-12-19,0.47872837774661064
2024-12-20,0.6383045036621475
2024-12-21,0.7180925666199159
2024-12-22,0.8776686925354529
2024-12-23,1.1968209443665265
2024-12-24,0.8776686925354529
2024-12-25,0.5585164407043791
2024-12-26,0.5585164407043791
2024-12-27,0.7180925666199159
2024-12-28,0.7180925666199159
2024-12-29,1.6755493221131372
2024-12-30,1.0372448184509897
2024-12-31,2.313853825775285
2025-01-01,1.4361851332398319
2025-01-02,2.0744896369019794
2025-01-03,1.1968209443665265
2025-01-04,1.1968209443665265
2025-01-05,7.978806295776844
2025-01-06,4.388343462677264
2025-01-07,1.1170328814087582
2025-01-08,0.7978806295776844
2025-01-09,0.6383045036621475
2025-01-10,0.5585164407043791
2025-01-11,0.7978806295776844
2025-01-12,0.9574567554932213
2025-01-13,0.8776686925354529
2025-01-14,1.276609007324295
2025-01-15,0.5585164407043791
2025-01-16,0.7180925666199159
2025-01-17,0.7978806295776844
2025-01-18,0.47872837774661064
2025-01-19,1.276609007324295
2025-01-20,1.0372448184509897
2025-01-21,0.47872837774661064
2025-01-22,0.23936418887330532
2025-01-23,0.31915225183107376
2025-01-24,0.47872837774661064
2025-01-25,0.47872837774661064
2025-01-26,0.9574567554932213
2025-01-27,0.9574567554932213
2025-01-28,0.47872837774661064
2025-01-29,0.3989403147888422
2025-01-30,0.47872837774661064
2025-01-31,0.5585164407043791
2025-02-01,0.5585164407043791
2025-02-02,0.6383045036621475
2025-02-03,0.5585164407043791
2025-02-04,0.31915225183107376
2025-02-05,0.5585164407043791
2025-02-06,0.3989403147888422
2025-02-07,0.47872837774661064
2025-02-08,0.47872837774661064
2025-02-09,1.0372448184509897
2025-02-10,1.6755493221131372
2025-02-11,0.47872837774661064
2025-02-12,0.7180925666199159
2025-02-13,0.23936418887330532
2025-02-14,0.3989403147888422
2025-02-15,0.23936418887330532
2025-02-16,0.3989403147888422
2025-02-17,0.31915225183107376
2025-02-18,0.5585164407043791
2025-02-19,0.31915225183107376
2025-02-20,0.3989403147888422
2025-02-21,0.47872837774661064
2025-02-22,0.23936418887330532
2025-02-23,0.47872837774661064
2025-02-24,0.3989403147888422
2025-02-25,0.3989403147888422
2025-02-26,0.5585164407043791
2025-02-27,0.47872837774661064
2025-02-28,0.31915225183107376
2025-03-01,0.47872837774661064
2025-03-02,0.3989403147888422
2025-03-03,0.23936418887330532
2025-03-04,0.3989403147888422
2025-03-05,0.23936418887330532
2025-03-06,0.23936418887330532
2025-03-07,0.31915225183107376
2025-03-08,0.7180925666199159
2025-03-09,0.31915225183107376
2025-03-10,1.9149135109864426
2025-03-11,1.1968209443665265
2025-03-12,0.6383045036621475
2025-03-13,0.7180925666199159
2025-03-14,0.47872837774661064
2025-03-15,0.47872837774661064
2025-03-16,0.31915225183107376
2025-03-17,0.23936418887330532
2025-03-18,0.23936418887330532
2025-03-19,0.23936418887330532
2025-03-20,0.15957612591553688
2025-03-21,0.3989403147888422
2025-03-22,0.23936418887330532
2025-03-23,0.31915225183107376
2025-03-24,0.23936418887330532
2025-03-25,0.31915225183107376
2025-03-26,0.3989403147888422
2025-03-27,0.31915225183107376
2025-03-28,0.31915225183107376
2025-03-29,0.31915225183107376
2025-03-30,0.31915225183107376
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.31915225183107376
2025-04-04,0.23936418887330532
2025-04-05,0.31915225183107376
2025-04-06,0.0
2025-04-07,0.15957612591553688
2025-04-08,0.15957612591553688
2025-04-09,0.15957612591553688
2025-04-10,0.23936418887330532
2025-04-11,0.23936418887330532
2025-04-12,0.23936418887330532
2025-04-13,0.0
2025-04-14,0.23936418887330532
2025-04-15,0.179523141654979
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.23936418887330535
2025-04-19,0.0
2025-04-20,0.39894031478884223
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.2992052360916317
2025-04-25,0.5385694249649371
2025-04-26,0.5585164407043792
2025-04-27,0.2992052360916317
2025-04-28,0.31915225183107376
2025-04-29,0.21941717313386322
2025-04-30,0.21941717313386322
2025-05-01,0.31915225183107376
2025-05-02,0.0
2025-05-03,0.3789932990494001
2025-05-04,0.23936418887330535
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.2593112046127475
2025-05-09,0.2992052360916317
2025-05-10,0.39894031478884223
2025-05-11,0.5585164407043792
2025-05-12,0.3789932990494001
2025-05-13,0.23936418887330535
2025-05-14,0.45878136200716857
2025-05-15,0.359046283309958
2025-05-16,0.4787283777466107
2025-05-17,0.4787283777466107
2025-05-18,0.0
2025-05-19,0.23936418887330535
2025-05-20,0.0
2025-05-21,0.4388343462677265
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.19947015739442114
2025-05-25,0.3989403147888423
2025-05-26,0.23936418887330535
2025-05-27,0.3191522518310738
2025-05-28,0.2792582203521896
2025-05-29,0.19947015739442114
2025-05-30,0.23936418887330535
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.19947015739442114
2025-06-03,0.2792582203521896
2025-06-04,0.19947015739442114
2025-06-05,0.23936418887330535
2025-06-06,0.2792582203521896
2025-06-07,0.359046283309958
2025-06-08,0.3191522518310738
2025-06-09,0.0
2025-06-10,0.23936418887330535
2025-06-11,0.359046283309958
2025-06-12,0.0
2025-06-13,0.23936418887330535
2025-06-14,0.23936418887330535
2025-06-15,0.0
2025-06-16,0.23936418887330535
2025-06-17,0.19947015739442114
2025-06-18,0.0
2025-06-19,0.19947015739442114
2025-06-20,0.0
2025-06-21,0.23936418887330535
2025-06-22,0.23936418887330535
2025-06-23,0.0
2025-06-24,0.19947015739442114
2025-06-25,0.3191522518310738
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.23936418887330535
2025-06-29,0.3191522518310738
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.19947015739442114
2025-07-04,0.23936418887330535
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.23936418887330535
2025-07-11,0.2792582203521896
2025-07-12,0.2792582203521896
2025-07-13,0.359046283309958
2025-07-14,0.23936418887330535
2025-07-15,0.359046283309958
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.23936418887330535
2025-07-19,0.23936418887330535
2025-07-20,0.3191522518310738
2025-07-21,0.2792582203521896
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.2792582203521896
2025-07-25,0.3191522518310738
2025-07-26,0.4787283777466107
2025-07-27,0.518622409225495
2025-07-28,0.4787283777466107
2025-07-29,0.3191522518310738
2025-07-30,0.4388343462677265
2025-07-31,0.518622409225495
2025-08-01,0.518622409225495
2025-08-02,0.359046283309958
2025-08-03,0.3989403147888423
2025-08-04,0.3989403147888423
2025-08-05,0.518622409225495
2025-08-06,0.6781985351410319
2025-08-07,0.9175627240143372
2025-08-08,0.5984104721832634
2025-08-09,0.8377746610565687
2025-08-10,1.236714975845411
2025-08-11,0.5585164407043792
2025-08-12,0.6383045036621476
2025-08-13,0.5984104721832634
2025-08-14,0.5585164407043792
2025-08-15,0.7579865980988003
2025-08-16,0.9574567554932214
2025-08-17,1.3563970702820638
2025-08-18,0.9574567554932214
2025-08-19,0.718092566619916
2025-08-20,0.5984104721832634
2025-08-21,0.518622409225495
2025-08-22,0.5585164407043792
2025-08-23,0.7978806295776846
2025-08-24,0.7978806295776846
2025-08-25,0.3191522518310738
2025-08-26,0.518622409225495
2025-08-27,0.5585164407043792
2025-08-28,0.3989403147888423
2025-08-29,0.5984104721832634
2025-08-30,0.4787283777466107
2025-08-31,0.6383045036621476
2025-09-01,0.5585164407043792
2025-09-02,0.718092566619916
2025-09-03,0.4787283777466107
2025-09-04,0.5984104721832634
2025-09-05,0.877668692535453
2025-09-06,0.7579865980988003
2025-09-07,1.6356552906342534
2025-09-08,0.9175627240143372
2025-09-09,0.718092566619916
2025-09-10,0.5585164407043792
2025-09-11,0.518622409225495
2025-09-12,0.6781985351410319
2025-09-13,0.6781985351410319
2025-09-14,2.473429951690822
2025-09-15,1.436185133239832
2025-09-16,2.234065762817517
2025-09-17,1.03724481845099
2025-09-18,0.7978806295776846
2025-09-19,0.877668692535453
2025-09-20,0.5984104721832634
2025-09-21,2.0345956054230956
2025-09-22,1.1968209443665268
2025-09-23,0.7579865980988003
2025-09-24,0.4388343462677265
2025-09-25,0.6383045036621476
2025-09-26,0.6781985351410319
2025-09-27,0.4787283777466107
2025-09-28,1.1170328814087584
2025-09-29,0.6383045036621476
2025-09-30,0.6781985351410319
2025-10-01,0.4388343462677265
2025-10-02,0.5585164407043792
2025-10-03,3.9894031478884227
2025-10-04,0.9973507869721057
2025-10-05,1.1170328814087584
2025-10-06,0.5585164407043792
2025-10-07,0.7978806295776846
2025-10-08,0.5585164407043792
2025-10-09,0.3989403147888423
2025-10-10,0.5585164407043792
2025-10-11,0.4787283777466107
2025-10-12,1.5558672276764849
2025-10-13,0.6383045036621476
2025-10-14,0.5585164407043792
2025-10-15,0.518622409225495
2025-10-16,0.3191522518310738
2025-10-17,0.6383045036621476
2025-10-18,1.5558672276764849
2025-10-19,2.234065762817517
2025-10-20,1.6755493221131375
2025-10-21,0.5984104721832634
2025-10-22,0.4388343462677265
2025-10-23,0.3989403147888423
2025-10-24,0.3989403147888423
2025-10-25,0.359046283309958
2025-10-26,0.5984104721832634
2025-10-27,0.4388343462677265
2025-10-28,0.5585164407043792
2025-10-29,0.23936418887330535
2025-10-30,0.359046283309958
2025-10-31,0.4388343462677265
2025-11-01,0.518622409225495
2025-11-02,0.9175627240143372
2025-11-03,0.4787283777466107
2025-11-04,0.518622409225495
2025-11-05,0.359046283309958
2025-11-06,0.3989403147888423
2025-11-07,0.6383045036621476
2025-11-08,0.518622409225495
2025-11-09,1.1968209443665268
2025-11-10,1.1968209443665268
2025-11-11,0.3989403147888423
2025-11-12,0.4787283777466107
2025-11-13,0.4388343462677265
2025-11-14,0.4787283777466107
2025-11-15,0.23936418887330535
2025-11-16,0.7978806295776846
2025-11-17,0.4787283777466107
2025-11-18,0.6781985351410319
2025-11-19,0.518622409225495
2025-11-20,0.4388343462677265
2025-11-21,0.3191522518310738
2025-11-22,0.359046283309958
2025-11-23,0.6383045036621476
2025-11-24,1.1569269128876425
2025-11-25,0.9175627240143372
2025-11-26,0.359046283309958
2025-11-27,0.4388343462677265
2025-11-28,0.6781985351410319
2025-11-29,0.2792582203521896
2025-11-30,0.9175627240143372
2025-12-01,0.6383045036621476
2025-12-02,0.3989403147888423
2025-12-03,0.3191522518310738
2025-12-04,0.2792582203521896
2025-12-05,0.4388343462677265
2025-12-06,0.4388343462677265
2025-12-07,0.718092566619916
2025-12-08,1.1569269128876425
2025-12-09,1.03724481845099
2025-12-10,0.3989403147888423
2025-12-11,0.4787283777466107
2025-12-12,0.518622409225495
2025-12-13,0.4188873305282844
2025-12-14,1.1968209443665268
2025-12-15,0.6183574879227055
2025-12-16,0.359046283309958
2025-12-17,0.3191522518310738
2025-12-18,0.4388343462677265
2025-12-19,1.775284400810348
2025-12-20,0.518622409225495
2025-12-21,0.8377746610565687
2025-12-22,0.5984104721832634
2025-12-23,1.3563970702820638
2025-12-24,0.518622409225495
2025-12-25,1.1170328814087584
2025-12-26,0.8577216767960109
2025-12-27,0.3989403147888423
2025-12-28,0.8377746610565687
2025-12-29,2.6928471248246852
2025-12-30,0.9774037712326635
2025-12-31,0.9574567554932214
2026-01-01,0.7579865980988003
2026-01-02,0.6781985351410319
2026-01-03,0.7978806295776846
2026-01-04,1.954807542465327
2026-01-05,0.9574567554932214
2026-01-06,0.6981455508804739
2026-01-07,0.5385694249649371
2026-01-08,0.4188873305282844
2026-01-09,0.3989403147888423
2026-01-10,0.9175627240143372
2026-01-11,1.7154433535920217
2026-01-12,1.5957612591553691
2026-01-13,0.877668692535453
2026-01-14,0.718092566619916
2026-01-15,0.4787283777466107
2026-01-16,0.6383045036621476
2026-01-17,1.1968209443665268
2026-01-18,3.9894031478884227
2026-01-19,2.633006077606359
2026-01-20,2.3936418887330535
2026-01-21,1.1170328814087584
2026-01-22,1.1170328814087584
2026-01-23,1.1170328814087584
2026-01-24,1.1968209443665268
2026-01-25,2.3537478572541692
2026-01-26,1.7952314165497902
2026-01-27,0.9973507869721057
2026-01-28,0.877668692535453
2026-01-29,0.5585164407043792
2026-01-30,0.4388343462677265
2026-01-31,0.7579865980988003
2026-02-01,0.3989403147888423
2026-02-02,0.359046283309958
2026-02-03,0.5585164407043792
2026-02-04,0.4787283777466107
2026-02-05,0.4388343462677265
2026-02-06,0.4388343462677265
2026-02-07,0.4388343462677265
2026-02-08,0.9175627240143372
2026-02-09,1.1968209443665268
2026-02-10,0.518622409225495
2026-02-11,0.3191522518310738
2026-02-12,0.2792582203521896
2026-02-13,0.19947015739442114
2026-02-14,0.19947015739442114
2026-02-15,0.3191522518310738
2026-02-16,0.4388343462677265
2026-02-17,0.2792582203521896
2026-02-18,0.19947015739442114
2026-02-19,0.359046283309958
2026-02-20,0.19947015739442114
2026-02-21,0.2792582203521896
2026-02-22,0.23936418887330535
2026-02-23,0.23936418887330535
2026-02-24,0.19947015739442114
2026-02-25,0.23936418887330535
2026-02-26,0.19947015739442114
2026-02-27,0.19947015739442114
2026-02-28,0.2792582203521896
2026-03-01,0.7978806295776846
2026-03-02,0.5984104721832634
2026-03-03,0.5585164407043792
2026-03-04,0.5984104721832634
2026-03-05,0.5984104721832634
2026-03-06,0.518622409225495
2026-03-07,0.5585164407043792
2026-03-08,0.7579865980988003
2026-03-09,1.03724481845099
2026-03-10,1.03724481845099
2026-03-11,0.9973507869721057
2026-03-12,0.518622409225495
2026-03-13,0.5585164407043792
2026-03-14,0.3191522518310738
2026-03-15,0.5585164407043792
2026-03-16,0.4388343462677265
2026-03-17,0.3989403147888423
2026-03-18,0.19947015739442114
2026-03-19,0.23936418887330535
2026-03-20,0.3191522518310738
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.19947015739442114
2026-03-24,0.19947015739442114
2026-03-25,0.19947015739442114
2026-03-26,0.19947015739442114
2026-03-27,0.3191522518310738
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.359046283309958
2026-03-31,0.3989403147888423
2026-04-01,0.2792582203521896
2026-04-02,0.0
2026-04-03,0.3191522518310738
2026-04-04,0.359046283309958
2026-04-05,0.4787283777466107
2026-04-06,0.2792582203521896
2026-04-07,0.23936418887330535
2026-04-08,0.2792582203521896
2026-04-09,0.3989403147888423
2026-04-10,0.19947015739442114
2026-04-11,0.359046283309958
2026-04-12,0.2792582203521896
2026-04-13,0.3191522518310738
2026-04-14,0.0
2026-04-15,0.3191522518310738
2026-04-16,0.23936418887330535
2026-04-17,0.0
2026-04-18,0.23936418887330535
2026-04-19,0.23936418887330535
2026-04-20,1.8750194795075588
2026-04-21,1.7952314165497902
2026-04-22,0.6383045036621476
2026-04-23,0.4388343462677265
2026-04-24,2.313853825775285
2026-04-25,1.3165030388031795
2026-04-26,0.518622409225495
2026-04-27,0.4388343462677265
2026-04-28,0.2792582203521896
2026-04-29,0.4787283777466107
2026-04-30,0.3191522518310738
2026-05-01,0.2792582203521896
2026-05-02,0.359046283309958
2026-05-03,0.4388343462677265
2026-05-04,0.2792582203521896
2026-05-05,0.6383045036621476
2026-05-06,0.359046283309958
2026-05-07,0.3191522518310738
2026-05-08,0.4787283777466107
2026-05-09,0.2792582203521896
2026-05-10,0.19947015739442114
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.359046283309958
2026-05-14,0.23936418887330535
2026-05-15,0.23936418887330535
2026-05-16,0.0
2026-05-17,0.359046283309958
2026-05-18,0.0
2026-05-19,0.19947015739442114
2026-05-20,0.3191522518310738
2026-05-21,0.23936418887330535
2026-05-22,0.2792582203521896
2026-05-23,0.0
2026-05-24,0.23936418887330535
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.2792582203521896
2026-05-29,0.23936418887330535
2026-05-30,0.23936418887330535
2026-05-31,0.2792582203521896
