Time,svb
2025-06-25,85.0
2025-06-26,65.0
2025-06-27,61.0
2025-06-28,0.0
2025-06-29,43.0
2025-06-30,54.0
2025-07-01,54.0
2025-07-02,83.0
2025-07-03,49.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,30.0
2025-07-07,60.0
2025-07-08,76.0
2025-07-09,66.0
2025-07-10,76.0
2025-07-11,53.0
2025-07-12,0.0
2025-07-13,55.0
2025-07-14,79.0
2025-07-15,57.0
2025-07-16,43.0
2025-07-17,82.0
2025-07-18,47.0
2025-07-19,50.0
2025-07-20,50.0
2025-07-21,90.0
2025-07-22,74.0
2025-07-23,60.0
2025-07-24,91.0
2025-07-25,66.0
2025-07-26,34.0
2025-07-27,43.0
2025-07-28,82.0
2025-07-29,73.0
2025-07-30,94.0
2025-07-31,78.0
2025-08-01,85.0
2025-08-02,40.0
2025-08-03,0.0
2025-08-04,53.0
2025-08-05,92.0
2025-08-06,72.0
2025-08-07,53.0
2025-08-08,66.0
2025-08-09,31.0
2025-08-10,44.0
2025-08-11,77.0
2025-08-12,63.0
2025-08-13,69.0
2025-08-14,77.0
2025-08-15,51.0
2025-08-16,44.0
2025-08-17,33.0
2025-08-18,69.0
2025-08-19,57.0
2025-08-20,65.0
2025-08-21,97.0
2025-08-22,50.0
2025-08-23,35.0
2025-08-24,0.0
2025-08-25,62.0
2025-08-26,60.0
2025-08-27,64.0
2025-08-28,59.0
2025-08-29,41.0
2025-08-30,28.0
2025-08-31,38.0
2025-09-01,29.0
2025-09-02,61.0
2025-09-03,47.0
2025-09-04,72.0
2025-09-05,51.0
2025-09-06,44.0
2025-09-07,32.0
2025-09-08,53.0
2025-09-09,65.0
2025-09-10,55.0
2025-09-11,56.0
2025-09-12,57.0
2025-09-13,28.0
2025-09-14,0.0
2025-09-15,60.0
2025-09-16,80.0
2025-09-17,72.0
2025-09-18,64.0
2025-09-19,31.0
2025-09-20,29.0
2025-09-21,34.0
2025-09-22,80.0
2025-09-23,79.0
2025-09-24,74.0
2025-09-25,63.0
2025-09-26,56.0
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,72.0
2025-09-30,77.0
2025-10-01,53.0
2025-10-02,58.0
2025-10-03,65.0
2025-10-04,26.0
2025-10-05,30.0
2025-10-06,73.0
2025-10-07,63.0
2025-10-08,75.0
2025-10-09,77.0
2025-10-10,58.0
2025-10-11,35.0
2025-10-12,29.0
2025-10-13,46.0
2025-10-14,53.0
2025-10-15,83.0
2025-10-16,76.0
2025-10-17,84.0
2025-10-18,37.0
2025-10-19,30.0
2025-10-20,63.0
2025-10-21,73.0
2025-10-22,54.0
2025-10-23,61.0
2025-10-24,40.0
2025-10-25,0.0
2025-10-26,38.0
2025-10-27,67.0
2025-10-28,69.0
2025-10-29,77.0
2025-10-30,94.0
2025-10-31,65.0
2025-11-01,47.0
2025-11-02,0.0
2025-11-03,80.0
2025-11-04,76.0
2025-11-05,66.0
2025-11-06,70.0
2025-11-07,66.0
2025-11-08,39.0
2025-11-09,37.0
2025-11-10,56.0
2025-11-11,68.0
2025-11-12,64.0
2025-11-13,70.0
2025-11-14,50.0
2025-11-15,29.0
2025-11-16,59.0
2025-11-17,56.0
2025-11-18,65.0
2025-11-19,60.0
2025-11-20,73.0
2025-11-21,53.0
2025-11-22,38.0
2025-11-23,34.0
2025-11-24,45.0
2025-11-25,51.0
2025-11-26,42.0
2025-11-27,35.0
2025-11-28,36.0
2025-11-29,39.0
2025-11-30,0.0
2025-12-01,71.0
2025-12-02,54.0
2025-12-03,57.0
2025-12-04,68.0
2025-12-05,41.0
2025-12-06,42.0
2025-12-07,0.0
2025-12-08,59.0
2025-12-09,66.0
2025-12-10,48.0
2025-12-11,47.5
2025-12-12,61.5
2025-12-13,41.5
2025-12-14,0.0
2025-12-15,30.5
2025-12-16,57.5
2025-12-17,61.0
2025-12-18,57.0
2025-12-19,49.5
2025-12-20,27.0
2025-12-21,0.0
2025-12-22,56.5
2025-12-23,37.5
2025-12-24,28.5
2025-12-25,0.0
2025-12-26,28.5
2025-12-27,0.0
2025-12-28,25.0
2025-12-29,49.5
2025-12-30,41.5
2025-12-31,34.0
2026-01-01,26.0
2026-01-02,21.0
2026-01-03,27.0
2026-01-04,39.5
2026-01-05,35.5
2026-01-06,41.0
2026-01-07,42.0
2026-01-08,51.0
2026-01-09,44.0
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,38.0
2026-01-13,51.0
2026-01-14,50.0
2026-01-15,74.0
2026-01-16,55.0
2026-01-17,36.0
2026-01-18,22.0
2026-01-19,33.0
2026-01-20,46.0
2026-01-21,64.0
2026-01-22,52.0
2026-01-23,31.0
2026-01-24,21.0
2026-01-25,24.0
2026-01-26,45.0
2026-01-27,50.0
2026-01-28,48.0
2026-01-29,50.0
2026-01-30,57.0
2026-01-31,36.0
2026-02-01,46.0
2026-02-02,55.0
2026-02-03,63.0
2026-02-04,64.0
2026-02-05,62.0
2026-02-06,67.0
2026-02-07,55.0
2026-02-08,59.0
2026-02-09,46.0
2026-02-10,56.0
2026-02-11,80.0
2026-02-12,68.0
2026-02-13,41.0
2026-02-14,46.0
2026-02-15,41.0
2026-02-16,25.0
2026-02-17,53.0
2026-02-18,54.0
2026-02-19,56.0
2026-02-20,48.0
2026-02-21,46.0
2026-02-22,34.0
2026-02-23,47.0
2026-02-24,69.0
2026-02-25,57.0
2026-02-26,70.0
2026-02-27,58.0
2026-02-28,22.0
2026-03-01,22.0
2026-03-02,72.0
2026-03-03,58.0
2026-03-04,72.0
2026-03-05,40.0
2026-03-06,76.0
2026-03-07,23.0
2026-03-08,36.0
2026-03-09,64.0
2026-03-10,60.0
2026-03-11,35.0
2026-03-12,63.0
2026-03-13,41.0
2026-03-14,43.0
2026-03-15,52.0
2026-03-16,52.0
2026-03-17,43.0
2026-03-18,79.0
2026-03-19,51.0
2026-03-20,67.0
2026-03-21,38.0
2026-03-22,40.0
2026-03-23,68.0
2026-03-24,64.0
2026-03-25,58.0
2026-03-26,46.0
2026-03-27,56.0
2026-03-28,35.0
2026-03-29,38.0
2026-03-30,48.0
2026-03-31,57.0
2026-04-01,65.0
2026-04-02,57.0
2026-04-03,59.0
2026-04-04,52.0
2026-04-05,47.0
2026-04-06,61.0
2026-04-07,66.0
2026-04-08,69.0
2026-04-09,77.0
2026-04-10,44.0
2026-04-11,42.0
2026-04-12,43.0
2026-04-13,52.0
2026-04-14,76.0
2026-04-15,88.0
2026-04-16,56.0
2026-04-17,62.0
2026-04-18,41.0
2026-04-19,42.0
2026-04-20,58.0
2026-04-21,71.0
2026-04-22,56.0
2026-04-23,72.0
2026-04-24,64.0
2026-04-25,33.0
2026-04-26,41.0
2026-04-27,51.0
2026-04-28,69.0
2026-04-29,79.0
2026-04-30,83.0
2026-05-01,76.0
2026-05-02,83.0
2026-05-03,76.0
2026-05-04,98.0
2026-05-05,74.0
2026-05-06,72.0
2026-05-07,72.0
2026-05-08,78.0
2026-05-09,62.0
2026-05-10,50.0
2026-05-11,65.0
2026-05-12,75.0
2026-05-13,87.0
2026-05-14,73.0
2026-05-15,76.0
2026-05-16,89.0
2026-05-17,84.0
2026-05-18,81.0
2026-05-19,100.0
2026-05-20,99.0
2026-05-21,91.0
2026-05-22,89.0
2026-05-23,69.0
2026-05-24,68.0
2026-05-25,70.0
2026-05-26,88.0
2026-05-27,93.0
2026-05-28,84.0
2026-05-29,71.0
2026-05-30,78.0
2026-05-31,90.0
