Time,geico
2024-09-27,56.103125598184256
2024-09-28,43.93618269737321
2024-09-29,32.44518106882945
2024-09-30,58.80689068725338
2024-10-01,56.103125598184256
2024-10-02,53.399360509115134
2024-10-03,54.075301781382414
2024-10-04,53.399360509115134
2024-10-05,43.93618269737321
2024-10-06,34.47300488563129
2024-10-07,62.862538320857055
2024-10-08,51.37153669231329
2024-10-09,47.991830330976896
2024-10-10,52.72341923684785
2024-10-11,51.37153669231329
2024-10-12,41.90835888057137
2024-10-13,31.769239796562168
2024-10-14,53.399360509115134
2024-10-15,55.427184325916976
2024-10-16,54.751243053649695
2024-10-17,52.04747796458057
2024-10-18,57.45500814271882
2024-10-19,43.93618269737321
2024-10-20,32.44518106882945
2024-10-21,56.77906687045154
2024-10-22,57.45500814271882
2024-10-23,52.04747796458057
2024-10-24,50.01965414777873
2024-10-25,53.399360509115134
2024-10-26,39.20459379150225
2024-10-27,32.44518106882945
2024-10-28,52.04747796458057
2024-10-29,52.72341923684785
2024-10-30,52.72341923684785
2024-10-31,53.399360509115134
2024-11-01,55.427184325916976
2024-11-02,41.90835888057137
2024-11-03,30.417357252027607
2024-11-04,57.45500814271882
2024-11-05,49.34371287551145
2024-11-06,35.82488743016585
2024-11-07,47.991830330976896
2024-11-08,52.72341923684785
2024-11-09,41.23241760830409
2024-11-10,31.093298524294887
2024-11-11,47.991830330976896
2024-11-12,49.34371287551145
2024-11-13,52.04747796458057
2024-11-14,52.04747796458057
2024-11-15,53.399360509115134
2024-11-16,37.85271124696769
2024-11-17,31.093298524294887
2024-11-18,57.45500814271882
2024-11-19,54.751243053649695
2024-11-20,50.69559542004601
2024-11-21,48.66777160324418
2024-11-22,50.01965414777873
2024-11-23,38.52865251923497
2024-11-24,27.713592162958488
2024-11-25,50.01965414777873
2024-11-26,51.37153669231329
2024-11-27,51.37153669231329
2024-11-28,25.685768346156646
2024-11-29,43.93618269737321
2024-11-30,35.82488743016585
2024-12-01,31.769239796562168
2024-12-02,56.103125598184256
2024-12-03,56.77906687045154
2024-12-04,52.04747796458057
2024-12-05,52.72341923684785
2024-12-06,50.69559542004601
2024-12-07,40.55647633603681
2024-12-08,31.769239796562168
2024-12-09,48.66777160324418
2024-12-10,51.37153669231329
2024-12-11,47.991830330976896
2024-12-12,52.72341923684785
2024-12-13,52.72341923684785
2024-12-14,38.52865251923497
2024-12-15,31.093298524294887
2024-12-16,51.37153669231329
2024-12-17,61.510655776322494
2024-12-18,49.34371287551145
2024-12-19,52.72341923684785
2024-12-20,53.399360509115134
2024-12-21,41.23241760830409
2024-12-22,27.713592162958488
2024-12-23,49.34371287551145
2024-12-24,37.17676997470041
2024-12-25,18.926355623483843
2024-12-26,54.075301781382414
2024-12-27,64.8903621376589
2024-12-28,43.26024142510593
2024-12-29,33.12112234109673
2024-12-30,64.8903621376589
2024-12-31,54.751243053649695
2025-01-01,31.093298524294887
2025-01-02,64.21442086539162
2025-01-03,62.186597048589775
2025-01-04,45.28806524190777
2025-01-05,35.14894615789857
2025-01-06,57.45500814271882
2025-01-07,59.48283195952065
2025-01-08,52.04747796458057
2025-01-09,53.399360509115134
2025-01-10,52.72341923684785
2025-01-11,40.55647633603681
2025-01-12,35.82488743016585
2025-01-13,57.45500814271882
2025-01-14,56.103125598184256
2025-01-15,54.075301781382414
2025-01-16,54.075301781382414
2025-01-17,60.15877323178793
2025-01-18,43.26024142510593
2025-01-19,33.79706361336401
2025-01-20,47.315889058709615
2025-01-21,50.69559542004601
2025-01-22,50.69559542004601
2025-01-23,52.04747796458057
2025-01-24,51.37153669231329
2025-01-25,38.52865251923497
2025-01-26,31.769239796562168
2025-01-27,52.04747796458057
2025-01-28,52.72341923684785
2025-01-29,51.37153669231329
2025-01-30,52.72341923684785
2025-01-31,53.399360509115134
2025-02-01,43.93618269737321
2025-02-02,33.12112234109673
2025-02-03,51.37153669231329
2025-02-04,52.72341923684785
2025-02-05,50.69559542004601
2025-02-06,52.04747796458057
2025-02-07,50.69559542004601
2025-02-08,38.52865251923497
2025-02-09,29.06547470749305
2025-02-10,48.66777160324418
2025-02-11,47.315889058709615
2025-02-12,50.01965414777873
2025-02-13,52.04747796458057
2025-02-14,50.01965414777873
2025-02-15,41.23241760830409
2025-02-16,32.44518106882945
2025-02-17,49.34371287551145
2025-02-18,52.72341923684785
2025-02-19,56.103125598184256
2025-02-20,53.399360509115134
2025-02-21,55.427184325916976
2025-02-22,42.58430015283865
2025-02-23,34.47300488563129
2025-02-24,58.80689068725338
2025-02-25,56.77906687045154
2025-02-26,58.1309494149861
2025-02-27,59.48283195952065
2025-02-28,67.59412722672802
2025-03-01,48.66777160324418
2025-03-02,34.47300488563129
2025-03-03,54.075301781382414
2025-03-04,54.075301781382414
2025-03-05,54.075301781382414
2025-03-06,57.45500814271882
2025-03-07,53.399360509115134
2025-03-08,42.58430015283865
2025-03-09,33.12112234109673
2025-03-10,54.075301781382414
2025-03-11,58.80689068725338
2025-03-12,54.075301781382414
2025-03-13,54.751243053649695
2025-03-14,57.45500814271882
2025-03-15,41.23241760830409
2025-03-16,31.093298524294887
2025-03-17,56.103125598184256
2025-03-18,56.77906687045154
2025-03-19,56.103125598184256
2025-03-20,56.103125598184256
2025-03-21,53.399360509115134
2025-03-22,44.61212396964049
2025-03-23,37.17676997470041
2025-03-24,60.15877323178793
2025-03-25,54.751243053649695
2025-03-26,54.751243053649695
2025-03-27,52.04747796458057
2025-03-28,56.103125598184256
2025-03-29,43.93618269737321
2025-03-30,35.14894615789857
2025-03-31,56.77906687045154
2025-04-01,56.103125598184256
2025-04-02,50.01965414777873
2025-04-03,56.103125598184256
2025-04-04,50.69559542004601
2025-04-05,41.23241760830409
2025-04-06,33.79706361336401
2025-04-07,54.075301781382414
2025-04-08,54.075301781382414
2025-04-09,52.04747796458057
2025-04-10,50.01965414777873
2025-04-11,55.427184325916976
2025-04-12,42.58430015283865
2025-04-13,31.769239796562168
2025-04-14,55.427184325916976
2025-04-15,53.517650231761905
2025-04-16,54.58225773558287
2025-04-17,52.79101336407458
2025-04-18,53.12898400020822
2025-04-19,37.58233473806077
2025-04-20,27.122143549724615
2025-04-21,57.82677584246582
2025-04-22,54.24428709944923
2025-04-23,49.88446589332527
2025-04-24,49.15782902563795
2025-04-25,50.6111027610126
2025-04-26,37.971000969614465
2025-04-27,31.093298524294887
2025-04-28,54.58225773558287
2025-04-29,52.79101336407458
2025-04-30,54.97092396713656
2025-05-01,53.855620867895546
2025-05-02,53.517650231761905
2025-05-03,41.942155944184734
2025-05-04,33.273209127356864
2025-05-05,56.03553147095752
2025-05-06,51.33773962869992
2025-05-07,52.064376496387254
2025-05-08,53.12898400020822
2025-05-09,52.064376496387254
2025-05-10,35.06445349886516
2025-05-11,27.848780417411945
2025-05-12,56.03553147095752
2025-05-13,52.064376496387254
2025-05-14,53.855620867895546
2025-05-15,51.30394256508656
2025-05-16,52.081275028193936
2025-05-17,39.64395561847598
2025-05-18,31.870630987402258
2025-05-19,58.29993473305291
2025-05-20,54.41327241751605
2025-05-21,56.74526980683817
2025-05-22,50.52661010197919
2025-05-23,51.30394256508656
2025-05-24,38.86662315536861
2025-05-25,27.983968671865398
2025-05-26,34.97996083983175
2025-05-27,61.4092645854824
2025-05-28,59.077267196160285
2025-05-29,56.74526980683817
2025-05-30,59.854599659267656
2025-05-31,44.30795039712021
2025-06-01,33.425295913617
2025-06-02,56.74526980683817
2025-06-03,60.63193212237503
2025-06-04,60.63193212237503
2025-06-05,56.74526980683817
2025-06-06,57.52260226994554
2025-06-07,41.198620544690726
2025-06-08,32.64796345050963
2025-06-09,59.077267196160285
2025-06-10,55.190604880623425
2025-06-11,55.190604880623425
2025-06-12,56.74526980683817
2025-06-13,58.29993473305291
2025-06-14,42.75328547090547
2025-06-15,34.20262837672438
2025-06-16,64.51859443791189
2025-06-17,58.29993473305291
2025-06-18,59.854599659267656
2025-06-19,53.63593995440868
2025-06-20,54.41327241751605
2025-06-21,40.42128808158335
2025-06-22,28.76130113497277
2025-06-23,56.74526980683817
2025-06-24,77.73324631073721
2025-06-25,52.081275028193936
2025-06-26,55.190604880623425
2025-06-27,59.077267196160285
2025-06-28,43.53061793401284
2025-06-29,31.093298524294887
2025-06-30,61.4092645854824
2025-07-01,64.51859443791189
2025-07-02,62.186597048589775
2025-07-03,59.077267196160285
2025-07-04,34.20262837672438
2025-07-05,34.97996083983175
2025-07-06,31.870630987402258
2025-07-07,68.40525675344875
2025-07-08,64.51859443791189
2025-07-09,58.29993473305291
2025-07-10,56.74526980683817
2025-07-11,58.29993473305291
2025-07-12,41.9759530077981
2025-07-13,35.75729330293912
2025-07-14,64.51859443791189
2025-07-15,62.186597048589775
2025-07-16,57.52260226994554
2025-07-17,61.4092645854824
2025-07-18,61.4092645854824
2025-07-19,46.63994778644233
2025-07-20,38.08929069226124
2025-07-21,63.741261974804516
2025-07-22,64.51859443791189
2025-07-23,61.4092645854824
2025-07-24,57.52260226994554
2025-07-25,59.077267196160285
2025-07-26,43.53061793401284
2025-07-27,34.20262837672438
2025-07-28,69.9599216796635
2025-07-29,59.854599659267656
2025-07-30,61.4092645854824
2025-07-31,60.63193212237503
2025-08-01,61.4092645854824
2025-08-02,47.4172802495497
2025-08-03,38.08929069226124
2025-08-04,62.186597048589775
2025-08-05,63.741261974804516
2025-08-06,70.73725414277087
2025-08-07,61.4092645854824
2025-08-08,58.29993473305291
2025-08-09,45.86261532333496
2025-08-10,35.75729330293912
2025-08-11,59.077267196160285
2025-08-12,61.4092645854824
2025-08-13,58.29993473305291
2025-08-14,55.967937343730796
2025-08-15,69.9599216796635
2025-08-16,45.085282860227586
2025-08-17,35.75729330293912
2025-08-18,63.741261974804516
2025-08-19,60.63193212237503
2025-08-20,62.963929511697145
2025-08-21,58.29993473305291
2025-08-22,55.967937343730796
2025-08-23,45.085282860227586
2025-08-24,34.20262837672438
2025-08-25,61.4092645854824
2025-08-26,55.967937343730796
2025-08-27,59.854599659267656
2025-08-28,59.854599659267656
2025-08-29,60.63193212237503
2025-08-30,44.30795039712021
2025-08-31,34.20262837672438
2025-09-01,39.64395561847598
2025-09-02,62.186597048589775
2025-09-03,59.077267196160285
2025-09-04,59.077267196160285
2025-09-05,53.63593995440868
2025-09-06,42.75328547090547
2025-09-07,32.64796345050963
2025-09-08,58.29993473305291
2025-09-09,59.854599659267656
2025-09-10,53.63593995440868
2025-09-11,52.081275028193936
2025-09-12,59.854599659267656
2025-09-13,43.53061793401284
2025-09-14,34.20262837672438
2025-09-15,55.190604880623425
2025-09-16,55.190604880623425
2025-09-17,55.190604880623425
2025-09-18,54.41327241751605
2025-09-19,55.190604880623425
2025-09-20,41.9759530077981
2025-09-21,32.64796345050963
2025-09-22,59.077267196160285
2025-09-23,56.74526980683817
2025-09-24,55.967937343730796
2025-09-25,51.30394256508656
2025-09-26,53.63593995440868
2025-09-27,44.30795039712021
2025-09-28,34.97996083983175
2025-09-29,57.52260226994554
2025-09-30,59.077267196160285
2025-10-01,54.41327241751605
2025-10-02,55.967937343730796
2025-10-03,52.081275028193936
2025-10-04,40.42128808158335
2025-10-05,31.093298524294887
2025-10-06,55.967937343730796
2025-10-07,52.081275028193936
2025-10-08,53.63593995440868
2025-10-09,55.967937343730796
2025-10-10,50.52661010197919
2025-10-11,38.08929069226124
2025-10-12,31.093298524294887
2025-10-13,56.74526980683817
2025-10-14,57.52260226994554
2025-10-15,54.41327241751605
2025-10-16,53.63593995440868
2025-10-17,53.63593995440868
2025-10-18,40.42128808158335
2025-10-19,29.538633598080143
2025-10-20,66.07325936412663
2025-10-21,61.4092645854824
2025-10-22,53.63593995440868
2025-10-23,52.858607491301306
2025-10-24,55.967937343730796
2025-10-25,41.198620544690726
2025-10-26,32.64796345050963
2025-10-27,55.967937343730796
2025-10-28,62.186597048589775
2025-10-29,52.858607491301306
2025-10-30,52.081275028193936
2025-10-31,52.081275028193936
2025-11-01,42.75328547090547
2025-11-02,34.97996083983175
2025-11-03,58.29993473305291
2025-11-04,53.63593995440868
2025-11-05,55.190604880623425
2025-11-06,49.74927763887182
2025-11-07,57.52260226994554
2025-11-08,41.9759530077981
2025-11-09,30.315966061187513
2025-11-10,52.081275028193936
2025-11-11,52.081275028193936
2025-11-12,49.74927763887182
2025-11-13,52.858607491301306
2025-11-14,54.41327241751605
2025-11-15,41.9759530077981
2025-11-16,32.64796345050963
2025-11-17,52.081275028193936
2025-11-18,58.29993473305291
2025-11-19,52.081275028193936
2025-11-20,52.858607491301306
2025-11-21,54.41327241751605
2025-11-22,38.86662315536861
2025-11-23,31.870630987402258
2025-11-24,55.967937343730796
2025-11-25,54.41327241751605
2025-11-26,52.858607491301306
2025-11-27,25.65197128254328
2025-11-28,43.53061793401284
2025-11-29,40.42128808158335
2025-11-30,30.315966061187513
2025-12-01,59.854599659267656
2025-12-02,58.29993473305291
2025-12-03,52.081275028193936
2025-12-04,52.858607491301306
2025-12-05,55.967937343730796
2025-12-06,39.64395561847598
2025-12-07,33.425295913617
2025-12-08,54.41327241751605
2025-12-09,58.29993473305291
2025-12-10,50.52661010197919
2025-12-11,51.252120400879406
2025-12-12,50.53524712934705
2025-12-13,41.27635379100146
2025-12-14,32.01746045265587
2025-12-15,55.16469379851985
2025-12-16,51.968993672411756
2025-12-17,51.58032744085807
2025-12-18,64.03492090531174
2025-12-19,54.447820526987485
2025-12-20,37.75244662491471
2025-12-21,29.538633598080143
2025-12-22,53.730947255455135
2025-12-23,51.252120400879406
2025-12-24,40.94814675102279
2025-12-25,22.430360074331617
2025-12-26,47.33954700323896
2025-12-27,39.842607247936755
2025-12-28,32.40612668420955
2025-12-29,62.98984059380072
2025-12-30,63.70671386533307
2025-12-31,58.36039392462793
2026-01-01,34.496287307231604
2026-01-02,59.077267196160285
2026-01-03,46.62267373170661
2026-01-04,35.21316057876396
2026-01-05,59.077267196160285
2026-01-06,59.79414046769264
2026-01-07,55.8815670700522
2026-01-08,64.42358713686542
2026-01-09,52.29720071239043
2026-01-10,42.010501117269534
2026-01-11,32.82070399786682
2026-01-12,56.45161087633094
2026-01-13,53.82595455650159
2026-01-14,51.85671231662958
2026-01-15,54.48236863645893
2026-01-16,54.48236863645893
2026-01-17,43.32332927718421
2026-01-18,33.47711807782416
2026-01-19,51.200298236672246
2026-01-20,54.48236863645893
2026-01-21,52.51312639658692
2026-01-22,52.51312639658692
2026-01-23,51.200298236672246
2026-01-24,34.78994623773883
2026-01-25,28.882219518122806
2026-01-26,51.200298236672246
2026-01-27,51.85671231662958
2026-01-28,55.138782716416266
2026-01-29,57.108024956288276
2026-01-30,60.39009535607496
2026-01-31,42.010501117269534
2026-02-01,32.82070399786682
2026-02-02,52.51312639658692
2026-02-03,53.82595455650159
2026-02-04,49.23105599680024
2026-02-05,50.54388415671491
2026-02-06,49.23105599680024
2026-02-07,40.041258877397524
2026-02-08,29.538633598080143
2026-02-09,43.979743357141544
2026-02-10,53.169540476544256
2026-02-11,51.200298236672246
2026-02-12,50.54388415671491
2026-02-13,53.82595455650159
2026-02-14,41.3540870373122
2026-02-15,33.47711807782416
2026-02-16,52.51312639658692
2026-02-17,51.200298236672246
2026-02-18,54.48236863645893
2026-02-19,53.169540476544256
2026-02-20,56.45161087633094
2026-02-21,47.91822783688556
2026-02-22,34.78994623773883
2026-02-23,53.169540476544256
2026-02-24,56.45161087633094
2026-02-25,57.76443903624561
2026-02-26,61.046509436032295
2026-02-27,59.73368127611762
2026-02-28,52.51312639658692
2026-03-01,42.010501117269534
2026-03-02,61.046509436032295
2026-03-03,61.046509436032295
2026-03-04,61.70292351598963
2026-03-05,58.42085311620295
2026-03-06,57.76443903624561
2026-03-07,49.23105599680024
2026-03-08,35.44636031769617
2026-03-09,64.98499391577631
2026-03-10,59.73368127611762
2026-03-11,59.077267196160285
2026-03-12,60.39009535607496
2026-03-13,61.70292351598963
2026-03-14,48.5746419168429
2026-03-15,39.38484479744019
2026-03-16,61.046509436032295
2026-03-17,59.077267196160285
2026-03-18,59.73368127611762
2026-03-19,61.046509436032295
2026-03-20,55.7951967963736
2026-03-21,47.91822783688556
2026-03-22,38.72843071748285
2026-03-23,60.39009535607496
2026-03-24,54.48236863645893
2026-03-25,59.077267196160285
2026-03-26,55.7951967963736
2026-03-27,57.76443903624561
2026-03-28,42.66691519722687
2026-03-29,40.041258877397524
2026-03-30,59.077267196160285
2026-03-31,56.45161087633094
2026-04-01,57.108024956288276
2026-04-02,55.7951967963736
2026-04-03,55.7951967963736
2026-04-04,42.66691519722687
2026-04-05,33.47711807782416
2026-04-06,61.046509436032295
2026-04-07,55.138782716416266
2026-04-08,51.85671231662958
2026-04-09,52.51312639658692
2026-04-10,52.51312639658692
2026-04-11,45.29257151705622
2026-04-12,36.75918847761084
2026-04-13,56.45161087633094
2026-04-14,58.42085311620295
2026-04-15,52.51312639658692
2026-04-16,58.42085311620295
2026-04-17,55.138782716416266
2026-04-18,44.63615743709888
2026-04-19,37.41560255756818
2026-04-20,60.39009535607496
2026-04-21,55.138782716416266
2026-04-22,59.077267196160285
2026-04-23,51.85671231662958
2026-04-24,55.7951967963736
2026-04-25,43.979743357141544
2026-04-26,36.102774397653505
2026-04-27,57.108024956288276
2026-04-28,55.7951967963736
2026-04-29,55.7951967963736
2026-04-30,55.138782716416266
2026-05-01,57.108024956288276
2026-05-02,45.948985597013554
2026-05-03,35.44636031769617
2026-05-04,57.108024956288276
2026-05-05,56.45161087633094
2026-05-06,53.82595455650159
2026-05-07,53.169540476544256
2026-05-08,56.45161087633094
2026-05-09,43.979743357141544
2026-05-10,33.47711807782416
2026-05-11,55.138782716416266
2026-05-12,65.64140799573364
2026-05-13,55.138782716416266
2026-05-14,59.077267196160285
2026-05-15,55.7951967963736
2026-05-16,45.29257151705622
2026-05-17,35.44636031769617
2026-05-18,59.73368127611762
2026-05-19,57.108024956288276
2026-05-20,57.76443903624561
2026-05-21,57.108024956288276
2026-05-22,59.077267196160285
2026-05-23,46.60539967697089
2026-05-24,36.75918847761084
2026-05-25,41.3540870373122
2026-05-26,59.73368127611762
2026-05-27,57.76443903624561
2026-05-28,61.70292351598963
2026-05-29,60.39009535607496
2026-05-30,45.948985597013554
2026-05-31,41.3540870373122
