Time,jason_alexander
2024-10-19,0.7217409896780652
2024-10-20,1.1205978523948907
2024-10-21,0.8546932772503404
2024-10-22,0.7407341736169617
2024-10-23,0.7597273575558582
2024-10-24,0.6647614378613759
2024-10-25,0.5697955181668937
2024-10-26,0.7407341736169617
2024-10-27,0.7407341736169617
2024-10-28,0.6837546218002724
2024-10-29,0.7027478057391688
2024-10-30,0.7217409896780652
2024-10-31,0.626775069983583
2024-11-01,0.6077818860446865
2024-11-02,0.7787205414947546
2024-11-03,0.5318091502891007
2024-11-04,0.7787205414947546
2024-11-05,0.5318091502891007
2024-11-06,0.2469113912056539
2024-11-07,0.43684323059461844
2024-11-08,0.6077818860446865
2024-11-09,0.6837546218002724
2024-11-10,0.9686523808837192
2024-11-11,0.9876455648226156
2024-11-12,0.6457682539224794
2024-11-13,0.6647614378613759
2024-11-14,0.5508023342279972
2024-11-15,0.797713725433651
2024-11-16,0.8546932772503404
2024-11-17,0.9496591969448227
2024-11-18,0.6457682539224794
2024-11-19,0.6457682539224794
2024-11-20,0.7407341736169617
2024-11-21,0.6457682539224794
2024-11-22,0.797713725433651
2024-11-23,1.1016046684559944
2024-11-24,1.0256319327004084
2024-11-25,1.0256319327004084
2024-11-26,0.6837546218002724
2024-11-27,1.0256319327004084
2024-11-28,0.9496591969448227
2024-11-29,0.8167069093725475
2024-11-30,0.7407341736169617
2024-12-01,0.9496591969448227
2024-12-02,0.7597273575558582
2024-12-03,0.7217409896780652
2024-12-04,0.5128159663502042
2024-12-05,0.9116728290670297
2024-12-06,0.626775069983583
2024-12-07,0.9686523808837192
2024-12-08,0.9306660130059262
2024-12-09,0.5508023342279972
2024-12-10,0.5508023342279972
2024-12-11,0.6077818860446865
2024-12-12,0.6647614378613759
2024-12-13,0.6837546218002724
2024-12-14,0.8736864611892369
2024-12-15,0.7027478057391688
2024-12-16,0.7407341736169617
2024-12-17,0.7597273575558582
2024-12-18,0.6457682539224794
2024-12-19,0.797713725433651
2024-12-20,0.9306660130059262
2024-12-21,0.8546932772503404
2024-12-22,0.9116728290670297
2024-12-23,0.8167069093725475
2024-12-24,1.1016046684559944
2024-12-25,0.7597273575558582
2024-12-26,0.8546932772503404
2024-12-27,0.626775069983583
2024-12-28,0.7407341736169617
2024-12-29,0.7787205414947546
2024-12-30,0.8167069093725475
2024-12-31,1.0256319327004084
2025-01-01,1.3485160596616483
2025-01-02,0.8736864611892369
2025-01-03,1.006638748761512
2025-01-04,0.9686523808837192
2025-01-05,1.1016046684559944
2025-01-06,0.9306660130059262
2025-01-07,0.8167069093725475
2025-01-08,0.8736864611892369
2025-01-09,0.7787205414947546
2025-01-10,0.9306660130059262
2025-01-11,0.9686523808837192
2025-01-12,0.7787205414947546
2025-01-13,0.9876455648226156
2025-01-14,0.9876455648226156
2025-01-15,0.9306660130059262
2025-01-16,0.7787205414947546
2025-01-17,0.7597273575558582
2025-01-18,0.7217409896780652
2025-01-19,0.5508023342279972
2025-01-20,0.6837546218002724
2025-01-21,0.7027478057391688
2025-01-22,0.7597273575558582
2025-01-23,0.7597273575558582
2025-01-24,0.417850046655722
2025-01-25,0.9686523808837192
2025-01-26,0.4938227824113078
2025-01-27,0.6647614378613759
2025-01-28,0.5128159663502042
2025-01-29,0.9116728290670297
2025-01-30,1.0636183005782014
2025-01-31,0.8546932772503404
2025-02-01,1.0256319327004084
2025-02-02,0.8167069093725475
2025-02-03,0.9116728290670297
2025-02-04,0.5128159663502042
2025-02-05,0.6077818860446865
2025-02-06,0.7597273575558582
2025-02-07,0.626775069983583
2025-02-08,0.9116728290670297
2025-02-09,0.5697955181668937
2025-02-10,1.1585842202726837
2025-02-11,0.6647614378613759
2025-02-12,0.6647614378613759
2025-02-13,0.5508023342279972
2025-02-14,0.5697955181668937
2025-02-15,0.5318091502891007
2025-02-16,0.7787205414947546
2025-02-17,0.7217409896780652
2025-02-18,0.4938227824113078
2025-02-19,0.58878870210579
2025-02-20,0.7217409896780652
2025-02-21,0.6457682539224794
2025-02-22,0.6457682539224794
2025-02-23,0.7217409896780652
2025-02-24,0.9306660130059262
2025-02-25,0.8736864611892369
2025-02-26,0.8167069093725475
2025-02-27,0.5697955181668937
2025-02-28,0.6077818860446865
2025-03-01,0.6837546218002724
2025-03-02,0.6457682539224794
2025-03-03,0.6647614378613759
2025-03-04,0.4938227824113078
2025-03-05,0.7787205414947546
2025-03-06,0.7407341736169617
2025-03-07,0.626775069983583
2025-03-08,0.835700093311444
2025-03-09,0.7787205414947546
2025-03-10,1.1585842202726837
2025-03-11,0.7027478057391688
2025-03-12,0.626775069983583
2025-03-13,1.595427450867302
2025-03-14,1.633413818745095
2025-03-15,1.633413818745095
2025-03-16,1.0826114845170978
2025-03-17,0.8736864611892369
2025-03-18,0.8736864611892369
2025-03-19,0.8167069093725475
2025-03-20,0.8736864611892369
2025-03-21,0.8546932772503404
2025-03-22,0.7027478057391688
2025-03-23,0.9116728290670297
2025-03-24,0.5128159663502042
2025-03-25,0.5697955181668937
2025-03-26,0.43684323059461844
2025-03-27,1.006638748761512
2025-03-28,0.6837546218002724
2025-03-29,0.9306660130059262
2025-03-30,0.835700093311444
2025-03-31,0.58878870210579
2025-04-01,0.5128159663502042
2025-04-02,0.5318091502891007
2025-04-03,0.7787205414947546
2025-04-04,0.626775069983583
2025-04-05,0.7027478057391688
2025-04-06,0.6647614378613759
2025-04-07,0.6837546218002724
2025-04-08,0.626775069983583
2025-04-09,0.4938227824113078
2025-04-10,0.47482959847241135
2025-04-11,0.58878870210579
2025-04-12,0.7597273575558582
2025-04-13,0.9496591969448227
2025-04-14,0.6837546218002724
2025-04-15,0.7970806193023545
2025-04-16,0.6179115841454313
2025-04-17,0.6508331029728518
2025-04-18,1.1224971707887805
2025-04-19,0.933831543662409
2025-04-20,0.9009100248349885
2025-04-21,0.5565002894096662
2025-04-22,0.6084149921759832
2025-04-23,0.7451659165360376
2025-04-24,0.7451659165360376
2025-04-25,0.6932512137697207
2025-04-26,0.8489953220686715
2025-04-27,0.5235787705822457
2025-04-28,0.712244397708617
2025-04-29,0.6084149921759832
2025-04-30,0.6179115841454313
2025-05-01,0.4102527730801634
2025-05-02,0.5754934733485626
2025-05-03,0.5235787705822457
2025-05-04,1.1744118735550975
2025-05-05,0.5235787705822457
2025-05-06,0.4102527730801634
2025-05-07,0.5989184002065349
2025-05-08,0.6603296949423001
2025-05-09,0.4292459570190599
2025-05-10,0.5989184002065349
2025-05-11,0.7970806193023545
2025-05-12,0.5140821786127974
2025-05-13,0.7027478057391688
2025-05-14,0.7027478057391688
2025-05-15,0.6090480983072797
2025-05-16,1.6865947337740053
2025-05-17,0.8432973668870026
2025-05-18,0.7964475131710581
2025-05-19,1.3117959040464486
2025-05-20,0.7964475131710581
2025-05-21,0.8901472206029473
2025-05-22,1.030696781750781
2025-05-23,0.7027478057391688
2025-05-24,0.6090480983072797
2025-05-25,0.8901472206029473
2025-05-26,0.5621982445913352
2025-05-27,0.7964475131710581
2025-05-28,0.6090480983072797
2025-05-29,0.6558979520232243
2025-05-30,0.7495976594551135
2025-05-31,1.264946050330504
2025-06-01,0.9369970743188918
2025-06-02,0.9838469280348364
2025-06-03,0.9838469280348364
2025-06-04,0.7964475131710581
2025-06-05,0.6558979520232243
2025-06-06,0.6090480983072797
2025-06-07,0.7964475131710581
2025-06-08,0.8901472206029473
2025-06-09,0.7495976594551135
2025-06-10,0.5621982445913352
2025-06-11,0.7027478057391688
2025-06-12,0.5621982445913352
2025-06-13,0.5153483908753905
2025-06-14,0.6090480983072797
2025-06-15,0.7495976594551135
2025-06-16,1.030696781750781
2025-06-17,1.0775466354667256
2025-06-18,2.2019431246493957
2025-06-19,0.4216486834435013
2025-06-20,0.7027478057391688
2025-06-21,0.6090480983072797
2025-06-22,0.4216486834435013
2025-06-23,0.6090480983072797
2025-06-24,0.5621982445913352
2025-06-25,0.5621982445913352
2025-06-26,0.5621982445913352
2025-06-27,0.7495976594551135
2025-06-28,0.7495976594551135
2025-06-29,0.8432973668870026
2025-06-30,0.9838469280348364
2025-07-01,0.7964475131710581
2025-07-02,0.8432973668870026
2025-07-03,0.5621982445913352
2025-07-04,0.7964475131710581
2025-07-05,1.6865947337740053
2025-07-06,1.2180961966145594
2025-07-07,0.7964475131710581
2025-07-08,0.7027478057391688
2025-07-09,0.5621982445913352
2025-07-10,0.7964475131710581
2025-07-11,0.7964475131710581
2025-07-12,0.5153483908753905
2025-07-13,1.030696781750781
2025-07-14,0.5621982445913352
2025-07-15,0.8901472206029473
2025-07-16,0.7964475131710581
2025-07-17,0.7964475131710581
2025-07-18,0.6090480983072797
2025-07-19,0.8432973668870026
2025-07-20,0.8432973668870026
2025-07-21,1.0775466354667256
2025-07-22,0.9369970743188918
2025-07-23,0.8432973668870026
2025-07-24,2.5767419543769527
2025-07-25,1.9676938560696728
2025-07-26,0.9838469280348364
2025-07-27,0.5621982445913352
2025-07-28,0.6090480983072797
2025-07-29,1.2180961966145594
2025-07-30,0.7964475131710581
2025-07-31,0.4216486834435013
2025-08-01,1.4054956114783377
2025-08-02,0.4684985371594459
2025-08-03,0.8432973668870026
2025-08-04,1.9208440023537283
2025-08-05,1.1712463428986148
2025-08-06,0.9369970743188918
2025-08-07,0.7027478057391688
2025-08-08,0.5621982445913352
2025-08-09,0.8432973668870026
2025-08-10,4.684985371594459
2025-08-11,1.2180961966145594
2025-08-12,0.9369970743188918
2025-08-13,0.4684985371594459
2025-08-14,0.5153483908753905
2025-08-15,0.9838469280348364
2025-08-16,1.5460451726261715
2025-08-17,1.264946050330504
2025-08-18,0.9369970743188918
2025-08-19,0.6558979520232243
2025-08-20,0.5621982445913352
2025-08-21,1.8739941486377836
2025-08-22,1.2180961966145594
2025-08-23,0.8901472206029473
2025-08-24,0.8901472206029473
2025-08-25,0.9369970743188918
2025-08-26,0.8432973668870026
2025-08-27,0.8432973668870026
2025-08-28,2.061393563501562
2025-08-29,0.7027478057391688
2025-08-30,0.9369970743188918
2025-08-31,1.264946050330504
2025-09-01,0.9838469280348364
2025-09-02,0.8432973668870026
2025-09-03,1.827144294921839
2025-09-04,1.5460451726261715
2025-09-05,0.8901472206029473
2025-09-06,0.6558979520232243
2025-09-07,1.030696781750781
2025-09-08,0.7495976594551135
2025-09-09,0.7027478057391688
2025-09-10,1.6865947337740053
2025-09-11,1.1712463428986148
2025-09-12,0.7964475131710581
2025-09-13,0.6090480983072797
2025-09-14,0.7027478057391688
2025-09-15,1.1243964891826703
2025-09-16,0.6558979520232243
2025-09-17,0.5153483908753905
2025-09-18,0.5153483908753905
2025-09-19,0.7495976594551135
2025-09-20,0.8432973668870026
2025-09-21,1.499195318910227
2025-09-22,0.9369970743188918
2025-09-23,1.1243964891826703
2025-09-24,1.5460451726261715
2025-09-25,1.4054956114783377
2025-09-26,1.4054956114783377
2025-09-27,1.3586457577623932
2025-09-28,0.6558979520232243
2025-09-29,0.8432973668870026
2025-09-30,0.7495976594551135
2025-10-01,0.7495976594551135
2025-10-02,0.7495976594551135
2025-10-03,0.7027478057391688
2025-10-04,0.7495976594551135
2025-10-05,0.9838469280348364
2025-10-06,0.4684985371594459
2025-10-07,0.4216486834435013
2025-10-08,0.4684985371594459
2025-10-09,0.6090480983072797
2025-10-10,0.0
2025-10-11,0.7495976594551135
2025-10-12,0.7964475131710581
2025-10-13,0.5621982445913352
2025-10-14,0.4216486834435013
2025-10-15,0.7964475131710581
2025-10-16,1.3117959040464486
2025-10-17,1.5460451726261715
2025-10-18,1.6865947337740053
2025-10-19,1.2180961966145594
2025-10-20,0.6558979520232243
2025-10-21,0.8432973668870026
2025-10-22,0.6558979520232243
2025-10-23,0.7027478057391688
2025-10-24,0.4684985371594459
2025-10-25,0.5153483908753905
2025-10-26,0.7495976594551135
2025-10-27,0.6558979520232243
2025-10-28,0.6090480983072797
2025-10-29,0.5153483908753905
2025-10-30,0.4216486834435013
2025-10-31,0.8432973668870026
2025-11-01,0.6558979520232243
2025-11-02,0.6558979520232243
2025-11-03,0.5153483908753905
2025-11-04,0.7964475131710581
2025-11-05,0.4216486834435013
2025-11-06,1.499195318910227
2025-11-07,0.8432973668870026
2025-11-08,0.9838469280348364
2025-11-09,0.6090480983072797
2025-11-10,0.5153483908753905
2025-11-11,0.5621982445913352
2025-11-12,0.7495976594551135
2025-11-13,0.6090480983072797
2025-11-14,0.5621982445913352
2025-11-15,0.5621982445913352
2025-11-16,0.7964475131710581
2025-11-17,0.6558979520232243
2025-11-18,0.5621982445913352
2025-11-19,0.5621982445913352
2025-11-20,0.5621982445913352
2025-11-21,0.4684985371594459
2025-11-22,0.4684985371594459
2025-11-23,0.5621982445913352
2025-11-24,0.5621982445913352
2025-11-25,0.7964475131710581
2025-11-26,0.4216486834435013
2025-11-27,0.6090480983072797
2025-11-28,0.5621982445913352
2025-11-29,0.6558979520232243
2025-11-30,0.6090480983072797
2025-12-01,0.6090480983072797
2025-12-02,0.5153483908753905
2025-12-03,0.4684985371594459
2025-12-04,0.6090480983072797
2025-12-05,0.4684985371594459
2025-12-06,0.5621982445913352
2025-12-07,0.5621982445913352
2025-12-08,0.6090480983072797
2025-12-09,0.6090480983072797
2025-12-10,0.32794897601161216
2025-12-11,1.0726747845817344
2025-12-12,1.172914784982516
2025-12-13,0.32414492806031747
2025-12-14,0.771954783379389
2025-12-15,0.7485298565214167
2025-12-16,0.8487698569221984
2025-12-17,0.6482898561206349
2025-12-18,0.8487698569221984
2025-12-19,0.7251049296634444
2025-12-20,0.6482898561206349
2025-12-21,0.7485298565214167
2025-12-22,0.6482898561206349
2025-12-23,0.6248649292626627
2025-12-24,0.7251049296634444
2025-12-25,0.7251049296634444
2025-12-26,0.5480498557198533
2025-12-27,0.8487698569221984
2025-12-28,0.9255849304650079
2025-12-29,0.8721947837801708
2025-12-30,0.7485298565214167
2025-12-31,0.7251049296634444
2026-01-01,0.524624928861881
2026-01-02,0.8487698569221984
2026-01-03,0.7485298565214167
2026-01-04,0.8487698569221984
2026-01-05,0.6482898561206349
2026-01-06,0.7485298565214167
2026-01-07,0.6014400024046904
2026-01-08,0.7251049296634444
2026-01-09,0.7485298565214167
2026-01-10,0.6406817602180457
2026-01-11,0.74746205358772
2026-01-12,0.42712117347869716
2026-01-13,0.5339014668483715
2026-01-14,0.9610226403270686
2026-01-15,0.8542423469573943
2026-01-16,0.74746205358772
2026-01-17,1.067802933696743
2026-01-18,1.067802933696743
2026-01-19,0.9610226403270686
2026-01-20,0.74746205358772
2026-01-21,0.74746205358772
2026-01-22,0.74746205358772
2026-01-23,1.1745832270664172
2026-01-24,0.9610226403270686
2026-01-25,0.9610226403270686
2026-01-26,0.9610226403270686
2026-01-27,0.8542423469573943
2026-01-28,1.067802933696743
2026-01-29,0.42712117347869716
2026-01-30,0.74746205358772
2026-01-31,1.1745832270664172
2026-02-01,1.1745832270664172
2026-02-02,1.49492410717544
2026-02-03,10.678029336967429
2026-02-04,6.7271584822894805
2026-02-05,2.883067920981206
2026-02-06,1.067802933696743
2026-02-07,0.8542423469573943
2026-02-08,1.067802933696743
2026-02-09,1.8152649872844628
2026-02-10,1.067802933696743
2026-02-11,0.5339014668483715
2026-02-12,0.8542423469573943
2026-02-13,1.1745832270664172
2026-02-14,1.3881438138057658
2026-02-15,1.067802933696743
2026-02-16,0.74746205358772
2026-02-17,0.74746205358772
2026-02-18,0.74746205358772
2026-02-19,0.8542423469573943
2026-02-20,0.8542423469573943
2026-02-21,0.8542423469573943
2026-02-22,0.8542423469573943
2026-02-23,0.5339014668483715
2026-02-24,0.9610226403270686
2026-02-25,0.74746205358772
2026-02-26,0.8542423469573943
2026-02-27,0.9610226403270686
2026-02-28,0.42712117347869716
2026-03-01,0.6406817602180457
2026-03-02,0.8542423469573943
2026-03-03,0.42712117347869716
2026-03-04,1.067802933696743
2026-03-05,0.8542423469573943
2026-03-06,1.1745832270664172
2026-03-07,1.067802933696743
2026-03-08,0.8542423469573943
2026-03-09,0.5339014668483715
2026-03-10,0.6406817602180457
2026-03-11,0.5339014668483715
2026-03-12,0.74746205358772
2026-03-13,0.8542423469573943
2026-03-14,0.6406817602180457
2026-03-15,0.9610226403270686
2026-03-16,0.74746205358772
2026-03-17,0.8542423469573943
2026-03-18,0.8542423469573943
2026-03-19,0.5339014668483715
2026-03-20,0.42712117347869716
2026-03-21,0.8542423469573943
2026-03-22,1.067802933696743
2026-03-23,0.6406817602180457
2026-03-24,0.5339014668483715
2026-03-25,0.5339014668483715
2026-03-26,0.6406817602180457
2026-03-27,0.5339014668483715
2026-03-28,0.74746205358772
2026-03-29,0.8542423469573943
2026-03-30,0.8542423469573943
2026-03-31,0.6406817602180457
2026-04-01,0.74746205358772
2026-04-02,0.5339014668483715
2026-04-03,0.74746205358772
2026-04-04,0.6406817602180457
2026-04-05,0.42712117347869716
2026-04-06,0.74746205358772
2026-04-07,0.6406817602180457
2026-04-08,0.74746205358772
2026-04-09,0.74746205358772
2026-04-10,0.5339014668483715
2026-04-11,0.6406817602180457
2026-04-12,1.067802933696743
2026-04-13,0.5339014668483715
2026-04-14,0.74746205358772
2026-04-15,0.5339014668483715
2026-04-16,0.42712117347869716
2026-04-17,0.8542423469573943
2026-04-18,0.6406817602180457
2026-04-19,0.74746205358772
2026-04-20,0.5339014668483715
2026-04-21,0.6406817602180457
2026-04-22,0.5339014668483715
2026-04-23,0.6406817602180457
2026-04-24,0.42712117347869716
2026-04-25,0.74746205358772
2026-04-26,0.42712117347869716
2026-04-27,0.6406817602180457
2026-04-28,0.74746205358772
2026-04-29,0.5339014668483715
2026-04-30,0.6406817602180457
2026-05-01,0.42712117347869716
2026-05-02,0.74746205358772
2026-05-03,0.8542423469573943
2026-05-04,0.6406817602180457
2026-05-05,0.5339014668483715
2026-05-06,0.5339014668483715
2026-05-07,0.74746205358772
2026-05-08,0.6406817602180457
2026-05-09,0.8542423469573943
2026-05-10,0.9610226403270686
2026-05-11,0.74746205358772
2026-05-12,0.8542423469573943
2026-05-13,0.5339014668483715
2026-05-14,0.8542423469573943
2026-05-15,0.74746205358772
2026-05-16,0.42712117347869716
2026-05-17,0.8542423469573943
2026-05-18,0.8542423469573943
2026-05-19,0.9610226403270686
2026-05-20,1.067802933696743
2026-05-21,0.8542423469573943
2026-05-22,0.6406817602180457
2026-05-23,0.6406817602180457
2026-05-24,0.8542423469573943
2026-05-25,0.6406817602180457
2026-05-26,1.2813635204360914
2026-05-27,1.49492410717544
2026-05-28,0.6406817602180457
2026-05-29,0.6406817602180457
2026-05-30,0.8542423469573943
2026-05-31,1.3881438138057658
