Time,jason_alexander
2024-08-19,1.0960995610995612
2024-08-20,0.9313963963963965
2024-08-21,0.8366920766920767
2024-08-22,0.7848105798105799
2024-08-23,0.7329290829290831
2024-08-24,1.138922383922384
2024-08-25,0.9832778932778934
2024-08-26,0.6810475860475861
2024-08-27,0.7329290829290831
2024-08-28,0.5344617694617695
2024-08-29,0.7419877569877571
2024-08-30,0.7419877569877571
2024-08-31,0.8457507507507508
2024-09-01,0.802927927927928
2024-09-02,0.8276334026334027
2024-09-03,0.793869253869254
2024-09-04,0.5954019404019404
2024-09-05,0.6472834372834373
2024-09-06,0.7329290829290831
2024-09-07,0.7510464310464311
2024-09-08,1.1726865326865328
2024-09-09,0.5954019404019404
2024-09-10,0.6810475860475861
2024-09-11,1.0870408870408872
2024-09-12,1.2855082005082008
2024-09-13,0.4488161238161239
2024-09-14,0.9313963963963965
2024-09-15,0.793869253869254
2024-09-16,0.6472834372834373
2024-09-17,0.8877500577500579
2024-09-18,0.760928620928621
2024-09-19,0.9239847539847541
2024-09-20,0.5797551397551398
2024-09-21,1.068923538923539
2024-09-22,1.1413929313929314
2024-09-23,1.3225664125664127
2024-09-24,0.9964541464541465
2024-09-25,1.3406837606837607
2024-09-26,1.811734811734812
2024-09-27,1.1413929313929314
2024-09-28,0.8877500577500579
2024-09-29,0.7428112728112729
2024-09-30,0.760928620928621
2024-10-01,0.8152806652806653
2024-10-02,0.5072857472857474
2024-10-03,0.8515153615153616
2024-10-04,1.0145714945714948
2024-10-05,0.8696327096327097
2024-10-06,0.7971633171633172
2024-10-07,0.43481635481635483
2024-10-08,0.6703418803418804
2024-10-09,0.5978724878724879
2024-10-10,0.5616377916377917
2024-10-11,0.6884592284592286
2024-10-12,0.6522245322245322
2024-10-13,0.6341071841071841
2024-10-14,0.7246939246939248
2024-10-15,0.5797551397551398
2024-10-16,0.8152806652806653
2024-10-17,0.4710510510510511
2024-10-18,0.6884592284592286
2024-10-19,0.6884592284592286
2024-10-20,1.068923538923539
2024-10-21,0.8152806652806653
2024-10-22,0.7065765765765767
2024-10-23,0.7246939246939248
2024-10-24,0.6341071841071841
2024-10-25,0.5435204435204436
2024-10-26,0.7065765765765767
2024-10-27,0.7065765765765767
2024-10-28,0.6522245322245322
2024-10-29,0.6703418803418804
2024-10-30,0.6884592284592286
2024-10-31,0.5978724878724879
2024-11-01,0.5797551397551398
2024-11-02,0.7428112728112729
2024-11-03,0.5072857472857474
2024-11-04,0.7428112728112729
2024-11-05,0.5072857472857474
2024-11-06,0.23552552552552555
2024-11-07,0.4166990066990067
2024-11-08,0.5797551397551398
2024-11-09,0.6522245322245322
2024-11-10,0.9239847539847541
2024-11-11,0.9421021021021022
2024-11-12,0.615989835989836
2024-11-13,0.6341071841071841
2024-11-14,0.5254030954030955
2024-11-15,0.760928620928621
2024-11-16,0.8152806652806653
2024-11-17,0.905867405867406
2024-11-18,0.615989835989836
2024-11-19,0.615989835989836
2024-11-20,0.7065765765765767
2024-11-21,0.615989835989836
2024-11-22,0.760928620928621
2024-11-23,1.050806190806191
2024-11-24,0.9783367983367984
2024-11-25,0.9783367983367984
2024-11-26,0.6522245322245322
2024-11-27,0.9783367983367984
2024-11-28,0.905867405867406
2024-11-29,0.7790459690459691
2024-11-30,0.7065765765765767
2024-12-01,0.905867405867406
2024-12-02,0.7246939246939248
2024-12-03,0.6884592284592286
2024-12-04,0.4891683991683992
2024-12-05,0.8696327096327097
2024-12-06,0.5978724878724879
2024-12-07,0.9239847539847541
2024-12-08,0.8877500577500579
2024-12-09,0.5254030954030955
2024-12-10,0.5254030954030955
2024-12-11,0.5797551397551398
2024-12-12,0.6341071841071841
2024-12-13,0.6522245322245322
2024-12-14,0.8333980133980134
2024-12-15,0.6703418803418804
2024-12-16,0.7065765765765767
2024-12-17,0.7246939246939248
2024-12-18,0.615989835989836
2024-12-19,0.760928620928621
2024-12-20,0.8877500577500579
2024-12-21,0.8152806652806653
2024-12-22,0.8696327096327097
2024-12-23,0.7790459690459691
2024-12-24,1.050806190806191
2024-12-25,0.7246939246939248
2024-12-26,0.8152806652806653
2024-12-27,0.5978724878724879
2024-12-28,0.7065765765765767
2024-12-29,0.7428112728112729
2024-12-30,0.7790459690459691
2024-12-31,0.9783367983367984
2025-01-01,1.2863317163317165
2025-01-02,0.8333980133980134
2025-01-03,0.9602194502194503
2025-01-04,0.9239847539847541
2025-01-05,1.050806190806191
2025-01-06,0.8877500577500579
2025-01-07,0.7790459690459691
2025-01-08,0.8333980133980134
2025-01-09,0.7428112728112729
2025-01-10,0.8877500577500579
2025-01-11,0.9239847539847541
2025-01-12,0.7428112728112729
2025-01-13,0.9421021021021022
2025-01-14,0.9421021021021022
2025-01-15,0.8877500577500579
2025-01-16,0.7428112728112729
2025-01-17,0.7246939246939248
2025-01-18,0.6884592284592286
2025-01-19,0.5254030954030955
2025-01-20,0.6522245322245322
2025-01-21,0.6703418803418804
2025-01-22,0.7246939246939248
2025-01-23,0.7246939246939248
2025-01-24,0.3985816585816586
2025-01-25,0.9239847539847541
2025-01-26,0.4710510510510511
2025-01-27,0.6341071841071841
2025-01-28,0.4891683991683992
2025-01-29,0.8696327096327097
2025-01-30,1.0145714945714948
2025-01-31,0.8152806652806653
2025-02-01,0.9783367983367984
2025-02-02,0.7790459690459691
2025-02-03,0.8696327096327097
2025-02-04,0.4891683991683992
2025-02-05,0.5797551397551398
2025-02-06,0.7246939246939248
2025-02-07,0.5978724878724879
2025-02-08,0.8696327096327097
2025-02-09,0.5435204435204436
2025-02-10,1.1051582351582352
2025-02-11,0.6341071841071841
2025-02-12,0.6341071841071841
2025-02-13,0.5254030954030955
2025-02-14,0.5435204435204436
2025-02-15,0.5072857472857474
2025-02-16,0.7428112728112729
2025-02-17,0.6884592284592286
2025-02-18,0.4710510510510511
2025-02-19,0.5616377916377917
2025-02-20,0.6884592284592286
2025-02-21,0.615989835989836
2025-02-22,0.615989835989836
2025-02-23,0.6884592284592286
2025-02-24,0.8877500577500579
2025-02-25,0.8333980133980134
2025-02-26,0.7790459690459691
2025-02-27,0.5435204435204436
2025-02-28,0.5797551397551398
2025-03-01,0.6522245322245322
2025-03-02,0.615989835989836
2025-03-03,0.6341071841071841
2025-03-04,0.4710510510510511
2025-03-05,0.7428112728112729
2025-03-06,0.7065765765765767
2025-03-07,0.5978724878724879
2025-03-08,0.7971633171633172
2025-03-09,0.7428112728112729
2025-03-10,1.1051582351582352
2025-03-11,0.6703418803418804
2025-03-12,0.5978724878724879
2025-03-13,1.521857241857242
2025-03-14,1.5580919380919382
2025-03-15,1.5580919380919382
2025-03-16,1.0326888426888428
2025-03-17,0.8333980133980134
2025-03-18,0.8333980133980134
2025-03-19,0.7790459690459691
2025-03-20,0.8333980133980134
2025-03-21,0.8152806652806653
2025-03-22,0.6703418803418804
2025-03-23,0.8696327096327097
2025-03-24,0.4891683991683992
2025-03-25,0.5435204435204436
2025-03-26,0.4166990066990067
2025-03-27,0.9602194502194503
2025-03-28,0.6522245322245322
2025-03-29,0.8877500577500579
2025-03-30,0.7971633171633172
2025-03-31,0.5616377916377917
2025-04-01,0.4891683991683992
2025-04-02,0.5072857472857474
2025-04-03,0.7428112728112729
2025-04-04,0.5978724878724879
2025-04-05,0.6703418803418804
2025-04-06,0.6341071841071841
2025-04-07,0.6522245322245322
2025-04-08,0.5978724878724879
2025-04-09,0.4710510510510511
2025-04-10,0.452933702933703
2025-04-11,0.5616377916377917
2025-04-12,0.7246939246939248
2025-04-13,0.905867405867406
2025-04-14,0.6522245322245322
2025-04-15,0.7603247093247094
2025-04-16,0.5894177254177255
2025-04-17,0.6208211288211289
2025-04-18,1.0707352737352738
2025-04-19,0.8907696157696159
2025-04-20,0.8593662123662125
2025-04-21,0.5308382998382999
2025-04-22,0.5803590513590514
2025-04-23,0.7108039578039579
2025-04-24,0.7108039578039579
2025-04-25,0.6612832062832064
2025-04-26,0.8098454608454608
2025-04-27,0.49943489643489647
2025-04-28,0.6794005544005545
2025-04-29,0.5803590513590514
2025-04-30,0.5894177254177255
2025-05-01,0.39133471933471936
2025-05-02,0.548955647955648
2025-05-03,0.49943489643489647
2025-05-04,1.1202560252560254
2025-05-05,0.49943489643489647
2025-05-06,0.39133471933471936
2025-05-07,0.5713003773003773
2025-05-08,0.6298798028798029
2025-05-09,0.40945206745206747
2025-05-10,0.5713003773003773
2025-05-11,0.7603247093247094
2025-05-12,0.4903762223762224
2025-05-13,0.6703418803418804
2025-05-14,0.6703418803418804
2025-05-15,0.580962962962963
2025-05-16,1.6088205128205129
2025-05-17,0.8044102564102564
2025-05-18,0.7597207977207978
2025-05-19,1.2513048433048435
2025-05-20,0.7597207977207978
2025-05-21,0.8490997150997152
2025-05-22,0.9831680911680912
2025-05-23,0.6703418803418804
2025-05-24,0.580962962962963
2025-05-25,0.8490997150997152
2025-05-26,0.5362735042735043
2025-05-27,0.7597207977207978
2025-05-28,0.580962962962963
2025-05-29,0.6256524216524217
2025-05-30,0.7150313390313391
2025-05-31,1.2066153846153846
2025-06-01,0.8937891737891739
2025-06-02,0.9384786324786325
2025-06-03,0.9384786324786325
2025-06-04,0.7597207977207978
2025-06-05,0.6256524216524217
2025-06-06,0.580962962962963
2025-06-07,0.7597207977207978
2025-06-08,0.8490997150997152
2025-06-09,0.7150313390313391
2025-06-10,0.5362735042735043
2025-06-11,0.6703418803418804
2025-06-12,0.5362735042735043
2025-06-13,0.4915840455840456
2025-06-14,0.580962962962963
2025-06-15,0.7150313390313391
2025-06-16,0.9831680911680912
2025-06-17,1.02785754985755
2025-06-18,2.1004045584045588
2025-06-19,0.4022051282051282
2025-06-20,0.6703418803418804
2025-06-21,0.580962962962963
2025-06-22,0.4022051282051282
2025-06-23,0.580962962962963
2025-06-24,0.5362735042735043
2025-06-25,0.5362735042735043
2025-06-26,0.5362735042735043
2025-06-27,0.7150313390313391
2025-06-28,0.7150313390313391
2025-06-29,0.8044102564102564
2025-06-30,0.9384786324786325
2025-07-01,0.7597207977207978
2025-07-02,0.8044102564102564
2025-07-03,0.5362735042735043
2025-07-04,0.7597207977207978
2025-07-05,1.6088205128205129
2025-07-06,1.161925925925926
2025-07-07,0.7597207977207978
2025-07-08,0.6703418803418804
2025-07-09,0.5362735042735043
2025-07-10,0.7597207977207978
2025-07-11,0.7597207977207978
2025-07-12,0.4915840455840456
2025-07-13,0.9831680911680912
2025-07-14,0.5362735042735043
2025-07-15,0.8490997150997152
2025-07-16,0.7597207977207978
2025-07-17,0.7597207977207978
2025-07-18,0.580962962962963
2025-07-19,0.8044102564102564
2025-07-20,0.8044102564102564
2025-07-21,1.02785754985755
2025-07-22,0.8937891737891739
2025-07-23,0.8044102564102564
2025-07-24,2.457920227920228
2025-07-25,1.876957264957265
2025-07-26,0.9384786324786325
2025-07-27,0.5362735042735043
2025-07-28,0.580962962962963
2025-07-29,1.161925925925926
2025-07-30,0.7597207977207978
2025-07-31,0.4022051282051282
2025-08-01,1.3406837606837607
2025-08-02,0.44689458689458694
2025-08-03,0.8044102564102564
2025-08-04,1.8322678062678064
2025-08-05,1.1172364672364674
2025-08-06,0.8937891737891739
2025-08-07,0.6703418803418804
2025-08-08,0.5362735042735043
2025-08-09,0.8044102564102564
2025-08-10,4.46894586894587
2025-08-11,1.161925925925926
2025-08-12,0.8937891737891739
2025-08-13,0.44689458689458694
2025-08-14,0.4915840455840456
2025-08-15,0.9384786324786325
2025-08-16,1.4747521367521368
2025-08-17,1.2066153846153846
2025-08-18,0.8937891737891739
2025-08-19,0.6256524216524217
2025-08-20,0.5362735042735043
2025-08-21,1.7875783475783478
2025-08-22,1.161925925925926
2025-08-23,0.8490997150997152
2025-08-24,0.8490997150997152
2025-08-25,0.8937891737891739
2025-08-26,0.8044102564102564
2025-08-27,0.8044102564102564
2025-08-28,1.9663361823361825
2025-08-29,0.6703418803418804
2025-08-30,0.8937891737891739
2025-08-31,1.2066153846153846
2025-09-01,0.9384786324786325
2025-09-02,0.8044102564102564
2025-09-03,1.742888888888889
2025-09-04,1.4747521367521368
2025-09-05,0.8490997150997152
2025-09-06,0.6256524216524217
2025-09-07,0.9831680911680912
2025-09-08,0.7150313390313391
2025-09-09,0.6703418803418804
2025-09-10,1.6088205128205129
2025-09-11,1.1172364672364674
2025-09-12,0.7597207977207978
2025-09-13,0.580962962962963
2025-09-14,0.6703418803418804
2025-09-15,1.0725470085470086
2025-09-16,0.6256524216524217
2025-09-17,0.4915840455840456
2025-09-18,0.4915840455840456
2025-09-19,0.7150313390313391
2025-09-20,0.8044102564102564
2025-09-21,1.4300626780626782
2025-09-22,0.8937891737891739
2025-09-23,1.0725470085470086
2025-09-24,1.4747521367521368
2025-09-25,1.3406837606837607
2025-09-26,1.3406837606837607
2025-09-27,1.295994301994302
2025-09-28,0.6256524216524217
2025-09-29,0.8044102564102564
2025-09-30,0.7150313390313391
2025-10-01,0.7150313390313391
2025-10-02,0.7150313390313391
2025-10-03,0.6703418803418804
2025-10-04,0.7150313390313391
2025-10-05,0.9384786324786325
2025-10-06,0.44689458689458694
2025-10-07,0.4022051282051282
2025-10-08,0.44689458689458694
2025-10-09,0.580962962962963
2025-10-10,0.0
2025-10-11,0.7150313390313391
2025-10-12,0.7597207977207978
2025-10-13,0.5362735042735043
2025-10-14,0.4022051282051282
2025-10-15,0.7597207977207978
2025-10-16,1.2513048433048435
2025-10-17,1.4747521367521368
2025-10-18,1.6088205128205129
2025-10-19,1.161925925925926
2025-10-20,0.6256524216524217
2025-10-21,0.8044102564102564
2025-10-22,0.6256524216524217
2025-10-23,0.6703418803418804
2025-10-24,0.44689458689458694
2025-10-25,0.4915840455840456
2025-10-26,0.7150313390313391
2025-10-27,0.6256524216524217
2025-10-28,0.580962962962963
2025-10-29,0.4915840455840456
2025-10-30,0.4022051282051282
2025-10-31,0.8044102564102564
2025-11-01,0.6256524216524217
2025-11-02,0.6256524216524217
2025-11-03,0.4915840455840456
2025-11-04,0.7597207977207978
2025-11-05,0.4022051282051282
2025-11-06,1.4300626780626782
2025-11-07,0.8044102564102564
2025-11-08,0.9384786324786325
2025-11-09,0.580962962962963
2025-11-10,0.4915840455840456
2025-11-11,0.5362735042735043
2025-11-12,0.7150313390313391
2025-11-13,0.580962962962963
2025-11-14,0.5362735042735043
2025-11-15,0.5362735042735043
2025-11-16,0.7597207977207978
2025-11-17,0.6256524216524217
2025-11-18,0.5362735042735043
2025-11-19,0.5362735042735043
2025-11-20,0.5362735042735043
2025-11-21,0.44689458689458694
2025-11-22,0.44689458689458694
2025-11-23,0.5362735042735043
2025-11-24,0.5362735042735043
2025-11-25,0.7597207977207978
2025-11-26,0.4022051282051282
2025-11-27,0.580962962962963
2025-11-28,0.5362735042735043
2025-11-29,0.6256524216524217
2025-11-30,0.580962962962963
2025-12-01,0.580962962962963
2025-12-02,0.4915840455840456
2025-12-03,0.44689458689458694
2025-12-04,0.580962962962963
2025-12-05,0.44689458689458694
2025-12-06,0.5362735042735043
2025-12-07,0.5362735042735043
2025-12-08,0.580962962962963
2025-12-09,0.580962962962963
2025-12-10,0.31282621082621087
2025-12-11,1.020643897076968
2025-12-12,1.116004867981246
2025-12-13,0.30842764205756334
2025-12-14,0.7345609843641341
2025-12-15,0.7122162550194047
2025-12-16,0.8075772259236826
2025-12-17,0.6168552841151267
2025-12-18,0.8075772259236826
2025-12-19,0.6898715256746752
2025-12-20,0.6168552841151267
2025-12-21,0.7122162550194047
2025-12-22,0.6168552841151267
2025-12-23,0.5945105547703973
2025-12-24,0.6898715256746752
2025-12-25,0.6898715256746752
2025-12-26,0.5214943132108487
2025-12-27,0.8075772259236826
2025-12-28,0.8805934674832313
2025-12-29,0.8299219552684121
2025-12-30,0.7122162550194047
2025-12-31,0.6898715256746752
2026-01-01,0.4991495838661193
2026-01-02,0.8075772259236826
2026-01-03,0.7122162550194047
2026-01-04,0.8075772259236826
2026-01-05,0.6168552841151267
2026-01-06,0.7122162550194047
2026-01-07,0.572165825425668
2026-01-08,0.6898715256746752
2026-01-09,0.7122162550194047
2026-01-10,0.6080581465778316
2026-01-11,0.7094011710074702
2026-01-12,0.4053720977185544
2026-01-13,0.506715122148193
2026-01-14,0.9120872198667475
2026-01-15,0.8107441954371088
2026-01-16,0.7094011710074702
2026-01-17,1.013430244296386
2026-01-18,1.013430244296386
2026-01-19,0.9120872198667475
2026-01-20,0.7094011710074702
2026-01-21,0.7094011710074702
2026-01-22,0.7094011710074702
2026-01-23,1.1147732687260246
2026-01-24,0.9120872198667475
2026-01-25,0.9120872198667475
2026-01-26,0.9120872198667475
2026-01-27,0.8107441954371088
2026-01-28,1.013430244296386
2026-01-29,0.4053720977185544
2026-01-30,0.7094011710074702
2026-01-31,1.1147732687260246
2026-02-01,1.1147732687260246
2026-02-02,1.4188023420149405
2026-02-03,10.134302442963861
2026-02-04,6.384610539067232
2026-02-05,2.7362616596002423
2026-02-06,1.013430244296386
2026-02-07,0.8107441954371088
2026-02-08,1.013430244296386
2026-02-09,1.7228314153038564
2026-02-10,1.013430244296386
2026-02-11,0.506715122148193
2026-02-12,0.8107441954371088
2026-02-13,1.1147732687260246
2026-02-14,1.317459317585302
2026-02-15,1.013430244296386
2026-02-16,0.7094011710074702
2026-02-17,0.7094011710074702
2026-02-18,0.7094011710074702
2026-02-19,0.8107441954371088
2026-02-20,0.8107441954371088
2026-02-21,0.8107441954371088
2026-02-22,0.8107441954371088
2026-02-23,0.506715122148193
2026-02-24,0.9120872198667475
2026-02-25,0.7094011710074702
2026-02-26,0.8107441954371088
2026-02-27,0.9120872198667475
2026-02-28,0.4053720977185544
2026-03-01,0.6080581465778316
2026-03-02,0.8107441954371088
2026-03-03,0.4053720977185544
2026-03-04,1.013430244296386
2026-03-05,0.8107441954371088
2026-03-06,1.1147732687260246
2026-03-07,1.013430244296386
2026-03-08,0.8107441954371088
2026-03-09,0.506715122148193
2026-03-10,0.6080581465778316
2026-03-11,0.506715122148193
2026-03-12,0.7094011710074702
2026-03-13,0.8107441954371088
2026-03-14,0.6080581465778316
2026-03-15,0.9120872198667475
2026-03-16,0.7094011710074702
2026-03-17,0.8107441954371088
2026-03-18,0.8107441954371088
2026-03-19,0.506715122148193
2026-03-20,0.4053720977185544
2026-03-21,0.8107441954371088
2026-03-22,1.013430244296386
2026-03-23,0.6080581465778316
2026-03-24,0.506715122148193
2026-03-25,0.506715122148193
2026-03-26,0.6080581465778316
2026-03-27,0.506715122148193
2026-03-28,0.7094011710074702
2026-03-29,0.8107441954371088
2026-03-30,0.8107441954371088
2026-03-31,0.6080581465778316
2026-04-01,0.7094011710074702
2026-04-02,0.506715122148193
2026-04-03,0.7094011710074702
2026-04-04,0.6080581465778316
2026-04-05,0.4053720977185544
2026-04-06,0.7094011710074702
2026-04-07,0.6080581465778316
2026-04-08,0.7094011710074702
2026-04-09,0.7094011710074702
2026-04-10,0.506715122148193
2026-04-11,0.6080581465778316
2026-04-12,1.013430244296386
2026-04-13,0.506715122148193
2026-04-14,0.7094011710074702
2026-04-15,0.506715122148193
2026-04-16,0.4053720977185544
2026-04-17,0.8107441954371088
2026-04-18,0.6080581465778316
2026-04-19,0.7094011710074702
2026-04-20,0.506715122148193
2026-04-21,0.6080581465778316
2026-04-22,0.506715122148193
2026-04-23,0.6080581465778316
2026-04-24,0.4053720977185544
2026-04-25,0.7094011710074702
2026-04-26,0.4053720977185544
2026-04-27,0.6080581465778316
2026-04-28,0.7094011710074702
2026-04-29,0.506715122148193
2026-04-30,0.6080581465778316
2026-05-01,0.4053720977185544
2026-05-02,0.7094011710074702
2026-05-03,0.8107441954371088
2026-05-04,0.6080581465778316
2026-05-05,0.506715122148193
2026-05-06,0.506715122148193
2026-05-07,0.7094011710074702
2026-05-08,0.6080581465778316
2026-05-09,0.8107441954371088
2026-05-10,0.9120872198667475
2026-05-11,0.7094011710074702
2026-05-12,0.8107441954371088
2026-05-13,0.506715122148193
2026-05-14,0.8107441954371088
2026-05-15,0.7094011710074702
2026-05-16,0.4053720977185544
2026-05-17,0.8107441954371088
2026-05-18,0.8107441954371088
2026-05-19,0.9120872198667475
2026-05-20,1.013430244296386
2026-05-21,0.8107441954371088
2026-05-22,0.6080581465778316
2026-05-23,0.6080581465778316
2026-05-24,0.8107441954371088
2026-05-25,0.6080581465778316
2026-05-26,1.2161162931556633
2026-05-27,1.4188023420149405
2026-05-28,0.6080581465778316
2026-05-29,0.6080581465778316
2026-05-30,0.8107441954371088
2026-05-31,1.317459317585302
