Time,chase_bank
2024-09-24,46.472477390442585
2024-09-25,45.6275232560709
2024-09-26,44.78256912169922
2024-09-27,49.85229392792932
2024-09-28,49.007339793557634
2024-09-29,30.4183488373806
2024-09-30,48.16238565918595
2024-10-01,53.23211046541605
2024-10-02,49.85229392792932
2024-10-03,51.54220219667268
2024-10-04,51.54220219667268
2024-10-05,50.697248062301
2024-10-06,27.88348643426555
2024-10-07,49.85229392792932
2024-10-08,42.24770671858417
2024-10-09,43.09266085295585
2024-10-10,43.09266085295585
2024-10-11,51.54220219667268
2024-10-12,49.007339793557634
2024-10-13,30.4183488373806
2024-10-14,55.7669728685311
2024-10-15,48.16238565918595
2024-10-16,44.78256912169922
2024-10-17,49.85229392792932
2024-10-18,49.85229392792932
2024-10-19,48.16238565918595
2024-10-20,24.503669896778817
2024-10-21,45.6275232560709
2024-10-22,46.472477390442585
2024-10-23,43.09266085295585
2024-10-24,42.24770671858417
2024-10-25,49.007339793557634
2024-10-26,46.472477390442585
2024-10-27,27.038532299893866
2024-10-28,43.09266085295585
2024-10-29,43.937614987327535
2024-10-30,47.31743152481427
2024-10-31,42.24770671858417
2024-11-01,55.7669728685311
2024-11-02,52.387156331044366
2024-11-03,31.26330297175228
2024-11-04,47.31743152481427
2024-11-05,40.5577984498408
2024-11-06,32.108257106123965
2024-11-07,42.24770671858417
2024-11-08,46.472477390442585
2024-11-09,49.007339793557634
2024-11-10,28.728440568637232
2024-11-11,49.007339793557634
2024-11-12,52.387156331044366
2024-11-13,48.16238565918595
2024-11-14,46.472477390442585
2024-11-15,48.16238565918595
2024-11-16,47.31743152481427
2024-11-17,26.193578165522183
2024-11-18,43.09266085295585
2024-11-19,43.937614987327535
2024-11-20,44.78256912169922
2024-11-21,46.472477390442585
2024-11-22,45.6275232560709
2024-11-23,46.472477390442585
2024-11-24,27.038532299893866
2024-11-25,48.16238565918595
2024-11-26,50.697248062301
2024-11-27,53.23211046541605
2024-11-28,28.728440568637232
2024-11-29,54.922018734159415
2024-11-30,46.472477390442585
2024-12-01,32.108257106123965
2024-12-02,47.31743152481427
2024-12-03,47.31743152481427
2024-12-04,43.937614987327535
2024-12-05,43.937614987327535
2024-12-06,48.16238565918595
2024-12-07,46.472477390442585
2024-12-08,27.88348643426555
2024-12-09,42.24770671858417
2024-12-10,45.6275232560709
2024-12-11,41.402752584212486
2024-12-12,49.85229392792932
2024-12-13,50.697248062301
2024-12-14,51.54220219667268
2024-12-15,26.193578165522183
2024-12-16,47.31743152481427
2024-12-17,43.937614987327535
2024-12-18,44.78256912169922
2024-12-19,45.6275232560709
2024-12-20,53.23211046541605
2024-12-21,50.697248062301
2024-12-22,30.4183488373806
2024-12-23,59.14678940601783
2024-12-24,60.8366976747612
2024-12-25,24.503669896778817
2024-12-26,52.387156331044366
2024-12-27,59.14678940601783
2024-12-28,49.85229392792932
2024-12-29,30.4183488373806
2024-12-30,58.30183527164615
2024-12-31,66.75137661536299
2025-01-01,38.86789018109743
2025-01-02,50.697248062301
2025-01-03,59.991743540389514
2025-01-04,54.07706459978773
2025-01-05,30.4183488373806
2025-01-06,46.472477390442585
2025-01-07,52.387156331044366
2025-01-08,49.85229392792932
2025-01-09,46.472477390442585
2025-01-10,48.16238565918595
2025-01-11,49.85229392792932
2025-01-12,28.728440568637232
2025-01-13,48.16238565918595
2025-01-14,44.78256912169922
2025-01-15,45.6275232560709
2025-01-16,44.78256912169922
2025-01-17,50.697248062301
2025-01-18,47.31743152481427
2025-01-19,28.728440568637232
2025-01-20,40.5577984498408
2025-01-21,42.24770671858417
2025-01-22,43.937614987327535
2025-01-23,41.402752584212486
2025-01-24,48.16238565918595
2025-01-25,50.697248062301
2025-01-26,30.4183488373806
2025-01-27,45.6275232560709
2025-01-28,46.472477390442585
2025-01-29,43.937614987327535
2025-01-30,44.78256912169922
2025-01-31,47.31743152481427
2025-02-01,55.7669728685311
2025-02-02,33.79816537486733
2025-02-03,46.472477390442585
2025-02-04,49.007339793557634
2025-02-05,44.78256912169922
2025-02-06,43.937614987327535
2025-02-07,48.16238565918595
2025-02-08,48.16238565918595
2025-02-09,27.038532299893866
2025-02-10,40.5577984498408
2025-02-11,42.24770671858417
2025-02-12,43.09266085295585
2025-02-13,43.09266085295585
2025-02-14,48.16238565918595
2025-02-15,48.16238565918595
2025-02-16,29.573394703008915
2025-02-17,50.697248062301
2025-02-18,48.16238565918595
2025-02-19,46.472477390442585
2025-02-20,47.31743152481427
2025-02-21,47.31743152481427
2025-02-22,53.23211046541605
2025-02-23,30.4183488373806
2025-02-24,47.31743152481427
2025-02-25,46.472477390442585
2025-02-26,48.16238565918595
2025-02-27,43.09266085295585
2025-02-28,52.387156331044366
2025-03-01,63.37156007787625
2025-03-02,34.643119509239014
2025-03-03,51.54220219667268
2025-03-04,48.16238565918595
2025-03-05,46.472477390442585
2025-03-06,44.78256912169922
2025-03-07,48.16238565918595
2025-03-08,55.7669728685311
2025-03-09,29.573394703008915
2025-03-10,43.09266085295585
2025-03-11,46.472477390442585
2025-03-12,46.472477390442585
2025-03-13,46.472477390442585
2025-03-14,47.31743152481427
2025-03-15,48.16238565918595
2025-03-16,27.88348643426555
2025-03-17,42.24770671858417
2025-03-18,44.78256912169922
2025-03-19,48.16238565918595
2025-03-20,43.09266085295585
2025-03-21,49.007339793557634
2025-03-22,48.16238565918595
2025-03-23,29.573394703008915
2025-03-24,45.6275232560709
2025-03-25,44.78256912169922
2025-03-26,44.78256912169922
2025-03-27,44.78256912169922
2025-03-28,49.007339793557634
2025-03-29,52.387156331044366
2025-03-30,29.573394703008915
2025-03-31,49.007339793557634
2025-04-01,45.6275232560709
2025-04-02,45.6275232560709
2025-04-03,45.6275232560709
2025-04-04,51.54220219667268
2025-04-05,51.54220219667268
2025-04-06,30.4183488373806
2025-04-07,45.6275232560709
2025-04-08,45.6275232560709
2025-04-09,48.16238565918595
2025-04-10,45.6275232560709
2025-04-11,49.007339793557634
2025-04-12,48.16238565918595
2025-04-13,31.26330297175228
2025-04-14,48.16238565918595
2025-04-15,48.94428351487318
2025-04-16,48.20021942639663
2025-04-17,46.39050422815279
2025-04-18,53.3077779998374
2025-04-19,45.64644013967624
2025-04-20,22.984013580483477
2025-04-21,44.90237605119968
2025-04-22,43.83672494143241
2025-04-23,42.771073831665134
2025-04-24,41.28294565471202
2025-04-25,44.90237605119968
2025-04-26,47.456155337920066
2025-04-27,25.216205845913148
2025-04-28,43.09266085295585
2025-04-29,43.09266085295585
2025-04-30,43.09266085295585
2025-05-01,52.563713911360836
2025-05-02,49.68834760334974
2025-05-03,54.051842088313954
2025-05-04,31.067828507830477
2025-05-05,47.456155337920066
2025-05-06,43.09266085295585
2025-05-07,42.348596764479296
2025-05-08,41.28294565471202
2025-05-09,46.39050422815279
2025-05-10,44.158311962723126
2025-05-11,24.47214175743659
2025-05-12,43.09266085295585
2025-05-13,43.09266085295585
2025-05-14,45.32485311838552
2025-05-15,43.73583489553728
2025-05-16,44.379008938118716
2025-05-17,45.66535702328157
2025-05-18,28.299657873582948
2025-05-19,45.022182980700144
2025-05-20,44.379008938118716
2025-05-21,45.022182980700144
2025-05-22,44.379008938118716
2025-05-23,48.2380531936073
2025-05-24,46.30853106586301
2025-05-25,25.726961703257224
2025-05-26,31.5155280864901
2025-05-27,52.097097449095884
2025-05-28,49.524401278770156
2025-05-29,50.81074936393302
2025-05-30,54.026619576840176
2025-05-31,50.81074936393302
2025-06-01,33.44505021423439
2025-06-02,50.81074936393302
2025-06-03,50.81074936393302
2025-06-04,44.379008938118716
2025-06-05,48.88122723618873
2025-06-06,51.45392340651445
2025-06-07,46.30853106586301
2025-06-08,27.656483831001516
2025-06-09,44.379008938118716
2025-06-10,46.951705108444436
2025-06-11,43.73583489553728
2025-06-12,45.66535702328157
2025-06-13,51.45392340651445
2025-06-14,48.2380531936073
2025-06-15,25.083787660675796
2025-06-16,48.2380531936073
2025-06-17,47.594879151025864
2025-06-18,46.30853106586301
2025-06-19,48.2380531936073
2025-06-20,52.74027149167731
2025-06-21,47.594879151025864
2025-06-22,25.726961703257224
2025-06-23,52.74027149167731
2025-06-24,46.30853106586301
2025-06-25,43.09266085295585
2025-06-26,47.594879151025864
2025-06-27,52.74027149167731
2025-06-28,48.2380531936073
2025-06-29,29.586005958745808
2025-06-30,50.81074936393302
2025-07-01,56.599315747165896
2025-07-02,54.669793619421604
2025-07-03,59.81518596007305
2025-07-04,39.876790640048696
2025-07-05,50.81074936393302
2025-07-06,28.94283191616438
2025-07-07,53.38344553425874
2025-07-08,48.88122723618873
2025-07-09,54.026619576840176
2025-07-10,47.594879151025864
2025-07-11,49.524401278770156
2025-07-12,52.097097449095884
2025-07-13,30.22918000132724
2025-07-14,54.669793619421604
2025-07-15,50.81074936393302
2025-07-16,51.45392340651445
2025-07-17,50.16757532135159
2025-07-18,51.45392340651445
2025-07-19,49.524401278770156
2025-07-20,30.22918000132724
2025-07-21,50.16757532135159
2025-07-22,46.951705108444436
2025-07-23,50.16757532135159
2025-07-24,45.66535702328157
2025-07-25,54.026619576840176
2025-07-26,46.951705108444436
2025-07-27,30.872354043908672
2025-07-28,52.74027149167731
2025-07-29,52.097097449095884
2025-07-30,50.16757532135159
2025-07-31,52.097097449095884
2025-08-01,63.0310561729802
2025-08-02,55.95614170458447
2025-08-03,32.15870212907153
2025-08-04,53.38344553425874
2025-08-05,50.81074936393302
2025-08-06,48.2380531936073
2025-08-07,50.81074936393302
2025-08-08,59.172011917491616
2025-08-09,48.88122723618873
2025-08-10,30.872354043908672
2025-08-11,48.2380531936073
2025-08-12,46.951705108444436
2025-08-13,48.2380531936073
2025-08-14,46.951705108444436
2025-08-15,55.31296766200303
2025-08-16,50.16757532135159
2025-08-17,28.94283191616438
2025-08-18,49.524401278770156
2025-08-19,48.2380531936073
2025-08-20,49.524401278770156
2025-08-21,43.73583489553728
2025-08-22,47.594879151025864
2025-08-23,46.951705108444436
2025-08-24,27.013309788420088
2025-08-25,46.30853106586301
2025-08-26,46.30853106586301
2025-08-27,46.30853106586301
2025-08-28,46.30853106586301
2025-08-29,55.95614170458447
2025-08-30,49.524401278770156
2025-08-31,30.22918000132724
2025-09-01,38.59044255488584
2025-09-02,54.669793619421604
2025-09-03,52.74027149167731
2025-09-04,51.45392340651445
2025-09-05,55.31296766200303
2025-09-06,50.81074936393302
2025-09-07,28.299657873582948
2025-09-08,48.88122723618873
2025-09-09,45.022182980700144
2025-09-10,43.09266085295585
2025-09-11,45.66535702328157
2025-09-12,43.73583489553728
2025-09-13,46.30853106586301
2025-09-14,27.013309788420088
2025-09-15,43.73583489553728
2025-09-16,45.66535702328157
2025-09-17,43.09266085295585
2025-09-18,43.09266085295585
2025-09-19,46.951705108444436
2025-09-20,45.66535702328157
2025-09-21,28.299657873582948
2025-09-22,45.66535702328157
2025-09-23,44.379008938118716
2025-09-24,43.09266085295585
2025-09-25,42.449486810374424
2025-09-26,48.2380531936073
2025-09-27,45.66535702328157
2025-09-28,27.013309788420088
2025-09-29,46.30853106586301
2025-09-30,59.81518596007305
2025-10-01,48.88122723618873
2025-10-02,48.2380531936073
2025-10-03,46.951705108444436
2025-10-04,52.74027149167731
2025-10-05,30.872354043908672
2025-10-06,46.30853106586301
2025-10-07,45.66535702328157
2025-10-08,45.022182980700144
2025-10-09,44.379008938118716
2025-10-10,52.097097449095884
2025-10-11,45.66535702328157
2025-10-12,27.013309788420088
2025-10-13,52.097097449095884
2025-10-14,48.88122723618873
2025-10-15,48.88122723618873
2025-10-16,43.73583489553728
2025-10-17,49.524401278770156
2025-10-18,44.379008938118716
2025-10-19,27.013309788420088
2025-10-20,46.951705108444436
2025-10-21,43.73583489553728
2025-10-22,43.73583489553728
2025-10-23,45.022182980700144
2025-10-24,47.594879151025864
2025-10-25,43.73583489553728
2025-10-26,26.370135745838656
2025-10-27,42.449486810374424
2025-10-28,42.449486810374424
2025-10-29,42.449486810374424
2025-10-30,42.449486810374424
2025-10-31,48.88122723618873
2025-11-01,56.599315747165896
2025-11-02,34.08822425681582
2025-11-03,48.2380531936073
2025-11-04,45.022182980700144
2025-11-05,44.379008938118716
2025-11-06,46.30853106586301
2025-11-07,48.88122723618873
2025-11-08,52.74027149167731
2025-11-09,27.656483831001516
2025-11-10,46.951705108444436
2025-11-11,46.951705108444436
2025-11-12,51.45392340651445
2025-11-13,45.022182980700144
2025-11-14,48.2380531936073
2025-11-15,47.594879151025864
2025-11-16,28.299657873582948
2025-11-17,43.09266085295585
2025-11-18,43.09266085295585
2025-11-19,45.66535702328157
2025-11-20,42.449486810374424
2025-11-21,48.2380531936073
2025-11-22,43.73583489553728
2025-11-23,25.083787660675796
2025-11-24,43.73583489553728
2025-11-25,43.73583489553728
2025-11-26,52.74027149167731
2025-11-27,27.656483831001516
2025-11-28,52.097097449095884
2025-11-29,43.09266085295585
2025-11-30,28.299657873582948
2025-12-01,49.524401278770156
2025-12-02,48.88122723618873
2025-12-03,43.73583489553728
2025-12-04,44.379008938118716
2025-12-05,45.66535702328157
2025-12-06,55.95614170458447
2025-12-07,28.299657873582948
2025-12-08,43.73583489553728
2025-12-09,46.30853106586301
2025-12-10,45.022182980700144
2025-12-11,42.449486810374424
2025-12-12,49.524401278770156
2025-12-13,46.30853106586301
2025-12-14,27.656483831001516
2025-12-15,45.66535702328157
2025-12-16,42.449486810374424
2025-12-17,43.73583489553728
2025-12-18,45.022182980700144
2025-12-19,46.30853106586301
2025-12-20,46.30853106586301
2025-12-21,27.978070852292234
2025-12-22,51.45392340651445
2025-12-23,56.599315747165896
2025-12-24,56.599315747165896
2025-12-25,25.726961703257224
2025-12-26,53.38344553425874
2025-12-27,47.594879151025864
2025-12-28,28.299657873582948
2025-12-29,53.38344553425874
2025-12-30,55.31296766200303
2025-12-31,64.31740425814306
2026-01-01,39.23361659746727
2026-01-02,55.95614170458447
2026-01-03,52.74027149167731
2026-01-04,30.22918000132724
2026-01-05,45.022182980700144
2026-01-06,49.524401278770156
2026-01-07,46.30853106586301
2026-01-08,45.022182980700144
2026-01-09,46.30853106586301
2026-01-10,49.524401278770156
2026-01-11,36.66092042714155
2026-01-12,45.022182980700144
2026-01-13,45.022182980700144
2026-01-14,45.66535702328157
2026-01-15,45.022182980700144
2026-01-16,46.30853106586301
2026-01-17,47.594879151025864
2026-01-18,27.656483831001516
2026-01-19,41.16313872521156
2026-01-20,43.73583489553728
2026-01-21,44.379008938118716
2026-01-22,44.379008938118716
2026-01-23,48.88122723618873
2026-01-24,43.73583489553728
2026-01-25,25.083787660675796
2026-01-26,46.30853106586301
2026-01-27,48.2380531936073
2026-01-28,43.73583489553728
2026-01-29,41.80631276779299
2026-01-30,47.594879151025864
2026-01-31,50.16757532135159
2026-02-01,32.801876171652964
2026-02-02,46.30853106586301
2026-02-03,48.2380531936073
2026-02-04,45.022182980700144
2026-02-05,41.80631276779299
2026-02-06,46.951705108444436
2026-02-07,45.022182980700144
2026-02-08,25.083787660675796
2026-02-09,39.23361659746727
2026-02-10,43.09266085295585
2026-02-11,45.022182980700144
2026-02-12,43.73583489553728
2026-02-13,50.16757532135159
2026-02-14,45.66535702328157
2026-02-15,28.94283191616438
2026-02-16,43.09266085295585
2026-02-17,45.66535702328157
2026-02-18,43.73583489553728
2026-02-19,45.022182980700144
2026-02-20,47.594879151025864
2026-02-21,50.16757532135159
2026-02-22,29.586005958745808
2026-02-23,45.022182980700144
2026-02-24,49.524401278770156
2026-02-25,47.594879151025864
2026-02-26,49.524401278770156
2026-02-27,55.95614170458447
2026-02-28,63.0310561729802
2026-03-01,44.379008938118716
2026-03-02,55.95614170458447
2026-03-03,55.31296766200303
2026-03-04,56.599315747165896
2026-03-05,48.88122723618873
2026-03-06,51.45392340651445
2026-03-07,51.45392340651445
2026-03-08,30.872354043908672
2026-03-09,49.524401278770156
2026-03-10,45.66535702328157
2026-03-11,45.022182980700144
2026-03-12,46.30853106586301
2026-03-13,48.88122723618873
2026-03-14,49.524401278770156
2026-03-15,32.15870212907153
2026-03-16,47.594879151025864
2026-03-17,45.66535702328157
2026-03-18,45.66535702328157
2026-03-19,45.66535702328157
2026-03-20,47.594879151025864
2026-03-21,48.88122723618873
2026-03-22,28.94283191616438
2026-03-23,46.30853106586301
2026-03-24,46.30853106586301
2026-03-25,46.30853106586301
2026-03-26,43.09266085295585
2026-03-27,46.30853106586301
2026-03-28,47.594879151025864
2026-03-29,32.15870212907153
2026-03-30,45.66535702328157
2026-03-31,46.951705108444436
2026-04-01,55.95614170458447
2026-04-02,48.2380531936073
2026-04-03,64.31740425814306
2026-04-04,49.524401278770156
2026-04-05,27.656483831001516
2026-04-06,46.951705108444436
2026-04-07,45.022182980700144
2026-04-08,47.594879151025864
2026-04-09,49.524401278770156
2026-04-10,52.097097449095884
2026-04-11,45.022182980700144
2026-04-12,30.872354043908672
2026-04-13,43.73583489553728
2026-04-14,48.2380531936073
2026-04-15,46.30853106586301
2026-04-16,46.951705108444436
2026-04-17,56.599315747165896
2026-04-18,46.30853106586301
2026-04-19,32.801876171652964
2026-04-20,48.2380531936073
2026-04-21,46.30853106586301
2026-04-22,45.022182980700144
2026-04-23,48.88122723618873
2026-04-24,45.66535702328157
2026-04-25,43.73583489553728
2026-04-26,29.586005958745808
2026-04-27,50.81074936393302
2026-04-28,44.379008938118716
2026-04-29,42.449486810374424
2026-04-30,48.2380531936073
2026-05-01,58.52883787491019
2026-05-02,54.026619576840176
2026-05-03,32.15870212907153
2026-05-04,47.594879151025864
2026-05-05,53.38344553425874
2026-05-06,50.81074936393302
2026-05-07,46.30853106586301
2026-05-08,47.594879151025864
2026-05-09,45.66535702328157
2026-05-10,27.656483831001516
2026-05-11,46.30853106586301
2026-05-12,43.73583489553728
2026-05-13,43.73583489553728
2026-05-14,48.88122723618873
2026-05-15,51.45392340651445
2026-05-16,46.30853106586301
2026-05-17,28.94283191616438
2026-05-18,45.66535702328157
2026-05-19,46.951705108444436
2026-05-20,46.951705108444436
2026-05-21,47.594879151025864
2026-05-22,52.097097449095884
2026-05-23,50.16757532135159
2026-05-24,30.872354043908672
2026-05-25,36.01774638456011
2026-05-26,49.524401278770156
2026-05-27,50.16757532135159
2026-05-28,54.026619576840176
2026-05-29,50.81074936393302
2026-05-30,48.2380531936073
2026-05-31,33.44505021423439
