Time,quest_diagnostics
2024-10-12,26.705244122965645
2024-10-13,19.361301989150093
2024-10-14,57.416274864376135
2024-10-15,55.41338155515371
2024-10-16,48.737070524412296
2024-10-17,48.06943942133816
2024-10-18,45.398915009041595
2024-10-19,26.705244122965645
2024-10-20,18.69367088607595
2024-10-21,53.41048824593129
2024-10-22,50.07233273056058
2024-10-23,49.40470162748644
2024-10-24,49.40470162748644
2024-10-25,48.06943942133816
2024-10-26,24.70235081374322
2024-10-27,18.02603978300181
2024-10-28,51.40759493670886
2024-10-29,47.40180831826402
2024-10-30,45.398915009041595
2024-10-31,43.39602169981917
2024-11-01,46.06654611211574
2024-11-02,23.367088607594937
2024-11-03,17.358408679927667
2024-11-04,52.075226039783004
2024-11-05,43.39602169981917
2024-11-06,34.716817359855334
2024-11-07,46.734177215189874
2024-11-08,50.739963833634725
2024-11-09,29.375768535262207
2024-11-10,20.028933092224232
2024-11-11,50.07233273056058
2024-11-12,52.075226039783004
2024-11-13,49.40470162748644
2024-11-14,47.40180831826402
2024-11-15,46.06654611211574
2024-11-16,24.03471971066908
2024-11-17,18.02603978300181
2024-11-18,50.07233273056058
2024-11-19,48.06943942133816
2024-11-20,47.40180831826402
2024-11-21,44.73128390596745
2024-11-22,45.398915009041595
2024-11-23,22.699457504520797
2024-11-24,16.690777576853527
2024-11-25,44.73128390596745
2024-11-26,48.06943942133816
2024-11-27,45.398915009041595
2024-11-28,14.687884267631103
2024-11-29,30.71103074141049
2024-11-30,22.031826401446654
2024-12-01,15.355515370705245
2024-12-02,44.06365280289331
2024-12-03,46.734177215189874
2024-12-04,44.06365280289331
2024-12-05,42.060759493670886
2024-12-06,45.398915009041595
2024-12-07,23.367088607594937
2024-12-08,17.358408679927667
2024-12-09,44.06365280289331
2024-12-10,46.734177215189874
2024-12-11,42.72839059674503
2024-12-12,43.39602169981917
2024-12-13,42.72839059674503
2024-12-14,22.699457504520797
2024-12-15,16.690777576853527
2024-12-16,43.39602169981917
2024-12-17,46.734177215189874
2024-12-18,42.060759493670886
2024-12-19,44.06365280289331
2024-12-20,39.39023508137432
2024-12-21,21.364195298372515
2024-12-22,14.687884267631103
2024-12-23,37.3873417721519
2024-12-24,27.372875226039785
2024-12-25,13.352622061482823
2024-12-26,36.05207956600362
2024-12-27,40.057866184448464
2024-12-28,22.699457504520797
2024-12-29,19.361301989150093
2024-12-30,47.40180831826402
2024-12-31,38.722603978300185
2025-01-01,18.02603978300181
2025-01-02,46.06654611211574
2025-01-03,46.06654611211574
2025-01-04,25.369981916817363
2025-01-05,17.358408679927667
2025-01-06,48.737070524412296
2025-01-07,50.07233273056058
2025-01-08,48.737070524412296
2025-01-09,44.73128390596745
2025-01-10,43.39602169981917
2025-01-11,25.369981916817363
2025-01-12,17.358408679927667
2025-01-13,50.07233273056058
2025-01-14,49.40470162748644
2025-01-15,50.739963833634725
2025-01-16,51.40759493670886
2025-01-17,47.40180831826402
2025-01-18,26.037613019891502
2025-01-19,16.690777576853527
2025-01-20,42.72839059674503
2025-01-21,43.39602169981917
2025-01-22,47.40180831826402
2025-01-23,44.73128390596745
2025-01-24,47.40180831826402
2025-01-25,25.369981916817363
2025-01-26,18.69367088607595
2025-01-27,48.06943942133816
2025-01-28,50.07233273056058
2025-01-29,45.398915009041595
2025-01-30,46.06654611211574
2025-01-31,47.40180831826402
2025-02-01,25.369981916817363
2025-02-02,19.361301989150093
2025-02-03,47.40180831826402
2025-02-04,49.40470162748644
2025-02-05,49.40470162748644
2025-02-06,45.398915009041595
2025-02-07,46.06654611211574
2025-02-08,27.372875226039785
2025-02-09,16.690777576853527
2025-02-10,46.734177215189874
2025-02-11,51.40759493670886
2025-02-12,49.40470162748644
2025-02-13,46.734177215189874
2025-02-14,44.73128390596745
2025-02-15,26.705244122965645
2025-02-16,20.028933092224232
2025-02-17,53.41048824593129
2025-02-18,46.734177215189874
2025-02-19,49.40470162748644
2025-02-20,50.07233273056058
2025-02-21,48.06943942133816
2025-02-22,25.369981916817363
2025-02-23,20.696564195298375
2025-02-24,50.739963833634725
2025-02-25,50.07233273056058
2025-02-26,50.07233273056058
2025-02-27,44.73128390596745
2025-02-28,47.40180831826402
2025-03-01,27.372875226039785
2025-03-02,19.361301989150093
2025-03-03,50.07233273056058
2025-03-04,52.075226039783004
2025-03-05,50.739963833634725
2025-03-06,51.40759493670886
2025-03-07,51.40759493670886
2025-03-08,30.04339963833635
2025-03-09,20.696564195298375
2025-03-10,51.40759493670886
2025-03-11,54.078119349005426
2025-03-12,53.41048824593129
2025-03-13,53.41048824593129
2025-03-14,51.40759493670886
2025-03-15,26.705244122965645
2025-03-16,21.364195298372515
2025-03-17,54.078119349005426
2025-03-18,52.74285714285715
2025-03-19,52.075226039783004
2025-03-20,50.07233273056058
2025-03-21,47.40180831826402
2025-03-22,24.70235081374322
2025-03-23,19.361301989150093
2025-03-24,52.075226039783004
2025-03-25,54.078119349005426
2025-03-26,51.40759493670886
2025-03-27,48.737070524412296
2025-03-28,50.739963833634725
2025-03-29,25.369981916817363
2025-03-30,19.361301989150093
2025-03-31,50.07233273056058
2025-04-01,51.40759493670886
2025-04-02,48.737070524412296
2025-04-03,66.76311030741411
2025-04-04,52.075226039783004
2025-04-05,26.705244122965645
2025-04-06,21.364195298372515
2025-04-07,50.07233273056058
2025-04-08,52.075226039783004
2025-04-09,52.075226039783004
2025-04-10,50.739963833634725
2025-04-11,47.40180831826402
2025-04-12,26.705244122965645
2025-04-13,20.696564195298375
2025-04-14,55.41338155515371
2025-04-15,57.750090415913206
2025-04-16,51.07377938517179
2025-04-17,52.075226039783004
2025-04-18,48.737070524412296
2025-04-19,25.70379746835443
2025-04-20,18.69367088607595
2025-04-21,52.74285714285715
2025-04-22,53.74430379746836
2025-04-23,52.075226039783004
2025-04-24,52.409041591320076
2025-04-25,45.398915009041595
2025-04-26,25.03616636528029
2025-04-27,19.361301989150093
2025-04-28,52.409041591320076
2025-04-29,51.74141048824593
2025-04-30,49.40470162748644
2025-05-01,48.06943942133816
2025-05-02,48.737070524412296
2025-05-03,24.70235081374322
2025-05-04,20.696564195298375
2025-05-05,53.74430379746836
2025-05-06,51.07377938517179
2025-05-07,49.07088607594937
2025-05-08,60.0867992766727
2025-05-09,48.40325497287523
2025-05-10,26.037613019891502
2025-05-11,18.02603978300181
2025-05-12,53.41048824593129
2025-05-13,54.078119349005426
2025-05-14,55.41338155515371
2025-05-15,50.07233273056058
2025-05-16,46.734177215189874
2025-05-17,26.705244122965645
2025-05-18,19.361301989150093
2025-05-19,54.74575045207957
2025-05-20,54.74575045207957
2025-05-21,51.40759493670886
2025-05-22,51.40759493670886
2025-05-23,48.06943942133816
2025-05-24,25.369981916817363
2025-05-25,18.69367088607595
2025-05-26,23.367088607594937
2025-05-27,57.416274864376135
2025-05-28,54.078119349005426
2025-05-29,54.74575045207957
2025-05-30,51.40759493670886
2025-05-31,26.037613019891502
2025-06-01,20.696564195298375
2025-06-02,56.74864376130199
2025-06-03,56.08101265822785
2025-06-04,53.41048824593129
2025-06-05,56.08101265822785
2025-06-06,53.41048824593129
2025-06-07,25.369981916817363
2025-06-08,18.69367088607595
2025-06-09,53.41048824593129
2025-06-10,54.74575045207957
2025-06-11,54.078119349005426
2025-06-12,54.74575045207957
2025-06-13,50.739963833634725
2025-06-14,22.699457504520797
2025-06-15,18.69367088607595
2025-06-16,56.08101265822785
2025-06-17,55.41338155515371
2025-06-18,52.74285714285715
2025-06-19,50.07233273056058
2025-06-20,48.737070524412296
2025-06-21,24.03471971066908
2025-06-22,18.02603978300181
2025-06-23,52.075226039783004
2025-06-24,54.74575045207957
2025-06-25,51.40759493670886
2025-06-26,52.74285714285715
2025-06-27,48.737070524412296
2025-06-28,26.037613019891502
2025-06-29,19.361301989150093
2025-06-30,54.078119349005426
2025-07-01,52.74285714285715
2025-07-02,51.40759493670886
2025-07-03,52.075226039783004
2025-07-04,23.367088607594937
2025-07-05,22.699457504520797
2025-07-06,20.028933092224232
2025-07-07,60.0867992766727
2025-07-08,60.754430379746836
2025-07-09,58.08390596745028
2025-07-10,58.08390596745028
2025-07-11,53.41048824593129
2025-07-12,27.372875226039785
2025-07-13,20.696564195298375
2025-07-14,61.42206148282098
2025-07-15,62.08969258589512
2025-07-16,54.078119349005426
2025-07-17,57.416274864376135
2025-07-18,54.74575045207957
2025-07-19,28.040506329113924
2025-07-20,22.031826401446654
2025-07-21,58.751537070524414
2025-07-22,58.751537070524414
2025-07-23,56.74864376130199
2025-07-24,54.74575045207957
2025-07-25,51.40759493670886
2025-07-26,30.04339963833635
2025-07-27,20.028933092224232
2025-07-28,60.0867992766727
2025-07-29,58.751537070524414
2025-07-30,56.08101265822785
2025-07-31,55.41338155515371
2025-08-01,54.74575045207957
2025-08-02,28.708137432188067
2025-08-03,22.031826401446654
2025-08-04,61.42206148282098
2025-08-05,58.751537070524414
2025-08-06,58.08390596745028
2025-08-07,59.41916817359856
2025-08-08,55.41338155515371
2025-08-09,30.71103074141049
2025-08-10,23.367088607594937
2025-08-11,66.76311030741411
2025-08-12,56.74864376130199
2025-08-13,56.08101265822785
2025-08-14,59.41916817359856
2025-08-15,56.08101265822785
2025-08-16,27.372875226039785
2025-08-17,25.369981916817363
2025-08-18,58.751537070524414
2025-08-19,59.41916817359856
2025-08-20,56.08101265822785
2025-08-21,54.74575045207957
2025-08-22,50.739963833634725
2025-08-23,28.040506329113924
2025-08-24,24.03471971066908
2025-08-25,58.751537070524414
2025-08-26,54.078119349005426
2025-08-27,55.41338155515371
2025-08-28,52.74285714285715
2025-08-29,48.737070524412296
2025-08-30,26.705244122965645
2025-08-31,18.02603978300181
2025-09-01,24.70235081374322
2025-09-02,54.078119349005426
2025-09-03,64.76021699819168
2025-09-04,58.08390596745028
2025-09-05,56.74864376130199
2025-09-06,29.375768535262207
2025-09-07,23.367088607594937
2025-09-08,58.751537070524414
2025-09-09,54.74575045207957
2025-09-10,50.739963833634725
2025-09-11,50.07233273056058
2025-09-12,50.739963833634725
2025-09-13,26.037613019891502
2025-09-14,18.69367088607595
2025-09-15,50.07233273056058
2025-09-16,52.075226039783004
2025-09-17,55.41338155515371
2025-09-18,48.737070524412296
2025-09-19,51.40759493670886
2025-09-20,27.372875226039785
2025-09-21,20.028933092224232
2025-09-22,56.74864376130199
2025-09-23,58.751537070524414
2025-09-24,56.08101265822785
2025-09-25,56.08101265822785
2025-09-26,52.075226039783004
2025-09-27,26.705244122965645
2025-09-28,22.031826401446654
2025-09-29,55.41338155515371
2025-09-30,53.41048824593129
2025-10-01,51.40759493670886
2025-10-02,52.075226039783004
2025-10-03,50.07233273056058
2025-10-04,26.037613019891502
2025-10-05,20.028933092224232
2025-10-06,55.41338155515371
2025-10-07,56.08101265822785
2025-10-08,55.41338155515371
2025-10-09,54.74575045207957
2025-10-10,55.41338155515371
2025-10-11,28.040506329113924
2025-10-12,22.031826401446654
2025-10-13,57.416274864376135
2025-10-14,57.416274864376135
2025-10-15,60.0867992766727
2025-10-16,56.08101265822785
2025-10-17,54.74575045207957
2025-10-18,32.71392405063291
2025-10-19,20.696564195298375
2025-10-20,57.416274864376135
2025-10-21,54.078119349005426
2025-10-22,53.41048824593129
2025-10-23,55.41338155515371
2025-10-24,50.739963833634725
2025-10-25,25.369981916817363
2025-10-26,20.696564195298375
2025-10-27,56.74864376130199
2025-10-28,51.40759493670886
2025-10-29,49.40470162748644
2025-10-30,49.40470162748644
2025-10-31,46.734177215189874
2025-11-01,26.705244122965645
2025-11-02,20.696564195298375
2025-11-03,57.416274864376135
2025-11-04,58.08390596745028
2025-11-05,54.078119349005426
2025-11-06,56.08101265822785
2025-11-07,55.41338155515371
2025-11-08,34.0491862567812
2025-11-09,22.699457504520797
2025-11-10,57.416274864376135
2025-11-11,56.74864376130199
2025-11-12,54.078119349005426
2025-11-13,52.74285714285715
2025-11-14,51.40759493670886
2025-11-15,30.71103074141049
2025-11-16,20.696564195298375
2025-11-17,54.078119349005426
2025-11-18,65.42784810126582
2025-11-19,56.08101265822785
2025-11-20,52.075226039783004
2025-11-21,49.40470162748644
2025-11-22,28.708137432188067
2025-11-23,20.696564195298375
2025-11-24,49.40470162748644
2025-11-25,53.41048824593129
2025-11-26,49.40470162748644
2025-11-27,18.02603978300181
2025-11-28,28.040506329113924
2025-11-29,22.699457504520797
2025-11-30,20.028933092224232
2025-12-01,53.41048824593129
2025-12-02,55.41338155515371
2025-12-03,56.08101265822785
2025-12-04,54.74575045207957
2025-12-05,51.40759493670886
2025-12-06,30.71103074141049
2025-12-07,18.69367088607595
2025-12-08,50.739963833634725
2025-12-09,50.739963833634725
2025-12-10,50.739963833634725
2025-12-11,45.52074434541011
2025-12-12,45.22816374488589
2025-12-13,27.437725837658327
2025-12-14,17.45662235569049
2025-12-15,48.02632895365528
2025-12-16,45.52074434541011
2025-12-17,45.52074434541011
2025-12-18,45.85455989694718
2025-12-19,44.6017675928246
2025-12-20,25.265956780950226
2025-12-21,17.45662235569049
2025-12-22,48.02632895365528
2025-12-23,42.09618298457943
2025-12-24,27.437725837658327
2025-12-25,15.284853298982394
2025-12-26,32.11507950261159
2025-12-27,21.84139542011954
2025-12-28,18.709414659813078
2025-12-29,52.07728646654726
2025-12-30,48.02632895365528
2025-12-31,36.166037015503576
2026-01-01,20.88118371652118
2026-01-02,45.22816374488589
2026-01-03,25.892352933011516
2026-01-04,19.33581081187437
2026-01-05,52.99626321913277
2026-01-06,56.12824397943923
2026-01-07,52.36986706707148
2026-01-08,50.53191356190045
2026-01-09,47.39993280159399
2026-01-10,30.428382454519085
2026-01-11,18.139997232501763
2026-01-12,54.41999169750529
2026-01-13,51.494185692263066
2026-01-14,50.90902449121462
2026-01-15,51.494185692263066
2026-01-16,52.07934689331151
2026-01-17,31.598704856615974
2026-01-18,21.06580323774398
2026-01-19,46.22773488282707
2026-01-20,53.249669295408395
2026-01-21,54.41999169750529
2026-01-22,53.249669295408395
2026-01-23,53.834830496456846
2026-01-24,26.332254047179976
2026-01-25,19.895480835647092
2026-01-26,42.716767676536406
2026-01-27,47.39805728492396
2026-01-28,50.90902449121462
2026-01-29,47.9832184859724
2026-01-30,46.812896083875515
2026-01-31,26.332254047179976
2026-02-01,19.895480835647092
2026-02-02,50.90902449121462
2026-02-03,52.07934689331151
2026-02-04,50.32386329016618
2026-02-05,49.73870208911774
2026-02-06,49.73870208911774
2026-02-07,28.08773765032531
2026-02-08,17.55483603145332
2026-02-09,47.39805728492396
2026-02-10,49.73870208911774
2026-02-11,53.249669295408395
2026-02-12,51.494185692263066
2026-02-13,49.73870208911774
2026-02-14,25.747092846131533
2026-02-15,25.747092846131533
2026-02-16,50.90902449121462
2026-02-17,48.568379687020844
2026-02-18,49.15354088806929
2026-02-19,49.73870208911774
2026-02-20,48.568379687020844
2026-02-21,31.013543655567528
2026-02-22,18.725158433550206
2026-02-23,49.15354088806929
2026-02-24,50.90902449121462
2026-02-25,50.90902449121462
2026-02-26,51.494185692263066
2026-02-27,51.494185692263066
2026-02-28,29.84322125347064
2026-03-01,20.48064203669554
2026-03-02,53.249669295408395
2026-03-03,57.93095890379595
2026-03-04,53.249669295408395
2026-03-05,55.590314099602175
2026-03-06,53.249669295408395
2026-03-07,31.598704856615974
2026-03-08,26.332254047179976
2026-03-09,58.51612010484439
2026-03-10,57.93095890379595
2026-03-11,54.41999169750529
2026-03-12,55.00515289855373
2026-03-13,55.00515289855373
2026-03-14,33.3541884597613
2026-03-15,23.406448041937757
2026-03-16,54.41999169750529
2026-03-17,55.00515289855373
2026-03-18,55.590314099602175
2026-03-19,52.07934689331151
2026-03-20,50.32386329016618
2026-03-21,31.013543655567528
2026-03-22,21.650964438792425
2026-03-23,54.41999169750529
2026-03-24,54.41999169750529
2026-03-25,51.494185692263066
2026-03-26,50.90902449121462
2026-03-27,49.73870208911774
2026-03-28,29.258060052422195
2026-03-29,23.406448041937757
2026-03-30,54.41999169750529
2026-03-31,54.41999169750529
2026-04-01,50.90902449121462
2026-04-02,52.66450809435995
2026-04-03,49.15354088806929
2026-04-04,25.16193164508309
2026-04-05,18.725158433550206
2026-04-06,57.345797702747504
2026-04-07,55.00515289855373
2026-04-08,55.590314099602175
2026-04-09,53.249669295408395
2026-04-10,49.73870208911774
2026-04-11,26.917415248228423
2026-04-12,21.650964438792425
2026-04-13,54.41999169750529
2026-04-14,53.249669295408395
2026-04-15,51.494185692263066
2026-04-16,55.590314099602175
2026-04-17,50.90902449121462
2026-04-18,26.917415248228423
2026-04-19,22.23612563984087
2026-04-20,55.00515289855373
2026-04-21,52.66450809435995
2026-04-22,51.494185692263066
2026-04-23,56.17547530065062
2026-04-24,50.32386329016618
2026-04-25,28.08773765032531
2026-04-26,20.48064203669554
2026-04-27,55.00515289855373
2026-04-28,55.590314099602175
2026-04-29,53.834830496456846
2026-04-30,52.66450809435995
2026-05-01,51.494185692263066
2026-05-02,25.747092846131533
2026-05-03,21.06580323774398
2026-05-04,55.590314099602175
2026-05-05,52.66450809435995
2026-05-06,50.32386329016618
2026-05-07,52.07934689331151
2026-05-08,48.568379687020844
2026-05-09,26.917415248228423
2026-05-10,19.31031963459865
2026-05-11,52.66450809435995
2026-05-12,55.590314099602175
2026-05-13,54.41999169750529
2026-05-14,53.834830496456846
2026-05-15,49.15354088806929
2026-05-16,26.917415248228423
2026-05-17,21.650964438792425
2026-05-18,52.66450809435995
2026-05-19,52.07934689331151
2026-05-20,53.834830496456846
2026-05-21,55.00515289855373
2026-05-22,50.32386329016618
2026-05-23,28.08773765032531
2026-05-24,19.895480835647092
2026-05-25,23.9916092429862
2026-05-26,54.41999169750529
2026-05-27,56.17547530065062
2026-05-28,56.17547530065062
2026-05-29,51.494185692263066
2026-05-30,30.428382454519085
2026-05-31,20.48064203669554
