Time,quizizz
2025-06-25,5.0
2025-06-26,5.0
2025-06-27,3.0
2025-06-28,1.0
2025-06-29,2.0
2025-06-30,3.0
2025-07-01,3.0
2025-07-02,3.0
2025-07-03,3.0
2025-07-04,1.0
2025-07-05,0.0
2025-07-06,1.0
2025-07-07,3.0
2025-07-08,3.0
2025-07-09,3.0
2025-07-10,3.0
2025-07-11,2.0
2025-07-12,1.0
2025-07-13,1.0
2025-07-14,3.0
2025-07-15,3.0
2025-07-16,4.0
2025-07-17,4.0
2025-07-18,2.0
2025-07-19,2.0
2025-07-20,1.0
2025-07-21,3.0
2025-07-22,3.0
2025-07-23,3.0
2025-07-24,3.0
2025-07-25,2.0
2025-07-26,2.0
2025-07-27,1.0
2025-07-28,2.0
2025-07-29,5.0
2025-07-30,5.0
2025-07-31,5.0
2025-08-01,4.0
2025-08-02,1.0
2025-08-03,1.0
2025-08-04,5.0
2025-08-05,8.0
2025-08-06,11.0
2025-08-07,12.0
2025-08-08,15.0
2025-08-09,2.0
2025-08-10,2.0
2025-08-11,16.0
2025-08-12,21.0
2025-08-13,24.0
2025-08-14,29.0
2025-08-15,40.0
2025-08-16,3.0
2025-08-17,2.0
2025-08-18,34.0
2025-08-19,38.0
2025-08-20,43.0
2025-08-21,49.0
2025-08-22,56.0
2025-08-23,2.0
2025-08-24,4.0
2025-08-25,49.0
2025-08-26,48.0
2025-08-27,53.0
2025-08-28,58.0
2025-08-29,51.0
2025-08-30,2.0
2025-08-31,2.0
2025-09-01,3.0
2025-09-02,46.0
2025-09-03,55.0
2025-09-04,58.0
2025-09-05,55.0
2025-09-06,3.0
2025-09-07,5.0
2025-09-08,51.0
2025-09-09,53.0
2025-09-10,52.0
2025-09-11,54.0
2025-09-12,56.0
2025-09-13,2.0
2025-09-14,4.0
2025-09-15,46.0
2025-09-16,53.0
2025-09-17,53.0
2025-09-18,52.0
2025-09-19,48.0
2025-09-20,3.0
2025-09-21,3.0
2025-09-22,44.0
2025-09-23,43.0
2025-09-24,44.0
2025-09-25,43.0
2025-09-26,44.0
2025-09-27,2.0
2025-09-28,3.0
2025-09-29,42.0
2025-09-30,42.0
2025-10-01,41.0
2025-10-02,41.0
2025-10-03,41.0
2025-10-04,3.0
2025-10-05,3.0
2025-10-06,38.0
2025-10-07,40.0
2025-10-08,41.0
2025-10-09,33.0
2025-10-10,27.0
2025-10-11,1.0
2025-10-12,2.0
2025-10-13,19.0
2025-10-14,29.0
2025-10-15,29.0
2025-10-16,31.0
2025-10-17,30.0
2025-10-18,2.0
2025-10-19,3.0
2025-10-20,30.0
2025-10-21,32.0
2025-10-22,30.0
2025-10-23,37.0
2025-10-24,34.0
2025-10-25,1.0
2025-10-26,2.0
2025-10-27,35.0
2025-10-28,35.0
2025-10-29,33.0
2025-10-30,30.0
2025-10-31,25.0
2025-11-01,1.0
2025-11-02,2.0
2025-11-03,29.0
2025-11-04,25.0
2025-11-05,32.0
2025-11-06,31.0
2025-11-07,28.0
2025-11-08,2.0
2025-11-09,2.0
2025-11-10,26.0
2025-11-11,22.0
2025-11-12,31.0
2025-11-13,32.0
2025-11-14,32.0
2025-11-15,2.0
2025-11-16,3.0
2025-11-17,30.0
2025-11-18,31.0
2025-11-19,32.0
2025-11-20,29.0
2025-11-21,24.0
2025-11-22,1.0
2025-11-23,1.0
2025-11-24,12.0
2025-11-25,10.0
2025-11-26,2.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,1.0
2025-11-30,2.0
2025-12-01,26.0
2025-12-02,25.0
2025-12-03,28.0
2025-12-04,28.0
2025-12-05,28.0
2025-12-06,2.0
2025-12-07,1.0
2025-12-08,28.0
2025-12-09,27.0
2025-12-10,30.0
2025-12-11,60.0
2025-12-12,57.5
2025-12-13,4.5
2025-12-14,4.5
2025-12-15,66.0
2025-12-16,60.5
2025-12-17,47.5
2025-12-18,37.5
2025-12-19,20.5
2025-12-20,0.0
2025-12-21,2.5
2025-12-22,4.5
2025-12-23,2.5
2025-12-24,2.0
2025-12-25,2.0
2025-12-26,2.0
2025-12-27,1.5
2025-12-28,2.0
2025-12-29,1.5
2025-12-30,0.0
2025-12-31,2.0
2026-01-01,0.0
2026-01-02,2.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,20.5
2026-01-06,39.5
2026-01-07,45.5
2026-01-08,50.5
2026-01-09,58.5
2026-01-10,5.0
2026-01-11,6.0
2026-01-12,84.0
2026-01-13,83.0
2026-01-14,86.0
2026-01-15,77.0
2026-01-16,81.0
2026-01-17,4.0
2026-01-18,4.0
2026-01-19,9.0
2026-01-20,75.0
2026-01-21,80.0
2026-01-22,79.0
2026-01-23,75.0
2026-01-24,5.0
2026-01-25,8.0
2026-01-26,38.0
2026-01-27,54.0
2026-01-28,60.0
2026-01-29,72.0
2026-01-30,70.0
2026-01-31,6.0
2026-02-01,7.0
2026-02-02,58.0
2026-02-03,71.0
2026-02-04,66.0
2026-02-05,73.0
2026-02-06,72.0
2026-02-07,4.0
2026-02-08,5.0
2026-02-09,61.0
2026-02-10,73.0
2026-02-11,79.0
2026-02-12,70.0
2026-02-13,57.0
2026-02-14,5.0
2026-02-15,3.0
2026-02-16,24.0
2026-02-17,55.0
2026-02-18,62.0
2026-02-19,63.0
2026-02-20,62.0
2026-02-21,4.0
2026-02-22,5.0
2026-02-23,61.0
2026-02-24,59.0
2026-02-25,66.0
2026-02-26,71.0
2026-02-27,64.0
2026-02-28,6.0
2026-03-01,7.0
2026-03-02,69.0
2026-03-03,65.0
2026-03-04,71.0
2026-03-05,69.0
2026-03-06,63.0
2026-03-07,5.0
2026-03-08,7.0
2026-03-09,62.0
2026-03-10,66.0
2026-03-11,59.0
2026-03-12,60.0
2026-03-13,45.0
2026-03-14,4.0
2026-03-15,5.0
2026-03-16,41.0
2026-03-17,50.0
2026-03-18,50.0
2026-03-19,48.0
2026-03-20,42.0
2026-03-21,4.0
2026-03-22,5.0
2026-03-23,57.0
2026-03-24,65.0
2026-03-25,67.0
2026-03-26,63.0
2026-03-27,54.0
2026-03-28,4.0
2026-03-29,3.0
2026-03-30,56.0
2026-03-31,59.0
2026-04-01,56.0
2026-04-02,48.0
2026-04-03,15.0
2026-04-04,6.0
2026-04-05,4.0
2026-04-06,29.0
2026-04-07,49.0
2026-04-08,48.0
2026-04-09,50.0
2026-04-10,50.0
2026-04-11,4.0
2026-04-12,7.0
2026-04-13,73.0
2026-04-14,63.0
2026-04-15,66.0
2026-04-16,66.0
2026-04-17,67.0
2026-04-18,5.0
2026-04-19,6.0
2026-04-20,74.0
2026-04-21,60.0
2026-04-22,59.0
2026-04-23,63.0
2026-04-24,66.0
2026-04-25,4.0
2026-04-26,6.0
2026-04-27,68.0
2026-04-28,61.0
2026-04-29,59.0
2026-04-30,67.0
2026-05-01,50.0
2026-05-02,3.0
2026-05-03,6.0
2026-05-04,64.0
2026-05-05,51.0
2026-05-06,46.0
2026-05-07,57.0
2026-05-08,52.0
2026-05-09,3.0
2026-05-10,5.0
2026-05-11,52.0
2026-05-12,50.0
2026-05-13,42.0
2026-05-14,47.0
2026-05-15,41.0
2026-05-16,0.0
2026-05-17,5.0
2026-05-18,50.0
2026-05-19,41.0
2026-05-20,36.0
2026-05-21,30.0
2026-05-22,20.0
2026-05-23,3.0
2026-05-24,0.0
2026-05-25,3.0
2026-05-26,23.0
2026-05-27,19.0
2026-05-28,20.0
2026-05-29,16.0
2026-05-30,3.0
2026-05-31,3.0
