Time,roblox
2024-09-23,48.27519902168621
2024-09-24,46.66602572096334
2024-09-25,48.27519902168621
2024-09-26,51.49354562313196
2024-09-27,53.10271892385483
2024-09-28,72.41279853252932
2024-09-29,75.63114513397507
2024-09-30,48.27519902168621
2024-10-01,48.27519902168621
2024-10-02,48.27519902168621
2024-10-03,51.49354562313196
2024-10-04,54.7118922245777
2024-10-05,67.58527863036069
2024-10-06,72.41279853252932
2024-10-07,49.884372322409085
2024-10-08,49.884372322409085
2024-10-09,98.1595713440953
2024-10-10,53.10271892385483
2024-10-11,53.10271892385483
2024-10-12,67.58527863036069
2024-10-13,70.80362523180644
2024-10-14,61.1485854274692
2024-10-15,49.884372322409085
2024-10-16,48.27519902168621
2024-10-17,46.66602572096334
2024-10-18,54.7118922245777
2024-10-19,65.97610532963782
2024-10-20,67.58527863036069
2024-10-21,48.27519902168621
2024-10-22,51.49354562313196
2024-10-23,51.49354562313196
2024-10-24,51.49354562313196
2024-10-25,54.7118922245777
2024-10-26,75.63114513397507
2024-10-27,74.0219718332522
2024-10-28,48.27519902168621
2024-10-29,48.27519902168621
2024-10-30,45.05685242024046
2024-10-31,45.05685242024046
2024-11-01,49.884372322409085
2024-11-02,64.36693202891495
2024-11-03,65.97610532963782
2024-11-04,49.884372322409085
2024-11-05,49.884372322409085
2024-11-06,33.792639315180345
2024-11-07,46.66602572096334
2024-11-08,51.49354562313196
2024-11-09,64.36693202891495
2024-11-10,65.97610532963782
2024-11-11,56.321065525300575
2024-11-12,48.27519902168621
2024-11-13,46.66602572096334
2024-11-14,43.44767911951759
2024-11-15,48.27519902168621
2024-11-16,61.1485854274692
2024-11-17,72.41279853252932
2024-11-18,51.49354562313196
2024-11-19,49.884372322409085
2024-11-20,49.884372322409085
2024-11-21,46.66602572096334
2024-11-22,51.49354562313196
2024-11-23,65.97610532963782
2024-11-24,69.19445193108356
2024-11-25,61.1485854274692
2024-11-26,61.1485854274692
2024-11-27,67.58527863036069
2024-11-28,70.80362523180644
2024-11-29,74.0219718332522
2024-11-30,74.0219718332522
2024-12-01,75.63114513397507
2024-12-02,49.884372322409085
2024-12-03,48.27519902168621
2024-12-04,46.66602572096334
2024-12-05,46.66602572096334
2024-12-06,53.10271892385483
2024-12-07,67.58527863036069
2024-12-08,74.0219718332522
2024-12-09,51.49354562313196
2024-12-10,48.27519902168621
2024-12-11,48.27519902168621
2024-12-12,51.49354562313196
2024-12-13,53.10271892385483
2024-12-14,77.24031843469794
2024-12-15,83.67701163758943
2024-12-16,59.53941212674633
2024-12-17,57.930238826023455
2024-12-18,57.930238826023455
2024-12-19,64.36693202891495
2024-12-20,69.19445193108356
2024-12-21,78.84949173542081
2024-12-22,85.2861849383123
2024-12-23,80.45866503614369
2024-12-24,91.7228781412038
2024-12-25,160.91733007228737
2024-12-26,107.81461114843253
2024-12-27,91.7228781412038
2024-12-28,86.89535823903518
2024-12-29,83.67701163758943
2024-12-30,80.45866503614369
2024-12-31,78.84949173542081
2025-01-01,83.67701163758943
2025-01-02,75.63114513397507
2025-01-03,80.45866503614369
2025-01-04,85.2861849383123
2025-01-05,90.11370484048092
2025-01-06,74.0219718332522
2025-01-07,67.58527863036069
2025-01-08,64.36693202891495
2025-01-09,64.36693202891495
2025-01-10,65.97610532963782
2025-01-11,86.89535823903518
2025-01-12,88.50453153975805
2025-01-13,64.36693202891495
2025-01-14,61.1485854274692
2025-01-15,57.930238826023455
2025-01-16,56.321065525300575
2025-01-17,59.53941212674633
2025-01-18,80.45866503614369
2025-01-19,75.63114513397507
2025-01-20,78.84949173542081
2025-01-21,69.19445193108356
2025-01-22,64.36693202891495
2025-01-23,59.53941212674633
2025-01-24,59.53941212674633
2025-01-25,75.63114513397507
2025-01-26,85.2861849383123
2025-01-27,56.321065525300575
2025-01-28,53.10271892385483
2025-01-29,54.7118922245777
2025-01-30,51.49354562313196
2025-01-31,56.321065525300575
2025-02-01,75.63114513397507
2025-02-02,78.84949173542081
2025-02-03,53.10271892385483
2025-02-04,53.10271892385483
2025-02-05,53.10271892385483
2025-02-06,57.930238826023455
2025-02-07,59.53941212674633
2025-02-08,80.45866503614369
2025-02-09,78.84949173542081
2025-02-10,67.58527863036069
2025-02-11,53.10271892385483
2025-02-12,54.7118922245777
2025-02-13,54.7118922245777
2025-02-14,62.75775872819207
2025-02-15,80.45866503614369
2025-02-16,82.06783833686656
2025-02-17,74.0219718332522
2025-02-18,62.75775872819207
2025-02-19,59.53941212674633
2025-02-20,61.1485854274692
2025-02-21,59.53941212674633
2025-02-22,74.0219718332522
2025-02-23,83.67701163758943
2025-02-24,56.321065525300575
2025-02-25,51.49354562313196
2025-02-26,48.27519902168621
2025-02-27,51.49354562313196
2025-02-28,56.321065525300575
2025-03-01,74.0219718332522
2025-03-02,74.0219718332522
2025-03-03,51.49354562313196
2025-03-04,56.321065525300575
2025-03-05,53.10271892385483
2025-03-06,51.49354562313196
2025-03-07,53.10271892385483
2025-03-08,72.41279853252932
2025-03-09,74.0219718332522
2025-03-10,53.10271892385483
2025-03-11,51.49354562313196
2025-03-12,49.884372322409085
2025-03-13,54.7118922245777
2025-03-14,64.36693202891495
2025-03-15,77.24031843469794
2025-03-16,82.06783833686656
2025-03-17,59.53941212674633
2025-03-18,54.7118922245777
2025-03-19,54.7118922245777
2025-03-20,53.10271892385483
2025-03-21,59.53941212674633
2025-03-22,72.41279853252932
2025-03-23,78.84949173542081
2025-03-24,56.321065525300575
2025-03-25,51.49354562313196
2025-03-26,51.49354562313196
2025-03-27,51.49354562313196
2025-03-28,53.10271892385483
2025-03-29,75.63114513397507
2025-03-30,75.63114513397507
2025-03-31,57.930238826023455
2025-04-01,53.10271892385483
2025-04-02,49.884372322409085
2025-04-03,51.49354562313196
2025-04-04,57.930238826023455
2025-04-05,72.41279853252932
2025-04-06,77.24031843469794
2025-04-07,54.7118922245777
2025-04-08,49.884372322409085
2025-04-09,48.27519902168621
2025-04-10,51.49354562313196
2025-04-11,54.7118922245777
2025-04-12,67.58527863036069
2025-04-13,74.0219718332522
2025-04-14,51.49354562313196
2025-04-15,53.028791693714574
2025-04-16,52.22420504335314
2025-04-17,56.34618642874629
2025-04-18,70.42035201923463
2025-04-19,75.39644412178221
2025-04-20,82.03123359184565
2025-04-21,61.322278531293875
2025-04-22,54.68748906123044
2025-04-23,52.22420504335314
2025-04-24,53.028791693714574
2025-04-25,56.34618642874629
2025-04-26,74.59185747142078
2025-04-27,77.05514148929808
2025-04-28,54.68748906123044
2025-04-29,49.711396958682855
2025-04-30,50.565507675837274
2025-05-01,53.028791693714574
2025-05-02,56.34618642874629
2025-05-03,81.22664694148422
2025-05-04,82.03123359184565
2025-05-05,55.54159977838486
2025-05-06,54.68748906123044
2025-05-07,53.028791693714574
2025-05-08,49.711396958682855
2025-05-09,54.68748906123044
2025-05-10,76.25055483893664
2025-05-11,79.56794957396835
2025-05-12,57.20029714590072
2025-05-13,56.34618642874629
2025-05-14,53.028791693714574
2025-05-15,52.95486446357432
2025-05-16,56.37130733219201
2025-05-17,78.57818597820705
2025-05-18,81.99462884682475
2025-05-19,59.78775020080971
2025-05-20,58.079528766500864
2025-05-21,58.079528766500864
2025-05-22,59.78775020080971
2025-05-23,64.91241450373626
2025-05-24,83.70285028113359
2025-05-25,81.99462884682475
2025-05-26,87.11929314975129
2025-05-27,70.0370788066628
2025-05-28,73.4535216752805
2025-05-29,70.0370788066628
2025-05-30,73.4535216752805
2025-05-31,85.41107171544245
2025-06-01,83.70285028113359
2025-06-02,71.74530024097166
2025-06-03,83.70285028113359
2025-06-04,75.16174310958935
2025-06-05,73.4535216752805
2025-06-06,75.16174310958935
2025-06-07,87.11929314975129
2025-06-08,87.11929314975129
2025-06-09,78.57818597820705
2025-06-10,75.16174310958935
2025-06-11,76.8699645438982
2025-06-12,80.2864074125159
2025-06-13,80.2864074125159
2025-06-14,90.535736018369
2025-06-15,90.535736018369
2025-06-16,81.99462884682475
2025-06-17,83.70285028113359
2025-06-18,83.70285028113359
2025-06-19,83.70285028113359
2025-06-20,85.41107171544245
2025-06-21,97.36862175560438
2025-06-22,88.82751458406014
2025-06-23,85.41107171544245
2025-06-24,85.41107171544245
2025-06-25,81.99462884682475
2025-06-26,87.11929314975129
2025-06-27,102.49328605853093
2025-06-28,95.66040032129554
2025-06-29,88.82751458406014
2025-06-30,85.41107171544245
2025-07-01,85.41107171544245
2025-07-02,88.82751458406014
2025-07-03,88.82751458406014
2025-07-04,92.24395745267783
2025-07-05,90.535736018369
2025-07-06,102.49328605853093
2025-07-07,88.82751458406014
2025-07-08,92.24395745267783
2025-07-09,93.95217888698669
2025-07-10,90.535736018369
2025-07-11,95.66040032129554
2025-07-12,104.20150749283978
2025-07-13,97.36862175560438
2025-07-14,95.66040032129554
2025-07-15,90.535736018369
2025-07-16,90.535736018369
2025-07-17,112.74261466438402
2025-07-18,99.07684318991323
2025-07-19,152.03170765348756
2025-07-20,152.03170765348756
2025-07-21,131.53305044178137
2025-07-22,111.03439323007518
2025-07-23,109.32617179576633
2025-07-24,109.32617179576633
2025-07-25,109.32617179576633
2025-07-26,126.40838613885482
2025-07-27,128.11660757316366
2025-07-28,109.32617179576633
2025-07-29,131.53305044178137
2025-07-30,152.03170765348756
2025-07-31,143.49060048194332
2025-08-01,119.57550040161942
2025-08-02,107.61795036145747
2025-08-03,102.49328605853093
2025-08-04,92.24395745267783
2025-08-05,100.78506462422209
2025-08-06,95.66040032129554
2025-08-07,95.66040032129554
2025-08-08,100.78506462422209
2025-08-09,117.86727896731057
2025-08-10,116.15905753300173
2025-08-11,90.535736018369
2025-08-12,81.99462884682475
2025-08-13,83.70285028113359
2025-08-14,87.11929314975129
2025-08-15,100.78506462422209
2025-08-16,124.70016470454597
2025-08-17,117.86727896731057
2025-08-18,90.535736018369
2025-08-19,88.82751458406014
2025-08-20,88.82751458406014
2025-08-21,92.24395745267783
2025-08-22,104.20150749283978
2025-08-23,152.03170765348756
2025-08-24,116.15905753300173
2025-08-25,83.70285028113359
2025-08-26,76.8699645438982
2025-08-27,76.8699645438982
2025-08-28,73.4535216752805
2025-08-29,78.57818597820705
2025-08-30,99.07684318991323
2025-08-31,104.20150749283978
2025-09-01,102.49328605853093
2025-09-02,73.4535216752805
2025-09-03,66.62063593804511
2025-09-04,66.62063593804511
2025-09-05,64.91241450373626
2025-09-06,95.66040032129554
2025-09-07,87.11929314975129
2025-09-08,63.20419306942741
2025-09-09,59.78775020080971
2025-09-10,56.37130733219201
2025-09-11,52.95486446357432
2025-09-12,66.62063593804511
2025-09-13,85.41107171544245
2025-09-14,81.99462884682475
2025-09-15,63.20419306942741
2025-09-16,61.49597163511856
2025-09-17,61.49597163511856
2025-09-18,61.49597163511856
2025-09-19,66.62063593804511
2025-09-20,88.82751458406014
2025-09-21,83.70285028113359
2025-09-22,64.91241450373626
2025-09-23,64.91241450373626
2025-09-24,63.20419306942741
2025-09-25,58.079528766500864
2025-09-26,64.91241450373626
2025-09-27,90.535736018369
2025-09-28,87.11929314975129
2025-09-29,61.49597163511856
2025-09-30,61.49597163511856
2025-10-01,61.49597163511856
2025-10-02,64.91241450373626
2025-10-03,71.74530024097166
2025-10-04,85.41107171544245
2025-10-05,80.2864074125159
2025-10-06,61.49597163511856
2025-10-07,61.49597163511856
2025-10-08,61.49597163511856
2025-10-09,58.079528766500864
2025-10-10,78.57818597820705
2025-10-11,83.70285028113359
2025-10-12,83.70285028113359
2025-10-13,73.4535216752805
2025-10-14,61.49597163511856
2025-10-15,76.8699645438982
2025-10-16,56.37130733219201
2025-10-17,64.91241450373626
2025-10-18,83.70285028113359
2025-10-19,88.82751458406014
2025-10-20,73.4535216752805
2025-10-21,63.20419306942741
2025-10-22,61.49597163511856
2025-10-23,59.78775020080971
2025-10-24,63.20419306942741
2025-10-25,83.70285028113359
2025-10-26,81.99462884682475
2025-10-27,61.49597163511856
2025-10-28,59.78775020080971
2025-10-29,58.079528766500864
2025-10-30,63.20419306942741
2025-10-31,61.49597163511856
2025-11-01,78.57818597820705
2025-11-02,81.99462884682475
2025-11-03,61.49597163511856
2025-11-04,61.49597163511856
2025-11-05,56.37130733219201
2025-11-06,56.37130733219201
2025-11-07,64.91241450373626
2025-11-08,83.70285028113359
2025-11-09,85.41107171544245
2025-11-10,63.20419306942741
2025-11-11,70.0370788066628
2025-11-12,59.78775020080971
2025-11-13,58.079528766500864
2025-11-14,63.20419306942741
2025-11-15,87.11929314975129
2025-11-16,88.82751458406014
2025-11-17,61.49597163511856
2025-11-18,63.20419306942741
2025-11-19,66.62063593804511
2025-11-20,64.91241450373626
2025-11-21,75.16174310958935
2025-11-22,90.535736018369
2025-11-23,90.535736018369
2025-11-24,80.2864074125159
2025-11-25,80.2864074125159
2025-11-26,92.24395745267783
2025-11-27,90.535736018369
2025-11-28,93.95217888698669
2025-11-29,102.49328605853093
2025-11-30,104.20150749283978
2025-12-01,75.16174310958935
2025-12-02,76.8699645438982
2025-12-03,73.4535216752805
2025-12-04,70.0370788066628
2025-12-05,75.16174310958935
2025-12-06,107.61795036145747
2025-12-07,109.32617179576633
2025-12-08,76.8699645438982
2025-12-09,78.57818597820705
2025-12-10,73.4535216752805
2025-12-11,71.74530024097166
2025-12-12,87.11929314975129
2025-12-13,107.61795036145747
2025-12-14,104.20150749283978
2025-12-15,80.2864074125159
2025-12-16,75.16174310958935
2025-12-17,78.57818597820705
2025-12-18,81.99462884682475
2025-12-19,107.61795036145747
2025-12-20,105.90972892714863
2025-12-21,104.20150749283978
2025-12-22,99.07684318991323
2025-12-23,93.95217888698669
2025-12-24,107.61795036145747
2025-12-25,170.8221434308849
2025-12-26,129.82482900747252
2025-12-27,116.15905753300173
2025-12-28,107.61795036145747
2025-12-29,100.78506462422209
2025-12-30,97.36862175560438
2025-12-31,100.78506462422209
2026-01-01,99.07684318991323
2026-01-02,102.49328605853093
2026-01-03,107.61795036145747
2026-01-04,102.49328605853093
2026-01-05,80.2864074125159
2026-01-06,76.8699645438982
2026-01-07,76.8699645438982
2026-01-08,87.11929314975129
2026-01-09,78.57818597820705
2026-01-10,109.32617179576633
2026-01-11,100.78506462422209
2026-01-12,73.4535216752805
2026-01-13,71.74530024097166
2026-01-14,66.62063593804511
2026-01-15,66.62063593804511
2026-01-16,70.0370788066628
2026-01-17,92.24395745267783
2026-01-18,95.66040032129554
2026-01-19,93.95217888698669
2026-01-20,71.74530024097166
2026-01-21,66.62063593804511
2026-01-22,63.20419306942741
2026-01-23,73.4535216752805
2026-01-24,100.78506462422209
2026-01-25,111.03439323007518
2026-01-26,93.95217888698669
2026-01-27,83.70285028113359
2026-01-28,75.16174310958935
2026-01-29,68.32885737235395
2026-01-30,85.41107171544245
2026-01-31,102.49328605853093
2026-02-01,104.20150749283978
2026-02-02,73.4535216752805
2026-02-03,70.0370788066628
2026-02-04,68.32885737235395
2026-02-05,66.62063593804511
2026-02-06,71.74530024097166
2026-02-07,87.11929314975129
2026-02-08,90.535736018369
2026-02-09,63.20419306942741
2026-02-10,64.91241450373626
2026-02-11,63.20419306942741
2026-02-12,63.20419306942741
2026-02-13,73.4535216752805
2026-02-14,97.36862175560438
2026-02-15,93.95217888698669
2026-02-16,93.95217888698669
2026-02-17,68.32885737235395
2026-02-18,64.91241450373626
2026-02-19,64.91241450373626
2026-02-20,68.32885737235395
2026-02-21,88.82751458406014
2026-02-22,93.95217888698669
2026-02-23,71.74530024097166
2026-02-24,64.91241450373626
2026-02-25,61.49597163511856
2026-02-26,59.78775020080971
2026-02-27,68.32885737235395
2026-02-28,87.11929314975129
2026-03-01,93.95217888698669
2026-03-02,68.32885737235395
2026-03-03,70.0370788066628
2026-03-04,64.91241450373626
2026-03-05,64.91241450373626
2026-03-06,66.62063593804511
2026-03-07,83.70285028113359
2026-03-08,92.24395745267783
2026-03-09,63.20419306942741
2026-03-10,64.91241450373626
2026-03-11,59.78775020080971
2026-03-12,64.91241450373626
2026-03-13,68.32885737235395
2026-03-14,87.11929314975129
2026-03-15,92.24395745267783
2026-03-16,73.4535216752805
2026-03-17,66.62063593804511
2026-03-18,70.0370788066628
2026-03-19,68.32885737235395
2026-03-20,71.74530024097166
2026-03-21,88.82751458406014
2026-03-22,93.95217888698669
2026-03-23,66.62063593804511
2026-03-24,63.20419306942741
2026-03-25,63.20419306942741
2026-03-26,64.91241450373626
2026-03-27,66.62063593804511
2026-03-28,88.82751458406014
2026-03-29,92.24395745267783
2026-03-30,66.62063593804511
2026-03-31,68.32885737235395
2026-04-01,68.32885737235395
2026-04-02,68.32885737235395
2026-04-03,78.57818597820705
2026-04-04,90.535736018369
2026-04-05,100.78506462422209
2026-04-06,80.2864074125159
2026-04-07,70.0370788066628
2026-04-08,68.32885737235395
2026-04-09,68.32885737235395
2026-04-10,70.0370788066628
2026-04-11,90.535736018369
2026-04-12,88.82751458406014
2026-04-13,61.49597163511856
2026-04-14,63.20419306942741
2026-04-15,59.78775020080971
2026-04-16,58.079528766500864
2026-04-17,71.74530024097166
2026-04-18,80.2864074125159
2026-04-19,83.70285028113359
2026-04-20,59.78775020080971
2026-04-21,59.78775020080971
2026-04-22,58.079528766500864
2026-04-23,58.079528766500864
2026-04-24,54.663085897883164
2026-04-25,80.2864074125159
2026-04-26,88.82751458406014
2026-04-27,61.49597163511856
2026-04-28,51.246643029265464
2026-04-29,54.663085897883164
2026-04-30,58.079528766500864
2026-05-01,66.62063593804511
2026-05-02,83.70285028113359
2026-05-03,85.41107171544245
2026-05-04,61.49597163511856
2026-05-05,56.37130733219201
2026-05-06,56.37130733219201
2026-05-07,56.37130733219201
2026-05-08,58.079528766500864
2026-05-09,78.57818597820705
2026-05-10,87.11929314975129
2026-05-11,58.079528766500864
2026-05-12,56.37130733219201
2026-05-13,54.663085897883164
2026-05-14,56.37130733219201
2026-05-15,58.079528766500864
2026-05-16,83.70285028113359
2026-05-17,83.70285028113359
2026-05-18,63.20419306942741
2026-05-19,61.49597163511856
2026-05-20,61.49597163511856
2026-05-21,64.91241450373626
2026-05-22,71.74530024097166
2026-05-23,95.66040032129554
2026-05-24,90.535736018369
2026-05-25,90.535736018369
2026-05-26,75.16174310958935
2026-05-27,71.74530024097166
2026-05-28,71.74530024097166
2026-05-29,75.16174310958935
2026-05-30,88.82751458406014
2026-05-31,92.24395745267783
