Time,bills
2024-12-07,5.902777777777779
2024-12-08,23.611111111111114
2024-12-09,21.64351851851852
2024-12-10,5.902777777777779
2024-12-11,3.9351851851851856
2024-12-12,5.902777777777779
2024-12-13,3.9351851851851856
2024-12-14,3.9351851851851856
2024-12-15,33.449074074074076
2024-12-16,25.578703703703706
2024-12-17,5.902777777777779
2024-12-18,3.9351851851851856
2024-12-19,3.9351851851851856
2024-12-20,3.9351851851851856
2024-12-21,5.902777777777779
2024-12-22,23.611111111111114
2024-12-23,17.708333333333336
2024-12-24,5.902777777777779
2024-12-25,5.902777777777779
2024-12-26,5.902777777777779
2024-12-27,3.9351851851851856
2024-12-28,5.902777777777779
2024-12-29,27.546296296296298
2024-12-30,7.870370370370371
2024-12-31,3.9351851851851856
2025-01-01,3.9351851851851856
2025-01-02,3.9351851851851856
2025-01-03,3.9351851851851856
2025-01-04,3.9351851851851856
2025-01-05,27.546296296296298
2025-01-06,9.837962962962964
2025-01-07,5.902777777777779
2025-01-08,3.9351851851851856
2025-01-09,3.9351851851851856
2025-01-10,5.902777777777779
2025-01-11,5.902777777777779
2025-01-12,72.80092592592594
2025-01-13,15.740740740740742
2025-01-14,7.870370370370371
2025-01-15,5.902777777777779
2025-01-16,5.902777777777779
2025-01-17,7.870370370370371
2025-01-18,9.837962962962964
2025-01-19,55.092592592592595
2025-01-20,112.15277777777779
2025-01-21,11.805555555555557
2025-01-22,9.837962962962964
2025-01-23,9.837962962962964
2025-01-24,11.805555555555557
2025-01-25,17.708333333333336
2025-01-26,70.83333333333334
2025-01-27,196.75925925925927
2025-01-28,9.837962962962964
2025-01-29,5.902777777777779
2025-01-30,5.902777777777779
2025-01-31,3.9351851851851856
2025-02-01,3.9351851851851856
2025-02-02,3.9351851851851856
2025-02-03,3.9351851851851856
2025-02-04,3.9351851851851856
2025-02-05,3.9351851851851856
2025-02-06,1.9675925925925928
2025-02-07,3.9351851851851856
2025-02-08,3.9351851851851856
2025-02-09,3.9351851851851856
2025-02-10,3.9351851851851856
2025-02-11,3.9351851851851856
2025-02-12,3.9351851851851856
2025-02-13,3.9351851851851856
2025-02-14,3.9351851851851856
2025-02-15,1.9675925925925928
2025-02-16,1.9675925925925928
2025-02-17,1.9675925925925928
2025-02-18,1.9675925925925928
2025-02-19,1.9675925925925928
2025-02-20,1.9675925925925928
2025-02-21,3.9351851851851856
2025-02-22,1.9675925925925928
2025-02-23,1.9675925925925928
2025-02-24,3.9351851851851856
2025-02-25,1.9675925925925928
2025-02-26,3.9351851851851856
2025-02-27,1.9675925925925928
2025-02-28,3.9351851851851856
2025-03-01,1.9675925925925928
2025-03-02,1.9675925925925928
2025-03-03,1.9675925925925928
2025-03-04,1.9675925925925928
2025-03-05,1.9675925925925928
2025-03-06,3.9351851851851856
2025-03-07,1.9675925925925928
2025-03-08,1.9675925925925928
2025-03-09,1.9675925925925928
2025-03-10,3.9351851851851856
2025-03-11,3.9351851851851856
2025-03-12,3.9351851851851856
2025-03-13,3.9351851851851856
2025-03-14,3.9351851851851856
2025-03-15,1.9675925925925928
2025-03-16,1.9675925925925928
2025-03-17,1.9675925925925928
2025-03-18,1.9675925925925928
2025-03-19,1.9675925925925928
2025-03-20,1.9675925925925928
2025-03-21,1.9675925925925928
2025-03-22,1.9675925925925928
2025-03-23,1.9675925925925928
2025-03-24,1.9675925925925928
2025-03-25,1.9675925925925928
2025-03-26,1.9675925925925928
2025-03-27,1.9675925925925928
2025-03-28,1.9675925925925928
2025-03-29,1.9675925925925928
2025-03-30,1.9675925925925928
2025-03-31,1.9675925925925928
2025-04-01,1.9675925925925928
2025-04-02,1.9675925925925928
2025-04-03,1.9675925925925928
2025-04-04,1.9675925925925928
2025-04-05,1.9675925925925928
2025-04-06,1.9675925925925928
2025-04-07,1.9675925925925928
2025-04-08,1.9675925925925928
2025-04-09,1.9675925925925928
2025-04-10,1.9675925925925928
2025-04-11,1.9675925925925928
2025-04-12,1.9675925925925928
2025-04-13,1.9675925925925928
2025-04-14,1.9675925925925928
2025-04-15,1.9675925925925926
2025-04-16,1.9675925925925926
2025-04-17,3.2793209876543212
2025-04-18,2.295524691358025
2025-04-19,1.9675925925925926
2025-04-20,1.9675925925925926
2025-04-21,2.295524691358025
2025-04-22,2.295524691358025
2025-04-23,1.9675925925925926
2025-04-24,2.295524691358025
2025-04-25,5.246913580246915
2025-04-26,5.902777777777779
2025-04-27,3.607253086419753
2025-04-28,3.2793209876543212
2025-04-29,3.2793209876543212
2025-04-30,2.295524691358025
2025-05-01,2.295524691358025
2025-05-02,2.295524691358025
2025-05-03,1.9675925925925926
2025-05-04,1.9675925925925926
2025-05-05,2.295524691358025
2025-05-06,2.295524691358025
2025-05-07,2.295524691358025
2025-05-08,2.295524691358025
2025-05-09,1.9675925925925926
2025-05-10,1.9675925925925926
2025-05-11,1.9675925925925926
2025-05-12,2.295524691358025
2025-05-13,3.2793209876543212
2025-05-14,3.607253086419753
2025-05-15,4.59104938271605
2025-05-16,2.623456790123457
2025-05-17,2.623456790123457
2025-05-18,1.9675925925925926
2025-05-19,2.623456790123457
2025-05-20,2.623456790123457
2025-05-21,2.623456790123457
2025-05-22,2.623456790123457
2025-05-23,2.623456790123457
2025-05-24,1.9675925925925926
2025-05-25,2.623456790123457
2025-05-26,1.9675925925925926
2025-05-27,2.623456790123457
2025-05-28,2.623456790123457
2025-05-29,2.623456790123457
2025-05-30,2.623456790123457
2025-05-31,1.9675925925925926
2025-06-01,1.9675925925925926
2025-06-02,2.623456790123457
2025-06-03,1.9675925925925926
2025-06-04,2.623456790123457
2025-06-05,2.623456790123457
2025-06-06,2.623456790123457
2025-06-07,1.9675925925925926
2025-06-08,1.9675925925925926
2025-06-09,1.9675925925925926
2025-06-10,2.623456790123457
2025-06-11,2.623456790123457
2025-06-12,2.623456790123457
2025-06-13,1.9675925925925926
2025-06-14,1.9675925925925926
2025-06-15,1.9675925925925926
2025-06-16,1.9675925925925926
2025-06-17,2.623456790123457
2025-06-18,1.9675925925925926
2025-06-19,1.9675925925925926
2025-06-20,1.9675925925925926
2025-06-21,1.9675925925925926
2025-06-22,1.9675925925925926
2025-06-23,1.9675925925925926
2025-06-24,1.9675925925925926
2025-06-25,1.9675925925925926
2025-06-26,1.9675925925925926
2025-06-27,1.9675925925925926
2025-06-28,1.9675925925925926
2025-06-29,1.9675925925925926
2025-06-30,2.623456790123457
2025-07-01,2.623456790123457
2025-07-02,2.623456790123457
2025-07-03,2.623456790123457
2025-07-04,2.623456790123457
2025-07-05,2.623456790123457
2025-07-06,2.623456790123457
2025-07-07,2.623456790123457
2025-07-08,2.623456790123457
2025-07-09,2.623456790123457
2025-07-10,2.623456790123457
2025-07-11,2.623456790123457
2025-07-12,1.9675925925925926
2025-07-13,1.9675925925925926
2025-07-14,2.623456790123457
2025-07-15,2.623456790123457
2025-07-16,2.623456790123457
2025-07-17,2.623456790123457
2025-07-18,2.623456790123457
2025-07-19,2.623456790123457
2025-07-20,2.623456790123457
2025-07-21,2.623456790123457
2025-07-22,3.2793209876543212
2025-07-23,3.2793209876543212
2025-07-24,2.623456790123457
2025-07-25,2.623456790123457
2025-07-26,2.623456790123457
2025-07-27,2.623456790123457
2025-07-28,2.623456790123457
2025-07-29,2.623456790123457
2025-07-30,3.2793209876543212
2025-07-31,2.623456790123457
2025-08-01,3.2793209876543212
2025-08-02,3.2793209876543212
2025-08-03,3.2793209876543212
2025-08-04,3.2793209876543212
2025-08-05,3.2793209876543212
2025-08-06,3.935185185185185
2025-08-07,3.935185185185185
2025-08-08,3.935185185185185
2025-08-09,10.493827160493828
2025-08-10,4.59104938271605
2025-08-11,3.2793209876543212
2025-08-12,3.2793209876543212
2025-08-13,3.935185185185185
2025-08-14,3.2793209876543212
2025-08-15,3.2793209876543212
2025-08-16,3.2793209876543212
2025-08-17,6.5586419753086425
2025-08-18,8.526234567901234
2025-08-19,3.2793209876543212
2025-08-20,3.2793209876543212
2025-08-21,3.935185185185185
2025-08-22,3.935185185185185
2025-08-23,5.902777777777778
2025-08-24,7.87037037037037
2025-08-25,4.59104938271605
2025-08-26,4.59104938271605
2025-08-27,5.246913580246914
2025-08-28,5.902777777777778
2025-08-29,4.59104938271605
2025-08-30,3.935185185185185
2025-08-31,4.59104938271605
2025-09-01,4.59104938271605
2025-09-02,4.59104938271605
2025-09-03,4.59104938271605
2025-09-04,5.246913580246914
2025-09-05,5.246913580246914
2025-09-06,5.246913580246914
2025-09-07,17.05246913580247
2025-09-08,65.58641975308642
2025-09-09,8.526234567901234
2025-09-10,5.902777777777778
2025-09-11,4.59104938271605
2025-09-12,5.246913580246914
2025-09-13,5.246913580246914
2025-09-14,30.825617283950617
2025-09-15,7.214506172839506
2025-09-16,5.902777777777778
2025-09-17,5.902777777777778
2025-09-18,17.05246913580247
2025-09-19,55.092592592592595
2025-09-20,5.902777777777778
2025-09-21,6.5586419753086425
2025-09-22,5.902777777777778
2025-09-23,5.246913580246914
2025-09-24,4.59104938271605
2025-09-25,4.59104938271605
2025-09-26,4.59104938271605
2025-09-27,4.59104938271605
2025-09-28,31.48148148148148
2025-09-29,7.87037037037037
2025-09-30,5.246913580246914
2025-10-01,5.246913580246914
2025-10-02,4.59104938271605
2025-10-03,4.59104938271605
2025-10-04,4.59104938271605
2025-10-05,17.05246913580247
2025-10-06,50.501543209876544
2025-10-07,5.902777777777778
2025-10-08,4.59104938271605
2025-10-09,3.935185185185185
2025-10-10,4.59104938271605
2025-10-11,3.935185185185185
2025-10-12,7.87037037037037
2025-10-13,22.299382716049383
2025-10-14,40.66358024691358
2025-10-15,4.59104938271605
2025-10-16,3.935185185185185
2025-10-17,3.935185185185185
2025-10-18,3.2793209876543212
2025-10-19,7.87037037037037
2025-10-20,5.246913580246914
2025-10-21,3.935185185185185
2025-10-22,3.935185185185185
2025-10-23,3.935185185185185
2025-10-24,3.935185185185185
2025-10-25,3.935185185185185
2025-10-26,28.20216049382716
2025-10-27,6.5586419753086425
2025-10-28,4.59104938271605
2025-10-29,3.935185185185185
2025-10-30,4.59104938271605
2025-10-31,4.59104938271605
2025-11-01,5.246913580246914
2025-11-02,36.7283950617284
2025-11-03,24.266975308641975
2025-11-04,7.214506172839506
2025-11-05,5.246913580246914
2025-11-06,4.59104938271605
2025-11-07,5.246913580246914
2025-11-08,4.59104938271605
2025-11-09,34.760802469135804
2025-11-10,8.526234567901234
2025-11-11,4.59104938271605
2025-11-12,3.935185185185185
2025-11-13,4.59104938271605
2025-11-14,4.59104938271605
2025-11-15,4.59104938271605
2025-11-16,33.449074074074076
2025-11-17,8.526234567901234
2025-11-18,4.59104938271605
2025-11-19,5.246913580246914
2025-11-20,10.493827160493828
2025-11-21,54.43672839506173
2025-11-22,5.246913580246914
2025-11-23,7.87037037037037
2025-11-24,5.246913580246914
2025-11-25,3.935185185185185
2025-11-26,3.935185185185185
2025-11-27,4.59104938271605
2025-11-28,5.246913580246914
2025-11-29,3.935185185185185
2025-11-30,28.20216049382716
2025-12-01,14.429012345679013
2025-12-02,5.246913580246914
2025-12-03,4.59104938271605
2025-12-04,4.59104938271605
2025-12-05,5.246913580246914
2025-12-06,5.246913580246914
2025-12-07,38.04012345679013
2025-12-08,9.1820987654321
2025-12-09,5.246913580246914
2025-12-10,5.246913580246914
2025-12-11,5.154368325380595
2025-12-12,5.154368325380595
2025-12-13,5.988482731197456
2025-12-14,43.08142562296448
2025-12-15,11.142851056578051
2025-12-16,5.660550632432024
2025-12-17,4.826436226615163
2025-12-18,4.320253919563736
2025-12-19,5.154368325380595
2025-12-20,4.826436226615163
2025-12-21,29.10829925017042
2025-12-22,9.1466901461789
2025-12-23,5.988482731197456
2025-12-24,3.9923218207983036
2025-12-25,5.154368325380595
2025-12-26,5.154368325380595
2025-12-27,6.316414829962888
2025-12-28,48.235793948345076
2025-12-29,31.93857456638643
2025-12-30,5.154368325380595
2025-12-31,4.826436226615163
2026-01-01,4.320253919563736
2026-01-02,4.826436226615163
2026-01-03,5.154368325380595
2026-01-04,24.281863023555253
2026-01-05,15.969287283193214
2026-01-06,5.988482731197456
2026-01-07,5.154368325380595
2026-01-08,5.154368325380595
2026-01-09,5.988482731197456
2026-01-10,7.0865522987199885
2026-01-11,76.93971067181701
2026-01-12,18.2225630538514
2026-01-13,10.123646141028555
2026-01-14,6.074187684617133
2026-01-15,7.0865522987199885
2026-01-16,8.098916912822844
2026-01-17,79.97680451412559
2026-01-18,101.23646141028556
2026-01-19,22.27202151026282
2026-01-20,10.123646141028555
2026-01-21,7.0865522987199885
2026-01-22,6.074187684617133
2026-01-23,6.074187684617133
2026-01-24,5.0618230705142775
2026-01-25,5.0618230705142775
2026-01-26,5.0618230705142775
2026-01-27,6.074187684617133
2026-01-28,5.0618230705142775
2026-01-29,4.049458456411422
2026-01-30,4.049458456411422
2026-01-31,3.0370938423085665
2026-02-01,3.0370938423085665
2026-02-02,3.0370938423085665
2026-02-03,3.0370938423085665
2026-02-04,3.0370938423085665
2026-02-05,3.0370938423085665
2026-02-06,3.0370938423085665
2026-02-07,3.0370938423085665
2026-02-08,3.0370938423085665
2026-02-09,4.049458456411422
2026-02-10,3.0370938423085665
2026-02-11,3.0370938423085665
2026-02-12,3.0370938423085665
2026-02-13,3.0370938423085665
2026-02-14,3.0370938423085665
2026-02-15,2.024729228205711
2026-02-16,3.0370938423085665
2026-02-17,3.0370938423085665
2026-02-18,3.0370938423085665
2026-02-19,3.0370938423085665
2026-02-20,3.0370938423085665
2026-02-21,2.024729228205711
2026-02-22,2.024729228205711
2026-02-23,3.0370938423085665
2026-02-24,3.0370938423085665
2026-02-25,3.0370938423085665
2026-02-26,3.0370938423085665
2026-02-27,3.0370938423085665
2026-02-28,2.024729228205711
2026-03-01,2.024729228205711
2026-03-02,3.0370938423085665
2026-03-03,3.0370938423085665
2026-03-04,3.0370938423085665
2026-03-05,5.0618230705142775
2026-03-06,3.0370938423085665
2026-03-07,3.0370938423085665
2026-03-08,3.0370938423085665
2026-03-09,4.049458456411422
2026-03-10,4.049458456411422
2026-03-11,4.049458456411422
2026-03-12,3.0370938423085665
2026-03-13,3.0370938423085665
2026-03-14,3.0370938423085665
2026-03-15,3.0370938423085665
2026-03-16,3.0370938423085665
2026-03-17,3.0370938423085665
2026-03-18,3.0370938423085665
2026-03-19,3.0370938423085665
2026-03-20,3.0370938423085665
2026-03-21,3.0370938423085665
2026-03-22,2.024729228205711
2026-03-23,3.0370938423085665
2026-03-24,3.0370938423085665
2026-03-25,3.0370938423085665
2026-03-26,3.0370938423085665
2026-03-27,3.0370938423085665
2026-03-28,3.0370938423085665
2026-03-29,3.0370938423085665
2026-03-30,3.0370938423085665
2026-03-31,3.0370938423085665
2026-04-01,3.0370938423085665
2026-04-02,3.0370938423085665
2026-04-03,3.0370938423085665
2026-04-04,2.024729228205711
2026-04-05,2.024729228205711
2026-04-06,3.0370938423085665
2026-04-07,2.024729228205711
2026-04-08,3.0370938423085665
2026-04-09,3.0370938423085665
2026-04-10,3.0370938423085665
2026-04-11,2.024729228205711
2026-04-12,2.024729228205711
2026-04-13,2.024729228205711
2026-04-14,3.0370938423085665
2026-04-15,3.0370938423085665
2026-04-16,3.0370938423085665
2026-04-17,3.0370938423085665
2026-04-18,2.024729228205711
2026-04-19,2.024729228205711
2026-04-20,3.0370938423085665
2026-04-21,3.0370938423085665
2026-04-22,3.0370938423085665
2026-04-23,3.0370938423085665
2026-04-24,7.0865522987199885
2026-04-25,6.074187684617133
2026-04-26,3.0370938423085665
2026-04-27,3.0370938423085665
2026-04-28,3.0370938423085665
2026-04-29,3.0370938423085665
2026-04-30,3.0370938423085665
2026-05-01,3.0370938423085665
2026-05-02,3.0370938423085665
2026-05-03,3.0370938423085665
2026-05-04,3.0370938423085665
2026-05-05,3.0370938423085665
2026-05-06,3.0370938423085665
2026-05-07,3.0370938423085665
2026-05-08,3.0370938423085665
2026-05-09,3.0370938423085665
2026-05-10,2.024729228205711
2026-05-11,3.0370938423085665
2026-05-12,3.0370938423085665
2026-05-13,3.0370938423085665
2026-05-14,4.049458456411422
2026-05-15,5.0618230705142775
2026-05-16,3.0370938423085665
2026-05-17,3.0370938423085665
2026-05-18,3.0370938423085665
2026-05-19,3.0370938423085665
2026-05-20,3.0370938423085665
2026-05-21,3.0370938423085665
2026-05-22,3.0370938423085665
2026-05-23,2.024729228205711
2026-05-24,3.0370938423085665
2026-05-25,2.024729228205711
2026-05-26,3.0370938423085665
2026-05-27,3.0370938423085665
2026-05-28,3.0370938423085665
2026-05-29,3.0370938423085665
2026-05-30,3.0370938423085665
2026-05-31,3.0370938423085665
