Time,pizza_hut
2024-09-27,39.968152382609205
2024-09-28,49.96019047826151
2024-09-29,45.2972393669571
2024-09-30,24.64702730260901
2024-10-01,23.314755556522037
2024-10-02,25.979299048695985
2024-10-03,27.977706667826443
2024-10-04,31.974521906087364
2024-10-05,43.29883174782664
2024-10-06,40.63428825565269
2024-10-07,23.314755556522037
2024-10-08,23.314755556522037
2024-10-09,24.64702730260901
2024-10-10,26.645434921739472
2024-10-11,36.63747301739177
2024-10-12,47.96178285913105
2024-10-13,41.966560001739666
2024-10-14,25.979299048695985
2024-10-15,23.980891429565524
2024-10-16,23.314755556522037
2024-10-17,23.980891429565524
2024-10-18,31.974521906087364
2024-10-19,39.968152382609205
2024-10-20,35.97133714434828
2024-10-21,22.64861968347855
2024-10-22,22.64861968347855
2024-10-23,23.980891429565524
2024-10-24,25.979299048695985
2024-10-25,32.64065777913085
2024-10-26,41.966560001739666
2024-10-27,39.30201650956572
2024-10-28,22.64861968347855
2024-10-29,21.982483810435063
2024-10-30,24.64702730260901
2024-10-31,33.306793652174335
2024-11-01,38.63588063652223
2024-11-02,39.30201650956572
2024-11-03,34.63906539826131
2024-11-04,21.982483810435063
2024-11-05,21.316347937391576
2024-11-06,16.653396826087167
2024-11-07,20.65021206434809
2024-11-08,29.976114286956903
2024-11-09,35.97133714434828
2024-11-10,35.97133714434828
2024-11-11,23.980891429565524
2024-11-12,22.64861968347855
2024-11-13,23.980891429565524
2024-11-14,25.313163175652498
2024-11-15,29.309978413913417
2024-11-16,40.63428825565269
2024-11-17,34.63906539826131
2024-11-18,21.316347937391576
2024-11-19,19.317940318261115
2024-11-20,22.64861968347855
2024-11-21,23.980891429565524
2024-11-22,28.64384254086993
2024-11-23,36.63747301739177
2024-11-24,37.969744763478744
2024-11-25,25.313163175652498
2024-11-26,23.980891429565524
2024-11-27,31.308386033043877
2024-11-28,29.976114286956903
2024-11-29,26.645434921739472
2024-11-30,35.305201271304796
2024-12-01,39.30201650956572
2024-12-02,23.980891429565524
2024-12-03,20.65021206434809
2024-12-04,22.64861968347855
2024-12-05,23.980891429565524
2024-12-06,31.974521906087364
2024-12-07,39.968152382609205
2024-12-08,39.968152382609205
2024-12-09,21.316347937391576
2024-12-10,22.64861968347855
2024-12-11,23.980891429565524
2024-12-12,25.979299048695985
2024-12-13,29.309978413913417
2024-12-14,41.966560001739666
2024-12-15,42.63269587478315
2024-12-16,23.980891429565524
2024-12-17,23.314755556522037
2024-12-18,24.64702730260901
2024-12-19,27.311570794782956
2024-12-20,33.306793652174335
2024-12-21,44.63110349391361
2024-12-22,40.63428825565269
2024-12-23,32.64065777913085
2024-12-24,55.2892774626094
2024-12-25,51.29246222434848
2024-12-26,33.306793652174335
2024-12-27,36.63747301739177
2024-12-28,39.968152382609205
2024-12-29,40.63428825565269
2024-12-30,29.976114286956903
2024-12-31,43.29883174782664
2025-01-01,50.626326351304996
2025-01-02,26.645434921739472
2025-01-03,29.309978413913417
2025-01-04,35.305201271304796
2025-01-05,38.63588063652223
2025-01-06,26.645434921739472
2025-01-07,21.982483810435063
2025-01-08,22.64861968347855
2025-01-09,23.980891429565524
2025-01-10,30.64225016000039
2025-01-11,39.30201650956572
2025-01-12,37.30360889043526
2025-01-13,21.982483810435063
2025-01-14,23.980891429565524
2025-01-15,20.65021206434809
2025-01-16,22.64861968347855
2025-01-17,29.309978413913417
2025-01-18,41.30042412869618
2025-01-19,38.63588063652223
2025-01-20,30.64225016000039
2025-01-21,25.313163175652498
2025-01-22,23.980891429565524
2025-01-23,23.314755556522037
2025-01-24,25.979299048695985
2025-01-25,35.305201271304796
2025-01-26,40.63428825565269
2025-01-27,22.64861968347855
2025-01-28,19.984076191304602
2025-01-29,20.65021206434809
2025-01-30,21.982483810435063
2025-01-31,27.977706667826443
2025-02-01,39.30201650956572
2025-02-02,34.63906539826131
2025-02-03,19.984076191304602
2025-02-04,21.316347937391576
2025-02-05,22.64861968347855
2025-02-06,22.64861968347855
2025-02-07,27.977706667826443
2025-02-08,37.969744763478744
2025-02-09,66.61358730434867
2025-02-10,21.316347937391576
2025-02-11,19.984076191304602
2025-02-12,20.65021206434809
2025-02-13,25.313163175652498
2025-02-14,42.63269587478315
2025-02-15,51.29246222434848
2025-02-16,34.63906539826131
2025-02-17,24.64702730260901
2025-02-18,21.316347937391576
2025-02-19,23.980891429565524
2025-02-20,24.64702730260901
2025-02-21,27.977706667826443
2025-02-22,39.30201650956572
2025-02-23,37.30360889043526
2025-02-24,21.982483810435063
2025-02-25,20.65021206434809
2025-02-26,21.982483810435063
2025-02-27,23.980891429565524
2025-02-28,27.977706667826443
2025-03-01,41.966560001739666
2025-03-02,36.63747301739177
2025-03-03,25.313163175652498
2025-03-04,21.982483810435063
2025-03-05,25.313163175652498
2025-03-06,23.314755556522037
2025-03-07,26.645434921739472
2025-03-08,37.969744763478744
2025-03-09,35.305201271304796
2025-03-10,21.316347937391576
2025-03-11,21.982483810435063
2025-03-12,21.982483810435063
2025-03-13,23.314755556522037
2025-03-14,35.97133714434828
2025-03-15,37.969744763478744
2025-03-16,34.63906539826131
2025-03-17,19.984076191304602
2025-03-18,21.316347937391576
2025-03-19,23.980891429565524
2025-03-20,23.980891429565524
2025-03-21,26.645434921739472
2025-03-22,33.306793652174335
2025-03-23,33.97292952521782
2025-03-24,20.65021206434809
2025-03-25,23.314755556522037
2025-03-26,23.314755556522037
2025-03-27,25.313163175652498
2025-03-28,33.97292952521782
2025-03-29,43.29883174782664
2025-03-30,41.966560001739666
2025-03-31,25.313163175652498
2025-04-01,21.982483810435063
2025-04-02,24.64702730260901
2025-04-03,25.313163175652498
2025-04-04,29.976114286956903
2025-04-05,42.63269587478315
2025-04-06,37.969744763478744
2025-04-07,23.980891429565524
2025-04-08,20.65021206434809
2025-04-09,21.982483810435063
2025-04-10,26.645434921739472
2025-04-11,30.64225016000039
2025-04-12,36.63747301739177
2025-04-13,31.974521906087364
2025-04-14,20.65021206434809
2025-04-15,20.65021206434809
2025-04-16,22.588061876838232
2025-04-17,25.328302627312578
2025-04-18,33.07970187727315
2025-04-19,36.95540150225344
2025-04-20,35.48687469122575
2025-04-21,21.785670938854032
2025-04-22,20.65021206434809
2025-04-23,21.785670938854032
2025-04-24,23.39045281482243
2025-04-25,29.204002252292863
2025-04-26,34.68448375324155
2025-04-27,32.74663394075141
2025-04-28,21.45260300233229
2025-04-29,21.785670938854032
2025-04-30,20.65021206434809
2025-05-01,25.328302627312578
2025-05-02,30.006393190277063
2025-05-03,39.362574316206036
2025-05-04,35.48687469122575
2025-05-05,20.65021206434809
2025-05-06,19.84782112636389
2025-05-07,19.84782112636389
2025-05-08,21.785670938854032
2025-05-09,28.068543377786916
2025-05-10,32.74663394075141
2025-05-11,35.017551689763295
2025-05-12,23.39045281482243
2025-05-13,21.45260300233229
2025-05-14,20.65021206434809
2025-05-15,23.46615007312283
2025-05-16,29.09802609067231
2025-05-17,37.54584011699653
2025-05-18,35.6685481111467
2025-05-19,20.65021206434809
2025-05-20,23.46615007312283
2025-05-21,23.46615007312283
2025-05-22,25.343442078972657
2025-05-23,30.036672093597222
2025-05-24,33.791256105296874
2025-05-25,35.6685481111467
2025-05-26,31.91396409944705
2025-05-27,23.46615007312283
2025-05-28,23.46615007312283
2025-05-29,24.40479607604774
2025-05-30,31.91396409944705
2025-05-31,35.6685481111467
2025-06-01,33.791256105296874
2025-06-02,23.46615007312283
2025-06-03,25.343442078972657
2025-06-04,24.40479607604774
2025-06-05,24.40479607604774
2025-06-06,32.85261010237196
2025-06-07,32.85261010237196
2025-06-08,31.91396409944705
2025-06-09,22.527504070197917
2025-06-10,22.527504070197917
2025-06-11,23.46615007312283
2025-06-12,26.28208808189757
2025-06-13,30.036672093597222
2025-06-14,31.91396409944705
2025-06-15,31.91396409944705
2025-06-16,22.527504070197917
2025-06-17,24.40479607604774
2025-06-18,22.527504070197917
2025-06-19,25.343442078972657
2025-06-20,30.036672093597222
2025-06-21,31.91396409944705
2025-06-22,30.036672093597222
2025-06-23,22.527504070197917
2025-06-24,22.527504070197917
2025-06-25,25.343442078972657
2025-06-26,25.343442078972657
2025-06-27,29.09802609067231
2025-06-28,34.729902108221786
2025-06-29,31.91396409944705
2025-06-30,23.46615007312283
2025-07-01,22.527504070197917
2025-07-02,24.40479607604774
2025-07-03,27.22073408482248
2025-07-04,33.791256105296874
2025-07-05,34.729902108221786
2025-07-06,35.6685481111467
2025-07-07,23.46615007312283
2025-07-08,80.72355625154253
2025-07-09,44.11636213747092
2025-07-10,26.28208808189757
2025-07-11,30.975318096522134
2025-07-12,33.791256105296874
2025-07-13,31.91396409944705
2025-07-14,26.28208808189757
2025-07-15,93.86460029249132
2025-07-16,40.361778125771266
2025-07-17,26.28208808189757
2025-07-18,30.975318096522134
2025-07-19,34.729902108221786
2025-07-20,36.60719411407161
2025-07-21,24.40479607604774
2025-07-22,77.9076182427678
2025-07-23,41.30042412869618
2025-07-24,25.343442078972657
2025-07-25,30.036672093597222
2025-07-26,32.85261010237196
2025-07-27,30.975318096522134
2025-07-28,24.40479607604774
2025-07-29,70.39845021936848
2025-07-30,35.6685481111467
2025-07-31,25.343442078972657
2025-08-01,30.975318096522134
2025-08-02,41.30042412869618
2025-08-03,33.791256105296874
2025-08-04,24.40479607604774
2025-08-05,44.11636213747092
2025-08-06,29.09802609067231
2025-08-07,23.46615007312283
2025-08-08,31.91396409944705
2025-08-09,31.91396409944705
2025-08-10,32.85261010237196
2025-08-11,23.46615007312283
2025-08-12,37.54584011699653
2025-08-13,26.28208808189757
2025-08-14,24.40479607604774
2025-08-15,30.036672093597222
2025-08-16,35.6685481111467
2025-08-17,34.729902108221786
2025-08-18,20.65021206434809
2025-08-19,36.60719411407161
2025-08-20,27.22073408482248
2025-08-21,27.22073408482248
2025-08-22,30.036672093597222
2025-08-23,36.60719411407161
2025-08-24,36.60719411407161
2025-08-25,22.527504070197917
2025-08-26,42.23907013162109
2025-08-27,27.22073408482248
2025-08-28,25.343442078972657
2025-08-29,30.036672093597222
2025-08-30,38.48448611992144
2025-08-31,35.6685481111467
2025-09-01,31.91396409944705
2025-09-02,27.22073408482248
2025-09-03,22.527504070197917
2025-09-04,23.46615007312283
2025-09-05,28.159380087747394
2025-09-06,34.729902108221786
2025-09-07,30.036672093597222
2025-09-08,21.588858067273
2025-09-09,27.22073408482248
2025-09-10,20.65021206434809
2025-09-11,22.527504070197917
2025-09-12,25.343442078972657
2025-09-13,32.85261010237196
2025-09-14,32.85261010237196
2025-09-15,20.65021206434809
2025-09-16,23.46615007312283
2025-09-17,20.65021206434809
2025-09-18,21.588858067273
2025-09-19,27.22073408482248
2025-09-20,30.975318096522134
2025-09-21,30.975318096522134
2025-09-22,21.588858067273
2025-09-23,22.527504070197917
2025-09-24,21.588858067273
2025-09-25,22.527504070197917
2025-09-26,27.22073408482248
2025-09-27,32.85261010237196
2025-09-28,32.85261010237196
2025-09-29,21.588858067273
2025-09-30,26.28208808189757
2025-10-01,23.46615007312283
2025-10-02,23.46615007312283
2025-10-03,29.09802609067231
2025-10-04,33.791256105296874
2025-10-05,31.91396409944705
2025-10-06,20.65021206434809
2025-10-07,23.46615007312283
2025-10-08,21.588858067273
2025-10-09,22.527504070197917
2025-10-10,26.28208808189757
2025-10-11,34.729902108221786
2025-10-12,31.91396409944705
2025-10-13,22.527504070197917
2025-10-14,23.46615007312283
2025-10-15,23.46615007312283
2025-10-16,22.527504070197917
2025-10-17,29.09802609067231
2025-10-18,32.85261010237196
2025-10-19,31.91396409944705
2025-10-20,20.65021206434809
2025-10-21,22.527504070197917
2025-10-22,22.527504070197917
2025-10-23,23.46615007312283
2025-10-24,28.159380087747394
2025-10-25,33.791256105296874
2025-10-26,30.975318096522134
2025-10-27,19.711566061423177
2025-10-28,20.65021206434809
2025-10-29,21.588858067273
2025-10-30,23.46615007312283
2025-10-31,33.791256105296874
2025-11-01,43.177716134546
2025-11-02,32.85261010237196
2025-11-03,20.65021206434809
2025-11-04,21.588858067273
2025-11-05,22.527504070197917
2025-11-06,24.40479607604774
2025-11-07,30.975318096522134
2025-11-08,35.6685481111467
2025-11-09,30.036672093597222
2025-11-10,21.588858067273
2025-11-11,25.343442078972657
2025-11-12,23.46615007312283
2025-11-13,24.40479607604774
2025-11-14,26.28208808189757
2025-11-15,36.60719411407161
2025-11-16,31.91396409944705
2025-11-17,20.65021206434809
2025-11-18,24.40479607604774
2025-11-19,24.40479607604774
2025-11-20,24.40479607604774
2025-11-21,28.159380087747394
2025-11-22,33.791256105296874
2025-11-23,33.791256105296874
2025-11-24,23.46615007312283
2025-11-25,23.46615007312283
2025-11-26,31.91396409944705
2025-11-27,30.036672093597222
2025-11-28,24.40479607604774
2025-11-29,33.791256105296874
2025-11-30,32.85261010237196
2025-12-01,24.40479607604774
2025-12-02,22.527504070197917
2025-12-03,24.40479607604774
2025-12-04,26.28208808189757
2025-12-05,29.09802609067231
2025-12-06,38.48448611992144
2025-12-07,36.60719411407161
2025-12-08,23.46615007312283
2025-12-09,23.46615007312283
2025-12-10,24.40479607604774
2025-12-11,24.55572320540922
2025-12-12,28.919207627804823
2025-12-13,36.70753046967112
2025-12-14,34.508341082319134
2025-12-15,23.582182850175933
2025-12-16,22.35653381805723
2025-12-17,27.224235594223664
2025-12-18,27.47634427110908
2025-12-19,31.118397015156816
2025-12-20,34.76044975920455
2025-12-21,35.48188143755242
2025-12-22,26.97212691733825
2025-12-23,29.892747983038113
2025-12-24,47.63368870181432
2025-12-25,45.93871666823316
2025-12-26,33.786909403971265
2025-12-27,32.561260371852555
2025-12-28,34.76044975920455
2025-12-29,27.224235594223664
2025-12-30,27.224235594223664
2025-12-31,42.296663924185424
2026-01-01,44.96517631299987
2026-01-02,33.534800727085845
2026-01-03,30.8662883382714
2026-01-04,31.839828693504685
2026-01-05,23.582182850175933
2026-01-06,22.608642494942647
2026-01-07,21.635102139709357
2026-01-08,22.608642494942647
2026-01-09,26.250695238990378
2026-01-10,36.80786682527063
2026-01-11,30.757258580020665
2026-01-12,22.689780919687376
2026-01-13,21.681346212145712
2026-01-14,20.168694150833222
2026-01-15,22.689780919687376
2026-01-16,25.210867688541526
2026-01-17,36.80786682527063
2026-01-18,34.286780056416475
2026-01-19,25.210867688541526
2026-01-20,21.177128858374882
2026-01-21,21.177128858374882
2026-01-22,21.177128858374882
2026-01-23,26.72351974985402
2026-01-24,32.77412799510399
2026-01-25,32.77412799510399
2026-01-26,27.73195445739568
2026-01-27,24.202432980999866
2026-01-28,23.193998273458206
2026-01-29,24.202432980999866
2026-01-30,27.73195445739568
2026-01-31,33.78256270264565
2026-02-01,35.79943211772897
2026-02-02,21.177128858374882
2026-02-03,20.672911504604052
2026-02-04,26.72351974985402
2026-02-05,36.303649471499796
2026-02-06,31.261475933791495
2026-02-07,35.79943211772897
2026-02-08,50.42173537708305
2026-02-09,21.177128858374882
2026-02-10,20.168694150833222
2026-02-11,21.177128858374882
2026-02-12,24.706650334770696
2026-02-13,29.24460651870817
2026-02-14,39.32895359412478
2026-02-15,33.78256270264565
2026-02-16,22.689780919687376
2026-02-17,19.66447679706239
2026-02-18,19.66447679706239
2026-02-19,22.689780919687376
2026-02-20,25.210867688541526
2026-02-21,30.253041226249834
2026-02-22,28.74038916493734
2026-02-23,21.177128858374882
2026-02-24,22.185563565916546
2026-02-25,22.185563565916546
2026-02-26,25.210867688541526
2026-02-27,28.74038916493734
2026-02-28,34.79099741018731
2026-03-01,31.765693287562325
2026-03-02,21.177128858374882
2026-03-03,23.698215627229036
2026-03-04,23.193998273458206
2026-03-05,23.193998273458206
2026-03-06,28.74038916493734
2026-03-07,35.79943211772897
2026-03-08,32.269910641333155
2026-03-09,20.672911504604052
2026-03-10,22.689780919687376
2026-03-11,21.681346212145712
2026-03-12,30.253041226249834
2026-03-13,29.24460651870817
2026-03-14,42.354257716749764
2026-03-15,37.81630153281229
2026-03-16,23.193998273458206
2026-03-17,24.706650334770696
2026-03-18,23.193998273458206
2026-03-19,22.185563565916546
2026-03-20,27.73195445739568
2026-03-21,33.278345348874815
2026-03-22,29.24460651870817
2026-03-23,21.177128858374882
2026-03-24,22.689780919687376
2026-03-25,22.185563565916546
2026-03-26,22.689780919687376
2026-03-27,26.72351974985402
2026-03-28,31.765693287562325
2026-03-29,32.77412799510399
2026-03-30,20.672911504604052
2026-03-31,24.706650334770696
2026-04-01,23.698215627229036
2026-04-02,22.185563565916546
2026-04-03,29.748823872479
2026-04-04,32.269910641333155
2026-04-05,31.261475933791495
2026-04-06,23.698215627229036
2026-04-07,21.177128858374882
2026-04-08,23.698215627229036
2026-04-09,22.689780919687376
2026-04-10,26.72351974985402
2026-04-11,31.765693287562325
2026-04-12,29.24460651870817
2026-04-13,19.66447679706239
2026-04-14,20.672911504604052
2026-04-15,20.672911504604052
2026-04-16,22.185563565916546
2026-04-17,25.210867688541526
2026-04-18,36.80786682527063
2026-04-19,30.757258580020665
2026-04-20,21.177128858374882
2026-04-21,20.672911504604052
2026-04-22,22.689780919687376
2026-04-23,24.706650334770696
2026-04-24,27.22773710362485
2026-04-25,32.77412799510399
2026-04-26,28.74038916493734
2026-04-27,22.185563565916546
2026-04-28,26.219302396083187
2026-04-29,24.202432980999866
2026-04-30,23.698215627229036
2026-05-01,30.253041226249834
2026-05-02,35.295214763958136
2026-05-03,33.78256270264565
2026-05-04,22.689780919687376
2026-05-05,21.681346212145712
2026-05-06,20.672911504604052
2026-05-07,22.689780919687376
2026-05-08,25.210867688541526
2026-05-09,29.748823872479
2026-05-10,29.748823872479
2026-05-11,19.66447679706239
2026-05-12,22.185563565916546
2026-05-13,20.672911504604052
2026-05-14,23.698215627229036
2026-05-15,28.74038916493734
2026-05-16,35.295214763958136
2026-05-17,31.261475933791495
2026-05-18,23.698215627229036
2026-05-19,26.72351974985402
2026-05-20,25.715085042312356
2026-05-21,25.715085042312356
2026-05-22,30.253041226249834
2026-05-23,39.32895359412478
2026-05-24,38.32051888658312
2026-05-25,32.77412799510399
2026-05-26,23.698215627229036
2026-05-27,23.698215627229036
2026-05-28,25.210867688541526
2026-05-29,29.748823872479
2026-05-30,36.303649471499796
2026-05-31,33.278345348874815
