Time,evan_peters
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,2.0
2022-08-10,2.0
2022-08-11,2.0
2022-08-12,2.0
2022-08-13,2.0
2022-08-14,1.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,2.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,1.0
2022-08-23,1.0
2022-08-24,1.0
2022-08-25,2.0
2022-08-26,3.0
2022-08-27,3.0
2022-08-28,2.0
2022-08-29,1.0
2022-08-30,1.0
2022-08-31,1.0
2022-09-01,1.0
2022-09-02,1.0
2022-09-03,1.0
2022-09-04,1.0
2022-09-05,1.0
2022-09-06,1.0
2022-09-07,1.0
2022-09-08,1.0
2022-09-09,1.0
2022-09-10,1.0
2022-09-11,1.0
2022-09-12,1.0
2022-09-13,1.0
2022-09-14,1.0
2022-09-15,1.0
2022-09-16,6.0
2022-09-17,9.0
2022-09-18,5.0
2022-09-19,3.0
2022-09-20,4.0
2022-09-21,14.0
2022-09-22,39.0
2022-09-23,65.0
2022-09-24,100.0
2022-09-25,95.0
2022-09-26,77.0
2022-09-27,72.0
2022-09-28,61.0
2022-09-29,55.0
2022-09-30,48.0
2022-10-01,48.0
2022-10-02,50.0
2022-10-03,38.0
2022-10-04,32.0
2022-10-05,34.0
2022-10-06,32.0
2022-10-07,33.0
2022-10-08,33.0
2022-10-09,32.0
2022-10-10,28.0
2022-10-11,25.0
2022-10-12,24.0
2022-10-13,21.0
2022-10-14,21.0
2022-10-15,22.0
2022-10-16,23.0
2022-10-17,18.0
2022-10-18,14.0
2022-10-19,14.0
2022-10-20,13.0
2022-10-21,12.0
2022-10-22,13.0
2022-10-23,14.0
2022-10-24,10.0
2022-10-25,10.0
2022-10-26,10.0
2022-10-27,9.0
2022-10-28,11.0
2022-10-29,13.0
2022-10-30,13.0
2022-10-31,11.0
2022-11-01,8.0
2022-11-02,6.0
2022-11-03,6.0
2022-11-04,6.0
2022-11-05,7.0
2022-11-06,6.0
2022-11-07,5.0
2022-11-08,5.0
2022-11-09,4.0
2022-11-10,4.0
2022-11-11,4.0
2022-11-12,5.0
2022-11-13,5.0
2022-11-14,4.0
2022-11-15,4.0
2022-11-16,4.0
2022-11-17,4.0
2022-11-18,4.0
2022-11-19,4.0
2022-11-20,4.0
2022-11-21,3.0
2022-11-22,4.0
2022-11-23,3.0
2022-11-24,4.0
2022-11-25,4.0
2022-11-26,4.0
2022-11-27,4.0
2022-11-28,3.0
2022-11-29,3.0
2022-11-30,3.0
2022-12-01,3.0
2022-12-02,3.0
2022-12-03,3.0
2022-12-04,3.0
2022-12-05,3.0
2022-12-06,2.0
2022-12-07,3.0
2022-12-08,2.0
2022-12-09,3.0
2022-12-10,3.0
2022-12-11,3.0
2022-12-12,3.0
2022-12-13,3.0
2022-12-14,2.0
2022-12-15,2.0
2022-12-16,2.0
2022-12-17,3.0
2022-12-18,3.0
2022-12-19,2.0
2022-12-20,3.0
2022-12-21,2.0
2022-12-22,2.0
2022-12-23,3.0
2022-12-24,2.0
2022-12-25,3.0
2022-12-26,3.0
2022-12-27,3.0
2022-12-28,3.0
2022-12-29,2.0
2022-12-30,2.0
2022-12-31,2.0
2023-01-01,3.0
2023-01-02,2.0
2023-01-03,2.0
2023-01-04,2.0
2023-01-05,2.0
2023-01-06,2.0
2023-01-07,2.0
2023-01-08,2.0
2023-01-09,2.0
2023-01-10,2.0
2023-01-11,19.0
2023-01-12,11.0
2023-01-13,7.0
2023-01-14,5.0
2023-01-15,4.0
2023-01-16,4.0
2023-01-17,3.0
2023-01-18,3.0
2023-01-19,3.0
2023-01-20,4.0
2023-01-21,4.0
2023-01-22,3.0
2023-01-23,3.0
2023-01-24,3.0
2023-01-25,2.0
2023-01-26,2.0
2023-01-27,2.0
2023-01-28,3.0
2023-01-29,3.0
2023-01-30,2.0
2023-01-31,2.0
2023-02-01,2.0
2023-02-02,2.0
2023-02-03,2.0
2023-02-04,2.0
2023-02-05,2.0
2023-02-06,2.0
2023-02-07,2.0
2023-02-08,1.0
2023-02-09,2.0
2023-02-10,2.0
2023-02-11,2.0
2023-02-12,2.0
2023-02-13,2.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,2.0
2023-02-17,2.0
2023-02-18,2.0
2023-02-19,2.0
2023-02-20,2.0
2023-02-21,2.0
2023-02-22,2.0
2023-02-23,2.0
2023-02-24,2.0
2023-02-25,2.0
2023-02-26,2.0
2023-02-27,2.0
2023-02-28,2.0
2023-03-01,1.0
2023-03-02,2.0
2023-03-03,2.0
2023-03-04,2.0
2023-03-05,2.0
2023-03-06,2.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,2.0
2023-03-13,2.0
2023-03-14,2.0
2023-03-15,2.0
2023-03-16,2.0
2023-03-17,2.0
2023-03-18,3.0
2023-03-19,4.0
2023-03-20,2.0
2023-03-21,2.0
2023-03-22,2.0
2023-03-23,2.0
2023-03-24,2.0
2023-03-25,2.0
2023-03-26,2.0
2023-03-27,1.0
2023-03-28,2.0
2023-03-29,2.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,2.0
2023-04-02,3.0
2023-04-03,2.0
2023-04-04,2.0
2023-04-05,2.0
2023-04-06,4.0
2023-04-07,2.0
2023-04-08,2.0
2023-04-09,2.0
2023-04-10,2.0
2023-04-11,2.0
2023-04-12,1.0
2023-04-13,1.0
2023-04-14,1.0
2023-04-15,2.0
2023-04-16,2.0
2023-04-17,1.0
2023-04-18,2.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,1.0
2023-04-22,2.0
2023-04-23,2.0
2023-04-24,2.0
2023-04-25,1.0
2023-04-26,1.040983606557377
2023-04-27,1.6065573770491803
2023-04-28,1.0245901639344264
2023-04-29,1.5901639344262295
2023-04-30,1.6885245901639343
2023-05-01,1.0245901639344264
2023-05-02,1.040983606557377
2023-05-03,1.0901639344262295
2023-05-04,0.9426229508196722
2023-05-05,1.0245901639344264
2023-05-06,1.057377049180328
2023-05-07,1.0245901639344264
2023-05-08,1.639344262295082
2023-05-09,1.0901639344262295
2023-05-10,0.959016393442623
2023-05-11,1.0245901639344264
2023-05-12,0.9918032786885247
2023-05-13,1.6557377049180328
2023-05-14,1.6229508196721312
2023-05-15,1.0081967213114753
2023-05-16,0.959016393442623
2023-05-17,0.9426229508196722
2023-05-18,0.9098360655737705
2023-05-19,1.0245901639344264
2023-05-20,1.6721311475409837
2023-05-21,1.6557377049180328
2023-05-22,0.9754098360655739
2023-05-23,1.0245901639344264
2023-05-24,1.0245901639344264
2023-05-25,2.5
2023-05-26,1.5081967213114755
2023-05-27,1.278688524590164
2023-05-28,1.180327868852459
2023-05-29,1.3442622950819674
2023-05-30,1.3442622950819674
2023-05-31,1.2131147540983607
2023-06-01,1.2131147540983607
2023-06-02,1.0819672131147542
2023-06-03,1.5737704918032787
2023-06-04,1.2131147540983607
2023-06-05,1.1475409836065575
2023-06-06,1.1147540983606559
2023-06-07,1.0819672131147542
2023-06-08,1.6721311475409837
2023-06-09,1.180327868852459
2023-06-10,1.3114754098360657
2023-06-11,1.4754098360655739
2023-06-12,1.3114754098360657
2023-06-13,1.1475409836065575
2023-06-14,1.180327868852459
2023-06-15,1.180327868852459
2023-06-16,1.3770491803278688
2023-06-17,1.4426229508196722
2023-06-18,1.3770491803278688
2023-06-19,1.3114754098360657
2023-06-20,1.278688524590164
2023-06-21,1.180327868852459
2023-06-22,1.180327868852459
2023-06-23,1.3442622950819674
2023-06-24,1.4754098360655739
2023-06-25,1.3770491803278688
2023-06-26,1.0491803278688525
2023-06-27,1.0491803278688525
2023-06-28,1.2459016393442623
2023-06-29,1.7049180327868854
2023-06-30,1.1475409836065575
2023-07-01,1.2131147540983607
2023-07-02,1.3114754098360657
2023-07-03,1.4098360655737705
2023-07-04,1.5737704918032787
2023-07-05,1.0819672131147542
2023-07-06,0.9836065573770493
2023-07-07,1.3114754098360657
2023-07-08,1.4754098360655739
2023-07-09,1.3770491803278688
2023-07-10,1.4426229508196722
2023-07-11,1.2131147540983607
2023-07-12,1.2459016393442623
2023-07-13,1.278688524590164
2023-07-14,1.278688524590164
2023-07-15,1.9672131147540985
2023-07-16,3.278688524590164
2023-07-17,2.0655737704918034
2023-07-18,1.7049180327868854
2023-07-19,1.278688524590164
2023-07-20,1.3770491803278688
2023-07-21,1.5081967213114755
2023-07-22,2.1311475409836067
2023-07-23,2.0327868852459017
2023-07-24,1.6721311475409837
2023-07-25,1.4426229508196722
2023-07-26,1.4098360655737705
2023-07-27,1.3114754098360657
2023-07-28,1.3114754098360657
2023-07-29,1.3770491803278688
2023-07-30,1.6065573770491803
2023-07-31,1.4754098360655739
2023-08-01,1.0819672131147542
2023-08-02,1.0163934426229508
2023-08-03,1.0163934426229508
2023-08-04,1.180327868852459
2023-08-05,1.3770491803278688
2023-08-06,1.3770491803278688
2023-08-07,1.2459016393442623
2023-08-08,1.4754098360655739
2023-08-09,1.5081967213114755
2023-08-10,1.4426229508196722
2023-08-11,1.3114754098360657
2023-08-12,1.5737704918032787
2023-08-13,1.6721311475409837
2023-08-14,1.180327868852459
2023-08-15,1.1475409836065575
2023-08-16,1.180327868852459
2023-08-17,1.278688524590164
2023-08-18,1.1475409836065575
2023-08-19,1.2131147540983607
2023-08-20,1.3442622950819674
2023-08-21,1.2459016393442623
2023-08-22,1.3114754098360657
2023-08-23,1.1475409836065575
2023-08-24,1.5409836065573772
2023-08-25,1.278688524590164
2023-08-26,1.4754098360655739
2023-08-27,1.180327868852459
2023-08-28,1.1147540983606559
2023-08-29,1.0491803278688525
2023-08-30,1.0163934426229508
2023-08-31,1.278688524590164
2023-09-01,1.0819672131147542
2023-09-02,1.3442622950819674
2023-09-03,1.2459016393442623
2023-09-04,1.3770491803278688
2023-09-05,1.3114754098360657
2023-09-06,1.278688524590164
2023-09-07,1.1475409836065575
2023-09-08,1.0491803278688525
2023-09-09,1.4754098360655739
2023-09-10,1.3442622950819674
2023-09-11,1.180327868852459
2023-09-12,1.2131147540983607
2023-09-13,0.9836065573770493
2023-09-14,1.0163934426229508
2023-09-15,1.1147540983606559
2023-09-16,1.1147540983606559
2023-09-17,1.5081967213114755
2023-09-18,1.0491803278688525
2023-09-19,1.1147540983606559
2023-09-20,1.7049180327868854
2023-09-21,2.6229508196721314
2023-09-22,1.8032786885245902
2023-09-23,1.7049180327868854
2023-09-24,2.1311475409836067
2023-09-25,1.8688524590163935
2023-09-26,1.4098360655737705
2023-09-27,1.278688524590164
2023-09-28,1.3114754098360657
2023-09-29,1.3114754098360657
2023-09-30,1.5409836065573772
2023-10-01,1.5081967213114755
2023-10-02,1.5737704918032787
2023-10-03,1.180327868852459
2023-10-04,1.4098360655737705
2023-10-05,1.180327868852459
2023-10-06,1.4426229508196722
2023-10-07,1.8360655737704918
2023-10-08,1.7049180327868854
2023-10-09,1.6065573770491803
2023-10-10,1.3114754098360657
2023-10-11,1.5409836065573772
2023-10-12,1.3442622950819674
2023-10-13,1.3114754098360657
2023-10-14,1.639344262295082
2023-10-15,1.8032786885245902
2023-10-16,1.5081967213114755
2023-10-17,1.4426229508196722
2023-10-18,1.7704918032786887
2023-10-19,1.3770491803278688
2023-10-20,1.5081967213114755
2023-10-21,1.5081967213114755
2023-10-22,1.6065573770491803
2023-10-23,1.4754098360655739
2023-10-24,1.3114754098360657
2023-10-25,1.2131147540983607
2023-10-26,1.5737704918032787
2023-10-27,1.6065573770491803
2023-10-28,1.9672131147540985
2023-10-29,1.5409836065573772
2023-10-30,1.4098360655737705
2023-10-31,1.7704918032786887
2023-11-01,1.7704918032786887
2023-11-02,1.5409836065573772
2023-11-03,1.3114754098360657
2023-11-04,1.3770491803278688
2023-11-05,1.7049180327868854
2023-11-06,1.6065573770491803
2023-11-07,1.5737704918032787
2023-11-08,1.2459016393442623
2023-11-09,1.4098360655737705
2023-11-10,1.3114754098360657
2023-11-11,1.4754098360655739
2023-11-12,1.1475409836065575
2023-11-13,1.0491803278688525
2023-11-14,0.9508196721311476
2023-11-15,1.180327868852459
2023-11-16,0.9836065573770493
2023-11-17,1.0491803278688525
2023-11-18,0.9836065573770493
2023-11-19,1.3442622950819674
2023-11-20,1.180327868852459
2023-11-21,1.180327868852459
2023-11-22,1.0163934426229508
2023-11-23,1.0491803278688525
2023-11-24,0.9180327868852459
2023-11-25,1.0819672131147542
2023-11-26,1.6065573770491803
2023-11-27,1.278688524590164
2023-11-28,1.1147540983606559
2023-11-29,0.9508196721311476
2023-11-30,0.9836065573770493
2023-12-01,1.0491803278688525
2023-12-02,1.0163934426229508
2023-12-03,1.0163934426229508
2023-12-04,1.0491803278688525
2023-12-05,1.0819672131147542
2023-12-06,0.8852459016393444
2023-12-07,0.9180327868852459
2023-12-08,0.6557377049180328
2023-12-09,1.180327868852459
2023-12-10,0.8852459016393444
2023-12-11,0.7540983606557378
2023-12-12,0.819672131147541
2023-12-13,0.7540983606557378
2023-12-14,0.7213114754098361
2023-12-15,0.7868852459016393
2023-12-16,0.9836065573770493
2023-12-17,1.0819672131147542
2023-12-18,0.9836065573770493
2023-12-19,1.0163934426229508
2023-12-20,0.7868852459016393
2023-12-21,0.8852459016393444
2023-12-22,1.0515222482435598
2023-12-23,1.1194379391100704
2023-12-24,0.9836065573770493
2023-12-25,1.0515222482435598
2023-12-26,0.8477751756440282
2023-12-27,0.9836065573770493
2023-12-28,1.1194379391100704
2023-12-29,1.4238875878220143
2023-12-30,1.1194379391100704
2023-12-31,1.1358313817330212
2024-01-01,1.187353629976581
2024-01-02,1.1358313817330212
2024-01-03,1.2716627634660422
2024-01-04,0.9836065573770493
2024-01-05,0.7798594847775175
2024-01-06,1.187353629976581
2024-01-07,1.2037470725995316
2024-01-08,1.1194379391100704
2024-01-09,1.288056206088993
2024-01-10,0.9156908665105388
2024-01-11,1.0515222482435598
2024-01-12,0.9320843091334896
2024-01-13,1.0
2024-01-14,1.288056206088993
2024-01-15,0.8313817330210773
2024-01-16,2.611241217798595
2024-01-17,1.6112412177985949
2024-01-18,1.1194379391100704
2024-01-19,1.288056206088993
2024-01-20,1.8149882903981265
2024-01-21,1.896955503512881
2024-01-22,1.053864168618267
2024-01-23,1.2646370023419204
2024-01-24,0.9836065573770493
2024-01-25,0.8430913348946136
2024-01-26,1.124121779859485
2024-01-27,1.4051522248243562
2024-01-28,1.3348946135831383
2024-01-29,0.7728337236533959
2024-01-30,0.7025761124121781
2024-01-31,0.9133489461358315
2024-02-01,0.7025761124121781
2024-02-02,0.8430913348946136
2024-02-03,1.3348946135831383
2024-02-04,0.7728337236533959
2024-02-05,0.9836065573770493
2024-02-06,0.6323185011709602
2024-02-07,0.6323185011709602
2024-02-08,0.7025761124121781
2024-02-09,0.7728337236533959
2024-02-10,0.7728337236533959
2024-02-11,0.7025761124121781
2024-02-12,0.7728337236533959
2024-02-13,0.9133489461358315
2024-02-14,0.8430913348946136
2024-02-15,0.7025761124121781
2024-02-16,0.8430913348946136
2024-02-17,0.8430913348946136
2024-02-18,1.124121779859485
2024-02-19,0.9133489461358315
2024-02-20,0.7728337236533959
2024-02-21,0.6323185011709602
2024-02-22,0.6323185011709602
2024-02-23,0.6323185011709602
2024-02-24,0.9836065573770493
2024-02-25,0.9133489461358315
2024-02-26,0.7728337236533959
2024-02-27,0.5620608899297425
2024-02-28,0.7728337236533959
2024-02-29,0.7728337236533959
2024-03-01,0.9133489461358315
2024-03-02,0.7025761124121781
2024-03-03,1.124121779859485
2024-03-04,0.7728337236533959
2024-03-05,0.5620608899297425
2024-03-06,0.6323185011709602
2024-03-07,0.7025761124121781
2024-03-08,2.9508196721311477
2024-03-09,5.5503512880562065
2024-03-10,3.723653395784544
2024-03-11,2.177985948477752
2024-03-12,1.826697892271663
2024-03-13,1.826697892271663
2024-03-14,2.177985948477752
2024-03-15,2.037470725995316
2024-03-16,1.7564402810304451
2024-03-17,2.24824355971897
2024-03-18,2.5995316159250588
2024-03-19,2.3185011709601877
2024-03-20,1.826697892271663
2024-03-21,1.3348946135831383
2024-03-22,1.4754098360655739
2024-03-23,1.5456674473067917
2024-03-24,1.4754098360655739
2024-03-25,1.124121779859485
2024-03-26,1.2646370023419204
2024-03-27,1.1943793911007028
2024-03-28,1.1943793911007028
2024-03-29,1.2646370023419204
2024-03-30,1.5456674473067917
2024-03-31,1.3348946135831383
2024-04-01,1.124121779859485
2024-04-02,0.9836065573770493
2024-04-03,1.1943793911007028
2024-04-04,1.4754098360655739
2024-04-05,1.5456674473067917
2024-04-06,1.4051522248243562
2024-04-07,1.4754098360655739
2024-04-08,1.2646370023419204
2024-04-09,0.9133489461358315
2024-04-10,1.053864168618267
2024-04-11,0.9836065573770493
2024-04-12,1.3348946135831383
2024-04-13,3.302107728337237
2024-04-14,7.0257611241217806
2024-04-15,2.7400468384074945
2024-04-16,1.7564402810304451
2024-04-17,1.4754098360655739
2024-04-18,1.1943793911007028
2024-04-19,1.2646370023419204
2024-04-20,2.177985948477752
2024-04-21,2.6697892271662766
2024-04-22,1.7564402810304451
2024-04-23,1.3348946135831383
2024-04-24,1.826697892271663
2024-04-25,1.896955503512881
2024-04-26,1.2646370023419204
2024-04-27,1.2646370023419204
2024-04-28,1.1943793911007028
2024-04-29,1.2646370023419204
2024-04-30,1.124121779859485
2024-05-01,1.4754098360655739
2024-05-02,1.4051522248243562
2024-05-03,0.9836065573770493
2024-05-04,1.1943793911007028
2024-05-05,1.6861826697892273
2024-05-06,1.053864168618267
2024-05-07,0.8430913348946136
2024-05-08,0.8430913348946136
2024-05-09,0.8430913348946136
2024-05-10,0.9133489461358315
2024-05-11,1.053864168618267
2024-05-12,1.2646370023419204
2024-05-13,0.9836065573770493
2024-05-14,0.8430913348946136
2024-05-15,0.9133489461358315
2024-05-16,0.9836065573770493
2024-05-17,0.9133489461358315
2024-05-18,0.7728337236533959
2024-05-19,0.9836065573770493
2024-05-20,0.7728337236533959
2024-05-21,0.6323185011709602
2024-05-22,0.9836065573770493
2024-05-23,0.7728337236533959
2024-05-24,0.8430913348946136
2024-05-25,0.7728337236533959
2024-05-26,1.053864168618267
2024-05-27,0.9836065573770493
2024-05-28,0.9836065573770493
2024-05-29,0.8430913348946136
2024-05-30,0.9836065573770493
2024-05-31,0.9133489461358315
2024-06-01,0.9836065573770493
2024-06-02,1.124121779859485
2024-06-03,0.9133489461358315
2024-06-04,1.053864168618267
2024-06-05,1.053864168618267
2024-06-06,1.053864168618267
2024-06-07,1.1943793911007028
2024-06-08,1.6159250585480096
2024-06-09,1.4051522248243562
2024-06-10,1.1943793911007028
2024-06-11,1.2646370023419204
2024-06-12,1.124121779859485
2024-06-13,1.4051522248243562
2024-06-14,1.4051522248243562
2024-06-15,1.4051522248243562
2024-06-16,1.5456674473067917
2024-06-17,1.3348946135831383
2024-06-18,1.1943793911007028
2024-06-19,1.124121779859485
2024-06-20,0.9133489461358315
2024-06-21,0.9133489461358315
2024-06-22,1.4754098360655739
2024-06-23,1.4051522248243562
2024-06-24,1.1943793911007028
2024-06-25,1.053864168618267
2024-06-26,0.9836065573770493
2024-06-27,0.9836065573770493
2024-06-28,1.053864168618267
2024-06-29,0.9836065573770493
2024-06-30,1.2646370023419204
2024-07-01,1.053864168618267
2024-07-02,0.7728337236533959
2024-07-03,0.9836065573770493
2024-07-04,1.124121779859485
2024-07-05,1.3348946135831383
2024-07-06,1.3348946135831383
2024-07-07,1.053864168618267
2024-07-08,1.1943793911007028
2024-07-09,1.124121779859485
2024-07-10,0.9836065573770493
2024-07-11,1.053864168618267
2024-07-12,1.1943793911007028
2024-07-13,1.2646370023419204
2024-07-14,1.053864168618267
2024-07-15,0.9836065573770493
2024-07-16,1.053864168618267
2024-07-17,1.2646370023419204
2024-07-18,0.9836065573770493
2024-07-19,1.2646370023419204
2024-07-20,0.9836065573770493
2024-07-21,1.2646370023419204
2024-07-22,1.053864168618267
2024-07-23,0.8430913348946136
2024-07-24,0.9836065573770493
2024-07-25,0.8430913348946136
2024-07-26,0.9133489461358315
2024-07-27,1.124121779859485
2024-07-28,1.4051522248243562
2024-07-29,1.124121779859485
2024-07-30,1.124121779859485
2024-07-31,1.1943793911007028
2024-08-01,1.124121779859485
2024-08-02,0.9836065573770493
2024-08-03,0.9836065573770493
2024-08-04,1.2646370023419204
2024-08-05,1.053864168618267
2024-08-06,1.053864168618267
2024-08-07,1.124121779859485
2024-08-08,1.124121779859485
2024-08-09,1.1943793911007028
2024-08-10,1.896955503512881
2024-08-11,1.6861826697892273
2024-08-12,1.053864168618267
2024-08-13,1.2646370023419204
2024-08-14,1.053864168618267
2024-08-15,0.8430913348946136
2024-08-16,0.9836065573770493
2024-08-17,1.2646370023419204
2024-08-18,1.1957274491042025
2024-08-19,1.2470329507668072
2024-08-20,1.0607630536950006
2024-08-21,1.0445863576530048
2024-08-22,1.1282452513996015
2024-08-23,1.0445863576530048
2024-08-24,1.1282452513996015
2024-08-25,1.2793863428507992
2024-08-26,0.909621962243803
2024-08-27,1.0607630536950006
2024-08-28,0.8259630684972061
2024-08-29,0.8421397645392021
2024-08-30,0.8934452662018071
2024-08-31,0.909621962243803
2024-09-01,1.1957274491042025
2024-09-02,1.0607630536950006
2024-09-03,0.7584808707926054
2024-09-04,0.8583164605811981
2024-09-05,0.9932808559903998
2024-09-06,0.9771041599484038
2024-09-07,1.1282452513996015
2024-09-08,0.925798658285799
2024-09-09,0.909621962243803
2024-09-10,0.925798658285799
2024-09-11,0.7584808707926054
2024-09-12,0.925798658285799
2024-09-13,0.8583164605811981
2024-09-14,1.2632096468088032
2024-09-15,1.0445863576530048
2024-09-16,0.909621962243803
2024-09-17,0.9382483704357665
2024-09-18,0.9706017625197584
2024-09-19,1.0353085466877423
2024-09-20,1.1323687229397181
2024-09-21,1.5529628200316135
2024-09-22,1.811789956703549
2024-09-23,1.4235492516956456
2024-09-24,2.2970908379634283
2024-09-25,1.229428899191694
2024-09-26,1.4235492516956456
2024-09-27,1.714729780451573
2024-09-28,1.876496740871533
2024-09-29,1.6823763883675813
2024-09-30,1.4882560358636296
2024-10-01,1.1000153308557261
2024-10-02,1.5206094279476214
2024-10-03,1.5529628200316135
2024-10-04,1.5206094279476214
2024-10-05,1.908850132955525
2024-10-06,1.876496740871533
2024-10-07,1.4559026437796376
2024-10-08,1.261782291275686
2024-10-09,1.3264890754436698
2024-10-10,1.229428899191694
2024-10-11,1.294135683359678
2024-10-12,1.4235492516956456
2024-10-13,1.5529628200316135
2024-10-14,1.229428899191694
2024-10-15,1.4235492516956456
2024-10-16,1.5529628200316135
2024-10-17,3.2353392083991945
2024-10-18,2.1029704854594766
2024-10-19,2.2647374458794363
2024-10-20,1.6500229962835893
2024-10-21,1.4235492516956456
2024-10-22,1.4235492516956456
2024-10-23,1.3911958596116538
2024-10-24,1.5206094279476214
2024-10-25,1.4882560358636296
2024-10-26,1.4235492516956456
2024-10-27,1.6176696041995973
