Time,facebook_marketplace
2024-09-23,105.58676417771065
2024-09-24,101.47299414481283
2024-09-25,101.47299414481283
2024-09-26,97.35922411191501
2024-09-27,98.73048078954761
2024-09-28,112.44304756587368
2024-09-29,116.5568175987715
2024-09-30,95.98796743428241
2024-10-01,97.35922411191501
2024-10-02,97.35922411191501
2024-10-03,94.61671075664981
2024-10-04,93.2454540790172
2024-10-05,104.21550750007805
2024-10-06,102.84425082244543
2024-10-07,90.50294072375199
2024-10-08,83.64665733558896
2024-10-09,86.38917069085417
2024-10-10,86.38917069085417
2024-10-11,90.50294072375199
2024-10-12,105.58676417771065
2024-10-13,111.07179088824107
2024-10-14,104.21550750007805
2024-10-15,97.35922411191501
2024-10-16,93.2454540790172
2024-10-17,94.61671075664981
2024-10-18,94.61671075664981
2024-10-19,98.73048078954761
2024-10-20,108.32927753297587
2024-10-21,100.10173746718023
2024-10-22,95.98796743428241
2024-10-23,97.35922411191501
2024-10-24,87.76042736848677
2024-10-25,93.2454540790172
2024-10-26,98.73048078954761
2024-10-27,108.32927753297587
2024-10-28,87.76042736848677
2024-10-29,93.2454540790172
2024-10-30,94.61671075664981
2024-10-31,86.38917069085417
2024-11-01,91.87419740138459
2024-11-02,104.21550750007805
2024-11-03,111.07179088824107
2024-11-04,93.2454540790172
2024-11-05,85.01791401322156
2024-11-06,68.5628338816303
2024-11-07,93.2454540790172
2024-11-08,91.87419740138459
2024-11-09,102.84425082244543
2024-11-10,104.21550750007805
2024-11-11,101.47299414481283
2024-11-12,90.50294072375199
2024-11-13,93.2454540790172
2024-11-14,91.87419740138459
2024-11-15,90.50294072375199
2024-11-16,98.73048078954761
2024-11-17,104.21550750007805
2024-11-18,91.87419740138459
2024-11-19,93.2454540790172
2024-11-20,91.87419740138459
2024-11-21,83.64665733558896
2024-11-22,94.61671075664981
2024-11-23,95.98796743428241
2024-11-24,104.21550750007805
2024-11-25,89.13168404611937
2024-11-26,87.76042736848677
2024-11-27,89.13168404611937
2024-11-28,83.64665733558896
2024-11-29,89.13168404611937
2024-11-30,95.98796743428241
2024-12-01,90.50294072375199
2024-12-02,82.27540065795635
2024-12-03,85.01791401322156
2024-12-04,80.90414398032374
2024-12-05,75.41911726979332
2024-12-06,89.13168404611937
2024-12-07,87.76042736848677
2024-12-08,87.76042736848677
2024-12-09,80.90414398032374
2024-12-10,80.90414398032374
2024-12-11,90.50294072375199
2024-12-12,72.67660391452812
2024-12-13,78.16163062505854
2024-12-14,90.50294072375199
2024-12-15,101.47299414481283
2024-12-16,78.16163062505854
2024-12-17,83.64665733558896
2024-12-18,80.90414398032374
2024-12-19,80.90414398032374
2024-12-20,79.53288730269114
2024-12-21,85.01791401322156
2024-12-22,90.50294072375199
2024-12-23,79.53288730269114
2024-12-24,82.27540065795635
2024-12-25,83.64665733558896
2024-12-26,98.73048078954761
2024-12-27,97.35922411191501
2024-12-28,100.10173746718023
2024-12-29,106.95802085534325
2024-12-30,104.21550750007805
2024-12-31,91.87419740138459
2025-01-01,95.98796743428241
2025-01-02,100.10173746718023
2025-01-03,98.73048078954761
2025-01-04,104.21550750007805
2025-01-05,108.32927753297587
2025-01-06,89.13168404611937
2025-01-07,94.61671075664981
2025-01-08,85.01791401322156
2025-01-09,85.01791401322156
2025-01-10,80.90414398032374
2025-01-11,105.58676417771065
2025-01-12,95.98796743428241
2025-01-13,86.38917069085417
2025-01-14,80.90414398032374
2025-01-15,86.38917069085417
2025-01-16,85.01791401322156
2025-01-17,76.79037394742593
2025-01-18,100.10173746718023
2025-01-19,93.2454540790172
2025-01-20,89.13168404611937
2025-01-21,86.38917069085417
2025-01-22,83.64665733558896
2025-01-23,79.53288730269114
2025-01-24,83.64665733558896
2025-01-25,91.87419740138459
2025-01-26,100.10173746718023
2025-01-27,80.90414398032374
2025-01-28,86.38917069085417
2025-01-29,87.76042736848677
2025-01-30,78.16163062505854
2025-01-31,83.64665733558896
2025-02-01,97.35922411191501
2025-02-02,109.70053421060847
2025-02-03,79.53288730269114
2025-02-04,80.90414398032374
2025-02-05,83.64665733558896
2025-02-06,85.01791401322156
2025-02-07,85.01791401322156
2025-02-08,95.98796743428241
2025-02-09,97.35922411191501
2025-02-10,78.16163062505854
2025-02-11,87.76042736848677
2025-02-12,85.01791401322156
2025-02-13,83.64665733558896
2025-02-14,78.16163062505854
2025-02-15,97.35922411191501
2025-02-16,109.70053421060847
2025-02-17,97.35922411191501
2025-02-18,90.50294072375199
2025-02-19,90.50294072375199
2025-02-20,80.90414398032374
2025-02-21,89.13168404611937
2025-02-22,100.10173746718023
2025-02-23,102.84425082244543
2025-02-24,89.13168404611937
2025-02-25,83.64665733558896
2025-02-26,80.90414398032374
2025-02-27,83.64665733558896
2025-02-28,89.13168404611937
2025-03-01,100.10173746718023
2025-03-02,98.73048078954761
2025-03-03,89.13168404611937
2025-03-04,89.13168404611937
2025-03-05,91.87419740138459
2025-03-06,85.01791401322156
2025-03-07,89.13168404611937
2025-03-08,102.84425082244543
2025-03-09,102.84425082244543
2025-03-10,95.98796743428241
2025-03-11,87.76042736848677
2025-03-12,86.38917069085417
2025-03-13,87.76042736848677
2025-03-14,90.50294072375199
2025-03-15,98.73048078954761
2025-03-16,111.07179088824107
2025-03-17,90.50294072375199
2025-03-18,90.50294072375199
2025-03-19,93.2454540790172
2025-03-20,91.87419740138459
2025-03-21,95.98796743428241
2025-03-22,108.32927753297587
2025-03-23,113.81430424350629
2025-03-24,89.13168404611937
2025-03-25,94.61671075664981
2025-03-26,94.61671075664981
2025-03-27,85.01791401322156
2025-03-28,90.50294072375199
2025-03-29,112.44304756587368
2025-03-30,115.18556092113889
2025-03-31,95.98796743428241
2025-04-01,90.50294072375199
2025-04-02,85.01791401322156
2025-04-03,87.76042736848677
2025-04-04,82.27540065795635
2025-04-05,106.95802085534325
2025-04-06,109.70053421060847
2025-04-07,94.61671075664981
2025-04-08,91.87419740138459
2025-04-09,85.01791401322156
2025-04-10,89.13168404611937
2025-04-11,89.13168404611937
2025-04-12,101.47299414481283
2025-04-13,111.07179088824107
2025-04-14,91.87419740138459
2025-04-15,94.84525353625523
2025-04-16,92.9407303728766
2025-04-17,92.9407303728766
2025-04-18,93.55017778515776
2025-04-19,105.81530695731607
2025-04-20,103.91078379393747
2025-04-21,96.1403292873527
2025-04-22,90.35057887068169
2025-04-23,89.05550311958422
2025-04-24,89.05550311958422
2025-04-25,87.76042736848677
2025-04-26,97.43540503845014
2025-04-27,110.99560996170592
2025-04-28,90.35057887068169
2025-04-29,89.05550311958422
2025-04-30,86.4653516173893
2025-05-01,87.76042736848677
2025-05-02,87.76042736848677
2025-05-03,98.73048078954761
2025-05-04,105.81530695731607
2025-05-05,93.55017778515776
2025-05-06,91.64565462177916
2025-05-07,91.64565462177916
2025-05-08,86.4653516173893
2025-05-09,87.76042736848677
2025-05-10,100.02555654064508
2025-05-11,104.52023120621863
2025-05-12,98.73048078954761
2025-05-13,96.1403292873527
2025-05-14,94.84525353625523
2025-05-15,87.76042736848676
2025-05-16,90.1982170176114
2025-05-17,104.82495491235919
2025-05-18,113.3572186842954
2025-05-19,97.51158596498529
2025-05-20,99.94937561410993
2025-05-21,97.51158596498529
2025-05-22,96.29269114042297
2025-05-23,93.85490149129834
2025-05-24,99.94937561410993
2025-05-25,114.57611350885772
2025-05-26,113.3572186842954
2025-05-27,103.60606008779688
2025-05-28,106.0438497369215
2025-05-29,102.38716526323455
2025-05-30,102.38716526323455
2025-05-31,113.3572186842954
2025-06-01,112.13832385973308
2025-06-02,98.73048078954761
2025-06-03,107.26274456148381
2025-06-04,97.51158596498529
2025-06-05,95.07379631586066
2025-06-06,99.94937561410993
2025-06-07,104.82495491235919
2025-06-08,121.88948245623162
2025-06-09,113.3572186842954
2025-06-10,99.94937561410993
2025-06-11,92.63600666673602
2025-06-12,92.63600666673602
2025-06-13,96.29269114042297
2025-06-14,106.0438497369215
2025-06-15,107.26274456148381
2025-06-16,106.0438497369215
2025-06-17,97.51158596498529
2025-06-18,97.51158596498529
2025-06-19,97.51158596498529
2025-06-20,98.73048078954761
2025-06-21,102.38716526323455
2025-06-22,99.94937561410993
2025-06-23,92.63600666673602
2025-06-24,92.63600666673602
2025-06-25,93.85490149129834
2025-06-26,97.51158596498529
2025-06-27,104.82495491235919
2025-06-28,104.82495491235919
2025-06-29,107.26274456148381
2025-06-30,99.94937561410993
2025-07-01,101.16827043867224
2025-07-02,97.51158596498529
2025-07-03,101.16827043867224
2025-07-04,96.29269114042297
2025-07-05,104.82495491235919
2025-07-06,108.48163938604614
2025-07-07,99.94937561410993
2025-07-08,104.82495491235919
2025-07-09,103.60606008779688
2025-07-10,106.0438497369215
2025-07-11,103.60606008779688
2025-07-12,109.70053421060845
2025-07-13,108.48163938604614
2025-07-14,112.13832385973308
2025-07-15,108.48163938604614
2025-07-16,104.82495491235919
2025-07-17,106.0438497369215
2025-07-18,101.16827043867224
2025-07-19,109.70053421060845
2025-07-20,114.57611350885772
2025-07-21,110.91942903517077
2025-07-22,112.13832385973308
2025-07-23,102.38716526323455
2025-07-24,97.51158596498529
2025-07-25,96.29269114042297
2025-07-26,96.29269114042297
2025-07-27,109.70053421060845
2025-07-28,103.60606008779688
2025-07-29,104.82495491235919
2025-07-30,97.51158596498529
2025-07-31,101.16827043867224
2025-08-01,97.51158596498529
2025-08-02,101.16827043867224
2025-08-03,103.60606008779688
2025-08-04,95.07379631586066
2025-08-05,95.07379631586066
2025-08-06,98.73048078954761
2025-08-07,97.51158596498529
2025-08-08,92.63600666673602
2025-08-09,97.51158596498529
2025-08-10,107.26274456148381
2025-08-11,99.94937561410993
2025-08-12,95.07379631586066
2025-08-13,90.1982170176114
2025-08-14,87.76042736848676
2025-08-15,90.1982170176114
2025-08-16,96.29269114042297
2025-08-17,109.70053421060845
2025-08-18,95.07379631586066
2025-08-19,93.85490149129834
2025-08-20,92.63600666673602
2025-08-21,86.54153254392445
2025-08-22,82.8848480702375
2025-08-23,90.1982170176114
2025-08-24,103.60606008779688
2025-08-25,90.1982170176114
2025-08-26,86.54153254392445
2025-08-27,82.8848480702375
2025-08-28,84.10374289479981
2025-08-29,85.32263771936213
2025-08-30,87.76042736848676
2025-08-31,95.07379631586066
2025-09-01,99.94937561410993
2025-09-02,86.54153254392445
2025-09-03,87.76042736848676
2025-09-04,84.10374289479981
2025-09-05,75.5714791228636
2025-09-06,88.97932219304907
2025-09-07,90.1982170176114
2025-09-08,79.22816359655054
2025-09-09,78.00926877198823
2025-09-10,73.13368947373897
2025-09-11,71.91479464917666
2025-09-12,68.2581101754897
2025-09-13,76.79037394742592
2025-09-14,82.8848480702375
2025-09-15,78.00926877198823
2025-09-16,80.44705842111287
2025-09-17,81.66595324567518
2025-09-18,71.91479464917666
2025-09-19,75.5714791228636
2025-09-20,80.44705842111287
2025-09-21,91.41711184217371
2025-09-22,82.8848480702375
2025-09-23,80.44705842111287
2025-09-24,79.22816359655054
2025-09-25,78.00926877198823
2025-09-26,75.5714791228636
2025-09-27,79.22816359655054
2025-09-28,78.00926877198823
2025-09-29,80.44705842111287
2025-09-30,74.35258429830128
2025-10-01,71.91479464917666
2025-10-02,70.69589982461433
2025-10-03,68.2581101754897
2025-10-04,76.79037394742592
2025-10-05,80.44705842111287
2025-10-06,75.5714791228636
2025-10-07,79.22816359655054
2025-10-08,73.13368947373897
2025-10-09,78.00926877198823
2025-10-10,71.91479464917666
2025-10-11,76.79037394742592
2025-10-12,81.66595324567518
2025-10-13,87.76042736848676
2025-10-14,82.8848480702375
2025-10-15,78.00926877198823
2025-10-16,74.35258429830128
2025-10-17,73.13368947373897
2025-10-18,79.22816359655054
2025-10-19,82.8848480702375
2025-10-20,85.32263771936213
2025-10-21,79.22816359655054
2025-10-22,70.69589982461433
2025-10-23,82.8848480702375
2025-10-24,75.5714791228636
2025-10-25,75.5714791228636
2025-10-26,85.32263771936213
2025-10-27,76.79037394742592
2025-10-28,74.35258429830128
2025-10-29,75.5714791228636
2025-10-30,74.35258429830128
2025-10-31,73.13368947373897
2025-11-01,87.76042736848676
2025-11-02,81.66595324567518
2025-11-03,79.22816359655054
2025-11-04,74.35258429830128
2025-11-05,80.44705842111287
2025-11-06,79.22816359655054
2025-11-07,78.00926877198823
2025-11-08,87.76042736848676
2025-11-09,85.32263771936213
2025-11-10,79.22816359655054
2025-11-11,80.44705842111287
2025-11-12,74.35258429830128
2025-11-13,76.79037394742592
2025-11-14,78.00926877198823
2025-11-15,84.10374289479981
2025-11-16,91.41711184217371
2025-11-17,75.5714791228636
2025-11-18,74.35258429830128
2025-11-19,80.44705842111287
2025-11-20,79.22816359655054
2025-11-21,74.35258429830128
2025-11-22,82.8848480702375
2025-11-23,85.32263771936213
2025-11-24,82.8848480702375
2025-11-25,82.8848480702375
2025-11-26,84.10374289479981
2025-11-27,78.00926877198823
2025-11-28,78.00926877198823
2025-11-29,82.8848480702375
2025-11-30,86.54153254392445
2025-12-01,80.44705842111287
2025-12-02,81.66595324567518
2025-12-03,79.22816359655054
2025-12-04,79.22816359655054
2025-12-05,79.22816359655054
2025-12-06,84.10374289479981
2025-12-07,86.54153254392445
2025-12-08,81.66595324567518
2025-12-09,80.44705842111287
2025-12-10,76.79037394742592
2025-12-11,77.39982135970708
2025-12-12,74.46013384164502
2025-12-13,83.31504624361244
2025-12-14,83.9244936558936
2025-12-15,75.06958125392617
2025-12-16,73.27708886486394
2025-12-17,74.46013384164502
2025-12-18,78.00926877198823
2025-12-19,73.27708886486394
2025-12-20,80.37535872555037
2025-12-21,82.74144867911252
2025-12-22,78.00926877198823
2025-12-23,80.37535872555037
2025-12-24,73.27708886486394
2025-12-25,76.82622379520717
2025-12-26,83.9244936558936
2025-12-27,81.55840370233145
2025-12-28,82.13200126683137
2025-12-29,90.41331610429887
2025-12-30,87.4736285862368
2025-12-31,80.94895629005029
2026-01-01,82.74144867911252
2026-01-02,93.38885347014215
2026-01-03,93.96245103464207
2026-01-04,91.59636108107993
2026-01-05,79.1923137487693
2026-01-06,85.10753863267468
2026-01-07,81.55840370233145
2026-01-08,78.00926877198823
2026-01-09,82.74144867911252
2026-01-10,92.92280544898598
2026-01-11,94.07000057798581
2026-01-12,81.45085415898772
2026-01-13,81.45085415898772
2026-01-14,80.30365902998788
2026-01-15,80.30365902998788
2026-01-16,84.8924395459872
2026-01-17,91.77561031998616
2026-01-18,95.21719570698563
2026-01-19,95.21719570698563
2026-01-20,87.18682980398685
2026-01-21,87.18682980398685
2026-01-22,81.45085415898772
2026-01-23,83.74524441698738
2026-01-24,88.33402493298668
2026-01-25,92.92280544898598
2026-01-26,82.59804928798755
2026-01-27,83.74524441698738
2026-01-28,80.30365902998788
2026-01-29,87.18682980398685
2026-01-30,86.03963467498703
2026-01-31,95.21719570698563
2026-02-01,96.36439083598547
2026-02-02,79.15646390098806
2026-02-03,80.30365902998788
2026-02-04,79.15646390098806
2026-02-05,80.30365902998788
2026-02-06,81.45085415898772
2026-02-07,89.4812200619865
2026-02-08,81.45085415898772
2026-02-09,73.42048825598893
2026-02-10,75.71487851398858
2026-02-11,82.59804928798755
2026-02-12,76.8620736429884
2026-02-13,80.30365902998788
2026-02-14,87.18682980398685
2026-02-15,92.92280544898598
2026-02-16,94.07000057798581
2026-02-17,81.45085415898772
2026-02-18,81.45085415898772
2026-02-19,79.15646390098806
2026-02-20,81.45085415898772
2026-02-21,96.36439083598547
2026-02-22,92.92280544898598
2026-02-23,89.4812200619865
2026-02-24,83.74524441698738
2026-02-25,86.03963467498703
2026-02-26,86.03963467498703
2026-02-27,92.92280544898598
2026-02-28,92.92280544898598
2026-03-01,94.07000057798581
2026-03-02,88.33402493298668
2026-03-03,88.33402493298668
2026-03-04,88.33402493298668
2026-03-05,88.33402493298668
2026-03-06,86.03963467498703
2026-03-07,102.1003664809846
2026-03-08,102.1003664809846
2026-03-09,95.21719570698563
2026-03-10,92.92280544898598
2026-03-11,91.77561031998616
2026-03-12,91.77561031998616
2026-03-13,95.21719570698563
2026-03-14,106.68914699698391
2026-03-15,108.98353725498356
2026-03-16,96.36439083598547
2026-03-17,98.65878109398513
2026-03-18,97.5115859649853
2026-03-19,88.33402493298668
2026-03-20,84.8924395459872
2026-03-21,102.1003664809846
2026-03-22,106.68914699698391
2026-03-23,102.1003664809846
2026-03-24,94.07000057798581
2026-03-25,96.36439083598547
2026-03-26,88.33402493298668
2026-03-27,92.92280544898598
2026-03-28,103.24756160998443
2026-03-29,103.24756160998443
2026-03-30,94.07000057798581
2026-03-31,94.07000057798581
2026-04-01,92.92280544898598
2026-04-02,94.07000057798581
2026-04-03,88.33402493298668
2026-04-04,100.95317135198478
2026-04-05,105.54195186798408
2026-04-06,95.21719570698563
2026-04-07,102.1003664809846
2026-04-08,88.33402493298668
2026-04-09,82.59804928798755
2026-04-10,87.18682980398685
2026-04-11,99.80597622298495
2026-04-12,110.1307323839834
2026-04-13,90.62841519098633
2026-04-14,90.62841519098633
2026-04-15,91.77561031998616
2026-04-16,90.62841519098633
2026-04-17,92.92280544898598
2026-04-18,103.24756160998443
2026-04-19,105.54195186798408
2026-04-20,97.5115859649853
2026-04-21,99.80597622298495
2026-04-22,97.5115859649853
2026-04-23,99.80597622298495
2026-04-24,88.33402493298668
2026-04-25,95.21719570698563
2026-04-26,105.54195186798408
2026-04-27,99.80597622298495
2026-04-28,94.07000057798581
2026-04-29,91.77561031998616
2026-04-30,91.77561031998616
2026-05-01,82.59804928798755
2026-05-02,100.95317135198478
2026-05-03,100.95317135198478
2026-05-04,96.36439083598547
2026-05-05,94.07000057798581
2026-05-06,98.65878109398513
2026-05-07,83.74524441698738
2026-05-08,88.33402493298668
2026-05-09,100.95317135198478
2026-05-10,99.80597622298495
2026-05-11,95.21719570698563
2026-05-12,96.36439083598547
2026-05-13,84.8924395459872
2026-05-14,80.30365902998788
2026-05-15,90.62841519098633
2026-05-16,108.98353725498356
2026-05-17,113.57231777098288
2026-05-18,96.36439083598547
2026-05-19,97.5115859649853
2026-05-20,99.80597622298495
2026-05-21,104.39475673898426
2026-05-22,100.95317135198478
2026-05-23,114.7195128999827
2026-05-24,114.7195128999827
2026-05-25,111.27792751298323
2026-05-26,104.39475673898426
2026-05-27,103.24756160998443
2026-05-28,94.07000057798581
2026-05-29,99.80597622298495
2026-05-30,105.54195186798408
2026-05-31,111.27792751298323
