Time,airbnb
2025-06-25,85.0
2025-06-26,83.0
2025-06-27,86.0
2025-06-28,85.0
2025-06-29,98.0
2025-06-30,96.0
2025-07-01,93.0
2025-07-02,90.0
2025-07-03,89.0
2025-07-04,85.0
2025-07-05,80.0
2025-07-06,100.0
2025-07-07,98.0
2025-07-08,93.0
2025-07-09,91.0
2025-07-10,86.0
2025-07-11,83.0
2025-07-12,81.0
2025-07-13,89.0
2025-07-14,96.0
2025-07-15,96.0
2025-07-16,87.0
2025-07-17,93.0
2025-07-18,85.0
2025-07-19,85.0
2025-07-20,95.0
2025-07-21,100.0
2025-07-22,92.0
2025-07-23,94.0
2025-07-24,88.0
2025-07-25,81.0
2025-07-26,81.0
2025-07-27,88.0
2025-07-28,89.0
2025-07-29,92.0
2025-07-30,91.0
2025-07-31,89.0
2025-08-01,80.0
2025-08-02,76.0
2025-08-03,85.0
2025-08-04,85.0
2025-08-05,83.0
2025-08-06,80.0
2025-08-07,82.0
2025-08-08,75.0
2025-08-09,76.0
2025-08-10,86.0
2025-08-11,84.0
2025-08-12,76.0
2025-08-13,71.0
2025-08-14,75.0
2025-08-15,72.0
2025-08-16,69.0
2025-08-17,79.0
2025-08-18,78.0
2025-08-19,74.0
2025-08-20,68.0
2025-08-21,70.0
2025-08-22,65.0
2025-08-23,64.0
2025-08-24,73.0
2025-08-25,78.0
2025-08-26,68.0
2025-08-27,66.0
2025-08-28,71.0
2025-08-29,64.0
2025-08-30,62.0
2025-08-31,66.0
2025-09-01,75.0
2025-09-02,68.0
2025-09-03,66.0
2025-09-04,62.0
2025-09-05,58.0
2025-09-06,59.0
2025-09-07,63.0
2025-09-08,67.0
2025-09-09,65.0
2025-09-10,58.0
2025-09-11,54.0
2025-09-12,53.0
2025-09-13,52.0
2025-09-14,59.0
2025-09-15,63.0
2025-09-16,63.0
2025-09-17,61.0
2025-09-18,60.0
2025-09-19,60.0
2025-09-20,60.0
2025-09-21,60.0
2025-09-22,66.0
2025-09-23,64.0
2025-09-24,64.0
2025-09-25,59.0
2025-09-26,62.0
2025-09-27,56.0
2025-09-28,67.0
2025-09-29,66.0
2025-09-30,65.0
2025-10-01,65.0
2025-10-02,62.0
2025-10-03,59.0
2025-10-04,47.0
2025-10-05,60.0
2025-10-06,64.0
2025-10-07,70.0
2025-10-08,63.0
2025-10-09,62.0
2025-10-10,58.0
2025-10-11,51.0
2025-10-12,57.0
2025-10-13,67.0
2025-10-14,65.0
2025-10-15,59.0
2025-10-16,62.0
2025-10-17,55.0
2025-10-18,56.0
2025-10-19,60.0
2025-10-20,60.0
2025-10-21,61.0
2025-10-22,58.0
2025-10-23,55.0
2025-10-24,52.0
2025-10-25,48.0
2025-10-26,60.0
2025-10-27,61.0
2025-10-28,60.0
2025-10-29,56.0
2025-10-30,55.0
2025-10-31,47.0
2025-11-01,49.0
2025-11-02,64.0
2025-11-03,67.0
2025-11-04,62.0
2025-11-05,62.0
2025-11-06,63.0
2025-11-07,63.0
2025-11-08,59.0
2025-11-09,60.0
2025-11-10,62.0
2025-11-11,64.0
2025-11-12,62.0
2025-11-13,60.0
2025-11-14,58.0
2025-11-15,54.0
2025-11-16,65.0
2025-11-17,62.0
2025-11-18,61.0
2025-11-19,59.0
2025-11-20,57.0
2025-11-21,49.0
2025-11-22,46.0
2025-11-23,55.0
2025-11-24,59.0
2025-11-25,59.0
2025-11-26,51.0
2025-11-27,47.0
2025-11-28,49.0
2025-11-29,50.0
2025-11-30,66.0
2025-12-01,65.0
2025-12-02,63.0
2025-12-03,61.0
2025-12-04,59.0
2025-12-05,52.0
2025-12-06,52.0
2025-12-07,59.0
2025-12-08,62.0
2025-12-09,60.0
2025-12-10,58.0
2025-12-11,56.5
2025-12-12,53.5
2025-12-13,53.5
2025-12-14,58.5
2025-12-15,61.0
2025-12-16,57.5
2025-12-17,58.5
2025-12-18,55.5
2025-12-19,51.5
2025-12-20,52.5
2025-12-21,58.5
2025-12-22,60.5
2025-12-23,61.5
2025-12-24,52.5
2025-12-25,49.5
2025-12-26,69.0
2025-12-27,75.0
2025-12-28,78.5
2025-12-29,78.5
2025-12-30,74.5
2025-12-31,68.0
2026-01-01,67.5
2026-01-02,75.5
2026-01-03,77.0
2026-01-04,80.0
2026-01-05,78.0
2026-01-06,80.0
2026-01-07,75.5
2026-01-08,73.0
2026-01-09,71.0
2026-01-10,72.0
2026-01-11,78.0
2026-01-12,75.0
2026-01-13,76.0
2026-01-14,72.0
2026-01-15,71.0
2026-01-16,72.0
2026-01-17,70.0
2026-01-18,81.0
2026-01-19,79.0
2026-01-20,78.0
2026-01-21,76.0
2026-01-22,67.0
2026-01-23,58.0
2026-01-24,65.0
2026-01-25,73.0
2026-01-26,77.0
2026-01-27,72.0
2026-01-28,71.0
2026-01-29,69.0
2026-01-30,63.0
2026-01-31,71.0
2026-02-01,78.0
2026-02-02,73.0
2026-02-03,72.0
2026-02-04,69.0
2026-02-05,65.0
2026-02-06,62.0
2026-02-07,66.0
2026-02-08,68.0
2026-02-09,60.0
2026-02-10,68.0
2026-02-11,69.0
2026-02-12,68.0
2026-02-13,66.0
2026-02-14,64.0
2026-02-15,76.0
2026-02-16,79.0
2026-02-17,72.0
2026-02-18,74.0
2026-02-19,65.0
2026-02-20,67.0
2026-02-21,75.0
2026-02-22,80.0
2026-02-23,78.0
2026-02-24,78.0
2026-02-25,80.0
2026-02-26,72.0
2026-02-27,73.0
2026-02-28,68.0
2026-03-01,80.0
2026-03-02,80.0
2026-03-03,82.0
2026-03-04,77.0
2026-03-05,76.0
2026-03-06,74.0
2026-03-07,72.0
2026-03-08,85.0
2026-03-09,85.0
2026-03-10,81.0
2026-03-11,77.0
2026-03-12,75.0
2026-03-13,68.0
2026-03-14,79.0
2026-03-15,83.0
2026-03-16,80.0
2026-03-17,76.0
2026-03-18,83.0
2026-03-19,75.0
2026-03-20,67.0
2026-03-21,74.0
2026-03-22,84.0
2026-03-23,80.0
2026-03-24,80.0
2026-03-25,77.0
2026-03-26,74.0
2026-03-27,69.0
2026-03-28,71.0
2026-03-29,78.0
2026-03-30,100.0
2026-03-31,87.0
2026-04-01,71.0
2026-04-02,72.0
2026-04-03,72.0
2026-04-04,67.0
2026-04-05,73.0
2026-04-06,81.0
2026-04-07,75.0
2026-04-08,75.0
2026-04-09,74.0
2026-04-10,72.0
2026-04-11,70.0
2026-04-12,75.0
2026-04-13,75.0
2026-04-14,73.0
2026-04-15,72.0
2026-04-16,71.0
2026-04-17,73.0
2026-04-18,75.0
2026-04-19,80.0
2026-04-20,78.0
2026-04-21,75.0
2026-04-22,70.0
2026-04-23,68.0
2026-04-24,67.0
2026-04-25,67.0
2026-04-26,77.0
2026-04-27,74.0
2026-04-28,71.0
2026-04-29,68.0
2026-04-30,71.0
2026-05-01,70.0
2026-05-02,64.0
2026-05-03,79.0
2026-05-04,75.0
2026-05-05,69.0
2026-05-06,70.0
2026-05-07,66.0
2026-05-08,66.0
2026-05-09,72.0
2026-05-10,70.0
2026-05-11,75.0
2026-05-12,79.0
2026-05-13,73.0
2026-05-14,73.0
2026-05-15,71.0
2026-05-16,72.0
2026-05-17,79.0
2026-05-18,81.0
2026-05-19,78.0
2026-05-20,76.0
2026-05-21,76.0
2026-05-22,74.0
2026-05-23,80.0
2026-05-24,83.0
2026-05-25,84.0
2026-05-26,80.0
2026-05-27,81.0
2026-05-28,80.0
2026-05-29,78.0
2026-05-30,75.0
2026-05-31,90.0
