Time,connections
2024-09-12,1113.3779148331657
2024-09-13,1187.4709816014688
2024-09-14,1113.3779148331657
2024-09-15,811.9746370534631
2024-09-16,1063.9825369876303
2024-09-17,1140.6673365441252
2024-09-18,1206.2229305983851
2024-09-19,1114.445098922421
2024-09-20,1114.445098922421
2024-09-21,760.4448910294167
2024-09-22,865.3338415162328
2024-09-23,1022.667267246457
2024-09-24,970.2227920030489
2024-09-25,970.2227920030489
2024-09-26,1062.000623679013
2024-09-27,957.1116731921969
2024-09-28,957.1116731921969
2024-09-29,760.4448910294167
2024-09-30,1022.667267246457
2024-10-01,1022.667267246457
2024-10-02,1035.778386057309
2024-10-03,1075.111742489865
2024-10-04,904.6671979487888
2024-10-05,878.4449603270848
2024-10-06,721.1115345968607
2024-10-07,1035.778386057309
2024-10-08,970.2227920030489
2024-10-09,1062.000623679013
2024-10-10,1153.778455354977
2024-10-11,957.1116731921969
2024-10-12,852.2227227053808
2024-10-13,1009.556148435605
2024-10-14,983.333910813901
2024-10-15,983.333910813901
2024-10-16,983.333910813901
2024-10-17,1140.6673365441252
2024-10-18,957.1116731921969
2024-10-19,760.4448910294167
2024-10-20,760.4448910294167
2024-10-21,878.4449603270848
2024-10-22,878.4449603270848
2024-10-23,1140.6673365441252
2024-10-24,1298.0007622743492
2024-10-25,1153.778455354977
2024-10-26,760.4448910294167
2024-10-27,944.000554381345
2024-10-28,1075.111742489865
2024-10-29,1127.5562177332731
2024-10-30,996.4450296247529
2024-10-31,1022.667267246457
2024-11-01,957.1116731921969
2024-11-02,891.5560791379369
2024-11-03,694.8892969751566
2024-11-04,878.4449603270848
2024-11-05,878.4449603270848
2024-11-06,629.3337029208966
2024-11-07,957.1116731921969
2024-11-08,1022.667267246457
2024-11-09,721.1115345968607
2024-11-10,668.6670593534526
2024-11-11,839.1116038945288
2024-11-12,944.000554381345
2024-11-13,970.2227920030489
2024-11-14,930.8894355704929
2024-11-15,891.5560791379369
2024-11-16,773.5560098402688
2024-11-17,865.3338415162328
2024-11-18,878.4449603270848
2024-11-19,970.2227920030489
2024-11-20,944.000554381345
2024-11-21,996.4450296247529
2024-11-22,957.1116731921969
2024-11-23,747.3337722185647
2024-11-24,983.333910813901
2024-11-25,957.1116731921969
2024-11-26,826.0004850836768
2024-11-27,878.4449603270848
2024-11-28,734.2226534077126
2024-11-29,865.3338415162328
2024-11-30,786.6671286511207
2024-12-01,786.6671286511207
2024-12-02,944.000554381345
2024-12-03,1062.000623679013
2024-12-04,1088.222861300717
2024-12-05,996.4450296247529
2024-12-06,904.6671979487888
2024-12-07,930.8894355704929
2024-12-08,826.0004850836768
2024-12-09,799.7782474619728
2024-12-10,826.0004850836768
2024-12-11,1022.667267246457
2024-12-12,1311.1118810852013
2024-12-13,1022.667267246457
2024-12-14,891.5560791379369
2024-12-15,839.1116038945288
2024-12-16,983.333910813901
2024-12-17,1048.889504868161
2024-12-18,983.333910813901
2024-12-19,1088.222861300717
2024-12-20,812.8893662728248
2024-12-21,760.4448910294167
2024-12-22,930.8894355704929
2024-12-23,930.8894355704929
2024-12-24,1101.333980111569
2024-12-25,1062.000623679013
2024-12-26,760.4448910294167
2024-12-27,852.2227227053808
2024-12-28,1009.556148435605
2024-12-29,721.1115345968607
2024-12-30,852.2227227053808
2024-12-31,852.2227227053808
2025-01-01,734.2226534077126
2025-01-02,944.000554381345
2025-01-03,852.2227227053808
2025-01-04,812.8893662728248
2025-01-05,760.4448910294167
2025-01-06,865.3338415162328
2025-01-07,1022.667267246457
2025-01-08,983.333910813901
2025-01-09,773.5560098402688
2025-01-10,878.4449603270848
2025-01-11,852.2227227053808
2025-01-12,904.6671979487888
2025-01-13,760.4448910294167
2025-01-14,839.1116038945288
2025-01-15,917.7783167596409
2025-01-16,904.6671979487888
2025-01-17,891.5560791379369
2025-01-18,681.7781781643047
2025-01-19,681.7781781643047
2025-01-20,721.1115345968607
2025-01-21,786.6671286511207
2025-01-22,812.8893662728248
2025-01-23,878.4449603270848
2025-01-24,852.2227227053808
2025-01-25,799.7782474619728
2025-01-26,721.1115345968607
2025-01-27,799.7782474619728
2025-01-28,983.333910813901
2025-01-29,878.4449603270848
2025-01-30,826.0004850836768
2025-01-31,708.0004157860087
2025-02-01,563.7781088666366
2025-02-02,891.5560791379369
2025-02-03,930.8894355704929
2025-02-04,839.1116038945288
2025-02-05,917.7783167596409
2025-02-06,891.5560791379369
2025-02-07,970.2227920030489
2025-02-08,734.2226534077126
2025-02-09,616.2225841100446
2025-02-10,760.4448910294167
2025-02-11,1035.778386057309
2025-02-12,1062.000623679013
2025-02-13,904.6671979487888
2025-02-14,694.8892969751566
2025-02-15,734.2226534077126
2025-02-16,865.3338415162328
2025-02-17,799.7782474619728
2025-02-18,773.5560098402688
2025-02-19,694.8892969751566
2025-02-20,721.1115345968607
2025-02-21,996.4450296247529
2025-02-22,760.4448910294167
2025-02-23,734.2226534077126
2025-02-24,1022.667267246457
2025-02-25,983.333910813901
2025-02-26,681.7781781643047
2025-02-27,747.3337722185647
2025-02-28,799.7782474619728
2025-03-01,839.1116038945288
2025-03-02,930.8894355704929
2025-03-03,970.2227920030489
2025-03-04,1088.222861300717
2025-03-05,1022.667267246457
2025-03-06,957.1116731921969
2025-03-07,930.8894355704929
2025-03-08,760.4448910294167
2025-03-09,655.5559405426006
2025-03-10,904.6671979487888
2025-03-11,891.5560791379369
2025-03-12,1062.000623679013
2025-03-13,1009.556148435605
2025-03-14,812.8893662728248
2025-03-15,812.8893662728248
2025-03-16,944.000554381345
2025-03-17,786.6671286511207
2025-03-18,996.4450296247529
2025-03-19,957.1116731921969
2025-03-20,799.7782474619728
2025-03-21,812.8893662728248
2025-03-22,826.0004850836768
2025-03-23,944.000554381345
2025-03-24,852.2227227053808
2025-03-25,826.0004850836768
2025-03-26,996.4450296247529
2025-03-27,1048.889504868161
2025-03-28,865.3338415162328
2025-03-29,878.4449603270848
2025-03-30,917.7783167596409
2025-03-31,865.3338415162328
2025-04-01,1153.778455354977
2025-04-02,996.4450296247529
2025-04-03,1048.889504868161
2025-04-04,812.8893662728248
2025-04-05,786.6671286511207
2025-04-06,747.3337722185647
2025-04-07,891.5560791379369
2025-04-08,852.2227227053808
2025-04-09,970.2227920030489
2025-04-10,904.6671979487888
2025-04-11,839.1116038945288
2025-04-12,826.0004850836768
2025-04-13,721.1115345968607
2025-04-14,944.000554381345
2025-04-15,999.3132640036076
2025-04-16,982.7358896143571
2025-04-17,840.4720312678986
2025-04-18,852.0384981652369
2025-04-19,749.4849480027058
2025-04-20,863.6049650625753
2025-04-21,777.6287892892947
2025-04-22,749.4849480027058
2025-04-23,737.9184811053674
2025-04-24,835.4611237759864
2025-04-25,721.3411067161169
2025-04-26,744.4740405107934
2025-04-27,789.1952561866331
2025-04-28,800.7617230839714
2025-04-29,840.4720312678986
2025-04-30,931.4591145330915
2025-05-01,994.3023565116954
2025-05-02,966.1585152251064
2025-05-03,891.7488063491642
2025-05-04,926.4482070411791
2025-05-05,784.1843486947207
2025-05-06,784.1843486947207
2025-05-07,840.4720312678986
2025-05-08,863.6049650625753
2025-05-09,732.907573613455
2025-05-10,641.9204903482623
2025-05-11,732.907573613455
2025-05-12,863.6049650625753
2025-05-13,777.6287892892947
2025-05-14,828.9055643705603
2025-05-15,992.1596833986379
2025-05-16,952.0724234633393
2025-05-17,801.74519870597
2025-05-18,711.5488638515484
2025-05-19,851.8542736250931
2025-05-20,771.6797537544961
2025-05-21,841.8324586412684
2025-05-22,831.8106436574438
2025-05-23,801.74519870597
2025-05-24,701.5270488677237
2025-05-25,771.6797537544961
2025-05-26,701.5270488677237
2025-05-27,761.6579387706714
2025-05-28,952.0724234633393
2025-05-29,761.6579387706714
2025-05-30,821.7888286736192
2025-05-31,641.396158964776
2025-06-01,711.5488638515484
2025-06-02,721.570678835373
2025-06-03,791.7233837221453
2025-06-04,861.8760886089177
2025-06-05,691.5052338838991
2025-06-06,671.4616039162498
2025-06-07,791.7233837221453
2025-06-08,861.8760886089177
2025-06-09,741.6143088030223
2025-06-10,771.6797537544961
2025-06-11,841.8324586412684
2025-06-12,821.7888286736192
2025-06-13,841.8324586412684
2025-06-14,801.74519870597
2025-06-15,801.74519870597
2025-06-16,681.4834189000744
2025-06-17,621.3525289971267
2025-06-18,771.6797537544961
2025-06-19,611.3307140133021
2025-06-20,681.4834189000744
2025-06-21,801.74519870597
2025-06-22,811.7670136897946
2025-06-23,731.5924938191976
2025-06-24,611.3307140133021
2025-06-25,641.396158964776
2025-06-26,771.6797537544961
2025-06-27,621.3525289971267
2025-06-28,811.7670136897946
2025-06-29,691.5052338838991
2025-06-30,761.6579387706714
2025-07-01,711.5488638515484
2025-07-02,831.8106436574438
2025-07-03,721.570678835373
2025-07-04,942.0506084795147
2025-07-05,691.5052338838991
2025-07-06,541.1780091265297
2025-07-07,711.5488638515484
2025-07-08,621.3525289971267
2025-07-09,591.2870840456528
2025-07-10,571.2434540780035
2025-07-11,801.74519870597
2025-07-12,761.6579387706714
2025-07-13,691.5052338838991
2025-07-14,751.6361237868468
2025-07-15,851.8542736250931
2025-07-16,741.6143088030223
2025-07-17,791.7233837221453
2025-07-18,791.7233837221453
2025-07-19,711.5488638515484
2025-07-20,771.6797537544961
2025-07-21,641.396158964776
2025-07-22,671.4616039162498
2025-07-23,641.396158964776
2025-07-24,641.396158964776
2025-07-25,651.4179739486005
2025-07-26,711.5488638515484
2025-07-27,561.221639094179
2025-07-28,651.4179739486005
2025-07-29,691.5052338838991
2025-07-30,711.5488638515484
2025-07-31,811.7670136897946
2025-08-01,861.8760886089177
2025-08-02,791.7233837221453
2025-08-03,631.3743439809514
2025-08-04,811.7670136897946
2025-08-05,731.5924938191976
2025-08-06,641.396158964776
2025-08-07,761.6579387706714
2025-08-08,751.6361237868468
2025-08-09,751.6361237868468
2025-08-10,771.6797537544961
2025-08-11,651.4179739486005
2025-08-12,711.5488638515484
2025-08-13,841.8324586412684
2025-08-14,671.4616039162498
2025-08-15,701.5270488677237
2025-08-16,611.3307140133021
2025-08-17,631.3743439809514
2025-08-18,621.3525289971267
2025-08-19,691.5052338838991
2025-08-20,601.3088990294775
2025-08-21,711.5488638515484
2025-08-22,791.7233837221453
2025-08-23,541.1780091265297
2025-08-24,661.4397889324252
2025-08-25,801.74519870597
2025-08-26,851.8542736250931
2025-08-27,681.4834189000744
2025-08-28,651.4179739486005
2025-08-29,801.74519870597
2025-08-30,731.5924938191976
2025-08-31,821.7888286736192
2025-09-01,851.8542736250931
2025-09-02,771.6797537544961
2025-09-03,681.4834189000744
2025-09-04,691.5052338838991
2025-09-05,771.6797537544961
2025-09-06,591.2870840456528
2025-09-07,601.3088990294775
2025-09-08,831.8106436574438
2025-09-09,811.7670136897946
2025-09-10,761.6579387706714
2025-09-11,561.221639094179
2025-09-12,651.4179739486005
2025-09-13,631.3743439809514
2025-09-14,661.4397889324252
2025-09-15,611.3307140133021
2025-09-16,641.396158964776
2025-09-17,611.3307140133021
2025-09-18,751.6361237868468
2025-09-19,881.919718576567
2025-09-20,731.5924938191976
2025-09-21,491.0689342074066
2025-09-22,671.4616039162498
2025-09-23,731.5924938191976
2025-09-24,661.4397889324252
2025-09-25,751.6361237868468
2025-09-26,741.6143088030223
2025-09-27,511.11256417505587
2025-09-28,581.2652690618282
2025-09-29,691.5052338838991
2025-09-30,771.6797537544961
2025-10-01,901.9633485442162
2025-10-02,751.6361237868468
2025-10-03,771.6797537544961
2025-10-04,501.0907491912312
2025-10-05,631.3743439809514
2025-10-06,811.7670136897946
2025-10-07,621.3525289971267
2025-10-08,741.6143088030223
2025-10-09,721.570678835373
2025-10-10,771.6797537544961
2025-10-11,581.2652690618282
2025-10-12,491.0689342074066
2025-10-13,531.1561941427051
2025-10-14,751.6361237868468
2025-10-15,881.919718576567
2025-10-16,821.7888286736192
2025-10-17,561.221639094179
2025-10-18,641.396158964776
2025-10-19,641.396158964776
2025-10-20,962.0942384471639
2025-10-21,701.5270488677237
2025-10-22,801.74519870597
2025-10-23,771.6797537544961
2025-10-24,681.4834189000744
2025-10-25,581.2652690618282
2025-10-26,641.396158964776
2025-10-27,671.4616039162498
2025-10-28,751.6361237868468
2025-10-29,711.5488638515484
2025-10-30,781.7015687383207
2025-10-31,701.5270488677237
2025-11-01,711.5488638515484
2025-11-02,541.1780091265297
2025-11-03,671.4616039162498
2025-11-04,741.6143088030223
2025-11-05,891.9415335603916
2025-11-06,731.5924938191976
2025-11-07,591.2870840456528
2025-11-08,621.3525289971267
2025-11-09,591.2870840456528
2025-11-10,681.4834189000744
2025-11-11,671.4616039162498
2025-11-12,721.570678835373
2025-11-13,831.8106436574438
2025-11-14,801.74519870597
2025-11-15,581.2652690618282
2025-11-16,571.2434540780035
2025-11-17,741.6143088030223
2025-11-18,751.6361237868468
2025-11-19,871.8979035927423
2025-11-20,861.8760886089177
2025-11-21,851.8542736250931
2025-11-22,641.396158964776
2025-11-23,681.4834189000744
2025-11-24,671.4616039162498
2025-11-25,851.8542736250931
2025-11-26,691.5052338838991
2025-11-27,691.5052338838991
2025-11-28,731.5924938191976
2025-11-29,611.3307140133021
2025-11-30,691.5052338838991
2025-12-01,821.7888286736192
2025-12-02,821.7888286736192
2025-12-03,661.4397889324252
2025-12-04,611.3307140133021
2025-12-05,661.4397889324252
2025-12-06,621.3525289971267
2025-12-07,591.2870840456528
2025-12-08,841.8324586412684
2025-12-09,821.7888286736192
2025-12-10,691.5052338838991
2025-12-11,721.570678835373
2025-12-12,764.4488239560403
2025-12-13,721.570678835373
2025-12-14,659.5369126696737
2025-12-15,750.3041104029207
2025-12-16,764.4488239560403
2025-12-17,750.3041104029207
2025-12-18,673.6816262227933
2025-12-19,664.1038157002773
2025-12-20,649.9591021471578
2025-12-21,673.6816262227933
2025-12-22,673.6816262227933
2025-12-23,697.8481547597374
2025-12-24,731.1484893578888
2025-12-25,759.8819209254367
2025-12-26,731.1484893578888
2025-12-27,659.5369126696737
2025-12-28,582.9144284895463
2025-12-29,540.0362833688788
2025-12-30,540.0362833688788
2025-12-31,582.9144284895463
2026-01-01,654.5260051777614
2026-01-02,649.9591021471578
2026-01-03,678.6925337147055
2026-01-04,549.6140938913948
2026-01-05,702.415057790341
2026-01-06,883.9494532568352
2026-01-07,745.2932029110084
2026-01-08,721.570678835373
2026-01-09,802.7600660461042
2026-01-10,602.8312000396786
2026-01-11,538.8945576112279
2026-01-12,621.0988121620932
2026-01-13,657.6340364069222
2026-01-14,712.4368727741657
2026-01-15,685.035454590544
2026-01-16,776.3735152026164
2026-01-17,575.4297818560569
2026-01-18,511.49313942760614
2026-01-19,621.0988121620932
2026-01-20,721.570678835373
2026-01-21,803.7749333862382
2026-01-22,748.9720970189946
2026-01-23,721.570678835373
2026-01-24,639.3664242845077
2026-01-25,621.0988121620932
2026-01-26,767.2397091414092
2026-01-27,840.3101576310672
2026-01-28,748.9720970189946
2026-01-29,703.3030667129584
2026-01-30,675.9016485293366
2026-01-31,538.8945576112279
2026-02-01,675.9016485293366
2026-02-02,730.7044848965802
2026-02-03,739.8382909577874
2026-02-04,767.2397091414092
2026-02-05,703.3030667129584
2026-02-06,758.105903080202
2026-02-07,675.9016485293366
2026-02-08,621.0988121620932
2026-02-09,621.0988121620932
2026-02-10,703.3030667129584
2026-02-11,767.2397091414092
2026-02-12,831.17635156986
2026-02-13,794.641127325031
2026-02-14,639.3664242845077
2026-02-15,593.6973939784714
2026-02-16,758.105903080202
2026-02-17,721.570678835373
2026-02-18,630.2326182233004
2026-02-19,657.6340364069222
2026-02-20,812.9087394474454
2026-02-21,639.3664242845077
2026-02-22,529.7607515500206
2026-02-23,675.9016485293366
2026-02-24,739.8382909577874
2026-02-25,776.3735152026164
2026-02-26,840.3101576310672
2026-02-27,703.3030667129584
2026-02-28,602.8312000396786
2026-03-01,520.6269454888134
2026-03-02,675.9016485293366
2026-03-03,748.9720970189946
2026-03-04,803.7749333862382
2026-03-05,794.641127325031
2026-03-06,758.105903080202
2026-03-07,593.6973939784714
2026-03-08,748.9720970189946
2026-03-09,758.105903080202
2026-03-10,703.3030667129584
2026-03-11,739.8382909577874
2026-03-12,748.9720970189946
2026-03-13,721.570678835373
2026-03-14,685.035454590544
2026-03-15,675.9016485293366
2026-03-16,712.4368727741657
2026-03-17,730.7044848965802
2026-03-18,822.0425455086527
2026-03-19,703.3030667129584
2026-03-20,776.3735152026164
2026-03-21,694.1692606517512
2026-03-22,611.965006100886
2026-03-23,785.5073212638238
2026-03-24,858.5777697534818
2026-03-25,803.7749333862382
2026-03-26,803.7749333862382
2026-03-27,739.8382909577874
2026-03-28,639.3664242845077
2026-03-29,593.6973939784714
2026-03-30,712.4368727741657
2026-03-31,794.641127325031
2026-04-01,913.3806061207252
2026-04-02,876.8453818758962
2026-04-03,712.4368727741657
2026-04-04,611.965006100886
2026-04-05,721.570678835373
2026-04-06,858.5777697534818
2026-04-07,767.2397091414092
2026-04-08,666.7678424681294
2026-04-09,721.570678835373
2026-04-10,712.4368727741657
2026-04-11,548.0283636724351
2026-04-12,511.49313942760614
2026-04-13,712.4368727741657
2026-04-14,822.0425455086527
2026-04-15,703.3030667129584
2026-04-16,831.17635156986
2026-04-17,748.9720970189946
2026-04-18,493.22552730519163
2026-04-19,721.570678835373
2026-04-20,776.3735152026164
2026-04-21,776.3735152026164
2026-04-22,858.5777697534818
2026-04-23,885.9791879371035
2026-04-24,867.711575814689
2026-04-25,657.6340364069222
2026-04-26,584.5635879172642
2026-04-27,803.7749333862382
2026-04-28,840.3101576310672
2026-04-29,776.3735152026164
2026-04-30,794.641127325031
2026-05-01,739.8382909577874
2026-05-02,447.55649699915534
2026-05-03,548.0283636724351
2026-05-04,831.17635156986
2026-05-05,776.3735152026164
2026-05-06,849.4439636922745
2026-05-07,794.641127325031
2026-05-08,694.1692606517512
2026-05-09,557.1621697336424
2026-05-10,575.4297818560569
2026-05-11,776.3735152026164
2026-05-12,895.1129939983107
2026-05-13,739.8382909577874
2026-05-14,758.105903080202
2026-05-15,767.2397091414092
2026-05-16,611.965006100886
2026-05-17,548.0283636724351
2026-05-18,712.4368727741657
2026-05-19,840.3101576310672
2026-05-20,721.570678835373
2026-05-21,858.5777697534818
2026-05-22,666.7678424681294
2026-05-23,575.4297818560569
2026-05-24,611.965006100886
2026-05-25,648.500230345715
2026-05-26,703.3030667129584
2026-05-27,767.2397091414092
2026-05-28,685.035454590544
2026-05-29,758.105903080202
2026-05-30,703.3030667129584
2026-05-31,712.4368727741657
