Time,yahoo_mail
2024-09-24,45.51841755381932
2024-09-25,48.22784717011809
2024-09-26,44.434645707299815
2024-09-27,41.725216091001045
2024-09-28,34.680699088624245
2024-09-29,32.51315539558523
2024-09-30,44.434645707299815
2024-10-01,46.060303477079074
2024-10-02,45.51841755381932
2024-10-03,46.60218940033883
2024-10-04,44.97653163055957
2024-10-05,33.596927242104734
2024-10-06,30.887497625805967
2024-10-07,42.80898793752055
2024-10-08,43.89275978404006
2024-10-09,43.89275978404006
2024-10-10,43.89275978404006
2024-10-11,44.434645707299815
2024-10-12,35.222585011884
2024-10-13,29.80372577928646
2024-10-14,42.2671020142608
2024-10-15,44.97653163055957
2024-10-16,44.97653163055957
2024-10-17,43.89275978404006
2024-10-18,42.2671020142608
2024-10-19,32.51315539558523
2024-10-20,29.80372577928646
2024-10-21,44.434645707299815
2024-10-22,46.60218940033883
2024-10-23,45.51841755381932
2024-10-24,45.51841755381932
2024-10-25,44.434645707299815
2024-10-26,33.596927242104734
2024-10-27,31.429383549065722
2024-10-28,42.80898793752055
2024-10-29,44.97653163055957
2024-10-30,43.89275978404006
2024-10-31,44.434645707299815
2024-11-01,44.97653163055957
2024-11-02,34.680699088624245
2024-11-03,31.429383549065722
2024-11-04,46.060303477079074
2024-11-05,41.18333016774129
2024-11-06,33.596927242104734
2024-11-07,42.2671020142608
2024-11-08,43.350873860780304
2024-11-09,33.596927242104734
2024-11-10,30.887497625805967
2024-11-11,40.099558321221785
2024-11-12,43.350873860780304
2024-11-13,44.434645707299815
2024-11-14,43.89275978404006
2024-11-15,40.099558321221785
2024-11-16,31.429383549065722
2024-11-17,29.80372577928646
2024-11-18,41.725216091001045
2024-11-19,42.80898793752055
2024-11-20,44.97653163055957
2024-11-21,40.641444244481534
2024-11-22,40.099558321221785
2024-11-23,30.887497625805967
2024-11-24,29.80372577928646
2024-11-25,38.47390055144252
2024-11-26,41.725216091001045
2024-11-27,38.47390055144252
2024-11-28,28.1780680095072
2024-11-29,33.055041318844985
2024-11-30,30.887497625805967
2024-12-01,31.429383549065722
2024-12-02,42.2671020142608
2024-12-03,44.97653163055957
2024-12-04,45.51841755381932
2024-12-05,43.89275978404006
2024-12-06,41.18333016774129
2024-12-07,35.764470935143756
2024-12-08,30.887497625805967
2024-12-09,41.725216091001045
2024-12-10,43.89275978404006
2024-12-11,44.434645707299815
2024-12-12,43.350873860780304
2024-12-13,41.18333016774129
2024-12-14,34.680699088624245
2024-12-15,30.887497625805967
2024-12-16,42.2671020142608
2024-12-17,43.350873860780304
2024-12-18,44.434645707299815
2024-12-19,45.51841755381932
2024-12-20,42.80898793752055
2024-12-21,34.13881316536449
2024-12-22,29.80372577928646
2024-12-23,38.47390055144252
2024-12-24,36.306356858403504
2024-12-25,29.80372577928646
2024-12-26,39.55767239796203
2024-12-27,41.18333016774129
2024-12-28,30.345611702546215
2024-12-29,28.719953932766952
2024-12-30,41.18333016774129
2024-12-31,38.47390055144252
2025-01-01,31.429383549065722
2025-01-02,40.641444244481534
2025-01-03,41.18333016774129
2025-01-04,31.971269472325474
2025-01-05,30.887497625805967
2025-01-06,42.2671020142608
2025-01-07,44.97653163055957
2025-01-08,42.2671020142608
2025-01-09,40.641444244481534
2025-01-10,40.099558321221785
2025-01-11,31.429383549065722
2025-01-12,29.261839856026707
2025-01-13,41.725216091001045
2025-01-14,41.725216091001045
2025-01-15,43.350873860780304
2025-01-16,42.80898793752055
2025-01-17,40.099558321221785
2025-01-18,31.971269472325474
2025-01-19,27.636182086247445
2025-01-20,35.764470935143756
2025-01-21,40.641444244481534
2025-01-22,40.641444244481534
2025-01-23,39.015786474702274
2025-01-24,41.18333016774129
2025-01-25,29.80372577928646
2025-01-26,27.636182086247445
2025-01-27,39.015786474702274
2025-01-28,40.641444244481534
2025-01-29,43.350873860780304
2025-01-30,39.55767239796203
2025-01-31,39.015786474702274
2025-02-01,31.971269472325474
2025-02-02,28.719953932766952
2025-02-03,37.93201462818277
2025-02-04,40.099558321221785
2025-02-05,40.641444244481534
2025-02-06,40.099558321221785
2025-02-07,40.099558321221785
2025-02-08,30.345611702546215
2025-02-09,28.719953932766952
2025-02-10,36.306356858403504
2025-02-11,38.47390055144252
2025-02-12,39.015786474702274
2025-02-13,41.18333016774129
2025-02-14,42.2671020142608
2025-02-15,31.429383549065722
2025-02-16,29.80372577928646
2025-02-17,37.93201462818277
2025-02-18,40.641444244481534
2025-02-19,41.18333016774129
2025-02-20,40.099558321221785
2025-02-21,39.55767239796203
2025-02-22,31.429383549065722
2025-02-23,29.261839856026707
2025-02-24,39.015786474702274
2025-02-25,41.18333016774129
2025-02-26,38.47390055144252
2025-02-27,40.099558321221785
2025-02-28,40.099558321221785
2025-03-01,31.429383549065722
2025-03-02,29.80372577928646
2025-03-03,39.55767239796203
2025-03-04,41.725216091001045
2025-03-05,40.641444244481534
2025-03-06,43.350873860780304
2025-03-07,38.47390055144252
2025-03-08,31.429383549065722
2025-03-09,29.261839856026707
2025-03-10,39.015786474702274
2025-03-11,40.641444244481534
2025-03-12,39.55767239796203
2025-03-13,41.18333016774129
2025-03-14,39.015786474702274
2025-03-15,32.51315539558523
2025-03-16,30.345611702546215
2025-03-17,42.2671020142608
2025-03-18,41.725216091001045
2025-03-19,41.725216091001045
2025-03-20,40.099558321221785
2025-03-21,38.47390055144252
2025-03-22,31.429383549065722
2025-03-23,29.261839856026707
2025-03-24,40.099558321221785
2025-03-25,40.099558321221785
2025-03-26,37.93201462818277
2025-03-27,37.93201462818277
2025-03-28,37.390128704923015
2025-03-29,29.80372577928646
2025-03-30,29.80372577928646
2025-03-31,37.93201462818277
2025-04-01,38.47390055144252
2025-04-02,34.680699088624245
2025-04-03,39.55767239796203
2025-04-04,35.764470935143756
2025-04-05,29.80372577928646
2025-04-06,27.094296162987693
2025-04-07,37.390128704923015
2025-04-08,37.93201462818277
2025-04-09,37.93201462818277
2025-04-10,37.93201462818277
2025-04-11,38.47390055144252
2025-04-12,29.80372577928646
2025-04-13,26.010524316468185
2025-04-14,40.099558321221785
2025-04-15,40.099558321221785
2025-04-16,38.931116799192935
2025-04-17,40.099558321221785
2025-04-18,36.9075115545198
2025-04-19,28.186534977058134
2025-04-20,25.265431171986023
2025-04-21,37.49173231553422
2025-04-22,40.6837790822362
2025-04-23,38.346896038178514
2025-04-24,37.76267527716409
2025-04-25,35.73907003249096
2025-04-26,28.457477938688008
2025-04-27,27.60231421604371
2025-04-28,38.07595307654864
2025-04-29,40.6837790822362
2025-04-30,37.17845451614967
2025-05-01,40.6837790822362
2025-05-02,37.49173231553422
2025-05-03,29.9391972601014
2025-05-04,27.018093455029287
2025-05-05,38.931116799192935
2025-05-06,38.931116799192935
2025-05-07,38.346896038178514
2025-05-08,39.78628052183724
2025-05-09,36.9075115545198
2025-05-10,28.186534977058134
2025-05-11,24.410267449341724
2025-05-12,37.49173231553422
2025-05-13,38.660173837563065
2025-05-14,37.17845451614967
2025-05-15,38.8464471236836
2025-05-16,36.34022472860724
2025-05-17,28.82155754337816
2025-05-18,26.941890747070886
2025-05-19,41.979225117529055
2025-05-20,38.8464471236836
2025-05-21,38.8464471236836
2025-05-22,38.219891524914516
2025-05-23,36.966780327376334
2025-05-24,27.568446345839977
2025-05-25,25.688779549532708
2025-05-26,29.44811314214725
2025-05-27,40.099558321221785
2025-05-28,40.72611391999087
2025-05-29,38.8464471236836
2025-05-30,38.219891524914516
2025-05-31,30.074668740916337
2025-06-01,25.688779549532708
2025-06-02,39.4730027224527
2025-06-03,42.60578071629815
2025-06-04,40.099558321221785
2025-06-05,41.35266951875997
2025-06-06,39.4730027224527
2025-06-07,29.44811314214725
2025-06-08,26.315335148301795
2025-06-09,43.232336315067236
2025-06-10,41.979225117529055
2025-06-11,40.099558321221785
2025-06-12,40.099558321221785
2025-06-13,38.219891524914516
2025-06-14,28.82155754337816
2025-06-15,27.568446345839977
2025-06-16,40.099558321221785
2025-06-17,39.4730027224527
2025-06-18,40.099558321221785
2025-06-19,35.087113531069065
2025-06-20,36.34022472860724
2025-06-21,28.195001944609068
2025-06-22,26.315335148301795
2025-06-23,38.219891524914516
2025-06-24,39.4730027224527
2025-06-25,38.8464471236836
2025-06-26,38.8464471236836
2025-06-27,39.4730027224527
2025-06-28,29.44811314214725
2025-06-29,26.941890747070886
2025-06-30,38.219891524914516
2025-07-01,40.72611391999087
2025-07-02,40.099558321221785
2025-07-03,36.966780327376334
2025-07-04,29.44811314214725
2025-07-05,26.941890747070886
2025-07-06,28.82155754337816
2025-07-07,41.35266951875997
2025-07-08,39.4730027224527
2025-07-09,39.4730027224527
2025-07-10,37.59333592614542
2025-07-11,36.966780327376334
2025-07-12,29.44811314214725
2025-07-13,26.941890747070886
2025-07-14,39.4730027224527
2025-07-15,40.099558321221785
2025-07-16,40.099558321221785
2025-07-17,41.35266951875997
2025-07-18,38.219891524914516
2025-07-19,28.195001944609068
2025-07-20,28.195001944609068
2025-07-21,38.8464471236836
2025-07-22,40.099558321221785
2025-07-23,40.099558321221785
2025-07-24,62.65555987690904
2025-07-25,39.4730027224527
2025-07-26,28.82155754337816
2025-07-27,26.315335148301795
2025-07-28,40.72611391999087
2025-07-29,42.60578071629815
2025-07-30,40.72611391999087
2025-07-31,40.099558321221785
2025-08-01,36.966780327376334
2025-08-02,30.074668740916337
2025-08-03,24.435668351994526
2025-08-04,38.8464471236836
2025-08-05,40.72611391999087
2025-08-06,39.4730027224527
2025-08-07,36.966780327376334
2025-08-08,38.219891524914516
2025-08-09,30.074668740916337
2025-08-10,25.688779549532708
2025-08-11,36.966780327376334
2025-08-12,38.219891524914516
2025-08-13,38.219891524914516
2025-08-14,39.4730027224527
2025-08-15,36.34022472860724
2025-08-16,26.315335148301795
2025-08-17,26.941890747070886
2025-08-18,38.219891524914516
2025-08-19,38.219891524914516
2025-08-20,36.34022472860724
2025-08-21,36.966780327376334
2025-08-22,35.087113531069065
2025-08-23,27.568446345839977
2025-08-24,26.315335148301795
2025-08-25,38.219891524914516
2025-08-26,36.966780327376334
2025-08-27,36.966780327376334
2025-08-28,36.966780327376334
2025-08-29,35.71366912983815
2025-08-30,26.941890747070886
2025-08-31,26.315335148301795
2025-09-01,28.82155754337816
2025-09-02,37.59333592614542
2025-09-03,36.34022472860724
2025-09-04,36.34022472860724
2025-09-05,36.34022472860724
2025-09-06,25.062223950763617
2025-09-07,24.435668351994526
2025-09-08,36.34022472860724
2025-09-09,36.34022472860724
2025-09-10,36.34022472860724
2025-09-11,35.71366912983815
2025-09-12,34.46055793229997
2025-09-13,26.315335148301795
2025-09-14,24.435668351994526
2025-09-15,35.087113531069065
2025-09-16,35.71366912983815
2025-09-17,35.71366912983815
2025-09-18,35.087113531069065
2025-09-19,32.5808911359927
2025-09-20,26.315335148301795
2025-09-21,23.809112753225435
2025-09-22,36.34022472860724
2025-09-23,35.71366912983815
2025-09-24,36.34022472860724
2025-09-25,36.966780327376334
2025-09-26,36.966780327376334
2025-09-27,28.195001944609068
2025-09-28,24.435668351994526
2025-09-29,37.59333592614542
2025-09-30,38.219891524914516
2025-10-01,40.099558321221785
2025-10-02,38.219891524914516
2025-10-03,37.59333592614542
2025-10-04,29.44811314214725
2025-10-05,27.568446345839977
2025-10-06,38.219891524914516
2025-10-07,38.219891524914516
2025-10-08,40.099558321221785
2025-10-09,40.099558321221785
2025-10-10,36.34022472860724
2025-10-11,28.82155754337816
2025-10-12,26.315335148301795
2025-10-13,36.966780327376334
2025-10-14,38.8464471236836
2025-10-15,38.8464471236836
2025-10-16,39.4730027224527
2025-10-17,37.59333592614542
2025-10-18,28.82155754337816
2025-10-19,26.315335148301795
2025-10-20,39.4730027224527
2025-10-21,40.099558321221785
2025-10-22,39.4730027224527
2025-10-23,38.8464471236836
2025-10-24,38.219891524914516
2025-10-25,28.195001944609068
2025-10-26,25.688779549532708
2025-10-27,37.59333592614542
2025-10-28,38.219891524914516
2025-10-29,36.34022472860724
2025-10-30,37.59333592614542
2025-10-31,35.71366912983815
2025-11-01,30.701224339685428
2025-11-02,26.315335148301795
2025-11-03,38.219891524914516
2025-11-04,36.966780327376334
2025-11-05,37.59333592614542
2025-11-06,37.59333592614542
2025-11-07,35.71366912983815
2025-11-08,30.074668740916337
2025-11-09,26.941890747070886
2025-11-10,35.71366912983815
2025-11-11,38.219891524914516
2025-11-12,37.59333592614542
2025-11-13,37.59333592614542
2025-11-14,35.71366912983815
2025-11-15,29.44811314214725
2025-11-16,26.315335148301795
2025-11-17,36.34022472860724
2025-11-18,39.4730027224527
2025-11-19,38.8464471236836
2025-11-20,37.59333592614542
2025-11-21,37.59333592614542
2025-11-22,28.195001944609068
2025-11-23,25.688779549532708
2025-11-24,36.966780327376334
2025-11-25,36.34022472860724
2025-11-26,36.966780327376334
2025-11-27,23.182557154456344
2025-11-28,29.44811314214725
2025-11-29,30.074668740916337
2025-11-30,27.568446345839977
2025-12-01,42.60578071629815
2025-12-02,40.099558321221785
2025-12-03,38.8464471236836
2025-12-04,40.72611391999087
2025-12-05,36.34022472860724
2025-12-06,30.701224339685428
2025-12-07,27.568446345839977
2025-12-08,41.35266951875997
2025-12-09,39.4730027224527
2025-12-10,39.4730027224527
2025-12-11,38.251168031890714
2025-12-12,38.79231752495899
2025-12-13,29.53571666051618
2025-12-14,29.307844966832448
2025-12-15,38.251168031890714
2025-12-16,38.251168031890714
2025-12-17,37.71001853882244
2025-12-18,35.63082667225014
2025-12-19,38.251168031890714
2025-12-20,30.618015646652733
2025-12-21,27.14324699455934
2025-12-22,41.95380837766784
2025-12-23,38.251168031890714
2025-12-24,31.928186326473018
2025-12-25,23.75388444816676
2025-12-26,31.700314632789286
2025-12-27,26.91537530087561
2025-12-28,26.37422580780733
2025-12-29,37.4821468451387
2025-12-30,38.02329633820698
2025-12-31,34.86180548549814
2026-01-01,27.684396487627616
2026-01-02,33.2383570062933
2026-01-03,30.618015646652733
2026-01-04,27.456524793943885
2026-01-05,36.39984785900215
2026-01-06,38.251168031890714
2026-01-07,38.251168031890714
2026-01-08,37.4821468451387
2026-01-09,35.63082667225014
2026-01-10,29.167576791517646
2026-01-11,26.433116467312868
2026-01-12,36.45947098939706
2026-01-13,36.915214376764524
2026-01-14,37.82670115149945
2026-01-15,37.82670115149945
2026-01-16,36.00372760202959
2026-01-17,29.167576791517646
2026-01-18,25.52162969257794
2026-01-19,33.26926727782482
2026-01-20,37.82670115149945
2026-01-21,45.57433873674632
2026-01-22,37.82670115149945
2026-01-23,34.636497439927204
2026-01-24,29.167576791517646
2026-01-25,25.52162969257794
2026-01-26,35.54798421466213
2026-01-27,39.6496747009693
2026-01-28,38.28244453886691
2026-01-29,38.28244453886691
2026-01-30,37.37095776413199
2026-01-31,29.62332017888511
2026-02-01,29.62332017888511
2026-02-02,38.738187926234374
2026-02-03,40.10541808833676
2026-02-04,37.37095776413199
2026-02-05,36.00372760202959
2026-02-06,34.18075405255974
2026-02-07,26.88885985468033
2026-02-08,23.69865614310809
2026-02-09,31.902037115722425
2026-02-10,36.45947098939706
2026-02-11,37.37095776413199
2026-02-12,36.45947098939706
2026-02-13,34.18075405255974
2026-02-14,28.25609001678272
2026-02-15,25.977373079945405
2026-02-16,33.72501066519228
2026-02-17,34.636497439927204
2026-02-18,35.54798421466213
2026-02-19,35.09224082729467
2026-02-20,34.636497439927204
2026-02-21,28.25609001678272
2026-02-22,25.065886305210476
2026-02-23,36.00372760202959
2026-02-24,36.00372760202959
2026-02-25,34.636497439927204
2026-02-26,34.18075405255974
2026-02-27,36.00372760202959
2026-02-28,27.800346629415255
2026-03-01,28.25609001678272
2026-03-02,37.82670115149945
2026-03-03,36.915214376764524
2026-03-04,38.738187926234374
2026-03-05,39.6496747009693
2026-03-06,38.28244453886691
2026-03-07,30.07906356625257
2026-03-08,28.25609001678272
2026-03-09,39.19393131360184
2026-03-10,36.45947098939706
2026-03-11,38.738187926234374
2026-03-12,38.738187926234374
2026-03-13,36.00372760202959
2026-03-14,30.534806953620038
2026-03-15,28.711833404150184
2026-03-16,38.738187926234374
2026-03-17,34.636497439927204
2026-03-18,38.28244453886691
2026-03-19,38.28244453886691
2026-03-20,36.45947098939706
2026-03-21,29.62332017888511
2026-03-22,25.977373079945405
2026-03-23,38.738187926234374
2026-03-24,39.6496747009693
2026-03-25,39.19393131360184
2026-03-26,36.915214376764524
2026-03-27,36.00372760202959
2026-03-28,28.711833404150184
2026-03-29,26.88885985468033
2026-03-30,37.82670115149945
2026-03-31,39.6496747009693
2026-04-01,38.28244453886691
2026-04-02,37.37095776413199
2026-04-03,32.35778050308989
2026-04-04,28.25609001678272
2026-04-05,22.331425981005697
2026-04-06,37.82670115149945
2026-04-07,37.37095776413199
2026-04-08,38.28244453886691
2026-04-09,36.45947098939706
2026-04-10,35.54798421466213
2026-04-11,28.25609001678272
2026-04-12,25.52162969257794
2026-04-13,37.82670115149945
2026-04-14,36.915214376764524
2026-04-15,41.92839163780662
2026-04-16,38.738187926234374
2026-04-17,34.636497439927204
2026-04-18,28.25609001678272
2026-04-19,25.52162969257794
2026-04-20,36.45947098939706
2026-04-21,39.6496747009693
2026-04-22,37.82670115149945
2026-04-23,36.915214376764524
2026-04-24,34.636497439927204
2026-04-25,26.88885985468033
2026-04-26,26.88885985468033
2026-04-27,36.45947098939706
2026-04-28,36.915214376764524
2026-04-29,35.54798421466213
2026-04-30,36.45947098939706
2026-05-01,36.00372760202959
2026-05-02,27.344603242047793
2026-05-03,24.610142917843014
2026-05-04,38.738187926234374
2026-05-05,37.82670115149945
2026-05-06,37.82670115149945
2026-05-07,37.37095776413199
2026-05-08,37.82670115149945
2026-05-09,26.88885985468033
2026-05-10,24.610142917843014
2026-05-11,36.00372760202959
2026-05-12,38.738187926234374
2026-05-13,36.45947098939706
2026-05-14,37.37095776413199
2026-05-15,34.636497439927204
2026-05-16,27.344603242047793
2026-05-17,24.15439953047555
2026-05-18,35.54798421466213
2026-05-19,37.82670115149945
2026-05-20,36.45947098939706
2026-05-21,39.19393131360184
2026-05-22,36.45947098939706
2026-05-23,26.88885985468033
2026-05-24,23.69865614310809
2026-05-25,26.88885985468033
2026-05-26,39.6496747009693
2026-05-27,36.45947098939706
2026-05-28,37.82670115149945
2026-05-29,36.45947098939706
2026-05-30,27.344603242047793
2026-05-31,24.610142917843014
