Time,saute
2024-08-23,1.2389423912467006
2024-08-24,2.0328960219322045
2024-08-25,2.255390402212803
2024-08-26,1.9679042424291877
2024-08-27,1.7249169587016921
2024-08-28,1.9234053663730681
2024-08-29,1.6804180826455724
2024-08-30,1.6564121100363498
2024-08-31,1.9234053663730681
2024-09-01,1.8789064903169483
2024-09-02,2.1218937740444437
2024-09-03,1.7694158347578117
2024-09-04,1.6804180826455724
2024-09-05,1.7694158347578117
2024-09-06,1.4374307989180766
2024-09-07,1.9438982698199654
2024-09-08,1.7694158347578117
2024-09-09,2.255390402212803
2024-09-10,1.789908738204709
2024-09-11,1.8344076142608285
2024-09-12,1.7694158347578117
2024-09-13,1.5709274270864357
2024-09-14,1.8789064903169483
2024-09-15,1.9679042424291877
2024-09-16,1.9679042424291877
2024-09-17,1.9684897539562418
2024-09-18,2.2565614252669115
2024-09-19,1.5363822469902375
2024-09-20,1.5363822469902375
2024-09-21,1.872465863519352
2024-09-22,2.1605375348300213
2024-09-23,2.1125255896115767
2024-09-24,1.9684897539562418
2024-09-25,1.4883703017717926
2024-09-26,1.7284300278640172
2024-09-27,1.3923464113349027
2024-09-28,1.5363822469902375
2024-09-29,2.016501699174687
2024-09-30,1.7284300278640172
2024-10-01,1.920477808737797
2024-10-02,2.016501699174687
2024-10-03,1.5843941922086824
2024-10-04,1.4403583565533478
2024-10-05,1.4883703017717926
2024-10-06,1.920477808737797
2024-10-07,2.1605375348300213
2024-10-08,1.824453918300907
2024-10-09,1.872465863519352
2024-10-10,1.5843941922086824
2024-10-11,1.5363822469902375
2024-10-12,1.6324061374271273
2024-10-13,2.2085494800484664
2024-10-14,1.776441973082462
2024-10-15,1.824453918300907
2024-10-16,1.872465863519352
2024-10-17,1.5843941922086824
2024-10-18,1.5363822469902375
2024-10-19,1.6324061374271273
2024-10-20,2.3525853157038012
2024-10-21,2.304573370485356
2024-10-22,1.872465863519352
2024-10-23,1.7284300278640172
2024-10-24,1.776441973082462
2024-10-25,1.6324061374271273
2024-10-26,1.5843941922086824
2024-10-27,2.304573370485356
2024-10-28,2.016501699174687
2024-10-29,2.1125255896115767
2024-10-30,1.6804180826455724
2024-10-31,1.3443344661164578
2024-11-01,1.5363822469902375
2024-11-02,2.2565614252669115
2024-11-03,2.304573370485356
2024-11-04,1.872465863519352
2024-11-05,1.5843941922086824
2024-11-06,1.200298630461123
2024-11-07,1.824453918300907
2024-11-08,1.776441973082462
2024-11-09,1.872465863519352
2024-11-10,2.1605375348300213
2024-11-11,1.920477808737797
2024-11-12,2.016501699174687
2024-11-13,2.016501699174687
2024-11-14,1.776441973082462
2024-11-15,1.5843941922086824
2024-11-16,2.016501699174687
2024-11-17,2.640656987014471
2024-11-18,2.1125255896115767
2024-11-19,2.2565614252669115
2024-11-20,2.1125255896115767
2024-11-21,1.872465863519352
2024-11-22,1.7284300278640172
2024-11-23,2.304573370485356
2024-11-24,2.7366808774513607
2024-11-25,4.033003398349374
2024-11-26,2.3525853157038012
2024-11-27,2.592645041796026
2024-11-28,4.801194521844492
2024-11-29,2.5446330965775807
2024-11-30,2.448609206140691
2024-12-01,2.592645041796026
2024-12-02,2.448609206140691
2024-12-03,2.2085494800484664
2024-12-04,1.6804180826455724
2024-12-05,2.2565614252669115
2024-12-06,1.6324061374271273
2024-12-07,1.824453918300907
2024-12-08,2.3525853157038012
2024-12-09,1.920477808737797
2024-12-10,2.3525853157038012
2024-12-11,1.6804180826455724
2024-12-12,1.9684897539562418
2024-12-13,2.016501699174687
2024-12-14,2.2085494800484664
2024-12-15,2.8807167131066955
2024-12-16,2.0645136443931316
2024-12-17,2.1605375348300213
2024-12-18,1.6804180826455724
2024-12-19,1.920477808737797
2024-12-20,1.6804180826455724
2024-12-21,2.016501699174687
2024-12-22,2.1125255896115767
2024-12-23,1.920477808737797
2024-12-24,3.21680032963581
2024-12-25,3.4568600557280345
2024-12-26,1.9684897539562418
2024-12-27,1.824453918300907
2024-12-28,2.304573370485356
2024-12-29,2.592645041796026
2024-12-30,2.1605375348300213
2024-12-31,2.8327047678882504
2025-01-01,2.7366808774513607
2025-01-02,2.2565614252669115
2025-01-03,2.2085494800484664
2025-01-04,2.304573370485356
2025-01-05,3.21680032963581
2025-01-06,2.592645041796026
2025-01-07,2.304573370485356
2025-01-08,2.2565614252669115
2025-01-09,2.0645136443931316
2025-01-10,2.1605375348300213
2025-01-11,2.400597260922246
2025-01-12,3.3128242200726996
2025-01-13,2.496621151359136
2025-01-14,2.2085494800484664
2025-01-15,2.1605375348300213
2025-01-16,2.1125255896115767
2025-01-17,1.9684897539562418
2025-01-18,2.1125255896115767
2025-01-19,2.1125255896115767
2025-01-20,2.400597260922246
2025-01-21,2.400597260922246
2025-01-22,2.2565614252669115
2025-01-23,2.0645136443931316
2025-01-24,1.9684897539562418
2025-01-25,2.2565614252669115
2025-01-26,2.92872865832514
2025-01-27,1.920477808737797
2025-01-28,2.592645041796026
2025-01-29,1.7284300278640172
2025-01-30,2.016501699174687
2025-01-31,1.5843941922086824
2025-02-01,2.1125255896115767
2025-02-02,2.640656987014471
2025-02-03,2.1125255896115767
2025-02-04,1.824453918300907
2025-02-05,2.016501699174687
2025-02-06,1.9684897539562418
2025-02-07,1.6324061374271273
2025-02-08,2.2565614252669115
2025-02-09,2.0645136443931316
2025-02-10,1.5363822469902375
2025-02-11,1.920477808737797
2025-02-12,1.776441973082462
2025-02-13,1.7284300278640172
2025-02-14,1.920477808737797
2025-02-15,2.1605375348300213
2025-02-16,2.7846928226698053
2025-02-17,2.592645041796026
2025-02-18,1.872465863519352
2025-02-19,2.2565614252669115
2025-02-20,1.872465863519352
2025-02-21,1.776441973082462
2025-02-22,2.1125255896115767
2025-02-23,2.592645041796026
2025-02-24,1.872465863519352
2025-02-25,2.2565614252669115
2025-02-26,1.9684897539562418
2025-02-27,1.5363822469902375
2025-02-28,1.824453918300907
2025-03-01,1.824453918300907
2025-03-02,2.5446330965775807
2025-03-03,2.0645136443931316
2025-03-04,2.400597260922246
2025-03-05,1.872465863519352
2025-03-06,1.920477808737797
2025-03-07,1.872465863519352
2025-03-08,2.1605375348300213
2025-03-09,2.640656987014471
2025-03-10,1.9684897539562418
2025-03-11,1.7284300278640172
2025-03-12,1.6324061374271273
2025-03-13,1.920477808737797
2025-03-14,1.776441973082462
2025-03-15,1.920477808737797
2025-03-16,2.6886689322329156
2025-03-17,1.824453918300907
2025-03-18,1.920477808737797
2025-03-19,1.920477808737797
2025-03-20,2.1605375348300213
2025-03-21,1.7284300278640172
2025-03-22,2.1125255896115767
2025-03-23,2.304573370485356
2025-03-24,2.016501699174687
2025-03-25,1.920477808737797
2025-03-26,1.7284300278640172
2025-03-27,1.920477808737797
2025-03-28,1.5363822469902375
2025-03-29,1.776441973082462
2025-03-30,2.0645136443931316
2025-03-31,1.776441973082462
2025-04-01,1.872465863519352
2025-04-02,1.776441973082462
2025-04-03,1.776441973082462
2025-04-04,1.6804180826455724
2025-04-05,1.920477808737797
2025-04-06,2.640656987014471
2025-04-07,2.1605375348300213
2025-04-08,1.9684897539562418
2025-04-09,1.7284300278640172
2025-04-10,1.776441973082462
2025-04-11,1.5363822469902375
2025-04-12,1.9684897539562418
2025-04-13,1.9684897539562418
2025-04-14,1.872465863519352
2025-04-15,2.062757109811969
2025-04-16,1.8636831906135392
2025-04-17,1.341992420008241
2025-04-18,1.6406032988058863
2025-04-19,2.1125255896115767
2025-04-20,2.162294069411184
2025-04-21,2.162294069411184
2025-04-22,1.9134516704131466
2025-04-23,1.8139147108139313
2025-04-24,1.5908348190062789
2025-04-25,1.4912978594070636
2025-04-26,1.963220150212754
2025-04-27,2.335605481419229
2025-04-28,1.8396772180043164
2025-04-29,1.7401402584051016
2025-04-30,1.8396772180043164
2025-05-01,1.8636831906135392
2025-05-02,1.5908348190062789
2025-05-03,1.963220150212754
2025-05-04,2.6342163602168744
2025-05-05,1.6646092714151088
2025-05-06,1.7401402584051016
2025-05-07,1.8894456978039242
2025-05-08,1.7143777512147165
2025-05-09,1.690371778605494
2025-05-10,2.062757109811969
2025-05-11,2.4111364684092216
2025-05-12,2.1125255896115767
2025-05-13,1.8139147108139313
2025-05-14,1.6406032988058863
2025-05-15,1.4942254170423348
2025-05-16,1.3911753882807945
2025-05-17,1.8033755033269558
2025-05-18,2.164050603992347
2025-05-19,1.8033755033269558
2025-05-20,2.0094755608500363
2025-05-21,1.7003254745654155
2025-05-22,1.7003254745654155
2025-05-23,1.6488004601846453
2025-05-24,1.9579505464692664
2025-05-25,2.0610005752308065
2025-05-26,2.267100632753887
2025-05-27,1.854900517707726
2025-05-28,2.0094755608500363
2025-05-29,1.6488004601846453
2025-05-30,1.3911753882807945
2025-05-31,2.0610005752308065
2025-06-01,1.5972754458038751
2025-06-02,1.854900517707726
2025-06-03,2.0610005752308065
2025-06-04,2.0094755608500363
2025-06-05,1.6488004601846453
2025-06-06,1.5972754458038751
2025-06-07,1.7003254745654155
2025-06-08,2.524725704657738
2025-06-09,1.9579505464692664
2025-06-10,1.854900517707726
2025-06-11,1.7518504889461857
2025-06-12,1.288125359519254
2025-06-13,1.545750431423105
2025-06-14,1.9579505464692664
2025-06-15,2.473200690276968
2025-06-16,1.8033755033269558
2025-06-17,2.164050603992347
2025-06-18,1.7518504889461857
2025-06-19,1.8033755033269558
2025-06-20,1.3911753882807945
2025-06-21,1.7003254745654155
2025-06-22,2.267100632753887
2025-06-23,1.8033755033269558
2025-06-24,1.5972754458038751
2025-06-25,1.8033755033269558
2025-06-26,1.7518504889461857
2025-06-27,1.3911753882807945
2025-06-28,2.0094755608500363
2025-06-29,2.1125255896115767
2025-06-30,1.8033755033269558
2025-07-01,1.5972754458038751
2025-07-02,1.9064255320884962
2025-07-03,1.545750431423105
2025-07-04,1.9579505464692664
2025-07-05,1.7518504889461857
2025-07-06,2.473200690276968
2025-07-07,2.1125255896115767
2025-07-08,2.3701506615154275
2025-07-09,2.1125255896115767
2025-07-10,1.9064255320884962
2025-07-11,2.164050603992347
2025-07-12,2.473200690276968
2025-07-13,2.6277757334192784
2025-07-14,2.215575618373117
2025-07-15,2.1125255896115767
2025-07-16,2.3186256471346574
2025-07-17,1.9579505464692664
2025-07-18,2.0094755608500363
2025-07-19,2.1125255896115767
2025-07-20,2.833875790942359
2025-07-21,2.1125255896115767
2025-07-22,1.854900517707726
2025-07-23,2.164050603992347
2025-07-24,1.7003254745654155
2025-07-25,1.854900517707726
2025-07-26,2.0094755608500363
2025-07-27,2.6277757334192784
2025-07-28,2.0610005752308065
2025-07-29,1.9579505464692664
2025-07-30,1.545750431423105
2025-07-31,1.7003254745654155
2025-08-01,1.5972754458038751
2025-08-02,2.0610005752308065
2025-08-03,2.576250719038508
2025-08-04,1.9064255320884962
2025-08-05,2.0094755608500363
2025-08-06,1.854900517707726
2025-08-07,2.0094755608500363
2025-08-08,1.8033755033269558
2025-08-09,2.267100632753887
2025-08-10,2.576250719038508
2025-08-11,2.0094755608500363
2025-08-12,1.7518504889461857
2025-08-13,2.0094755608500363
2025-08-14,1.8033755033269558
2025-08-15,1.6488004601846453
2025-08-16,2.267100632753887
2025-08-17,2.7308257621808187
2025-08-18,2.0094755608500363
2025-08-19,2.0094755608500363
2025-08-20,2.0094755608500363
2025-08-21,1.8033755033269558
2025-08-22,1.6488004601846453
2025-08-23,1.8033755033269558
2025-08-24,2.473200690276968
2025-08-25,2.0094755608500363
2025-08-26,2.1125255896115767
2025-08-27,2.267100632753887
2025-08-28,1.854900517707726
2025-08-29,1.7003254745654155
2025-08-30,1.7003254745654155
2025-08-31,2.4216756758961977
2025-09-01,2.473200690276968
2025-09-02,2.215575618373117
2025-09-03,2.0094755608500363
2025-09-04,2.0610005752308065
2025-09-05,1.854900517707726
2025-09-06,2.3701506615154275
2025-09-07,2.6277757334192784
2025-09-08,1.9579505464692664
2025-09-09,2.215575618373117
2025-09-10,2.1125255896115767
2025-09-11,1.7003254745654155
2025-09-12,1.7518504889461857
2025-09-13,1.6488004601846453
2025-09-14,2.3701506615154275
2025-09-15,2.215575618373117
2025-09-16,1.9064255320884962
2025-09-17,2.0610005752308065
2025-09-18,1.4427004026615646
2025-09-19,1.6488004601846453
2025-09-20,1.9064255320884962
2025-09-21,2.473200690276968
2025-09-22,2.1125255896115767
2025-09-23,2.3701506615154275
2025-09-24,2.4216756758961977
2025-09-25,1.7518504889461857
2025-09-26,1.4427004026615646
2025-09-27,2.215575618373117
2025-09-28,2.4216756758961977
2025-09-29,2.0610005752308065
2025-09-30,2.0094755608500363
2025-10-01,1.9579505464692664
2025-10-02,2.0094755608500363
2025-10-03,1.6488004601846453
2025-10-04,1.854900517707726
2025-10-05,2.473200690276968
2025-10-06,2.215575618373117
2025-10-07,2.1125255896115767
2025-10-08,1.9579505464692664
2025-10-09,1.854900517707726
2025-10-10,1.5972754458038751
2025-10-11,2.0094755608500363
2025-10-12,2.782350776561589
2025-10-13,2.3701506615154275
2025-10-14,1.9579505464692664
2025-10-15,2.1125255896115767
2025-10-16,1.8033755033269558
2025-10-17,1.5972754458038751
2025-10-18,2.0094755608500363
2025-10-19,2.8854008053231293
2025-10-20,1.9064255320884962
2025-10-21,2.3701506615154275
2025-10-22,2.164050603992347
2025-10-23,1.8033755033269558
2025-10-24,2.0610005752308065
2025-10-25,2.0610005752308065
2025-10-26,2.6793007478000486
2025-10-27,2.3701506615154275
2025-10-28,1.854900517707726
2025-10-29,2.1125255896115767
2025-10-30,1.8033755033269558
2025-10-31,2.164050603992347
2025-11-01,2.0094755608500363
2025-11-02,2.6793007478000486
2025-11-03,2.0094755608500363
2025-11-04,2.215575618373117
2025-11-05,2.3186256471346574
2025-11-06,2.1125255896115767
2025-11-07,2.1125255896115767
2025-11-08,2.473200690276968
2025-11-09,2.9884508340846696
2025-11-10,2.6793007478000486
2025-11-11,2.6277757334192784
2025-11-12,2.3186256471346574
2025-11-13,2.0610005752308065
2025-11-14,2.164050603992347
2025-11-15,2.164050603992347
2025-11-16,2.782350776561589
2025-11-17,2.4216756758961977
2025-11-18,2.215575618373117
2025-11-19,2.0094755608500363
2025-11-20,2.6277757334192784
2025-11-21,2.3701506615154275
2025-11-22,2.267100632753887
2025-11-23,2.8854008053231293
2025-11-24,2.7308257621808187
2025-11-25,2.833875790942359
2025-11-26,3.14302587722698
2025-11-27,5.152501438077016
2025-11-28,2.9884508340846696
2025-11-29,3.2460759059885205
2025-11-30,2.9369258197038994
2025-12-01,2.833875790942359
2025-12-02,3.03997584846544
2025-12-03,3.2976009203692906
2025-12-04,2.576250719038508
2025-12-05,2.3186256471346574
2025-12-06,3.14302587722698
2025-12-07,3.09150086284621
2025-12-08,2.524725704657738
2025-12-09,2.524725704657738
2025-12-10,2.9884508340846696
2025-12-11,2.3879862434164636
2025-12-12,2.3622237362260785
2025-12-13,3.3055278456586397
2025-12-14,3.210404742186449
2025-12-15,2.5524699431704603
2025-12-16,2.5960680322618814
2025-12-17,2.8556748354880694
2025-12-18,2.2671006327538876
2025-12-19,2.5960680322618814
2025-12-20,2.716953642924458
2025-12-21,2.4315843325078843
2025-12-22,2.526707435980075
2025-12-23,2.10261693299989
2025-12-24,3.3055278456586397
2025-12-25,4.248831955091202
2025-12-26,2.5960680322618814
2025-12-27,2.8120767463966487
2025-12-28,2.976560446150646
2025-12-29,2.7863142392062636
2025-12-30,2.8556748354880694
2025-12-31,2.8120767463966487
2026-01-01,3.141044145904643
2026-01-02,2.50094492878969
2026-01-03,2.8814373426784545
2026-01-04,3.4957740526030223
2026-01-05,2.6911911357340728
2026-01-06,2.8814373426784545
2026-01-07,3.400650949130831
2026-01-08,3.3312903528490247
2026-01-09,3.3312903528490247
2026-01-10,3.400650949130831
2026-01-11,4.0982203745935655
2026-01-12,3.8366318400450403
2026-01-13,3.923828018227882
2026-01-14,3.923828018227882
2026-01-15,4.011024196410724
2026-01-16,2.5286891673024128
2026-01-17,3.139062414582306
2026-01-18,3.487847127313673
2026-01-19,4.011024196410724
2026-01-20,3.6622394836793566
2026-01-21,3.6622394836793566
2026-01-22,3.313454770947989
2026-01-23,3.051866236399464
2026-01-24,3.400650949130831
2026-01-25,3.923828018227882
2026-01-26,3.400650949130831
2026-01-27,3.139062414582306
2026-01-28,3.2262585927651477
2026-01-29,3.2262585927651477
2026-01-30,3.6622394836793566
2026-01-31,3.5750433054965147
2026-02-01,4.447005087324933
2026-02-02,3.923828018227882
2026-02-03,4.0982203745935655
2026-02-04,5.144574512787668
2026-02-05,6.103732472798928
2026-02-06,4.970182156421984
2026-02-07,5.318966869153352
2026-02-08,6.714105720078821
2026-02-09,6.801301898261662
2026-02-10,6.975694254627346
2026-02-11,4.185416552776408
2026-02-12,3.487847127313673
2026-02-13,5.406163047336193
2026-02-14,6.190928650981769
2026-02-15,7.1500866109930294
2026-02-16,6.278124829164612
2026-02-17,8.719617818284183
2026-02-18,5.493359225519035
2026-02-19,4.534201265507775
2026-02-20,3.6622394836793566
2026-02-21,4.621397443690617
2026-02-22,5.144574512787668
2026-02-23,4.7957898000563
2026-02-24,3.923828018227882
2026-02-25,4.0982203745935655
2026-02-26,5.318966869153352
2026-02-27,5.318966869153352
2026-02-28,1.9183159200225202
2026-03-01,2.8774738800337802
2026-03-02,2.964670058216622
2026-03-03,3.2262585927651477
2026-03-04,2.7030815236680965
2026-03-05,2.441492989119571
2026-03-06,2.354296810936729
2026-03-07,2.5286891673024128
2026-03-08,3.139062414582306
2026-03-09,2.7902777018509384
2026-03-10,2.7030815236680965
2026-03-11,2.2671006327538876
2026-03-12,2.092708276388204
2026-03-13,2.1799044545710458
2026-03-14,2.7030815236680965
2026-03-15,2.7030815236680965
2026-03-16,2.7902777018509384
2026-03-17,2.7030815236680965
2026-03-18,2.441492989119571
2026-03-19,2.964670058216622
2026-03-20,2.7030815236680965
2026-03-21,2.8774738800337802
2026-03-22,3.5750433054965147
2026-03-23,2.964670058216622
2026-03-24,2.5286891673024128
2026-03-25,2.354296810936729
2026-03-26,2.092708276388204
2026-03-27,2.6158853454852546
2026-03-28,2.7902777018509384
2026-03-29,3.5750433054965147
2026-03-30,2.7902777018509384
2026-03-31,3.139062414582306
2026-04-01,2.964670058216622
2026-04-02,3.051866236399464
2026-04-03,3.2262585927651477
2026-04-04,3.313454770947989
2026-04-05,4.534201265507775
2026-04-06,3.8366318400450403
2026-04-07,3.6622394836793566
2026-04-08,4.011024196410724
2026-04-09,4.185416552776408
2026-04-10,3.487847127313673
2026-04-11,3.313454770947989
2026-04-12,3.923828018227882
2026-04-13,3.5750433054965147
2026-04-14,3.8366318400450403
2026-04-15,3.051866236399464
2026-04-16,3.2262585927651477
2026-04-17,3.5750433054965147
2026-04-18,4.0982203745935655
2026-04-19,4.185416552776408
2026-04-20,3.5750433054965147
2026-04-21,3.487847127313673
2026-04-22,3.6622394836793566
2026-04-23,3.139062414582306
2026-04-24,2.7902777018509384
2026-04-25,3.139062414582306
2026-04-26,3.923828018227882
2026-04-27,3.2262585927651477
2026-04-28,3.139062414582306
2026-04-29,2.8774738800337802
2026-04-30,3.400650949130831
2026-05-01,3.2262585927651477
2026-05-02,3.8366318400450403
2026-05-03,4.272612730959249
2026-05-04,3.5750433054965147
2026-05-05,3.313454770947989
2026-05-06,3.2262585927651477
2026-05-07,3.051866236399464
2026-05-08,3.400650949130831
2026-05-09,3.139062414582306
2026-05-10,3.6622394836793566
2026-05-11,2.8774738800337802
2026-05-12,2.441492989119571
2026-05-13,3.051866236399464
2026-05-14,3.7494356618621985
2026-05-15,3.139062414582306
2026-05-16,3.8366318400450403
2026-05-17,4.970182156421984
2026-05-18,3.5750433054965147
2026-05-19,3.313454770947989
2026-05-20,3.5750433054965147
2026-05-21,3.139062414582306
2026-05-22,3.6622394836793566
2026-05-23,4.3598089091420915
2026-05-24,4.621397443690617
2026-05-25,4.534201265507775
2026-05-26,3.7494356618621985
2026-05-27,3.051866236399464
2026-05-28,3.400650949130831
2026-05-29,3.313454770947989
2026-05-30,4.3598089091420915
2026-05-31,4.882985978239142
