Time,kyrie_irving
2025-01-19,3.6567064439140804
2025-01-20,8.532315035799522
2025-01-21,2.4378042959427204
2025-01-22,7.313412887828161
2025-01-23,10.970119331742241
2025-01-24,6.094510739856801
2025-01-25,9.751217183770882
2025-01-26,6.094510739856801
2025-01-27,4.875608591885441
2025-01-28,4.875608591885441
2025-01-29,4.875608591885441
2025-01-30,4.875608591885441
2025-01-31,13.407923627684962
2025-02-01,7.313412887828161
2025-02-02,45.09937947494033
2025-02-03,40.22377088305489
2025-02-04,26.815847255369924
2025-02-05,14.626825775656322
2025-02-06,15.845727923627683
2025-02-07,14.626825775656322
2025-02-08,17.064630071599044
2025-02-09,7.313412887828161
2025-02-10,7.313412887828161
2025-02-11,9.751217183770882
2025-02-12,6.094510739856801
2025-02-13,20.721336515513123
2025-02-14,8.532315035799522
2025-02-15,6.094510739856801
2025-02-16,7.313412887828161
2025-02-17,13.407923627684962
2025-02-18,8.532315035799522
2025-02-19,6.094510739856801
2025-02-20,4.875608591885441
2025-02-21,6.094510739856801
2025-02-22,7.313412887828161
2025-02-23,13.407923627684962
2025-02-24,6.094510739856801
2025-02-25,9.751217183770882
2025-02-26,30.472553699284006
2025-02-27,9.751217183770882
2025-02-28,9.751217183770882
2025-03-01,8.532315035799522
2025-03-02,8.532315035799522
2025-03-03,8.532315035799522
2025-03-04,121.89021479713603
2025-03-05,35.348162291169444
2025-03-06,14.626825775656322
2025-03-07,8.532315035799522
2025-03-08,7.313412887828161
2025-03-09,7.313412887828161
2025-03-10,4.875608591885441
2025-03-11,3.6567064439140804
2025-03-12,3.6567064439140804
2025-03-13,3.6567064439140804
2025-03-14,4.875608591885441
2025-03-15,6.094510739856801
2025-03-16,7.313412887828161
2025-03-17,4.875608591885441
2025-03-18,3.6567064439140804
2025-03-19,3.6567064439140804
2025-03-20,3.6567064439140804
2025-03-21,3.6567064439140804
2025-03-22,3.6567064439140804
2025-03-23,8.532315035799522
2025-03-24,6.094510739856801
2025-03-25,4.875608591885441
2025-03-26,3.6567064439140804
2025-03-27,4.875608591885441
2025-03-28,3.6567064439140804
2025-03-29,2.4378042959427204
2025-03-30,3.6567064439140804
2025-03-31,2.4378042959427204
2025-04-01,2.4378042959427204
2025-04-02,2.4378042959427204
2025-04-03,3.6567064439140804
2025-04-04,2.4378042959427204
2025-04-05,2.4378042959427204
2025-04-06,3.6567064439140804
2025-04-07,2.4378042959427204
2025-04-08,2.4378042959427204
2025-04-09,3.6567064439140804
2025-04-10,6.094510739856801
2025-04-11,3.6567064439140804
2025-04-12,3.6567064439140804
2025-04-13,3.6567064439140804
2025-04-14,2.4378042959427204
2025-04-15,2.4908000415066924
2025-04-16,3.7362000622600386
2025-04-17,8.558812908581508
2025-04-18,3.418225588876205
2025-04-19,9.486238455951021
2025-04-20,3.6567064439140804
2025-04-21,3.497719207222164
2025-04-22,2.729280896544567
2025-04-23,3.3387319705302474
2025-04-24,2.5702936598526507
2025-04-25,2.729280896544567
2025-04-26,2.649787278198609
2025-04-27,3.5772128255681217
2025-04-28,3.497719207222164
2025-04-29,3.418225588876205
2025-04-30,3.5772128255681217
2025-05-01,11.0496129500882
2025-05-02,3.815693680605997
2025-05-03,3.6567064439140804
2025-05-04,3.7362000622600386
2025-05-05,3.3387319705302474
2025-05-06,2.5702936598526507
2025-05-07,2.5702936598526507
2025-05-08,3.3387319705302474
2025-05-09,3.5772128255681217
2025-05-10,3.497719207222164
2025-05-11,2.729280896544567
2025-05-12,4.7431192279755106
2025-05-13,9.804212929334852
2025-05-14,5.909025630382898
2025-05-15,3.815693680605997
2025-05-16,3.338731970530247
2025-05-17,3.815693680605997
2025-05-18,3.338731970530247
2025-05-19,2.8617702604544974
2025-05-20,3.020757497146414
2025-05-21,2.5437957870706644
2025-05-22,2.8617702604544974
2025-05-23,2.5437957870706644
2025-05-24,2.8617702604544974
2025-05-25,2.8617702604544974
2025-05-26,3.020757497146414
2025-05-27,3.020757497146414
2025-05-28,2.702783023762581
2025-05-29,2.8617702604544974
2025-05-30,3.1797447338383305
2025-05-31,2.384808550378748
2025-06-01,3.1797447338383305
2025-06-02,2.5437957870706644
2025-06-03,2.5437957870706644
2025-06-04,2.8617702604544974
2025-06-05,2.8617702604544974
2025-06-06,4.292655390681746
2025-06-07,3.338731970530247
2025-06-08,3.65670644391408
2025-06-09,3.1797447338383305
2025-06-10,3.020757497146414
2025-06-11,4.292655390681746
2025-06-12,3.65670644391408
2025-06-13,2.702783023762581
2025-06-14,3.338731970530247
2025-06-15,3.4977192072221635
2025-06-16,3.1797447338383305
2025-06-17,3.1797447338383305
2025-06-18,3.338731970530247
2025-06-19,3.815693680605997
2025-06-20,3.815693680605997
2025-06-21,3.338731970530247
2025-06-22,3.65670644391408
2025-06-23,4.928604337449412
2025-06-24,4.928604337449412
2025-06-25,15.898723669191654
2025-06-26,8.744298018055408
2025-06-27,5.882527757600911
2025-06-28,6.995438414444327
2025-06-29,4.13366815398983
2025-06-30,3.65670644391408
2025-07-01,5.564553284217078
2025-07-02,3.338731970530247
2025-07-03,3.1797447338383305
2025-07-04,3.4977192072221635
2025-07-05,3.020757497146414
2025-07-06,3.4977192072221635
2025-07-07,3.338731970530247
2025-07-08,2.8617702604544974
2025-07-09,2.702783023762581
2025-07-10,2.5437957870706644
2025-07-11,3.815693680605997
2025-07-12,5.246578810833245
2025-07-13,3.9746809172979134
2025-07-14,2.702783023762581
2025-07-15,2.702783023762581
2025-07-16,2.8617702604544974
2025-07-17,4.13366815398983
2025-07-18,2.8617702604544974
2025-07-19,3.1797447338383305
2025-07-20,3.815693680605997
2025-07-21,2.5437957870706644
2025-07-22,3.1797447338383305
2025-07-23,3.815693680605997
2025-07-24,3.020757497146414
2025-07-25,3.65670644391408
2025-07-26,2.8617702604544974
2025-07-27,2.5437957870706644
2025-07-28,2.702783023762581
2025-07-29,2.8617702604544974
2025-07-30,3.65670644391408
2025-07-31,4.13366815398983
2025-08-01,3.020757497146414
2025-08-02,2.5437957870706644
2025-08-03,2.8617702604544974
2025-08-04,2.5437957870706644
2025-08-05,2.8617702604544974
2025-08-06,2.8617702604544974
2025-08-07,2.702783023762581
2025-08-08,2.5437957870706644
2025-08-09,3.020757497146414
2025-08-10,2.702783023762581
2025-08-11,2.066834076994915
2025-08-12,2.2258213136868314
2025-08-13,2.384808550378748
2025-08-14,2.2258213136868314
2025-08-15,2.702783023762581
2025-08-16,2.5437957870706644
2025-08-17,2.2258213136868314
2025-08-18,2.384808550378748
2025-08-19,2.384808550378748
2025-08-20,2.2258213136868314
2025-08-21,2.2258213136868314
2025-08-22,2.384808550378748
2025-08-23,2.5437957870706644
2025-08-24,2.066834076994915
2025-08-25,2.2258213136868314
2025-08-26,1.9078468403029984
2025-08-27,2.2258213136868314
2025-08-28,2.702783023762581
2025-08-29,2.8617702604544974
2025-08-30,2.384808550378748
2025-08-31,2.384808550378748
2025-09-01,2.5437957870706644
2025-09-02,2.066834076994915
2025-09-03,1.9078468403029984
2025-09-04,2.2258213136868314
2025-09-05,2.066834076994915
2025-09-06,2.2258213136868314
2025-09-07,1.7488596036110817
2025-09-08,1.7488596036110817
2025-09-09,1.7488596036110817
2025-09-10,1.9078468403029984
2025-09-11,1.7488596036110817
2025-09-12,2.2258213136868314
2025-09-13,1.7488596036110817
2025-09-14,1.7488596036110817
2025-09-15,1.5898723669191652
2025-09-16,1.9078468403029984
2025-09-17,1.9078468403029984
2025-09-18,2.066834076994915
2025-09-19,1.5898723669191652
2025-09-20,2.066834076994915
2025-09-21,1.7488596036110817
2025-09-22,2.066834076994915
2025-09-23,1.7488596036110817
2025-09-24,2.384808550378748
2025-09-25,2.5437957870706644
2025-09-26,1.7488596036110817
2025-09-27,1.9078468403029984
2025-09-28,2.384808550378748
2025-09-29,2.5437957870706644
2025-09-30,2.8617702604544974
2025-10-01,3.020757497146414
2025-10-02,2.384808550378748
2025-10-03,2.384808550378748
2025-10-04,2.384808550378748
2025-10-05,2.5437957870706644
2025-10-06,2.8617702604544974
2025-10-07,3.4977192072221635
2025-10-08,3.020757497146414
2025-10-09,2.384808550378748
2025-10-10,2.2258213136868314
2025-10-11,2.5437957870706644
2025-10-12,3.020757497146414
2025-10-13,2.8617702604544974
2025-10-14,3.815693680605997
2025-10-15,3.338731970530247
2025-10-16,4.769617100757496
2025-10-17,2.384808550378748
2025-10-18,2.8617702604544974
2025-10-19,2.702783023762581
2025-10-20,3.4977192072221635
2025-10-21,3.9746809172979134
2025-10-22,5.564553284217078
2025-10-23,13.513915118812905
2025-10-24,4.13366815398983
2025-10-25,4.769617100757496
2025-10-26,3.4977192072221635
2025-10-27,3.9746809172979134
2025-10-28,3.815693680605997
2025-10-29,3.020757497146414
2025-10-30,3.65670644391408
2025-10-31,3.338731970530247
2025-11-01,3.1797447338383305
2025-11-02,3.4977192072221635
2025-11-03,3.815693680605997
2025-11-04,3.338731970530247
2025-11-05,3.4977192072221635
2025-11-06,3.65670644391408
2025-11-07,3.4977192072221635
2025-11-08,3.9746809172979134
2025-11-09,3.4977192072221635
2025-11-10,3.338731970530247
2025-11-11,5.087591574141329
2025-11-12,5.087591574141329
2025-11-13,4.769617100757496
2025-11-14,4.769617100757496
2025-11-15,4.610629864065579
2025-11-16,3.4977192072221635
2025-11-17,4.292655390681746
2025-11-18,4.292655390681746
2025-11-19,4.610629864065579
2025-11-20,5.564553284217078
2025-11-21,3.4977192072221635
2025-11-22,4.451642627373663
2025-11-23,4.610629864065579
2025-11-24,3.4977192072221635
2025-11-25,3.338731970530247
2025-11-26,3.020757497146414
2025-11-27,3.4977192072221635
2025-11-28,3.815693680605997
2025-11-29,7.472400124520076
2025-11-30,4.451642627373663
2025-12-01,3.020757497146414
2025-12-02,3.815693680605997
2025-12-03,3.4977192072221635
2025-12-04,4.451642627373663
2025-12-05,4.292655390681746
2025-12-06,5.246578810833245
2025-12-07,3.9746809172979134
2025-12-08,3.4977192072221635
2025-12-09,3.815693680605997
2025-12-10,3.815693680605997
2025-12-11,3.8340383617627563
2025-12-12,3.338731970530247
2025-12-13,4.243736240930387
2025-12-14,3.338731970530247
2025-12-15,3.1736298401194105
2025-12-16,3.5038341009410834
2025-12-17,3.338731970530247
2025-12-18,4.904144762573733
2025-12-19,5.2343490233954055
2025-12-20,3.5038341009410834
2025-12-21,3.791234105730317
2025-12-22,3.0513319657410136
2025-12-23,3.338731970530247
2025-12-24,6.964863945849728
2025-12-25,6.720268197092933
2025-12-26,5.112051149017008
2025-12-27,4.451642627373663
2025-12-28,3.66893623135192
2025-12-29,3.0513319657410136
2025-12-30,4.12143836655199
2025-12-31,3.66893623135192
2026-01-01,3.0085277097085745
2026-01-02,3.66893623135192
2026-01-03,3.338731970530247
2026-01-04,4.078634110519551
2026-01-05,3.66893623135192
2026-01-06,3.8340383617627563
2026-01-07,5.4422554098386815
2026-01-08,4.739042632162897
2026-01-09,5.0692468929845695
2026-01-10,3.7667745308546374
2026-01-11,3.1675149464004906
2026-01-12,3.424340482595125
2026-01-13,3.6811660187897597
2026-01-14,4.023600067049272
2026-01-15,4.2804256032439065
2026-01-16,4.023600067049272
2026-01-17,3.081906434335613
2026-01-18,3.424340482595125
2026-01-19,4.023600067049272
2026-01-20,3.338731970530247
2026-01-21,3.424340482595125
2026-01-22,3.8523830429195156
2026-01-23,4.879685187698053
2026-01-24,4.2804256032439065
2026-01-25,5.222119235957566
2026-01-26,4.366034115308785
2026-01-27,3.424340482595125
2026-01-28,3.5955575067248815
2026-01-29,4.451642627373663
2026-01-30,4.537251139438541
2026-01-31,4.537251139438541
2026-02-01,6.420638404865859
2026-02-02,4.537251139438541
2026-02-03,4.451642627373663
2026-02-04,8.560851206487813
2026-02-05,7.447940549644398
2026-02-06,5.1365107238926875
2026-02-07,5.050902211827809
2026-02-08,4.794076675633175
2026-02-09,3.338731970530247
2026-02-10,4.023600067049272
2026-02-11,3.8523830429195156
2026-02-12,4.366034115308785
2026-02-13,4.879685187698053
2026-02-14,3.8523830429195156
2026-02-15,4.794076675633175
2026-02-16,7.105506501384885
2026-02-17,5.992595844541469
2026-02-18,7.533549061709275
2026-02-19,5.735770308346835
2026-02-20,5.222119235957566
2026-02-21,5.050902211827809
2026-02-22,4.023600067049272
2026-02-23,3.424340482595125
2026-02-24,3.338731970530247
2026-02-25,3.5099489946600033
2026-02-26,3.1675149464004906
2026-02-27,3.424340482595125
2026-02-28,3.081906434335613
2026-03-01,2.9106894102058565
2026-03-02,3.1675149464004906
2026-03-03,3.424340482595125
2026-03-04,3.2531234584653688
2026-03-05,2.9962979222707347
2026-03-06,3.5955575067248815
2026-03-07,6.335029892800981
2026-03-08,3.7667745308546374
2026-03-09,2.5682553619463437
2026-03-10,2.5682553619463437
2026-03-11,2.9962979222707347
2026-03-12,2.3114298257517096
2026-03-13,2.8250808981409783
2026-03-14,3.2531234584653688
2026-03-15,3.7667745308546374
2026-03-16,2.653863874011222
2026-03-17,3.338731970530247
2026-03-18,3.1675149464004906
2026-03-19,3.2531234584653688
2026-03-20,2.8250808981409783
2026-03-21,2.9106894102058565
2026-03-22,2.7394723860761
2026-03-23,4.794076675633175
2026-03-24,4.2804256032439065
2026-03-25,3.081906434335613
2026-03-26,2.9962979222707347
2026-03-27,2.9106894102058565
2026-03-28,2.9962979222707347
2026-03-29,2.9962979222707347
2026-03-30,2.9962979222707347
2026-03-31,3.2531234584653688
2026-04-01,3.081906434335613
2026-04-02,3.081906434335613
2026-04-03,2.653863874011222
2026-04-04,3.6811660187897597
2026-04-05,3.6811660187897597
2026-04-06,4.794076675633175
2026-04-07,3.081906434335613
2026-04-08,3.338731970530247
2026-04-09,3.338731970530247
2026-04-10,3.2531234584653688
2026-04-11,3.338731970530247
2026-04-12,2.8250808981409783
2026-04-13,3.338731970530247
2026-04-14,2.5682553619463437
2026-04-15,2.653863874011222
2026-04-16,2.9106894102058565
2026-04-17,2.9106894102058565
2026-04-18,4.194817091179028
2026-04-19,3.6811660187897597
2026-04-20,2.8250808981409783
2026-04-21,2.8250808981409783
2026-04-22,3.5955575067248815
2026-04-23,2.9962979222707347
2026-04-24,2.8250808981409783
2026-04-25,2.9962979222707347
2026-04-26,3.338731970530247
2026-04-27,2.9962979222707347
2026-04-28,3.5955575067248815
2026-04-29,3.5955575067248815
2026-04-30,3.424340482595125
2026-05-01,3.5099489946600033
2026-05-02,4.023600067049272
2026-05-03,4.366034115308785
2026-05-04,3.8523830429195156
2026-05-05,3.5099489946600033
2026-05-06,3.1675149464004906
2026-05-07,3.7667745308546374
2026-05-08,3.338731970530247
2026-05-09,4.10920857911415
2026-05-10,3.5955575067248815
2026-05-11,3.1675149464004906
2026-05-12,3.937991554984394
2026-05-13,3.8523830429195156
2026-05-14,3.424340482595125
2026-05-15,3.7667745308546374
2026-05-16,3.1675149464004906
2026-05-17,3.2531234584653688
2026-05-18,3.2531234584653688
2026-05-19,3.2531234584653688
2026-05-20,7.105506501384885
2026-05-21,5.564553284217078
2026-05-22,5.1365107238926875
2026-05-23,4.879685187698053
2026-05-24,5.650161796281957
2026-05-25,6.5062469169307375
2026-05-26,4.366034115308785
2026-05-27,3.2531234584653688
2026-05-28,3.5955575067248815
2026-05-29,3.5955575067248815
2026-05-30,4.366034115308785
2026-05-31,4.451642627373663
