Time,indeed
2024-09-23,63.94900113627095
2024-09-24,64.71947102947904
2024-09-25,60.867121563438616
2024-09-26,58.55571188381437
2024-09-27,49.31007316531736
2024-09-28,38.52349466040419
2024-09-29,39.29396455361227
2024-09-30,60.096651670230536
2024-10-01,63.17853124306287
2024-10-02,61.6375914566467
2024-10-03,60.096651670230536
2024-10-04,53.932892524565865
2024-10-05,37.75302476719611
2024-10-06,38.52349466040419
2024-10-07,60.096651670230536
2024-10-08,59.326181777022455
2024-10-09,54.703362417773945
2024-10-10,53.932892524565865
2024-10-11,50.08054305852545
2024-10-12,36.212084980779935
2024-10-13,33.90067530115569
2024-10-14,60.867121563438616
2024-10-15,63.94900113627095
2024-10-16,62.40806134985479
2024-10-17,58.55571188381437
2024-10-18,53.162422631357785
2024-10-19,36.212084980779935
2024-10-20,35.441615087571854
2024-10-21,63.94900113627095
2024-10-22,64.71947102947904
2024-10-23,60.096651670230536
2024-10-24,63.17853124306287
2024-10-25,50.85101295173353
2024-10-26,32.35973551473952
2024-10-27,37.75302476719611
2024-10-28,59.326181777022455
2024-10-29,63.17853124306287
2024-10-30,60.096651670230536
2024-10-31,50.08054305852545
2024-11-01,50.85101295173353
2024-11-02,37.75302476719611
2024-11-03,38.52349466040419
2024-11-04,61.6375914566467
2024-11-05,56.24430220419012
2024-11-06,41.605374233236525
2024-11-07,57.78524199060628
2024-11-08,53.162422631357785
2024-11-09,36.98255487398802
2024-11-10,38.52349466040419
2024-11-11,56.24430220419012
2024-11-12,62.40806134985479
2024-11-13,61.6375914566467
2024-11-14,55.47383231098203
2024-11-15,50.08054305852545
2024-11-16,32.35973551473952
2024-11-17,36.212084980779935
2024-11-18,60.096651670230536
2024-11-19,60.096651670230536
2024-11-20,56.24430220419012
2024-11-21,54.703362417773945
2024-11-22,46.998663485693115
2024-11-23,33.90067530115569
2024-11-24,32.35973551473952
2024-11-25,50.85101295173353
2024-11-26,49.31007316531736
2024-11-27,41.605374233236525
2024-11-28,22.34362690303443
2024-11-29,33.1302054079476
2024-11-30,33.1302054079476
2024-12-01,35.441615087571854
2024-12-02,54.703362417773945
2024-12-03,57.0147720973982
2024-12-04,57.0147720973982
2024-12-05,53.932892524565865
2024-12-06,50.08054305852545
2024-12-07,35.441615087571854
2024-12-08,34.671145194363774
2024-12-09,52.3919527381497
2024-12-10,56.24430220419012
2024-12-11,54.703362417773945
2024-12-12,52.3919527381497
2024-12-13,44.68725380606886
2024-12-14,33.1302054079476
2024-12-15,31.589265621531435
2024-12-16,53.162422631357785
2024-12-17,56.24430220419012
2024-12-18,49.31007316531736
2024-12-19,49.31007316531736
2024-12-20,45.45772369927694
2024-12-21,29.277855941907184
2024-12-22,34.671145194363774
2024-12-23,40.834904340028444
2024-12-24,28.5073860486991
2024-12-25,22.34362690303443
2024-12-26,46.998663485693115
2024-12-27,48.539603272109275
2024-12-28,40.834904340028444
2024-12-29,40.06443444682036
2024-12-30,54.703362417773945
2024-12-31,48.539603272109275
2025-01-01,38.52349466040419
2025-01-02,62.40806134985479
2025-01-03,61.6375914566467
2025-01-04,41.605374233236525
2025-01-05,44.68725380606886
2025-01-06,66.2604108158952
2025-01-07,67.80135060231137
2025-01-08,65.48994092268713
2025-01-09,61.6375914566467
2025-01-10,53.932892524565865
2025-01-11,43.14631401965269
2025-01-12,40.834904340028444
2025-01-13,70.11276028193562
2025-01-14,67.80135060231137
2025-01-15,66.2604108158952
2025-01-16,63.94900113627095
2025-01-17,57.0147720973982
2025-01-18,41.605374233236525
2025-01-19,40.06443444682036
2025-01-20,53.932892524565865
2025-01-21,61.6375914566467
2025-01-22,64.71947102947904
2025-01-23,60.096651670230536
2025-01-24,57.0147720973982
2025-01-25,42.375844126444605
2025-01-26,40.834904340028444
2025-01-27,64.71947102947904
2025-01-28,66.2604108158952
2025-01-29,62.40806134985479
2025-01-30,60.867121563438616
2025-01-31,55.47383231098203
2025-02-01,40.06443444682036
2025-02-02,41.605374233236525
2025-02-03,60.867121563438616
2025-02-04,63.17853124306287
2025-02-05,61.6375914566467
2025-02-06,60.096651670230536
2025-02-07,54.703362417773945
2025-02-08,39.29396455361227
2025-02-09,36.212084980779935
2025-02-10,56.24430220419012
2025-02-11,63.17853124306287
2025-02-12,60.867121563438616
2025-02-13,58.55571188381437
2025-02-14,48.539603272109275
2025-02-15,36.98255487398802
2025-02-16,40.834904340028444
2025-02-17,59.326181777022455
2025-02-18,65.48994092268713
2025-02-19,68.57182049551946
2025-02-20,60.096651670230536
2025-02-21,55.47383231098203
2025-02-22,37.75302476719611
2025-02-23,40.834904340028444
2025-02-24,62.40806134985479
2025-02-25,60.096651670230536
2025-02-26,60.867121563438616
2025-02-27,58.55571188381437
2025-02-28,51.62148284494161
2025-03-01,37.75302476719611
2025-03-02,38.52349466040419
2025-03-03,61.6375914566467
2025-03-04,62.40806134985479
2025-03-05,58.55571188381437
2025-03-06,62.40806134985479
2025-03-07,51.62148284494161
2025-03-08,38.52349466040419
2025-03-09,36.212084980779935
2025-03-10,58.55571188381437
2025-03-11,62.40806134985479
2025-03-12,57.78524199060628
2025-03-13,59.326181777022455
2025-03-14,49.31007316531736
2025-03-15,36.212084980779935
2025-03-16,38.52349466040419
2025-03-17,57.0147720973982
2025-03-18,62.40806134985479
2025-03-19,62.40806134985479
2025-03-20,56.24430220419012
2025-03-21,46.998663485693115
2025-03-22,34.671145194363774
2025-03-23,39.29396455361227
2025-03-24,57.78524199060628
2025-03-25,61.6375914566467
2025-03-26,60.096651670230536
2025-03-27,56.24430220419012
2025-03-28,49.31007316531736
2025-03-29,35.441615087571854
2025-03-30,37.75302476719611
2025-03-31,56.24430220419012
2025-04-01,60.096651670230536
2025-04-02,56.24430220419012
2025-04-03,55.47383231098203
2025-04-04,48.539603272109275
2025-04-05,34.671145194363774
2025-04-06,38.52349466040419
2025-04-07,57.78524199060628
2025-04-08,60.867121563438616
2025-04-09,55.47383231098203
2025-04-10,53.932892524565865
2025-04-11,46.998663485693115
2025-04-12,36.212084980779935
2025-04-13,36.98255487398802
2025-04-14,57.78524199060628
2025-04-15,62.55168374873236
2025-04-16,60.10329218422724
2025-04-17,56.238087364167555
2025-04-18,43.225659648433904
2025-04-19,30.59846687930429
2025-04-20,36.20365663609181
2025-04-21,57.97807230089538
2025-04-22,60.811698812004536
2025-04-23,56.238087364167555
2025-04-24,55.52968073639026
2025-04-25,45.35087953176577
2025-04-26,33.0468584438094
2025-04-27,37.62046989164638
2025-04-28,56.238087364167555
2025-04-29,59.071713875276714
2025-04-30,52.69605422528111
2025-05-01,54.821274108612975
2025-05-02,49.53925603299871
2025-05-03,34.78684338053723
2025-05-04,34.78684338053723
2025-05-05,56.94649399194484
2025-05-06,57.65490061972213
2025-05-07,56.94649399194484
2025-05-08,53.08128917188515
2025-05-09,47.799271096270886
2025-05-10,31.630045188254826
2025-05-11,27.76484036819513
2025-05-12,60.10329218422724
2025-05-13,61.13487049317778
2025-05-14,60.811698812004536
2025-05-15,55.5855291617985
2025-05-16,50.414782263026545
2025-05-17,34.90254156671068
2025-05-18,35.54888492905718
2025-05-19,62.695306147609934
2025-05-20,62.695306147609934
2025-05-21,59.46358933587746
2025-05-22,56.23187252414499
2025-05-23,47.18306545129407
2025-05-24,35.54888492905718
2025-05-25,30.378138030285225
2025-05-26,40.71963182782913
2025-05-27,62.695306147609934
2025-05-28,62.04896278526344
2025-05-29,58.170902611184474
2025-05-30,51.70746898771953
2025-05-31,34.90254156671068
2025-06-01,39.42694510313614
2025-06-02,59.46358933587746
2025-06-03,64.63433623464941
2025-06-04,58.170902611184474
2025-06-05,56.87821588649148
2025-06-06,49.122095538333554
2025-06-07,32.317168117324705
2025-06-08,34.25619820436419
2025-06-09,60.10993269822396
2025-06-10,60.10993269822396
2025-06-11,58.817245973530966
2025-06-12,54.939185799452005
2025-06-13,49.768438900680046
2025-06-14,31.02448139263172
2025-06-15,29.73179466793873
2025-06-16,63.341649509956426
2025-06-17,60.75627606057045
2025-06-18,56.23187252414499
2025-06-19,49.122095538333554
2025-06-20,45.24403536425459
2025-06-21,31.670824754978213
2025-06-22,31.02448139263172
2025-06-23,55.5855291617985
2025-06-24,59.46358933587746
2025-06-25,54.292842437105506
2025-06-26,53.00015571241252
2025-06-27,49.122095538333554
2025-06-28,33.6098548420177
2025-06-29,32.963511479671205
2025-06-30,54.939185799452005
2025-07-01,55.5855291617985
2025-07-02,54.939185799452005
2025-07-03,45.890378726601085
2025-07-04,29.73179466793873
2025-07-05,26.50007785620626
2025-07-06,36.841571653750165
2025-07-07,62.695306147609934
2025-07-08,62.695306147609934
2025-07-09,62.04896278526344
2025-07-10,59.46358933587746
2025-07-11,51.06112562537304
2025-07-12,33.6098548420177
2025-07-13,34.90254156671068
2025-07-14,62.04896278526344
2025-07-15,60.10993269822396
2025-07-16,57.52455924883798
2025-07-17,54.292842437105506
2025-07-18,50.414782263026545
2025-07-19,31.670824754978213
2025-07-20,35.54888492905718
2025-07-21,59.46358933587746
2025-07-22,59.46358933587746
2025-07-23,58.170902611184474
2025-07-24,52.35381235006603
2025-07-25,48.47575217598706
2025-07-26,31.670824754978213
2025-07-27,32.317168117324705
2025-07-28,57.52455924883798
2025-07-29,57.52455924883798
2025-07-30,53.646499074759014
2025-07-31,55.5855291617985
2025-08-01,46.53672208894758
2025-08-02,31.670824754978213
2025-08-03,33.6098548420177
2025-08-04,58.170902611184474
2025-08-05,60.10993269822396
2025-08-06,58.170902611184474
2025-08-07,56.23187252414499
2025-08-08,49.122095538333554
2025-08-09,32.317168117324705
2025-08-10,34.90254156671068
2025-08-11,57.52455924883798
2025-08-12,59.46358933587746
2025-08-13,58.170902611184474
2025-08-14,54.292842437105506
2025-08-15,49.122095538333554
2025-08-16,32.963511479671205
2025-08-17,34.90254156671068
2025-08-18,54.939185799452005
2025-08-19,60.75627606057045
2025-08-20,56.87821588649148
2025-08-21,54.939185799452005
2025-08-22,46.53672208894758
2025-08-23,30.378138030285225
2025-08-24,33.6098548420177
2025-08-25,57.52455924883798
2025-08-26,57.52455924883798
2025-08-27,59.46358933587746
2025-08-28,51.70746898771953
2025-08-29,43.30500527721511
2025-08-30,25.207391131513273
2025-08-31,26.50007785620626
2025-09-01,38.13425837844316
2025-09-02,56.23187252414499
2025-09-03,57.52455924883798
2025-09-04,53.00015571241252
2025-09-05,46.53672208894758
2025-09-06,31.670824754978213
2025-09-07,31.670824754978213
2025-09-08,54.939185799452005
2025-09-09,56.87821588649148
2025-09-10,52.35381235006603
2025-09-11,46.53672208894758
2025-09-12,42.01231855252212
2025-09-13,27.79276458089925
2025-09-14,29.085451305592237
2025-09-15,53.00015571241252
2025-09-16,50.414782263026545
2025-09-17,51.06112562537304
2025-09-18,46.53672208894758
2025-09-19,43.9513486395616
2025-09-20,27.79276458089925
2025-09-21,29.085451305592237
2025-09-22,52.35381235006603
2025-09-23,54.292842437105506
2025-09-24,53.646499074759014
2025-09-25,48.47575217598706
2025-09-26,43.9513486395616
2025-09-27,28.43910794324574
2025-09-28,29.085451305592237
2025-09-29,49.768438900680046
2025-09-30,54.292842437105506
2025-10-01,52.35381235006603
2025-10-02,49.122095538333554
2025-10-03,43.30500527721511
2025-10-04,27.146421218552753
2025-10-05,29.085451305592237
2025-10-06,52.35381235006603
2025-10-07,52.35381235006603
2025-10-08,51.70746898771953
2025-10-09,47.82940881364057
2025-10-10,42.01231855252212
2025-10-11,27.79276458089925
2025-10-12,27.79276458089925
2025-10-13,50.414782263026545
2025-10-14,54.292842437105506
2025-10-15,49.768438900680046
2025-10-16,49.768438900680046
2025-10-17,42.65866191486862
2025-10-18,26.50007785620626
2025-10-19,28.43910794324574
2025-10-20,52.35381235006603
2025-10-21,50.414782263026545
2025-10-22,51.06112562537304
2025-10-23,49.122095538333554
2025-10-24,43.30500527721511
2025-10-25,25.853734493859765
2025-10-26,27.79276458089925
2025-10-27,51.06112562537304
2025-10-28,52.35381235006603
2025-10-29,49.768438900680046
2025-10-30,46.53672208894758
2025-10-31,34.90254156671068
2025-11-01,24.561047769166777
2025-11-02,29.085451305592237
2025-11-03,49.768438900680046
2025-11-04,48.47575217598706
2025-11-05,49.122095538333554
2025-11-06,47.18306545129407
2025-11-07,43.30500527721511
2025-11-08,28.43910794324574
2025-11-09,26.50007785620626
2025-11-10,45.890378726601085
2025-11-11,48.47575217598706
2025-11-12,48.47575217598706
2025-11-13,47.82940881364057
2025-11-14,40.073288465482634
2025-11-15,27.146421218552753
2025-11-16,28.43910794324574
2025-11-17,47.18306545129407
2025-11-18,54.292842437105506
2025-11-19,47.82940881364057
2025-11-20,45.890378726601085
2025-11-21,39.42694510313614
2025-11-22,25.853734493859765
2025-11-23,25.207391131513273
2025-11-24,41.365975190175625
2025-11-25,41.365975190175625
2025-11-26,31.02448139263172
2025-11-27,19.390300870394825
2025-11-28,21.9756743197808
2025-11-29,24.561047769166777
2025-11-30,26.50007785620626
2025-12-01,45.890378726601085
2025-12-02,49.122095538333554
2025-12-03,47.18306545129407
2025-12-04,45.890378726601085
2025-12-05,38.78060174078965
2025-12-06,29.73179466793873
2025-12-07,27.146421218552753
2025-12-08,43.30500527721511
2025-12-09,45.24403536425459
2025-12-10,47.82940881364057
2025-12-11,40.63105163810996
2025-12-12,34.21385492686107
2025-12-13,25.958375926769776
2025-12-14,24.732854400874842
2025-12-15,41.53340148283164
2025-12-16,43.082094689899826
2025-12-17,45.20996606051645
2025-12-18,41.53340148283164
2025-12-19,36.34172629747769
2025-12-20,25.34561516382231
2025-12-21,24.443265319100625
2025-12-22,36.664897978650934
2025-12-23,32.37557263801867
2025-12-24,22.604983030258225
2025-12-25,18.026068607851734
2025-12-26,28.409418978559643
2025-12-27,25.958375926769776
2025-12-28,29.634940504454576
2025-12-29,45.49955514229067
2025-12-30,45.82272682346391
2025-12-31,32.988333400966134
2026-01-01,23.83050455615316
2026-01-02,41.53340148283164
2026-01-03,32.988333400966134
2026-01-04,34.21385492686107
2026-01-05,54.36779490532942
2026-01-06,57.43159872006676
2026-01-07,52.529512616487025
2026-01-08,51.627162771765335
2026-01-09,46.112315905238134
2026-01-10,33.592333485809505
2026-01-11,30.696442668067306
2026-01-12,52.12603471935958
2026-01-13,53.284391046456456
2026-01-14,50.38850022871426
2026-01-15,50.38850022871426
2026-01-16,44.017540429681425
2026-01-17,31.275620831615747
2026-01-18,28.95890817742199
2026-01-19,45.1758967567783
2026-01-20,49.80932206516582
2026-01-21,51.54685655581114
2026-01-22,46.33425308387518
2026-01-23,41.121649611939226
2026-01-24,29.538086340970427
2026-01-25,26.642195523228228
2026-01-26,46.913431247423624
2026-01-27,49.23014390161738
2026-01-28,49.80932206516582
2026-01-29,49.23014390161738
2026-01-30,43.438362266132984
2026-01-31,31.275620831615747
2026-02-01,29.538086340970427
2026-02-02,47.49260941097206
2026-02-03,49.80932206516582
2026-02-04,46.913431247423624
2026-02-05,45.1758967567783
2026-02-06,42.2800059390361
2026-02-07,28.379730013873548
2026-02-08,24.90466103258291
2026-02-09,41.70082777548766
2026-02-10,46.913431247423624
2026-02-11,47.49260941097206
2026-02-12,45.75507492032674
2026-02-13,38.22575879419703
2026-02-14,24.32548286903447
2026-02-15,25.48383919613135
2026-02-16,43.438362266132984
2026-02-17,45.75507492032674
2026-02-18,46.913431247423624
2026-02-19,46.33425308387518
2026-02-20,39.3841151212939
2026-02-21,28.95890817742199
2026-02-22,27.22137368677667
2026-02-23,45.75507492032674
2026-02-24,48.65096573806894
2026-02-25,45.75507492032674
2026-02-26,46.913431247423624
2026-02-27,41.121649611939226
2026-02-28,26.06301735967979
2026-03-01,27.22137368677667
2026-03-02,46.33425308387518
2026-03-03,52.12603471935958
2026-03-04,46.913431247423624
2026-03-05,48.65096573806894
2026-03-06,44.017540429681425
2026-03-07,31.275620831615747
2026-03-08,28.379730013873548
2026-03-09,48.65096573806894
2026-03-10,50.9676783922627
2026-03-11,49.80932206516582
2026-03-12,44.017540429681425
2026-03-13,42.85918410258454
2026-03-14,30.117264504518868
2026-03-15,28.379730013873548
2026-03-16,49.23014390161738
2026-03-17,51.54685655581114
2026-03-18,51.54685655581114
2026-03-19,47.49260941097206
2026-03-20,42.85918410258454
2026-03-21,30.117264504518868
2026-03-22,29.538086340970427
2026-03-23,52.12603471935958
2026-03-24,57.91781635484398
2026-03-25,53.284391046456456
2026-03-26,52.12603471935958
2026-03-27,45.1758967567783
2026-03-28,33.01315532226106
2026-03-29,33.01315532226106
2026-03-30,53.284391046456456
2026-03-31,55.02192553710178
2026-04-01,53.284391046456456
2026-04-02,46.33425308387518
2026-04-03,38.80493695774546
2026-04-04,28.379730013873548
2026-04-05,31.275620831615747
2026-04-06,48.65096573806894
2026-04-07,49.80932206516582
2026-04-08,49.23014390161738
2026-04-09,44.017540429681425
2026-04-10,40.542471448390785
2026-04-11,26.06301735967979
2026-04-12,30.117264504518868
2026-04-13,48.65096573806894
2026-04-14,48.0717875745205
2026-04-15,48.65096573806894
2026-04-16,44.017540429681425
2026-04-17,39.963293284842344
2026-04-18,28.95890817742199
2026-04-19,28.95890817742199
2026-04-20,49.23014390161738
2026-04-21,50.9676783922627
2026-04-22,49.23014390161738
2026-04-23,47.49260941097206
2026-04-24,39.3841151212939
2026-04-25,27.800551850325107
2026-04-26,30.117264504518868
2026-04-27,50.38850022871426
2026-04-28,49.80932206516582
2026-04-29,50.9676783922627
2026-04-30,49.23014390161738
2026-05-01,38.22575879419703
2026-05-02,27.800551850325107
2026-05-03,28.379730013873548
2026-05-04,45.1758967567783
2026-05-05,48.65096573806894
2026-05-06,47.49260941097206
2026-05-07,42.85918410258454
2026-05-08,40.542471448390785
2026-05-09,27.800551850325107
2026-05-10,24.32548286903447
2026-05-11,47.49260941097206
2026-05-12,49.80932206516582
2026-05-13,49.80932206516582
2026-05-14,48.0717875745205
2026-05-15,39.963293284842344
2026-05-16,32.43397715871263
2026-05-17,26.642195523228228
2026-05-18,46.913431247423624
2026-05-19,47.49260941097206
2026-05-20,47.49260941097206
2026-05-21,46.913431247423624
2026-05-22,41.70082777548766
2026-05-23,30.696442668067306
2026-05-24,28.379730013873548
2026-05-25,31.854798995164188
2026-05-26,53.284391046456456
2026-05-27,49.80932206516582
2026-05-28,50.38850022871426
2026-05-29,46.33425308387518
2026-05-30,33.592333485809505
2026-05-31,34.171511649357946
