Time,champions_league
2024-09-01,2.4678927109427504
2024-09-02,2.0565772591189586
2024-09-03,2.0565772591189586
2024-09-04,1.645261807295167
2024-09-05,1.645261807295167
2024-09-06,1.2339463554713752
2024-09-07,1.2339463554713752
2024-09-08,0.8226309036475835
2024-09-09,0.8226309036475835
2024-09-10,0.8226309036475835
2024-09-11,1.2339463554713752
2024-09-12,1.2339463554713752
2024-09-13,1.2339463554713752
2024-09-14,1.645261807295167
2024-09-15,2.4678927109427504
2024-09-16,4.524469970061709
2024-09-17,45.24469970061709
2024-09-18,42.77680698967434
2024-09-19,41.13154518237918
2024-09-20,9.048939940123418
2024-09-21,4.113154518237917
2024-09-22,3.290523614590334
2024-09-23,4.113154518237917
2024-09-24,4.935785421885501
2024-09-25,4.113154518237917
2024-09-26,2.4678927109427504
2024-09-27,2.4678927109427504
2024-09-28,2.4678927109427504
2024-09-29,2.4678927109427504
2024-09-30,4.935785421885501
2024-10-01,35.373128856846094
2024-10-02,41.13154518237918
2024-10-03,13.162094458361336
2024-10-04,4.113154518237917
2024-10-05,3.290523614590334
2024-10-06,2.4678927109427504
2024-10-07,2.4678927109427504
2024-10-08,4.113154518237917
2024-10-09,3.290523614590334
2024-10-10,2.4678927109427504
2024-10-11,1.645261807295167
2024-10-12,1.645261807295167
2024-10-13,1.645261807295167
2024-10-14,1.645261807295167
2024-10-15,2.4678927109427504
2024-10-16,2.4678927109427504
2024-10-17,1.645261807295167
2024-10-18,1.645261807295167
2024-10-19,1.645261807295167
2024-10-20,2.4678927109427504
2024-10-21,4.935785421885501
2024-10-22,37.01839066414126
2024-10-23,41.954176086026756
2024-10-24,10.694201747418585
2024-10-25,3.290523614590334
2024-10-26,3.290523614590334
2024-10-27,3.290523614590334
2024-10-28,3.290523614590334
2024-10-29,4.113154518237917
2024-10-30,3.290523614590334
2024-10-31,2.4678927109427504
2024-11-01,1.645261807295167
2024-11-02,2.4678927109427504
2024-11-03,2.4678927109427504
2024-11-04,4.935785421885501
2024-11-05,35.373128856846094
2024-11-06,29.614712531313007
2024-11-07,9.871570843771002
2024-11-08,4.113154518237917
2024-11-09,3.290523614590334
2024-11-10,2.4678927109427504
2024-11-11,2.4678927109427504
2024-11-12,4.113154518237917
2024-11-13,3.290523614590334
2024-11-14,2.4678927109427504
2024-11-15,1.645261807295167
2024-11-16,1.645261807295167
2024-11-17,1.645261807295167
2024-11-18,2.4678927109427504
2024-11-19,2.4678927109427504
2024-11-20,2.4678927109427504
2024-11-21,2.4678927109427504
2024-11-22,1.645261807295167
2024-11-23,2.4678927109427504
2024-11-24,3.290523614590334
2024-11-25,5.7584163255330845
2024-11-26,41.13154518237918
2024-11-27,46.88996150791226
2024-11-28,13.98472536200892
2024-11-29,4.113154518237917
2024-11-30,3.290523614590334
2024-12-01,3.290523614590334
2024-12-02,4.113154518237917
2024-12-03,4.935785421885501
2024-12-04,3.290523614590334
2024-12-05,2.4678927109427504
2024-12-06,2.4678927109427504
2024-12-07,2.4678927109427504
2024-12-08,2.4678927109427504
2024-12-09,4.935785421885501
2024-12-10,37.01839066414126
2024-12-11,41.954176086026756
2024-12-12,13.162094458361336
2024-12-13,4.113154518237917
2024-12-14,3.290523614590334
2024-12-15,3.290523614590334
2024-12-16,2.4678927109427504
2024-12-17,4.113154518237917
2024-12-18,3.290523614590334
2024-12-19,2.4678927109427504
2024-12-20,1.645261807295167
2024-12-21,1.645261807295167
2024-12-22,2.4678927109427504
2024-12-23,1.645261807295167
2024-12-24,1.645261807295167
2024-12-25,1.645261807295167
2024-12-26,1.645261807295167
2024-12-27,1.645261807295167
2024-12-28,1.645261807295167
2024-12-29,1.645261807295167
2024-12-30,1.645261807295167
2024-12-31,1.645261807295167
2025-01-01,1.645261807295167
2025-01-02,1.645261807295167
2025-01-03,1.645261807295167
2025-01-04,1.645261807295167
2025-01-05,1.645261807295167
2025-01-06,1.645261807295167
2025-01-07,2.4678927109427504
2025-01-08,2.4678927109427504
2025-01-09,1.645261807295167
2025-01-10,1.645261807295167
2025-01-11,1.645261807295167
2025-01-12,2.4678927109427504
2025-01-13,2.4678927109427504
2025-01-14,2.4678927109427504
2025-01-15,2.4678927109427504
2025-01-16,2.4678927109427504
2025-01-17,1.645261807295167
2025-01-18,2.4678927109427504
2025-01-19,2.4678927109427504
2025-01-20,4.113154518237917
2025-01-21,41.954176086026756
2025-01-22,51.00311602615018
2025-01-23,16.45261807295167
2025-01-24,5.7584163255330845
2025-01-25,4.935785421885501
2025-01-26,4.935785421885501
2025-01-27,5.7584163255330845
2025-01-28,13.162094458361336
2025-01-29,66.63310319545427
2025-01-30,20.56577259118959
2025-01-31,14.807356265656503
2025-02-01,7.403678132828252
2025-02-02,4.113154518237917
2025-02-03,4.113154518237917
2025-02-04,4.935785421885501
2025-02-05,4.935785421885501
2025-02-06,3.290523614590334
2025-02-07,3.290523614590334
2025-02-08,3.290523614590334
2025-02-09,3.290523614590334
2025-02-10,5.7584163255330845
2025-02-11,41.954176086026756
2025-02-12,36.19575976049367
2025-02-13,8.226309036475834
2025-02-14,4.113154518237917
2025-02-15,3.290523614590334
2025-02-16,3.290523614590334
2025-02-17,5.7584163255330845
2025-02-18,44.42206879696951
2025-02-19,55.116270544388094
2025-02-20,18.92051078389442
2025-02-21,17.275248976599254
2025-02-22,7.403678132828252
2025-02-23,4.935785421885501
2025-02-24,5.7584163255330845
2025-02-25,6.581047229180668
2025-02-26,4.935785421885501
2025-02-27,4.113154518237917
2025-02-28,3.290523614590334
2025-03-01,3.290523614590334
2025-03-02,4.113154518237917
2025-03-03,6.581047229180668
2025-03-04,49.35785421885501
2025-03-05,57.58416325533084
2025-03-06,13.162094458361336
2025-03-07,4.935785421885501
2025-03-08,4.113154518237917
2025-03-09,4.935785421885501
2025-03-10,7.403678132828252
2025-03-11,69.10099590639702
2025-03-12,82.26309036475836
2025-03-13,21.38840349483717
2025-03-14,7.403678132828252
2025-03-15,4.935785421885501
2025-03-16,5.7584163255330845
2025-03-17,4.935785421885501
2025-03-18,6.581047229180668
2025-03-19,4.935785421885501
2025-03-20,4.113154518237917
2025-03-21,3.290523614590334
2025-03-22,2.4678927109427504
2025-03-23,3.290523614590334
2025-03-24,3.290523614590334
2025-03-25,3.290523614590334
2025-03-26,4.113154518237917
2025-03-27,4.113154518237917
2025-03-28,2.4678927109427504
2025-03-29,3.290523614590334
2025-03-30,3.290523614590334
2025-03-31,3.290523614590334
2025-04-01,5.7584163255330845
2025-04-02,4.935785421885501
2025-04-03,4.113154518237917
2025-04-04,3.290523614590334
2025-04-05,4.113154518237917
2025-04-06,4.113154518237917
2025-04-07,7.403678132828252
2025-04-08,50.180485122502596
2025-04-09,49.35785421885501
2025-04-10,12.339463554713753
2025-04-11,5.7584163255330845
2025-04-12,5.7584163255330845
2025-04-13,4.935785421885501
2025-04-14,7.403678132828252
2025-04-15,56.76153235168326
2025-04-16,64.9878413881591
2025-04-17,17.686564428423047
2025-04-18,8.226309036475834
2025-04-19,5.7584163255330845
2025-04-20,6.169731777356876
2025-04-21,5.7584163255330845
2025-04-22,6.581047229180668
2025-04-23,5.347100873709293
2025-04-24,4.935785421885501
2025-04-25,4.113154518237917
2025-04-26,5.7584163255330845
2025-04-27,7.403678132828252
2025-04-28,8.226309036475834
2025-04-29,37.84102156778884
2025-04-30,35.373128856846094
2025-05-01,10.282886295594793
2025-05-02,5.7584163255330845
2025-05-03,5.7584163255330845
2025-05-04,5.347100873709293
2025-05-05,6.99236268100446
2025-05-06,50.180485122502596
2025-05-07,41.13154518237917
2025-05-08,11.92814810288996
2025-05-09,6.581047229180668
2025-05-10,4.935785421885501
2025-05-11,5.7584163255330845
2025-05-12,4.113154518237917
2025-05-13,4.524469970061709
2025-05-14,4.113154518237917
2025-05-15,3.290523614590334
2025-05-16,4.113154518237917
2025-05-17,4.113154518237917
2025-05-18,4.935785421885501
2025-05-19,4.113154518237917
2025-05-20,4.113154518237917
2025-05-21,6.581047229180668
2025-05-22,5.7584163255330845
2025-05-23,4.935785421885501
2025-05-24,9.048939940123418
2025-05-25,7.403678132828252
2025-05-26,5.7584163255330845
2025-05-27,4.935785421885501
2025-05-28,5.7584163255330845
2025-05-29,5.7584163255330845
2025-05-30,10.694201747418585
2025-05-31,82.26309036475836
2025-06-01,13.98472536200892
2025-06-02,4.935785421885501
2025-06-03,2.4678927109427504
2025-06-04,2.4678927109427504
2025-06-05,3.290523614590334
2025-06-06,2.4678927109427504
2025-06-07,2.4678927109427504
2025-06-08,3.290523614590334
2025-06-09,1.645261807295167
2025-06-10,1.645261807295167
2025-06-11,1.645261807295167
2025-06-12,1.645261807295167
2025-06-13,1.645261807295167
2025-06-14,1.645261807295167
2025-06-15,1.645261807295167
2025-06-16,1.645261807295167
2025-06-17,1.645261807295167
2025-06-18,1.645261807295167
2025-06-19,1.645261807295167
2025-06-20,1.645261807295167
2025-06-21,1.645261807295167
2025-06-22,1.645261807295167
2025-06-23,1.645261807295167
2025-06-24,1.645261807295167
2025-06-25,1.645261807295167
2025-06-26,1.645261807295167
2025-06-27,1.645261807295167
2025-06-28,1.645261807295167
2025-06-29,1.645261807295167
2025-06-30,1.645261807295167
2025-07-01,1.645261807295167
2025-07-02,0.8226309036475835
2025-07-03,0.8226309036475835
2025-07-04,0.8226309036475835
2025-07-05,1.645261807295167
2025-07-06,1.645261807295167
2025-07-07,0.8226309036475835
2025-07-08,1.645261807295167
2025-07-09,2.4678927109427504
2025-07-10,1.645261807295167
2025-07-11,1.645261807295167
2025-07-12,1.645261807295167
2025-07-13,3.290523614590334
2025-07-14,1.645261807295167
2025-07-15,1.645261807295167
2025-07-16,1.645261807295167
2025-07-17,2.4678927109427504
2025-07-18,1.645261807295167
2025-07-19,3.290523614590334
2025-07-20,3.290523614590334
2025-07-21,3.290523614590334
2025-07-22,3.290523614590334
2025-07-23,2.4678927109427504
2025-07-24,1.645261807295167
2025-07-25,1.645261807295167
2025-07-26,3.290523614590334
2025-07-27,4.113154518237917
2025-07-28,1.645261807295167
2025-07-29,4.935785421885501
2025-07-30,7.403678132828252
2025-07-31,5.7584163255330845
2025-08-01,3.290523614590334
2025-08-02,0.8226309036475835
2025-08-03,0.8226309036475835
2025-08-04,0.8226309036475835
2025-08-05,2.4678927109427504
2025-08-06,2.4678927109427504
2025-08-07,1.645261807295167
2025-08-08,1.645261807295167
2025-08-09,1.645261807295167
2025-08-10,1.645261807295167
2025-08-11,1.645261807295167
2025-08-12,2.4678927109427504
2025-08-13,1.645261807295167
2025-08-14,1.645261807295167
2025-08-15,1.645261807295167
2025-08-16,1.645261807295167
2025-08-17,1.645261807295167
2025-08-18,1.645261807295167
2025-08-19,1.645261807295167
2025-08-20,2.4678927109427504
2025-08-21,1.645261807295167
2025-08-22,1.645261807295167
2025-08-23,1.645261807295167
2025-08-24,1.645261807295167
2025-08-25,1.645261807295167
2025-08-26,3.290523614590334
2025-08-27,4.935785421885501
2025-08-28,16.45261807295167
2025-08-29,6.581047229180668
2025-08-30,4.113154518237917
2025-08-31,2.4678927109427504
2025-09-01,1.645261807295167
2025-09-02,1.645261807295167
2025-09-03,1.645261807295167
2025-09-04,1.645261807295167
2025-09-05,0.8226309036475835
2025-09-06,0.8226309036475835
2025-09-07,0.8226309036475835
2025-09-08,0.8226309036475835
2025-09-09,0.8226309036475835
2025-09-10,0.8226309036475835
2025-09-11,1.645261807295167
2025-09-12,1.645261807295167
2025-09-13,1.645261807295167
2025-09-14,1.645261807295167
2025-09-15,4.935785421885501
2025-09-16,41.954176086026756
2025-09-17,44.42206879696951
2025-09-18,37.84102156778884
2025-09-19,7.403678132828252
2025-09-20,3.290523614590334
2025-09-21,2.4678927109427504
2025-09-22,4.113154518237917
2025-09-23,4.935785421885501
2025-09-24,3.290523614590334
2025-09-25,2.4678927109427504
2025-09-26,2.4678927109427504
2025-09-27,1.645261807295167
2025-09-28,2.4678927109427504
2025-09-29,4.935785421885501
2025-09-30,39.48628337508401
2025-10-01,40.30891427873159
2025-10-02,9.048939940123418
2025-10-03,3.290523614590334
2025-10-04,2.4678927109427504
2025-10-05,1.645261807295167
2025-10-06,2.4678927109427504
2025-10-07,4.113154518237917
2025-10-08,3.290523614590334
2025-10-09,1.645261807295167
2025-10-10,1.645261807295167
2025-10-11,1.645261807295167
2025-10-12,1.645261807295167
2025-10-13,1.645261807295167
2025-10-14,2.4678927109427504
2025-10-15,2.4678927109427504
2025-10-16,2.4678927109427504
2025-10-17,1.645261807295167
2025-10-18,1.645261807295167
2025-10-19,1.645261807295167
2025-10-20,4.113154518237917
2025-10-21,36.19575976049367
2025-10-22,38.66365247143643
2025-10-23,8.226309036475834
2025-10-24,2.4678927109427504
2025-10-25,2.4678927109427504
2025-10-26,2.4678927109427504
2025-10-27,2.4678927109427504
2025-10-28,4.113154518237917
2025-10-29,3.290523614590334
2025-10-30,2.4678927109427504
2025-10-31,1.645261807295167
2025-11-01,2.4678927109427504
2025-11-02,2.4678927109427504
2025-11-03,6.581047229180668
2025-11-04,42.77680698967434
2025-11-05,38.66365247143643
2025-11-06,9.048939940123418
2025-11-07,3.290523614590334
2025-11-08,3.290523614590334
2025-11-09,3.290523614590334
2025-11-10,3.290523614590334
2025-11-11,4.113154518237917
2025-11-12,4.113154518237917
2025-11-13,2.4678927109427504
2025-11-14,1.645261807295167
2025-11-15,1.645261807295167
2025-11-16,1.645261807295167
2025-11-17,1.645261807295167
2025-11-18,2.4678927109427504
2025-11-19,3.290523614590334
2025-11-20,3.290523614590334
2025-11-21,2.4678927109427504
2025-11-22,2.4678927109427504
2025-11-23,3.290523614590334
2025-11-24,4.935785421885501
2025-11-25,36.19575976049367
2025-11-26,50.180485122502596
2025-11-27,12.339463554713753
2025-11-28,4.113154518237917
2025-11-29,3.290523614590334
2025-11-30,3.290523614590334
2025-12-01,3.290523614590334
2025-12-02,4.935785421885501
2025-12-03,4.113154518237917
2025-12-04,3.290523614590334
2025-12-05,2.4678927109427504
2025-12-06,3.290523614590334
2025-12-07,3.290523614590334
2025-12-08,5.7584163255330845
2025-12-09,44.42206879696951
2025-12-10,47.71259241155985
2025-12-11,13.880361739904377
2025-12-12,4.972619641451811
2025-12-13,3.935122457000754
2025-12-14,2.897625272549697
2025-12-15,3.5238070051769625
2025-12-16,4.561304189628019
2025-12-17,3.935122457000754
2025-12-18,2.897625272549697
2025-12-19,2.4863098207259053
2025-12-20,2.0749943689021135
2025-12-21,2.0749943689021135
2025-12-22,2.0749943689021135
2025-12-23,2.4863098207259053
2025-12-24,1.4488126362748486
2025-12-25,2.0749943689021135
2025-12-26,1.4488126362748486
2025-12-27,2.0749943689021135
2025-12-28,1.4488126362748486
2025-12-29,1.4488126362748486
2025-12-30,1.4488126362748486
2025-12-31,1.4488126362748486
2026-01-01,1.4488126362748486
2026-01-02,1.4488126362748486
2026-01-03,1.4488126362748486
2026-01-04,2.4863098207259053
2026-01-05,2.0749943689021135
2026-01-06,2.4863098207259053
2026-01-07,2.4863098207259053
2026-01-08,2.897625272549697
2026-01-09,2.4863098207259053
2026-01-10,2.5047269305090603
2026-01-11,2.5047269305090603
2026-01-12,3.7570903957635906
2026-01-13,3.7570903957635906
2026-01-14,3.7570903957635906
2026-01-15,2.5047269305090603
2026-01-16,2.5047269305090603
2026-01-17,2.5047269305090603
2026-01-18,2.5047269305090603
2026-01-19,5.0094538610181205
2026-01-20,38.82326742289043
2026-01-21,46.33744821441761
2026-01-22,12.5236346525453
2026-01-23,5.0094538610181205
2026-01-24,5.0094538610181205
2026-01-25,5.0094538610181205
2026-01-26,6.26181732627265
2026-01-27,15.028361583054362
2026-01-28,68.87999058899916
2026-01-29,27.551996235599663
2026-01-30,16.28072504830889
2026-01-31,7.514180791527181
2026-02-01,6.26181732627265
2026-02-02,5.0094538610181205
2026-02-03,5.0094538610181205
2026-02-04,6.26181732627265
2026-02-05,5.0094538610181205
2026-02-06,3.7570903957635906
2026-02-07,3.7570903957635906
2026-02-08,5.0094538610181205
2026-02-09,5.0094538610181205
2026-02-10,5.0094538610181205
2026-02-11,5.0094538610181205
2026-02-12,3.7570903957635906
2026-02-13,5.0094538610181205
2026-02-14,3.7570903957635906
2026-02-15,5.0094538610181205
2026-02-16,7.514180791527181
2026-02-17,33.813813561872315
2026-02-18,30.056723166108725
2026-02-19,11.271271187290772
2026-02-20,5.0094538610181205
2026-02-21,3.7570903957635906
2026-02-22,3.7570903957635906
2026-02-23,5.0094538610181205
2026-02-24,35.06617702712684
2026-02-25,48.84217514492668
2026-02-26,16.28072504830889
2026-02-27,20.037815444072482
2026-02-28,7.514180791527181
2026-03-01,5.0094538610181205
2026-03-02,6.26181732627265
2026-03-03,6.26181732627265
2026-03-04,5.0094538610181205
2026-03-05,5.0094538610181205
2026-03-06,3.7570903957635906
2026-03-07,5.0094538610181205
2026-03-08,5.0094538610181205
2026-03-09,8.76654425678171
2026-03-10,56.35635593645386
2026-03-11,68.87999058899916
2026-03-12,13.775998117799832
2026-03-13,6.26181732627265
2026-03-14,6.26181732627265
2026-03-15,6.26181732627265
2026-03-16,7.514180791527181
2026-03-17,72.63708098476275
2026-03-18,80.15126177628993
2026-03-19,18.785451978817953
2026-03-20,8.76654425678171
2026-03-21,6.26181732627265
2026-03-22,7.514180791527181
2026-03-23,5.0094538610181205
2026-03-24,6.26181732627265
2026-03-25,11.271271187290772
2026-03-26,6.26181732627265
2026-03-27,10.018907722036241
2026-03-28,11.271271187290772
2026-03-29,10.018907722036241
2026-03-30,11.271271187290772
2026-03-31,6.26181732627265
2026-04-01,5.0094538610181205
2026-04-02,5.0094538610181205
2026-04-03,3.7570903957635906
2026-04-04,5.0094538610181205
2026-04-05,5.0094538610181205
2026-04-06,8.76654425678171
2026-04-07,48.84217514492668
2026-04-08,43.832721283908555
2026-04-09,11.271271187290772
2026-04-10,6.26181732627265
2026-04-11,5.0094538610181205
2026-04-12,5.0094538610181205
2026-04-13,7.514180791527181
2026-04-14,53.851629005944794
2026-04-15,53.851629005944794
2026-04-16,16.28072504830889
2026-04-17,7.514180791527181
2026-04-18,6.26181732627265
2026-04-19,6.26181732627265
2026-04-20,6.26181732627265
2026-04-21,7.514180791527181
2026-04-22,6.26181732627265
2026-04-23,5.0094538610181205
2026-04-24,5.0094538610181205
2026-04-25,6.26181732627265
2026-04-26,6.26181732627265
2026-04-27,8.76654425678171
2026-04-28,42.58035781865402
2026-04-29,33.813813561872315
2026-04-30,8.76654425678171
2026-05-01,5.0094538610181205
2026-05-02,6.26181732627265
2026-05-03,7.514180791527181
2026-05-04,6.26181732627265
2026-05-05,38.82326742289043
2026-05-06,46.33744821441761
2026-05-07,13.775998117799832
2026-05-08,7.514180791527181
2026-05-09,6.26181732627265
2026-05-10,6.26181732627265
2026-05-11,5.0094538610181205
2026-05-12,5.0094538610181205
2026-05-13,5.0094538610181205
2026-05-14,3.7570903957635906
2026-05-15,3.7570903957635906
2026-05-16,6.26181732627265
2026-05-17,5.0094538610181205
2026-05-18,5.0094538610181205
2026-05-19,6.26181732627265
2026-05-20,8.76654425678171
2026-05-21,6.26181732627265
2026-05-22,6.26181732627265
2026-05-23,10.018907722036241
2026-05-24,8.76654425678171
2026-05-25,7.514180791527181
2026-05-26,7.514180791527181
2026-05-27,7.514180791527181
2026-05-28,8.76654425678171
2026-05-29,17.53308851356342
2026-05-30,125.23634652545302
2026-05-31,16.28072504830889
