Time,southwest
2024-09-23,46.884938155461256
2024-09-24,44.889834404165036
2024-09-25,50.875145658053704
2024-09-26,47.88249003110937
2024-09-27,46.884938155461256
2024-09-28,37.90697127462825
2024-09-29,38.90452315027636
2024-09-30,43.89228252851692
2024-10-01,46.884938155461256
2024-10-02,48.880041906757484
2024-10-03,49.8775937824056
2024-10-04,47.88249003110937
2024-10-05,37.90697127462825
2024-10-06,41.8971787772207
2024-10-07,48.880041906757484
2024-10-08,44.889834404165036
2024-10-09,42.89473065286881
2024-10-10,43.89228252851692
2024-10-11,41.8971787772207
2024-10-12,35.91186752333203
2024-10-13,35.91186752333203
2024-10-14,44.889834404165036
2024-10-15,43.89228252851692
2024-10-16,41.8971787772207
2024-10-17,43.89228252851692
2024-10-18,44.889834404165036
2024-10-19,35.91186752333203
2024-10-20,36.90941939898014
2024-10-21,40.89962690157259
2024-10-22,42.89473065286881
2024-10-23,42.89473065286881
2024-10-24,42.89473065286881
2024-10-25,40.89962690157259
2024-10-26,33.91676377203581
2024-10-27,34.914315647683914
2024-10-28,40.89962690157259
2024-10-29,40.89962690157259
2024-10-30,39.902075025924475
2024-10-31,39.902075025924475
2024-11-01,37.90697127462825
2024-11-02,35.91186752333203
2024-11-03,35.91186752333203
2024-11-04,40.89962690157259
2024-11-05,35.91186752333203
2024-11-06,25.93634876685091
2024-11-07,41.8971787772207
2024-11-08,42.89473065286881
2024-11-09,37.90697127462825
2024-11-10,37.90697127462825
2024-11-11,41.8971787772207
2024-11-12,41.8971787772207
2024-11-13,44.889834404165036
2024-11-14,39.902075025924475
2024-11-15,38.90452315027636
2024-11-16,34.914315647683914
2024-11-17,34.914315647683914
2024-11-18,40.89962690157259
2024-11-19,40.89962690157259
2024-11-20,39.902075025924475
2024-11-21,39.902075025924475
2024-11-22,42.89473065286881
2024-11-23,36.90941939898014
2024-11-24,34.914315647683914
2024-11-25,38.90452315027636
2024-11-26,42.89473065286881
2024-11-27,42.89473065286881
2024-11-28,30.924108145091466
2024-11-29,33.91676377203581
2024-11-30,38.90452315027636
2024-12-01,39.902075025924475
2024-12-02,48.880041906757484
2024-12-03,54.86535316064615
2024-12-04,43.89228252851692
2024-12-05,39.902075025924475
2024-12-06,39.902075025924475
2024-12-07,32.919211896387694
2024-12-08,32.919211896387694
2024-12-09,37.90697127462825
2024-12-10,38.90452315027636
2024-12-11,38.90452315027636
2024-12-12,39.902075025924475
2024-12-13,39.902075025924475
2024-12-14,34.914315647683914
2024-12-15,32.919211896387694
2024-12-16,38.90452315027636
2024-12-17,39.902075025924475
2024-12-18,39.902075025924475
2024-12-19,41.8971787772207
2024-12-20,43.89228252851692
2024-12-21,48.880041906757484
2024-12-22,41.8971787772207
2024-12-23,41.8971787772207
2024-12-24,36.90941939898014
2024-12-25,28.929004393795246
2024-12-26,45.88738627981314
2024-12-27,47.88249003110937
2024-12-28,44.889834404165036
2024-12-29,46.884938155461256
2024-12-30,46.884938155461256
2024-12-31,43.89228252851692
2025-01-01,37.90697127462825
2025-01-02,46.884938155461256
2025-01-03,47.88249003110937
2025-01-04,46.884938155461256
2025-01-05,46.884938155461256
2025-01-06,53.86780128499804
2025-01-07,54.86535316064615
2025-01-08,49.8775937824056
2025-01-09,47.88249003110937
2025-01-10,43.89228252851692
2025-01-11,37.90697127462825
2025-01-12,39.902075025924475
2025-01-13,43.89228252851692
2025-01-14,41.8971787772207
2025-01-15,44.889834404165036
2025-01-16,46.884938155461256
2025-01-17,43.89228252851692
2025-01-18,35.91186752333203
2025-01-19,33.91676377203581
2025-01-20,41.8971787772207
2025-01-21,43.89228252851692
2025-01-22,43.89228252851692
2025-01-23,40.89962690157259
2025-01-24,39.902075025924475
2025-01-25,34.914315647683914
2025-01-26,35.91186752333203
2025-01-27,41.8971787772207
2025-01-28,45.88738627981314
2025-01-29,40.89962690157259
2025-01-30,41.8971787772207
2025-01-31,39.902075025924475
2025-02-01,35.91186752333203
2025-02-02,36.90941939898014
2025-02-03,36.90941939898014
2025-02-04,40.89962690157259
2025-02-05,40.89962690157259
2025-02-06,41.8971787772207
2025-02-07,39.902075025924475
2025-02-08,33.91676377203581
2025-02-09,31.92166002073958
2025-02-10,37.90697127462825
2025-02-11,42.89473065286881
2025-02-12,46.884938155461256
2025-02-13,44.889834404165036
2025-02-14,45.88738627981314
2025-02-15,40.89962690157259
2025-02-16,42.89473065286881
2025-02-17,48.880041906757484
2025-02-18,61.84821629018293
2025-02-19,48.880041906757484
2025-02-20,48.880041906757484
2025-02-21,44.889834404165036
2025-02-22,40.89962690157259
2025-02-23,38.90452315027636
2025-02-24,44.889834404165036
2025-02-25,52.87024940934993
2025-02-26,59.85311253888671
2025-02-27,48.880041906757484
2025-02-28,41.8971787772207
2025-03-01,38.90452315027636
2025-03-02,38.90452315027636
2025-03-03,45.88738627981314
2025-03-04,46.884938155461256
2025-03-05,44.889834404165036
2025-03-06,47.88249003110937
2025-03-07,49.8775937824056
2025-03-08,42.89473065286881
2025-03-09,41.8971787772207
2025-03-10,45.88738627981314
2025-03-11,99.7551875648112
2025-03-12,76.81149442490461
2025-03-13,51.87269753370182
2025-03-14,50.875145658053704
2025-03-15,44.889834404165036
2025-03-16,45.88738627981314
2025-03-17,49.8775937824056
2025-03-18,45.88738627981314
2025-03-19,45.88738627981314
2025-03-20,46.884938155461256
2025-03-21,42.89473065286881
2025-03-22,39.902075025924475
2025-03-23,41.8971787772207
2025-03-24,42.89473065286881
2025-03-25,42.89473065286881
2025-03-26,43.89228252851692
2025-03-27,45.88738627981314
2025-03-28,43.89228252851692
2025-03-29,37.90697127462825
2025-03-30,40.89962690157259
2025-03-31,48.880041906757484
2025-04-01,45.88738627981314
2025-04-02,42.89473065286881
2025-04-03,45.88738627981314
2025-04-04,41.8971787772207
2025-04-05,37.90697127462825
2025-04-06,39.902075025924475
2025-04-07,44.889834404165036
2025-04-08,40.89962690157259
2025-04-09,40.89962690157259
2025-04-10,43.89228252851692
2025-04-11,41.8971787772207
2025-04-12,37.90697127462825
2025-04-13,33.91676377203581
2025-04-14,42.89473065286881
2025-04-15,42.29346650864255
2025-04-16,42.7922424464666
2025-04-17,43.59165045640379
2025-04-18,41.19342642659224
2025-04-19,32.99436991441597
2025-04-20,32.19496190447879
2025-04-21,43.89228252851692
2025-04-22,45.29295468268037
2025-04-23,43.89228252851692
2025-04-24,44.19291460063005
2025-04-25,40.89279435447911
2025-04-26,34.09440999646629
2025-04-27,38.9933462624916
2025-04-28,45.791730620504424
2025-04-29,43.59165045640379
2025-04-30,44.992322610567236
2025-05-01,46.89177070255474
2025-05-02,43.89228252851692
2025-05-03,36.79326609839097
2025-05-04,37.093898170504104
2025-05-05,43.89228252851692
2025-05-06,43.89228252851692
2025-05-07,43.89228252851692
2025-05-08,43.092874518579734
2025-05-09,43.89228252851692
2025-05-10,37.893306180441286
2025-05-11,35.69322601634066
2025-05-12,44.992322610567236
2025-05-13,46.09236269261755
2025-05-14,44.19291460063005
2025-05-15,48.10113153810073
2025-05-16,44.49354667274318
2025-05-17,42.08849009583814
2025-05-18,41.48722595161188
2025-05-19,48.10113153810073
2025-05-20,46.297339105421955
2025-05-21,44.49354667274318
2025-05-22,46.297339105421955
2025-05-23,43.89228252851692
2025-05-24,37.87964108625433
2025-05-25,37.27837694202807
2025-05-26,45.094810816969435
2025-05-27,55.31630126881584
2025-05-28,56.51882955726836
2025-05-29,48.702395682326994
2025-05-30,43.89228252851692
2025-05-31,39.68343351893311
2025-06-01,40.88596180738563
2025-06-02,48.702395682326994
2025-06-03,52.91124469191081
2025-06-04,54.11377298036333
2025-06-05,51.10745225923203
2025-06-06,50.50618811500577
2025-06-07,41.48722595161188
2025-06-08,42.08849009583814
2025-06-09,48.702395682326994
2025-06-10,46.297339105421955
2025-06-11,43.89228252851692
2025-06-12,49.30365982655325
2025-06-13,45.6960749611957
2025-06-14,36.07584865357555
2025-06-15,39.082169374706844
2025-06-16,47.499867393874474
2025-06-17,51.70871640345829
2025-06-18,51.10745225923203
2025-06-19,55.31630126881584
2025-06-20,43.89228252851692
2025-06-21,38.48090523048059
2025-06-22,37.87964108625433
2025-06-23,42.6897542400644
2025-06-24,46.297339105421955
2025-06-25,48.702395682326994
2025-06-26,53.512508836137066
2025-06-27,49.904923970779514
2025-06-28,44.49354667274318
2025-06-29,41.48722595161188
2025-06-30,45.094810816969435
2025-07-01,48.10113153810073
2025-07-02,46.89860324964822
2025-07-03,48.10113153810073
2025-07-04,38.48090523048059
2025-07-05,36.67711279780181
2025-07-06,43.89228252851692
2025-07-07,54.715037124589585
2025-07-08,57.72135784572088
2025-07-09,60.12641442262592
2025-07-10,55.917565413042105
2025-07-11,54.715037124589585
2025-07-12,40.28469766315936
2025-07-13,45.6960749611957
2025-07-14,53.512508836137066
2025-07-15,52.309980547684546
2025-07-16,49.904923970779514
2025-07-17,52.91124469191081
2025-07-18,45.6960749611957
2025-07-19,42.6897542400644
2025-07-20,48.702395682326994
2025-07-21,48.702395682326994
2025-07-22,57.120093701494625
2025-07-23,52.91124469191081
2025-07-24,50.50618811500577
2025-07-25,50.50618811500577
2025-07-26,59.52515027839966
2025-07-27,47.499867393874474
2025-07-28,51.10745225923203
2025-07-29,50.50618811500577
2025-07-30,50.50618811500577
2025-07-31,54.715037124589585
2025-08-01,53.512508836137066
2025-08-02,43.29101838429066
2025-08-03,43.89228252851692
2025-08-04,51.10745225923203
2025-08-05,49.30365982655325
2025-08-06,48.702395682326994
2025-08-07,50.50618811500577
2025-08-08,46.297339105421955
2025-08-09,40.88596180738563
2025-08-10,44.49354667274318
2025-08-11,48.702395682326994
2025-08-12,48.702395682326994
2025-08-13,48.10113153810073
2025-08-14,52.91124469191081
2025-08-15,46.297339105421955
2025-08-16,40.88596180738563
2025-08-17,40.28469766315936
2025-08-18,48.10113153810073
2025-08-19,48.10113153810073
2025-08-20,46.297339105421955
2025-08-21,44.49354667274318
2025-08-22,43.89228252851692
2025-08-23,38.48090523048059
2025-08-24,40.28469766315936
2025-08-25,48.702395682326994
2025-08-26,46.89860324964822
2025-08-27,46.297339105421955
2025-08-28,46.89860324964822
2025-08-29,47.499867393874474
2025-08-30,36.67711279780181
2025-08-31,33.670792076670516
2025-09-01,40.28469766315936
2025-09-02,47.499867393874474
2025-09-03,42.08849009583814
2025-09-04,43.89228252851692
2025-09-05,43.89228252851692
2025-09-06,34.27205622089677
2025-09-07,35.47458450934929
2025-09-08,44.49354667274318
2025-09-09,42.6897542400644
2025-09-10,43.89228252851692
2025-09-11,42.6897542400644
2025-09-12,41.48722595161188
2025-09-13,36.07584865357555
2025-09-14,36.07584865357555
2025-09-15,43.29101838429066
2025-09-16,43.89228252851692
2025-09-17,43.29101838429066
2025-09-18,43.29101838429066
2025-09-19,40.88596180738563
2025-09-20,35.47458450934929
2025-09-21,34.873320365123035
2025-09-22,42.08849009583814
2025-09-23,42.6897542400644
2025-09-24,42.08849009583814
2025-09-25,41.48722595161188
2025-09-26,42.08849009583814
2025-09-27,37.87964108625433
2025-09-28,34.873320365123035
2025-09-29,43.29101838429066
2025-09-30,43.89228252851692
2025-10-01,43.29101838429066
2025-10-02,45.094810816969435
2025-10-03,43.89228252851692
2025-10-04,34.873320365123035
2025-10-05,35.47458450934929
2025-10-06,43.29101838429066
2025-10-07,43.89228252851692
2025-10-08,44.49354667274318
2025-10-09,47.499867393874474
2025-10-10,46.297339105421955
2025-10-11,40.28469766315936
2025-10-12,37.27837694202807
2025-10-13,48.10113153810073
2025-10-14,47.499867393874474
2025-10-15,44.49354667274318
2025-10-16,46.297339105421955
2025-10-17,42.6897542400644
2025-10-18,37.87964108625433
2025-10-19,39.68343351893311
2025-10-20,48.10113153810073
2025-10-21,45.094810816969435
2025-10-22,45.6960749611957
2025-10-23,45.6960749611957
2025-10-24,43.89228252851692
2025-10-25,34.873320365123035
2025-10-26,39.082169374706844
2025-10-27,43.29101838429066
2025-10-28,41.48722595161188
2025-10-29,40.88596180738563
2025-10-30,42.6897542400644
2025-10-31,39.082169374706844
2025-11-01,34.27205622089677
2025-11-02,37.87964108625433
2025-11-03,46.297339105421955
2025-11-04,45.094810816969435
2025-11-05,43.89228252851692
2025-11-06,55.917565413042105
2025-11-07,58.32262198994714
2025-11-08,43.89228252851692
2025-11-09,43.89228252851692
2025-11-10,50.50618811500577
2025-11-11,44.49354667274318
2025-11-12,43.29101838429066
2025-11-13,42.6897542400644
2025-11-14,40.88596180738563
2025-11-15,33.670792076670516
2025-11-16,36.67711279780181
2025-11-17,40.88596180738563
2025-11-18,40.28469766315936
2025-11-19,41.48722595161188
2025-11-20,41.48722595161188
2025-11-21,42.6897542400644
2025-11-22,37.87964108625433
2025-11-23,35.47458450934929
2025-11-24,41.48722595161188
2025-11-25,40.88596180738563
2025-11-26,38.48090523048059
2025-11-27,27.056886490181665
2025-11-28,31.866999643991736
2025-11-29,39.082169374706844
2025-11-30,46.89860324964822
2025-12-01,51.10745225923203
2025-12-02,54.715037124589585
2025-12-03,45.094810816969435
2025-12-04,42.6897542400644
2025-12-05,37.87964108625433
2025-12-06,33.670792076670516
2025-12-07,34.873320365123035
2025-12-08,38.48090523048059
2025-12-09,39.082169374706844
2025-12-10,37.27837694202807
2025-12-11,39.692977394238284
2025-12-12,40.599645548230264
2025-12-13,38.48090523048059
2025-12-14,34.8446887392075
2025-12-15,40.29901347611713
2025-12-16,38.48090523048059
2025-12-17,38.48090523048059
2025-12-18,42.41775379386681
2025-12-19,45.147302131147924
2025-12-20,43.93522996739023
2025-12-21,37.26883306672289
2025-12-22,42.72315780363253
2025-12-23,40.599645548230264
2025-12-24,35.45072482108635
2025-12-25,26.966219674782465
2025-12-26,42.72315780363253
2025-12-27,44.54126604926907
2025-12-28,44.54126604926907
2025-12-29,47.57144645866332
2025-12-30,45.147302131147924
2025-12-31,40.599645548230264
2026-01-01,34.23865265732864
2026-01-02,39.086941312359436
2026-01-03,41.81171771198796
2026-01-04,41.511085639874835
2026-01-05,45.447934203261056
2026-01-06,45.75333821302677
2026-01-07,46.96541037678447
2026-01-08,42.117121721753676
2026-01-09,43.629825957624504
2026-01-10,38.48090523048059
2026-01-11,35.4268651328234
2026-01-12,41.53494532813778
2026-01-13,42.75656136720065
2026-01-14,40.92413730860634
2026-01-15,43.36736938673209
2026-01-16,41.53494532813778
2026-01-17,37.870097210949154
2026-01-18,34.20524909376052
2026-01-19,40.92413730860634
2026-01-20,42.75656136720065
2026-01-21,43.978177406263534
2026-01-22,44.58898542579497
2026-01-23,40.3133292890749
2026-01-24,36.648481171886274
2026-01-25,38.48090523048059
2026-01-26,46.42140948438928
2026-01-27,47.64302552345216
2026-01-28,46.42140948438928
2026-01-29,40.92413730860634
2026-01-30,40.92413730860634
2026-01-31,36.648481171886274
2026-02-01,39.09171325001203
2026-02-02,42.75656136720065
2026-02-03,41.53494532813778
2026-02-04,41.53494532813778
2026-02-05,42.14575334766922
2026-02-06,39.70252126954347
2026-02-07,34.81605711329196
2026-02-08,32.98363305469765
2026-02-09,35.4268651328234
2026-02-10,40.92413730860634
2026-02-11,43.36736938673209
2026-02-12,45.19979344532641
2026-02-13,40.3133292890749
2026-02-14,37.259289191417714
2026-02-15,36.648481171886274
2026-02-16,46.42140948438928
2026-02-17,47.03221750392072
2026-02-18,45.81060146485785
2026-02-19,45.81060146485785
2026-02-20,42.14575334766922
2026-02-21,40.92413730860634
2026-02-22,42.14575334766922
2026-02-23,48.2538335429836
2026-02-24,47.03221750392072
2026-02-25,43.978177406263534
2026-02-26,45.19979344532641
2026-02-27,45.19979344532641
2026-02-28,39.09171325001203
2026-03-01,40.92413730860634
2026-03-02,46.42140948438928
2026-03-03,50.08625760157791
2026-03-04,47.64302552345216
2026-03-05,48.2538335429836
2026-03-06,47.64302552345216
2026-03-07,58.637569875018045
2026-03-08,60.46999393361236
2026-03-09,54.36191373829798
2026-03-10,50.08625760157791
2026-03-11,49.47544958204647
2026-03-12,50.697065621109346
2026-03-13,50.697065621109346
2026-03-14,50.697065621109346
2026-03-15,51.307873640640786
2026-03-16,61.08080195314379
2026-03-17,53.1402976992351
2026-03-18,47.64302552345216
2026-03-19,45.81060146485785
2026-03-20,41.53494532813778
2026-03-21,40.92413730860634
2026-03-22,42.75656136720065
2026-03-23,47.64302552345216
2026-03-24,50.08625760157791
2026-03-25,44.58898542579497
2026-03-26,45.19979344532641
2026-03-27,42.14575334766922
2026-03-28,37.870097210949154
2026-03-29,36.648481171886274
2026-03-30,41.53494532813778
2026-03-31,40.3133292890749
2026-04-01,42.75656136720065
2026-04-02,42.14575334766922
2026-04-03,40.3133292890749
2026-04-04,35.4268651328234
2026-04-05,34.20524909376052
2026-04-06,40.92413730860634
2026-04-07,43.36736938673209
2026-04-08,42.14575334766922
2026-04-09,43.36736938673209
2026-04-10,42.75656136720065
2026-04-11,36.648481171886274
2026-04-12,43.36736938673209
2026-04-13,43.36736938673209
2026-04-14,42.14575334766922
2026-04-15,39.70252126954347
2026-04-16,44.58898542579497
2026-04-17,43.978177406263534
2026-04-18,34.20524909376052
2026-04-19,37.259289191417714
2026-04-20,43.36736938673209
2026-04-21,43.978177406263534
2026-04-22,43.978177406263534
2026-04-23,48.2538335429836
2026-04-24,40.3133292890749
2026-04-25,34.20524909376052
2026-04-26,39.09171325001203
2026-04-27,42.75656136720065
2026-04-28,42.75656136720065
2026-04-29,41.53494532813778
2026-04-30,45.19979344532641
2026-05-01,42.14575334766922
2026-05-02,45.19979344532641
2026-05-03,46.42140948438928
2026-05-04,47.03221750392072
2026-05-05,45.19979344532641
2026-05-06,45.19979344532641
2026-05-07,43.978177406263534
2026-05-08,47.64302552345216
2026-05-09,36.648481171886274
2026-05-10,37.870097210949154
2026-05-11,44.58898542579497
2026-05-12,50.08625760157791
2026-05-13,45.19979344532641
2026-05-14,45.19979344532641
2026-05-15,45.81060146485785
2026-05-16,37.870097210949154
2026-05-17,39.70252126954347
2026-05-18,48.2538335429836
2026-05-19,46.42140948438928
2026-05-20,46.42140948438928
2026-05-21,47.03221750392072
2026-05-22,45.19979344532641
2026-05-23,40.3133292890749
2026-05-24,37.259289191417714
2026-05-25,39.09171325001203
2026-05-26,43.36736938673209
2026-05-27,43.978177406263534
2026-05-28,46.42140948438928
2026-05-29,47.03221750392072
2026-05-30,37.259289191417714
2026-05-31,42.14575334766922
