Time,black_panther
2024-10-07,4.18991577709135
2024-10-08,3.6969845091982503
2024-10-09,4.025605354460317
2024-10-10,3.779139720513767
2024-10-11,3.9434501431448004
2024-10-12,4.272070988406867
2024-10-13,3.9434501431448004
2024-10-14,3.779139720513767
2024-10-15,3.6969845091982503
2024-10-16,3.8612949318292835
2024-10-17,3.9434501431448004
2024-10-18,3.532674086567217
2024-10-19,4.354226199722384
2024-10-20,4.600691833668934
2024-10-21,3.779139720513767
2024-10-22,3.9434501431448004
2024-10-23,3.614829297882734
2024-10-24,4.272070988406867
2024-10-25,4.354226199722384
2024-10-26,4.107760565775834
2024-10-27,4.107760565775834
2024-10-28,4.18991577709135
2024-10-29,4.025605354460317
2024-10-30,3.8612949318292835
2024-10-31,4.600691833668934
2024-11-01,4.025605354460317
2024-11-02,3.779139720513767
2024-11-03,3.779139720513767
2024-11-04,3.779139720513767
2024-11-05,3.368363663936184
2024-11-06,2.9575876073586
2024-11-07,3.6969845091982503
2024-11-08,3.9434501431448004
2024-11-09,4.025605354460317
2024-11-10,4.272070988406867
2024-11-11,3.779139720513767
2024-11-12,5.750864792086167
2024-11-13,6.736727327872368
2024-11-14,5.504399158139617
2024-11-15,5.586554369455134
2024-11-16,5.0936231015620335
2024-11-17,4.682847044984451
2024-11-18,4.682847044984451
2024-11-19,4.765002256299967
2024-11-20,4.272070988406867
2024-11-21,4.600691833668934
2024-11-22,3.8612949318292835
2024-11-23,4.272070988406867
2024-11-24,4.272070988406867
2024-11-25,3.9434501431448004
2024-11-26,4.025605354460317
2024-11-27,3.779139720513767
2024-11-28,4.18991577709135
2024-11-29,4.4363814110379005
2024-11-30,4.518536622353417
2024-12-01,4.107760565775834
2024-12-02,3.614829297882734
2024-12-03,3.6969845091982503
2024-12-04,3.614829297882734
2024-12-05,4.272070988406867
2024-12-06,4.18991577709135
2024-12-07,4.18991577709135
2024-12-08,4.107760565775834
2024-12-09,3.9434501431448004
2024-12-10,4.4363814110379005
2024-12-11,4.354226199722384
2024-12-12,4.18991577709135
2024-12-13,4.025605354460317
2024-12-14,4.518536622353417
2024-12-15,4.272070988406867
2024-12-16,4.518536622353417
2024-12-17,4.354226199722384
2024-12-18,4.518536622353417
2024-12-19,4.4363814110379005
2024-12-20,4.518536622353417
2024-12-21,4.107760565775834
2024-12-22,5.750864792086167
2024-12-23,3.8612949318292835
2024-12-24,4.272070988406867
2024-12-25,4.929312678931001
2024-12-26,4.929312678931001
2024-12-27,4.600691833668934
2024-12-28,4.600691833668934
2024-12-29,4.929312678931001
2024-12-30,4.682847044984451
2024-12-31,5.175778312877551
2025-01-01,5.011467890246517
2025-01-02,4.4363814110379005
2025-01-03,4.765002256299967
2025-01-04,5.257933524193067
2025-01-05,4.929312678931001
2025-01-06,4.354226199722384
2025-01-07,4.518536622353417
2025-01-08,5.011467890246517
2025-01-09,5.668709580770651
2025-01-10,4.929312678931001
2025-01-11,5.668709580770651
2025-01-12,5.3400887355085835
2025-01-13,4.600691833668934
2025-01-14,4.18991577709135
2025-01-15,4.765002256299967
2025-01-16,4.682847044984451
2025-01-17,4.847157467615483
2025-01-18,5.0936231015620335
2025-01-19,4.765002256299967
2025-01-20,6.572416905241334
2025-01-21,4.600691833668934
2025-01-22,4.765002256299967
2025-01-23,4.4363814110379005
2025-01-24,4.682847044984451
2025-01-25,5.257933524193067
2025-01-26,5.9151752147172
2025-01-27,4.847157467615483
2025-01-28,4.765002256299967
2025-01-29,5.011467890246517
2025-01-30,4.929312678931001
2025-01-31,4.682847044984451
2025-02-01,5.175778312877551
2025-02-02,7.1475033844499505
2025-02-03,5.504399158139617
2025-02-04,5.257933524193067
2025-02-05,5.422243946824101
2025-02-06,4.929312678931001
2025-02-07,5.422243946824101
2025-02-08,6.079485637348234
2025-02-09,6.572416905241334
2025-02-10,8.13336592023615
2025-02-11,7.065348173134434
2025-02-12,6.572416905241334
2025-02-13,6.16164084866375
2025-02-14,5.750864792086167
2025-02-15,6.079485637348234
2025-02-16,8.215521131551668
2025-02-17,6.079485637348234
2025-02-18,6.736727327872368
2025-02-19,6.65457211655685
2025-02-20,6.2437960599792675
2025-02-21,7.722589863658567
2025-02-22,7.1475033844499505
2025-02-23,8.051210708920634
2025-02-24,7.640434652343051
2025-02-25,5.750864792086167
2025-02-26,6.16164084866375
2025-02-27,5.668709580770651
2025-02-28,5.422243946824101
2025-03-01,5.997330426032717
2025-03-02,6.325951271294784
2025-03-03,5.668709580770651
2025-03-04,5.0936231015620335
2025-03-05,4.682847044984451
2025-03-06,5.0936231015620335
2025-03-07,5.011467890246517
2025-03-08,5.175778312877551
2025-03-09,5.586554369455134
2025-03-10,5.750864792086167
2025-03-11,5.0936231015620335
2025-03-12,4.600691833668934
2025-03-13,4.354226199722384
2025-03-14,4.765002256299967
2025-03-15,5.175778312877551
2025-03-16,4.682847044984451
2025-03-17,4.354226199722384
2025-03-18,4.354226199722384
2025-03-19,4.847157467615483
2025-03-20,4.4363814110379005
2025-03-21,4.929312678931001
2025-03-22,4.682847044984451
2025-03-23,4.765002256299967
2025-03-24,4.354226199722384
2025-03-25,4.025605354460317
2025-03-26,5.0936231015620335
2025-03-27,5.011467890246517
2025-03-28,5.0936231015620335
2025-03-29,5.175778312877551
2025-03-30,4.847157467615483
2025-03-31,4.600691833668934
2025-04-01,4.107760565775834
2025-04-02,4.025605354460317
2025-04-03,4.682847044984451
2025-04-04,4.600691833668934
2025-04-05,4.682847044984451
2025-04-06,4.765002256299967
2025-04-07,5.175778312877551
2025-04-08,4.518536622353417
2025-04-09,4.847157467615483
2025-04-10,4.518536622353417
2025-04-11,4.682847044984451
2025-04-12,5.257933524193067
2025-04-13,4.847157467615483
2025-04-14,4.518536622353417
2025-04-15,4.328552696186284
2025-04-16,4.183069509481724
2025-04-17,4.369630301844043
2025-04-18,4.141991903823966
2025-04-19,4.824907097884198
2025-04-20,5.198028682608836
2025-04-21,4.78382949222644
2025-04-22,4.824907097884198
2025-04-23,4.742751886568682
2025-04-24,5.011467890246517
2025-04-25,4.59726869986412
2025-04-26,4.638346305521878
2025-04-27,5.239106288266594
2025-04-28,5.011467890246517
2025-04-29,4.78382949222644
2025-04-30,4.742751886568682
2025-05-01,5.011467890246517
2025-05-02,5.011467890246517
2025-05-03,4.556191094206362
2025-05-04,5.83986627101131
2025-05-05,6.709342257433862
2025-05-06,5.466744686286672
2025-05-07,5.011467890246517
2025-05-08,4.59726869986412
2025-05-09,4.78382949222644
2025-05-10,4.515113488548604
2025-05-11,5.011467890246517
2025-05-12,4.824907097884198
2025-05-13,4.59726869986412
2025-05-14,4.970390284588759
2025-05-15,4.802656728152912
2025-05-16,4.385034403965702
2025-05-17,4.593845566059307
2025-05-18,5.846712538620936
2025-05-19,4.593845566059307
2025-05-20,4.593845566059307
2025-05-21,4.593845566059307
2025-05-22,4.176223241872098
2025-05-23,3.9674120797784926
2025-05-24,4.593845566059307
2025-05-25,5.220279052340122
2025-05-26,5.429090214433726
2025-05-27,4.385034403965702
2025-05-28,5.429090214433726
2025-05-29,5.846712538620936
2025-05-30,4.802656728152912
2025-05-31,5.220279052340122
2025-06-01,4.593845566059307
2025-06-02,4.385034403965702
2025-06-03,4.176223241872098
2025-06-04,4.593845566059307
2025-06-05,8.5612576458378
2025-06-06,20.88111620936049
2025-06-07,18.375382264237228
2025-06-08,13.572725536084317
2025-06-09,9.814124618399429
2025-06-10,7.517201835369775
2025-06-11,5.846712538620936
2025-06-12,5.220279052340122
2025-06-13,5.011467890246517
2025-06-14,5.637901376527331
2025-06-15,6.473146024901751
2025-06-16,4.593845566059307
2025-06-17,4.176223241872098
2025-06-18,4.385034403965702
2025-06-19,5.429090214433726
2025-06-20,5.220279052340122
2025-06-21,5.637901376527331
2025-06-22,6.0555237007145415
2025-06-23,4.593845566059307
2025-06-24,4.176223241872098
2025-06-25,4.593845566059307
2025-06-26,5.220279052340122
2025-06-27,4.802656728152912
2025-06-28,5.011467890246517
2025-06-29,4.802656728152912
2025-06-30,4.385034403965702
2025-07-01,4.176223241872098
2025-07-02,4.593845566059307
2025-07-03,4.385034403965702
2025-07-04,5.220279052340122
2025-07-05,5.220279052340122
2025-07-06,5.220279052340122
2025-07-07,3.7586009176848876
2025-07-08,5.011467890246517
2025-07-09,3.7586009176848876
2025-07-10,3.7586009176848876
2025-07-11,3.9674120797784926
2025-07-12,4.593845566059307
2025-07-13,4.802656728152912
2025-07-14,3.9674120797784926
2025-07-15,3.340978593497678
2025-07-16,3.549789755591283
2025-07-17,3.7586009176848876
2025-07-18,4.176223241872098
2025-07-19,4.385034403965702
2025-07-20,4.802656728152912
2025-07-21,4.385034403965702
2025-07-22,5.011467890246517
2025-07-23,3.7586009176848876
2025-07-24,3.9674120797784926
2025-07-25,3.9674120797784926
2025-07-26,4.176223241872098
2025-07-27,4.802656728152912
2025-07-28,4.385034403965702
2025-07-29,3.9674120797784926
2025-07-30,4.176223241872098
2025-07-31,3.9674120797784926
2025-08-01,4.176223241872098
2025-08-02,4.802656728152912
2025-08-03,5.220279052340122
2025-08-04,4.593845566059307
2025-08-05,4.593845566059307
2025-08-06,4.176223241872098
2025-08-07,3.7586009176848876
2025-08-08,3.9674120797784926
2025-08-09,4.176223241872098
2025-08-10,5.011467890246517
2025-08-11,4.385034403965702
2025-08-12,3.340978593497678
2025-08-13,3.7586009176848876
2025-08-14,3.7586009176848876
2025-08-15,3.7586009176848876
2025-08-16,3.9674120797784926
2025-08-17,4.802656728152912
2025-08-18,3.9674120797784926
2025-08-19,3.132167431404073
2025-08-20,3.340978593497678
2025-08-21,3.340978593497678
2025-08-22,3.9674120797784926
2025-08-23,3.549789755591283
2025-08-24,4.385034403965702
2025-08-25,3.9674120797784926
2025-08-26,3.340978593497678
2025-08-27,3.549789755591283
2025-08-28,3.549789755591283
2025-08-29,3.7586009176848876
2025-08-30,3.7586009176848876
2025-08-31,4.385034403965702
2025-09-01,4.385034403965702
2025-09-02,4.385034403965702
2025-09-03,3.7586009176848876
2025-09-04,3.549789755591283
2025-09-05,5.220279052340122
2025-09-06,3.9674120797784926
2025-09-07,4.176223241872098
2025-09-08,3.132167431404073
2025-09-09,3.340978593497678
2025-09-10,3.132167431404073
2025-09-11,3.549789755591283
2025-09-12,3.340978593497678
2025-09-13,3.7586009176848876
2025-09-14,3.9674120797784926
2025-09-15,3.132167431404073
2025-09-16,3.340978593497678
2025-09-17,3.340978593497678
2025-09-18,3.340978593497678
2025-09-19,3.340978593497678
2025-09-20,3.549789755591283
2025-09-21,3.7586009176848876
2025-09-22,3.340978593497678
2025-09-23,3.132167431404073
2025-09-24,3.9674120797784926
2025-09-25,5.429090214433726
2025-09-26,5.637901376527331
2025-09-27,5.637901376527331
2025-09-28,5.011467890246517
2025-09-29,4.176223241872098
2025-09-30,3.9674120797784926
2025-10-01,4.176223241872098
2025-10-02,4.176223241872098
2025-10-03,3.7586009176848876
2025-10-04,3.9674120797784926
2025-10-05,4.802656728152912
2025-10-06,5.011467890246517
2025-10-07,3.7586009176848876
2025-10-08,3.549789755591283
2025-10-09,3.7586009176848876
2025-10-10,3.549789755591283
2025-10-11,3.7586009176848876
2025-10-12,3.7586009176848876
2025-10-13,3.7586009176848876
2025-10-14,3.7586009176848876
2025-10-15,3.7586009176848876
2025-10-16,3.9674120797784926
2025-10-17,3.7586009176848876
2025-10-18,3.9674120797784926
2025-10-19,3.7586009176848876
2025-10-20,3.7586009176848876
2025-10-21,3.7586009176848876
2025-10-22,3.7586009176848876
2025-10-23,3.340978593497678
2025-10-24,3.7586009176848876
2025-10-25,4.176223241872098
2025-10-26,3.7586009176848876
2025-10-27,4.176223241872098
2025-10-28,4.385034403965702
2025-10-29,4.385034403965702
2025-10-30,4.385034403965702
2025-10-31,4.802656728152912
2025-11-01,3.9674120797784926
2025-11-02,4.385034403965702
2025-11-03,3.549789755591283
2025-11-04,3.549789755591283
2025-11-05,3.7586009176848876
2025-11-06,3.9674120797784926
2025-11-07,3.549789755591283
2025-11-08,3.9674120797784926
2025-11-09,3.7586009176848876
2025-11-10,4.176223241872098
2025-11-11,4.176223241872098
2025-11-12,3.549789755591283
2025-11-13,3.9674120797784926
2025-11-14,3.9674120797784926
2025-11-15,4.176223241872098
2025-11-16,5.011467890246517
2025-11-17,3.9674120797784926
2025-11-18,4.176223241872098
2025-11-19,3.340978593497678
2025-11-20,4.176223241872098
2025-11-21,4.593845566059307
2025-11-22,4.593845566059307
2025-11-23,4.593845566059307
2025-11-24,3.9674120797784926
2025-11-25,4.176223241872098
2025-11-26,3.7586009176848876
2025-11-27,3.9674120797784926
2025-11-28,3.7586009176848876
2025-11-29,4.176223241872098
2025-11-30,4.176223241872098
2025-12-01,3.340978593497678
2025-12-02,3.549789755591283
2025-12-03,3.7586009176848876
2025-12-04,4.176223241872098
2025-12-05,4.385034403965702
2025-12-06,4.176223241872098
2025-12-07,4.176223241872098
2025-12-08,4.385034403965702
2025-12-09,4.593845566059307
2025-12-10,4.176223241872098
2025-12-11,4.131929965064364
2025-12-12,3.70798002990462
2025-12-13,4.131929965064364
2025-12-14,4.555879900224106
2025-12-15,3.9737396907510263
2025-12-16,3.5497897555912834
2025-12-17,3.7617647231711544
2025-12-18,3.70798002990462
2025-12-19,3.4960050623247483
2025-12-20,3.7617647231711544
2025-12-21,3.5497897555912834
2025-12-22,3.3378147880114115
2025-12-23,3.3915994812779457
2025-12-24,3.3915994812779457
2025-12-25,3.9199549974844916
2025-12-26,4.131929965064364
2025-12-27,4.185714658330898
2025-12-28,3.9737396907510263
2025-12-29,3.7617647231711544
2025-12-30,4.397689625910769
2025-12-31,3.9199549974844916
2026-01-01,3.9199549974844916
2026-01-02,3.70798002990462
2026-01-03,4.0275243840175605
2026-01-04,4.397689625910769
2026-01-05,4.0275243840175605
2026-01-06,4.131929965064364
2026-01-07,4.97982983538385
2026-01-08,4.185714658330898
2026-01-09,4.821639561070513
2026-01-10,5.163330553587321
2026-01-11,5.37846932665346
2026-01-12,5.163330553587321
2026-01-13,10.326661107174642
2026-01-14,7.207148897715635
2026-01-15,6.776871351583359
2026-01-16,9.25096724184395
2026-01-17,10.75693865330692
2026-01-18,9.035828468777812
2026-01-19,8.067703989980188
2026-01-20,7.637426443847913
2026-01-21,6.669301965050289
2026-01-22,6.1314550323849435
2026-01-23,5.593608099719598
2026-01-24,6.454163191984152
2026-01-25,6.884440738116428
2026-01-26,7.099579511182567
2026-01-27,6.1314550323849435
2026-01-28,5.593608099719598
2026-01-29,4.948191780521182
2026-01-30,5.163330553587321
2026-01-31,5.593608099719598
2026-02-01,6.023885645851875
2026-02-02,5.37846932665346
2026-02-03,5.055761167054252
2026-02-04,5.163330553587321
2026-02-05,5.27089994012039
2026-02-06,5.163330553587321
2026-02-07,5.27089994012039
2026-02-08,5.916316259318806
2026-02-09,4.840622393988114
2026-02-10,4.840622393988114
2026-02-11,5.593608099719598
2026-02-12,4.517914234388906
2026-02-13,5.055761167054252
2026-02-14,4.840622393988114
2026-02-15,4.948191780521182
2026-02-16,4.7330530074550445
2026-02-17,6.023885645851875
2026-02-18,4.948191780521182
2026-02-19,4.948191780521182
2026-02-20,4.840622393988114
2026-02-21,5.055761167054252
2026-02-22,5.055761167054252
2026-02-23,4.625483620921975
2026-02-24,4.625483620921975
2026-02-25,4.625483620921975
2026-02-26,5.055761167054252
2026-02-27,5.163330553587321
2026-02-28,4.087636688256629
2026-03-01,4.948191780521182
2026-03-02,4.517914234388906
2026-03-03,4.302775461322767
2026-03-04,4.302775461322767
2026-03-05,3.98006730172356
2026-03-06,4.087636688256629
2026-03-07,3.98006730172356
2026-03-08,4.087636688256629
2026-03-09,3.98006730172356
2026-03-10,3.7649285286574217
2026-03-11,4.087636688256629
2026-03-12,4.4103448478558365
2026-03-13,3.8724979151904906
2026-03-14,4.4103448478558365
2026-03-15,5.37846932665346
2026-03-16,6.9920101246494974
2026-03-17,5.055761167054252
2026-03-18,4.948191780521182
2026-03-19,4.840622393988114
2026-03-20,4.948191780521182
2026-03-21,4.948191780521182
2026-03-22,5.37846932665346
2026-03-23,4.7330530074550445
2026-03-24,4.517914234388906
2026-03-25,4.302775461322767
2026-03-26,4.517914234388906
2026-03-27,4.7330530074550445
2026-03-28,4.625483620921975
2026-03-29,4.840622393988114
2026-03-30,4.625483620921975
2026-03-31,3.7649285286574217
2026-04-01,4.4103448478558365
2026-04-02,4.840622393988114
2026-04-03,4.195206074789699
2026-04-04,4.517914234388906
2026-04-05,5.055761167054252
2026-04-06,4.7330530074550445
2026-04-07,4.195206074789699
2026-04-08,4.195206074789699
2026-04-09,4.4103448478558365
2026-04-10,4.302775461322767
2026-04-11,4.948191780521182
2026-04-12,4.7330530074550445
2026-04-13,4.4103448478558365
2026-04-14,4.302775461322767
2026-04-15,4.7330530074550445
2026-04-16,4.7330530074550445
2026-04-17,4.625483620921975
2026-04-18,4.948191780521182
2026-04-19,4.840622393988114
2026-04-20,4.7330530074550445
2026-04-21,4.625483620921975
2026-04-22,4.4103448478558365
2026-04-23,4.7330530074550445
2026-04-24,4.625483620921975
2026-04-25,4.195206074789699
2026-04-26,4.517914234388906
2026-04-27,4.7330530074550445
2026-04-28,4.517914234388906
2026-04-29,4.302775461322767
2026-04-30,4.625483620921975
2026-05-01,4.4103448478558365
2026-05-02,3.8724979151904906
2026-05-03,4.517914234388906
2026-05-04,4.625483620921975
2026-05-05,4.7330530074550445
2026-05-06,4.625483620921975
2026-05-07,4.625483620921975
2026-05-08,4.840622393988114
2026-05-09,4.302775461322767
2026-05-10,4.7330530074550445
2026-05-11,4.625483620921975
2026-05-12,4.840622393988114
2026-05-13,4.7330530074550445
2026-05-14,5.163330553587321
2026-05-15,4.948191780521182
2026-05-16,4.302775461322767
2026-05-17,4.195206074789699
2026-05-18,4.625483620921975
2026-05-19,4.195206074789699
2026-05-20,4.517914234388906
2026-05-21,4.302775461322767
2026-05-22,4.087636688256629
2026-05-23,4.195206074789699
2026-05-24,4.302775461322767
2026-05-25,3.8724979151904906
2026-05-26,4.087636688256629
2026-05-27,3.6573591421243523
2026-05-28,4.195206074789699
2026-05-29,3.98006730172356
2026-05-30,4.302775461322767
2026-05-31,4.195206074789699
