Time,lightyear
2025-06-25,36.0
2025-06-26,38.0
2025-06-27,36.0
2025-06-28,41.0
2025-06-29,46.0
2025-06-30,40.0
2025-07-01,40.0
2025-07-02,37.0
2025-07-03,37.0
2025-07-04,39.0
2025-07-05,40.0
2025-07-06,42.0
2025-07-07,40.0
2025-07-08,37.0
2025-07-09,38.0
2025-07-10,39.0
2025-07-11,37.0
2025-07-12,46.0
2025-07-13,37.0
2025-07-14,35.0
2025-07-15,41.0
2025-07-16,41.0
2025-07-17,36.0
2025-07-18,40.0
2025-07-19,47.0
2025-07-20,47.0
2025-07-21,39.0
2025-07-22,46.0
2025-07-23,38.0
2025-07-24,34.0
2025-07-25,40.0
2025-07-26,46.0
2025-07-27,44.0
2025-07-28,36.0
2025-07-29,47.0
2025-07-30,39.0
2025-07-31,40.0
2025-08-01,38.0
2025-08-02,47.0
2025-08-03,44.0
2025-08-04,39.0
2025-08-05,39.0
2025-08-06,35.0
2025-08-07,34.0
2025-08-08,43.0
2025-08-09,43.0
2025-08-10,62.0
2025-08-11,45.0
2025-08-12,34.0
2025-08-13,35.0
2025-08-14,39.0
2025-08-15,39.0
2025-08-16,45.0
2025-08-17,46.0
2025-08-18,46.0
2025-08-19,38.0
2025-08-20,35.0
2025-08-21,37.0
2025-08-22,35.0
2025-08-23,51.0
2025-08-24,50.0
2025-08-25,100.0
2025-08-26,98.0
2025-08-27,69.0
2025-08-28,57.0
2025-08-29,49.0
2025-08-30,56.0
2025-08-31,71.0
2025-09-01,67.0
2025-09-02,64.0
2025-09-03,42.0
2025-09-04,44.0
2025-09-05,38.0
2025-09-06,45.0
2025-09-07,53.0
2025-09-08,40.0
2025-09-09,39.0
2025-09-10,43.0
2025-09-11,34.0
2025-09-12,42.0
2025-09-13,46.0
2025-09-14,45.0
2025-09-15,38.0
2025-09-16,40.0
2025-09-17,42.0
2025-09-18,43.0
2025-09-19,43.0
2025-09-20,53.0
2025-09-21,52.0
2025-09-22,48.0
2025-09-23,45.0
2025-09-24,47.0
2025-09-25,41.0
2025-09-26,42.0
2025-09-27,50.0
2025-09-28,52.0
2025-09-29,49.0
2025-09-30,46.0
2025-10-01,51.0
2025-10-02,47.0
2025-10-03,45.0
2025-10-04,59.0
2025-10-05,58.0
2025-10-06,50.0
2025-10-07,52.0
2025-10-08,48.0
2025-10-09,48.0
2025-10-10,52.0
2025-10-11,57.0
2025-10-12,61.0
2025-10-13,50.0
2025-10-14,48.0
2025-10-15,46.0
2025-10-16,49.0
2025-10-17,65.0
2025-10-18,67.0
2025-10-19,65.0
2025-10-20,56.0
2025-10-21,61.0
2025-10-22,60.0
2025-10-23,49.0
2025-10-24,60.0
2025-10-25,71.0
2025-10-26,66.0
2025-10-27,60.0
2025-10-28,59.0
2025-10-29,52.0
2025-10-30,67.0
2025-10-31,87.0
2025-11-01,73.0
2025-11-02,44.0
2025-11-03,38.0
2025-11-04,32.0
2025-11-05,35.0
2025-11-06,34.0
2025-11-07,36.0
2025-11-08,37.0
2025-11-09,43.0
2025-11-10,37.0
2025-11-11,44.0
2025-11-12,41.0
2025-11-13,36.0
2025-11-14,34.0
2025-11-15,42.0
2025-11-16,43.0
2025-11-17,40.0
2025-11-18,40.0
2025-11-19,43.0
2025-11-20,42.0
2025-11-21,40.0
2025-11-22,50.0
2025-11-23,50.0
2025-11-24,49.0
2025-11-25,38.0
2025-11-26,48.0
2025-11-27,68.0
2025-11-28,60.0
2025-11-29,43.0
2025-11-30,51.0
2025-12-01,45.0
2025-12-02,41.0
2025-12-03,39.0
2025-12-04,43.0
2025-12-05,44.0
2025-12-06,50.0
2025-12-07,53.0
2025-12-08,44.0
2025-12-09,45.0
2025-12-10,40.0
2025-12-11,39.0
2025-12-12,37.0
2025-12-13,41.0
2025-12-14,42.0
2025-12-15,42.0
2025-12-16,37.0
2025-12-17,31.5
2025-12-18,37.0
2025-12-19,40.0
2025-12-20,35.5
2025-12-21,42.0
2025-12-22,38.0
2025-12-23,40.0
2025-12-24,35.5
2025-12-25,52.0
2025-12-26,46.5
2025-12-27,44.5
2025-12-28,35.5
2025-12-29,30.5
2025-12-30,37.0
2025-12-31,36.0
2026-01-01,36.5
2026-01-02,30.5
2026-01-03,37.5
2026-01-04,40.0
2026-01-05,33.5
2026-01-06,32.5
2026-01-07,34.5
2026-01-08,32.0
2026-01-09,34.5
2026-01-10,33.0
2026-01-11,42.0
2026-01-12,34.0
2026-01-13,32.0
2026-01-14,34.0
2026-01-15,32.0
2026-01-16,31.0
2026-01-17,41.0
2026-01-18,32.0
2026-01-19,32.0
2026-01-20,32.0
2026-01-21,30.0
2026-01-22,24.0
2026-01-23,31.0
2026-01-24,37.0
2026-01-25,41.0
2026-01-26,30.0
2026-01-27,29.0
2026-01-28,26.0
2026-01-29,29.0
2026-01-30,33.0
2026-01-31,32.0
2026-02-01,35.0
2026-02-02,29.0
2026-02-03,31.0
2026-02-04,26.0
2026-02-05,30.0
2026-02-06,33.0
2026-02-07,39.0
2026-02-08,32.0
2026-02-09,33.0
2026-02-10,30.0
2026-02-11,32.0
2026-02-12,29.0
2026-02-13,33.0
2026-02-14,37.0
2026-02-15,100.0
2026-02-16,50.0
2026-02-17,32.0
2026-02-18,32.0
2026-02-19,34.0
2026-02-20,46.0
2026-02-21,47.0
2026-02-22,42.0
2026-02-23,37.0
2026-02-24,37.0
2026-02-25,33.0
2026-02-26,34.0
2026-02-27,41.0
2026-02-28,42.0
2026-03-01,43.0
2026-03-02,31.0
2026-03-03,40.0
2026-03-04,33.0
2026-03-05,36.0
2026-03-06,39.0
2026-03-07,50.0
2026-03-08,55.0
2026-03-09,42.0
2026-03-10,41.0
2026-03-11,41.0
2026-03-12,54.0
2026-03-13,38.0
2026-03-14,49.0
2026-03-15,48.0
2026-03-16,33.0
2026-03-17,37.0
2026-03-18,38.0
2026-03-19,35.0
2026-03-20,43.0
2026-03-21,46.0
2026-03-22,51.0
2026-03-23,40.0
2026-03-24,37.0
2026-03-25,38.0
2026-03-26,38.0
2026-03-27,32.0
2026-03-28,42.0
2026-03-29,49.0
2026-03-30,38.0
2026-03-31,42.0
2026-04-01,42.0
2026-04-02,38.0
2026-04-03,44.0
2026-04-04,47.0
2026-04-05,49.0
2026-04-06,38.0
2026-04-07,39.0
2026-04-08,45.0
2026-04-09,47.0
2026-04-10,57.0
2026-04-11,63.0
2026-04-12,57.0
2026-04-13,45.0
2026-04-14,37.0
2026-04-15,41.0
2026-04-16,41.0
2026-04-17,41.0
2026-04-18,41.0
2026-04-19,50.0
2026-04-20,42.0
2026-04-21,38.0
2026-04-22,40.0
2026-04-23,39.0
2026-04-24,38.0
2026-04-25,40.0
2026-04-26,48.0
2026-04-27,42.0
2026-04-28,37.0
2026-04-29,40.0
2026-04-30,38.0
2026-05-01,42.0
2026-05-02,48.0
2026-05-03,48.0
2026-05-04,39.0
2026-05-05,35.0
2026-05-06,40.0
2026-05-07,37.0
2026-05-08,38.0
2026-05-09,41.0
2026-05-10,45.0
2026-05-11,42.0
2026-05-12,41.0
2026-05-13,44.0
2026-05-14,52.0
2026-05-15,58.0
2026-05-16,51.0
2026-05-17,47.0
2026-05-18,43.0
2026-05-19,41.0
2026-05-20,41.0
2026-05-21,42.0
2026-05-22,43.0
2026-05-23,51.0
2026-05-24,56.0
2026-05-25,55.0
2026-05-26,47.0
2026-05-27,52.0
2026-05-28,48.0
2026-05-29,53.0
2026-05-30,57.0
2026-05-31,65.0
