Time,kenobi
2024-08-12,0.5717690213023566
2024-08-13,0.5717690213023566
2024-08-14,0.5955927305232881
2024-08-15,0.500297893639562
2024-08-16,0.45265047519769896
2024-08-17,0.5955927305232881
2024-08-18,0.7114314167852642
2024-08-19,0.5952200191775288
2024-08-20,0.815730959782534
2024-08-21,0.6853565310359468
2024-08-22,0.5691451334282114
2024-08-23,0.543070247678894
2024-08-24,0.5169953619295766
2024-08-25,0.7114314167852642
2024-08-26,0.5050835073191108
2024-08-27,0.6592816452866295
2024-08-28,0.6212949049268462
2024-08-29,0.6212949049268462
2024-08-30,0.6212949049268462
2024-08-31,0.45293373582047597
2024-09-01,0.9319423573902694
2024-09-02,0.8418058455318513
2024-09-03,0.6212949049268462
2024-09-04,0.5050835073191108
2024-09-05,0.543070247678894
2024-09-06,0.5169953619295766
2024-09-07,0.5691451334282114
2024-09-08,0.7635811882838991
2024-09-09,0.7896560740332166
2024-09-10,0.7635811882838991
2024-09-11,0.5050835073191108
2024-09-12,0.7375063025345816
2024-09-13,0.7114314167852642
2024-09-14,0.7375063025345816
2024-09-15,0.6734446764254811
2024-09-16,0.7754930428943649
2024-09-17,0.48154305872095626
2024-09-18,0.7081515569425828
2024-09-19,0.48154305872095626
2024-09-20,0.5948473078317695
2024-09-21,0.48154305872095626
2024-09-22,0.7081515569425828
2024-09-23,0.5948473078317695
2024-09-24,0.5665212455540662
2024-09-25,0.6231733701094728
2024-09-26,0.5098691209986596
2024-09-27,0.5098691209986596
2024-09-28,0.7081515569425828
2024-09-29,0.6514994323871761
2024-09-30,0.4248909341655497
2024-10-01,0.48154305872095626
2024-10-02,0.6798254946648794
2024-10-03,0.6514994323871761
2024-10-04,0.4248909341655497
2024-10-05,0.5948473078317695
2024-10-06,0.8497818683310994
2024-10-07,0.6514994323871761
2024-10-08,0.5948473078317695
2024-10-09,0.5665212455540662
2024-10-10,0.48154305872095626
2024-10-11,0.5948473078317695
2024-10-12,0.6798254946648794
2024-10-13,0.6514994323871761
2024-10-14,0.6514994323871761
2024-10-15,0.4248909341655497
2024-10-16,0.6798254946648794
2024-10-17,0.6514994323871761
2024-10-18,0.6514994323871761
2024-10-19,0.7081515569425828
2024-10-20,0.7364776192202861
2024-10-21,0.6231733701094728
2024-10-22,0.6798254946648794
2024-10-23,0.5098691209986596
2024-10-24,0.7081515569425828
2024-10-25,0.7364776192202861
2024-10-26,0.8497818683310994
2024-10-27,0.7931297437756927
2024-10-28,0.5098691209986596
2024-10-29,0.5948473078317695
2024-10-30,0.6798254946648794
2024-10-31,0.9914121797196159
2024-11-01,0.9347600551642092
2024-11-02,0.7081515569425828
2024-11-03,0.6231733701094728
2024-11-04,0.5665212455540662
2024-11-05,0.5098691209986596
2024-11-06,0.3399127473324397
2024-11-07,0.538195183276363
2024-11-08,0.5665212455540662
2024-11-09,0.6231733701094728
2024-11-10,0.6231733701094728
2024-11-11,0.6231733701094728
2024-11-12,0.5098691209986596
2024-11-13,0.453216996443253
2024-11-14,0.5948473078317695
2024-11-15,0.5098691209986596
2024-11-16,0.5948473078317695
2024-11-17,0.6231733701094728
2024-11-18,0.5098691209986596
2024-11-19,0.538195183276363
2024-11-20,0.4248909341655497
2024-11-21,0.453216996443253
2024-11-22,0.5665212455540662
2024-11-23,0.453216996443253
2024-11-24,0.5948473078317695
2024-11-25,0.538195183276363
2024-11-26,0.5098691209986596
2024-11-27,0.5665212455540662
2024-11-28,0.7081515569425828
2024-11-29,0.5948473078317695
2024-11-30,0.6231733701094728
2024-12-01,0.48154305872095626
2024-12-02,0.5665212455540662
2024-12-03,0.453216996443253
2024-12-04,0.48154305872095626
2024-12-05,0.5098691209986596
2024-12-06,0.538195183276363
2024-12-07,0.6798254946648794
2024-12-08,0.7648036814979894
2024-12-09,0.5098691209986596
2024-12-10,0.5665212455540662
2024-12-11,0.6798254946648794
2024-12-12,0.5948473078317695
2024-12-13,0.538195183276363
2024-12-14,0.6514994323871761
2024-12-15,0.7364776192202861
2024-12-16,0.48154305872095626
2024-12-17,0.5948473078317695
2024-12-18,0.6231733701094728
2024-12-19,0.5948473078317695
2024-12-20,0.538195183276363
2024-12-21,0.7648036814979894
2024-12-22,0.5948473078317695
2024-12-23,0.5948473078317695
2024-12-24,0.6514994323871761
2024-12-25,0.821455806053396
2024-12-26,0.6798254946648794
2024-12-27,0.821455806053396
2024-12-28,0.7648036814979894
2024-12-29,0.6231733701094728
2024-12-30,0.8781079306088027
2024-12-31,0.5665212455540662
2025-01-01,0.7648036814979894
2025-01-02,0.7364776192202861
2025-01-03,0.5948473078317695
2025-01-04,0.8781079306088027
2025-01-05,0.6231733701094728
2025-01-06,0.8497818683310994
2025-01-07,0.6231733701094728
2025-01-08,0.538195183276363
2025-01-09,0.538195183276363
2025-01-10,0.6231733701094728
2025-01-11,0.7648036814979894
2025-01-12,0.821455806053396
2025-01-13,0.7081515569425828
2025-01-14,0.6514994323871761
2025-01-15,0.6231733701094728
2025-01-16,0.7081515569425828
2025-01-17,0.538195183276363
2025-01-18,0.7931297437756927
2025-01-19,0.7648036814979894
2025-01-20,0.7364776192202861
2025-01-21,0.6231733701094728
2025-01-22,1.1047164288304292
2025-01-23,0.8781079306088027
2025-01-24,0.6514994323871761
2025-01-25,0.7081515569425828
2025-01-26,0.8497818683310994
2025-01-27,0.5948473078317695
2025-01-28,0.5948473078317695
2025-01-29,0.6798254946648794
2025-01-30,0.6231733701094728
2025-01-31,0.6231733701094728
2025-02-01,0.7081515569425828
2025-02-02,0.7931297437756927
2025-02-03,0.9347600551642092
2025-02-04,0.5948473078317695
2025-02-05,0.6514994323871761
2025-02-06,0.6798254946648794
2025-02-07,0.6798254946648794
2025-02-08,0.7364776192202861
2025-02-09,0.821455806053396
2025-02-10,0.538195183276363
2025-02-11,0.5098691209986596
2025-02-12,0.39656487188784634
2025-02-13,0.6231733701094728
2025-02-14,0.5098691209986596
2025-02-15,0.6798254946648794
2025-02-16,0.7364776192202861
2025-02-17,0.6798254946648794
2025-02-18,0.6231733701094728
2025-02-19,0.5665212455540662
2025-02-20,0.6231733701094728
2025-02-21,0.4248909341655497
2025-02-22,0.5948473078317695
2025-02-23,0.5948473078317695
2025-02-24,0.5948473078317695
2025-02-25,0.5948473078317695
2025-02-26,0.538195183276363
2025-02-27,0.5948473078317695
2025-02-28,0.4248909341655497
2025-03-01,0.6514994323871761
2025-03-02,0.7648036814979894
2025-03-03,0.538195183276363
2025-03-04,0.4248909341655497
2025-03-05,0.48154305872095626
2025-03-06,0.4248909341655497
2025-03-07,0.5665212455540662
2025-03-08,0.5948473078317695
2025-03-09,0.6798254946648794
2025-03-10,0.5098691209986596
2025-03-11,0.5098691209986596
2025-03-12,0.48154305872095626
2025-03-13,0.6231733701094728
2025-03-14,0.5098691209986596
2025-03-15,0.6514994323871761
2025-03-16,0.6231733701094728
2025-03-17,0.453216996443253
2025-03-18,0.5098691209986596
2025-03-19,0.4248909341655497
2025-03-20,0.48154305872095626
2025-03-21,0.5098691209986596
2025-03-22,0.7081515569425828
2025-03-23,0.453216996443253
2025-03-24,0.4248909341655497
2025-03-25,0.48154305872095626
2025-03-26,0.453216996443253
2025-03-27,0.538195183276363
2025-03-28,0.6798254946648794
2025-03-29,0.5948473078317695
2025-03-30,0.6798254946648794
2025-03-31,0.5665212455540662
2025-04-01,0.4248909341655497
2025-04-02,0.5948473078317695
2025-04-03,0.6231733701094728
2025-04-04,0.453216996443253
2025-04-05,0.5098691209986596
2025-04-06,0.5665212455540662
2025-04-07,0.48154305872095626
2025-04-08,0.538195183276363
2025-04-09,0.36823880961014305
2025-04-10,0.5098691209986596
2025-04-11,0.538195183276363
2025-04-12,0.6231733701094728
2025-04-13,0.6514994323871761
2025-04-14,0.48154305872095626
2025-04-15,0.5948473078317695
2025-04-16,0.538195183276363
2025-04-17,0.6514994323871761
2025-04-18,0.7364776192202861
2025-04-19,0.7648036814979894
2025-04-20,0.8497818683310994
2025-04-21,0.7364776192202861
2025-04-22,0.6798254946648794
2025-04-23,0.7364776192202861
2025-04-24,0.6514994323871761
2025-04-25,0.7648036814979894
2025-04-26,1.1613685533858358
2025-04-27,1.3313249270520555
2025-04-28,1.3029988647743522
2025-04-29,1.1613685533858358
2025-04-30,1.189694615663539
2025-05-01,1.1330424911081325
2025-05-02,1.274672802496649
2025-05-03,1.4163031138851656
2025-05-04,2.832606227770331
2025-05-05,2.0678025462723415
2025-05-06,1.4729552384405722
2025-05-07,1.4729552384405722
2025-05-08,1.444629176162869
2025-05-09,1.557933425273682
2025-05-10,1.7562158612176053
2025-05-11,1.812867985773012
2025-05-12,1.444629176162869
2025-05-13,1.2463467402189456
2025-05-14,1.274672802496649
2025-05-15,1.2180206779412424
2025-05-16,1.189694615663539
2025-05-17,1.4729552384405722
2025-05-18,1.5862594875513853
2025-05-19,1.274672802496649
2025-05-20,1.1330424911081325
2025-05-21,1.1613685533858358
2025-05-22,1.3313249270520555
2025-05-23,1.3029988647743522
2025-05-24,1.4163031138851656
2025-05-25,1.6145855498290886
2025-05-26,1.6712376743844954
2025-05-27,1.4729552384405722
2025-05-28,1.3313249270520555
2025-05-29,1.1613685533858358
2025-05-30,1.3596509893297588
2025-05-31,1.5296073629959788
2025-06-01,1.2463467402189456
2025-06-02,1.2180206779412424
2025-06-03,1.2463467402189456
2025-06-04,1.274672802496649
2025-06-05,1.1613685533858358
2025-06-06,1.2180206779412424
2025-06-07,1.2180206779412424
2025-06-08,1.3029988647743522
2025-06-09,1.0480643042750224
2025-06-10,1.019738241997319
2025-06-11,1.076390366552726
2025-06-12,1.274672802496649
2025-06-13,0.9914121797196159
2025-06-14,1.1047164288304292
2025-06-15,1.1330424911081325
2025-06-16,1.1330424911081325
2025-06-17,0.8781079306088027
2025-06-18,0.9630861174419125
2025-06-19,0.9347600551642092
2025-06-20,1.076390366552726
2025-06-21,1.076390366552726
2025-06-22,0.9630861174419125
2025-06-23,1.019738241997319
2025-06-24,0.9630861174419125
2025-06-25,0.8781079306088027
2025-06-26,0.9630861174419125
2025-06-27,1.0480643042750224
2025-06-28,1.019738241997319
2025-06-29,1.1613685533858358
2025-06-30,1.274672802496649
2025-07-01,1.189694615663539
2025-07-02,0.9347600551642092
2025-07-03,0.9914121797196159
2025-07-04,0.9347600551642092
2025-07-05,1.1047164288304292
2025-07-06,0.906433992886506
2025-07-07,0.7931297437756927
2025-07-08,0.906433992886506
2025-07-09,1.019738241997319
2025-07-10,1.1330424911081325
2025-07-11,0.9630861174419125
2025-07-12,0.9347600551642092
2025-07-13,1.3879770516074623
2025-07-14,1.1613685533858358
2025-07-15,0.821455806053396
2025-07-16,0.8497818683310994
2025-07-17,0.7931297437756927
2025-07-18,0.821455806053396
2025-07-19,0.7931297437756927
2025-07-20,1.0480643042750224
2025-07-21,0.9347600551642092
2025-07-22,0.7648036814979894
2025-07-23,0.7081515569425828
2025-07-24,0.7931297437756927
2025-07-25,0.7648036814979894
2025-07-26,0.6798254946648794
2025-07-27,0.6231733701094728
2025-07-28,0.7081515569425828
2025-07-29,0.5665212455540662
2025-07-30,0.7081515569425828
2025-07-31,0.7931297437756927
2025-08-01,0.7648036814979894
2025-08-02,0.7081515569425828
2025-08-03,0.821455806053396
2025-08-04,0.7931297437756927
2025-08-05,0.7931297437756927
2025-08-06,0.538195183276363
2025-08-07,0.5948473078317695
2025-08-08,0.7081515569425828
2025-08-09,0.7648036814979894
2025-08-10,0.906433992886506
2025-08-11,0.6231733701094728
2025-08-12,0.6514994323871761
2025-08-13,0.6231733701094728
2025-08-14,0.538195183276363
2025-08-15,0.5665212455540662
2025-08-16,0.7364776192202861
2025-08-17,1.189694615663539
2025-08-18,0.7364776192202861
2025-08-19,0.6798254946648794
2025-08-20,0.7081515569425828
2025-08-21,0.5948473078317695
2025-08-22,0.6231733701094728
2025-08-23,0.7648036814979894
2025-08-24,0.8497818683310994
2025-08-25,0.7081515569425828
2025-08-26,0.538195183276363
2025-08-27,0.538195183276363
2025-08-28,0.6514994323871761
2025-08-29,0.5948473078317695
2025-08-30,0.7081515569425828
2025-08-31,0.7648036814979894
2025-09-01,0.6798254946648794
2025-09-02,0.5098691209986596
2025-09-03,0.453216996443253
2025-09-04,0.48154305872095626
2025-09-05,0.538195183276363
2025-09-06,0.5665212455540662
2025-09-07,0.48154305872095626
2025-09-08,0.4248909341655497
2025-09-09,0.5948473078317695
2025-09-10,0.5098691209986596
2025-09-11,0.5098691209986596
2025-09-12,0.5665212455540662
2025-09-13,0.7081515569425828
2025-09-14,0.6514994323871761
2025-09-15,0.6514994323871761
2025-09-16,0.5098691209986596
2025-09-17,0.5098691209986596
2025-09-18,0.5098691209986596
2025-09-19,0.538195183276363
2025-09-20,0.538195183276363
2025-09-21,0.6231733701094728
2025-09-22,0.6798254946648794
2025-09-23,0.5665212455540662
2025-09-24,0.538195183276363
2025-09-25,0.5948473078317695
2025-09-26,0.5098691209986596
2025-09-27,0.6514994323871761
2025-09-28,0.5948473078317695
2025-09-29,0.6798254946648794
2025-09-30,0.5665212455540662
2025-10-01,0.5665212455540662
2025-10-02,0.538195183276363
2025-10-03,0.5098691209986596
2025-10-04,0.4248909341655497
2025-10-05,0.7081515569425828
2025-10-06,0.538195183276363
2025-10-07,0.538195183276363
2025-10-08,0.6514994323871761
2025-10-09,0.6514994323871761
2025-10-10,0.538195183276363
2025-10-11,0.6231733701094728
2025-10-12,0.7364776192202861
2025-10-13,0.7081515569425828
2025-10-14,0.538195183276363
2025-10-15,0.5948473078317695
2025-10-16,0.5948473078317695
2025-10-17,0.7081515569425828
2025-10-18,0.7648036814979894
2025-10-19,0.7648036814979894
2025-10-20,0.9347600551642092
2025-10-21,0.6231733701094728
2025-10-22,0.7648036814979894
2025-10-23,0.6231733701094728
2025-10-24,0.6798254946648794
2025-10-25,0.8781079306088027
2025-10-26,0.8497818683310994
2025-10-27,0.6798254946648794
2025-10-28,0.6514994323871761
2025-10-29,0.6514994323871761
2025-10-30,0.9630861174419125
2025-10-31,1.4163031138851656
2025-11-01,1.189694615663539
2025-11-02,0.6231733701094728
2025-11-03,0.5665212455540662
2025-11-04,0.48154305872095626
2025-11-05,0.453216996443253
2025-11-06,0.5948473078317695
2025-11-07,0.5665212455540662
2025-11-08,0.48154305872095626
2025-11-09,0.6514994323871761
2025-11-10,0.5665212455540662
2025-11-11,0.5098691209986596
2025-11-12,0.538195183276363
2025-11-13,0.48154305872095626
2025-11-14,0.538195183276363
2025-11-15,0.6231733701094728
2025-11-16,0.7648036814979894
2025-11-17,0.5665212455540662
2025-11-18,0.48154305872095626
2025-11-19,0.538195183276363
2025-11-20,0.538195183276363
2025-11-21,0.5948473078317695
2025-11-22,0.6798254946648794
2025-11-23,0.538195183276363
2025-11-24,0.538195183276363
2025-11-25,0.6231733701094728
2025-11-26,0.6798254946648794
2025-11-27,0.6514994323871761
2025-11-28,0.36823880961014305
2025-11-29,0.5098691209986596
2025-11-30,0.5665212455540662
2025-12-01,0.5665212455540662
2025-12-02,0.538195183276363
2025-12-03,0.538195183276363
2025-12-04,0.4248909341655497
2025-12-05,0.538195183276363
2025-12-06,0.6231733701094728
2025-12-07,0.6798254946648794
2025-12-08,0.5948473078317695
2025-12-09,0.5098691209986596
2025-12-10,0.538195183276363
2025-12-11,0.5353679367576328
2025-12-12,0.5452298013916865
2025-12-13,0.5593928325305382
2025-12-14,0.7331278010701319
2025-12-15,0.6850780095243211
2025-12-16,0.5353679367576328
2025-12-17,0.6511912491173619
2025-12-18,0.5932795929374974
2025-12-19,0.5014811763506737
2025-12-20,0.5113430409847274
2025-12-21,0.4534313848048628
2025-12-22,0.6173044887104028
2025-12-23,0.5113430409847274
2025-12-24,0.6752161448902674
2025-12-25,0.7670145614770911
2025-12-26,0.6752161448902674
2025-12-27,0.7091029052972265
2025-12-28,0.7189647699312802
2025-12-29,0.5353679367576328
2025-12-30,0.7429896657041857
2025-12-31,0.6271663533444565
2026-01-01,0.6511912491173619
2026-01-02,0.6850780095243211
2026-01-03,0.8489511134298611
2026-01-04,0.6271663533444565
2026-01-05,0.569254697164592
2026-01-06,0.5593928325305382
2026-01-07,0.5452298013916865
2026-01-08,0.6752161448902674
2026-01-09,0.6271663533444565
2026-01-10,0.6114356073113327
2026-01-11,0.6508830658475477
2026-01-12,0.6311593365794402
2026-01-13,0.5522644195070102
2026-01-14,0.5719881487751177
2026-01-15,0.5917118780432252
2026-01-16,0.5522644195070102
2026-01-17,0.6114356073113327
2026-01-18,0.8481203585286228
2026-01-19,0.6114356073113327
2026-01-20,0.6114356073113327
2026-01-21,0.4930932317026877
2026-01-22,0.5128169609707952
2026-01-23,0.5522644195070102
2026-01-24,0.8678440877967303
2026-01-25,0.7692254414561928
2026-01-26,0.6706067951156552
2026-01-27,0.7297779829199778
2026-01-28,0.5522644195070102
2026-01-29,0.5719881487751177
2026-01-30,0.6508830658475477
2026-01-31,0.7495017121880853
2026-02-01,0.8678440877967303
2026-02-02,0.7297779829199778
2026-02-03,0.5522644195070102
2026-02-04,0.5128169609707952
2026-02-05,0.6508830658475477
2026-02-06,0.6311593365794402
2026-02-07,0.6114356073113327
2026-02-08,0.7297779829199778
2026-02-09,0.5325406902389027
2026-02-10,0.4733695024345802
2026-02-11,0.5522644195070102
2026-02-12,0.7297779829199778
2026-02-13,0.45364577316647264
2026-02-14,0.6311593365794402
2026-02-15,0.6508830658475477
2026-02-16,0.6706067951156552
2026-02-17,0.4930932317026877
2026-02-18,0.6706067951156552
2026-02-19,0.5719881487751177
2026-02-20,0.6311593365794402
2026-02-21,0.6706067951156552
2026-02-22,0.5128169609707952
2026-02-23,0.6114356073113327
2026-02-24,0.5325406902389027
2026-02-25,0.5522644195070102
2026-02-26,0.5325406902389027
2026-02-27,0.6311593365794402
2026-02-28,0.7297779829199778
2026-03-01,0.6508830658475477
2026-03-02,0.5719881487751177
2026-03-03,0.5128169609707952
2026-03-04,0.5325406902389027
2026-03-05,0.4930932317026877
2026-03-06,0.4930932317026877
2026-03-07,0.6114356073113327
2026-03-08,0.6114356073113327
2026-03-09,0.6311593365794402
2026-03-10,0.5128169609707952
2026-03-11,0.5128169609707952
2026-03-12,0.45364577316647264
2026-03-13,0.5719881487751177
2026-03-14,0.7100542536518702
2026-03-15,0.6706067951156552
2026-03-16,0.7889491707243003
2026-03-17,0.6311593365794402
2026-03-18,0.5522644195070102
2026-03-19,0.6311593365794402
2026-03-20,0.6706067951156552
2026-03-21,0.7100542536518702
2026-03-22,0.5917118780432252
2026-03-23,0.6114356073113327
2026-03-24,0.5522644195070102
2026-03-25,0.7297779829199778
2026-03-26,0.6706067951156552
2026-03-27,0.5719881487751177
2026-03-28,0.7889491707243003
2026-03-29,0.7692254414561928
2026-03-30,0.6311593365794402
2026-03-31,0.6903305243837627
2026-04-01,0.6311593365794402
2026-04-02,0.7692254414561928
2026-04-03,0.5719881487751177
2026-04-04,0.6903305243837627
2026-04-05,0.8086728999924078
2026-04-06,0.6508830658475477
2026-04-07,0.7495017121880853
2026-04-08,0.6114356073113327
2026-04-09,0.6903305243837627
2026-04-10,0.6706067951156552
2026-04-11,0.7297779829199778
2026-04-12,0.8481203585286228
2026-04-13,0.7297779829199778
2026-04-14,0.6508830658475477
2026-04-15,0.6114356073113327
2026-04-16,0.6508830658475477
2026-04-17,0.7100542536518702
2026-04-18,0.6903305243837627
2026-04-19,0.9072915463329453
2026-04-20,0.7495017121880853
2026-04-21,0.7495017121880853
2026-04-22,0.7692254414561928
2026-04-23,0.6706067951156552
2026-04-24,0.6114356073113327
2026-04-25,0.8678440877967303
2026-04-26,0.9072915463329453
2026-04-27,0.6706067951156552
2026-04-28,0.6706067951156552
2026-04-29,0.7495017121880853
2026-04-30,0.7495017121880853
2026-05-01,0.7889491707243003
2026-05-02,0.8086728999924078
2026-05-03,1.1637000268183428
2026-05-04,1.9723729268107508
2026-05-05,1.7751356341296756
2026-05-06,1.321489860963203
2026-05-07,1.2425949438907729
2026-05-08,1.1439762975502354
2026-05-09,1.3806610487675255
2026-05-10,1.4398322365718481
2026-05-11,1.3412135902313105
2026-05-12,1.0453576512096978
2026-05-13,1.1637000268183428
2026-05-14,1.2031474853545578
2026-05-15,1.0256339219415904
2026-05-16,1.3017661316950955
2026-05-17,1.2031474853545578
2026-05-18,1.0453576512096978
2026-05-19,0.9270152756010528
2026-05-20,0.9270152756010528
2026-05-21,0.9861864634053754
2026-05-22,1.1439762975502354
2026-05-23,1.1439762975502354
2026-05-24,1.5778983414486005
2026-05-25,1.5384508829123855
2026-05-26,1.2031474853545578
2026-05-27,1.0650813804778054
2026-05-28,1.1045288390140204
2026-05-29,0.9664627341372679
2026-05-30,1.2228712146226655
2026-05-31,1.2031474853545578
