Time,shirk
2025-06-25,64.0
2025-06-26,57.0
2025-06-27,52.0
2025-06-28,61.0
2025-06-29,67.0
2025-06-30,44.0
2025-07-01,51.0
2025-07-02,53.0
2025-07-03,47.0
2025-07-04,45.0
2025-07-05,54.0
2025-07-06,81.0
2025-07-07,53.0
2025-07-08,60.0
2025-07-09,56.0
2025-07-10,61.0
2025-07-11,73.0
2025-07-12,70.0
2025-07-13,61.0
2025-07-14,48.0
2025-07-15,45.0
2025-07-16,65.0
2025-07-17,52.0
2025-07-18,65.0
2025-07-19,77.0
2025-07-20,84.0
2025-07-21,75.0
2025-07-22,47.0
2025-07-23,38.0
2025-07-24,62.0
2025-07-25,67.0
2025-07-26,53.0
2025-07-27,54.0
2025-07-28,72.0
2025-07-29,63.0
2025-07-30,56.0
2025-07-31,68.0
2025-08-01,76.0
2025-08-02,52.0
2025-08-03,66.0
2025-08-04,63.0
2025-08-05,54.0
2025-08-06,48.0
2025-08-07,56.0
2025-08-08,72.0
2025-08-09,41.0
2025-08-10,57.0
2025-08-11,60.0
2025-08-12,30.0
2025-08-13,68.0
2025-08-14,55.0
2025-08-15,64.0
2025-08-16,44.0
2025-08-17,45.0
2025-08-18,57.0
2025-08-19,47.0
2025-08-20,50.0
2025-08-21,67.0
2025-08-22,40.0
2025-08-23,38.0
2025-08-24,41.0
2025-08-25,54.0
2025-08-26,52.0
2025-08-27,60.0
2025-08-28,50.0
2025-08-29,39.0
2025-08-30,30.0
2025-08-31,48.0
2025-09-01,37.0
2025-09-02,59.0
2025-09-03,51.0
2025-09-04,46.0
2025-09-05,35.0
2025-09-06,53.0
2025-09-07,51.0
2025-09-08,61.0
2025-09-09,72.0
2025-09-10,62.0
2025-09-11,76.0
2025-09-12,58.0
2025-09-13,42.0
2025-09-14,52.0
2025-09-15,74.0
2025-09-16,59.0
2025-09-17,51.0
2025-09-18,40.0
2025-09-19,47.0
2025-09-20,75.0
2025-09-21,50.0
2025-09-22,58.0
2025-09-23,48.0
2025-09-24,56.0
2025-09-25,42.0
2025-09-26,49.0
2025-09-27,47.0
2025-09-28,45.0
2025-09-29,60.0
2025-09-30,68.0
2025-10-01,58.0
2025-10-02,63.0
2025-10-03,64.0
2025-10-04,46.0
2025-10-05,37.0
2025-10-06,39.0
2025-10-07,68.0
2025-10-08,55.0
2025-10-09,45.0
2025-10-10,53.0
2025-10-11,29.0
2025-10-12,57.0
2025-10-13,51.0
2025-10-14,58.0
2025-10-15,49.0
2025-10-16,76.0
2025-10-17,73.0
2025-10-18,42.0
2025-10-19,48.0
2025-10-20,62.0
2025-10-21,58.0
2025-10-22,50.0
2025-10-23,50.0
2025-10-24,53.0
2025-10-25,39.0
2025-10-26,57.0
2025-10-27,69.0
2025-10-28,62.0
2025-10-29,48.0
2025-10-30,43.0
2025-10-31,66.0
2025-11-01,59.0
2025-11-02,49.0
2025-11-03,72.0
2025-11-04,51.0
2025-11-05,73.0
2025-11-06,74.0
2025-11-07,86.0
2025-11-08,50.0
2025-11-09,54.0
2025-11-10,67.0
2025-11-11,56.0
2025-11-12,42.0
2025-11-13,64.0
2025-11-14,63.0
2025-11-15,46.0
2025-11-16,34.0
2025-11-17,57.0
2025-11-18,100.0
2025-11-19,58.0
2025-11-20,56.0
2025-11-21,54.0
2025-11-22,59.0
2025-11-23,68.0
2025-11-24,45.0
2025-11-25,48.0
2025-11-26,35.0
2025-11-27,54.0
2025-11-28,43.0
2025-11-29,37.0
2025-11-30,41.0
2025-12-01,52.0
2025-12-02,57.0
2025-12-03,55.0
2025-12-04,32.0
2025-12-05,46.0
2025-12-06,43.0
2025-12-07,52.0
2025-12-08,56.0
2025-12-09,39.0
2025-12-10,58.0
2025-12-11,56.5
2025-12-12,57.0
2025-12-13,56.0
2025-12-14,82.5
2025-12-15,53.5
2025-12-16,46.0
2025-12-17,35.5
2025-12-18,64.5
2025-12-19,68.5
2025-12-20,51.5
2025-12-21,43.0
2025-12-22,39.5
2025-12-23,45.0
2025-12-24,49.0
2025-12-25,52.5
2025-12-26,60.0
2025-12-27,72.0
2025-12-28,61.5
2025-12-29,49.0
2025-12-30,68.5
2025-12-31,65.5
2026-01-01,56.0
2026-01-02,55.0
2026-01-03,56.5
2026-01-04,54.5
2026-01-05,61.5
2026-01-06,55.0
2026-01-07,67.5
2026-01-08,56.5
2026-01-09,71.0
2026-01-10,79.0
2026-01-11,63.0
2026-01-12,56.0
2026-01-13,61.0
2026-01-14,65.0
2026-01-15,78.0
2026-01-16,81.0
2026-01-17,62.0
2026-01-18,43.0
2026-01-19,87.0
2026-01-20,68.0
2026-01-21,61.0
2026-01-22,73.0
2026-01-23,60.0
2026-01-24,68.0
2026-01-25,70.0
2026-01-26,72.0
2026-01-27,82.0
2026-01-28,59.0
2026-01-29,84.0
2026-01-30,85.0
2026-01-31,62.0
2026-02-01,87.0
2026-02-02,78.0
2026-02-03,71.0
2026-02-04,91.0
2026-02-05,80.0
2026-02-06,72.0
2026-02-07,52.0
2026-02-08,70.0
2026-02-09,65.0
2026-02-10,68.0
2026-02-11,65.0
2026-02-12,56.0
2026-02-13,54.0
2026-02-14,81.0
2026-02-15,65.0
2026-02-16,75.0
2026-02-17,56.0
2026-02-18,38.0
2026-02-19,69.0
2026-02-20,99.0
2026-02-21,75.0
2026-02-22,77.0
2026-02-23,81.0
2026-02-24,78.0
2026-02-25,93.0
2026-02-26,71.0
2026-02-27,69.0
2026-02-28,73.0
2026-03-01,55.0
2026-03-02,99.0
2026-03-03,81.0
2026-03-04,76.0
2026-03-05,84.0
2026-03-06,75.0
2026-03-07,76.0
2026-03-08,52.0
2026-03-09,72.0
2026-03-10,83.0
2026-03-11,69.0
2026-03-12,69.0
2026-03-13,62.0
2026-03-14,57.0
2026-03-15,48.0
2026-03-16,75.0
2026-03-17,53.0
2026-03-18,75.0
2026-03-19,70.0
2026-03-20,86.0
2026-03-21,83.0
2026-03-22,66.0
2026-03-23,83.0
2026-03-24,85.0
2026-03-25,92.0
2026-03-26,71.0
2026-03-27,79.0
2026-03-28,44.0
2026-03-29,43.0
2026-03-30,80.0
2026-03-31,88.0
2026-04-01,68.0
2026-04-02,81.0
2026-04-03,56.0
2026-04-04,49.0
2026-04-05,66.0
2026-04-06,93.0
2026-04-07,88.0
2026-04-08,66.0
2026-04-09,86.0
2026-04-10,56.0
2026-04-11,63.0
2026-04-12,74.0
2026-04-13,89.0
2026-04-14,88.0
2026-04-15,77.0
2026-04-16,59.0
2026-04-17,80.0
2026-04-18,66.0
2026-04-19,62.0
2026-04-20,79.0
2026-04-21,65.0
2026-04-22,71.0
2026-04-23,74.0
2026-04-24,58.0
2026-04-25,66.0
2026-04-26,65.0
2026-04-27,71.0
2026-04-28,66.0
2026-04-29,64.0
2026-04-30,82.0
2026-05-01,80.0
2026-05-02,65.0
2026-05-03,68.0
2026-05-04,71.0
2026-05-05,78.0
2026-05-06,70.0
2026-05-07,49.0
2026-05-08,45.0
2026-05-09,64.0
2026-05-10,71.0
2026-05-11,73.0
2026-05-12,58.0
2026-05-13,53.0
2026-05-14,47.0
2026-05-15,51.0
2026-05-16,39.0
2026-05-17,56.0
2026-05-18,69.0
2026-05-19,65.0
2026-05-20,53.0
2026-05-21,62.0
2026-05-22,65.0
2026-05-23,59.0
2026-05-24,67.0
2026-05-25,55.0
2026-05-26,60.0
2026-05-27,70.0
2026-05-28,73.0
2026-05-29,100.0
2026-05-30,78.0
2026-05-31,47.0
