Time,regina_king
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,1.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,1.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,1.0
2022-08-28,1.0
2022-08-29,0.9895833333333333
2022-08-30,1.0
2022-08-31,0.38541666666666663
2022-09-01,0.35416666666666663
2022-09-02,0.35416666666666663
2022-09-03,1.0729166666666665
2022-09-04,1.375
2022-09-05,1.2604166666666665
2022-09-06,0.3958333333333333
2022-09-07,0.2708333333333333
2022-09-08,0.34375
2022-09-09,0.3333333333333333
2022-09-10,1.03125
2022-09-11,0.9375
2022-09-12,0.3020833333333333
2022-09-13,0.38541666666666663
2022-09-14,0.35416666666666663
2022-09-15,0.3333333333333333
2022-09-16,0.21875
2022-09-17,0.41666666666666663
2022-09-18,0.9270833333333333
2022-09-19,0.3645833333333333
2022-09-20,0.35416666666666663
2022-09-21,0.32291666666666663
2022-09-22,0.9270833333333333
2022-09-23,0.375
2022-09-24,1.0
2022-09-25,0.9895833333333333
2022-09-26,0.2708333333333333
2022-09-27,0.21875
2022-09-28,0.5833333333333333
2022-09-29,0.5208333333333333
2022-09-30,0.5
2022-10-01,1.9583333333333333
2022-10-02,0.8958333333333333
2022-10-03,0.41666666666666663
2022-10-04,0.5833333333333333
2022-10-05,0.625
2022-10-06,0.5208333333333333
2022-10-07,0.6041666666666666
2022-10-08,0.7916666666666666
2022-10-09,0.75
2022-10-10,0.625
2022-10-11,0.7916666666666666
2022-10-12,0.75
2022-10-13,0.6666666666666666
2022-10-14,0.6041666666666666
2022-10-15,0.9166666666666666
2022-10-16,1.1875
2022-10-17,0.6666666666666666
2022-10-18,0.625
2022-10-19,0.6041666666666666
2022-10-20,0.625
2022-10-21,0.7708333333333333
2022-10-22,0.9583333333333333
2022-10-23,0.8958333333333333
2022-10-24,0.5625
2022-10-25,0.5625
2022-10-26,0.5416666666666666
2022-10-27,0.4583333333333333
2022-10-28,0.4375
2022-10-29,0.8958333333333333
2022-10-30,0.6875
2022-10-31,0.625
2022-11-01,0.47916666666666663
2022-11-02,0.625
2022-11-03,0.29166666666666663
2022-11-04,0.4583333333333333
2022-11-05,0.5
2022-11-06,0.7708333333333333
2022-11-07,1.7083333333333333
2022-11-08,0.8541666666666666
2022-11-09,0.6666666666666666
2022-11-10,0.6041666666666666
2022-11-11,0.6875
2022-11-12,0.8541666666666666
2022-11-13,0.75
2022-11-14,0.5625
2022-11-15,0.5625
2022-11-16,0.4583333333333333
2022-11-17,0.6875
2022-11-18,0.47916666666666663
2022-11-19,0.6458333333333333
2022-11-20,0.6041666666666666
2022-11-21,0.41666666666666663
2022-11-22,0.6041666666666666
2022-11-23,1.625
2022-11-24,0.6875
2022-11-25,0.5416666666666666
2022-11-26,0.6458333333333333
2022-11-27,0.7083333333333333
2022-11-28,0.3958333333333333
2022-11-29,0.5
2022-11-30,0.47916666666666663
2022-12-01,0.47916666666666663
2022-12-02,0.4375
2022-12-03,0.6041666666666666
2022-12-04,0.6458333333333333
2022-12-05,0.4583333333333333
2022-12-06,0.625
2022-12-07,0.5
2022-12-08,0.6875
2022-12-09,0.4583333333333333
2022-12-10,0.6458333333333333
2022-12-11,0.8333333333333333
2022-12-12,0.7083333333333333
2022-12-13,0.5833333333333333
2022-12-14,0.6041666666666666
2022-12-15,0.6666666666666666
2022-12-16,0.5416666666666666
2022-12-17,0.75
2022-12-18,0.875
2022-12-19,0.6875
2022-12-20,0.5208333333333333
2022-12-21,0.5
2022-12-22,0.7083333333333333
2022-12-23,0.625
2022-12-24,1.0833333333333333
2022-12-25,1.2916666666666665
2022-12-26,1.0833333333333333
2022-12-27,1.1666666666666665
2022-12-28,1.2916666666666665
2022-12-29,1.125
2022-12-30,0.9791666666666666
2022-12-31,1.2083333333333333
2023-01-01,1.0208333333333333
2023-01-02,1.1666666666666665
2023-01-03,0.6041666666666666
2023-01-04,0.625
2023-01-05,0.6875
2023-01-06,0.7916666666666666
2023-01-07,1.0416666666666665
2023-01-08,0.9583333333333333
2023-01-09,0.5416666666666666
2023-01-10,0.625
2023-01-11,1.4583333333333333
2023-01-12,0.8958333333333333
2023-01-13,0.9583333333333333
2023-01-14,1.0416666666666665
2023-01-15,1.25
2023-01-16,1.3958333333333333
2023-01-17,0.8333333333333333
2023-01-18,0.8125
2023-01-19,0.7708333333333333
2023-01-20,2.083333333333333
2023-01-21,1.7083333333333333
2023-01-22,1.2083333333333333
2023-01-23,0.7083333333333333
2023-01-24,0.8125
2023-01-25,0.7708333333333333
2023-01-26,0.6458333333333333
2023-01-27,0.7291666666666666
2023-01-28,0.8541666666666666
2023-01-29,0.7291666666666666
2023-01-30,0.47916666666666663
2023-01-31,0.47916666666666663
2023-02-01,0.41666666666666663
2023-02-02,0.6041666666666666
2023-02-03,0.5833333333333333
2023-02-04,0.8125
2023-02-05,1.0416666666666665
2023-02-06,0.7708333333333333
2023-02-07,0.41666666666666663
2023-02-08,0.4583333333333333
2023-02-09,0.5208333333333333
2023-02-10,0.5208333333333333
2023-02-11,0.6666666666666666
2023-02-12,0.7708333333333333
2023-02-13,0.375
2023-02-14,0.3958333333333333
2023-02-15,0.375
2023-02-16,0.4375
2023-02-17,0.6875
2023-02-18,0.625
2023-02-19,0.6875
2023-02-20,0.6458333333333333
2023-02-21,0.6041666666666666
2023-02-22,0.4583333333333333
2023-02-23,0.47916666666666663
2023-02-24,0.8333333333333333
2023-02-25,0.8125
2023-02-26,1.125
2023-02-27,0.7708333333333333
2023-02-28,0.5
2023-03-01,0.6041666666666666
2023-03-02,0.5833333333333333
2023-03-03,0.47916666666666663
2023-03-04,0.6458333333333333
2023-03-05,0.8125
2023-03-06,0.41666666666666663
2023-03-07,0.35416666666666663
2023-03-08,0.4375
2023-03-09,0.6666666666666666
2023-03-10,0.5208333333333333
2023-03-11,0.5833333333333333
2023-03-12,0.5416666666666666
2023-03-13,0.6666666666666666
2023-03-14,0.5416666666666666
2023-03-15,0.3333333333333333
2023-03-16,0.6041666666666666
2023-03-17,0.375
2023-03-18,0.4583333333333333
2023-03-19,0.7291666666666666
2023-03-20,0.3958333333333333
2023-03-21,0.4375
2023-03-22,0.4375
2023-03-23,0.6041666666666666
2023-03-24,0.625
2023-03-25,0.5833333333333333
2023-03-26,0.9791666666666666
2023-03-27,0.7708333333333333
2023-03-28,0.5833333333333333
2023-03-29,0.6875
2023-03-30,0.6041666666666666
2023-03-31,0.7083333333333333
2023-04-01,0.5833333333333333
2023-04-02,0.75
2023-04-03,0.5416666666666666
2023-04-04,0.3958333333333333
2023-04-05,0.35416666666666663
2023-04-06,0.4375
2023-04-07,0.5625
2023-04-08,0.6875
2023-04-09,0.7708333333333333
2023-04-10,0.5833333333333333
2023-04-11,0.41666666666666663
2023-04-12,0.5625
2023-04-13,0.5833333333333333
2023-04-14,0.625
2023-04-15,0.6666666666666666
2023-04-16,0.625
2023-04-17,0.3958333333333333
2023-04-18,0.47916666666666663
2023-04-19,0.375
2023-04-20,0.4583333333333333
2023-04-21,0.5
2023-04-22,0.5833333333333333
2023-04-23,1.1041666666666665
2023-04-24,0.5625
2023-04-25,0.5
2023-04-26,0.605126811594203
2023-04-27,0.5664673913043479
2023-04-28,0.4326630434782609
2023-04-29,0.605126811594203
2023-04-30,0.7211050724637682
2023-05-01,0.4609057971014493
2023-05-02,0.4222463768115942
2023-05-03,0.6437862318840579
2023-05-04,0.38358695652173913
2023-05-05,0.4326630434782609
2023-05-06,0.5382246376811595
2023-05-07,0.8549094202898551
2023-05-08,0.35534420289855073
2023-05-09,0.4609057971014493
2023-05-10,0.35534420289855073
2023-05-11,0.5664673913043479
2023-05-12,0.3657608695652174
2023-05-13,0.4044202898550725
2023-05-14,0.5382246376811595
2023-05-15,0.3657608695652174
2023-05-16,0.35534420289855073
2023-05-17,0.4995652173913044
2023-05-18,0.4222463768115942
2023-05-19,0.5382246376811595
2023-05-20,0.6616123188405797
2023-05-21,0.6437862318840579
2023-05-22,0.29885869565217393
2023-05-23,0.4222463768115942
2023-05-24,0.4326630434782609
2023-05-25,0.4995652173913044
2023-05-26,0.35652173913043483
2023-05-27,0.49913043478260877
2023-05-28,0.6773913043478261
2023-05-29,0.5704347826086957
2023-05-30,0.3921739130434783
2023-05-31,0.4278260869565218
2023-06-01,0.28521739130434787
2023-06-02,0.4634782608695653
2023-06-03,1.176521739130435
2023-06-04,1.1408695652173915
2023-06-05,0.7486956521739132
2023-06-06,0.6060869565217393
2023-06-07,0.5704347826086957
2023-06-08,0.4278260869565218
2023-06-09,0.4634782608695653
2023-06-10,0.49913043478260877
2023-06-11,0.49913043478260877
2023-06-12,0.4634782608695653
2023-06-13,0.5704347826086957
2023-06-14,0.6060869565217393
2023-06-15,0.5704347826086957
2023-06-16,0.6417391304347827
2023-06-17,0.6773913043478261
2023-06-18,0.6773913043478261
2023-06-19,0.5347826086956522
2023-06-20,0.6417391304347827
2023-06-21,0.49913043478260877
2023-06-22,0.4278260869565218
2023-06-23,0.5347826086956522
2023-06-24,0.5347826086956522
2023-06-25,0.49913043478260877
2023-06-26,0.4634782608695653
2023-06-27,0.49913043478260877
2023-06-28,0.49913043478260877
2023-06-29,0.4278260869565218
2023-06-30,0.49913043478260877
2023-07-01,0.4634782608695653
2023-07-02,0.4278260869565218
2023-07-03,0.5347826086956522
2023-07-04,0.5704347826086957
2023-07-05,0.5347826086956522
2023-07-06,0.3921739130434783
2023-07-07,0.5347826086956522
2023-07-08,0.5347826086956522
2023-07-09,0.6773913043478261
2023-07-10,0.35652173913043483
2023-07-11,0.35652173913043483
2023-07-12,0.4278260869565218
2023-07-13,0.32086956521739135
2023-07-14,0.49913043478260877
2023-07-15,0.4634782608695653
2023-07-16,0.5347826086956522
2023-07-17,0.35652173913043483
2023-07-18,0.4278260869565218
2023-07-19,0.4634782608695653
2023-07-20,0.3921739130434783
2023-07-21,0.6773913043478261
2023-07-22,0.7130434782608697
2023-07-23,0.6773913043478261
2023-07-24,0.49913043478260877
2023-07-25,0.5347826086956522
2023-07-26,0.49913043478260877
2023-07-27,0.4634782608695653
2023-07-28,0.32086956521739135
2023-07-29,0.7486956521739132
2023-07-30,0.6773913043478261
2023-07-31,0.4634782608695653
2023-08-01,0.5704347826086957
2023-08-02,0.4634782608695653
2023-08-03,0.5704347826086957
2023-08-04,0.7486956521739132
2023-08-05,1.105217391304348
2023-08-06,0.9269565217391306
2023-08-07,0.7486956521739132
2023-08-08,0.6060869565217393
2023-08-09,0.6773913043478261
2023-08-10,0.5704347826086957
2023-08-11,0.4278260869565218
2023-08-12,0.5704347826086957
2023-08-13,0.7486956521739132
2023-08-14,0.7130434782608697
2023-08-15,0.6773913043478261
2023-08-16,0.4278260869565218
2023-08-17,0.5704347826086957
2023-08-18,0.5704347826086957
2023-08-19,0.3921739130434783
2023-08-20,0.5347826086956522
2023-08-21,0.35652173913043483
2023-08-22,0.32086956521739135
2023-08-23,0.5347826086956522
2023-08-24,0.32086956521739135
2023-08-25,0.4278260869565218
2023-08-26,0.49913043478260877
2023-08-27,0.5704347826086957
2023-08-28,0.4278260869565218
2023-08-29,0.35652173913043483
2023-08-30,0.35652173913043483
2023-08-31,0.4634782608695653
2023-09-01,0.5704347826086957
2023-09-02,0.4634782608695653
2023-09-03,0.4634782608695653
2023-09-04,0.5347826086956522
2023-09-05,0.3921739130434783
2023-09-06,0.5347826086956522
2023-09-07,0.5704347826086957
2023-09-08,0.35652173913043483
2023-09-09,0.4278260869565218
2023-09-10,0.6417391304347827
2023-09-11,0.49913043478260877
2023-09-12,0.3921739130434783
2023-09-13,0.32086956521739135
2023-09-14,0.4634782608695653
2023-09-15,0.5704347826086957
2023-09-16,0.6060869565217393
2023-09-17,0.5704347826086957
2023-09-18,0.4278260869565218
2023-09-19,0.32086956521739135
2023-09-20,0.4278260869565218
2023-09-21,0.4634782608695653
2023-09-22,0.4278260869565218
2023-09-23,0.5704347826086957
2023-09-24,0.6773913043478261
2023-09-25,0.5347826086956522
2023-09-26,0.24956521739130438
2023-09-27,0.32086956521739135
2023-09-28,0.3921739130434783
2023-09-29,0.5704347826086957
2023-09-30,0.7130434782608697
2023-10-01,0.5347826086956522
2023-10-02,0.28521739130434787
2023-10-03,0.49913043478260877
2023-10-04,0.4634782608695653
2023-10-05,0.3921739130434783
2023-10-06,0.3921739130434783
2023-10-07,0.49913043478260877
2023-10-08,0.4634782608695653
2023-10-09,0.35652173913043483
2023-10-10,0.4278260869565218
2023-10-11,0.4278260869565218
2023-10-12,0.4634782608695653
2023-10-13,0.4278260869565218
2023-10-14,0.6060869565217393
2023-10-15,0.6417391304347827
2023-10-16,0.49913043478260877
2023-10-17,0.3921739130434783
2023-10-18,0.3921739130434783
2023-10-19,0.28521739130434787
2023-10-20,0.3921739130434783
2023-10-21,0.4278260869565218
2023-10-22,0.3921739130434783
2023-10-23,0.35652173913043483
2023-10-24,0.3921739130434783
2023-10-25,0.4278260869565218
2023-10-26,0.3921739130434783
2023-10-27,0.35652173913043483
2023-10-28,0.6773913043478261
2023-10-29,0.49913043478260877
2023-10-30,0.3921739130434783
2023-10-31,0.4634782608695653
2023-11-01,0.4634782608695653
2023-11-02,0.4278260869565218
2023-11-03,0.4278260869565218
2023-11-04,0.49913043478260877
2023-11-05,0.7130434782608697
2023-11-06,0.3921739130434783
2023-11-07,0.5347826086956522
2023-11-08,0.35652173913043483
2023-11-09,0.3921739130434783
2023-11-10,0.35652173913043483
2023-11-11,0.4278260869565218
2023-11-12,0.6417391304347827
2023-11-13,0.3921739130434783
2023-11-14,0.32086956521739135
2023-11-15,0.4278260869565218
2023-11-16,0.32086956521739135
2023-11-17,0.3921739130434783
2023-11-18,0.4278260869565218
2023-11-19,0.4278260869565218
2023-11-20,0.28521739130434787
2023-11-21,0.3921739130434783
2023-11-22,0.32086956521739135
2023-11-23,0.5347826086956522
2023-11-24,0.7130434782608697
2023-11-25,0.6417391304347827
2023-11-26,0.6060869565217393
2023-11-27,0.49913043478260877
2023-11-28,0.32086956521739135
2023-11-29,0.28521739130434787
2023-11-30,0.32086956521739135
2023-12-01,0.32086956521739135
2023-12-02,0.35652173913043483
2023-12-03,0.4278260869565218
2023-12-04,0.35652173913043483
2023-12-05,0.4278260869565218
2023-12-06,0.4634782608695653
2023-12-07,0.4278260869565218
2023-12-08,0.3921739130434783
2023-12-09,0.5704347826086957
2023-12-10,0.6060869565217393
2023-12-11,0.49913043478260877
2023-12-12,0.3921739130434783
2023-12-13,0.49913043478260877
2023-12-14,0.3921739130434783
2023-12-15,0.3921739130434783
2023-12-16,0.5347826086956522
2023-12-17,0.7130434782608697
2023-12-18,0.4278260869565218
2023-12-19,0.49913043478260877
2023-12-20,0.4278260869565218
2023-12-21,0.4278260869565218
2023-12-22,0.5704347826086957
2023-12-23,0.3981159420289856
2023-12-24,0.6595652173913045
2023-12-25,0.8497101449275364
2023-12-26,0.4337681159420291
2023-12-27,0.3981159420289856
2023-12-28,0.5704347826086957
2023-12-29,0.5704347826086957
2023-12-30,0.3802898550724638
2023-12-31,0.5882608695652175
2024-01-01,0.3624637681159421
2024-01-02,0.5882608695652175
2024-01-03,0.4515942028985508
2024-01-04,0.41594202898550736
2024-01-05,0.3802898550724638
2024-01-06,0.6060869565217393
2024-01-07,0.4337681159420291
2024-01-08,0.41594202898550736
2024-01-09,0.6060869565217393
2024-01-10,3.6008695652173923
2024-01-11,2.8402898550724647
2024-01-12,1.4557971014492757
2024-01-13,0.9685507246376814
2024-01-14,0.6060869565217393
2024-01-15,1.4201449275362323
2024-01-16,2.0262318840579714
2024-01-17,1.3844927536231886
2024-01-18,0.7605797101449276
2024-01-19,0.6417391304347827
2024-01-20,0.8140579710144928
2024-01-21,0.6060869565217393
2024-01-22,0.40405797101449287
2024-01-23,0.40405797101449287
2024-01-24,0.40405797101449287
2024-01-25,0.40405797101449287
2024-01-26,0.40405797101449287
2024-01-27,0.6060869565217393
2024-01-28,0.40405797101449287
2024-01-29,0.40405797101449287
2024-01-30,0.40405797101449287
2024-01-31,0.20202898550724643
2024-02-01,0.40405797101449287
2024-02-02,0.40405797101449287
2024-02-03,0.20202898550724643
2024-02-04,0.6060869565217393
2024-02-05,0.20202898550724643
2024-02-06,0.40405797101449287
2024-02-07,0.20202898550724643
2024-02-08,0.40405797101449287
2024-02-09,0.20202898550724643
2024-02-10,0.40405797101449287
2024-02-11,0.40405797101449287
2024-02-12,0.40405797101449287
2024-02-13,0.40405797101449287
2024-02-14,0.40405797101449287
2024-02-15,0.40405797101449287
2024-02-16,0.40405797101449287
2024-02-17,0.40405797101449287
2024-02-18,0.40405797101449287
2024-02-19,0.6060869565217393
2024-02-20,1.2121739130434785
2024-02-21,0.8081159420289857
2024-02-22,0.6060869565217393
2024-02-23,0.6060869565217393
2024-02-24,0.6060869565217393
2024-02-25,0.6060869565217393
2024-02-26,0.20202898550724643
2024-02-27,0.40405797101449287
2024-02-28,0.40405797101449287
2024-02-29,0.40405797101449287
2024-03-01,0.40405797101449287
2024-03-02,0.40405797101449287
2024-03-03,0.40405797101449287
2024-03-04,0.20202898550724643
2024-03-05,0.40405797101449287
2024-03-06,0.40405797101449287
2024-03-07,0.40405797101449287
2024-03-08,0.40405797101449287
2024-03-09,0.40405797101449287
2024-03-10,2.2223188405797107
2024-03-11,1.8182608695652178
2024-03-12,1.4142028985507251
2024-03-13,1.0101449275362322
2024-03-14,12.323768115942032
2024-03-15,7.475072463768118
2024-03-16,4.242608695652175
2024-03-17,2.424347826086957
2024-03-18,1.8182608695652178
2024-03-19,1.4142028985507251
2024-03-20,1.2121739130434785
2024-03-21,1.2121739130434785
2024-03-22,9.293333333333337
2024-03-23,20.202898550724644
2024-03-24,10.505507246376814
2024-03-25,4.242608695652175
2024-03-26,3.8385507246376824
2024-03-27,2.2223188405797107
2024-03-28,2.6263768115942034
2024-03-29,2.0202898550724644
2024-03-30,1.6162318840579715
2024-03-31,1.4142028985507251
2024-04-01,1.2121739130434785
2024-04-02,0.8081159420289857
2024-04-03,0.8081159420289857
2024-04-04,0.8081159420289857
2024-04-05,1.0101449275362322
2024-04-06,0.8081159420289857
2024-04-07,0.8081159420289857
2024-04-08,0.40405797101449287
2024-04-09,0.6060869565217393
2024-04-10,0.40405797101449287
2024-04-11,0.40405797101449287
2024-04-12,0.8081159420289857
2024-04-13,1.0101449275362322
2024-04-14,1.0101449275362322
2024-04-15,0.8081159420289857
2024-04-16,0.6060869565217393
2024-04-17,0.6060869565217393
2024-04-18,0.6060869565217393
2024-04-19,0.6060869565217393
2024-04-20,0.40405797101449287
2024-04-21,0.6060869565217393
2024-04-22,0.40405797101449287
2024-04-23,0.6060869565217393
2024-04-24,0.6060869565217393
2024-04-25,0.40405797101449287
2024-04-26,0.40405797101449287
2024-04-27,0.40405797101449287
2024-04-28,0.6060869565217393
2024-04-29,0.40405797101449287
2024-04-30,0.40405797101449287
2024-05-01,0.40405797101449287
2024-05-02,0.6060869565217393
2024-05-03,0.8081159420289857
2024-05-04,1.2121739130434785
2024-05-05,1.4142028985507251
2024-05-06,1.2121739130434785
2024-05-07,1.0101449275362322
2024-05-08,0.8081159420289857
2024-05-09,0.8081159420289857
2024-05-10,0.6060869565217393
2024-05-11,1.0101449275362322
2024-05-12,1.0101449275362322
2024-05-13,0.6060869565217393
2024-05-14,0.6060869565217393
2024-05-15,0.6060869565217393
2024-05-16,0.6060869565217393
2024-05-17,0.6060869565217393
2024-05-18,0.8081159420289857
2024-05-19,1.0101449275362322
2024-05-20,0.6060869565217393
2024-05-21,0.6060869565217393
2024-05-22,0.40405797101449287
2024-05-23,0.40405797101449287
2024-05-24,0.40405797101449287
2024-05-25,0.8081159420289857
2024-05-26,1.2121739130434785
2024-05-27,0.8081159420289857
2024-05-28,0.40405797101449287
2024-05-29,0.40405797101449287
2024-05-30,0.40405797101449287
2024-05-31,0.6060869565217393
2024-06-01,0.6060869565217393
2024-06-02,0.6060869565217393
2024-06-03,0.40405797101449287
2024-06-04,0.40405797101449287
2024-06-05,0.6060869565217393
2024-06-06,0.40405797101449287
2024-06-07,0.40405797101449287
2024-06-08,0.40405797101449287
2024-06-09,0.6060869565217393
2024-06-10,0.8081159420289857
2024-06-11,0.6060869565217393
2024-06-12,0.40405797101449287
2024-06-13,0.40405797101449287
2024-06-14,0.40405797101449287
2024-06-15,0.40405797101449287
2024-06-16,0.6060869565217393
2024-06-17,0.20202898550724643
2024-06-18,0.40405797101449287
2024-06-19,0.40405797101449287
2024-06-20,0.40405797101449287
2024-06-21,0.40405797101449287
2024-06-22,0.6060869565217393
2024-06-23,0.6060869565217393
2024-06-24,0.40405797101449287
2024-06-25,0.40405797101449287
2024-06-26,0.40405797101449287
2024-06-27,0.20202898550724643
2024-06-28,0.20202898550724643
2024-06-29,0.40405797101449287
2024-06-30,0.40405797101449287
2024-07-01,1.4142028985507251
2024-07-02,0.6060869565217393
2024-07-03,0.40405797101449287
2024-07-04,0.40405797101449287
2024-07-05,0.20202898550724643
2024-07-06,0.6060869565217393
2024-07-07,0.6060869565217393
2024-07-08,0.6060869565217393
2024-07-09,0.40405797101449287
2024-07-10,0.40405797101449287
2024-07-11,0.40405797101449287
2024-07-12,0.40405797101449287
2024-07-13,0.40405797101449287
2024-07-14,0.40405797101449287
2024-07-15,0.20202898550724643
2024-07-16,0.40405797101449287
2024-07-17,0.40405797101449287
2024-07-18,0.40405797101449287
2024-07-19,0.40405797101449287
2024-07-20,0.6060869565217393
2024-07-21,0.6060869565217393
2024-07-22,0.40405797101449287
2024-07-23,0.20202898550724643
2024-07-24,0.40405797101449287
2024-07-25,0.40405797101449287
2024-07-26,0.40405797101449287
2024-07-27,0.40405797101449287
2024-07-28,0.40405797101449287
2024-07-29,0.40405797101449287
2024-07-30,0.40405797101449287
2024-07-31,0.40405797101449287
2024-08-01,0.40405797101449287
2024-08-02,0.20202898550724643
2024-08-03,0.40405797101449287
2024-08-04,0.6060869565217393
2024-08-05,0.40405797101449287
2024-08-06,0.20202898550724643
2024-08-07,0.20202898550724643
2024-08-08,0.40405797101449287
2024-08-09,0.40405797101449287
2024-08-10,0.40405797101449287
2024-08-11,0.6060869565217393
2024-08-12,0.40405797101449287
2024-08-13,0.40405797101449287
2024-08-14,0.40405797101449287
2024-08-15,0.40405797101449287
2024-08-16,0.40405797101449287
2024-08-17,0.6060869565217393
2024-08-18,0.6019356759976178
2024-08-19,0.3846853285685925
2024-08-20,0.3736152471709352
2024-08-21,0.4123605320627359
2024-08-22,0.20064522533253926
2024-08-23,0.4178955727615645
2024-08-24,0.5853305539011318
2024-08-25,0.6517510422870758
2024-08-26,0.45664085765336526
2024-08-27,0.4012904506650785
2024-08-28,0.39575540996624986
