Time,flag_day
2024-08-25,0.8518518518518519
2024-08-26,0.9074074074074074
2024-08-27,1.4259259259259258
2024-08-28,1.4814814814814814
2024-08-29,1.0185185185185184
2024-08-30,1.5925925925925926
2024-08-31,0.9074074074074074
2024-09-01,1.7037037037037037
2024-09-02,3.9259259259259256
2024-09-03,2.333333333333333
2024-09-04,1.5925925925925926
2024-09-05,0.962962962962963
2024-09-06,0.9074074074074074
2024-09-07,0.7962962962962963
2024-09-08,0.8518518518518519
2024-09-09,0.962962962962963
2024-09-10,1.5925925925925926
2024-09-11,2.2777777777777777
2024-09-12,1.537037037037037
2024-09-13,1.4259259259259258
2024-09-14,1.537037037037037
2024-09-15,2.5
2024-09-16,2.6111111111111107
2024-09-17,2.2222222222222223
2024-09-18,1.3333333333333333
2024-09-19,1.222222222222222
2024-09-20,1.3333333333333333
2024-09-21,0.7777777777777777
2024-09-22,0.7777777777777777
2024-09-23,1.222222222222222
2024-09-24,1.1111111111111112
2024-09-25,1.4444444444444444
2024-09-26,1.1111111111111112
2024-09-27,1.1111111111111112
2024-09-28,0.5555555555555556
2024-09-29,0.8888888888888888
2024-09-30,1.1111111111111112
2024-10-01,1.222222222222222
2024-10-02,1.1111111111111112
2024-10-03,1.222222222222222
2024-10-04,1.222222222222222
2024-10-05,0.7777777777777777
2024-10-06,0.7777777777777777
2024-10-07,1.1111111111111112
2024-10-08,1.222222222222222
2024-10-09,1.222222222222222
2024-10-10,1.0
2024-10-11,1.222222222222222
2024-10-12,0.7777777777777777
2024-10-13,0.7777777777777777
2024-10-14,1.5555555555555554
2024-10-15,1.222222222222222
2024-10-16,1.1111111111111112
2024-10-17,0.8888888888888888
2024-10-18,0.7777777777777777
2024-10-19,0.6666666666666666
2024-10-20,0.6666666666666666
2024-10-21,1.1111111111111112
2024-10-22,1.1111111111111112
2024-10-23,1.0
2024-10-24,1.1111111111111112
2024-10-25,1.1111111111111112
2024-10-26,0.5555555555555556
2024-10-27,0.7777777777777777
2024-10-28,1.222222222222222
2024-10-29,1.3333333333333333
2024-10-30,1.1111111111111112
2024-10-31,1.222222222222222
2024-11-01,1.222222222222222
2024-11-02,1.0
2024-11-03,1.0
2024-11-04,2.0
2024-11-05,2.2222222222222223
2024-11-06,1.6666666666666665
2024-11-07,2.0
2024-11-08,2.7777777777777777
2024-11-09,1.1111111111111112
2024-11-10,2.111111111111111
2024-11-11,11.11111111111111
2024-11-12,3.0
2024-11-13,1.1111111111111112
2024-11-14,1.1111111111111112
2024-11-15,1.1111111111111112
2024-11-16,0.5555555555555556
2024-11-17,0.5555555555555556
2024-11-18,1.0
2024-11-19,1.222222222222222
2024-11-20,1.0
2024-11-21,1.0
2024-11-22,0.8888888888888888
2024-11-23,0.7777777777777777
2024-11-24,0.5555555555555556
2024-11-25,0.6666666666666666
2024-11-26,0.8888888888888888
2024-11-27,0.6666666666666666
2024-11-28,0.8888888888888888
2024-11-29,0.4444444444444444
2024-11-30,1.1111111111111112
2024-12-01,1.1111111111111112
2024-12-02,1.0
2024-12-03,1.1111111111111112
2024-12-04,0.8888888888888888
2024-12-05,1.1111111111111112
2024-12-06,1.3333333333333333
2024-12-07,1.222222222222222
2024-12-08,0.8888888888888888
2024-12-09,1.3333333333333333
2024-12-10,1.0
2024-12-11,1.1111111111111112
2024-12-12,1.1111111111111112
2024-12-13,1.1111111111111112
2024-12-14,0.5555555555555556
2024-12-15,0.5555555555555556
2024-12-16,1.1111111111111112
2024-12-17,1.4444444444444444
2024-12-18,1.222222222222222
2024-12-19,1.1111111111111112
2024-12-20,0.6666666666666666
2024-12-21,0.5555555555555556
2024-12-22,0.4444444444444444
2024-12-23,0.6666666666666666
2024-12-24,0.5555555555555556
2024-12-25,0.7777777777777777
2024-12-26,0.6666666666666666
2024-12-27,0.5555555555555556
2024-12-28,0.4444444444444444
2024-12-29,0.5555555555555556
2024-12-30,1.1111111111111112
2024-12-31,0.7777777777777777
2025-01-01,3.333333333333333
2025-01-02,1.7777777777777777
2025-01-03,1.1111111111111112
2025-01-04,1.0
2025-01-05,1.0
2025-01-06,1.1111111111111112
2025-01-07,1.4444444444444444
2025-01-08,1.222222222222222
2025-01-09,1.4444444444444444
2025-01-10,1.1111111111111112
2025-01-11,0.8888888888888888
2025-01-12,1.1111111111111112
2025-01-13,1.4444444444444444
2025-01-14,1.5555555555555554
2025-01-15,1.7777777777777777
2025-01-16,1.5555555555555554
2025-01-17,1.6666666666666665
2025-01-18,1.222222222222222
2025-01-19,1.3333333333333333
2025-01-20,3.888888888888889
2025-01-21,1.8888888888888888
2025-01-22,0.7777777777777777
2025-01-23,1.4444444444444444
2025-01-24,1.4444444444444444
2025-01-25,0.8888888888888888
2025-01-26,1.1111111111111112
2025-01-27,1.3333333333333333
2025-01-28,1.3333333333333333
2025-01-29,1.4444444444444444
2025-01-30,1.0
2025-01-31,1.222222222222222
2025-02-01,0.8888888888888888
2025-02-02,1.0
2025-02-03,1.3333333333333333
2025-02-04,1.5555555555555554
2025-02-05,1.3333333333333333
2025-02-06,1.6666666666666665
2025-02-07,1.1111111111111112
2025-02-08,0.6666666666666666
2025-02-09,0.7777777777777777
2025-02-10,1.222222222222222
2025-02-11,1.222222222222222
2025-02-12,1.3333333333333333
2025-02-13,1.4444444444444444
2025-02-14,3.5555555555555554
2025-02-15,3.5555555555555554
2025-02-16,2.333333333333333
2025-02-17,2.888888888888889
2025-02-18,2.0
2025-02-19,1.6666666666666665
2025-02-20,1.5555555555555554
2025-02-21,1.222222222222222
2025-02-22,1.0
2025-02-23,1.222222222222222
2025-02-24,2.2222222222222223
2025-02-25,1.6666666666666665
2025-02-26,1.222222222222222
2025-02-27,1.6666666666666665
2025-02-28,1.3333333333333333
2025-03-01,1.222222222222222
2025-03-02,0.8888888888888888
2025-03-03,1.4444444444444444
2025-03-04,1.3333333333333333
2025-03-05,1.5555555555555554
2025-03-06,1.5555555555555554
2025-03-07,1.3333333333333333
2025-03-08,1.3333333333333333
2025-03-09,1.1111111111111112
2025-03-10,1.5555555555555554
2025-03-11,1.3333333333333333
2025-03-12,1.3333333333333333
2025-03-13,1.6666666666666665
2025-03-14,1.5555555555555554
2025-03-15,1.4444444444444444
2025-03-16,1.4444444444444444
2025-03-17,4.666666666666666
2025-03-18,2.444444444444444
2025-03-19,1.3333333333333333
2025-03-20,1.4444444444444444
2025-03-21,1.1111111111111112
2025-03-22,1.0
2025-03-23,1.0
2025-03-24,1.1111111111111112
2025-03-25,1.1111111111111112
2025-03-26,1.1111111111111112
2025-03-27,1.222222222222222
2025-03-28,1.1111111111111112
2025-03-29,0.6666666666666666
2025-03-30,1.222222222222222
2025-03-31,1.7777777777777777
2025-04-01,1.222222222222222
2025-04-02,1.5555555555555554
2025-04-03,1.4444444444444444
2025-04-04,1.3333333333333333
2025-04-05,0.7777777777777777
2025-04-06,1.0
2025-04-07,1.5555555555555554
2025-04-08,1.4444444444444444
2025-04-09,1.7777777777777777
2025-04-10,1.4444444444444444
2025-04-11,1.3333333333333333
2025-04-12,1.1111111111111112
2025-04-13,1.1111111111111112
2025-04-14,1.3333333333333333
2025-04-15,1.648148148148148
2025-04-16,1.537037037037037
2025-04-17,1.648148148148148
2025-04-18,1.4814814814814814
2025-04-19,0.962962962962963
2025-04-20,0.962962962962963
2025-04-21,1.648148148148148
2025-04-22,3.981481481481481
2025-04-23,2.3888888888888884
2025-04-24,1.759259259259259
2025-04-25,1.759259259259259
2025-04-26,1.5925925925925926
2025-04-27,1.4259259259259258
2025-04-28,1.8148148148148149
2025-04-29,2.333333333333333
2025-04-30,2.3888888888888884
2025-05-01,3.296296296296296
2025-05-02,2.5555555555555554
2025-05-03,2.444444444444444
2025-05-04,2.333333333333333
2025-05-05,3.2407407407407405
2025-05-06,4.148148148148148
2025-05-07,3.2407407407407405
2025-05-08,3.1296296296296298
2025-05-09,2.5
2025-05-10,2.444444444444444
2025-05-11,3.9259259259259256
2025-05-12,3.2407407407407405
2025-05-13,2.6666666666666665
2025-05-14,3.296296296296296
2025-05-15,3.259259259259259
2025-05-16,3.259259259259259
2025-05-17,4.888888888888888
2025-05-18,13.851851851851851
2025-05-19,5.703703703703703
2025-05-20,4.0740740740740735
2025-05-21,4.0740740740740735
2025-05-22,4.0740740740740735
2025-05-23,4.888888888888888
2025-05-24,4.888888888888888
2025-05-25,5.703703703703703
2025-05-26,16.296296296296294
2025-05-27,4.888888888888888
2025-05-28,4.0740740740740735
2025-05-29,3.259259259259259
2025-05-30,3.259259259259259
2025-05-31,3.259259259259259
2025-06-01,4.0740740740740735
2025-06-02,4.0740740740740735
2025-06-03,4.0740740740740735
2025-06-04,4.0740740740740735
2025-06-05,4.0740740740740735
2025-06-06,4.888888888888888
2025-06-07,4.0740740740740735
2025-06-08,5.703703703703703
2025-06-09,6.518518518518518
2025-06-10,8.148148148148147
2025-06-11,11.407407407407407
2025-06-12,12.222222222222221
2025-06-13,23.62962962962963
2025-06-14,81.48148148148148
2025-06-15,27.703703703703702
2025-06-16,6.518518518518518
2025-06-17,4.0740740740740735
2025-06-18,2.444444444444444
2025-06-19,1.6296296296296295
2025-06-20,1.6296296296296295
2025-06-21,1.6296296296296295
2025-06-22,1.6296296296296295
2025-06-23,1.6296296296296295
2025-06-24,1.6296296296296295
2025-06-25,1.6296296296296295
2025-06-26,1.6296296296296295
2025-06-27,0.8148148148148148
2025-06-28,1.6296296296296295
2025-06-29,1.6296296296296295
2025-06-30,1.6296296296296295
2025-07-01,1.6296296296296295
2025-07-02,1.6296296296296295
2025-07-03,1.6296296296296295
2025-07-04,4.0740740740740735
2025-07-05,1.6296296296296295
2025-07-06,1.6296296296296295
2025-07-07,0.8148148148148148
2025-07-08,1.6296296296296295
2025-07-09,0.8148148148148148
2025-07-10,1.6296296296296295
2025-07-11,0.8148148148148148
2025-07-12,0.8148148148148148
2025-07-13,1.6296296296296295
2025-07-14,1.6296296296296295
2025-07-15,0.8148148148148148
2025-07-16,0.8148148148148148
2025-07-17,0.8148148148148148
2025-07-18,0.8148148148148148
2025-07-19,1.6296296296296295
2025-07-20,1.6296296296296295
2025-07-21,0.8148148148148148
2025-07-22,0.8148148148148148
2025-07-23,0.8148148148148148
2025-07-24,0.8148148148148148
2025-07-25,0.8148148148148148
2025-07-26,1.6296296296296295
2025-07-27,1.6296296296296295
2025-07-28,1.6296296296296295
2025-07-29,1.6296296296296295
2025-07-30,1.6296296296296295
2025-07-31,2.444444444444444
2025-08-01,1.6296296296296295
2025-08-02,0.8148148148148148
2025-08-03,0.8148148148148148
2025-08-04,0.8148148148148148
2025-08-05,0.8148148148148148
2025-08-06,0.8148148148148148
2025-08-07,0.8148148148148148
2025-08-08,0.8148148148148148
2025-08-09,0.8148148148148148
2025-08-10,1.6296296296296295
2025-08-11,0.8148148148148148
2025-08-12,0.8148148148148148
2025-08-13,0.8148148148148148
2025-08-14,1.6296296296296295
2025-08-15,1.6296296296296295
2025-08-16,0.8148148148148148
2025-08-17,0.8148148148148148
2025-08-18,0.8148148148148148
2025-08-19,1.6296296296296295
2025-08-20,0.8148148148148148
2025-08-21,1.6296296296296295
2025-08-22,0.8148148148148148
2025-08-23,0.8148148148148148
2025-08-24,0.8148148148148148
2025-08-25,1.6296296296296295
2025-08-26,1.6296296296296295
2025-08-27,1.6296296296296295
2025-08-28,1.6296296296296295
2025-08-29,1.6296296296296295
2025-08-30,2.444444444444444
2025-08-31,2.444444444444444
2025-09-01,5.703703703703703
2025-09-02,2.444444444444444
2025-09-03,1.6296296296296295
2025-09-04,1.6296296296296295
2025-09-05,0.8148148148148148
2025-09-06,0.8148148148148148
2025-09-07,0.8148148148148148
2025-09-08,1.6296296296296295
2025-09-09,1.6296296296296295
2025-09-10,1.6296296296296295
2025-09-11,2.444444444444444
2025-09-12,1.6296296296296295
2025-09-13,1.6296296296296295
2025-09-14,0.8148148148148148
2025-09-15,2.444444444444444
2025-09-16,2.444444444444444
2025-09-17,1.6296296296296295
2025-09-18,1.6296296296296295
2025-09-19,1.6296296296296295
2025-09-20,0.8148148148148148
2025-09-21,0.8148148148148148
2025-09-22,1.6296296296296295
2025-09-23,1.6296296296296295
2025-09-24,1.6296296296296295
2025-09-25,1.6296296296296295
2025-09-26,1.6296296296296295
2025-09-27,0.8148148148148148
2025-09-28,0.8148148148148148
2025-09-29,1.6296296296296295
2025-09-30,1.6296296296296295
2025-10-01,1.6296296296296295
2025-10-02,1.6296296296296295
2025-10-03,1.6296296296296295
2025-10-04,0.8148148148148148
2025-10-05,0.8148148148148148
2025-10-06,1.6296296296296295
2025-10-07,1.6296296296296295
2025-10-08,1.6296296296296295
2025-10-09,1.6296296296296295
2025-10-10,0.8148148148148148
2025-10-11,0.8148148148148148
2025-10-12,0.8148148148148148
2025-10-13,1.6296296296296295
2025-10-14,1.6296296296296295
2025-10-15,0.8148148148148148
2025-10-16,0.8148148148148148
2025-10-17,0.8148148148148148
2025-10-18,0.8148148148148148
2025-10-19,0.8148148148148148
2025-10-20,0.8148148148148148
2025-10-21,1.6296296296296295
2025-10-22,0.8148148148148148
2025-10-23,0.8148148148148148
2025-10-24,1.6296296296296295
2025-10-25,0.0
2025-10-26,0.8148148148148148
2025-10-27,1.6296296296296295
2025-10-28,1.6296296296296295
2025-10-29,1.6296296296296295
2025-10-30,1.6296296296296295
2025-10-31,0.8148148148148148
2025-11-01,0.8148148148148148
2025-11-02,0.8148148148148148
2025-11-03,2.444444444444444
2025-11-04,1.6296296296296295
2025-11-05,1.6296296296296295
2025-11-06,1.6296296296296295
2025-11-07,2.444444444444444
2025-11-08,1.6296296296296295
2025-11-09,1.6296296296296295
2025-11-10,4.0740740740740735
2025-11-11,9.777777777777777
2025-11-12,3.259259259259259
2025-11-13,1.6296296296296295
2025-11-14,1.6296296296296295
2025-11-15,0.8148148148148148
2025-11-16,0.8148148148148148
2025-11-17,1.6296296296296295
2025-11-18,0.8148148148148148
2025-11-19,1.6296296296296295
2025-11-20,1.6296296296296295
2025-11-21,1.6296296296296295
2025-11-22,0.8148148148148148
2025-11-23,0.8148148148148148
2025-11-24,0.8148148148148148
2025-11-25,0.8148148148148148
2025-11-26,0.8148148148148148
2025-11-27,1.6296296296296295
2025-11-28,0.8148148148148148
2025-11-29,0.8148148148148148
2025-11-30,0.8148148148148148
2025-12-01,1.6296296296296295
2025-12-02,1.6296296296296295
2025-12-03,1.6296296296296295
2025-12-04,1.6296296296296295
2025-12-05,1.6296296296296295
2025-12-06,3.259259259259259
2025-12-07,3.259259259259259
2025-12-08,3.259259259259259
2025-12-09,2.444444444444444
2025-12-10,1.6296296296296295
2025-12-11,1.7925925925925923
2025-12-12,1.548148148148148
2025-12-13,0.9777777777777776
2025-12-14,0.8962962962962961
2025-12-15,1.6296296296296295
2025-12-16,1.548148148148148
2025-12-17,1.6296296296296295
2025-12-18,1.4666666666666666
2025-12-19,1.4666666666666666
2025-12-20,0.8962962962962961
2025-12-21,0.8148148148148148
2025-12-22,0.9777777777777776
2025-12-23,0.8148148148148148
2025-12-24,0.8148148148148148
2025-12-25,0.9777777777777776
2025-12-26,1.4666666666666666
2025-12-27,0.8148148148148148
2025-12-28,0.9777777777777776
2025-12-29,0.9777777777777776
2025-12-30,0.8962962962962961
2025-12-31,1.4666666666666666
2026-01-01,2.3629629629629627
2026-01-02,1.711111111111111
2026-01-03,0.9777777777777776
2026-01-04,0.8148148148148148
2026-01-05,1.4666666666666666
2026-01-06,1.548148148148148
2026-01-07,1.548148148148148
2026-01-08,1.711111111111111
2026-01-09,0.9777777777777776
2026-01-10,1.1407407407407406
2026-01-11,0.9777777777777776
2026-01-12,1.7925925925925925
2026-01-13,1.6296296296296295
2026-01-14,1.4666666666666666
2026-01-15,1.3037037037037036
2026-01-16,1.4666666666666666
2026-01-17,1.1407407407407406
2026-01-18,1.1407407407407406
2026-01-19,2.77037037037037
2026-01-20,2.1185185185185182
2026-01-21,1.7925925925925925
2026-01-22,1.4666666666666666
2026-01-23,1.4666666666666666
2026-01-24,1.1407407407407406
2026-01-25,1.9555555555555553
2026-01-26,3.096296296296296
2026-01-27,1.6296296296296295
2026-01-28,1.6296296296296295
2026-01-29,1.4666666666666666
2026-01-30,1.7925925925925925
2026-01-31,1.3037037037037036
2026-02-01,1.7925925925925925
2026-02-02,2.1185185185185182
2026-02-03,1.9555555555555553
2026-02-04,2.1185185185185182
2026-02-05,2.1185185185185182
2026-02-06,2.1185185185185182
2026-02-07,3.585185185185185
2026-02-08,5.377777777777777
2026-02-09,5.377777777777777
2026-02-10,4.0740740740740735
2026-02-11,2.933333333333333
2026-02-12,2.933333333333333
2026-02-13,3.9111111111111105
2026-02-14,5.214814814814814
2026-02-15,4.3999999999999995
2026-02-16,4.0740740740740735
2026-02-17,3.585185185185185
2026-02-18,3.585185185185185
2026-02-19,3.748148148148148
2026-02-20,3.748148148148148
2026-02-21,3.585185185185185
2026-02-22,3.9111111111111105
2026-02-23,3.748148148148148
2026-02-24,2.933333333333333
2026-02-25,3.096296296296296
2026-02-26,3.259259259259259
2026-02-27,3.748148148148148
2026-02-28,1.4666666666666666
2026-03-01,1.3037037037037036
2026-03-02,2.281481481481481
2026-03-03,2.1185185185185182
2026-03-04,1.9555555555555553
2026-03-05,2.1185185185185182
2026-03-06,2.281481481481481
2026-03-07,1.6296296296296295
2026-03-08,2.444444444444444
2026-03-09,2.444444444444444
2026-03-10,2.1185185185185182
2026-03-11,2.1185185185185182
2026-03-12,1.7925925925925925
2026-03-13,1.7925925925925925
2026-03-14,1.9555555555555553
2026-03-15,1.7925925925925925
2026-03-16,2.1185185185185182
2026-03-17,3.585185185185185
2026-03-18,2.607407407407407
2026-03-19,2.1185185185185182
2026-03-20,2.281481481481481
2026-03-21,1.7925925925925925
2026-03-22,1.9555555555555553
2026-03-23,1.9555555555555553
2026-03-24,1.6296296296296295
2026-03-25,2.1185185185185182
2026-03-26,1.9555555555555553
2026-03-27,2.1185185185185182
2026-03-28,1.6296296296296295
2026-03-29,1.6296296296296295
2026-03-30,1.7925925925925925
2026-03-31,2.1185185185185182
2026-04-01,2.281481481481481
2026-04-02,1.9555555555555553
2026-04-03,1.6296296296296295
2026-04-04,1.4666666666666666
2026-04-05,1.3037037037037036
2026-04-06,2.281481481481481
2026-04-07,1.9555555555555553
2026-04-08,2.281481481481481
2026-04-09,2.607407407407407
2026-04-10,2.1185185185185182
2026-04-11,1.7925925925925925
2026-04-12,1.9555555555555553
2026-04-13,2.444444444444444
2026-04-14,3.585185185185185
2026-04-15,2.607407407407407
2026-04-16,2.444444444444444
2026-04-17,3.096296296296296
2026-04-18,1.9555555555555553
2026-04-19,1.9555555555555553
2026-04-20,2.1185185185185182
2026-04-21,2.281481481481481
2026-04-22,4.0740740740740735
2026-04-23,3.422222222222222
2026-04-24,2.281481481481481
2026-04-25,1.7925925925925925
2026-04-26,2.281481481481481
2026-04-27,2.444444444444444
2026-04-28,2.607407407407407
2026-04-29,2.281481481481481
2026-04-30,2.607407407407407
2026-05-01,2.77037037037037
2026-05-02,2.444444444444444
2026-05-03,2.444444444444444
2026-05-04,3.096296296296296
2026-05-05,3.096296296296296
2026-05-06,2.77037037037037
2026-05-07,3.096296296296296
2026-05-08,3.096296296296296
2026-05-09,2.444444444444444
2026-05-10,3.259259259259259
2026-05-11,3.096296296296296
2026-05-12,3.259259259259259
2026-05-13,3.585185185185185
2026-05-14,4.0740740740740735
2026-05-15,4.888888888888888
2026-05-16,5.214814814814814
2026-05-17,7.659259259259259
2026-05-18,14.177777777777777
2026-05-19,6.029629629629629
2026-05-20,4.725925925925925
2026-05-21,4.562962962962962
2026-05-22,5.703703703703703
2026-05-23,9.614814814814814
2026-05-24,6.844444444444444
2026-05-25,16.296296296296294
2026-05-26,5.377777777777777
2026-05-27,4.0740740740740735
2026-05-28,4.0740740740740735
2026-05-29,3.585185185185185
2026-05-30,3.585185185185185
2026-05-31,3.9111111111111105
