Time,kansas_city_chiefs
2024-08-25,3.3587786259541987
2024-08-26,3.3587786259541987
2024-08-27,3.3587786259541987
2024-08-28,2.7989821882951653
2024-08-29,2.7989821882951653
2024-08-30,2.7989821882951653
2024-08-31,1.9592875318066159
2024-09-01,3.3587786259541987
2024-09-02,3.3587786259541987
2024-09-03,3.3587786259541987
2024-09-04,3.9185750636132317
2024-09-05,15.39440203562341
2024-09-06,79.49109414758269
2024-09-07,6.7175572519083975
2024-09-08,6.7175572519083975
2024-09-09,3.9185750636132317
2024-09-10,3.3587786259541987
2024-09-11,3.3587786259541987
2024-09-12,3.3587786259541987
2024-09-13,3.3587786259541987
2024-09-14,3.9185750636132317
2024-09-15,39.46564885496183
2024-09-16,13.994910941475826
2024-09-17,4.478371501272265
2024-09-18,3.3587786259541987
2024-09-19,3.3587786259541987
2024-09-20,3.3587786259541987
2024-09-21,3.3587786259541987
2024-09-22,16.793893129770993
2024-09-23,44.783715012722645
2024-09-24,4.478371501272265
2024-09-25,2.2391857506361323
2024-09-26,2.2391857506361323
2024-09-27,3.3587786259541987
2024-09-28,4.478371501272265
2024-09-29,39.18575063613232
2024-09-30,13.435114503816795
2024-10-01,4.478371501272265
2024-10-02,3.3587786259541987
2024-10-03,3.3587786259541987
2024-10-04,3.3587786259541987
2024-10-05,4.478371501272265
2024-10-06,12.315521628498727
2024-10-07,13.435114503816795
2024-10-08,57.099236641221374
2024-10-09,4.478371501272265
2024-10-10,3.3587786259541987
2024-10-11,3.3587786259541987
2024-10-12,4.478371501272265
2024-10-13,13.435114503816795
2024-10-14,6.7175572519083975
2024-10-15,4.478371501272265
2024-10-16,2.2391857506361323
2024-10-17,3.3587786259541987
2024-10-18,3.3587786259541987
2024-10-19,4.478371501272265
2024-10-20,33.587786259541986
2024-10-21,10.076335877862595
2024-10-22,3.3587786259541987
2024-10-23,3.3587786259541987
2024-10-24,3.3587786259541987
2024-10-25,3.3587786259541987
2024-10-26,4.478371501272265
2024-10-27,39.18575063613232
2024-10-28,10.076335877862595
2024-10-29,3.3587786259541987
2024-10-30,2.2391857506361323
2024-10-31,2.2391857506361323
2024-11-01,3.3587786259541987
2024-11-02,4.478371501272265
2024-11-03,12.315521628498727
2024-11-04,10.076335877862595
2024-11-05,42.54452926208651
2024-11-06,2.2391857506361323
2024-11-07,3.3587786259541987
2024-11-08,4.478371501272265
2024-11-09,4.478371501272265
2024-11-10,42.54452926208651
2024-11-11,8.95674300254453
2024-11-12,3.3587786259541987
2024-11-13,3.3587786259541987
2024-11-14,3.3587786259541987
2024-11-15,4.478371501272265
2024-11-16,4.478371501272265
2024-11-17,29.109414758269722
2024-11-18,23.51145038167939
2024-11-19,4.478371501272265
2024-11-20,3.3587786259541987
2024-11-21,2.2391857506361323
2024-11-22,3.3587786259541987
2024-11-23,4.478371501272265
2024-11-24,30.229007633587788
2024-11-25,8.95674300254453
2024-11-26,3.3587786259541987
2024-11-27,3.3587786259541987
2024-11-28,7.837150127226463
2024-11-29,48.14249363867685
2024-11-30,14.554707379134861
2024-12-01,8.95674300254453
2024-12-02,5.597964376590331
2024-12-03,3.3587786259541987
2024-12-04,3.3587786259541987
2024-12-05,3.3587786259541987
2024-12-06,4.478371501272265
2024-12-07,4.478371501272265
2024-12-08,14.554707379134861
2024-12-09,35.82697201017812
2024-12-10,4.478371501272265
2024-12-11,3.3587786259541987
2024-12-12,3.3587786259541987
2024-12-13,4.478371501272265
2024-12-14,4.478371501272265
2024-12-15,27.989821882951656
2024-12-16,7.837150127226463
2024-12-17,4.478371501272265
2024-12-18,3.3587786259541987
2024-12-19,3.3587786259541987
2024-12-20,4.478371501272265
2024-12-21,35.82697201017812
2024-12-22,11.195928753180661
2024-12-23,5.597964376590331
2024-12-24,5.597964376590331
2024-12-25,61.57760814249364
2024-12-26,10.076335877862595
2024-12-27,4.478371501272265
2024-12-28,4.478371501272265
2024-12-29,8.95674300254453
2024-12-30,4.478371501272265
2024-12-31,3.3587786259541987
2025-01-01,3.3587786259541987
2025-01-02,3.3587786259541987
2025-01-03,3.3587786259541987
2025-01-04,6.7175572519083975
2025-01-05,38.06615776081425
2025-01-06,21.272264631043257
2025-01-07,3.3587786259541987
2025-01-08,3.3587786259541987
2025-01-09,2.2391857506361323
2025-01-10,2.2391857506361323
2025-01-11,4.478371501272265
2025-01-12,10.076335877862595
2025-01-13,6.7175572519083975
2025-01-14,3.3587786259541987
2025-01-15,3.3587786259541987
2025-01-16,3.3587786259541987
2025-01-17,4.478371501272265
2025-01-18,53.74045801526718
2025-01-19,44.783715012722645
2025-01-20,10.076335877862595
2025-01-21,4.478371501272265
2025-01-22,4.478371501272265
2025-01-23,4.478371501272265
2025-01-24,5.597964376590331
2025-01-25,8.95674300254453
2025-01-26,41.42493638676845
2025-01-27,111.95928753180662
2025-01-28,7.837150127226463
2025-01-29,4.478371501272265
2025-01-30,4.478371501272265
2025-01-31,4.478371501272265
2025-02-01,3.3587786259541987
2025-02-02,4.478371501272265
2025-02-03,4.478371501272265
2025-02-04,4.478371501272265
2025-02-05,4.478371501272265
2025-02-06,4.478371501272265
2025-02-07,6.7175572519083975
2025-02-08,6.7175572519083975
2025-02-09,26.87022900763359
2025-02-10,57.099236641221374
2025-02-11,4.478371501272265
2025-02-12,2.2391857506361323
2025-02-13,2.2391857506361323
2025-02-14,2.2391857506361323
2025-02-15,2.2391857506361323
2025-02-16,2.2391857506361323
2025-02-17,1.1195928753180662
2025-02-18,1.1195928753180662
2025-02-19,1.1195928753180662
2025-02-20,1.1195928753180662
2025-02-21,1.1195928753180662
2025-02-22,1.1195928753180662
2025-02-23,1.1195928753180662
2025-02-24,1.1195928753180662
2025-02-25,1.1195928753180662
2025-02-26,1.1195928753180662
2025-02-27,1.1195928753180662
2025-02-28,1.1195928753180662
2025-03-01,1.1195928753180662
2025-03-02,1.1195928753180662
2025-03-03,1.1195928753180662
2025-03-04,1.1195928753180662
2025-03-05,1.1195928753180662
2025-03-06,2.2391857506361323
2025-03-07,1.1195928753180662
2025-03-08,1.1195928753180662
2025-03-09,1.1195928753180662
2025-03-10,2.2391857506361323
2025-03-11,1.1195928753180662
2025-03-12,1.1195928753180662
2025-03-13,1.1195928753180662
2025-03-14,1.1195928753180662
2025-03-15,1.1195928753180662
2025-03-16,1.1195928753180662
2025-03-17,1.1195928753180662
2025-03-18,1.1195928753180662
2025-03-19,1.1195928753180662
2025-03-20,1.1195928753180662
2025-03-21,1.1195928753180662
2025-03-22,1.1195928753180662
2025-03-23,1.1195928753180662
2025-03-24,1.1195928753180662
2025-03-25,1.1195928753180662
2025-03-26,1.1195928753180662
2025-03-27,1.1195928753180662
2025-03-28,1.1195928753180662
2025-03-29,1.1195928753180662
2025-03-30,1.1195928753180662
2025-03-31,1.1195928753180662
2025-04-01,1.1195928753180662
2025-04-02,1.1195928753180662
2025-04-03,1.1195928753180662
2025-04-04,1.1195928753180662
2025-04-05,1.1195928753180662
2025-04-06,1.1195928753180662
2025-04-07,1.1195928753180662
2025-04-08,1.1195928753180662
2025-04-09,1.1195928753180662
2025-04-10,1.1195928753180662
2025-04-11,1.1195928753180662
2025-04-12,1.1195928753180662
2025-04-13,1.1195928753180662
2025-04-14,1.1195928753180662
2025-04-15,0.8396946564885497
2025-04-16,0.8396946564885497
2025-04-17,0.8396946564885497
2025-04-18,1.1195928753180662
2025-04-19,0.8396946564885497
2025-04-20,0.8396946564885497
2025-04-21,0.8396946564885497
2025-04-22,0.8396946564885497
2025-04-23,0.8396946564885497
2025-04-24,1.3994910941475829
2025-04-25,2.2391857506361323
2025-04-26,2.519083969465649
2025-04-27,1.9592875318066159
2025-04-28,1.1195928753180662
2025-04-29,1.1195928753180662
2025-04-30,0.8396946564885497
2025-05-01,1.1195928753180662
2025-05-02,0.8396946564885497
2025-05-03,0.8396946564885497
2025-05-04,1.1195928753180662
2025-05-05,0.8396946564885497
2025-05-06,1.1195928753180662
2025-05-07,1.3994910941475829
2025-05-08,1.1195928753180662
2025-05-09,1.1195928753180662
2025-05-10,1.1195928753180662
2025-05-11,1.1195928753180662
2025-05-12,1.1195928753180662
2025-05-13,1.1195928753180662
2025-05-14,1.3994910941475829
2025-05-15,2.2391857506361323
2025-05-16,1.1195928753180662
2025-05-17,1.1195928753180662
2025-05-18,1.1195928753180662
2025-05-19,1.1195928753180662
2025-05-20,0.5597964376590331
2025-05-21,0.5597964376590331
2025-05-22,0.5597964376590331
2025-05-23,0.5597964376590331
2025-05-24,0.5597964376590331
2025-05-25,1.1195928753180662
2025-05-26,0.5597964376590331
2025-05-27,0.5597964376590331
2025-05-28,0.5597964376590331
2025-05-29,0.5597964376590331
2025-05-30,0.5597964376590331
2025-05-31,0.5597964376590331
2025-06-01,0.5597964376590331
2025-06-02,0.5597964376590331
2025-06-03,0.5597964376590331
2025-06-04,0.5597964376590331
2025-06-05,0.5597964376590331
2025-06-06,0.5597964376590331
2025-06-07,0.5597964376590331
2025-06-08,0.5597964376590331
2025-06-09,0.5597964376590331
2025-06-10,0.5597964376590331
2025-06-11,0.5597964376590331
2025-06-12,0.5597964376590331
2025-06-13,0.5597964376590331
2025-06-14,0.5597964376590331
2025-06-15,0.5597964376590331
2025-06-16,0.5597964376590331
2025-06-17,0.5597964376590331
2025-06-18,0.5597964376590331
2025-06-19,0.5597964376590331
2025-06-20,0.5597964376590331
2025-06-21,0.5597964376590331
2025-06-22,0.5597964376590331
2025-06-23,0.5597964376590331
2025-06-24,0.5597964376590331
2025-06-25,0.5597964376590331
2025-06-26,0.5597964376590331
2025-06-27,0.5597964376590331
2025-06-28,0.5597964376590331
2025-06-29,0.5597964376590331
2025-06-30,0.5597964376590331
2025-07-01,0.5597964376590331
2025-07-02,0.5597964376590331
2025-07-03,0.5597964376590331
2025-07-04,0.5597964376590331
2025-07-05,0.5597964376590331
2025-07-06,0.5597964376590331
2025-07-07,1.6793893129770994
2025-07-08,1.6793893129770994
2025-07-09,1.1195928753180662
2025-07-10,0.5597964376590331
2025-07-11,1.1195928753180662
2025-07-12,0.5597964376590331
2025-07-13,0.5597964376590331
2025-07-14,1.1195928753180662
2025-07-15,0.5597964376590331
2025-07-16,1.1195928753180662
2025-07-17,1.1195928753180662
2025-07-18,1.1195928753180662
2025-07-19,1.1195928753180662
2025-07-20,1.1195928753180662
2025-07-21,1.1195928753180662
2025-07-22,1.1195928753180662
2025-07-23,1.1195928753180662
2025-07-24,1.1195928753180662
2025-07-25,1.1195928753180662
2025-07-26,1.1195928753180662
2025-07-27,1.1195928753180662
2025-07-28,1.1195928753180662
2025-07-29,1.1195928753180662
2025-07-30,1.1195928753180662
2025-07-31,1.1195928753180662
2025-08-01,1.6793893129770994
2025-08-02,1.1195928753180662
2025-08-03,1.6793893129770994
2025-08-04,1.1195928753180662
2025-08-05,1.6793893129770994
2025-08-06,1.1195928753180662
2025-08-07,1.6793893129770994
2025-08-08,2.2391857506361323
2025-08-09,5.038167938931298
2025-08-10,10.076335877862595
2025-08-11,1.6793893129770994
2025-08-12,1.6793893129770994
2025-08-13,1.6793893129770994
2025-08-14,1.6793893129770994
2025-08-15,2.7989821882951653
2025-08-16,6.157760814249364
2025-08-17,2.2391857506361323
2025-08-18,1.6793893129770994
2025-08-19,1.6793893129770994
2025-08-20,1.6793893129770994
2025-08-21,2.2391857506361323
2025-08-22,2.7989821882951653
2025-08-23,7.837150127226463
2025-08-24,3.3587786259541987
2025-08-25,2.2391857506361323
2025-08-26,3.3587786259541987
2025-08-27,2.7989821882951653
2025-08-28,2.2391857506361323
2025-08-29,2.2391857506361323
2025-08-30,2.7989821882951653
2025-08-31,3.9185750636132317
2025-09-01,2.7989821882951653
2025-09-02,2.2391857506361323
2025-09-03,2.2391857506361323
2025-09-04,3.9185750636132317
2025-09-05,17.91348600508906
2025-09-06,55.97964376590331
2025-09-07,6.7175572519083975
2025-09-08,3.9185750636132317
2025-09-09,2.7989821882951653
2025-09-10,2.2391857506361323
2025-09-11,1.6793893129770994
2025-09-12,2.7989821882951653
2025-09-13,2.7989821882951653
2025-09-14,39.18575063613232
2025-09-15,10.636132315521628
2025-09-16,3.3587786259541987
2025-09-17,2.7989821882951653
2025-09-18,2.7989821882951653
2025-09-19,3.3587786259541987
2025-09-20,3.3587786259541987
2025-09-21,13.994910941475828
2025-09-22,34.70737913486005
2025-09-23,3.9185750636132317
2025-09-24,2.2391857506361323
2025-09-25,2.2391857506361323
2025-09-26,2.2391857506361323
2025-09-27,3.3587786259541987
2025-09-28,25.19083969465649
2025-09-29,7.837150127226463
2025-09-30,2.7989821882951653
2025-10-01,1.6793893129770994
2025-10-02,2.2391857506361323
2025-10-03,2.2391857506361323
2025-10-04,2.7989821882951653
2025-10-05,9.516539440203562
2025-10-06,10.636132315521628
2025-10-07,38.06615776081425
2025-10-08,3.3587786259541987
2025-10-09,2.2391857506361323
2025-10-10,2.7989821882951653
2025-10-11,3.3587786259541987
2025-10-12,12.315521628498727
2025-10-13,32.468193384223916
2025-10-14,3.9185750636132317
2025-10-15,2.2391857506361323
2025-10-16,2.2391857506361323
2025-10-17,2.2391857506361323
2025-10-18,3.3587786259541987
2025-10-19,25.19083969465649
2025-10-20,5.038167938931298
2025-10-21,2.2391857506361323
2025-10-22,1.6793893129770994
2025-10-23,2.2391857506361323
2025-10-24,2.2391857506361323
2025-10-25,2.7989821882951653
2025-10-26,8.95674300254453
2025-10-27,8.95674300254453
2025-10-28,27.989821882951656
2025-10-29,2.7989821882951653
2025-10-30,2.2391857506361323
2025-10-31,2.2391857506361323
2025-11-01,3.9185750636132317
2025-11-02,22.391857506361323
2025-11-03,11.755725190839694
2025-11-04,2.7989821882951653
2025-11-05,1.6793893129770994
2025-11-06,1.6793893129770994
2025-11-07,2.7989821882951653
2025-11-08,3.3587786259541987
2025-11-09,10.076335877862595
2025-11-10,4.478371501272265
2025-11-11,2.2391857506361323
2025-11-12,1.6793893129770994
2025-11-13,1.6793893129770994
2025-11-14,2.2391857506361323
2025-11-15,2.7989821882951653
2025-11-16,19.033078880407125
2025-11-17,14.554707379134861
2025-11-18,2.7989821882951653
2025-11-19,2.2391857506361323
2025-11-20,2.2391857506361323
2025-11-21,2.7989821882951653
2025-11-22,2.7989821882951653
2025-11-23,35.267175572519086
2025-11-24,8.396946564885496
2025-11-25,2.7989821882951653
2025-11-26,3.3587786259541987
2025-11-27,27.43002544529262
2025-11-28,25.75063613231552
2025-11-29,3.3587786259541987
2025-11-30,5.038167938931298
2025-12-01,3.3587786259541987
2025-12-02,2.2391857506361323
2025-12-03,1.6793893129770994
2025-12-04,2.2391857506361323
2025-12-05,2.7989821882951653
2025-12-06,2.7989821882951653
2025-12-07,10.076335877862595
2025-12-08,40.86513994910941
2025-12-09,4.478371501272265
2025-12-10,2.7989821882951653
2025-12-11,2.127226463104326
2025-12-12,2.2951653944020354
2025-12-13,3.8066157760814248
2025-12-14,28.10178117048346
2025-12-15,7.9491094147582695
2025-12-16,2.743002544529262
2025-12-17,1.8473282442748091
2025-12-18,1.6793893129770991
2025-12-19,2.2951653944020354
2025-12-20,2.743002544529262
2025-12-21,12.987277353689567
2025-12-22,11.307888040712466
2025-12-23,10.69211195928753
2025-12-24,5.038167938931297
2025-12-25,10.076335877862594
2025-12-26,33.30788804071247
2025-12-27,3.3587786259541983
2025-12-28,3.5267175572519083
2025-12-29,2.2951653944020354
2025-12-30,1.6793893129770991
2025-12-31,1.5114503816793894
2026-01-01,1.6793893129770991
2026-01-02,1.6793893129770991
2026-01-03,1.6793893129770991
2026-01-04,11.307888040712466
2026-01-05,7.1653944020356235
2026-01-06,2.910941475826972
2026-01-07,2.2951653944020354
2026-01-08,1.6793893129770991
2026-01-09,1.6793893129770991
2026-01-10,1.3435114503816792
2026-01-11,2.015267175572519
2026-01-12,1.679389312977099
2026-01-13,1.3435114503816792
2026-01-14,1.0076335877862594
2026-01-15,1.3435114503816792
2026-01-16,1.0076335877862594
2026-01-17,1.0076335877862594
2026-01-18,1.679389312977099
2026-01-19,1.679389312977099
2026-01-20,1.3435114503816792
2026-01-21,1.0076335877862594
2026-01-22,1.0076335877862594
2026-01-23,1.0076335877862594
2026-01-24,1.0076335877862594
2026-01-25,1.3435114503816792
2026-01-26,1.3435114503816792
2026-01-27,1.0076335877862594
2026-01-28,1.3435114503816792
2026-01-29,0.6717557251908396
2026-01-30,1.0076335877862594
2026-01-31,1.0076335877862594
2026-02-01,1.3435114503816792
2026-02-02,0.6717557251908396
2026-02-03,1.0076335877862594
2026-02-04,1.0076335877862594
2026-02-05,1.0076335877862594
2026-02-06,1.0076335877862594
2026-02-07,1.0076335877862594
2026-02-08,1.679389312977099
2026-02-09,1.679389312977099
2026-02-10,1.0076335877862594
2026-02-11,0.6717557251908396
2026-02-12,0.6717557251908396
2026-02-13,1.0076335877862594
2026-02-14,1.0076335877862594
2026-02-15,1.0076335877862594
2026-02-16,1.0076335877862594
2026-02-17,1.0076335877862594
2026-02-18,1.0076335877862594
2026-02-19,1.0076335877862594
2026-02-20,1.0076335877862594
2026-02-21,1.0076335877862594
2026-02-22,1.0076335877862594
2026-02-23,0.6717557251908396
2026-02-24,0.6717557251908396
2026-02-25,0.6717557251908396
2026-02-26,0.6717557251908396
2026-02-27,1.0076335877862594
2026-02-28,1.0076335877862594
2026-03-01,0.6717557251908396
2026-03-02,1.0076335877862594
2026-03-03,1.0076335877862594
2026-03-04,1.3435114503816792
2026-03-05,1.0076335877862594
2026-03-06,1.0076335877862594
2026-03-07,1.0076335877862594
2026-03-08,1.0076335877862594
2026-03-09,2.3511450381679384
2026-03-10,2.015267175572519
2026-03-11,1.679389312977099
2026-03-12,1.3435114503816792
2026-03-13,1.0076335877862594
2026-03-14,1.0076335877862594
2026-03-15,1.0076335877862594
2026-03-16,1.3435114503816792
2026-03-17,1.0076335877862594
2026-03-18,1.0076335877862594
2026-03-19,1.0076335877862594
2026-03-20,1.0076335877862594
2026-03-21,1.0076335877862594
2026-03-22,1.0076335877862594
2026-03-23,1.0076335877862594
2026-03-24,0.6717557251908396
2026-03-25,1.0076335877862594
2026-03-26,0.6717557251908396
2026-03-27,0.6717557251908396
2026-03-28,0.6717557251908396
2026-03-29,1.0076335877862594
2026-03-30,0.6717557251908396
2026-03-31,0.6717557251908396
2026-04-01,1.0076335877862594
2026-04-02,1.0076335877862594
2026-04-03,1.0076335877862594
2026-04-04,1.0076335877862594
2026-04-05,1.0076335877862594
2026-04-06,1.0076335877862594
2026-04-07,1.0076335877862594
2026-04-08,1.0076335877862594
2026-04-09,1.0076335877862594
2026-04-10,1.0076335877862594
2026-04-11,0.6717557251908396
2026-04-12,1.0076335877862594
2026-04-13,1.0076335877862594
2026-04-14,0.6717557251908396
2026-04-15,1.0076335877862594
2026-04-16,0.6717557251908396
2026-04-17,1.0076335877862594
2026-04-18,1.0076335877862594
2026-04-19,0.6717557251908396
2026-04-20,1.0076335877862594
2026-04-21,1.0076335877862594
2026-04-22,1.0076335877862594
2026-04-23,1.3435114503816792
2026-04-24,3.358778625954198
2026-04-25,3.0229007633587783
2026-04-26,2.3511450381679384
2026-04-27,1.3435114503816792
2026-04-28,1.3435114503816792
2026-04-29,1.0076335877862594
2026-04-30,1.0076335877862594
2026-05-01,1.0076335877862594
2026-05-02,1.3435114503816792
2026-05-03,1.0076335877862594
2026-05-04,1.0076335877862594
2026-05-05,1.3435114503816792
2026-05-06,1.3435114503816792
2026-05-07,1.0076335877862594
2026-05-08,1.0076335877862594
2026-05-09,1.0076335877862594
2026-05-10,1.0076335877862594
2026-05-11,1.0076335877862594
2026-05-12,1.3435114503816792
2026-05-13,1.0076335877862594
2026-05-14,1.3435114503816792
2026-05-15,2.3511450381679384
2026-05-16,1.0076335877862594
2026-05-17,1.0076335877862594
2026-05-18,1.0076335877862594
2026-05-19,1.3435114503816792
2026-05-20,1.0076335877862594
2026-05-21,1.0076335877862594
2026-05-22,1.0076335877862594
2026-05-23,1.0076335877862594
2026-05-24,1.0076335877862594
2026-05-25,1.0076335877862594
2026-05-26,1.0076335877862594
2026-05-27,1.0076335877862594
2026-05-28,1.0076335877862594
2026-05-29,1.0076335877862594
2026-05-30,1.0076335877862594
2026-05-31,1.0076335877862594
