Time,macys
2024-10-02,32.36304018184579
2024-10-03,35.30513474383177
2024-10-04,35.30513474383177
2024-10-05,44.13141842978971
2024-10-06,44.13141842978971
2024-10-07,35.30513474383177
2024-10-08,32.36304018184579
2024-10-09,32.36304018184579
2024-10-10,32.36304018184579
2024-10-11,35.30513474383177
2024-10-12,44.13141842978971
2024-10-13,41.18932386780373
2024-10-14,41.18932386780373
2024-10-15,38.247229305817754
2024-10-16,35.30513474383177
2024-10-17,38.247229305817754
2024-10-18,38.247229305817754
2024-10-19,44.13141842978971
2024-10-20,47.073512991775694
2024-10-21,35.30513474383177
2024-10-22,35.30513474383177
2024-10-23,35.30513474383177
2024-10-24,35.30513474383177
2024-10-25,41.18932386780373
2024-10-26,47.073512991775694
2024-10-27,50.015607553761676
2024-10-28,38.247229305817754
2024-10-29,38.247229305817754
2024-10-30,38.247229305817754
2024-10-31,35.30513474383177
2024-11-01,41.18932386780373
2024-11-02,50.015607553761676
2024-11-03,58.841891239719615
2024-11-04,44.13141842978971
2024-11-05,35.30513474383177
2024-11-06,23.536756495887847
2024-11-07,38.247229305817754
2024-11-08,44.13141842978971
2024-11-09,64.72608036369158
2024-11-10,67.66817492567756
2024-11-11,58.841891239719615
2024-11-12,47.073512991775694
2024-11-13,50.015607553761676
2024-11-14,52.95770211574766
2024-11-15,55.89979667773363
2024-11-16,67.66817492567756
2024-11-17,76.49445861163551
2024-11-18,64.72608036369158
2024-11-19,61.7839858017056
2024-11-20,61.7839858017056
2024-11-21,67.66817492567756
2024-11-22,70.61026948766354
2024-11-23,85.32074229759344
2024-11-24,108.8574987934813
2024-11-25,102.97330966950933
2024-11-26,97.08912054553737
2024-11-27,105.91540423149532
2024-11-28,294.2094561985981
2024-11-29,208.88871390100465
2024-11-30,155.931011785257
2024-12-01,129.45216072738316
2024-12-02,111.79959335546727
2024-12-03,97.08912054553737
2024-12-04,79.43655317362148
2024-12-05,70.61026948766354
2024-12-06,73.55236404964953
2024-12-07,94.14702598355139
2024-12-08,94.14702598355139
2024-12-09,79.43655317362148
2024-12-10,70.61026948766354
2024-12-11,76.49445861163551
2024-12-12,82.37864773560746
2024-12-13,82.37864773560746
2024-12-14,100.03121510752335
2024-12-15,105.91540423149532
2024-12-16,82.37864773560746
2024-12-17,79.43655317362148
2024-12-18,82.37864773560746
2024-12-19,82.37864773560746
2024-12-20,94.14702598355139
2024-12-21,105.91540423149532
2024-12-22,102.97330966950933
2024-12-23,100.03121510752335
2024-12-24,105.91540423149532
2024-12-25,67.66817492567756
2024-12-26,85.32074229759344
2024-12-27,76.49445861163551
2024-12-28,70.61026948766354
2024-12-29,73.55236404964953
2024-12-30,61.7839858017056
2024-12-31,61.7839858017056
2025-01-01,55.89979667773363
2025-01-02,50.015607553761676
2025-01-03,50.015607553761676
2025-01-04,52.95770211574766
2025-01-05,50.015607553761676
2025-01-06,38.247229305817754
2025-01-07,35.30513474383177
2025-01-08,32.36304018184579
2025-01-09,35.30513474383177
2025-01-10,50.015607553761676
2025-01-11,50.015607553761676
2025-01-12,52.95770211574766
2025-01-13,41.18932386780373
2025-01-14,32.36304018184579
2025-01-15,35.30513474383177
2025-01-16,35.30513474383177
2025-01-17,35.30513474383177
2025-01-18,41.18932386780373
2025-01-19,41.18932386780373
2025-01-20,41.18932386780373
2025-01-21,32.36304018184579
2025-01-22,38.247229305817754
2025-01-23,35.30513474383177
2025-01-24,32.36304018184579
2025-01-25,41.18932386780373
2025-01-26,41.18932386780373
2025-01-27,29.420945619859808
2025-01-28,32.36304018184579
2025-01-29,32.36304018184579
2025-01-30,32.36304018184579
2025-01-31,32.36304018184579
2025-02-01,38.247229305817754
2025-02-02,38.247229305817754
2025-02-03,29.420945619859808
2025-02-04,32.36304018184579
2025-02-05,32.36304018184579
2025-02-06,29.420945619859808
2025-02-07,32.36304018184579
2025-02-08,44.13141842978971
2025-02-09,41.18932386780373
2025-02-10,29.420945619859808
2025-02-11,32.36304018184579
2025-02-12,32.36304018184579
2025-02-13,35.30513474383177
2025-02-14,38.247229305817754
2025-02-15,44.13141842978971
2025-02-16,44.13141842978971
2025-02-17,38.247229305817754
2025-02-18,35.30513474383177
2025-02-19,29.420945619859808
2025-02-20,32.36304018184579
2025-02-21,32.36304018184579
2025-02-22,38.247229305817754
2025-02-23,38.247229305817754
2025-02-24,35.30513474383177
2025-02-25,29.420945619859808
2025-02-26,29.420945619859808
2025-02-27,29.420945619859808
2025-02-28,29.420945619859808
2025-03-01,41.18932386780373
2025-03-02,41.18932386780373
2025-03-03,29.420945619859808
2025-03-04,29.420945619859808
2025-03-05,26.47885105787383
2025-03-06,29.420945619859808
2025-03-07,32.36304018184579
2025-03-08,41.18932386780373
2025-03-09,41.18932386780373
2025-03-10,32.36304018184579
2025-03-11,32.36304018184579
2025-03-12,32.36304018184579
2025-03-13,32.36304018184579
2025-03-14,35.30513474383177
2025-03-15,44.13141842978971
2025-03-16,44.13141842978971
2025-03-17,32.36304018184579
2025-03-18,32.36304018184579
2025-03-19,35.30513474383177
2025-03-20,32.36304018184579
2025-03-21,32.36304018184579
2025-03-22,41.18932386780373
2025-03-23,44.13141842978971
2025-03-24,32.36304018184579
2025-03-25,32.36304018184579
2025-03-26,35.30513474383177
2025-03-27,32.36304018184579
2025-03-28,35.30513474383177
2025-03-29,44.13141842978971
2025-03-30,44.13141842978971
2025-03-31,32.36304018184579
2025-04-01,32.36304018184579
2025-04-02,32.36304018184579
2025-04-03,35.30513474383177
2025-04-04,35.30513474383177
2025-04-05,44.13141842978971
2025-04-06,47.073512991775694
2025-04-07,35.30513474383177
2025-04-08,32.36304018184579
2025-04-09,35.30513474383177
2025-04-10,32.36304018184579
2025-04-11,35.30513474383177
2025-04-12,41.18932386780373
2025-04-13,44.13141842978971
2025-04-14,35.30513474383177
2025-04-15,32.22930861084643
2025-04-16,35.30513474383177
2025-04-17,35.30513474383177
2025-04-18,35.30513474383177
2025-04-19,38.38096087681711
2025-04-20,42.927834290795445
2025-04-21,32.22930861084643
2025-04-22,32.22930861084643
2025-04-23,32.22930861084643
2025-04-24,33.83408746283878
2025-04-25,35.30513474383177
2025-04-26,44.532613142787795
2025-04-27,44.532613142787795
2025-04-28,35.30513474383177
2025-04-29,35.30513474383177
2025-04-30,38.38096087681711
2025-05-01,35.30513474383177
2025-05-02,38.38096087681711
2025-05-03,44.532613142787795
2025-05-04,53.76009154174383
2025-05-05,38.38096087681711
2025-05-06,32.22930861084643
2025-05-07,38.38096087681711
2025-05-08,35.30513474383177
2025-05-09,39.852008157810104
2025-05-10,50.68426540875849
2025-05-11,47.608439275773144
2025-05-12,35.30513474383177
2025-05-13,32.22930861084643
2025-05-14,35.30513474383177
2025-05-15,32.095577039847065
2025-05-16,38.51469244781647
2025-05-17,41.72425015180118
2025-05-18,41.72425015180118
2025-05-19,32.095577039847065
2025-05-20,35.30513474383177
2025-05-21,32.095577039847065
2025-05-22,32.095577039847065
2025-05-23,35.30513474383177
2025-05-24,44.933807855785886
2025-05-25,48.143365559770594
2025-05-26,48.143365559770594
2025-05-27,32.095577039847065
2025-05-28,32.095577039847065
2025-05-29,32.095577039847065
2025-05-30,35.30513474383177
2025-05-31,41.72425015180118
2025-06-01,41.72425015180118
2025-06-02,32.095577039847065
2025-06-03,35.30513474383177
2025-06-04,35.30513474383177
2025-06-05,38.51469244781647
2025-06-06,38.51469244781647
2025-06-07,38.51469244781647
2025-06-08,41.72425015180118
2025-06-09,35.30513474383177
2025-06-10,35.30513474383177
2025-06-11,32.095577039847065
2025-06-12,35.30513474383177
2025-06-13,35.30513474383177
2025-06-14,41.72425015180118
2025-06-15,41.72425015180118
2025-06-16,32.095577039847065
2025-06-17,28.886019335862358
2025-06-18,32.095577039847065
2025-06-19,35.30513474383177
2025-06-20,35.30513474383177
2025-06-21,35.30513474383177
2025-06-22,35.30513474383177
2025-06-23,28.886019335862358
2025-06-24,32.095577039847065
2025-06-25,28.886019335862358
2025-06-26,32.095577039847065
2025-06-27,38.51469244781647
2025-06-28,38.51469244781647
2025-06-29,38.51469244781647
2025-06-30,35.30513474383177
2025-07-01,35.30513474383177
2025-07-02,38.51469244781647
2025-07-03,38.51469244781647
2025-07-04,51.3529232637553
2025-07-05,54.56248096774001
2025-07-06,41.72425015180118
2025-07-07,32.095577039847065
2025-07-08,32.095577039847065
2025-07-09,35.30513474383177
2025-07-10,35.30513474383177
2025-07-11,35.30513474383177
2025-07-12,35.30513474383177
2025-07-13,35.30513474383177
2025-07-14,32.095577039847065
2025-07-15,32.095577039847065
2025-07-16,32.095577039847065
2025-07-17,32.095577039847065
2025-07-18,35.30513474383177
2025-07-19,35.30513474383177
2025-07-20,38.51469244781647
2025-07-21,28.886019335862358
2025-07-22,28.886019335862358
2025-07-23,35.30513474383177
2025-07-24,35.30513474383177
2025-07-25,38.51469244781647
2025-07-26,41.72425015180118
2025-07-27,41.72425015180118
2025-07-28,35.30513474383177
2025-07-29,32.095577039847065
2025-07-30,28.886019335862358
2025-07-31,32.095577039847065
2025-08-01,35.30513474383177
2025-08-02,38.51469244781647
2025-08-03,41.72425015180118
2025-08-04,35.30513474383177
2025-08-05,32.095577039847065
2025-08-06,32.095577039847065
2025-08-07,32.095577039847065
2025-08-08,35.30513474383177
2025-08-09,38.51469244781647
2025-08-10,41.72425015180118
2025-08-11,32.095577039847065
2025-08-12,32.095577039847065
2025-08-13,32.095577039847065
2025-08-14,32.095577039847065
2025-08-15,35.30513474383177
2025-08-16,41.72425015180118
2025-08-17,41.72425015180118
2025-08-18,35.30513474383177
2025-08-19,32.095577039847065
2025-08-20,32.095577039847065
2025-08-21,32.095577039847065
2025-08-22,32.095577039847065
2025-08-23,38.51469244781647
2025-08-24,38.51469244781647
2025-08-25,35.30513474383177
2025-08-26,32.095577039847065
2025-08-27,32.095577039847065
2025-08-28,28.886019335862358
2025-08-29,35.30513474383177
2025-08-30,38.51469244781647
2025-08-31,41.72425015180118
2025-09-01,51.3529232637553
2025-09-02,35.30513474383177
2025-09-03,35.30513474383177
2025-09-04,28.886019335862358
2025-09-05,32.095577039847065
2025-09-06,35.30513474383177
2025-09-07,38.51469244781647
2025-09-08,32.095577039847065
2025-09-09,28.886019335862358
2025-09-10,28.886019335862358
2025-09-11,28.886019335862358
2025-09-12,28.886019335862358
2025-09-13,38.51469244781647
2025-09-14,41.72425015180118
2025-09-15,32.095577039847065
2025-09-16,28.886019335862358
2025-09-17,28.886019335862358
2025-09-18,28.886019335862358
2025-09-19,32.095577039847065
2025-09-20,38.51469244781647
2025-09-21,35.30513474383177
2025-09-22,28.886019335862358
2025-09-23,32.095577039847065
2025-09-24,32.095577039847065
2025-09-25,32.095577039847065
2025-09-26,32.095577039847065
2025-09-27,38.51469244781647
2025-09-28,38.51469244781647
2025-09-29,32.095577039847065
2025-09-30,32.095577039847065
2025-10-01,32.095577039847065
2025-10-02,32.095577039847065
2025-10-03,32.095577039847065
2025-10-04,38.51469244781647
2025-10-05,38.51469244781647
2025-10-06,32.095577039847065
2025-10-07,32.095577039847065
2025-10-08,35.30513474383177
2025-10-09,32.095577039847065
2025-10-10,35.30513474383177
2025-10-11,38.51469244781647
2025-10-12,38.51469244781647
2025-10-13,38.51469244781647
2025-10-14,32.095577039847065
2025-10-15,32.095577039847065
2025-10-16,32.095577039847065
2025-10-17,38.51469244781647
2025-10-18,38.51469244781647
2025-10-19,44.933807855785886
2025-10-20,35.30513474383177
2025-10-21,35.30513474383177
2025-10-22,35.30513474383177
2025-10-23,38.51469244781647
2025-10-24,38.51469244781647
2025-10-25,44.933807855785886
2025-10-26,48.143365559770594
2025-10-27,41.72425015180118
2025-10-28,35.30513474383177
2025-10-29,35.30513474383177
2025-10-30,38.51469244781647
2025-10-31,35.30513474383177
2025-11-01,44.933807855785886
2025-11-02,51.3529232637553
2025-11-03,41.72425015180118
2025-11-04,38.51469244781647
2025-11-05,41.72425015180118
2025-11-06,38.51469244781647
2025-11-07,44.933807855785886
2025-11-08,51.3529232637553
2025-11-09,54.56248096774001
2025-11-10,51.3529232637553
2025-11-11,57.772038671724715
2025-11-12,54.56248096774001
2025-11-13,51.3529232637553
2025-11-14,57.772038671724715
2025-11-15,67.40071178367883
2025-11-16,73.81982719164824
2025-11-17,60.98159637570942
2025-11-18,57.772038671724715
2025-11-19,57.772038671724715
2025-11-20,64.19115407969413
2025-11-21,64.19115407969413
2025-11-22,80.23894259961766
2025-11-23,86.65805800758707
2025-11-24,83.44850030360236
2025-11-25,80.23894259961766
2025-11-26,102.7058465275106
2025-11-27,320.95577039847063
2025-11-28,198.9925776470518
2025-11-29,144.4300966793118
2025-11-30,121.96319275141884
2025-12-01,109.12496193548002
2025-12-02,93.07717341555649
2025-12-03,67.40071178367883
2025-12-04,67.40071178367883
2025-12-05,70.61026948766354
2025-12-06,83.44850030360236
2025-12-07,83.44850030360236
2025-12-08,67.40071178367883
2025-12-09,67.40071178367883
2025-12-10,67.40071178367883
2025-12-11,71.25218102846048
2025-12-12,77.77265089023993
2025-12-13,95.44211067112415
2025-12-14,93.36434436801827
2025-12-15,80.79639209557288
2025-12-16,73.8029347826799
2025-12-17,74.27592223379344
2025-12-18,76.35368853689931
2025-12-19,79.85041719334582
2025-12-20,90.34060316268531
2025-12-21,89.86761571157177
2025-12-22,86.37088705512528
2025-12-23,85.89789960401174
2025-12-24,89.86761571157177
2025-12-25,64.73171116668102
2025-12-26,80.32340464445936
2025-12-27,74.27592223379344
2025-12-28,66.80947746978691
2025-12-29,54.71451264845507
2025-12-30,57.2652664026745
2025-12-31,57.73825385378803
2026-01-01,48.66703023778915
2026-01-02,47.72105533556208
2026-01-03,50.74479654089504
2026-01-04,48.66703023778915
2026-01-05,34.68011561200316
2026-01-06,35.1531030631167
2026-01-07,32.12936185778374
2026-01-08,31.65637440667021
2026-01-09,35.62609051423024
2026-01-10,44.46082040467235
2026-01-11,44.46082040467235
2026-01-12,32.16314667572042
2026-01-13,31.21717177349335
2026-01-14,30.27119687126628
2026-01-15,30.27119687126628
2026-01-16,33.10912157794749
2026-01-17,35.947046284628705
2026-01-18,37.83899608908285
2026-01-19,37.83899608908285
2026-01-20,31.21717177349335
2026-01-21,31.21717177349335
2026-01-22,31.21717177349335
2026-01-23,28.379247066812137
2026-01-24,35.947046284628705
2026-01-25,34.05509648017456
2026-01-26,29.32522196903921
2026-01-27,32.16314667572042
2026-01-28,31.21717177349335
2026-01-29,32.16314667572042
2026-01-30,33.10912157794749
2026-01-31,36.893021186855776
2026-02-01,44.46082040467235
2026-02-02,28.379247066812137
2026-02-03,31.21717177349335
2026-02-04,30.27119687126628
2026-02-05,30.27119687126628
2026-02-06,29.32522196903921
2026-02-07,37.83899608908285
2026-02-08,36.893021186855776
2026-02-09,25.541322360130923
2026-02-10,30.27119687126628
2026-02-11,29.32522196903921
2026-02-12,33.10912157794749
2026-02-13,34.05509648017456
2026-02-14,41.62289569799113
2026-02-15,41.62289569799113
2026-02-16,37.83899608908285
2026-02-17,29.32522196903921
2026-02-18,30.27119687126628
2026-02-19,30.27119687126628
2026-02-20,31.21717177349335
2026-02-21,37.83899608908285
2026-02-22,35.947046284628705
2026-02-23,35.00107138240163
2026-02-24,30.27119687126628
2026-02-25,29.32522196903921
2026-02-26,30.27119687126628
2026-02-27,30.27119687126628
2026-02-28,39.73094589353699
2026-03-01,40.67692079576406
2026-03-02,31.21717177349335
2026-03-03,32.16314667572042
2026-03-04,32.16314667572042
2026-03-05,33.10912157794749
2026-03-06,35.00107138240163
2026-03-07,42.568870600218204
2026-03-08,43.514845502445276
2026-03-09,35.00107138240163
2026-03-10,33.10912157794749
2026-03-11,31.21717177349335
2026-03-12,35.00107138240163
2026-03-13,37.83899608908285
2026-03-14,47.29874511135356
2026-03-15,47.29874511135356
2026-03-16,35.947046284628705
2026-03-17,33.10912157794749
2026-03-18,40.67692079576406
2026-03-19,38.78497099130992
2026-03-20,36.893021186855776
2026-03-21,46.35277020912649
2026-03-22,48.24472001358063
2026-03-23,35.947046284628705
2026-03-24,33.10912157794749
2026-03-25,35.00107138240163
2026-03-26,35.00107138240163
2026-03-27,36.893021186855776
2026-03-28,43.514845502445276
2026-03-29,49.190694915807704
2026-03-30,35.00107138240163
2026-03-31,35.00107138240163
2026-04-01,36.893021186855776
2026-04-02,37.83899608908285
2026-04-03,35.947046284628705
2026-04-04,41.62289569799113
2026-04-05,44.46082040467235
2026-04-06,37.83899608908285
2026-04-07,33.10912157794749
2026-04-08,35.00107138240163
2026-04-09,35.00107138240163
2026-04-10,38.78497099130992
2026-04-11,45.40679530689942
2026-04-12,48.24472001358063
2026-04-13,35.00107138240163
2026-04-14,34.05509648017456
2026-04-15,35.00107138240163
2026-04-16,35.00107138240163
2026-04-17,37.83899608908285
2026-04-18,45.40679530689942
2026-04-19,44.46082040467235
2026-04-20,36.893021186855776
2026-04-21,33.10912157794749
2026-04-22,36.893021186855776
2026-04-23,37.83899608908285
2026-04-24,38.78497099130992
2026-04-25,49.190694915807704
2026-04-26,50.136669818034775
2026-04-27,38.78497099130992
2026-04-28,36.893021186855776
2026-04-29,37.83899608908285
2026-04-30,40.67692079576406
2026-05-01,42.568870600218204
2026-05-02,49.190694915807704
2026-05-03,54.86654432917013
2026-05-04,40.67692079576406
2026-05-05,39.73094589353699
2026-05-06,39.73094589353699
2026-05-07,37.83899608908285
2026-05-08,42.568870600218204
2026-05-09,56.758494133624275
2026-05-10,52.02861962248892
2026-05-11,37.83899608908285
2026-05-12,35.00107138240163
2026-05-13,36.893021186855776
2026-05-14,33.10912157794749
2026-05-15,39.73094589353699
2026-05-16,44.46082040467235
2026-05-17,42.568870600218204
2026-05-18,35.00107138240163
2026-05-19,34.05509648017456
2026-05-20,34.05509648017456
2026-05-21,34.05509648017456
2026-05-22,35.947046284628705
2026-05-23,47.29874511135356
2026-05-24,52.02861962248892
2026-05-25,53.92056942694306
2026-05-26,35.00107138240163
2026-05-27,32.16314667572042
2026-05-28,34.05509648017456
2026-05-29,36.893021186855776
2026-05-30,41.62289569799113
2026-05-31,46.35277020912649
