Time,patrick_mahomes
2024-09-07,9.904761904761905
2024-09-08,13.206349206349206
2024-09-09,9.079365079365079
2024-09-10,6.603174603174603
2024-09-11,6.603174603174603
2024-09-12,9.079365079365079
2024-09-13,6.603174603174603
2024-09-14,5.777777777777778
2024-09-15,18.984126984126984
2024-09-16,9.904761904761905
2024-09-17,8.253968253968253
2024-09-18,6.603174603174603
2024-09-19,4.9523809523809526
2024-09-20,4.9523809523809526
2024-09-21,6.603174603174603
2024-09-22,9.904761904761905
2024-09-23,18.158730158730158
2024-09-24,6.603174603174603
2024-09-25,3.3015873015873014
2024-09-26,3.3015873015873014
2024-09-27,4.9523809523809526
2024-09-28,4.9523809523809526
2024-09-29,16.507936507936506
2024-09-30,8.253968253968253
2024-10-01,6.603174603174603
2024-10-02,3.3015873015873014
2024-10-03,3.3015873015873014
2024-10-04,4.9523809523809526
2024-10-05,3.3015873015873014
2024-10-06,6.603174603174603
2024-10-07,11.555555555555555
2024-10-08,16.507936507936506
2024-10-09,3.3015873015873014
2024-10-10,6.603174603174603
2024-10-11,4.9523809523809526
2024-10-12,3.3015873015873014
2024-10-13,8.253968253968253
2024-10-14,6.603174603174603
2024-10-15,4.9523809523809526
2024-10-16,4.9523809523809526
2024-10-17,4.9523809523809526
2024-10-18,4.9523809523809526
2024-10-19,4.9523809523809526
2024-10-20,21.46031746031746
2024-10-21,13.206349206349206
2024-10-22,8.253968253968253
2024-10-23,6.603174603174603
2024-10-24,4.9523809523809526
2024-10-25,4.9523809523809526
2024-10-26,4.9523809523809526
2024-10-27,13.206349206349206
2024-10-28,8.253968253968253
2024-10-29,4.9523809523809526
2024-10-30,3.3015873015873014
2024-10-31,4.9523809523809526
2024-11-01,4.9523809523809526
2024-11-02,4.9523809523809526
2024-11-03,6.603174603174603
2024-11-04,9.904761904761905
2024-11-05,33.01587301587301
2024-11-06,4.9523809523809526
2024-11-07,4.9523809523809526
2024-11-08,6.603174603174603
2024-11-09,6.603174603174603
2024-11-10,13.206349206349206
2024-11-11,8.253968253968253
2024-11-12,4.9523809523809526
2024-11-13,6.603174603174603
2024-11-14,6.603174603174603
2024-11-15,4.9523809523809526
2024-11-16,3.3015873015873014
2024-11-17,14.857142857142856
2024-11-18,13.206349206349206
2024-11-19,4.9523809523809526
2024-11-20,3.3015873015873014
2024-11-21,3.3015873015873014
2024-11-22,3.3015873015873014
2024-11-23,4.9523809523809526
2024-11-24,14.857142857142856
2024-11-25,8.253968253968253
2024-11-26,4.9523809523809526
2024-11-27,3.3015873015873014
2024-11-28,6.603174603174603
2024-11-29,18.158730158730158
2024-11-30,8.253968253968253
2024-12-01,6.603174603174603
2024-12-02,4.9523809523809526
2024-12-03,4.9523809523809526
2024-12-04,3.3015873015873014
2024-12-05,3.3015873015873014
2024-12-06,3.3015873015873014
2024-12-07,3.3015873015873014
2024-12-08,6.603174603174603
2024-12-09,16.507936507936506
2024-12-10,4.9523809523809526
2024-12-11,3.3015873015873014
2024-12-12,3.3015873015873014
2024-12-13,3.3015873015873014
2024-12-14,3.3015873015873014
2024-12-15,24.76190476190476
2024-12-16,42.92063492063492
2024-12-17,37.96825396825397
2024-12-18,18.158730158730158
2024-12-19,11.555555555555555
2024-12-20,9.904761904761905
2024-12-21,21.46031746031746
2024-12-22,9.904761904761905
2024-12-23,6.603174603174603
2024-12-24,8.253968253968253
2024-12-25,31.365079365079364
2024-12-26,9.904761904761905
2024-12-27,6.603174603174603
2024-12-28,6.603174603174603
2024-12-29,9.904761904761905
2024-12-30,6.603174603174603
2024-12-31,6.603174603174603
2025-01-01,4.9523809523809526
2025-01-02,4.9523809523809526
2025-01-03,6.603174603174603
2025-01-04,4.9523809523809526
2025-01-05,23.11111111111111
2025-01-06,11.555555555555555
2025-01-07,4.9523809523809526
2025-01-08,4.9523809523809526
2025-01-09,4.9523809523809526
2025-01-10,4.9523809523809526
2025-01-11,4.9523809523809526
2025-01-12,9.904761904761905
2025-01-13,13.206349206349206
2025-01-14,14.857142857142856
2025-01-15,8.253968253968253
2025-01-16,8.253968253968253
2025-01-17,8.253968253968253
2025-01-18,24.76190476190476
2025-01-19,29.71428571428571
2025-01-20,16.507936507936506
2025-01-21,8.253968253968253
2025-01-22,6.603174603174603
2025-01-23,6.603174603174603
2025-01-24,8.253968253968253
2025-01-25,11.555555555555555
2025-01-26,31.365079365079364
2025-01-27,89.14285714285714
2025-01-28,19.80952380952381
2025-01-29,11.555555555555555
2025-01-30,9.904761904761905
2025-01-31,9.904761904761905
2025-02-01,8.253968253968253
2025-02-02,8.253968253968253
2025-02-03,8.253968253968253
2025-02-04,8.253968253968253
2025-02-05,9.904761904761905
2025-02-06,11.555555555555555
2025-02-07,16.507936507936506
2025-02-08,18.158730158730158
2025-02-09,107.30158730158729
2025-02-10,165.07936507936506
2025-02-11,28.063492063492063
2025-02-12,19.80952380952381
2025-02-13,13.206349206349206
2025-02-14,9.904761904761905
2025-02-15,8.253968253968253
2025-02-16,6.603174603174603
2025-02-17,6.603174603174603
2025-02-18,8.253968253968253
2025-02-19,8.253968253968253
2025-02-20,6.603174603174603
2025-02-21,3.3015873015873014
2025-02-22,3.3015873015873014
2025-02-23,4.9523809523809526
2025-02-24,3.3015873015873014
2025-02-25,4.9523809523809526
2025-02-26,3.3015873015873014
2025-02-27,3.3015873015873014
2025-02-28,3.3015873015873014
2025-03-01,3.3015873015873014
2025-03-02,3.3015873015873014
2025-03-03,1.6507936507936507
2025-03-04,1.6507936507936507
2025-03-05,1.6507936507936507
2025-03-06,1.6507936507936507
2025-03-07,1.6507936507936507
2025-03-08,1.6507936507936507
2025-03-09,1.6507936507936507
2025-03-10,3.3015873015873014
2025-03-11,3.3015873015873014
2025-03-12,3.3015873015873014
2025-03-13,3.3015873015873014
2025-03-14,1.6507936507936507
2025-03-15,1.6507936507936507
2025-03-16,1.6507936507936507
2025-03-17,1.6507936507936507
2025-03-18,1.6507936507936507
2025-03-19,1.6507936507936507
2025-03-20,1.6507936507936507
2025-03-21,1.6507936507936507
2025-03-22,1.6507936507936507
2025-03-23,1.6507936507936507
2025-03-24,1.6507936507936507
2025-03-25,1.6507936507936507
2025-03-26,1.6507936507936507
2025-03-27,1.6507936507936507
2025-03-28,1.6507936507936507
2025-03-29,1.6507936507936507
2025-03-30,1.6507936507936507
2025-03-31,1.6507936507936507
2025-04-01,1.6507936507936507
2025-04-02,1.6507936507936507
2025-04-03,1.6507936507936507
2025-04-04,1.6507936507936507
2025-04-05,1.6507936507936507
2025-04-06,1.6507936507936507
2025-04-07,1.6507936507936507
2025-04-08,1.6507936507936507
2025-04-09,1.6507936507936507
2025-04-10,3.3015873015873014
2025-04-11,1.6507936507936507
2025-04-12,1.6507936507936507
2025-04-13,1.6507936507936507
2025-04-14,1.6507936507936507
2025-04-15,3.3015873015873014
2025-04-16,2.888888888888889
2025-04-17,1.6507936507936507
2025-04-18,1.6507936507936507
2025-04-19,1.6507936507936507
2025-04-20,1.6507936507936507
2025-04-21,1.6507936507936507
2025-04-22,1.6507936507936507
2025-04-23,1.6507936507936507
2025-04-24,2.0634920634920633
2025-04-25,4.9523809523809526
2025-04-26,4.9523809523809526
2025-04-27,3.3015873015873014
2025-04-28,2.0634920634920633
2025-04-29,1.6507936507936507
2025-04-30,1.6507936507936507
2025-05-01,1.6507936507936507
2025-05-02,1.6507936507936507
2025-05-03,1.6507936507936507
2025-05-04,2.0634920634920633
2025-05-05,1.6507936507936507
2025-05-06,1.6507936507936507
2025-05-07,1.6507936507936507
2025-05-08,1.6507936507936507
2025-05-09,1.6507936507936507
2025-05-10,1.6507936507936507
2025-05-11,1.6507936507936507
2025-05-12,1.6507936507936507
2025-05-13,1.6507936507936507
2025-05-14,1.6507936507936507
2025-05-15,1.6507936507936507
2025-05-16,2.4761904761904763
2025-05-17,2.4761904761904763
2025-05-18,2.4761904761904763
2025-05-19,1.6507936507936507
2025-05-20,1.6507936507936507
2025-05-21,1.6507936507936507
2025-05-22,1.6507936507936507
2025-05-23,1.6507936507936507
2025-05-24,1.6507936507936507
2025-05-25,1.6507936507936507
2025-05-26,1.6507936507936507
2025-05-27,1.6507936507936507
2025-05-28,1.6507936507936507
2025-05-29,1.6507936507936507
2025-05-30,2.4761904761904763
2025-05-31,1.6507936507936507
2025-06-01,1.6507936507936507
2025-06-02,1.6507936507936507
2025-06-03,2.4761904761904763
2025-06-04,1.6507936507936507
2025-06-05,1.6507936507936507
2025-06-06,5.777777777777778
2025-06-07,2.4761904761904763
2025-06-08,1.6507936507936507
2025-06-09,1.6507936507936507
2025-06-10,1.6507936507936507
2025-06-11,1.6507936507936507
2025-06-12,1.6507936507936507
2025-06-13,1.6507936507936507
2025-06-14,2.4761904761904763
2025-06-15,1.6507936507936507
2025-06-16,1.6507936507936507
2025-06-17,1.6507936507936507
2025-06-18,1.6507936507936507
2025-06-19,1.6507936507936507
2025-06-20,1.6507936507936507
2025-06-21,1.6507936507936507
2025-06-22,1.6507936507936507
2025-06-23,1.6507936507936507
2025-06-24,1.6507936507936507
2025-06-25,1.6507936507936507
2025-06-26,1.6507936507936507
2025-06-27,1.6507936507936507
2025-06-28,1.6507936507936507
2025-06-29,1.6507936507936507
2025-06-30,1.6507936507936507
2025-07-01,1.6507936507936507
2025-07-02,1.6507936507936507
2025-07-03,1.6507936507936507
2025-07-04,1.6507936507936507
2025-07-05,1.6507936507936507
2025-07-06,3.3015873015873014
2025-07-07,3.3015873015873014
2025-07-08,4.1269841269841265
2025-07-09,4.9523809523809526
2025-07-10,3.3015873015873014
2025-07-11,3.3015873015873014
2025-07-12,2.4761904761904763
2025-07-13,2.4761904761904763
2025-07-14,2.4761904761904763
2025-07-15,2.4761904761904763
2025-07-16,1.6507936507936507
2025-07-17,2.4761904761904763
2025-07-18,2.4761904761904763
2025-07-19,2.4761904761904763
2025-07-20,2.4761904761904763
2025-07-21,1.6507936507936507
2025-07-22,1.6507936507936507
2025-07-23,2.4761904761904763
2025-07-24,2.4761904761904763
2025-07-25,2.4761904761904763
2025-07-26,2.4761904761904763
2025-07-27,1.6507936507936507
2025-07-28,2.4761904761904763
2025-07-29,1.6507936507936507
2025-07-30,2.4761904761904763
2025-07-31,3.3015873015873014
2025-08-01,2.4761904761904763
2025-08-02,2.4761904761904763
2025-08-03,1.6507936507936507
2025-08-04,1.6507936507936507
2025-08-05,2.4761904761904763
2025-08-06,2.4761904761904763
2025-08-07,2.4761904761904763
2025-08-08,2.4761904761904763
2025-08-09,4.1269841269841265
2025-08-10,4.9523809523809526
2025-08-11,2.4761904761904763
2025-08-12,2.4761904761904763
2025-08-13,2.4761904761904763
2025-08-14,2.4761904761904763
2025-08-15,3.3015873015873014
2025-08-16,4.1269841269841265
2025-08-17,4.1269841269841265
2025-08-18,3.3015873015873014
2025-08-19,3.3015873015873014
2025-08-20,2.4761904761904763
2025-08-21,3.3015873015873014
2025-08-22,3.3015873015873014
2025-08-23,4.9523809523809526
2025-08-24,3.3015873015873014
2025-08-25,3.3015873015873014
2025-08-26,3.3015873015873014
2025-08-27,3.3015873015873014
2025-08-28,3.3015873015873014
2025-08-29,6.603174603174603
2025-08-30,4.9523809523809526
2025-08-31,4.1269841269841265
2025-09-01,4.9523809523809526
2025-09-02,4.1269841269841265
2025-09-03,3.3015873015873014
2025-09-04,4.1269841269841265
2025-09-05,8.253968253968253
2025-09-06,18.984126984126984
2025-09-07,4.9523809523809526
2025-09-08,4.1269841269841265
2025-09-09,3.3015873015873014
2025-09-10,2.4761904761904763
2025-09-11,5.777777777777778
2025-09-12,9.079365079365079
2025-09-13,5.777777777777778
2025-09-14,15.682539682539682
2025-09-15,7.428571428571428
2025-09-16,4.9523809523809526
2025-09-17,4.1269841269841265
2025-09-18,3.3015873015873014
2025-09-19,4.1269841269841265
2025-09-20,4.9523809523809526
2025-09-21,8.253968253968253
2025-09-22,16.507936507936506
2025-09-23,3.3015873015873014
2025-09-24,3.3015873015873014
2025-09-25,2.4761904761904763
2025-09-26,3.3015873015873014
2025-09-27,3.3015873015873014
2025-09-28,13.206349206349206
2025-09-29,5.777777777777778
2025-09-30,4.1269841269841265
2025-10-01,3.3015873015873014
2025-10-02,3.3015873015873014
2025-10-03,3.3015873015873014
2025-10-04,3.3015873015873014
2025-10-05,4.1269841269841265
2025-10-06,10.73015873015873
2025-10-07,15.682539682539682
2025-10-08,3.3015873015873014
2025-10-09,3.3015873015873014
2025-10-10,3.3015873015873014
2025-10-11,3.3015873015873014
2025-10-12,10.73015873015873
2025-10-13,20.634920634920633
2025-10-14,6.603174603174603
2025-10-15,4.1269841269841265
2025-10-16,3.3015873015873014
2025-10-17,3.3015873015873014
2025-10-18,3.3015873015873014
2025-10-19,9.904761904761905
2025-10-20,4.9523809523809526
2025-10-21,3.3015873015873014
2025-10-22,3.3015873015873014
2025-10-23,2.4761904761904763
2025-10-24,3.3015873015873014
2025-10-25,3.3015873015873014
2025-10-26,4.1269841269841265
2025-10-27,8.253968253968253
2025-10-28,13.206349206349206
2025-10-29,3.3015873015873014
2025-10-30,3.3015873015873014
2025-10-31,3.3015873015873014
2025-11-01,3.3015873015873014
2025-11-02,11.555555555555555
2025-11-03,8.253968253968253
2025-11-04,3.3015873015873014
2025-11-05,2.4761904761904763
2025-11-06,2.4761904761904763
2025-11-07,3.3015873015873014
2025-11-08,7.428571428571428
2025-11-09,4.1269841269841265
2025-11-10,3.3015873015873014
2025-11-11,3.3015873015873014
2025-11-12,2.4761904761904763
2025-11-13,2.4761904761904763
2025-11-14,3.3015873015873014
2025-11-15,2.4761904761904763
2025-11-16,7.428571428571428
2025-11-17,7.428571428571428
2025-11-18,3.3015873015873014
2025-11-19,3.3015873015873014
2025-11-20,3.3015873015873014
2025-11-21,3.3015873015873014
2025-11-22,2.4761904761904763
2025-11-23,9.079365079365079
2025-11-24,4.9523809523809526
2025-11-25,3.3015873015873014
2025-11-26,3.3015873015873014
2025-11-27,22.285714285714285
2025-11-28,17.333333333333332
2025-11-29,4.9523809523809526
2025-11-30,4.1269841269841265
2025-12-01,3.3015873015873014
2025-12-02,3.3015873015873014
2025-12-03,2.4761904761904763
2025-12-04,2.4761904761904763
2025-12-05,2.4761904761904763
2025-12-06,3.3015873015873014
2025-12-07,5.777777777777778
2025-12-08,17.333333333333332
2025-12-09,4.9523809523809526
2025-12-10,3.3015873015873014
2025-12-11,3.3015873015873014
2025-12-12,3.3015873015873014
2025-12-13,3.3015873015873014
2025-12-14,44.57142857142857
2025-12-15,82.53968253968253
2025-12-16,18.158730158730158
2025-12-17,9.904761904761905
2025-12-18,6.603174603174603
2025-12-19,5.777777777777778
2025-12-20,5.777777777777778
2025-12-21,9.904761904761905
2025-12-22,6.603174603174603
2025-12-23,5.777777777777778
2025-12-24,4.1269841269841265
2025-12-25,7.428571428571428
2025-12-26,15.682539682539682
2025-12-27,4.1269841269841265
2025-12-28,4.1269841269841265
2025-12-29,4.1269841269841265
2025-12-30,3.3015873015873014
2025-12-31,2.4761904761904763
2026-01-01,3.3015873015873014
2026-01-02,2.4761904761904763
2026-01-03,2.4761904761904763
2026-01-04,4.9523809523809526
2026-01-05,4.1269841269841265
2026-01-06,3.3015873015873014
2026-01-07,3.3015873015873014
2026-01-08,2.4761904761904763
2026-01-09,2.4761904761904763
2026-01-10,3.3015873015873014
2026-01-11,4.9523809523809526
2026-01-12,4.1269841269841265
2026-01-13,4.1269841269841265
2026-01-14,2.4761904761904763
2026-01-15,3.3015873015873014
2026-01-16,2.4761904761904763
2026-01-17,3.3015873015873014
2026-01-18,4.9523809523809526
2026-01-19,4.1269841269841265
2026-01-20,3.3015873015873014
2026-01-21,2.4761904761904763
2026-01-22,2.4761904761904763
2026-01-23,2.4761904761904763
2026-01-24,2.4761904761904763
2026-01-25,3.3015873015873014
2026-01-26,3.3015873015873014
2026-01-27,2.4761904761904763
2026-01-28,2.4761904761904763
2026-01-29,2.4761904761904763
2026-01-30,2.4761904761904763
2026-01-31,2.4761904761904763
2026-02-01,2.4761904761904763
2026-02-02,2.4761904761904763
2026-02-03,3.3015873015873014
2026-02-04,4.1269841269841265
2026-02-05,3.3015873015873014
2026-02-06,4.1269841269841265
2026-02-07,3.3015873015873014
2026-02-08,4.9523809523809526
2026-02-09,7.428571428571428
2026-02-10,3.3015873015873014
2026-02-11,2.4761904761904763
2026-02-12,2.4761904761904763
2026-02-13,2.4761904761904763
2026-02-14,2.4761904761904763
2026-02-15,2.4761904761904763
2026-02-16,2.4761904761904763
2026-02-17,2.4761904761904763
2026-02-18,2.4761904761904763
2026-02-19,2.4761904761904763
2026-02-20,1.6507936507936507
2026-02-21,2.4761904761904763
2026-02-22,1.6507936507936507
2026-02-23,1.6507936507936507
2026-02-24,1.6507936507936507
2026-02-25,1.6507936507936507
2026-02-26,1.6507936507936507
2026-02-27,1.6507936507936507
2026-02-28,1.6507936507936507
2026-03-01,1.6507936507936507
2026-03-02,1.6507936507936507
2026-03-03,1.6507936507936507
2026-03-04,1.6507936507936507
2026-03-05,1.6507936507936507
2026-03-06,1.6507936507936507
2026-03-07,1.6507936507936507
2026-03-08,1.6507936507936507
2026-03-09,3.3015873015873014
2026-03-10,3.3015873015873014
2026-03-11,3.3015873015873014
2026-03-12,2.4761904761904763
2026-03-13,2.4761904761904763
2026-03-14,2.4761904761904763
2026-03-15,1.6507936507936507
2026-03-16,3.3015873015873014
2026-03-17,2.4761904761904763
2026-03-18,1.6507936507936507
2026-03-19,1.6507936507936507
2026-03-20,1.6507936507936507
2026-03-21,1.6507936507936507
2026-03-22,1.6507936507936507
2026-03-23,1.6507936507936507
2026-03-24,1.6507936507936507
2026-03-25,1.6507936507936507
2026-03-26,1.6507936507936507
2026-03-27,1.6507936507936507
2026-03-28,1.6507936507936507
2026-03-29,1.6507936507936507
2026-03-30,1.6507936507936507
2026-03-31,1.6507936507936507
2026-04-01,1.6507936507936507
2026-04-02,1.6507936507936507
2026-04-03,1.6507936507936507
2026-04-04,1.6507936507936507
2026-04-05,1.6507936507936507
2026-04-06,1.6507936507936507
2026-04-07,1.6507936507936507
2026-04-08,3.3015873015873014
2026-04-09,1.6507936507936507
2026-04-10,1.6507936507936507
2026-04-11,1.6507936507936507
2026-04-12,1.6507936507936507
2026-04-13,1.6507936507936507
2026-04-14,1.6507936507936507
2026-04-15,1.6507936507936507
2026-04-16,1.6507936507936507
2026-04-17,1.6507936507936507
2026-04-18,1.6507936507936507
2026-04-19,1.6507936507936507
2026-04-20,1.6507936507936507
2026-04-21,1.6507936507936507
2026-04-22,1.6507936507936507
2026-04-23,1.6507936507936507
2026-04-24,2.4761904761904763
2026-04-25,2.4761904761904763
2026-04-26,2.4761904761904763
2026-04-27,1.6507936507936507
2026-04-28,2.4761904761904763
2026-04-29,1.6507936507936507
2026-04-30,2.4761904761904763
2026-05-01,1.6507936507936507
2026-05-02,1.6507936507936507
2026-05-03,1.6507936507936507
2026-05-04,1.6507936507936507
2026-05-05,8.253968253968253
2026-05-06,5.777777777777778
2026-05-07,2.4761904761904763
2026-05-08,2.4761904761904763
2026-05-09,1.6507936507936507
2026-05-10,1.6507936507936507
2026-05-11,1.6507936507936507
2026-05-12,1.6507936507936507
2026-05-13,1.6507936507936507
2026-05-14,1.6507936507936507
2026-05-15,2.4761904761904763
2026-05-16,1.6507936507936507
2026-05-17,1.6507936507936507
2026-05-18,1.6507936507936507
2026-05-19,1.6507936507936507
2026-05-20,1.6507936507936507
2026-05-21,1.6507936507936507
2026-05-22,1.6507936507936507
2026-05-23,1.6507936507936507
2026-05-24,1.6507936507936507
2026-05-25,2.4761904761904763
2026-05-26,1.6507936507936507
2026-05-27,1.6507936507936507
2026-05-28,1.6507936507936507
2026-05-29,1.6507936507936507
2026-05-30,1.6507936507936507
2026-05-31,1.6507936507936507
