Time,patrick_mahomes
2024-09-18,6.574187884108869
2024-09-19,4.9306409130816515
2024-09-20,4.9306409130816515
2024-09-21,6.574187884108869
2024-09-22,9.861281826163303
2024-09-23,18.07901668129939
2024-09-24,6.574187884108869
2024-09-25,3.2870939420544345
2024-09-26,3.2870939420544345
2024-09-27,4.9306409130816515
2024-09-28,4.9306409130816515
2024-09-29,16.435469710272173
2024-09-30,8.217734855136086
2024-10-01,6.574187884108869
2024-10-02,3.2870939420544345
2024-10-03,3.2870939420544345
2024-10-04,4.9306409130816515
2024-10-05,3.2870939420544345
2024-10-06,6.574187884108869
2024-10-07,11.504828797190521
2024-10-08,16.435469710272173
2024-10-09,3.2870939420544345
2024-10-10,6.574187884108869
2024-10-11,4.9306409130816515
2024-10-12,3.2870939420544345
2024-10-13,8.217734855136086
2024-10-14,6.574187884108869
2024-10-15,4.9306409130816515
2024-10-16,4.9306409130816515
2024-10-17,4.9306409130816515
2024-10-18,4.9306409130816515
2024-10-19,4.9306409130816515
2024-10-20,21.366110623353823
2024-10-21,13.148375768217738
2024-10-22,8.217734855136086
2024-10-23,6.574187884108869
2024-10-24,4.9306409130816515
2024-10-25,4.9306409130816515
2024-10-26,4.9306409130816515
2024-10-27,13.148375768217738
2024-10-28,8.217734855136086
2024-10-29,4.9306409130816515
2024-10-30,3.2870939420544345
2024-10-31,4.9306409130816515
2024-11-01,4.9306409130816515
2024-11-02,4.9306409130816515
2024-11-03,6.574187884108869
2024-11-04,9.861281826163303
2024-11-05,32.870939420544346
2024-11-06,4.9306409130816515
2024-11-07,4.9306409130816515
2024-11-08,6.574187884108869
2024-11-09,6.574187884108869
2024-11-10,13.148375768217738
2024-11-11,8.217734855136086
2024-11-12,4.9306409130816515
2024-11-13,6.574187884108869
2024-11-14,6.574187884108869
2024-11-15,4.9306409130816515
2024-11-16,3.2870939420544345
2024-11-17,14.791922739244955
2024-11-18,13.148375768217738
2024-11-19,4.9306409130816515
2024-11-20,3.2870939420544345
2024-11-21,3.2870939420544345
2024-11-22,3.2870939420544345
2024-11-23,4.9306409130816515
2024-11-24,14.791922739244955
2024-11-25,8.217734855136086
2024-11-26,4.9306409130816515
2024-11-27,3.2870939420544345
2024-11-28,6.574187884108869
2024-11-29,18.07901668129939
2024-11-30,8.217734855136086
2024-12-01,6.574187884108869
2024-12-02,4.9306409130816515
2024-12-03,4.9306409130816515
2024-12-04,3.2870939420544345
2024-12-05,3.2870939420544345
2024-12-06,3.2870939420544345
2024-12-07,3.2870939420544345
2024-12-08,6.574187884108869
2024-12-09,16.435469710272173
2024-12-10,4.9306409130816515
2024-12-11,3.2870939420544345
2024-12-12,3.2870939420544345
2024-12-13,3.2870939420544345
2024-12-14,3.2870939420544345
2024-12-15,24.65320456540826
2024-12-16,42.732221246707645
2024-12-17,37.801580333626
2024-12-18,18.07901668129939
2024-12-19,11.504828797190521
2024-12-20,9.861281826163303
2024-12-21,21.366110623353823
2024-12-22,9.861281826163303
2024-12-23,6.574187884108869
2024-12-24,8.217734855136086
2024-12-25,31.22739244951713
2024-12-26,9.861281826163303
2024-12-27,6.574187884108869
2024-12-28,6.574187884108869
2024-12-29,9.861281826163303
2024-12-30,6.574187884108869
2024-12-31,6.574187884108869
2025-01-01,4.9306409130816515
2025-01-02,4.9306409130816515
2025-01-03,6.574187884108869
2025-01-04,4.9306409130816515
2025-01-05,23.009657594381043
2025-01-06,11.504828797190521
2025-01-07,4.9306409130816515
2025-01-08,4.9306409130816515
2025-01-09,4.9306409130816515
2025-01-10,4.9306409130816515
2025-01-11,4.9306409130816515
2025-01-12,9.861281826163303
2025-01-13,13.148375768217738
2025-01-14,14.791922739244955
2025-01-15,8.217734855136086
2025-01-16,8.217734855136086
2025-01-17,8.217734855136086
2025-01-18,24.65320456540826
2025-01-19,29.58384547848991
2025-01-20,16.435469710272173
2025-01-21,8.217734855136086
2025-01-22,6.574187884108869
2025-01-23,6.574187884108869
2025-01-24,8.217734855136086
2025-01-25,11.504828797190521
2025-01-26,31.22739244951713
2025-01-27,88.75153643546973
2025-01-28,19.722563652326606
2025-01-29,11.504828797190521
2025-01-30,9.861281826163303
2025-01-31,9.861281826163303
2025-02-01,8.217734855136086
2025-02-02,8.217734855136086
2025-02-03,8.217734855136086
2025-02-04,8.217734855136086
2025-02-05,9.861281826163303
2025-02-06,11.504828797190521
2025-02-07,16.435469710272173
2025-02-08,18.07901668129939
2025-02-09,106.83055311676912
2025-02-10,164.35469710272173
2025-02-11,27.940298507462693
2025-02-12,19.722563652326606
2025-02-13,13.148375768217738
2025-02-14,9.861281826163303
2025-02-15,8.217734855136086
2025-02-16,6.574187884108869
2025-02-17,6.574187884108869
2025-02-18,8.217734855136086
2025-02-19,8.217734855136086
2025-02-20,6.574187884108869
2025-02-21,3.2870939420544345
2025-02-22,3.2870939420544345
2025-02-23,4.9306409130816515
2025-02-24,3.2870939420544345
2025-02-25,4.9306409130816515
2025-02-26,3.2870939420544345
2025-02-27,3.2870939420544345
2025-02-28,3.2870939420544345
2025-03-01,3.2870939420544345
2025-03-02,3.2870939420544345
2025-03-03,1.6435469710272173
2025-03-04,1.6435469710272173
2025-03-05,1.6435469710272173
2025-03-06,1.6435469710272173
2025-03-07,1.6435469710272173
2025-03-08,1.6435469710272173
2025-03-09,1.6435469710272173
2025-03-10,3.2870939420544345
2025-03-11,3.2870939420544345
2025-03-12,3.2870939420544345
2025-03-13,3.2870939420544345
2025-03-14,1.6435469710272173
2025-03-15,1.6435469710272173
2025-03-16,1.6435469710272173
2025-03-17,1.6435469710272173
2025-03-18,1.6435469710272173
2025-03-19,1.6435469710272173
2025-03-20,1.6435469710272173
2025-03-21,1.6435469710272173
2025-03-22,1.6435469710272173
2025-03-23,1.6435469710272173
2025-03-24,1.6435469710272173
2025-03-25,1.6435469710272173
2025-03-26,1.6435469710272173
2025-03-27,1.6435469710272173
2025-03-28,1.6435469710272173
2025-03-29,1.6435469710272173
2025-03-30,1.6435469710272173
2025-03-31,1.6435469710272173
2025-04-01,1.6435469710272173
2025-04-02,1.6435469710272173
2025-04-03,1.6435469710272173
2025-04-04,1.6435469710272173
2025-04-05,1.6435469710272173
2025-04-06,1.6435469710272173
2025-04-07,1.6435469710272173
2025-04-08,1.6435469710272173
2025-04-09,1.6435469710272173
2025-04-10,3.2870939420544345
2025-04-11,1.6435469710272173
2025-04-12,1.6435469710272173
2025-04-13,1.6435469710272173
2025-04-14,1.6435469710272173
2025-04-15,3.2870939420544345
2025-04-16,2.87620719929763
2025-04-17,1.6435469710272173
2025-04-18,1.6435469710272173
2025-04-19,1.6435469710272173
2025-04-20,1.6435469710272173
2025-04-21,1.6435469710272173
2025-04-22,1.6435469710272173
2025-04-23,1.6435469710272173
2025-04-24,2.0544337137840216
2025-04-25,4.9306409130816515
2025-04-26,4.9306409130816515
2025-04-27,3.2870939420544345
2025-04-28,2.0544337137840216
2025-04-29,1.6435469710272173
2025-04-30,1.6435469710272173
2025-05-01,1.6435469710272173
2025-05-02,1.6435469710272173
2025-05-03,1.6435469710272173
2025-05-04,2.0544337137840216
2025-05-05,1.6435469710272173
2025-05-06,1.6435469710272173
2025-05-07,1.6435469710272173
2025-05-08,1.6435469710272173
2025-05-09,1.6435469710272173
2025-05-10,1.6435469710272173
2025-05-11,1.6435469710272173
2025-05-12,1.6435469710272173
2025-05-13,1.6435469710272173
2025-05-14,1.6435469710272173
2025-05-15,1.6435469710272173
2025-05-16,2.4653204565408258
2025-05-17,2.4653204565408258
2025-05-18,2.4653204565408258
2025-05-19,1.6435469710272173
2025-05-20,1.6435469710272173
2025-05-21,1.6435469710272173
2025-05-22,1.6435469710272173
2025-05-23,1.6435469710272173
2025-05-24,1.6435469710272173
2025-05-25,1.6435469710272173
2025-05-26,1.6435469710272173
2025-05-27,1.6435469710272173
2025-05-28,1.6435469710272173
2025-05-29,1.6435469710272173
2025-05-30,2.4653204565408258
2025-05-31,1.6435469710272173
2025-06-01,1.6435469710272173
2025-06-02,1.6435469710272173
2025-06-03,2.4653204565408258
2025-06-04,1.6435469710272173
2025-06-05,1.6435469710272173
2025-06-06,5.752414398595261
2025-06-07,2.4653204565408258
2025-06-08,1.6435469710272173
2025-06-09,1.6435469710272173
2025-06-10,1.6435469710272173
2025-06-11,1.6435469710272173
2025-06-12,1.6435469710272173
2025-06-13,1.6435469710272173
2025-06-14,2.4653204565408258
2025-06-15,1.6435469710272173
2025-06-16,1.6435469710272173
2025-06-17,1.6435469710272173
2025-06-18,1.6435469710272173
2025-06-19,1.6435469710272173
2025-06-20,1.6435469710272173
2025-06-21,1.6435469710272173
2025-06-22,1.6435469710272173
2025-06-23,1.6435469710272173
2025-06-24,1.6435469710272173
2025-06-25,1.6435469710272173
2025-06-26,1.6435469710272173
2025-06-27,1.6435469710272173
2025-06-28,1.6435469710272173
2025-06-29,1.6435469710272173
2025-06-30,1.6435469710272173
2025-07-01,1.6435469710272173
2025-07-02,1.6435469710272173
2025-07-03,1.6435469710272173
2025-07-04,1.6435469710272173
2025-07-05,1.6435469710272173
2025-07-06,3.2870939420544345
2025-07-07,3.2870939420544345
2025-07-08,4.108867427568043
2025-07-09,4.9306409130816515
2025-07-10,3.2870939420544345
2025-07-11,3.2870939420544345
2025-07-12,2.4653204565408258
2025-07-13,2.4653204565408258
2025-07-14,2.4653204565408258
2025-07-15,2.4653204565408258
2025-07-16,1.6435469710272173
2025-07-17,2.4653204565408258
2025-07-18,2.4653204565408258
2025-07-19,2.4653204565408258
2025-07-20,2.4653204565408258
2025-07-21,1.6435469710272173
2025-07-22,1.6435469710272173
2025-07-23,2.4653204565408258
2025-07-24,2.4653204565408258
2025-07-25,2.4653204565408258
2025-07-26,2.4653204565408258
2025-07-27,1.6435469710272173
2025-07-28,2.4653204565408258
2025-07-29,1.6435469710272173
2025-07-30,2.4653204565408258
2025-07-31,3.2870939420544345
2025-08-01,2.4653204565408258
2025-08-02,2.4653204565408258
2025-08-03,1.6435469710272173
2025-08-04,1.6435469710272173
2025-08-05,2.4653204565408258
2025-08-06,2.4653204565408258
2025-08-07,2.4653204565408258
2025-08-08,2.4653204565408258
2025-08-09,4.108867427568043
2025-08-10,4.9306409130816515
2025-08-11,2.4653204565408258
2025-08-12,2.4653204565408258
2025-08-13,2.4653204565408258
2025-08-14,2.4653204565408258
2025-08-15,3.2870939420544345
2025-08-16,4.108867427568043
2025-08-17,4.108867427568043
2025-08-18,3.2870939420544345
2025-08-19,3.2870939420544345
2025-08-20,2.4653204565408258
2025-08-21,3.2870939420544345
2025-08-22,3.2870939420544345
2025-08-23,4.9306409130816515
2025-08-24,3.2870939420544345
2025-08-25,3.2870939420544345
2025-08-26,3.2870939420544345
2025-08-27,3.2870939420544345
2025-08-28,3.2870939420544345
2025-08-29,6.574187884108869
2025-08-30,4.9306409130816515
2025-08-31,4.108867427568043
2025-09-01,4.9306409130816515
2025-09-02,4.108867427568043
2025-09-03,3.2870939420544345
2025-09-04,4.108867427568043
2025-09-05,8.217734855136086
2025-09-06,18.900790166813
2025-09-07,4.9306409130816515
2025-09-08,4.108867427568043
2025-09-09,3.2870939420544345
2025-09-10,2.4653204565408258
2025-09-11,5.752414398595261
2025-09-12,9.039508340649695
2025-09-13,5.752414398595261
2025-09-14,15.613696224758565
2025-09-15,7.395961369622477
2025-09-16,4.9306409130816515
2025-09-17,4.108867427568043
2025-09-18,3.2870939420544345
2025-09-19,4.108867427568043
2025-09-20,4.9306409130816515
2025-09-21,8.217734855136086
2025-09-22,16.435469710272173
2025-09-23,3.2870939420544345
2025-09-24,3.2870939420544345
2025-09-25,2.4653204565408258
2025-09-26,3.2870939420544345
2025-09-27,3.2870939420544345
2025-09-28,13.148375768217738
2025-09-29,5.752414398595261
2025-09-30,4.108867427568043
2025-10-01,3.2870939420544345
2025-10-02,3.2870939420544345
2025-10-03,3.2870939420544345
2025-10-04,3.2870939420544345
2025-10-05,4.108867427568043
2025-10-06,10.683055311676911
2025-10-07,15.613696224758565
2025-10-08,3.2870939420544345
2025-10-09,3.2870939420544345
2025-10-10,3.2870939420544345
2025-10-11,3.2870939420544345
2025-10-12,10.683055311676911
2025-10-13,20.544337137840216
2025-10-14,6.574187884108869
2025-10-15,4.108867427568043
2025-10-16,3.2870939420544345
2025-10-17,3.2870939420544345
2025-10-18,3.2870939420544345
2025-10-19,9.861281826163303
2025-10-20,4.9306409130816515
2025-10-21,3.2870939420544345
2025-10-22,3.2870939420544345
2025-10-23,2.4653204565408258
2025-10-24,3.2870939420544345
2025-10-25,3.2870939420544345
2025-10-26,4.108867427568043
2025-10-27,8.217734855136086
2025-10-28,13.148375768217738
2025-10-29,3.2870939420544345
2025-10-30,3.2870939420544345
2025-10-31,3.2870939420544345
2025-11-01,3.2870939420544345
2025-11-02,11.504828797190521
2025-11-03,8.217734855136086
2025-11-04,3.2870939420544345
2025-11-05,2.4653204565408258
2025-11-06,2.4653204565408258
2025-11-07,3.2870939420544345
2025-11-08,7.395961369622477
2025-11-09,4.108867427568043
2025-11-10,3.2870939420544345
2025-11-11,3.2870939420544345
2025-11-12,2.4653204565408258
2025-11-13,2.4653204565408258
2025-11-14,3.2870939420544345
2025-11-15,2.4653204565408258
2025-11-16,7.395961369622477
2025-11-17,7.395961369622477
2025-11-18,3.2870939420544345
2025-11-19,3.2870939420544345
2025-11-20,3.2870939420544345
2025-11-21,3.2870939420544345
2025-11-22,2.4653204565408258
2025-11-23,9.039508340649695
2025-11-24,4.9306409130816515
2025-11-25,3.2870939420544345
2025-11-26,3.2870939420544345
2025-11-27,22.187884108867433
2025-11-28,17.25724319578578
2025-11-29,4.9306409130816515
2025-11-30,4.108867427568043
2025-12-01,3.2870939420544345
2025-12-02,3.2870939420544345
2025-12-03,2.4653204565408258
2025-12-04,2.4653204565408258
2025-12-05,2.4653204565408258
2025-12-06,3.2870939420544345
2025-12-07,5.752414398595261
2025-12-08,17.25724319578578
2025-12-09,4.9306409130816515
2025-12-10,3.2870939420544345
2025-12-11,3.2870939420544345
2025-12-12,3.2870939420544345
2025-12-13,3.2870939420544345
2025-12-14,44.375768217734866
2025-12-15,82.17734855136086
2025-12-16,18.07901668129939
2025-12-17,9.861281826163303
2025-12-18,6.574187884108869
2025-12-19,5.752414398595261
2025-12-20,5.752414398595261
2025-12-21,9.861281826163303
2025-12-22,6.574187884108869
2025-12-23,5.752414398595261
2025-12-24,4.108867427568043
2025-12-25,7.395961369622477
2025-12-26,15.613696224758565
2025-12-27,4.108867427568043
2025-12-28,4.108867427568043
2025-12-29,4.108867427568043
2025-12-30,3.2870939420544345
2025-12-31,2.4653204565408258
2026-01-01,3.2870939420544345
2026-01-02,2.4653204565408258
2026-01-03,2.4653204565408258
2026-01-04,4.9306409130816515
2026-01-05,4.108867427568043
2026-01-06,3.2870939420544345
2026-01-07,3.2870939420544345
2026-01-08,2.4653204565408258
2026-01-09,2.4653204565408258
2026-01-10,3.2870939420544345
2026-01-11,4.9306409130816515
2026-01-12,4.108867427568043
2026-01-13,4.108867427568043
2026-01-14,2.4653204565408258
2026-01-15,3.2870939420544345
2026-01-16,2.4653204565408258
2026-01-17,3.2870939420544345
2026-01-18,4.9306409130816515
2026-01-19,4.108867427568043
2026-01-20,3.2870939420544345
2026-01-21,2.4653204565408258
2026-01-22,2.4653204565408258
2026-01-23,2.4653204565408258
2026-01-24,2.4653204565408258
2026-01-25,3.2870939420544345
2026-01-26,3.2870939420544345
2026-01-27,2.4653204565408258
2026-01-28,2.4653204565408258
2026-01-29,2.4653204565408258
2026-01-30,2.4653204565408258
2026-01-31,2.4653204565408258
2026-02-01,2.4653204565408258
2026-02-02,2.4653204565408258
2026-02-03,3.2870939420544345
2026-02-04,4.108867427568043
2026-02-05,3.2870939420544345
2026-02-06,4.108867427568043
2026-02-07,3.2870939420544345
2026-02-08,4.9306409130816515
2026-02-09,7.395961369622477
2026-02-10,3.2870939420544345
2026-02-11,2.4653204565408258
2026-02-12,2.4653204565408258
2026-02-13,2.4653204565408258
2026-02-14,2.4653204565408258
2026-02-15,2.4653204565408258
2026-02-16,2.4653204565408258
2026-02-17,2.4653204565408258
2026-02-18,2.4653204565408258
2026-02-19,2.4653204565408258
2026-02-20,1.6435469710272173
2026-02-21,2.4653204565408258
2026-02-22,1.6435469710272173
2026-02-23,1.6435469710272173
2026-02-24,1.6435469710272173
2026-02-25,1.6435469710272173
2026-02-26,1.6435469710272173
2026-02-27,1.6435469710272173
2026-02-28,1.6435469710272173
2026-03-01,1.6435469710272173
2026-03-02,1.6435469710272173
2026-03-03,1.6435469710272173
2026-03-04,1.6435469710272173
2026-03-05,1.6435469710272173
2026-03-06,1.6435469710272173
2026-03-07,1.6435469710272173
2026-03-08,1.6435469710272173
2026-03-09,3.2870939420544345
2026-03-10,3.2870939420544345
2026-03-11,3.2870939420544345
2026-03-12,2.4653204565408258
2026-03-13,2.4653204565408258
2026-03-14,2.4653204565408258
2026-03-15,1.6435469710272173
2026-03-16,3.2870939420544345
2026-03-17,2.4653204565408258
2026-03-18,1.6435469710272173
2026-03-19,1.6435469710272173
2026-03-20,1.6435469710272173
2026-03-21,1.6435469710272173
2026-03-22,1.6435469710272173
2026-03-23,1.6435469710272173
2026-03-24,1.6435469710272173
2026-03-25,1.6435469710272173
2026-03-26,1.6435469710272173
2026-03-27,1.6435469710272173
2026-03-28,1.6435469710272173
2026-03-29,1.6435469710272173
2026-03-30,1.6435469710272173
2026-03-31,1.6435469710272173
2026-04-01,1.6435469710272173
2026-04-02,1.6435469710272173
2026-04-03,1.6435469710272173
2026-04-04,1.6435469710272173
2026-04-05,1.6435469710272173
2026-04-06,1.6435469710272173
2026-04-07,1.6435469710272173
2026-04-08,3.2870939420544345
2026-04-09,1.6435469710272173
2026-04-10,1.6435469710272173
2026-04-11,1.6435469710272173
2026-04-12,1.6435469710272173
2026-04-13,1.6435469710272173
2026-04-14,1.6435469710272173
2026-04-15,1.6435469710272173
2026-04-16,1.6435469710272173
2026-04-17,1.6435469710272173
2026-04-18,1.6435469710272173
2026-04-19,1.6435469710272173
2026-04-20,1.6435469710272173
2026-04-21,1.6435469710272173
2026-04-22,1.6435469710272173
2026-04-23,1.6435469710272173
2026-04-24,2.4653204565408258
2026-04-25,2.4653204565408258
2026-04-26,2.4653204565408258
2026-04-27,1.6435469710272173
2026-04-28,2.4653204565408258
2026-04-29,1.6435469710272173
2026-04-30,2.4653204565408258
2026-05-01,1.6435469710272173
2026-05-02,1.6435469710272173
2026-05-03,1.6435469710272173
2026-05-04,1.6435469710272173
2026-05-05,8.217734855136086
2026-05-06,5.752414398595261
2026-05-07,2.4653204565408258
2026-05-08,2.4653204565408258
2026-05-09,1.6435469710272173
2026-05-10,1.6435469710272173
2026-05-11,1.6435469710272173
2026-05-12,1.6435469710272173
2026-05-13,1.6435469710272173
2026-05-14,1.6435469710272173
2026-05-15,2.4653204565408258
2026-05-16,1.6435469710272173
2026-05-17,1.6435469710272173
2026-05-18,1.6435469710272173
2026-05-19,1.6435469710272173
2026-05-20,1.6435469710272173
2026-05-21,1.6435469710272173
2026-05-22,1.6435469710272173
2026-05-23,1.6435469710272173
2026-05-24,1.6435469710272173
2026-05-25,2.4653204565408258
2026-05-26,1.6435469710272173
2026-05-27,1.6435469710272173
2026-05-28,1.6435469710272173
2026-05-29,1.6435469710272173
2026-05-30,1.6435469710272173
2026-05-31,1.6435469710272173
