Time,paypal
2024-09-23,47.4652025310112
2024-09-24,51.163789741219865
2024-09-25,47.4652025310112
2024-09-26,48.69806493441409
2024-09-27,48.69806493441409
2024-09-28,41.30089051399676
2024-09-29,40.06802811059387
2024-09-30,53.0130833463242
2024-10-01,54.86237695142853
2024-10-02,51.163789741219865
2024-10-03,51.78022094292131
2024-10-04,53.0130833463242
2024-10-05,38.218734505489536
2024-10-06,34.52014729528087
2024-10-07,48.081633732712646
2024-10-08,47.4652025310112
2024-10-09,46.23234012760831
2024-10-10,45.615908925906865
2024-10-11,48.081633732712646
2024-10-12,40.06802811059387
2024-10-13,35.13657849698232
2024-10-14,41.30089051399676
2024-10-15,53.0130833463242
2024-10-16,51.78022094292131
2024-10-17,49.930927337816975
2024-10-18,51.163789741219865
2024-10-19,38.218734505489536
2024-10-20,35.13657849698232
2024-10-21,49.930927337816975
2024-10-22,49.930927337816975
2024-10-23,46.848771329309756
2024-10-24,50.54735853951842
2024-10-25,45.615908925906865
2024-10-26,36.36944090038521
2024-10-27,35.13657849698232
2024-10-28,47.4652025310112
2024-10-29,49.31449613611554
2024-10-30,46.23234012760831
2024-10-31,44.99947772420543
2024-11-01,54.86237695142853
2024-11-02,38.83516570719098
2024-11-03,35.75300969868376
2024-11-04,46.23234012760831
2024-11-05,41.30089051399676
2024-11-06,32.67085369017654
2024-11-07,46.23234012760831
2024-11-08,46.23234012760831
2024-11-09,37.60230330378809
2024-11-10,35.13657849698232
2024-11-11,41.9173217156982
2024-11-12,46.23234012760831
2024-11-13,48.69806493441409
2024-11-14,46.23234012760831
2024-11-15,49.31449613611554
2024-11-16,38.83516570719098
2024-11-17,35.75300969868376
2024-11-18,46.23234012760831
2024-11-19,48.081633732712646
2024-11-20,48.081633732712646
2024-11-21,56.711670556532866
2024-11-22,48.69806493441409
2024-11-23,38.218734505489536
2024-11-24,36.36944090038521
2024-11-25,46.848771329309756
2024-11-26,49.31449613611554
2024-11-27,48.081633732712646
2024-11-28,35.75300969868376
2024-11-29,52.396652144622756
2024-11-30,46.23234012760831
2024-12-01,43.15018411910109
2024-12-02,55.478808153129975
2024-12-03,56.09523935483142
2024-12-04,51.163789741219865
2024-12-05,49.930927337816975
2024-12-06,53.62951454802564
2024-12-07,41.9173217156982
2024-12-08,35.13657849698232
2024-12-09,46.848771329309756
2024-12-10,56.711670556532866
2024-12-11,61.643120170144414
2024-12-12,55.478808153129975
2024-12-13,56.09523935483142
2024-12-14,45.615908925906865
2024-12-15,40.68445931229532
2024-12-16,50.54735853951842
2024-12-17,51.78022094292131
2024-12-18,51.78022094292131
2024-12-19,49.31449613611554
2024-12-20,56.09523935483142
2024-12-21,42.533752917399646
2024-12-22,38.218734505489536
2024-12-23,52.396652144622756
2024-12-24,43.766615320802536
2024-12-25,39.45159690889243
2024-12-26,49.31449613611554
2024-12-27,46.23234012760831
2024-12-28,40.68445931229532
2024-12-29,40.06802811059387
2024-12-30,48.081633732712646
2024-12-31,48.69806493441409
2025-01-01,36.98587210208665
2025-01-02,46.23234012760831
2025-01-03,53.0130833463242
2025-01-04,43.766615320802536
2025-01-05,38.83516570719098
2025-01-06,46.23234012760831
2025-01-07,46.848771329309756
2025-01-08,45.615908925906865
2025-01-09,41.9173217156982
2025-01-10,46.848771329309756
2025-01-11,38.218734505489536
2025-01-12,34.52014729528087
2025-01-13,43.15018411910109
2025-01-14,46.848771329309756
2025-01-15,48.69806493441409
2025-01-16,50.54735853951842
2025-01-17,49.31449613611554
2025-01-18,41.30089051399676
2025-01-19,35.13657849698232
2025-01-20,38.83516570719098
2025-01-21,42.533752917399646
2025-01-22,48.081633732712646
2025-01-23,46.23234012760831
2025-01-24,44.99947772420543
2025-01-25,36.98587210208665
2025-01-26,35.75300969868376
2025-01-27,46.23234012760831
2025-01-28,48.081633732712646
2025-01-29,47.4652025310112
2025-01-30,46.848771329309756
2025-01-31,51.78022094292131
2025-02-01,42.533752917399646
2025-02-02,37.60230330378809
2025-02-03,49.31449613611554
2025-02-04,51.78022094292131
2025-02-05,49.31449613611554
2025-02-06,49.930927337816975
2025-02-07,48.69806493441409
2025-02-08,39.45159690889243
2025-02-09,35.75300969868376
2025-02-10,42.533752917399646
2025-02-11,49.930927337816975
2025-02-12,49.31449613611554
2025-02-13,46.23234012760831
2025-02-14,47.4652025310112
2025-02-15,38.83516570719098
2025-02-16,35.13657849698232
2025-02-17,41.9173217156982
2025-02-18,51.78022094292131
2025-02-19,49.31449613611554
2025-02-20,50.54735853951842
2025-02-21,50.54735853951842
2025-02-22,40.06802811059387
2025-02-23,34.52014729528087
2025-02-24,47.4652025310112
2025-02-25,49.31449613611554
2025-02-26,48.081633732712646
2025-02-27,48.081633732712646
2025-02-28,53.62951454802564
2025-03-01,43.766615320802536
2025-03-02,37.60230330378809
2025-03-03,48.69806493441409
2025-03-04,49.930927337816975
2025-03-05,46.848771329309756
2025-03-06,45.615908925906865
2025-03-07,48.69806493441409
2025-03-08,41.9173217156982
2025-03-09,33.903716093579426
2025-03-10,48.081633732712646
2025-03-11,45.615908925906865
2025-03-12,46.23234012760831
2025-03-13,44.99947772420543
2025-03-14,44.38304652250398
2025-03-15,36.98587210208665
2025-03-16,37.60230330378809
2025-03-17,43.766615320802536
2025-03-18,46.23234012760831
2025-03-19,48.69806493441409
2025-03-20,49.31449613611554
2025-03-21,48.69806493441409
2025-03-22,37.60230330378809
2025-03-23,33.903716093579426
2025-03-24,47.4652025310112
2025-03-25,45.615908925906865
2025-03-26,48.69806493441409
2025-03-27,44.99947772420543
2025-03-28,45.615908925906865
2025-03-29,37.60230330378809
2025-03-30,35.13657849698232
2025-03-31,43.766615320802536
2025-04-01,44.99947772420543
2025-04-02,43.15018411910109
2025-04-03,47.4652025310112
2025-04-04,45.615908925906865
2025-04-05,36.98587210208665
2025-04-06,35.75300969868376
2025-04-07,46.23234012760831
2025-04-08,49.930927337816975
2025-04-09,49.930927337816975
2025-04-10,47.4652025310112
2025-04-11,49.930927337816975
2025-04-12,37.60230330378809
2025-04-13,35.13657849698232
2025-04-14,49.31449613611554
2025-04-15,50.41272976069676
2025-04-16,49.14333620858136
2025-04-17,46.296333503499824
2025-04-18,42.4881528471536
2025-04-19,35.198272709668146
2025-04-20,30.12069850120652
2025-04-21,41.2187592950382
2025-04-22,45.02693995138442
2025-04-23,43.12284962321131
2025-04-24,43.75754639926901
2025-04-25,41.2187592950382
2025-04-26,33.294182381495034
2025-04-27,33.928879157552736
2025-04-28,43.75754639926901
2025-04-29,46.60454910435054
2025-04-30,44.39224317532671
2025-05-01,45.661636727442115
2025-05-02,48.83512060773064
2025-05-03,41.2187592950382
2025-05-04,35.198272709668146
2025-05-05,46.296333503499824
2025-05-06,43.12284962321131
2025-05-07,43.431065224062024
2025-05-08,41.8534560710959
2025-05-09,44.06576200011973
2025-05-10,36.46766626178355
2025-05-11,33.928879157552736
2025-05-12,45.02693995138442
2025-05-13,46.296333503499824
2025-05-14,43.431065224062024
2025-05-15,47.013289229805295
2025-05-16,43.09551512732152
2025-05-17,34.60700457194001
2025-05-18,32.64811752069812
2025-05-19,42.44255277690756
2025-05-20,46.36032687939133
2025-05-21,47.013289229805295
2025-05-22,43.748477477735484
2025-05-23,47.66625158021926
2025-05-24,35.259966922353975
2025-05-25,35.259966922353975
2025-05-26,36.5658916231819
2025-05-27,47.013289229805295
2025-05-28,47.66625158021926
2025-05-29,48.31921393063322
2025-05-30,52.236988033116994
2025-05-31,39.83070337525171
2025-06-01,35.91292927276793
2025-06-02,54.84883743477285
2025-06-03,50.93106333228907
2025-06-04,48.97217628104718
2025-06-05,47.013289229805295
2025-06-06,47.66625158021926
2025-06-07,36.5658916231819
2025-06-08,35.91292927276793
2025-06-09,46.36032687939133
2025-06-10,47.66625158021926
2025-06-11,46.36032687939133
2025-06-12,50.278100981875106
2025-06-13,50.278100981875106
2025-06-14,39.177741024837744
2025-06-15,35.259966922353975
2025-06-16,48.97217628104718
2025-06-17,48.97217628104718
2025-06-18,52.236988033116994
2025-06-19,41.7895904264936
2025-06-20,46.36032687939133
2025-06-21,38.524778674423786
2025-06-22,32.64811752069812
2025-06-23,45.05440217856341
2025-06-24,49.62513863146115
2025-06-25,48.31921393063322
2025-06-26,53.542912733944924
2025-06-27,54.84883743477285
2025-06-28,39.83070337525171
2025-06-29,35.259966922353975
2025-06-30,45.70736452897737
2025-07-01,53.542912733944924
2025-07-02,52.88995038353096
2025-07-03,50.93106333228907
2025-07-04,39.83070337525171
2025-07-05,35.91292927276793
2025-07-06,35.91292927276793
2025-07-07,49.62513863146115
2025-07-08,52.88995038353096
2025-07-09,52.236988033116994
2025-07-10,48.31921393063322
2025-07-11,48.31921393063322
2025-07-12,37.87181632400982
2025-07-13,32.64811752069812
2025-07-14,48.31921393063322
2025-07-15,51.584025682703036
2025-07-16,52.236988033116994
2025-07-17,54.84883743477285
2025-07-18,48.31921393063322
2025-07-19,43.09551512732152
2025-07-20,39.83070337525171
2025-07-21,54.19587508435888
2025-07-22,52.236988033116994
2025-07-23,52.88995038353096
2025-07-24,50.93106333228907
2025-07-25,50.93106333228907
2025-07-26,39.83070337525171
2025-07-27,35.259966922353975
2025-07-28,54.19587508435888
2025-07-29,60.072536238084545
2025-07-30,62.03142328932643
2025-07-31,62.03142328932643
2025-08-01,62.03142328932643
2025-08-02,44.40143982814945
2025-08-03,34.60700457194001
2025-08-04,51.584025682703036
2025-08-05,51.584025682703036
2025-08-06,51.584025682703036
2025-08-07,48.97217628104718
2025-08-08,54.19587508435888
2025-08-09,39.177741024837744
2025-08-10,35.259966922353975
2025-08-11,51.584025682703036
2025-08-12,50.93106333228907
2025-08-13,50.278100981875106
2025-08-14,46.36032687939133
2025-08-15,52.88995038353096
2025-08-16,39.177741024837744
2025-08-17,34.60700457194001
2025-08-18,47.66625158021926
2025-08-19,47.66625158021926
2025-08-20,47.013289229805295
2025-08-21,48.97217628104718
2025-08-22,48.31921393063322
2025-08-23,48.31921393063322
2025-08-24,35.259966922353975
2025-08-25,47.013289229805295
2025-08-26,46.36032687939133
2025-08-27,47.013289229805295
2025-08-28,47.013289229805295
2025-08-29,47.013289229805295
2025-08-30,36.5658916231819
2025-08-31,33.30107987111209
2025-09-01,38.524778674423786
2025-09-02,45.70736452897737
2025-09-03,52.88995038353096
2025-09-04,49.62513863146115
2025-09-05,48.31921393063322
2025-09-06,35.259966922353975
2025-09-07,33.954042221526045
2025-09-08,46.36032687939133
2025-09-09,45.70736452897737
2025-09-10,41.7895904264936
2025-09-11,40.483665725665674
2025-09-12,40.483665725665674
2025-09-13,37.21885397359586
2025-09-14,32.64811752069812
2025-09-15,42.44255277690756
2025-09-16,47.66625158021926
2025-09-17,48.97217628104718
2025-09-18,45.05440217856341
2025-09-19,47.013289229805295
2025-09-20,36.5658916231819
2025-09-21,33.954042221526045
2025-09-22,47.013289229805295
2025-09-23,48.31921393063322
2025-09-24,45.05440217856341
2025-09-25,45.05440217856341
2025-09-26,43.748477477735484
2025-09-27,36.5658916231819
2025-09-28,34.60700457194001
2025-09-29,48.97217628104718
2025-09-30,47.66625158021926
2025-10-01,50.278100981875106
2025-10-02,46.36032687939133
2025-10-03,43.748477477735484
2025-10-04,35.259966922353975
2025-10-05,32.64811752069812
2025-10-06,43.748477477735484
2025-10-07,47.66625158021926
2025-10-08,45.70736452897737
2025-10-09,47.013289229805295
2025-10-10,45.70736452897737
2025-10-11,36.5658916231819
2025-10-12,33.954042221526045
2025-10-13,42.44255277690756
2025-10-14,45.70736452897737
2025-10-15,49.62513863146115
2025-10-16,65.29623504139624
2025-10-17,47.66625158021926
2025-10-18,34.60700457194001
2025-10-19,31.3421928198702
2025-10-20,45.05440217856341
2025-10-21,44.40143982814945
2025-10-22,45.70736452897737
2025-10-23,44.40143982814945
2025-10-24,47.013289229805295
2025-10-25,34.60700457194001
2025-10-26,33.954042221526045
2025-10-27,43.09551512732152
2025-10-28,49.62513863146115
2025-10-29,48.31921393063322
2025-10-30,47.013289229805295
2025-10-31,47.013289229805295
2025-11-01,42.44255277690756
2025-11-02,36.5658916231819
2025-11-03,48.31921393063322
2025-11-04,49.62513863146115
2025-11-05,48.97217628104718
2025-11-06,47.013289229805295
2025-11-07,48.31921393063322
2025-11-08,39.83070337525171
2025-11-09,35.259966922353975
2025-11-10,43.09551512732152
2025-11-11,47.013289229805295
2025-11-12,48.97217628104718
2025-11-13,48.97217628104718
2025-11-14,52.88995038353096
2025-11-15,50.93106333228907
2025-11-16,37.87181632400982
2025-11-17,48.97217628104718
2025-11-18,52.236988033116994
2025-11-19,53.542912733944924
2025-11-20,48.31921393063322
2025-11-21,50.93106333228907
2025-11-22,47.013289229805295
2025-11-23,43.748477477735484
2025-11-24,50.93106333228907
2025-11-25,52.88995038353096
2025-11-26,57.46068683642869
2025-11-27,41.13662807607963
2025-11-28,57.46068683642869
2025-11-29,49.62513863146115
2025-11-30,47.66625158021926
2025-12-01,61.37846093891247
2025-12-02,62.03142328932643
2025-12-03,58.11364918684266
2025-12-04,56.807724486014735
2025-12-05,51.584025682703036
2025-12-06,47.66625158021926
2025-12-07,37.87181632400982
2025-12-08,47.013289229805295
2025-12-09,48.97217628104718
2025-12-10,47.66625158021926
2025-12-11,49.54723797313092
2025-12-12,48.91157343970643
2025-12-13,42.55492810546157
2025-12-14,36.524763946423704
2025-12-15,48.91157343970643
2025-12-16,49.54723797313092
2025-12-17,50.81856703997988
2025-12-18,52.399079465046356
2025-12-19,50.18290250655539
2025-12-20,40.33875114697061
2025-12-21,37.79609301327267
2025-12-22,46.678098664225985
2025-12-23,45.733250772584
2025-12-24,41.2835990386126
2025-12-25,32.710776745876785
2025-12-26,40.64793450518812
2025-12-27,38.10527637149018
2025-12-28,37.160428479848186
2025-12-29,46.36891530600849
2025-12-30,48.91157343970643
2025-12-31,44.46192170573503
2026-01-01,40.64793450518812
2026-01-02,47.00457983943297
2026-01-03,40.9744156803951
2026-01-04,34.617770346150245
2026-01-05,45.733250772584
2026-01-06,48.27590890628194
2026-01-07,47.64024437285745
2026-01-08,45.09758623915951
2026-01-09,44.46192170573503
2026-01-10,37.10200298610051
2026-01-11,35.246902836795485
2026-01-12,44.52240358332061
2026-01-13,46.37750373262564
2026-01-14,44.52240358332061
2026-01-15,48.85097059836567
2026-01-16,48.232603881930665
2026-01-17,40.19383656827555
2026-01-18,35.246902836795485
2026-01-19,39.575469851840545
2026-01-20,42.66730343401559
2026-01-21,47.61423716549565
2026-01-22,47.61423716549565
2026-01-23,45.75913701619063
2026-01-24,35.86526955323049
2026-01-25,32.77343597105545
2026-01-26,40.81220328471056
2026-01-27,42.66730343401559
2026-01-28,42.04893671758058
2026-01-29,47.61423716549565
2026-01-30,49.46933731480068
2026-01-31,42.66730343401559
2026-02-01,38.33873641897053
2026-02-02,46.37750373262564
2026-02-03,61.83667164350085
2026-02-04,54.41627104628075
2026-02-05,50.7060707476707
2026-02-06,44.52240358332061
2026-02-07,42.04893671758058
2026-02-08,35.86526955323049
2026-02-09,40.19383656827555
2026-02-10,46.99587044906065
2026-02-11,42.04893671758058
2026-02-12,43.2856701504506
2026-02-13,46.37750373262564
2026-02-14,39.575469851840545
2026-02-15,40.81220328471056
2026-02-16,46.99587044906065
2026-02-17,50.08770403123569
2026-02-18,45.14077029975562
2026-02-19,47.61423716549565
2026-02-20,45.14077029975562
2026-02-21,40.81220328471056
2026-02-22,36.4836362696655
2026-02-23,47.61423716549565
2026-02-24,50.7060707476707
2026-02-25,55.653004479150766
2026-02-26,52.561170896975725
2026-02-27,52.561170896975725
2026-02-28,38.33873641897053
2026-03-01,40.81220328471056
2026-03-02,48.232603881930665
2026-03-03,49.46933731480068
2026-03-04,46.99587044906065
2026-03-05,48.85097059836567
2026-03-06,48.232603881930665
2026-03-07,37.72036970253552
2026-03-08,34.62853612036048
2026-03-09,44.52240358332061
2026-03-10,45.14077029975562
2026-03-11,47.61423716549565
2026-03-12,48.85097059836567
2026-03-13,49.46933731480068
2026-03-14,39.575469851840545
2026-03-15,38.33873641897053
2026-03-16,45.14077029975562
2026-03-17,45.75913701619063
2026-03-18,45.75913701619063
2026-03-19,46.99587044906065
2026-03-20,43.904036866885605
2026-03-21,41.43057000114557
2026-03-22,34.01016940392547
2026-03-23,42.66730343401559
2026-03-24,40.19383656827555
2026-03-25,45.14077029975562
2026-03-26,45.14077029975562
2026-03-27,45.75913701619063
2026-03-28,36.4836362696655
2026-03-29,34.01016940392547
2026-03-30,44.52240358332061
2026-03-31,45.75913701619063
2026-04-01,48.85097059836567
2026-04-02,46.37750373262564
2026-04-03,50.7060707476707
2026-04-04,37.72036970253552
2026-04-05,38.95710313540554
2026-04-06,44.52240358332061
2026-04-07,48.232603881930665
2026-04-08,48.232603881930665
2026-04-09,46.99587044906065
2026-04-10,46.99587044906065
2026-04-11,37.10200298610051
2026-04-12,34.01016940392547
2026-04-13,39.575469851840545
2026-04-14,44.52240358332061
2026-04-15,42.66730343401559
2026-04-16,47.61423716549565
2026-04-17,49.46933731480068
2026-04-18,35.86526955323049
2026-04-19,33.39180268749046
2026-04-20,38.95710313540554
2026-04-21,44.52240358332061
2026-04-22,40.81220328471056
2026-04-23,43.904036866885605
2026-04-24,40.81220328471056
2026-04-25,32.15506925462044
2026-04-26,33.39180268749046
2026-04-27,43.2856701504506
2026-04-28,45.75913701619063
2026-04-29,42.04893671758058
2026-04-30,43.2856701504506
2026-05-01,48.85097059836567
2026-05-02,38.95710313540554
2026-05-03,37.10200298610051
2026-05-04,42.66730343401559
2026-05-05,45.14077029975562
2026-05-06,44.52240358332061
2026-05-07,40.19383656827555
2026-05-08,40.81220328471056
2026-05-09,34.62853612036048
2026-05-10,32.15506925462044
2026-05-11,37.10200298610051
2026-05-12,39.575469851840545
2026-05-13,42.04893671758058
2026-05-14,40.81220328471056
2026-05-15,44.52240358332061
2026-05-16,42.66730343401559
2026-05-17,32.15506925462044
2026-05-18,39.575469851840545
2026-05-19,43.904036866885605
2026-05-20,39.575469851840545
2026-05-21,44.52240358332061
2026-05-22,40.81220328471056
2026-05-23,38.33873641897053
2026-05-24,32.15506925462044
2026-05-25,34.62853612036048
2026-05-26,43.904036866885605
2026-05-27,43.904036866885605
2026-05-28,46.37750373262564
2026-05-29,44.52240358332061
2026-05-30,38.95710313540554
2026-05-31,40.81220328471056
