Time,covid vaccine near me
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,16.5
2022-08-30,18.0
2022-08-31,21.5
2022-09-01,22.5
2022-09-02,31.5
2022-09-03,31.0
2022-09-04,29.0
2022-09-05,31.5
2022-09-06,48.0
2022-09-07,50.0
2022-09-08,45.5
2022-09-09,38.5
2022-09-10,35.0
2022-09-11,26.5
2022-09-12,42.0
2022-09-13,40.0
2022-09-14,41.5
2022-09-15,39.0
2022-09-16,42.5
2022-09-17,35.5
2022-09-18,29.0
2022-09-19,43.5
2022-09-20,37.5
2022-09-21,35.5
2022-09-22,31.5
2022-09-23,34.5
2022-09-24,30.0
2022-09-25,26.5
2022-09-26,32.0
2022-09-27,33.5
2022-09-28,55.0
2022-09-29,57.0
2022-09-30,56.0
2022-10-01,55.0
2022-10-02,42.0
2022-10-03,53.0
2022-10-04,52.0
2022-10-05,66.0
2022-10-06,65.0
2022-10-07,57.0
2022-10-08,70.0
2022-10-09,52.0
2022-10-10,65.0
2022-10-11,66.0
2022-10-12,68.0
2022-10-13,71.0
2022-10-14,66.0
2022-10-15,56.0
2022-10-16,52.0
2022-10-17,70.0
2022-10-18,61.0
2022-10-19,65.0
2022-10-20,70.0
2022-10-21,64.0
2022-10-22,50.0
2022-10-23,41.0
2022-10-24,68.0
2022-10-25,76.0
2022-10-26,68.0
2022-10-27,63.0
2022-10-28,63.0
2022-10-29,48.0
2022-10-30,40.0
2022-10-31,48.0
2022-11-01,48.0
2022-11-02,55.0
2022-11-03,59.0
2022-11-04,60.0
2022-11-05,52.0
2022-11-06,44.0
2022-11-07,42.0
2022-11-08,41.0
2022-11-09,42.0
2022-11-10,51.0
2022-11-11,54.0
2022-11-12,43.0
2022-11-13,36.0
2022-11-14,48.0
2022-11-15,52.0
2022-11-16,43.0
2022-11-17,41.0
2022-11-18,40.0
2022-11-19,45.0
2022-11-20,29.0
2022-11-21,43.0
2022-11-22,37.0
2022-11-23,37.0
2022-11-24,21.0
2022-11-25,35.0
2022-11-26,31.0
2022-11-27,27.0
2022-11-28,40.0
2022-11-29,32.0
2022-11-30,37.0
2022-12-01,33.0
2022-12-02,30.0
2022-12-03,35.0
2022-12-04,23.0
2022-12-05,35.0
2022-12-06,40.0
2022-12-07,47.0
2022-12-08,40.0
2022-12-09,37.0
2022-12-10,41.0
2022-12-11,34.0
2022-12-12,44.0
2022-12-13,43.0
2022-12-14,38.0
2022-12-15,34.0
2022-12-16,45.0
2022-12-17,45.0
2022-12-18,27.0
2022-12-19,42.0
2022-12-20,42.0
2022-12-21,41.0
2022-12-22,31.0
2022-12-23,33.0
2022-12-24,21.0
2022-12-25,14.0
2022-12-26,35.0
2022-12-27,39.0
2022-12-28,44.0
2022-12-29,34.0
2022-12-30,34.0
2022-12-31,27.0
2023-01-01,23.0
2023-01-02,30.0
2023-01-03,35.0
2023-01-04,36.0
2023-01-05,32.0
2023-01-06,37.0
2023-01-07,39.0
2023-01-08,23.0
2023-01-09,32.0
2023-01-10,34.0
2023-01-11,37.0
2023-01-12,30.0
2023-01-13,27.0
2023-01-14,25.0
2023-01-15,22.0
2023-01-16,23.0
2023-01-17,22.0
2023-01-18,27.0
2023-01-19,25.0
2023-01-20,24.0
2023-01-21,19.0
2023-01-22,14.0
2023-01-23,21.0
2023-01-24,22.0
2023-01-25,17.0
2023-01-26,20.0
2023-01-27,23.0
2023-01-28,19.0
2023-01-29,16.0
2023-01-30,19.0
2023-01-31,22.0
2023-02-01,24.0
2023-02-02,21.0
2023-02-03,24.0
2023-02-04,19.0
2023-02-05,16.0
2023-02-06,16.0
2023-02-07,15.0
2023-02-08,20.0
2023-02-09,23.0
2023-02-10,22.0
2023-02-11,21.0
2023-02-12,7.0
2023-02-13,11.0
2023-02-14,17.0
2023-02-15,26.0
2023-02-16,23.0
2023-02-17,16.0
2023-02-18,16.0
2023-02-19,9.0
2023-02-20,17.0
2023-02-21,21.0
2023-02-22,20.0
2023-02-23,21.0
2023-02-24,17.0
2023-02-25,14.0
2023-02-26,9.0
2023-02-27,22.0
2023-02-28,16.0
2023-03-01,12.0
2023-03-02,17.0
2023-03-03,14.0
2023-03-04,19.0
2023-03-05,13.0
2023-03-06,18.0
2023-03-07,18.0
2023-03-08,19.0
2023-03-09,19.0
2023-03-10,15.0
2023-03-11,17.0
2023-03-12,11.0
2023-03-13,17.0
2023-03-14,11.0
2023-03-15,17.0
2023-03-16,13.0
2023-03-17,13.0
2023-03-18,13.0
2023-03-19,13.0
2023-03-20,17.0
2023-03-21,16.0
2023-03-22,14.0
2023-03-23,16.0
2023-03-24,16.0
2023-03-25,11.0
2023-03-26,9.0
2023-03-27,14.0
2023-03-28,13.0
2023-03-29,18.0
2023-03-30,19.0
2023-03-31,16.0
2023-04-01,16.0
2023-04-02,8.0
2023-04-03,15.0
2023-04-04,15.0
2023-04-05,14.0
2023-04-06,13.0
2023-04-07,17.0
2023-04-08,10.0
2023-04-09,8.0
2023-04-10,15.0
2023-04-11,17.0
2023-04-12,13.0
2023-04-13,18.0
2023-04-14,16.0
2023-04-15,13.0
2023-04-16,10.0
2023-04-17,17.0
2023-04-18,25.0
2023-04-19,19.0
2023-04-20,16.0
2023-04-21,18.0
2023-04-22,11.0
2023-04-23,11.0
2023-04-24,19.0
2023-04-25,18.0
2023-04-26,14.0
2023-04-27,14.5
2023-04-28,15.5
2023-04-29,9.5
2023-04-30,7.5
2023-05-01,14.5
2023-05-02,13.0
2023-05-03,15.5
2023-05-04,14.0
2023-05-05,14.0
2023-05-06,11.5
2023-05-07,12.5
2023-05-08,13.0
2023-05-09,12.0
2023-05-10,10.5
2023-05-11,10.5
2023-05-12,13.0
2023-05-13,12.0
2023-05-14,7.0
2023-05-15,14.0
2023-05-16,13.0
2023-05-17,12.0
2023-05-18,10.5
2023-05-19,12.5
2023-05-20,6.0
2023-05-21,6.0
2023-05-22,14.0
2023-05-23,10.0
2023-05-24,9.5
2023-05-25,8.5
2023-05-26,11.0
2023-05-27,6.0
2023-05-28,7.0
2023-05-29,4.0
2023-05-30,9.0
2023-05-31,7.0
2023-06-01,9.0
2023-06-02,5.0
2023-06-03,5.0
2023-06-04,6.0
2023-06-05,11.0
2023-06-06,6.0
2023-06-07,11.0
2023-06-08,11.0
2023-06-09,8.0
2023-06-10,6.0
2023-06-11,7.0
2023-06-12,10.0
2023-06-13,8.0
2023-06-14,10.0
2023-06-15,7.0
2023-06-16,9.0
2023-06-17,6.0
2023-06-18,7.0
2023-06-19,5.0
2023-06-20,8.0
2023-06-21,9.0
2023-06-22,7.0
2023-06-23,5.0
2023-06-24,0.0
2023-06-25,5.0
2023-06-26,7.0
2023-06-27,0.0
2023-06-28,8.0
2023-06-29,7.0
2023-06-30,9.0
2023-07-01,6.0
2023-07-02,7.0
2023-07-03,6.0
2023-07-04,0.0
2023-07-05,6.0
2023-07-06,6.0
2023-07-07,9.0
2023-07-08,7.0
2023-07-09,5.0
2023-07-10,7.0
2023-07-11,5.0
2023-07-12,6.0
2023-07-13,6.0
2023-07-14,6.0
2023-07-15,6.0
2023-07-16,0.0
2023-07-17,8.0
2023-07-18,7.0
2023-07-19,6.0
2023-07-20,8.0
2023-07-21,8.0
2023-07-22,6.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,7.0
2023-07-26,9.0
2023-07-27,6.0
2023-07-28,6.0
2023-07-29,7.0
2023-07-30,7.0
2023-07-31,9.0
2023-08-01,4.0
2023-08-02,7.0
2023-08-03,9.0
2023-08-04,8.0
2023-08-05,6.0
2023-08-06,7.0
2023-08-07,0.0
2023-08-08,7.0
2023-08-09,11.0
2023-08-10,8.0
2023-08-11,10.0
2023-08-12,0.0
2023-08-13,6.0
2023-08-14,9.0
2023-08-15,11.0
2023-08-16,7.0
2023-08-17,6.0
2023-08-18,8.0
2023-08-19,9.0
2023-08-20,6.0
2023-08-21,5.0
2023-08-22,11.0
2023-08-23,9.0
2023-08-24,8.0
2023-08-25,7.0
2023-08-26,8.0
2023-08-27,10.0
2023-08-28,10.0
2023-08-29,10.0
2023-08-30,9.0
2023-08-31,8.0
2023-09-01,11.0
2023-09-02,7.0
2023-09-03,7.0
2023-09-04,9.0
2023-09-05,7.0
2023-09-06,11.0
2023-09-07,12.0
2023-09-08,8.0
2023-09-09,9.0
2023-09-10,7.0
2023-09-11,13.0
2023-09-12,19.0
2023-09-13,47.0
2023-09-14,42.0
2023-09-15,56.0
2023-09-16,70.0
2023-09-17,56.0
2023-09-18,88.0
2023-09-19,100.0
2023-09-20,95.0
2023-09-21,94.0
2023-09-22,90.0
2023-09-23,84.0
2023-09-24,74.0
2023-09-25,83.0
2023-09-26,71.0
2023-09-27,62.0
2023-09-28,56.0
2023-09-29,60.0
2023-09-30,59.0
2023-10-01,45.0
2023-10-02,59.0
2023-10-03,59.0
2023-10-04,60.0
2023-10-05,60.0
2023-10-06,48.0
2023-10-07,42.0
2023-10-08,40.0
2023-10-09,46.0
2023-10-10,43.0
2023-10-11,41.0
2023-10-12,40.0
2023-10-13,40.0
2023-10-14,42.0
2023-10-15,34.0
2023-10-16,44.0
2023-10-17,36.0
2023-10-18,35.0
2023-10-19,34.0
2023-10-20,29.0
2023-10-21,25.0
2023-10-22,20.0
2023-10-23,31.0
2023-10-24,37.0
2023-10-25,26.0
2023-10-26,30.0
2023-10-27,29.0
2023-10-28,18.0
2023-10-29,19.0
2023-10-30,28.0
2023-10-31,23.0
2023-11-01,22.0
2023-11-02,23.0
2023-11-03,23.0
2023-11-04,20.0
2023-11-05,17.0
2023-11-06,23.0
2023-11-07,23.0
2023-11-08,21.0
2023-11-09,19.0
2023-11-10,21.0
2023-11-11,20.0
2023-11-12,15.0
2023-11-13,19.0
2023-11-14,22.0
2023-11-15,18.0
2023-11-16,17.0
2023-11-17,19.0
2023-11-18,17.0
2023-11-19,14.0
2023-11-20,16.0
2023-11-21,19.0
2023-11-22,15.0
2023-11-23,8.0
2023-11-24,11.0
2023-11-25,17.0
2023-11-26,11.0
2023-11-27,16.0
2023-11-28,17.0
2023-11-29,17.0
2023-11-30,13.0
2023-12-01,14.0
2023-12-02,14.0
2023-12-03,10.0
2023-12-04,13.0
2023-12-05,12.0
2023-12-06,14.0
2023-12-07,12.0
2023-12-08,13.0
2023-12-09,10.0
2023-12-10,14.0
2023-12-11,12.0
2023-12-12,11.0
2023-12-13,15.0
2023-12-14,16.0
2023-12-15,10.0
2023-12-16,11.0
2023-12-17,13.0
2023-12-18,13.0
2023-12-19,20.0
2023-12-20,16.0
2023-12-21,15.0
2023-12-22,29.5
2023-12-23,23.0
2023-12-24,11.0
2023-12-25,12.5
2023-12-26,34.0
2023-12-27,31.5
2023-12-28,33.5
2023-12-29,30.0
2023-12-30,21.0
2023-12-31,20.5
2024-01-01,24.0
2024-01-02,27.0
2024-01-03,42.0
2024-01-04,42.0
2024-01-05,38.0
2024-01-06,33.5
2024-01-07,21.5
2024-01-08,34.0
2024-01-09,22.0
2024-01-10,24.0
2024-01-11,24.5
2024-01-12,23.5
2024-01-13,27.0
2024-01-14,23.5
2024-01-15,17.5
2024-01-16,21.0
2024-01-17,20.5
2024-01-18,21.5
2024-01-19,22.0
2024-01-20,19.0
2024-01-21,26.0
2024-01-22,42.0
2024-01-23,30.0
2024-01-24,18.0
2024-01-25,28.0
2024-01-26,16.0
2024-01-27,27.0
2024-01-28,18.0
2024-01-29,14.0
2024-01-30,19.0
2024-01-31,22.0
2024-02-01,13.0
2024-02-02,16.0
2024-02-03,17.0
2024-02-04,0.0
2024-02-05,20.0
2024-02-06,18.0
2024-02-07,19.0
2024-02-08,15.0
2024-02-09,0.0
2024-02-10,20.0
2024-02-11,0.0
2024-02-12,15.0
2024-02-13,0.0
2024-02-14,21.0
2024-02-15,17.0
2024-02-16,20.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,19.0
2024-02-20,25.0
2024-02-21,19.0
2024-02-22,20.0
2024-02-23,0.0
2024-02-24,18.0
2024-02-25,0.0
2024-02-26,19.0
2024-02-27,22.0
2024-02-28,25.0
2024-02-29,30.0
2024-03-01,26.0
2024-03-02,24.0
2024-03-03,0.0
2024-03-04,21.0
2024-03-05,26.0
2024-03-06,32.0
2024-03-07,27.0
2024-03-08,21.0
2024-03-09,17.0
2024-03-10,17.0
2024-03-11,19.0
2024-03-12,21.0
2024-03-13,37.0
2024-03-14,20.0
2024-03-15,25.0
2024-03-16,0.0
2024-03-17,16.0
2024-03-18,36.0
2024-03-19,37.0
2024-03-20,34.0
2024-03-21,23.0
2024-03-22,33.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,13.0
2024-03-26,21.0
2024-03-27,21.0
2024-03-28,27.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,15.0
2024-04-01,0.0
2024-04-02,17.0
2024-04-03,14.0
2024-04-04,33.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,12.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,20.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,14.0
2024-04-16,14.0
2024-04-17,18.0
2024-04-18,0.0
2024-04-19,13.0
2024-04-20,17.0
2024-04-21,0.0
2024-04-22,15.0
2024-04-23,16.0
2024-04-24,21.0
2024-04-25,0.0
2024-04-26,13.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,15.0
2024-04-30,0.0
2024-05-01,19.0
2024-05-02,0.0
2024-05-03,16.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,13.0
2024-05-08,20.0
2024-05-09,16.0
2024-05-10,0.0
2024-05-11,15.0
2024-05-12,0.0
2024-05-13,16.0
2024-05-14,17.0
2024-05-15,0.0
2024-05-16,19.0
2024-05-17,18.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,17.0
2024-05-23,0.0
2024-05-24,16.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,14.0
2024-05-29,16.0
2024-05-30,20.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,21.0
2024-06-04,24.0
2024-06-05,18.0
2024-06-06,20.0
2024-06-07,16.0
2024-06-08,0.0
2024-06-09,17.0
2024-06-10,22.0
2024-06-11,0.0
2024-06-12,25.0
2024-06-13,20.0
2024-06-14,15.0
2024-06-15,16.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,15.0
2024-06-19,22.0
2024-06-20,22.0
2024-06-21,16.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,17.0
2024-06-25,29.0
2024-06-26,19.0
2024-06-27,22.0
2024-06-28,23.0
2024-06-29,20.0
2024-06-30,0.0
2024-07-01,28.0
2024-07-02,30.0
2024-07-03,29.0
2024-07-04,16.0
2024-07-05,20.0
2024-07-06,16.0
2024-07-07,0.0
2024-07-08,28.0
2024-07-09,21.0
2024-07-10,22.0
2024-07-11,27.0
2024-07-12,0.0
2024-07-13,16.0
2024-07-14,0.0
2024-07-15,24.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,31.0
2024-07-19,29.0
2024-07-20,0.0
2024-07-21,17.0
2024-07-22,28.0
2024-07-23,25.0
2024-07-24,37.0
2024-07-25,36.0
2024-07-26,19.0
2024-07-27,17.0
2024-07-28,0.0
2024-07-29,39.0
2024-07-30,39.0
2024-07-31,30.0
2024-08-01,24.0
2024-08-02,26.0
2024-08-03,22.0
2024-08-04,20.0
2024-08-05,45.0
2024-08-06,34.0
2024-08-07,36.0
2024-08-08,31.0
2024-08-09,32.0
2024-08-10,26.0
2024-08-11,19.0
2024-08-12,34.0
2024-08-13,42.0
2024-08-14,31.0
2024-08-15,37.0
2024-08-16,36.0
2024-08-17,17.0
2024-08-18,34.0
2024-08-19,33.0
2024-08-20,46.0
2024-08-21,38.0
2024-08-22,59.0
2024-08-23,75.0
2024-08-24,65.0
2024-08-25,50.0
2024-08-26,80.0
2024-08-27,100.0
2024-08-28,92.0
2024-08-29,91.0
2024-08-30,95.0
2024-08-31,81.0
2024-09-01,73.0
2024-09-02,57.0
2024-09-03,75.0
2024-09-04,72.0
2024-09-05,78.0
2024-09-06,79.0
2024-09-07,44.0
2024-09-08,45.0
2024-09-09,66.0
2024-09-10,76.0
2024-09-11,43.0
2024-09-12,77.0
2024-09-13,69.0
2024-09-14,66.0
2024-09-15,49.0
2024-09-16,59.0
2024-09-17,66.0
2024-09-18,55.0
2024-09-19,63.0
2024-09-20,59.0
2024-09-21,69.0
2024-09-22,45.0
2024-09-23,64.0
2024-09-24,62.0
2024-09-25,47.0
2024-09-26,56.0
2024-09-27,53.0
2024-09-28,51.0
2024-09-29,46.0
2024-09-30,61.0
2024-10-01,42.0
2024-10-02,51.0
2024-10-03,57.0
2024-10-04,30.0
2024-10-05,44.0
2024-10-06,38.0
2024-10-07,43.0
2024-10-08,42.0
2024-10-09,36.0
2024-10-10,58.0
2024-10-11,53.0
2024-10-12,39.0
2024-10-13,27.0
2024-10-14,49.0
2024-10-15,44.0
2024-10-16,32.0
2024-10-17,41.0
2024-10-18,43.0
2024-10-19,24.0
2024-10-20,30.0
2024-10-21,38.0
2024-10-22,34.0
2024-10-23,44.0
2024-10-24,36.0
2024-10-25,29.0
2024-10-26,34.0
2024-10-27,24.0
2024-10-28,24.0
2024-10-29,44.0
2024-10-30,29.0
2024-10-31,25.0
2024-11-01,32.0
2024-11-02,33.0
2024-11-03,21.0
2024-11-04,24.0
2024-11-05,28.0
2024-11-06,20.0
2024-11-07,21.0
2024-11-08,23.0
2024-11-09,28.0
2024-11-10,24.0
2024-11-11,32.0
2024-11-12,34.0
2024-11-13,35.0
2024-11-14,20.0
2024-11-15,28.0
2024-11-16,22.0
2024-11-17,42.0
2024-11-18,24.0
2024-11-19,18.0
2024-11-20,18.0
2024-11-21,33.0
2024-11-22,29.0
2024-11-23,23.0
2024-11-24,24.0
2024-11-25,17.0
2024-11-26,16.0
2024-11-27,16.0
2024-11-28,0.0
2024-11-29,16.0
2024-11-30,0.0
2024-12-01,20.0
2024-12-02,24.0
2024-12-03,0.0
2024-12-04,15.0
2024-12-05,18.0
2024-12-06,27.0
2024-12-07,16.0
2024-12-08,20.0
2024-12-09,16.0
2024-12-10,18.0
2024-12-11,17.0
2024-12-12,25.0
2024-12-13,18.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,19.0
2024-12-17,0.0
2024-12-18,17.0
2024-12-19,0.0
2024-12-20,25.0
2024-12-21,16.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,16.0
2024-12-27,0.0
2024-12-28,17.0
2024-12-29,0.0
2024-12-30,16.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,18.0
2025-01-03,14.0
2025-01-04,24.0
2025-01-05,0.0
2025-01-06,19.0
2025-01-07,19.0
2025-01-08,17.0
2025-01-09,15.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,16.0
2025-01-14,0.0
2025-01-15,13.0
2025-01-16,0.0
2025-01-17,17.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,18.0
2025-01-23,0.0
2025-01-24,16.0
2025-01-25,14.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,14.0
2025-01-29,0.0
2025-01-30,13.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,12.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,18.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,13.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,22.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,13.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,15.0
2025-02-25,13.0
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,18.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,13.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,14.0
2025-03-20,0.0
2025-03-21,18.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,13.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,18.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,15.0
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,16.5
2025-04-16,0.0
2025-04-17,15.5
2025-04-18,15.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,13.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,13.0
2025-04-29,18.0
2025-04-30,0.0
2025-05-01,15.0
2025-05-02,13.0
2025-05-03,14.5
2025-05-04,0.0
2025-05-05,15.5
2025-05-06,13.5
2025-05-07,14.5
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,18.5
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,16.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,13.0
2025-05-29,16.0
2025-05-30,15.0
2025-05-31,0.0
2025-06-01,15.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,17.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
