Time,andor
2024-11-03,0.940936322697118
2024-11-04,0.940936322697118
2024-11-05,0.940936322697118
2024-11-06,0.940936322697118
2024-11-07,1.881872645394236
2024-11-08,1.881872645394236
2024-11-09,2.822808968091354
2024-11-10,3.763745290788472
2024-11-11,1.881872645394236
2024-11-12,2.822808968091354
2024-11-13,2.822808968091354
2024-11-14,2.822808968091354
2024-11-15,1.881872645394236
2024-11-16,1.881872645394236
2024-11-17,1.881872645394236
2024-11-18,1.881872645394236
2024-11-19,1.881872645394236
2024-11-20,0.940936322697118
2024-11-21,0.940936322697118
2024-11-22,1.881872645394236
2024-11-23,1.881872645394236
2024-11-24,1.881872645394236
2024-11-25,1.881872645394236
2024-11-26,1.881872645394236
2024-11-27,1.881872645394236
2024-11-28,1.881872645394236
2024-11-29,1.881872645394236
2024-11-30,1.881872645394236
2024-12-01,1.881872645394236
2024-12-02,1.881872645394236
2024-12-03,1.881872645394236
2024-12-04,1.881872645394236
2024-12-05,1.881872645394236
2024-12-06,1.881872645394236
2024-12-07,1.881872645394236
2024-12-08,1.881872645394236
2024-12-09,1.881872645394236
2024-12-10,1.881872645394236
2024-12-11,1.881872645394236
2024-12-12,1.881872645394236
2024-12-13,0.940936322697118
2024-12-14,0.940936322697118
2024-12-15,1.881872645394236
2024-12-16,1.881872645394236
2024-12-17,1.881872645394236
2024-12-18,1.881872645394236
2024-12-19,1.881872645394236
2024-12-20,1.881872645394236
2024-12-21,1.881872645394236
2024-12-22,1.881872645394236
2024-12-23,2.822808968091354
2024-12-24,1.881872645394236
2024-12-25,1.881872645394236
2024-12-26,1.881872645394236
2024-12-27,1.881872645394236
2024-12-28,1.881872645394236
2024-12-29,1.881872645394236
2024-12-30,2.822808968091354
2024-12-31,1.881872645394236
2025-01-01,1.881872645394236
2025-01-02,1.881872645394236
2025-01-03,1.881872645394236
2025-01-04,1.881872645394236
2025-01-05,2.822808968091354
2025-01-06,1.881872645394236
2025-01-07,1.881872645394236
2025-01-08,1.881872645394236
2025-01-09,1.881872645394236
2025-01-10,1.881872645394236
2025-01-11,1.881872645394236
2025-01-12,2.822808968091354
2025-01-13,1.881872645394236
2025-01-14,1.881872645394236
2025-01-15,1.881872645394236
2025-01-16,1.881872645394236
2025-01-17,1.881872645394236
2025-01-18,1.881872645394236
2025-01-19,1.881872645394236
2025-01-20,1.881872645394236
2025-01-21,1.881872645394236
2025-01-22,1.881872645394236
2025-01-23,1.881872645394236
2025-01-24,1.881872645394236
2025-01-25,2.822808968091354
2025-01-26,2.822808968091354
2025-01-27,1.881872645394236
2025-01-28,1.881872645394236
2025-01-29,1.881872645394236
2025-01-30,1.881872645394236
2025-01-31,1.881872645394236
2025-02-01,1.881872645394236
2025-02-02,1.881872645394236
2025-02-03,1.881872645394236
2025-02-04,1.881872645394236
2025-02-05,1.881872645394236
2025-02-06,1.881872645394236
2025-02-07,1.881872645394236
2025-02-08,1.881872645394236
2025-02-09,1.881872645394236
2025-02-10,1.881872645394236
2025-02-11,1.881872645394236
2025-02-12,1.881872645394236
2025-02-13,1.881872645394236
2025-02-14,1.881872645394236
2025-02-15,1.881872645394236
2025-02-16,1.881872645394236
2025-02-17,1.881872645394236
2025-02-18,1.881872645394236
2025-02-19,1.881872645394236
2025-02-20,1.881872645394236
2025-02-21,1.881872645394236
2025-02-22,1.881872645394236
2025-02-23,2.822808968091354
2025-02-24,7.527490581576944
2025-02-25,9.40936322697118
2025-02-26,4.70468161348559
2025-02-27,3.763745290788472
2025-02-28,2.822808968091354
2025-03-01,3.763745290788472
2025-03-02,3.763745290788472
2025-03-03,4.70468161348559
2025-03-04,2.822808968091354
2025-03-05,4.70468161348559
2025-03-06,4.70468161348559
2025-03-07,3.763745290788472
2025-03-08,3.763745290788472
2025-03-09,4.70468161348559
2025-03-10,4.70468161348559
2025-03-11,4.70468161348559
2025-03-12,4.70468161348559
2025-03-13,3.763745290788472
2025-03-14,3.763745290788472
2025-03-15,3.763745290788472
2025-03-16,4.70468161348559
2025-03-17,3.763745290788472
2025-03-18,3.763745290788472
2025-03-19,2.822808968091354
2025-03-20,3.763745290788472
2025-03-21,2.822808968091354
2025-03-22,3.763745290788472
2025-03-23,4.70468161348559
2025-03-24,5.645617936182708
2025-03-25,5.645617936182708
2025-03-26,4.70468161348559
2025-03-27,4.70468161348559
2025-03-28,3.763745290788472
2025-03-29,4.70468161348559
2025-03-30,5.645617936182708
2025-03-31,3.763745290788472
2025-04-01,3.763745290788472
2025-04-02,3.763745290788472
2025-04-03,4.70468161348559
2025-04-04,4.70468161348559
2025-04-05,5.645617936182708
2025-04-06,5.645617936182708
2025-04-07,4.70468161348559
2025-04-08,4.70468161348559
2025-04-09,5.645617936182708
2025-04-10,6.5865542588798265
2025-04-11,6.5865542588798265
2025-04-12,8.468426904274063
2025-04-13,8.468426904274063
2025-04-14,7.527490581576944
2025-04-15,8.468426904274063
2025-04-16,8.468426904274063
2025-04-17,8.468426904274063
2025-04-18,11.291235872365416
2025-04-19,15.995917485851006
2025-04-20,18.81872645394236
2025-04-21,26.346217035519306
2025-04-22,57.3971156845242
2025-04-23,67.7474152341925
2025-04-24,43.28307084406743
2025-04-25,35.75558026249048
2025-04-26,37.63745290788472
2025-04-27,40.46026187597607
2025-04-28,30.109962326307777
2025-04-29,31.050898649004896
2025-04-30,47.98775245755302
2025-05-01,40.46026187597607
2025-05-02,33.87370761709625
2025-05-03,35.75558026249048
2025-05-04,43.28307084406743
2025-05-05,29.169026003610657
2025-05-06,27.287153358216422
2025-05-07,63.983669943404024
2025-05-08,52.69243407103861
2025-05-09,42.34213452137031
2025-05-10,48.928688780250134
2025-05-11,46.10587981215878
2025-05-12,34.81464393979336
2025-05-13,43.28307084406743
2025-05-14,94.0936322697118
2025-05-15,65.86554258879826
2025-05-16,46.10587981215878
2025-05-17,49.86962510294725
2025-05-18,52.69243407103861
2025-05-19,38.57838923058184
2025-05-20,31.991834971702012
2025-05-21,31.050898649004896
2025-05-22,31.050898649004896
2025-05-23,28.22808968091354
2025-05-24,30.109962326307777
2025-05-25,33.87370761709625
2025-05-26,33.87370761709625
2025-05-27,26.346217035519306
2025-05-28,23.52340806742795
2025-05-29,21.641535422033716
2025-05-30,20.700599099336596
2025-05-31,25.405280712822186
2025-06-01,26.346217035519306
2025-06-02,20.700599099336596
2025-06-03,19.759662776639477
2025-06-04,17.87779013124524
2025-06-05,17.87779013124524
2025-06-06,15.995917485851006
2025-06-07,17.87779013124524
2025-06-08,20.700599099336596
2025-06-09,16.936853808548125
2025-06-10,15.054981163153888
2025-06-11,14.11404484045677
2025-06-12,12.232172195062534
2025-06-13,13.173108517759653
2025-06-14,15.995917485851006
2025-06-15,17.87779013124524
2025-06-16,15.054981163153888
2025-06-17,13.173108517759653
2025-06-18,12.232172195062534
2025-06-19,13.173108517759653
2025-06-20,12.232172195062534
2025-06-21,14.11404484045677
2025-06-22,14.11404484045677
2025-06-23,12.232172195062534
2025-06-24,12.232172195062534
2025-06-25,11.291235872365416
2025-06-26,11.291235872365416
2025-06-27,11.291235872365416
2025-06-28,12.232172195062534
2025-06-29,14.11404484045677
2025-06-30,12.232172195062534
2025-07-01,10.350299549668298
2025-07-02,9.40936322697118
2025-07-03,9.40936322697118
2025-07-04,10.350299549668298
2025-07-05,10.350299549668298
2025-07-06,10.350299549668298
2025-07-07,10.350299549668298
2025-07-08,8.468426904274063
2025-07-09,7.527490581576944
2025-07-10,7.527490581576944
2025-07-11,8.468426904274063
2025-07-12,9.40936322697118
2025-07-13,9.40936322697118
2025-07-14,8.468426904274063
2025-07-15,10.350299549668298
2025-07-16,10.350299549668298
2025-07-17,8.468426904274063
2025-07-18,8.468426904274063
2025-07-19,8.468426904274063
2025-07-20,9.40936322697118
2025-07-21,8.468426904274063
2025-07-22,6.5865542588798265
2025-07-23,6.5865542588798265
2025-07-24,6.5865542588798265
2025-07-25,5.645617936182708
2025-07-26,7.527490581576944
2025-07-27,8.468426904274063
2025-07-28,6.5865542588798265
2025-07-29,5.645617936182708
2025-07-30,5.645617936182708
2025-07-31,5.645617936182708
2025-08-01,5.645617936182708
2025-08-02,5.645617936182708
2025-08-03,7.527490581576944
2025-08-04,5.645617936182708
2025-08-05,5.645617936182708
2025-08-06,5.645617936182708
2025-08-07,4.70468161348559
2025-08-08,5.645617936182708
2025-08-09,5.645617936182708
2025-08-10,5.645617936182708
2025-08-11,5.645617936182708
2025-08-12,4.70468161348559
2025-08-13,4.70468161348559
2025-08-14,4.70468161348559
2025-08-15,4.70468161348559
2025-08-16,5.645617936182708
2025-08-17,7.527490581576944
2025-08-18,4.70468161348559
2025-08-19,4.70468161348559
2025-08-20,4.70468161348559
2025-08-21,4.70468161348559
2025-08-22,4.70468161348559
2025-08-23,4.70468161348559
2025-08-24,5.645617936182708
2025-08-25,4.70468161348559
2025-08-26,3.763745290788472
2025-08-27,3.763745290788472
2025-08-28,3.763745290788472
2025-08-29,3.763745290788472
2025-08-30,4.70468161348559
2025-08-31,4.70468161348559
2025-09-01,4.70468161348559
2025-09-02,3.763745290788472
2025-09-03,3.763745290788472
2025-09-04,2.822808968091354
2025-09-05,2.822808968091354
2025-09-06,3.763745290788472
2025-09-07,5.645617936182708
2025-09-08,3.763745290788472
2025-09-09,3.763745290788472
2025-09-10,2.822808968091354
2025-09-11,3.763745290788472
2025-09-12,2.822808968091354
2025-09-13,3.763745290788472
2025-09-14,4.70468161348559
2025-09-15,17.87779013124524
2025-09-16,5.645617936182708
2025-09-17,4.70468161348559
2025-09-18,4.70468161348559
2025-09-19,4.70468161348559
2025-09-20,5.645617936182708
2025-09-21,4.70468161348559
2025-09-22,4.70468161348559
2025-09-23,4.70468161348559
2025-09-24,3.763745290788472
2025-09-25,3.763745290788472
2025-09-26,3.763745290788472
2025-09-27,4.70468161348559
2025-09-28,3.763745290788472
2025-09-29,3.763745290788472
2025-09-30,2.822808968091354
2025-10-01,2.822808968091354
2025-10-02,3.763745290788472
2025-10-03,3.763745290788472
2025-10-04,3.763745290788472
2025-10-05,3.763745290788472
2025-10-06,2.822808968091354
2025-10-07,3.763745290788472
2025-10-08,2.822808968091354
2025-10-09,2.822808968091354
2025-10-10,2.822808968091354
2025-10-11,3.763745290788472
2025-10-12,3.763745290788472
2025-10-13,3.763745290788472
2025-10-14,2.822808968091354
2025-10-15,2.822808968091354
2025-10-16,2.822808968091354
2025-10-17,2.822808968091354
2025-10-18,3.763745290788472
2025-10-19,2.822808968091354
2025-10-20,2.822808968091354
2025-10-21,2.822808968091354
2025-10-22,2.822808968091354
2025-10-23,2.822808968091354
2025-10-24,2.822808968091354
2025-10-25,2.822808968091354
2025-10-26,3.763745290788472
2025-10-27,2.822808968091354
2025-10-28,2.822808968091354
2025-10-29,2.822808968091354
2025-10-30,2.822808968091354
2025-10-31,2.822808968091354
2025-11-01,2.822808968091354
2025-11-02,2.822808968091354
2025-11-03,2.822808968091354
2025-11-04,2.822808968091354
2025-11-05,2.822808968091354
2025-11-06,2.822808968091354
2025-11-07,2.822808968091354
2025-11-08,3.763745290788472
2025-11-09,3.763745290788472
2025-11-10,2.822808968091354
2025-11-11,2.822808968091354
2025-11-12,2.822808968091354
2025-11-13,2.822808968091354
2025-11-14,2.822808968091354
2025-11-15,2.822808968091354
2025-11-16,2.822808968091354
2025-11-17,2.822808968091354
2025-11-18,1.881872645394236
2025-11-19,1.881872645394236
2025-11-20,2.822808968091354
2025-11-21,1.881872645394236
2025-11-22,1.881872645394236
2025-11-23,2.822808968091354
2025-11-24,2.822808968091354
2025-11-25,2.822808968091354
2025-11-26,2.822808968091354
2025-11-27,2.822808968091354
2025-11-28,5.645617936182708
2025-11-29,3.763745290788472
2025-11-30,3.763745290788472
2025-12-01,2.822808968091354
2025-12-02,2.822808968091354
2025-12-03,2.822808968091354
2025-12-04,2.822808968091354
2025-12-05,2.822808968091354
2025-12-06,2.822808968091354
2025-12-07,2.822808968091354
2025-12-08,2.822808968091354
2025-12-09,2.822808968091354
2025-12-10,2.822808968091354
2025-12-11,2.881617488259924
2025-12-12,2.822808968091354
2025-12-13,2.9698302685127786
2025-12-14,3.587319730282762
2025-12-15,2.7934047080070687
2025-12-16,2.822808968091354
2025-12-17,2.705191927754214
2025-12-18,2.705191927754214
2025-12-19,2.705191927754214
2025-12-20,2.9110217483442087
2025-12-21,3.587319730282762
2025-12-22,3.5285112101141927
2025-12-23,2.881617488259924
2025-12-24,2.9698302685127786
2025-12-25,3.0286387886813486
2025-12-26,3.0286387886813486
2025-12-27,3.6167239903670474
2025-12-28,3.822553810957042
2025-12-29,3.793149550872757
2025-12-30,3.763745290788472
2025-12-31,3.940170851294182
2026-01-01,3.704936770619902
2026-01-02,4.528256052979881
2026-01-03,4.557660313064165
2026-01-04,3.910766591209897
2026-01-05,3.704936770619902
2026-01-06,3.587319730282762
2026-01-07,3.587319730282762
2026-01-08,3.763745290788472
2026-01-09,3.851958071041327
2026-01-10,4.234213452137031
2026-01-11,4.175404931968461
2026-01-12,4.70468161348559
2026-01-13,3.5873197302827626
2026-01-14,3.4697026899456227
2026-01-15,3.5285112101141927
2026-01-16,4.175404931968461
2026-01-17,4.939915694159869
2026-01-18,4.528256052979881
2026-01-19,4.35183049247417
2026-01-20,4.175404931968461
2026-01-21,3.9401708512941815
2026-01-22,3.5873197302827626
2026-01-23,3.646128250451332
2026-01-24,4.82229865382273
2026-01-25,5.763234976519848
2026-01-26,4.35183049247417
2026-01-27,3.9989793714627515
2026-01-28,4.057787891631321
2026-01-29,3.2344686092713433
2026-01-30,3.4697026899456227
2026-01-31,3.822553810957042
2026-02-01,4.528256052979881
2026-02-02,3.9401708512941815
2026-02-03,4.116596411799891
2026-02-04,3.4108941697770527
2026-02-05,3.1168515689342033
2026-02-06,2.5875748874170745
2026-02-07,3.0580430487656334
2026-02-08,3.0580430487656334
2026-02-09,2.352340806742795
2026-02-10,2.411149326911365
2026-02-11,2.764000447922784
2026-02-12,2.5287663672485046
2026-02-13,5.880852016856988
2026-02-14,4.293021972305601
2026-02-15,3.5873197302827626
2026-02-16,3.9401708512941815
2026-02-17,2.881617488259924
2026-02-18,2.940426008428494
2026-02-19,2.7051919277542145
2026-02-20,3.1168515689342033
2026-02-21,3.3520856496084828
2026-02-22,3.1756600891027733
2026-02-23,3.0580430487656334
2026-02-24,2.5875748874170745
2026-02-25,2.822808968091354
2026-02-26,2.7051919277542145
2026-02-27,2.352340806742795
2026-02-28,2.5287663672485046
2026-03-01,3.4697026899456227
2026-03-02,2.411149326911365
2026-03-03,3.1168515689342033
2026-03-04,3.0580430487656334
2026-03-05,2.4699578470799346
2026-03-06,2.940426008428494
2026-03-07,2.764000447922784
2026-03-08,3.4108941697770527
2026-03-09,2.4699578470799346
2026-03-10,2.5875748874170745
2026-03-11,2.5287663672485046
2026-03-12,2.352340806742795
2026-03-13,2.411149326911365
2026-03-14,2.6463834075856445
2026-03-15,2.7051919277542145
2026-03-16,2.940426008428494
2026-03-17,2.5287663672485046
2026-03-18,2.234723766405655
2026-03-19,2.175915246237085
2026-03-20,2.352340806742795
2026-03-21,2.822808968091354
2026-03-22,3.1756600891027733
2026-03-23,2.411149326911365
2026-03-24,2.293532286574225
2026-03-25,2.411149326911365
2026-03-26,2.1171067260685157
2026-03-27,2.175915246237085
2026-03-28,2.5287663672485046
2026-03-29,2.940426008428494
2026-03-30,2.352340806742795
2026-03-31,2.352340806742795
2026-04-01,2.411149326911365
2026-04-02,2.352340806742795
2026-04-03,2.411149326911365
2026-04-04,2.5875748874170745
2026-04-05,2.764000447922784
2026-04-06,2.881617488259924
2026-04-07,2.411149326911365
2026-04-08,2.822808968091354
2026-04-09,2.5287663672485046
2026-04-10,2.293532286574225
2026-04-11,2.4699578470799346
2026-04-12,3.4108941697770527
2026-04-13,2.1171067260685157
2026-04-14,2.352340806742795
2026-04-15,2.4699578470799346
2026-04-16,2.175915246237085
2026-04-17,2.293532286574225
2026-04-18,2.4699578470799346
2026-04-19,2.822808968091354
2026-04-20,2.175915246237085
2026-04-21,2.234723766405655
2026-04-22,2.293532286574225
2026-04-23,2.411149326911365
2026-04-24,2.1171067260685157
2026-04-25,2.764000447922784
2026-04-26,3.2344686092713433
2026-04-27,2.7051919277542145
2026-04-28,2.4699578470799346
2026-04-29,2.352340806742795
2026-04-30,2.5875748874170745
2026-05-01,2.411149326911365
2026-05-02,3.4697026899456227
2026-05-03,3.763745290788472
2026-05-04,5.586809416014138
2026-05-05,5.410383855508429
2026-05-06,4.293021972305601
2026-05-07,3.704936770619902
2026-05-08,3.2344686092713433
2026-05-09,3.881362331125612
2026-05-10,3.9401708512941815
2026-05-11,3.4697026899456227
2026-05-12,3.4108941697770527
2026-05-13,3.2344686092713433
2026-05-14,3.4108941697770527
2026-05-15,3.704936770619902
2026-05-16,3.646128250451332
2026-05-17,4.175404931968461
2026-05-18,3.2932771294399132
2026-05-19,3.2344686092713433
2026-05-20,3.4697026899456227
2026-05-21,3.1756600891027733
2026-05-22,4.175404931968461
2026-05-23,4.528256052979881
2026-05-24,4.8811071739913
2026-05-25,5.4691923756769985
2026-05-26,4.293021972305601
2026-05-27,3.5285112101141927
2026-05-28,3.704936770619902
2026-05-29,3.9401708512941815
2026-05-30,4.293021972305601
2026-05-31,4.410639012642741
