Time,top_gun
2024-08-23,1.1629929221435793
2024-08-24,1.5561172901921134
2024-08-25,2.1112234580384226
2024-08-26,1.2521739130434781
2024-08-27,1.0556117290192113
2024-08-28,1.0556117290192113
2024-08-29,1.126592517694641
2024-08-30,1.0556117290192113
2024-08-31,1.3777553083923153
2024-09-01,1.8072800808897875
2024-09-02,1.6998988877654195
2024-09-03,1.1447927199191104
2024-09-04,1.0556117290192113
2024-09-05,1.0738119312436805
2024-09-06,1.1629929221435793
2024-09-07,1.4851365015166835
2024-09-08,1.8072800808897875
2024-09-09,1.126592517694641
2024-09-10,1.0374115267947421
2024-09-11,0.9300303336703741
2024-09-12,0.9664307381193125
2024-09-13,1.0374115267947421
2024-09-14,1.3777553083923153
2024-09-15,1.2703741152679475
2024-09-16,1.1447927199191104
2024-09-17,1.0556117290192113
2024-09-18,0.9500505561172902
2024-09-19,0.9500505561172902
2024-09-20,1.0556117290192113
2024-09-21,1.4778564206268958
2024-09-22,1.4778564206268958
2024-09-23,1.0556117290192113
2024-09-24,0.9500505561172902
2024-09-25,2.639029322548028
2024-09-26,1.3722952477249746
2024-09-27,1.0556117290192113
2024-09-28,1.3722952477249746
2024-09-29,1.2667340748230536
2024-09-30,0.9500505561172902
2024-10-01,0.9500505561172902
2024-10-02,1.1611729019211325
2024-10-03,0.9500505561172902
2024-10-04,1.1611729019211325
2024-10-05,1.3722952477249746
2024-10-06,1.2667340748230536
2024-10-07,1.0556117290192113
2024-10-08,1.0556117290192113
2024-10-09,1.0556117290192113
2024-10-10,2.0056622851365016
2024-10-11,1.3722952477249746
2024-10-12,1.4778564206268958
2024-10-13,1.4778564206268958
2024-10-14,1.0556117290192113
2024-10-15,1.1611729019211325
2024-10-16,1.0556117290192113
2024-10-17,1.0556117290192113
2024-10-18,1.0556117290192113
2024-10-19,2.2167846309403436
2024-10-20,2.427906976744186
2024-10-21,1.1611729019211325
2024-10-22,1.1611729019211325
2024-10-23,1.2667340748230536
2024-10-24,1.3722952477249746
2024-10-25,1.4778564206268958
2024-10-26,1.9001011122345803
2024-10-27,1.688978766430738
2024-10-28,1.0556117290192113
2024-10-29,1.0556117290192113
2024-10-30,1.1611729019211325
2024-10-31,1.794539939332659
2024-11-01,1.3722952477249746
2024-11-02,1.794539939332659
2024-11-03,1.2667340748230536
2024-11-04,0.9500505561172902
2024-11-05,0.844489383215369
2024-11-06,0.6333670374115268
2024-11-07,0.844489383215369
2024-11-08,0.9500505561172902
2024-11-09,1.1611729019211325
2024-11-10,1.1611729019211325
2024-11-11,0.9500505561172902
2024-11-12,0.9500505561172902
2024-11-13,0.844489383215369
2024-11-14,0.844489383215369
2024-11-15,0.844489383215369
2024-11-16,1.0556117290192113
2024-11-17,2.639029322548028
2024-11-18,1.0556117290192113
2024-11-19,0.844489383215369
2024-11-20,0.844489383215369
2024-11-21,0.9500505561172902
2024-11-22,1.3722952477249746
2024-11-23,1.0556117290192113
2024-11-24,1.1611729019211325
2024-11-25,0.844489383215369
2024-11-26,0.844489383215369
2024-11-27,0.9500505561172902
2024-11-28,1.1611729019211325
2024-11-29,1.1611729019211325
2024-11-30,1.3722952477249746
2024-12-01,1.1611729019211325
2024-12-02,0.844489383215369
2024-12-03,0.844489383215369
2024-12-04,0.9500505561172902
2024-12-05,0.9500505561172902
2024-12-06,0.844489383215369
2024-12-07,1.0556117290192113
2024-12-08,1.0556117290192113
2024-12-09,0.844489383215369
2024-12-10,0.7389282103134479
2024-12-11,0.844489383215369
2024-12-12,0.844489383215369
2024-12-13,0.7389282103134479
2024-12-14,1.0556117290192113
2024-12-15,1.1611729019211325
2024-12-16,0.7389282103134479
2024-12-17,0.844489383215369
2024-12-18,0.844489383215369
2024-12-19,1.1611729019211325
2024-12-20,0.844489383215369
2024-12-21,0.9500505561172902
2024-12-22,2.1112234580384226
2024-12-23,1.0556117290192113
2024-12-24,1.0556117290192113
2024-12-25,1.3722952477249746
2024-12-26,4.116885743174924
2024-12-27,1.583417593528817
2024-12-28,1.3722952477249746
2024-12-29,1.3722952477249746
2024-12-30,1.1611729019211325
2024-12-31,1.1611729019211325
2025-01-01,1.3722952477249746
2025-01-02,1.0556117290192113
2025-01-03,0.9500505561172902
2025-01-04,2.427906976744186
2025-01-05,3.166835187057634
2025-01-06,1.1611729019211325
2025-01-07,1.0556117290192113
2025-01-08,0.9500505561172902
2025-01-09,1.0556117290192113
2025-01-10,1.0556117290192113
2025-01-11,1.1611729019211325
2025-01-12,1.1611729019211325
2025-01-13,0.9500505561172902
2025-01-14,0.9500505561172902
2025-01-15,0.844489383215369
2025-01-16,0.9500505561172902
2025-01-17,0.9500505561172902
2025-01-18,1.688978766430738
2025-01-19,2.427906976744186
2025-01-20,1.1611729019211325
2025-01-21,0.9500505561172902
2025-01-22,0.844489383215369
2025-01-23,0.9500505561172902
2025-01-24,0.9500505561172902
2025-01-25,1.2667340748230536
2025-01-26,1.2667340748230536
2025-01-27,0.844489383215369
2025-01-28,0.844489383215369
2025-01-29,0.844489383215369
2025-01-30,0.844489383215369
2025-01-31,1.1611729019211325
2025-02-01,1.1611729019211325
2025-02-02,1.3722952477249746
2025-02-03,0.844489383215369
2025-02-04,0.844489383215369
2025-02-05,0.844489383215369
2025-02-06,0.844489383215369
2025-02-07,0.9500505561172902
2025-02-08,1.2667340748230536
2025-02-09,1.688978766430738
2025-02-10,1.3722952477249746
2025-02-11,0.844489383215369
2025-02-12,1.4778564206268958
2025-02-13,0.844489383215369
2025-02-14,1.0556117290192113
2025-02-15,1.794539939332659
2025-02-16,1.688978766430738
2025-02-17,1.794539939332659
2025-02-18,1.3722952477249746
2025-02-19,1.2667340748230536
2025-02-20,1.1611729019211325
2025-02-21,1.0556117290192113
2025-02-22,1.794539939332659
2025-02-23,2.744590495449949
2025-02-24,1.1611729019211325
2025-02-25,1.1611729019211325
2025-02-26,0.9500505561172902
2025-02-27,0.9500505561172902
2025-02-28,0.9500505561172902
2025-03-01,1.2667340748230536
2025-03-02,1.3722952477249746
2025-03-03,1.1611729019211325
2025-03-04,0.9500505561172902
2025-03-05,0.9500505561172902
2025-03-06,1.0556117290192113
2025-03-07,0.9500505561172902
2025-03-08,2.322345803842265
2025-03-09,1.583417593528817
2025-03-10,1.0556117290192113
2025-03-11,0.9500505561172902
2025-03-12,0.9500505561172902
2025-03-13,1.0556117290192113
2025-03-14,0.9500505561172902
2025-03-15,1.2667340748230536
2025-03-16,1.2667340748230536
2025-03-17,0.9500505561172902
2025-03-18,0.9500505561172902
2025-03-19,0.9500505561172902
2025-03-20,1.0556117290192113
2025-03-21,0.9500505561172902
2025-03-22,1.3722952477249746
2025-03-23,1.3722952477249746
2025-03-24,1.0556117290192113
2025-03-25,1.0556117290192113
2025-03-26,0.9500505561172902
2025-03-27,1.0556117290192113
2025-03-28,1.1611729019211325
2025-03-29,1.9001011122345803
2025-03-30,2.8501516683518706
2025-03-31,1.1611729019211325
2025-04-01,1.0556117290192113
2025-04-02,10.556117290192113
2025-04-03,4.750252780586451
2025-04-04,2.8501516683518706
2025-04-05,3.8002022244691607
2025-04-06,3.377957532861476
2025-04-07,1.794539939332659
2025-04-08,1.4778564206268958
2025-04-09,1.4778564206268958
2025-04-10,1.583417593528817
2025-04-11,1.583417593528817
2025-04-12,2.639029322548028
2025-04-13,4.011324570273003
2025-04-14,1.688978766430738
2025-04-15,1.5754593421921903
2025-04-16,1.7929848787266516
2025-04-17,1.8116456059987418
2025-04-18,1.7929848787266516
2025-04-19,3.2970029071957914
2025-04-20,2.644426297592407
2025-04-21,1.395255260201909
2025-04-22,1.1777297236674475
2025-04-23,1.1777297236674475
2025-04-24,1.1590689963953578
2025-04-25,1.1777297236674475
2025-04-26,1.702882837731511
2025-04-27,1.7743241514545616
2025-04-28,1.2678317646625883
2025-04-29,1.395255260201909
2025-04-30,1.1590689963953578
2025-05-01,1.2491710373904983
2025-05-02,1.2864924919346783
2025-05-03,1.9017476469938823
2025-05-04,1.991849687989023
2025-05-05,1.5040180284691398
2025-05-06,1.2491710373904983
2025-05-07,1.2491710373904983
2025-05-08,1.2491710373904983
2025-05-09,1.2491710373904983
2025-05-10,1.6842221104594208
2025-05-11,1.8830869197217923
2025-05-12,1.4666965739249596
2025-05-13,1.3765945329298188
2025-05-14,1.2864924919346783
2025-05-15,1.2316079999579428
2025-05-16,1.2316079999579428
2025-05-17,2.0153585453857246
2025-05-18,3.023037818078587
2025-05-19,1.4555367272230233
2025-05-20,1.268929454502123
2025-05-21,1.306250909046303
2025-05-22,1.306250909046303
2025-05-23,1.6421439999439238
2025-05-24,2.0526799999299046
2025-05-25,2.239287272650805
2025-05-26,2.500537454460066
2025-05-27,1.791429818120644
2025-05-28,1.6048225453997438
2025-05-29,1.5301796363113835
2025-05-30,1.6421439999439238
2025-05-31,2.201965818106625
2025-06-01,2.239287272650805
2025-06-02,1.4928581817672035
2025-06-03,1.343572363590483
2025-06-04,1.6421439999439238
2025-06-05,1.791429818120644
2025-06-06,1.306250909046303
2025-06-07,1.9033941817531845
2025-06-08,1.8287512726648243
2025-06-09,1.306250909046303
2025-06-10,1.1569650908695828
2025-06-11,1.1942865454137628
2025-06-12,1.2316079999579428
2025-06-13,1.343572363590483
2025-06-14,1.716786909032284
2025-06-15,1.8660727272090043
2025-06-16,1.343572363590483
2025-06-17,1.3808938181346633
2025-06-18,1.306250909046303
2025-06-19,1.343572363590483
2025-06-20,1.306250909046303
2025-06-21,1.8660727272090043
2025-06-22,3.7321454544180086
2025-06-23,1.9407156362973645
2025-06-24,1.6794654544881038
2025-06-25,1.5675010908555636
2025-06-26,1.5675010908555636
2025-06-27,1.716786909032284
2025-06-28,2.0526799999299046
2025-06-29,2.3512516362833455
2025-06-30,1.5675010908555636
2025-07-01,2.3512516362833455
2025-07-02,1.3808938181346633
2025-07-03,1.5675010908555636
2025-07-04,2.4258945453717056
2025-07-05,2.500537454460066
2025-07-06,2.276608727194985
2025-07-07,1.5675010908555636
2025-07-08,1.343572363590483
2025-07-09,1.4182152726788433
2025-07-10,1.5675010908555636
2025-07-11,2.127322909018265
2025-07-12,1.9033941817531845
2025-07-13,2.164644363562445
2025-07-14,1.4555367272230233
2025-07-15,1.3808938181346633
2025-07-16,1.6421439999439238
2025-07-17,1.3808938181346633
2025-07-18,1.343572363590483
2025-07-19,1.716786909032284
2025-07-20,1.8660727272090043
2025-07-21,1.3808938181346633
2025-07-22,1.268929454502123
2025-07-23,1.1942865454137628
2025-07-24,1.268929454502123
2025-07-25,1.343572363590483
2025-07-26,2.575180363548426
2025-07-27,2.8737519999018666
2025-07-28,1.3808938181346633
2025-07-29,1.2316079999579428
2025-07-30,1.4555367272230233
2025-07-31,1.9780370908415446
2025-08-01,1.8287512726648243
2025-08-02,1.4928581817672035
2025-08-03,1.9033941817531845
2025-08-04,1.2316079999579428
2025-08-05,1.1569650908695828
2025-08-06,1.1196436363254025
2025-08-07,1.1196436363254025
2025-08-08,1.343572363590483
2025-08-09,1.9407156362973645
2025-08-10,1.5301796363113835
2025-08-11,1.1569650908695828
2025-08-12,1.1196436363254025
2025-08-13,1.1196436363254025
2025-08-14,1.0076792726928623
2025-08-15,1.1942865454137628
2025-08-16,1.4928581817672035
2025-08-17,2.4632159999158856
2025-08-18,1.1942865454137628
2025-08-19,0.9703578181486823
2025-08-20,1.1196436363254025
2025-08-21,1.1569650908695828
2025-08-22,1.0450007272370425
2025-08-23,1.4555367272230233
2025-08-24,1.5301796363113835
2025-08-25,1.0823221817812225
2025-08-26,1.0076792726928623
2025-08-27,1.0076792726928623
2025-08-28,1.0450007272370425
2025-08-29,1.306250909046303
2025-08-30,1.4182152726788433
2025-08-31,1.4555367272230233
2025-09-01,1.6048225453997438
2025-09-02,1.1569650908695828
2025-09-03,1.0450007272370425
2025-09-04,1.4182152726788433
2025-09-05,1.0450007272370425
2025-09-06,1.4182152726788433
2025-09-07,2.0526799999299046
2025-09-08,1.0450007272370425
2025-09-09,0.9330363636045022
2025-09-10,0.9703578181486823
2025-09-11,0.9703578181486823
2025-09-12,0.9330363636045022
2025-09-13,1.9033941817531845
2025-09-14,1.4182152726788433
2025-09-15,0.9703578181486823
2025-09-16,0.9703578181486823
2025-09-17,1.0823221817812225
2025-09-18,1.1569650908695828
2025-09-19,1.0823221817812225
2025-09-20,1.4555367272230233
2025-09-21,1.791429818120644
2025-09-22,1.5675010908555636
2025-09-23,1.0450007272370425
2025-09-24,1.1942865454137628
2025-09-25,1.0823221817812225
2025-09-26,1.2316079999579428
2025-09-27,1.5301796363113835
2025-09-28,1.306250909046303
2025-09-29,1.1196436363254025
2025-09-30,1.0450007272370425
2025-10-01,1.0823221817812225
2025-10-02,1.0823221817812225
2025-10-03,1.0450007272370425
2025-10-04,1.3808938181346633
2025-10-05,1.5301796363113835
2025-10-06,1.1942865454137628
2025-10-07,1.0823221817812225
2025-10-08,1.1196436363254025
2025-10-09,1.1196436363254025
2025-10-10,1.1196436363254025
2025-10-11,1.343572363590483
2025-10-12,1.4555367272230233
2025-10-13,1.2316079999579428
2025-10-14,1.268929454502123
2025-10-15,1.6794654544881038
2025-10-16,1.4182152726788433
2025-10-17,1.268929454502123
2025-10-18,1.4928581817672035
2025-10-19,1.4928581817672035
2025-10-20,1.268929454502123
2025-10-21,1.3808938181346633
2025-10-22,1.306250909046303
2025-10-23,1.2316079999579428
2025-10-24,1.1942865454137628
2025-10-25,1.9780370908415446
2025-10-26,1.716786909032284
2025-10-27,1.268929454502123
2025-10-28,1.2316079999579428
2025-10-29,1.306250909046303
2025-10-30,1.4555367272230233
2025-10-31,2.164644363562445
2025-11-01,1.9033941817531845
2025-11-02,1.3808938181346633
2025-11-03,1.0450007272370425
2025-11-04,0.9330363636045022
2025-11-05,0.9703578181486823
2025-11-06,1.0450007272370425
2025-11-07,1.0450007272370425
2025-11-08,2.0526799999299046
2025-11-09,1.4928581817672035
2025-11-10,1.1196436363254025
2025-11-11,1.0450007272370425
2025-11-12,1.0450007272370425
2025-11-13,0.9703578181486823
2025-11-14,1.0450007272370425
2025-11-15,1.6048225453997438
2025-11-16,2.537858909004246
2025-11-17,1.1196436363254025
2025-11-18,1.0450007272370425
2025-11-19,1.0450007272370425
2025-11-20,1.0076792726928623
2025-11-21,0.9703578181486823
2025-11-22,1.0823221817812225
2025-11-23,1.2316079999579428
2025-11-24,1.0823221817812225
2025-11-25,1.0076792726928623
2025-11-26,1.1569650908695828
2025-11-27,1.268929454502123
2025-11-28,1.343572363590483
2025-11-29,1.343572363590483
2025-11-30,1.2316079999579428
2025-12-01,0.9703578181486823
2025-12-02,1.0076792726928623
2025-12-03,0.858393454516142
2025-12-04,0.858393454516142
2025-12-05,0.9330363636045022
2025-12-06,1.1569650908695828
2025-12-07,1.1196436363254025
2025-12-08,1.4182152726788433
2025-12-09,1.1196436363254025
2025-12-10,0.895714909060322
2025-12-11,0.8906256198042976
2025-12-12,0.995804264428805
2025-12-13,1.8677691569610126
2025-12-14,1.57089395035958
2025-12-15,0.977143537156715
2025-12-16,0.8906256198042976
2025-12-17,0.8719648925322075
2025-12-18,0.977143537156715
2025-12-19,1.0390632231050139
2025-12-20,1.18750082640573
2025-12-21,1.0823221817812225
2025-12-22,1.0204024958329239
2025-12-23,1.0390632231050139
2025-12-24,1.0823221817812225
2025-12-25,1.4224563470588638
2025-12-26,2.399599884215579
2025-12-27,1.4411170743309538
2025-12-28,1.2740187437581476
2025-12-29,1.0823221817812225
2025-12-30,1.2307597850819387
2025-12-31,1.16884009913364
2026-01-01,1.379197388382655
2026-01-02,1.1442418677295214
2026-01-03,1.3359384297064463
2026-01-04,2.4182606114876686
2026-01-05,1.18750082640573
2026-01-06,1.18750082640573
2026-01-07,0.977143537156715
2026-01-08,1.0636614545091325
2026-01-09,1.0204024958329239
2026-01-10,1.3775009586306468
2026-01-11,1.4758938842471216
2026-01-12,1.13151864458946
2026-01-13,1.0823221817812225
2026-01-14,1.6726797354800713
2026-01-15,0.9839292561647478
2026-01-16,1.0823221817812225
2026-01-17,1.2791080330141722
2026-01-18,1.3283044958224095
2026-01-19,1.0823221817812225
2026-01-20,0.8855363305482731
2026-01-21,0.8855363305482731
2026-01-22,1.13151864458946
2026-01-23,1.5742868098635965
2026-01-24,1.6726797354800713
2026-01-25,1.5250903470553592
2026-01-26,1.0331257189729852
2026-01-27,1.0331257189729852
2026-01-28,0.9839292561647478
2026-01-29,0.9347327933565104
2026-01-30,1.13151864458946
2026-01-31,1.3775009586306468
2026-02-01,2.656608991644819
2026-02-02,1.13151864458946
2026-02-03,1.0331257189729852
2026-02-04,1.0331257189729852
2026-02-05,0.9839292561647478
2026-02-06,1.0331257189729852
2026-02-07,1.5250903470553592
2026-02-08,1.7218761982883086
2026-02-09,0.9347327933565104
2026-02-10,0.8855363305482731
2026-02-11,0.8855363305482731
2026-02-12,0.9839292561647478
2026-02-13,1.0823221817812225
2026-02-14,1.4758938842471216
2026-02-15,1.3775009586306468
2026-02-16,1.4266974214388843
2026-02-17,1.0331257189729852
2026-02-18,1.0823221817812225
2026-02-19,1.1807151073976974
2026-02-20,1.1807151073976974
2026-02-21,1.3283044958224095
2026-02-22,1.5742868098635965
2026-02-23,1.1807151073976974
2026-02-24,1.0331257189729852
2026-02-25,0.9839292561647478
2026-02-26,1.0331257189729852
2026-02-27,1.1807151073976974
2026-02-28,1.3775009586306468
2026-03-01,1.7218761982883086
2026-03-02,1.3283044958224095
2026-03-03,1.0823221817812225
2026-03-04,1.13151864458946
2026-03-05,1.1807151073976974
2026-03-06,1.2791080330141722
2026-03-07,1.8694655867130208
2026-03-08,1.9186620495212583
2026-03-09,1.2791080330141722
2026-03-10,1.0823221817812225
2026-03-11,1.13151864458946
2026-03-12,1.2299115702059347
2026-03-13,1.1807151073976974
2026-03-14,2.509019603220107
2026-03-15,2.410626677603632
2026-03-16,1.4266974214388843
2026-03-17,1.2299115702059347
2026-03-18,1.2299115702059347
2026-03-19,1.0823221817812225
2026-03-20,1.2791080330141722
2026-03-21,1.7710726610965462
2026-03-22,2.3614302147953947
2026-03-23,1.6726797354800713
2026-03-24,1.13151864458946
2026-03-25,1.0823221817812225
2026-03-26,1.13151864458946
2026-03-27,1.2791080330141722
2026-03-28,2.509019603220107
2026-03-29,1.9186620495212583
2026-03-30,1.3775009586306468
2026-03-31,1.5250903470553592
2026-04-01,1.9186620495212583
2026-04-02,1.5742868098635965
2026-04-03,1.6234832726718338
2026-04-04,1.8694655867130208
2026-04-05,1.8694655867130208
2026-04-06,1.5742868098635965
2026-04-07,1.4266974214388843
2026-04-08,1.4266974214388843
2026-04-09,1.4266974214388843
2026-04-10,1.3283044958224095
2026-04-11,1.8202691239047835
2026-04-12,1.7710726610965462
2026-04-13,1.4758938842471216
2026-04-14,1.3775009586306468
2026-04-15,1.3283044958224095
2026-04-16,1.8694655867130208
2026-04-17,3.39455593376838
2026-04-18,2.8041983800695314
2026-04-19,2.2138408263706824
2026-04-20,1.7218761982883086
2026-04-21,1.9678585123294956
2026-04-22,2.0662514379459704
2026-04-23,1.7218761982883086
2026-04-24,1.5250903470553592
2026-04-25,1.9678585123294956
2026-04-26,2.0662514379459704
2026-04-27,1.5250903470553592
2026-04-28,1.4758938842471216
2026-04-29,1.4266974214388843
2026-04-30,1.3775009586306468
2026-05-01,1.5250903470553592
2026-05-02,1.8202691239047835
2026-05-03,2.26303728917892
2026-05-04,1.8694655867130208
2026-05-05,1.6726797354800713
2026-05-06,1.6234832726718338
2026-05-07,1.7710726610965462
2026-05-08,1.8202691239047835
2026-05-09,2.656608991644819
2026-05-10,2.26303728917892
2026-05-11,1.7710726610965462
2026-05-12,1.7710726610965462
2026-05-13,2.9517877684942433
2026-05-14,3.0009842313024806
2026-05-15,3.0993771569189557
2026-05-16,4.2308958015084155
2026-05-17,4.919646280823739
2026-05-18,2.8533948428777687
2026-05-19,2.509019603220107
2026-05-20,2.410626677603632
2026-05-21,2.017054975137733
2026-05-22,2.017054975137733
2026-05-23,3.4437523965766172
2026-05-24,2.8533948428777687
2026-05-25,2.410626677603632
2026-05-26,1.6234832726718338
2026-05-27,1.5742868098635965
2026-05-28,1.5250903470553592
2026-05-29,1.7218761982883086
2026-05-30,1.8202691239047835
2026-05-31,2.656608991644819
