Time,panera_bread
2024-09-26,44.91585448771582
2024-09-27,44.91585448771582
2024-09-28,42.919594288261784
2024-09-29,44.41678943785231
2024-09-30,37.92894378962669
2024-10-01,41.92146418853476
2024-10-02,39.42613893921722
2024-10-03,43.9177243879888
2024-10-04,45.41491953757933
2024-10-05,42.420529238398274
2024-10-06,40.42426903894424
2024-10-07,38.92707388935371
2024-10-08,42.919594288261784
2024-10-09,40.92333408880774
2024-10-10,43.9177243879888
2024-10-11,46.413049637306344
2024-10-12,44.91585448771582
2024-10-13,47.411179737033365
2024-10-14,44.41678943785231
2024-10-15,47.91024478689687
2024-10-16,49.4074399364874
2024-10-17,46.413049637306344
2024-10-18,44.91585448771582
2024-10-19,40.42426903894424
2024-10-20,41.92146418853476
2024-10-21,39.92520398908073
2024-10-22,44.41678943785231
2024-10-23,40.42426903894424
2024-10-24,43.9177243879888
2024-10-25,44.41678943785231
2024-10-26,41.42239913867125
2024-10-27,43.41865933812529
2024-10-28,42.420529238398274
2024-10-29,42.919594288261784
2024-10-30,40.42426903894424
2024-10-31,38.4280088394902
2024-11-01,40.42426903894424
2024-11-02,41.42239913867125
2024-11-03,41.92146418853476
2024-11-04,38.92707388935371
2024-11-05,39.42613893921722
2024-11-06,30.442968041674053
2024-11-07,41.92146418853476
2024-11-08,42.919594288261784
2024-11-09,42.919594288261784
2024-11-10,42.420529238398274
2024-11-11,48.90837488662389
2024-11-12,43.9177243879888
2024-11-13,45.41491953757933
2024-11-14,46.413049637306344
2024-11-15,42.420529238398274
2024-11-16,42.919594288261784
2024-11-17,44.91585448771582
2024-11-18,40.92333408880774
2024-11-19,44.91585448771582
2024-11-20,47.411179737033365
2024-11-21,45.91398458744283
2024-11-22,45.91398458744283
2024-11-23,44.91585448771582
2024-11-24,45.41491953757933
2024-11-25,42.420529238398274
2024-11-26,43.9177243879888
2024-11-27,44.91585448771582
2024-11-28,36.93081368989967
2024-11-29,30.442968041674053
2024-11-30,35.93268359017265
2024-12-01,40.42426903894424
2024-12-02,37.42987873976318
2024-12-03,43.41865933812529
2024-12-04,42.919594288261784
2024-12-05,41.42239913867125
2024-12-06,45.91398458744283
2024-12-07,46.912114687169854
2024-12-08,44.91585448771582
2024-12-09,38.92707388935371
2024-12-10,40.92333408880774
2024-12-11,43.9177243879888
2024-12-12,43.9177243879888
2024-12-13,45.41491953757933
2024-12-14,44.91585448771582
2024-12-15,46.912114687169854
2024-12-16,39.42613893921722
2024-12-17,45.41491953757933
2024-12-18,41.92146418853476
2024-12-19,45.91398458744283
2024-12-20,47.91024478689687
2024-12-21,42.420529238398274
2024-12-22,47.91024478689687
2024-12-23,49.90650498635091
2024-12-24,47.91024478689687
2024-12-25,31.44109814140107
2024-12-26,40.92333408880774
2024-12-27,45.41491953757933
2024-12-28,43.41865933812529
2024-12-29,46.413049637306344
2024-12-30,42.919594288261784
2024-12-31,44.91585448771582
2025-01-01,49.4074399364874
2025-01-02,42.919594288261784
2025-01-03,45.91398458744283
2025-01-04,42.919594288261784
2025-01-05,44.91585448771582
2025-01-06,38.92707388935371
2025-01-07,43.41865933812529
2025-01-08,44.91585448771582
2025-01-09,44.41678943785231
2025-01-10,39.92520398908073
2025-01-11,41.42239913867125
2025-01-12,42.420529238398274
2025-01-13,41.42239913867125
2025-01-14,43.9177243879888
2025-01-15,44.91585448771582
2025-01-16,43.41865933812529
2025-01-17,44.41678943785231
2025-01-18,48.90837488662389
2025-01-19,39.92520398908073
2025-01-20,39.42613893921722
2025-01-21,43.41865933812529
2025-01-22,45.91398458744283
2025-01-23,43.41865933812529
2025-01-24,43.9177243879888
2025-01-25,46.912114687169854
2025-01-26,43.9177243879888
2025-01-27,36.43174864003616
2025-01-28,47.411179737033365
2025-01-29,45.91398458744283
2025-01-30,44.41678943785231
2025-01-31,47.411179737033365
2025-02-01,43.41865933812529
2025-02-02,43.9177243879888
2025-02-03,36.43174864003616
2025-02-04,40.42426903894424
2025-02-05,42.919594288261784
2025-02-06,40.42426903894424
2025-02-07,41.42239913867125
2025-02-08,41.42239913867125
2025-02-09,35.93268359017265
2025-02-10,32.43922824112809
2025-02-11,36.43174864003616
2025-02-12,41.42239913867125
2025-02-13,42.919594288261784
2025-02-14,39.42613893921722
2025-02-15,39.42613893921722
2025-02-16,40.42426903894424
2025-02-17,40.92333408880774
2025-02-18,40.42426903894424
2025-02-19,43.9177243879888
2025-02-20,42.919594288261784
2025-02-21,41.42239913867125
2025-02-22,42.919594288261784
2025-02-23,44.41678943785231
2025-02-24,36.43174864003616
2025-02-25,36.93081368989967
2025-02-26,43.41865933812529
2025-02-27,37.42987873976318
2025-02-28,38.92707388935371
2025-03-01,40.42426903894424
2025-03-02,39.92520398908073
2025-03-03,37.92894378962669
2025-03-04,41.42239913867125
2025-03-05,40.92333408880774
2025-03-06,39.42613893921722
2025-03-07,41.92146418853476
2025-03-08,41.92146418853476
2025-03-09,40.42426903894424
2025-03-10,33.936423390718616
2025-03-11,41.92146418853476
2025-03-12,41.92146418853476
2025-03-13,38.92707388935371
2025-03-14,38.4280088394902
2025-03-15,40.92333408880774
2025-03-16,41.42239913867125
2025-03-17,36.93081368989967
2025-03-18,37.92894378962669
2025-03-19,39.92520398908073
2025-03-20,38.92707388935371
2025-03-21,42.420529238398274
2025-03-22,36.93081368989967
2025-03-23,39.92520398908073
2025-03-24,34.43548844058213
2025-03-25,37.42987873976318
2025-03-26,38.92707388935371
2025-03-27,36.93081368989967
2025-03-28,36.93081368989967
2025-03-29,36.43174864003616
2025-03-30,36.93081368989967
2025-03-31,34.93455349044564
2025-04-01,34.93455349044564
2025-04-02,35.93268359017265
2025-04-03,39.42613893921722
2025-04-04,41.42239913867125
2025-04-05,38.4280088394902
2025-04-06,41.92146418853476
2025-04-07,36.43174864003616
2025-04-08,37.92894378962669
2025-04-09,38.92707388935371
2025-04-10,40.92333408880774
2025-04-11,39.92520398908073
2025-04-12,39.92520398908073
2025-04-13,39.42613893921722
2025-04-14,35.93268359017265
2025-04-15,38.815535800709036
2025-04-16,43.27298553721279
2025-04-17,39.34152545215554
2025-04-18,39.34152545215554
2025-04-19,40.14397223011679
2025-04-20,48.53288205167779
2025-04-21,39.34152545215554
2025-04-22,39.61798257867028
2025-04-23,38.04001362433078
2025-04-24,40.91949440649503
2025-04-25,42.22100623431979
2025-04-26,41.445484057941535
2025-04-27,41.971473709388036
2025-04-28,35.686522493613026
2025-04-29,38.04001362433078
2025-04-30,42.49746336083454
2025-05-01,42.49746336083454
2025-05-02,38.815535800709036
2025-05-03,37.51402397288428
2025-05-04,42.746995885766296
2025-05-05,34.88407571565178
2025-05-06,43.02345301228104
2025-05-07,39.34152545215554
2025-05-08,38.815535800709036
2025-05-09,39.86751510360204
2025-05-10,40.91949440649503
2025-05-11,43.02345301228104
2025-05-12,38.815535800709036
2025-05-13,36.462044669991286
2025-05-14,35.93605501854478
2025-05-15,36.4923406999464
2025-05-16,36.4923406999464
2025-05-17,40.36274047115284
2025-05-18,42.02148323024131
2025-05-19,35.93942644691691
2025-05-20,39.80982621812335
2025-05-21,37.045254952975895
2025-05-22,40.91565472418233
2025-05-23,39.80982621812335
2025-05-24,37.59816920600538
2025-05-25,39.256911965093856
2025-05-26,39.80982621812335
2025-05-27,37.045254952975895
2025-05-28,40.36274047115284
2025-05-29,38.703997712064364
2025-05-30,39.80982621812335
2025-05-31,38.15108345903487
2025-06-01,40.36274047115284
2025-06-02,38.703997712064364
2025-06-03,40.36274047115284
2025-06-04,40.36274047115284
2025-06-05,37.59816920600538
2025-06-06,38.703997712064364
2025-06-07,35.38651219388742
2025-06-08,38.703997712064364
2025-06-09,37.045254952975895
2025-06-10,37.59816920600538
2025-06-11,39.80982621812335
2025-06-12,44.78605449538877
2025-06-13,38.703997712064364
2025-06-14,37.59816920600538
2025-06-15,34.83359794085793
2025-06-16,37.59816920600538
2025-06-17,34.83359794085793
2025-06-18,39.80982621812335
2025-06-19,35.38651219388742
2025-06-20,37.59816920600538
2025-06-21,34.83359794085793
2025-06-22,37.59816920600538
2025-06-23,35.38651219388742
2025-06-24,35.38651219388742
2025-06-25,37.59816920600538
2025-06-26,36.4923406999464
2025-06-27,35.38651219388742
2025-06-28,33.727769434798944
2025-06-29,35.38651219388742
2025-06-30,35.93942644691691
2025-07-01,37.045254952975895
2025-07-02,38.703997712064364
2025-07-03,37.045254952975895
2025-07-04,40.91565472418233
2025-07-05,34.280683687828436
2025-07-06,33.727769434798944
2025-07-07,35.93942644691691
2025-07-08,36.4923406999464
2025-07-09,41.46856897721182
2025-07-10,39.80982621812335
2025-07-11,36.4923406999464
2025-07-12,35.93942644691691
2025-07-13,34.83359794085793
2025-07-14,37.59816920600538
2025-07-15,40.36274047115284
2025-07-16,40.36274047115284
2025-07-17,38.703997712064364
2025-07-18,38.15108345903487
2025-07-19,38.15108345903487
2025-07-20,39.80982621812335
2025-07-21,37.59816920600538
2025-07-22,38.15108345903487
2025-07-23,39.256911965093856
2025-07-24,40.91565472418233
2025-07-25,39.80982621812335
2025-07-26,36.4923406999464
2025-07-27,40.36274047115284
2025-07-28,37.045254952975895
2025-07-29,37.59816920600538
2025-07-30,39.256911965093856
2025-07-31,38.703997712064364
2025-08-01,37.045254952975895
2025-08-02,37.59816920600538
2025-08-03,36.4923406999464
2025-08-04,38.15108345903487
2025-08-05,38.703997712064364
2025-08-06,41.46856897721182
2025-08-07,40.36274047115284
2025-08-08,40.91565472418233
2025-08-09,36.4923406999464
2025-08-10,40.91565472418233
2025-08-11,37.045254952975895
2025-08-12,40.36274047115284
2025-08-13,44.233140242359276
2025-08-14,39.80982621812335
2025-08-15,39.256911965093856
2025-08-16,35.93942644691691
2025-08-17,41.46856897721182
2025-08-18,39.80982621812335
2025-08-19,38.15108345903487
2025-08-20,40.36274047115284
2025-08-21,37.045254952975895
2025-08-22,37.59816920600538
2025-08-23,38.703997712064364
2025-08-24,41.46856897721182
2025-08-25,37.045254952975895
2025-08-26,35.93942644691691
2025-08-27,39.80982621812335
2025-08-28,39.80982621812335
2025-08-29,35.38651219388742
2025-08-30,33.727769434798944
2025-08-31,38.15108345903487
2025-09-01,39.256911965093856
2025-09-02,35.38651219388742
2025-09-03,39.256911965093856
2025-09-04,39.256911965093856
2025-09-05,37.045254952975895
2025-09-06,40.91565472418233
2025-09-07,36.4923406999464
2025-09-08,37.045254952975895
2025-09-09,36.4923406999464
2025-09-10,40.36274047115284
2025-09-11,35.93942644691691
2025-09-12,36.4923406999464
2025-09-13,38.703997712064364
2025-09-14,37.045254952975895
2025-09-15,35.38651219388742
2025-09-16,36.4923406999464
2025-09-17,40.36274047115284
2025-09-18,35.93942644691691
2025-09-19,38.15108345903487
2025-09-20,38.703997712064364
2025-09-21,35.38651219388742
2025-09-22,35.38651219388742
2025-09-23,40.36274047115284
2025-09-24,44.233140242359276
2025-09-25,38.703997712064364
2025-09-26,39.80982621812335
2025-09-27,39.256911965093856
2025-09-28,37.59816920600538
2025-09-29,38.15108345903487
2025-09-30,37.59816920600538
2025-10-01,45.891883001447745
2025-10-02,41.46856897721182
2025-10-03,39.256911965093856
2025-10-04,37.045254952975895
2025-10-05,39.256911965093856
2025-10-06,35.38651219388742
2025-10-07,37.59816920600538
2025-10-08,44.233140242359276
2025-10-09,39.256911965093856
2025-10-10,40.36274047115284
2025-10-11,39.256911965093856
2025-10-12,39.256911965093856
2025-10-13,41.46856897721182
2025-10-14,45.33896874841825
2025-10-15,41.46856897721182
2025-10-16,42.02148323024131
2025-10-17,43.680225989329784
2025-10-18,40.91565472418233
2025-10-19,39.256911965093856
2025-10-20,38.15108345903487
2025-10-21,37.59816920600538
2025-10-22,42.5743974832708
2025-10-23,43.12731173630029
2025-10-24,39.80982621812335
2025-10-25,41.46856897721182
2025-10-26,42.02148323024131
2025-10-27,38.15108345903487
2025-10-28,39.80982621812335
2025-10-29,43.680225989329784
2025-10-30,38.15108345903487
2025-10-31,34.83359794085793
2025-11-01,39.256911965093856
2025-11-02,38.15108345903487
2025-11-03,40.36274047115284
2025-11-04,45.33896874841825
2025-11-05,43.12731173630029
2025-11-06,40.91565472418233
2025-11-07,42.5743974832708
2025-11-08,43.12731173630029
2025-11-09,42.5743974832708
2025-11-10,44.233140242359276
2025-11-11,55.291425302949094
2025-11-12,45.891883001447745
2025-11-13,42.5743974832708
2025-11-14,41.46856897721182
2025-11-15,40.36274047115284
2025-11-16,44.78605449538877
2025-11-17,39.256911965093856
2025-11-18,41.46856897721182
2025-11-19,44.233140242359276
2025-11-20,49.20936851962469
2025-11-21,42.5743974832708
2025-11-22,42.02148323024131
2025-11-23,39.256911965093856
2025-11-24,39.256911965093856
2025-11-25,39.256911965093856
2025-11-26,42.02148323024131
2025-11-27,29.30445541056302
2025-11-28,28.751541157533527
2025-11-29,30.410283916622003
2025-11-30,36.4923406999464
2025-12-01,37.045254952975895
2025-12-02,43.12731173630029
2025-12-03,43.12731173630029
2025-12-04,40.91565472418233
2025-12-05,39.256911965093856
2025-12-06,42.02148323024131
2025-12-07,38.703997712064364
2025-12-08,37.59816920600538
2025-12-09,38.703997712064364
2025-12-10,43.12731173630029
2025-12-11,39.366027654433545
2025-12-12,38.58988516913686
2025-12-13,38.58988516913686
2025-12-14,37.01098575141971
2025-12-15,43.05012629577355
2025-12-16,38.313428042622114
2025-12-17,43.82626878107024
2025-12-18,41.99752668396212
2025-12-19,40.695084392759725
2025-12-20,41.22138419866543
2025-12-21,41.4712268780564
2025-12-22,42.52382648986784
2025-12-23,45.15532551939641
2025-12-24,50.14186645193882
2025-12-25,25.985304274523468
2025-12-26,33.85318691598542
2025-12-27,34.12964404250016
2025-12-28,37.537285557325426
2025-12-29,39.642484780948294
2025-12-30,44.35256858697595
2025-12-31,44.6290257134907
2026-01-01,41.4712268780564
2026-01-02,38.313428042622114
2026-01-03,38.83972784852783
2026-01-04,38.313428042622114
2026-01-05,35.95838613960828
2026-01-06,37.7871282367164
2026-01-07,41.4712268780564
2026-01-08,37.7871282367164
2026-01-09,38.83972784852783
2026-01-10,42.97294085524681
2026-01-11,39.47514334377323
2026-01-12,36.47703119108159
2026-01-13,36.97671654986353
2026-01-14,39.97482870255517
2026-01-15,48.969165160630084
2026-01-16,42.97294085524681
2026-01-17,37.47640190864547
2026-01-18,39.47514334377323
2026-01-19,37.97608726742742
2026-01-20,37.97608726742742
2026-01-21,43.97231157281069
2026-01-22,36.97671654986353
2026-01-23,36.97671654986353
2026-01-24,35.477660473517716
2026-01-25,26.983009374224743
2026-01-26,30.480806885698318
2026-01-27,34.47828975595384
2026-01-28,40.97419942011905
2026-01-29,38.475772626209356
2026-01-30,37.97608726742742
2026-01-31,39.47514334377323
2026-02-01,40.97419942011905
2026-02-02,35.477660473517716
2026-02-03,36.47703119108159
2026-02-04,38.975457984991294
2026-02-05,38.475772626209356
2026-02-06,36.97671654986353
2026-02-07,37.47640190864547
2026-02-08,30.480806885698318
2026-02-09,27.98238009178862
2026-02-10,35.977345832299655
2026-02-11,40.97419942011905
2026-02-12,39.47514334377323
2026-02-13,36.97671654986353
2026-02-14,36.47703119108159
2026-02-15,36.97671654986353
2026-02-16,37.47640190864547
2026-02-17,33.97860439717189
2026-02-18,37.47640190864547
2026-02-19,36.97671654986353
2026-02-20,34.97797511473578
2026-02-21,39.97482870255517
2026-02-22,35.977345832299655
2026-02-23,34.47828975595384
2026-02-24,35.977345832299655
2026-02-25,39.97482870255517
2026-02-26,41.97357013768293
2026-02-27,38.975457984991294
2026-02-28,40.97419942011905
2026-03-01,37.97608726742742
2026-03-02,36.47703119108159
2026-03-03,40.47451406133711
2026-03-04,38.475772626209356
2026-03-05,38.475772626209356
2026-03-06,39.47514334377323
2026-03-07,40.47451406133711
2026-03-08,41.97357013768293
2026-03-09,33.478919038389954
2026-03-10,36.47703119108159
2026-03-11,38.975457984991294
2026-03-12,40.47451406133711
2026-03-13,38.975457984991294
2026-03-14,39.47514334377323
2026-03-15,38.475772626209356
2026-03-16,35.477660473517716
2026-03-17,38.475772626209356
2026-03-18,41.97357013768293
2026-03-19,37.97608726742742
2026-03-20,37.97608726742742
2026-03-21,37.47640190864547
2026-03-22,38.975457984991294
2026-03-23,35.477660473517716
2026-03-24,42.97294085524681
2026-03-25,39.97482870255517
2026-03-26,35.977345832299655
2026-03-27,38.975457984991294
2026-03-28,37.97608726742742
2026-03-29,38.475772626209356
2026-03-30,35.477660473517716
2026-03-31,35.477660473517716
2026-04-01,38.475772626209356
2026-04-02,40.97419942011905
2026-04-03,35.977345832299655
2026-04-04,34.47828975595384
2026-04-05,40.97419942011905
2026-04-06,35.477660473517716
2026-04-07,36.47703119108159
2026-04-08,40.47451406133711
2026-04-09,38.975457984991294
2026-04-10,40.47451406133711
2026-04-11,37.97608726742742
2026-04-12,38.975457984991294
2026-04-13,34.97797511473578
2026-04-14,38.475772626209356
2026-04-15,40.97419942011905
2026-04-16,38.975457984991294
2026-04-17,38.475772626209356
2026-04-18,37.47640190864547
2026-04-19,38.475772626209356
2026-04-20,35.977345832299655
2026-04-21,40.47451406133711
2026-04-22,43.97231157281069
2026-04-23,37.97608726742742
2026-04-24,36.97671654986353
2026-04-25,37.47640190864547
2026-04-26,39.97482870255517
2026-04-27,37.97608726742742
2026-04-28,47.969794443066206
2026-04-29,38.475772626209356
2026-04-30,39.47514334377323
2026-05-01,40.97419942011905
2026-05-02,38.475772626209356
2026-05-03,41.47388477890099
2026-05-04,37.47640190864547
2026-05-05,36.47703119108159
2026-05-06,42.47325549646487
2026-05-07,39.47514334377323
2026-05-08,38.475772626209356
2026-05-09,40.47451406133711
2026-05-10,41.97357013768293
2026-05-11,37.47640190864547
2026-05-12,36.97671654986353
2026-05-13,38.975457984991294
2026-05-14,38.975457984991294
2026-05-15,39.97482870255517
2026-05-16,41.47388477890099
2026-05-17,38.975457984991294
2026-05-18,37.97608726742742
2026-05-19,36.97671654986353
2026-05-20,42.47325549646487
2026-05-21,37.97608726742742
2026-05-22,36.47703119108159
2026-05-23,38.475772626209356
2026-05-24,36.97671654986353
2026-05-25,35.977345832299655
2026-05-26,34.47828975595384
2026-05-27,37.47640190864547
2026-05-28,35.477660473517716
2026-05-29,36.97671654986353
2026-05-30,36.97671654986353
2026-05-31,36.97671654986353
