Time,hogwarts_legacy
2024-11-27,15.2029478230586
2024-11-28,16.650847615730846
2024-11-29,20.63257204557953
2024-11-30,23.166396682755963
2024-12-01,23.528371630924024
2024-12-02,15.564922771226662
2024-12-03,14.117022978554415
2024-12-04,13.031098134050229
2024-12-05,11.583198341377981
2024-12-06,13.031098134050229
2024-12-07,17.736772460235034
2024-12-08,19.546647201075345
2024-12-09,13.39307308221829
2024-12-10,12.307148237714106
2024-12-11,11.945173289546043
2024-12-12,10.497273496873795
2024-12-13,12.307148237714106
2024-12-14,17.374797512066973
2024-12-15,19.908622149243406
2024-12-16,14.478997926722476
2024-12-17,14.117022978554415
2024-12-18,13.755048030386353
2024-12-19,14.84097287489054
2024-12-20,15.2029478230586
2024-12-21,18.82269730473922
2024-12-22,21.718496890083713
2024-12-23,19.908622149243406
2024-12-24,22.8044217345879
2024-12-25,26.42417121626852
2024-12-26,30.4058956461172
2024-12-27,29.319970801613014
2024-12-28,32.21577038695751
2024-12-29,36.19749481680619
2024-12-30,30.767870594285263
2024-12-31,29.68194574978108
2025-01-01,29.68194574978108
2025-01-02,26.42417121626852
2025-01-03,24.614296475428212
2025-01-04,31.491820490621386
2025-01-05,33.30169523146169
2025-01-06,21.718496890083713
2025-01-07,19.908622149243406
2025-01-08,17.01282256389891
2025-01-09,16.650847615730846
2025-01-10,17.374797512066973
2025-01-11,26.42417121626852
2025-01-12,27.148121112604645
2025-01-13,17.736772460235034
2025-01-14,14.117022978554415
2025-01-15,13.031098134050229
2025-01-16,13.755048030386353
2025-01-17,13.39307308221829
2025-01-18,19.18467225290728
2025-01-19,19.908622149243406
2025-01-20,19.18467225290728
2025-01-21,14.478997926722476
2025-01-22,13.755048030386353
2025-01-23,13.755048030386353
2025-01-24,12.307148237714106
2025-01-25,18.098747408403096
2025-01-26,21.356521941915652
2025-01-27,13.031098134050229
2025-01-28,12.307148237714106
2025-01-29,11.583198341377981
2025-01-30,12.669123185882167
2025-01-31,13.031098134050229
2025-02-01,17.736772460235034
2025-02-02,20.99454699374759
2025-02-03,13.031098134050229
2025-02-04,12.669123185882167
2025-02-05,12.307148237714106
2025-02-06,11.945173289546043
2025-02-07,12.307148237714106
2025-02-08,19.908622149243406
2025-02-09,21.356521941915652
2025-02-10,10.859248445041857
2025-02-11,12.669123185882167
2025-02-12,12.307148237714106
2025-02-13,11.583198341377981
2025-02-14,11.945173289546043
2025-02-15,16.650847615730846
2025-02-16,20.63257204557953
2025-02-17,15.2029478230586
2025-02-18,11.583198341377981
2025-02-19,11.583198341377981
2025-02-20,10.497273496873795
2025-02-21,10.497273496873795
2025-02-22,16.288872667562785
2025-02-23,17.736772460235034
2025-02-24,10.497273496873795
2025-02-25,10.497273496873795
2025-02-26,8.687398756033486
2025-02-27,8.687398756033486
2025-02-28,7.6014739115293
2025-03-01,13.755048030386353
2025-03-02,14.117022978554415
2025-03-03,8.325423807865423
2025-03-04,8.687398756033486
2025-03-05,7.239498963361238
2025-03-06,8.325423807865423
2025-03-07,8.325423807865423
2025-03-08,11.583198341377981
2025-03-09,14.117022978554415
2025-03-10,9.049373704201548
2025-03-11,7.963448859697362
2025-03-12,7.6014739115293
2025-03-13,7.963448859697362
2025-03-14,8.687398756033486
2025-03-15,11.945173289546043
2025-03-16,15.564922771226662
2025-03-17,9.049373704201548
2025-03-18,9.049373704201548
2025-03-19,7.963448859697362
2025-03-20,7.6014739115293
2025-03-21,8.687398756033486
2025-03-22,11.583198341377981
2025-03-23,14.117022978554415
2025-03-24,8.325423807865423
2025-03-25,7.963448859697362
2025-03-26,7.239498963361238
2025-03-27,8.687398756033486
2025-03-28,8.687398756033486
2025-03-29,12.307148237714106
2025-03-30,13.39307308221829
2025-03-31,8.687398756033486
2025-04-01,7.239498963361238
2025-04-02,8.325423807865423
2025-04-03,8.325423807865423
2025-04-04,7.239498963361238
2025-04-05,11.22122339320992
2025-04-06,12.307148237714106
2025-04-07,7.963448859697362
2025-04-08,7.6014739115293
2025-04-09,6.877524015193177
2025-04-10,7.963448859697362
2025-04-11,7.6014739115293
2025-04-12,9.049373704201548
2025-04-13,10.497273496873795
2025-04-14,7.963448859697362
2025-04-15,7.6014739115293
2025-04-16,8.687398756033486
2025-04-17,9.41134865236961
2025-04-18,11.40221086729395
2025-04-19,12.669123185882167
2025-04-20,15.383935297142632
2025-04-21,10.859248445041857
2025-04-22,9.773323600537672
2025-04-23,9.592336126453642
2025-04-24,9.049373704201548
2025-04-25,8.868386230117517
2025-04-26,11.945173289546043
2025-04-27,14.659985400806509
2025-04-28,10.135298548705734
2025-04-29,9.049373704201548
2025-04-30,8.687398756033486
2025-05-01,8.325423807865423
2025-05-02,7.963448859697362
2025-05-03,12.126160763630075
2025-05-04,14.478997926722476
2025-05-05,8.687398756033486
2025-05-06,8.325423807865423
2025-05-07,7.963448859697362
2025-05-08,7.6014739115293
2025-05-09,7.963448859697362
2025-05-10,10.859248445041857
2025-05-11,11.764185815462012
2025-05-12,8.325423807865423
2025-05-13,9.049373704201548
2025-05-14,8.687398756033486
2025-05-15,7.239498963361238
2025-05-16,7.239498963361238
2025-05-17,10.859248445041857
2025-05-18,11.945173289546043
2025-05-19,8.687398756033486
2025-05-20,8.325423807865423
2025-05-21,7.6014739115293
2025-05-22,8.325423807865423
2025-05-23,8.687398756033486
2025-05-24,11.583198341377981
2025-05-25,12.307148237714106
2025-05-26,14.117022978554415
2025-05-27,9.41134865236961
2025-05-28,8.325423807865423
2025-05-29,9.049373704201548
2025-05-30,8.687398756033486
2025-05-31,10.497273496873795
2025-06-01,11.22122339320992
2025-06-02,9.049373704201548
2025-06-03,7.6014739115293
2025-06-04,8.325423807865423
2025-06-05,9.049373704201548
2025-06-06,9.41134865236961
2025-06-07,11.22122339320992
2025-06-08,14.84097287489054
2025-06-09,9.41134865236961
2025-06-10,9.049373704201548
2025-06-11,9.049373704201548
2025-06-12,9.41134865236961
2025-06-13,9.049373704201548
2025-06-14,9.41134865236961
2025-06-15,11.945173289546043
2025-06-16,9.049373704201548
2025-06-17,9.41134865236961
2025-06-18,8.325423807865423
2025-06-19,9.41134865236961
2025-06-20,8.325423807865423
2025-06-21,10.135298548705734
2025-06-22,10.497273496873795
2025-06-23,8.687398756033486
2025-06-24,8.325423807865423
2025-06-25,7.6014739115293
2025-06-26,7.963448859697362
2025-06-27,9.41134865236961
2025-06-28,9.773323600537672
2025-06-29,12.307148237714106
2025-06-30,9.773323600537672
2025-07-01,9.41134865236961
2025-07-02,8.325423807865423
2025-07-03,8.687398756033486
2025-07-04,10.859248445041857
2025-07-05,9.773323600537672
2025-07-06,13.39307308221829
2025-07-07,10.135298548705734
2025-07-08,8.325423807865423
2025-07-09,8.687398756033486
2025-07-10,7.963448859697362
2025-07-11,8.687398756033486
2025-07-12,9.773323600537672
2025-07-13,10.859248445041857
2025-07-14,9.049373704201548
2025-07-15,8.325423807865423
2025-07-16,7.6014739115293
2025-07-17,8.687398756033486
2025-07-18,8.687398756033486
2025-07-19,12.307148237714106
2025-07-20,14.478997926722476
2025-07-21,10.497273496873795
2025-07-22,9.41134865236961
2025-07-23,9.41134865236961
2025-07-24,9.049373704201548
2025-07-25,8.687398756033486
2025-07-26,10.859248445041857
2025-07-27,12.307148237714106
2025-07-28,9.41134865236961
2025-07-29,10.497273496873795
2025-07-30,11.945173289546043
2025-07-31,10.497273496873795
2025-08-01,10.497273496873795
2025-08-02,9.773323600537672
2025-08-03,11.583198341377981
2025-08-04,8.325423807865423
2025-08-05,8.325423807865423
2025-08-06,8.687398756033486
2025-08-07,7.963448859697362
2025-08-08,8.325423807865423
2025-08-09,10.135298548705734
2025-08-10,12.307148237714106
2025-08-11,8.325423807865423
2025-08-12,7.6014739115293
2025-08-13,7.6014739115293
2025-08-14,8.687398756033486
2025-08-15,8.687398756033486
2025-08-16,9.773323600537672
2025-08-17,14.478997926722476
2025-08-18,9.049373704201548
2025-08-19,9.049373704201548
2025-08-20,7.963448859697362
2025-08-21,7.963448859697362
2025-08-22,8.325423807865423
2025-08-23,10.135298548705734
2025-08-24,12.669123185882167
2025-08-25,9.41134865236961
2025-08-26,9.41134865236961
2025-08-27,9.049373704201548
2025-08-28,8.687398756033486
2025-08-29,9.41134865236961
2025-08-30,11.583198341377981
2025-08-31,15.564922771226662
2025-09-01,16.650847615730846
2025-09-02,9.773323600537672
2025-09-03,9.049373704201548
2025-09-04,8.325423807865423
2025-09-05,7.6014739115293
2025-09-06,10.497273496873795
2025-09-07,11.945173289546043
2025-09-08,8.687398756033486
2025-09-09,8.325423807865423
2025-09-10,7.239498963361238
2025-09-11,6.515549067025114
2025-09-12,7.239498963361238
2025-09-13,10.135298548705734
2025-09-14,10.497273496873795
2025-09-15,6.877524015193177
2025-09-16,6.877524015193177
2025-09-17,6.877524015193177
2025-09-18,6.515549067025114
2025-09-19,7.239498963361238
2025-09-20,10.859248445041857
2025-09-21,11.583198341377981
2025-09-22,7.963448859697362
2025-09-23,7.6014739115293
2025-09-24,7.239498963361238
2025-09-25,7.239498963361238
2025-09-26,7.239498963361238
2025-09-27,9.773323600537672
2025-09-28,10.859248445041857
2025-09-29,8.325423807865423
2025-09-30,8.325423807865423
2025-10-01,8.687398756033486
2025-10-02,11.945173289546043
2025-10-03,11.945173289546043
2025-10-04,17.374797512066973
2025-10-05,20.270597097411468
2025-10-06,14.117022978554415
2025-10-07,13.39307308221829
2025-10-08,14.117022978554415
2025-10-09,12.669123185882167
2025-10-10,12.669123185882167
2025-10-11,17.736772460235034
2025-10-12,18.82269730473922
2025-10-13,15.564922771226662
2025-10-14,13.031098134050229
2025-10-15,11.583198341377981
2025-10-16,12.669123185882167
2025-10-17,12.307148237714106
2025-10-18,17.374797512066973
2025-10-19,20.63257204557953
2025-10-20,13.755048030386353
2025-10-21,12.669123185882167
2025-10-22,12.307148237714106
2025-10-23,11.945173289546043
2025-10-24,10.497273496873795
2025-10-25,14.478997926722476
2025-10-26,17.374797512066973
2025-10-27,10.497273496873795
2025-10-28,9.773323600537672
2025-10-29,9.773323600537672
2025-10-30,9.41134865236961
2025-10-31,8.325423807865423
2025-11-01,13.39307308221829
2025-11-02,15.2029478230586
2025-11-03,10.497273496873795
2025-11-04,9.773323600537672
2025-11-05,9.41134865236961
2025-11-06,9.049373704201548
2025-11-07,9.41134865236961
2025-11-08,14.117022978554415
2025-11-09,14.478997926722476
2025-11-10,10.497273496873795
2025-11-11,12.669123185882167
2025-11-12,9.41134865236961
2025-11-13,9.773323600537672
2025-11-14,10.135298548705734
2025-11-15,13.39307308221829
2025-11-16,15.564922771226662
2025-11-17,11.22122339320992
2025-11-18,10.497273496873795
2025-11-19,9.773323600537672
2025-11-20,9.41134865236961
2025-11-21,10.135298548705734
2025-11-22,15.564922771226662
2025-11-23,17.01282256389891
2025-11-24,11.583198341377981
2025-11-25,13.755048030386353
2025-11-26,14.84097287489054
2025-11-27,16.288872667562785
2025-11-28,19.18467225290728
2025-11-29,20.63257204557953
2025-11-30,23.528371630924024
2025-12-01,14.478997926722476
2025-12-02,14.117022978554415
2025-12-03,11.945173289546043
2025-12-04,12.307148237714106
2025-12-05,11.945173289546043
2025-12-06,17.374797512066973
2025-12-07,18.82269730473922
2025-12-08,13.031098134050229
2025-12-09,12.307148237714106
2025-12-10,10.859248445041857
2025-12-11,11.22122339320992
2025-12-12,29.319970801613014
2025-12-13,36.19749481680619
2025-12-14,34.749595024133946
2025-12-15,24.614296475428212
2025-12-16,23.166396682755963
2025-12-17,24.976271423596273
2025-12-18,23.890346579092085
2025-12-19,21.356521941915652
2025-12-20,24.252321527260147
2025-12-21,27.510096060772707
2025-12-22,22.44244678641984
2025-12-23,22.08047183825178
2025-12-24,22.44244678641984
2025-12-25,24.976271423596273
2025-12-26,27.872071008940768
2025-12-27,30.767870594285263
2025-12-28,32.93972028329363
2025-12-29,28.957995853444952
2025-12-30,27.148121112604645
2025-12-31,26.78614616443658
2026-01-01,26.062196268100458
2026-01-02,26.42417121626852
2026-01-03,30.04392069794914
2026-01-04,30.767870594285263
2026-01-05,19.908622149243406
2026-01-06,18.098747408403096
2026-01-07,16.650847615730846
2026-01-08,17.01282256389891
2026-01-09,17.01282256389891
2026-01-10,21.718496890083713
2026-01-11,24.614296475428212
2026-01-12,16.288872667562785
2026-01-13,14.117022978554415
2026-01-14,13.031098134050229
2026-01-15,12.669123185882167
2026-01-16,13.031098134050229
2026-01-17,19.908622149243406
2026-01-18,22.44244678641984
2026-01-19,19.18467225290728
2026-01-20,15.564922771226662
2026-01-21,13.031098134050229
2026-01-22,11.945173289546043
2026-01-23,12.669123185882167
2026-01-24,19.546647201075345
2026-01-25,23.528371630924024
2026-01-26,18.82269730473922
2026-01-27,15.564922771226662
2026-01-28,13.39307308221829
2026-01-29,11.945173289546043
2026-01-30,11.583198341377981
2026-01-31,17.374797512066973
2026-02-01,19.908622149243406
2026-02-02,11.945173289546043
2026-02-03,10.135298548705734
2026-02-04,9.41134865236961
2026-02-05,9.41134865236961
2026-02-06,9.41134865236961
2026-02-07,14.84097287489054
2026-02-08,14.84097287489054
2026-02-09,9.049373704201548
2026-02-10,9.41134865236961
2026-02-11,10.135298548705734
2026-02-12,8.687398756033486
2026-02-13,9.773323600537672
2026-02-14,13.031098134050229
2026-02-15,15.2029478230586
2026-02-16,14.478997926722476
2026-02-17,11.22122339320992
2026-02-18,8.687398756033486
2026-02-19,8.687398756033486
2026-02-20,8.687398756033486
2026-02-21,13.755048030386353
2026-02-22,15.2029478230586
2026-02-23,11.22122339320992
2026-02-24,10.135298548705734
2026-02-25,9.049373704201548
2026-02-26,9.049373704201548
2026-02-27,8.687398756033486
2026-02-28,11.22122339320992
2026-03-01,13.031098134050229
2026-03-02,9.773323600537672
2026-03-03,8.687398756033486
2026-03-04,8.687398756033486
2026-03-05,7.963448859697362
2026-03-06,8.687398756033486
2026-03-07,12.307148237714106
2026-03-08,14.117022978554415
2026-03-09,8.687398756033486
2026-03-10,7.963448859697362
2026-03-11,8.325423807865423
2026-03-12,7.963448859697362
2026-03-13,7.6014739115293
2026-03-14,11.583198341377981
2026-03-15,14.117022978554415
2026-03-16,12.669123185882167
2026-03-17,9.049373704201548
2026-03-18,9.049373704201548
2026-03-19,8.325423807865423
2026-03-20,8.687398756033486
2026-03-21,10.859248445041857
2026-03-22,11.945173289546043
2026-03-23,8.687398756033486
2026-03-24,8.687398756033486
2026-03-25,8.325423807865423
2026-03-26,7.963448859697362
2026-03-27,8.687398756033486
2026-03-28,13.39307308221829
2026-03-29,13.755048030386353
2026-03-30,9.049373704201548
2026-03-31,7.963448859697362
2026-04-01,7.963448859697362
2026-04-02,9.049373704201548
2026-04-03,9.41134865236961
2026-04-04,11.945173289546043
2026-04-05,13.39307308221829
2026-04-06,11.945173289546043
2026-04-07,8.687398756033486
2026-04-08,7.963448859697362
2026-04-09,7.6014739115293
2026-04-10,8.325423807865423
2026-04-11,9.41134865236961
2026-04-12,11.22122339320992
2026-04-13,7.6014739115293
2026-04-14,7.239498963361238
2026-04-15,6.515549067025114
2026-04-16,6.153574118857053
2026-04-17,8.325423807865423
2026-04-18,9.773323600537672
2026-04-19,11.22122339320992
2026-04-20,7.963448859697362
2026-04-21,7.6014739115293
2026-04-22,6.877524015193177
2026-04-23,7.239498963361238
2026-04-24,7.239498963361238
2026-04-25,9.773323600537672
2026-04-26,10.859248445041857
2026-04-27,7.6014739115293
2026-04-28,7.239498963361238
2026-04-29,6.515549067025114
2026-04-30,7.963448859697362
2026-05-01,9.049373704201548
2026-05-02,10.497273496873795
2026-05-03,11.945173289546043
2026-05-04,7.6014739115293
2026-05-05,6.877524015193177
2026-05-06,7.6014739115293
2026-05-07,6.877524015193177
2026-05-08,6.877524015193177
2026-05-09,9.049373704201548
2026-05-10,9.773323600537672
2026-05-11,7.239498963361238
2026-05-12,7.239498963361238
2026-05-13,6.877524015193177
2026-05-14,6.877524015193177
2026-05-15,7.239498963361238
2026-05-16,9.773323600537672
2026-05-17,11.945173289546043
2026-05-18,7.6014739115293
2026-05-19,7.6014739115293
2026-05-20,7.6014739115293
2026-05-21,6.877524015193177
2026-05-22,7.963448859697362
2026-05-23,10.135298548705734
2026-05-24,11.22122339320992
2026-05-25,10.497273496873795
2026-05-26,9.049373704201548
2026-05-27,8.325423807865423
2026-05-28,8.325423807865423
2026-05-29,7.963448859697362
2026-05-30,10.497273496873795
2026-05-31,11.945173289546043
