Time,prosperous
2022-07-05,14.37134185746253
2022-07-06,14.400901692738469
2022-07-07,24.05081910245644
2022-07-08,19.28014821822495
2022-07-09,14.489760799323015
2022-07-10,19.359253824582368
2022-07-11,19.39886649467998
2022-07-12,19.438519076056856
2022-07-13,14.60865867653476
2022-07-14,19.51794397264844
2022-07-15,19.55771628786314
2022-07-16,14.698146385767835
2022-07-17,14.728035489097767
2022-07-18,19.677272701182872
2022-07-19,19.717204661514657
2022-07-20,14.817882399844288
2022-07-21,24.746485395020056
2022-07-22,14.877930007639234
2022-07-23,19.877331615634517
2022-07-24,14.938097349271997
2022-07-25,19.957634560370078
2022-07-26,14.998384424742579
2022-07-27,20.038097150222736
2022-07-28,15.058791234050974
2022-07-29,20.118719385192467
2022-07-30,20.159090369596242
2022-07-31,10.099750632639644
2022-08-01,25.299940090302
2022-08-02,20.2804427904832
2022-08-03,20.32097342000406
2022-08-04,25.45192995100524
2022-08-05,20.4021544128836
2022-08-06,20.442804776242273
2022-08-07,20.483495050880222
2022-08-08,25.655281545996807
2022-08-09,20.564995333993938
2022-08-10,25.757256678087124
2022-08-11,25.808319077780926
2022-08-12,25.8594313665738
2022-08-13,20.728474835572623
2022-08-14,15.577083366874106
2022-08-15,26.013067567546994
2022-08-16,36.49013117783073
2022-08-17,26.115741147024565
2022-08-18,31.400583324494388
2022-08-19,20.974891426318802
2022-08-20,21.016100547587286
2022-08-21,15.793012185101277
2022-08-22,42.197277047924125
2022-08-23,36.99494291336963
2022-08-24,31.77200421818089
2022-08-25,37.13980344045784
2022-08-26,31.896290118094317
2022-08-27,26.632102390357826
2022-08-28,26.68401290473615
2022-08-29,40.526918711901615
2022-08-30,38.68919812266933
2022-08-31,44.05803073679591
2022-09-01,40.69264119158724
2022-09-02,38.845778899428204
2022-09-03,14.110448978054292
2022-09-04,24.8210425769641
2022-09-05,35.56090149918147
2022-09-06,44.41551729478252
2022-09-07,44.47522825534135
2022-09-08,49.91013663520028
2022-09-09,49.97725396081951
2022-09-10,25.02220653427962
2022-09-11,25.05580697920973
2022-09-12,44.77433963339725
2022-09-13,41.3586741235724
2022-09-14,44.89424391974175
2022-09-15,55.8074189576902
2022-09-16,45.014296626156025
2022-09-17,25.25784836105549
2022-09-18,19.842902709232803
2022-09-19,47.149647657740964
2022-09-20,36.28606080807035
2022-09-21,50.78592087364841
2022-09-22,45.37534526581764
2022-09-23,50.921283642140054
2022-09-24,25.494513849783303
2022-09-25,36.52929284101613
2022-09-26,56.632495862288
2022-09-27,57.568470395334096
2022-09-28,51.90195221412648
2022-09-29,51.992359647783324
2022-09-30,40.50887995526653
2022-10-01,28.985227911716805
2022-10-02,34.8427022671602
2022-10-03,63.98916961032618
2022-10-04,64.10014776737441
2022-10-05,58.37383814630763
2022-10-06,52.62741179265118
2022-10-07,58.57605314328507
2022-10-08,23.470916640263564
2022-10-09,29.389308681978083
2022-10-10,52.992027389859125
2022-10-11,53.08337772748878
2022-10-12,41.35818294257182
2022-10-13,65.10327282401713
2022-10-14,53.35790019236413
2022-10-15,29.694202684065583
2022-10-16,29.745171136446128
2022-10-17,53.633129835219066
2022-10-18,65.66392580020312
2022-10-19,65.77634450498755
2022-10-20,59.89896295117068
2022-10-21,54.00120274699393
2022-10-22,36.0622782755102
2022-10-23,42.14444162045269
2022-10-24,84.43257273391306
2022-10-25,72.49404381875445
2022-10-26,78.66886709017771
2022-10-27,78.80263354107183
2022-10-28,48.576315993640854
2022-10-29,18.247040062144933
2022-10-30,30.463313030752623
2022-10-31,54.926885299605686
2022-11-01,48.906565083722434
2022-11-02,61.23662746011205
2022-11-03,61.34013587149447
2022-11-04,67.58810474768032
2022-11-05,30.77370730601476
2022-11-06,24.660473976472858
2022-11-07,61.75504257625819
2022-11-08,55.67308876553187
2022-11-09,55.76671778776244
2022-11-10,37.24028359021605
2022-11-11,31.085673087898215
2022-11-12,31.137820170244748
2022-11-13,24.952008724442393
2022-11-14,56.23604152888129
2022-11-15,68.84795133712008
2022-11-16,75.23242807019506
2022-11-17,75.35810490336718
2022-11-18,62.90323875303951
2022-11-19,31.504072029598216
2022-11-20,31.556568335638378
2022-11-21,44.25275161249634
2022-11-22,56.991045431886874
2022-11-23,31.714319171529098
2022-11-24,25.413592071532864
2022-11-25,19.091822796158855
2022-11-26,25.497970307260108
2022-11-27,31.925264760847234
2022-11-28,63.95622058116206
2022-11-29,76.87439873586366
2022-11-30,64.16786461786745
2022-12-01,83.55596287363683
2022-12-02,77.25582945391976
2022-12-03,45.14018982714577
2022-12-04,45.21454025365138
2022-12-05,84.10805333227772
2022-12-06,77.76587048417449
2022-12-07,90.87591643609309
2022-12-08,78.02151960195036
2022-12-09,84.66195975412546
2022-12-10,45.66192620975918
2022-12-11,45.7367044352895
2022-12-12,91.62308754993238
2022-12-13,78.6624758207816
2022-12-14,100.0
2022-12-15,100.0
2022-12-16,100.0
2022-12-17,52.78475106919481
2022-12-18,59.47953841298631
2022-12-19,86.05467064777487
2022-12-20,92.82491720329925
2022-12-21,100.0
2022-12-22,100.0
2022-12-23,100.0
2022-12-24,100.0
2022-12-25,100.0
2022-12-26,66.95101645115767
2022-12-27,80.47108725888485
2022-12-28,87.31781450544601
2022-12-29,100.0
2022-12-30,100.0
2022-12-31,100.0
2023-01-01,100.0
2023-01-02,100.0
2023-01-03,100.0
2023-01-04,100.0
2023-01-05,87.18665861786383
2023-01-06,73.62656505562678
2023-01-07,40.07997237180877
2023-01-08,46.66675961873912
2023-01-09,66.53377746664164
2023-01-10,86.32115438298915
2023-01-11,72.89494411777697
2023-01-12,72.74905720981812
2023-01-13,59.40271314141515
2023-01-14,32.935327578868865
2023-01-15,26.295371289150456
2023-01-16,45.92443365789133
2023-01-17,65.47437188007214
2023-01-18,65.34254247212974
2023-01-19,71.73193013047643
2023-01-20,78.09513741979693
2023-01-21,45.46349451149862
2023-01-22,84.26151490911793
2023-01-23,100.0
2023-01-24,77.46521845549151
2023-01-25,57.98110218100076
2023-01-26,70.72194528478278
2023-01-27,57.74583663399227
2023-01-28,32.01576819311204
2023-01-29,31.950582288492672
2023-01-30,63.77092527671967
2023-01-31,57.27673663688436
2023-02-01,69.86192862341828
2023-02-02,69.71910267273716
2023-02-03,50.6010345323101
2023-02-04,37.87302984599237
2023-02-05,25.196908865423996
2023-02-06,56.57666438349518
2023-02-07,62.733781197624594
2023-02-08,56.344261030304835
2023-02-09,62.47582026758143
2023-02-10,56.11233470941752
2023-02-11,24.887355749372215
2023-02-12,43.46291088287028
2023-02-13,49.569190812137506
2023-02-14,61.83323684950215
2023-02-15,55.534605923524936
2023-02-16,49.26170483606549
2023-02-17,49.15942152506505
2023-02-18,30.660777638276915
2023-02-19,18.35818984672482
2023-02-20,36.63990572635082
2023-02-21,48.75134835284779
2023-02-22,54.73079446245705
2023-02-23,48.54794780980985
2023-02-24,42.39060573042624
2023-02-25,30.21560705967857
2023-02-26,30.152276280682077
2023-02-27,48.14241880987538
2023-02-28,60.05162697229737
2023-03-01,59.92536294122356
2023-03-02,59.799231419122805
2023-03-03,35.80393944359708
2023-03-04,23.8189463607362
2023-03-05,29.710815953329476
2023-03-06,53.366427378405405
2023-03-07,53.25350529889352
2023-03-08,53.14070247745739
2023-03-09,53.028018914097
2023-03-10,58.79494956534709
2023-03-11,35.20200637440234
2023-03-12,23.418081676653507
2023-03-13,40.89437118776569
2023-03-14,40.8071921976689
2023-03-15,40.72010596385324
2023-03-16,46.43784284150712
2023-03-17,46.33852773150327
2023-03-18,28.89957414292366
2023-03-19,34.60516164977319
2023-03-20,57.551523055703015
2023-03-21,68.91349104490854
2023-03-22,57.30442786145094
2023-03-23,57.18107902778449
2023-03-24,51.35207643278199
2023-03-25,22.77391155494832
2023-03-26,39.768279306436476
2023-03-27,45.35120702627947
2023-03-28,45.25305799523857
2023-03-29,62.08814558564214
2023-03-30,61.953482187701624
2023-03-31,84.29858802222476
2023-04-01,33.64614145714457
2023-04-02,27.977439342319233
2023-04-03,44.66638995974056
2023-04-04,44.56898297894881
2023-04-05,50.03064225600243
2023-04-06,38.82767615903805
2023-04-07,33.208048559733164
2023-04-08,16.567655672837347
2023-04-09,22.041769091333368
2023-04-10,32.99007543370926
2023-04-11,49.37636510370346
2023-04-12,43.79354339103891
2023-04-13,49.15922678420985
2023-04-14,43.60074356584593
2023-04-15,21.75225133200856
2023-04-16,27.130229855854214
2023-04-17,54.14042360236853
2023-04-18,54.0205200020017
2023-04-19,53.90074891060793
2023-04-20,53.781110328187225
2023-04-21,42.92928340379166
2023-04-22,21.416892276105994
2023-04-23,26.711494817381737
2023-04-24,58.63426919705851
2023-04-25,47.86641454561165
2023-04-26,51.61138880902293
2023-04-27,47.06108787867301
2023-04-28,46.97846565467911
2023-04-29,22.22036685539586
2023-04-30,17.74496546381792
2023-05-01,39.85574387650596
2023-05-02,42.22807519876105
2023-05-03,33.32804273305553
2023-05-04,35.23983679953792
2023-05-05,50.79923869068665
2023-05-06,28.76243840380665
2023-05-07,21.908014213219587
2023-05-08,39.36441456997605
2023-05-09,30.562360255151443
2023-05-10,47.94114285821821
2023-05-11,37.20965418055856
2023-05-12,34.742192715624874
2023-05-13,13.005084645482722
2023-05-14,12.981866898952074
2023-05-15,36.94541894419915
2023-05-16,34.49464275980975
2023-05-17,28.205417278943486
2023-05-18,41.04423206365157
2023-05-19,32.39339266502714
2023-05-20,17.12397043071111
2023-05-21,15.184256894192563
2023-05-22,32.219561966921425
2023-05-23,44.93551939836039
2023-05-24,29.7518261429045
2023-05-25,32.926962141926346
2023-05-26,20.526558146201474
2023-05-27,24.568597449822622
2023-05-28,16.33693641972488
2023-05-29,20.3685760956132
2023-05-30,24.37925750526821
2023-05-31,24.316303201184414
2023-06-01,24.253428402484452
2023-06-02,24.190633109168328
2023-06-03,16.08527821415736
2023-06-04,24.065281038687594
2023-06-05,32.003632348697316
2023-06-06,23.940246989742207
2023-06-07,19.898207686121058
2023-06-08,19.846275801943477
2023-06-09,19.79441017225242
2023-06-10,11.845566478228738
2023-06-11,15.752702141063926
2023-06-12,23.567052972118137
2023-06-13,27.422654277694924
2023-06-14,23.44329100931414
2023-06-15,23.381529285987902
2023-06-16,27.206488246053087
2023-06-17,15.50549623699129
2023-06-18,23.196721148312207
2023-06-19,23.13527744652131
2023-06-20,23.07391325011426
2023-06-21,23.012628559091045
2023-06-22,19.126186144543052
2023-06-23,19.075248077663435
2023-06-24,19.024376265270348
2023-06-25,15.17885656589103
2023-06-26,26.491963965521272
2023-06-27,18.872158355010267
2023-06-28,18.821551560563307
2023-06-29,18.771011020602874
2023-06-30,18.720536735128967
2023-07-01,14.936102963313276
2023-07-02,18.619786927640753
2023-07-03,11.141706843375866
2023-07-04,14.815441710478932
2023-07-05,18.469159125057416
2023-07-06,14.735265893202161
2023-07-07,14.695257489947613
2023-07-08,18.31912761285286
2023-07-09,14.61539969420619
2023-07-10,18.219437877149144
2023-07-11,14.535753912821669
2023-07-12,14.496010527513244
2023-07-13,18.070400182242555
2023-07-14,18.02085345958009
2023-07-15,14.37709839312332
2023-07-16,14.337567022171791
2023-07-17,21.44713298221424
2023-07-18,17.82332911379552
2023-07-19,14.219290930852564
2023-07-20,17.72496446782242
2023-07-21,14.140705221252537
2023-07-22,14.101491871836359
2023-07-23,7.031165763004703
2023-07-24,21.034836275657515
2023-07-25,17.480212306403967
2023-07-26,17.43146063757987
2023-07-27,10.429665133945383
2023-07-28,17.334156063391276
2023-07-29,13.828482526421414
2023-07-30,17.237116507148794
2023-07-31,17.188696110757352
2023-08-01,20.56841036262293
2023-08-02,13.673643265147248
2023-08-03,17.04383244850221
2023-08-04,16.995677070056892
2023-08-05,16.947587946098103
2023-08-06,16.89956507662585
2023-08-07,20.22193015396815
2023-08-08,16.803718101140927
2023-08-09,20.107072794153915
2023-08-10,16.708136143602133
2023-08-11,19.992533455875034
2023-08-12,13.290255363207567
2023-08-13,9.939156069565751
2023-08-14,23.124874195308074
2023-08-15,19.764408843923317
2023-08-16,29.561364681592476
2023-08-17,22.9259608319589
2023-08-18,19.59415019148982
2023-08-19,16.28129693176083
2023-08-20,16.23420162510001
2023-08-21,22.662041602096007
2023-08-22,25.824335640380724
2023-08-23,25.749301171258754
2023-08-24,28.883669297979647
2023-08-25,22.399606472731403
2023-08-26,9.571812677611332
2023-08-27,15.906389604097113
2023-08-28,28.54768379999137
2023-08-29,34.78931569750228
2023-08-30,28.380406599451764
2023-08-31,34.5851573054724
2023-09-01,25.078761272191276
2023-09-02,15.627991796783627
2023-09-03,15.581824052934238
2023-09-04,18.642867076285654
2023-09-05,30.979374657390103
2023-09-06,27.798693026949458
2023-09-07,33.87519436928437
2023-09-08,36.844749962364624
2023-09-09,15.306208934055054
2023-09-10,27.468908948900477
2023-09-11,33.472707980039324
2023-09-12,39.44016910647743
2023-09-13,30.24758122239909
2023-09-14,39.20371433342519
2023-09-15,33.072553748720146
2023-09-16,17.98520704939979
2023-09-17,14.942432360128533
2023-09-18,35.753420240585065
2023-09-19,32.674731675326875
2023-09-20,29.61421868786771
2023-09-21,38.381548870189256
2023-09-22,29.434450544473442
2023-09-23,17.60685914174154
2023-09-24,14.627606218485713
2023-09-25,29.16579214668001
2023-09-26,31.984154801897823
2023-09-27,37.683553820921276
2023-09-28,49.12715476039503
2023-09-29,37.45226689781845
2023-09-30,20.104474830873198
2023-10-01,17.179231856019488
2023-10-02,34.360687526576015
2023-10-03,40.09005953936055
2023-10-04,37.22888613393647
2023-10-05,34.36733998307736
2023-10-06,31.50542187791277
2023-10-07,8.592939782871689
2023-10-08,17.18698197945701
2023-10-09,28.64680468485248
2023-10-10,25.783773090160228
2023-10-11,22.92037296939067
2023-10-12,34.38275162344007
2023-10-13,40.11576406632182
2023-10-14,14.327969361913885
2023-10-15,17.19465457219625
2023-10-16,34.39148865567338
2023-10-17,28.66138750202997
2023-10-18,42.99479773085031
2023-10-19,31.53150751887238
2023-10-20,25.80013129171045
2023-10-21,11.46744624810111
2023-10-22,14.335208028531008
2023-10-23,43.00832078515903
2023-10-24,31.541409921323247
2023-10-25,37.27854200836776
2023-10-26,40.14862800663848
2023-10-27,31.547316553092497
2023-10-28,11.472465319538923
2023-10-29,14.341472637983241
2023-10-30,37.29014200078321
2023-10-31,31.55515145080002
2023-11-01,40.163585538625554
2023-11-02,37.29706085749462
2023-11-03,34.43017872610041
2023-11-04,14.346790879805686
2023-11-05,17.21720716622429
2023-11-06,34.43652738884522
2023-11-07,31.568750840663267
2023-11-08,43.050930010104516
2023-11-09,37.31308486850248
2023-11-10,28.704123307707345
2023-11-11,20.09410970178148
2023-11-12,34.44913927234082
2023-11-13,34.45123017710939
2023-11-14,40.195537570252924
2023-11-15,28.71283541090968
2023-11-16,37.32894089633072
2023-11-17,31.5879319717506
2023-11-18,17.230818616588863
2023-11-19,14.359878812848544
2023-11-20,28.72148158664749
2023-11-21,25.850882619449376
2023-11-22,17.234952958351528
2023-11-23,11.490655058762881
2023-11-24,11.49134042378531
2023-11-25,17.23803710095246
2023-11-26,20.112238981295782
2023-11-27,37.35351811690203
2023-11-28,51.72332100966319
2023-11-29,43.10531784864742
2023-11-30,34.48629138687544
2023-12-01,37.36235244117421
2023-12-02,17.24517805461778
2023-12-03,17.246191861819092
2023-12-04,34.49440817352251
2023-12-05,37.3711319137959
2023-12-06,37.37331821138093
2023-12-07,34.50046253606568
2023-12-08,48.87850529782549
2023-12-09,25.87836221637723
2023-12-10,25.879866313458137
2023-12-11,54.638443633984004
2023-12-12,37.38636400409989
2023-12-13,51.76872872873702
2023-12-14,48.89551138380076
2023-12-15,48.89833004072675
2023-12-16,20.13576526482918
2023-12-17,25.890328538140217
2023-12-18,43.15302274685222
2023-12-19,54.663625701020095
2023-12-20,48.912356079342885
2023-12-21,51.79250947538472
2023-12-22,49.94212162090482
2023-12-23,28.917958940285498
2023-12-24,42.06844588273423
2023-12-25,52.59300490558154
2023-12-26,28.930247401355686
2023-12-27,26.30394604930665
2023-12-28,36.83073221763691
2023-12-29,52.62276874325072
2023-12-30,42.10416248793726
2023-12-31,92.11586096911421
2024-01-01,100.0
2024-01-02,81.61136010038105
2024-01-03,50.02691849533817
2024-01-04,34.2337680014181
2024-01-05,36.8723277516135
2024-01-06,23.706976427035745
2024-01-07,26.3447915538697
2024-01-08,34.25304593133996
2024-01-09,36.89308121534563
2024-01-10,34.26267461161643
2024-01-11,39.53940736221179
2024-01-12,31.635965940403004
2024-01-13,21.093602939184954
2024-01-14,21.096560863261804
2024-01-15,18.46207801593682
2024-01-16,29.015901126983668
2024-01-17,36.93449953629759
2024-01-18,39.578216270952915
2024-01-19,34.30591882421369
2024-01-20,20.215973887584727
2024-01-21,27.79773243848275
2024-01-22,53.06985959048084
2024-01-23,45.489698872633525
2024-01-24,40.43639281860853
2024-01-25,32.855463493997604
2024-01-26,35.38376627115898
2024-01-27,17.69236100534511
2024-01-28,25.275481470202458
2024-01-29,32.85900652722874
2024-01-30,37.91525044034555
2024-01-31,40.44400919935432
2024-02-01,32.86162780575648
2024-02-02,35.39037891717936
2024-02-03,17.695654406572253
2024-02-04,20.224134295526646
2024-02-05,30.336992167937783
2024-02-06,35.39407634941186
2024-02-07,37.92320515459815
2024-02-08,42.98073925259288
2024-02-09,45.51018513201911
2024-02-10,40.45453109786987
2024-02-11,25.284725050783695
2024-02-12,32.87097518679018
2024-02-13,30.34320404246161
2024-02-14,32.87263014364847
2024-02-15,32.87345247973539
2024-02-16,27.816691174118127
2024-02-17,17.701969851582557
2024-02-18,17.702407110030027
2024-02-19,17.702842522508494
2024-02-20,30.348473295459346
2024-02-21,30.349213387814405
2024-02-22,35.408275368259694
2024-02-23,22.763013059227227
2024-02-24,12.646422782404088
2024-02-25,15.176071056025839
2024-02-26,42.99989404090495
2024-02-27,35.41251873490395
2024-02-28,37.94288178473439
2024-02-29,30.355020203996197
2024-03-01,35.41502045163434
2024-03-02,17.707923486667557
2024-03-03,15.178572772756231
2024-03-04,32.88766830228529
2024-03-05,27.828667732493056
2024-03-06,30.359242406364057
2024-03-07,30.359935030944662
2024-03-08,25.30052040917247
2024-03-09,17.710764625488064
2024-03-10,17.711163118586395
2024-03-11,25.30222823673675
2024-03-12,25.302792238394343
2024-03-13,30.36402432354403
2024-03-14,22.77352109737242
2024-03-15,30.365362104930778
2024-03-16,15.183013124423354
2024-03-17,20.244458152162895
2024-03-18,25.306120869269726
2024-03-19,37.95999961685589
2024-03-20,30.368651179327454
2024-03-21,25.30774958387658
2024-03-22,22.777458493093533
2024-03-23,12.654411104060786
2024-03-24,12.6546772822981
2024-03-25,27.84087271236947
2024-03-26,30.37249363949965
2024-03-27,22.779842230285738
2024-03-28,27.842603381459785
2024-03-29,20.249581432392493
2024-03-30,15.187495994624253
2024-03-31,15.187804332694991
2024-04-01,22.782166632759864
2024-04-02,22.782624393088522
2024-04-03,22.78307978002846
2024-04-04,30.378043724772894
2024-04-05,22.78398343374216
2024-04-06,12.658017611397733
2024-04-07,20.25322452791197
2024-04-08,25.317023459885878
2024-04-09,27.849264985061527
2024-04-10,35.44520160801474
2024-04-11,27.850334641010335
2024-04-12,25.318968288883713
2024-04-13,12.659723951693358
2024-04-14,12.659962440395573
2024-04-15,27.85243914320669
2024-04-16,20.256696739443406
2024-04-17,25.321339990412937
2024-04-18,35.45052898719226
2024-04-19,20.257816169067652
2024-04-20,17.72591195630325
2024-04-21,15.193913930317118
2024-04-22,30.388374917373167
2024-04-23,20.259279206395867
2024-04-24,22.792094652972107
2024-04-25,27.857497342106836
2024-04-26,20.260354332763956
2024-04-27,12.66294280553891
2024-04-28,10.130530267640843
2024-04-29,30.392115708033383
2024-04-30,27.85991766124045
2024-05-01,25.327630020583502
2024-05-02,27.860865483234818
2024-05-03,20.262789122195883
2024-05-04,12.664455319088834
2024-05-05,15.197599341907134
2024-05-06,22.79677607797278
2024-05-07,22.797150769696138
2024-05-08,17.731406846246156
2024-05-09,22.797893032976685
2024-05-10,20.26512053736344
2024-05-11,12.665903223723523
2024-05-12,15.199325751654722
2024-05-13,20.266088070109422
2024-05-14,20.266406361667023
2024-05-15,20.26672254354576
2024-05-16,22.800416192713822
2024-05-17,17.7339300059833
2024-05-18,10.133829215554382
2024-05-19,10.13398308713602
2024-05-20,17.734737831786894
2024-05-21,20.268575331561994
2024-05-22,12.66804796605542
2024-05-23,20.269176050136483
2024-05-24,15.202104933679077
2024-05-25,10.134884164997763
2024-05-26,12.668788315879214
2024-05-27,12.668970106961936
2024-05-28,15.202980695394443
2024-05-29,12.66932973347951
2024-05-30,15.203409082697231
2024-05-31,12.66968408579992
2024-06-01,7.601915570481714
2024-06-02,15.204039796707804
2024-06-03,10.136164580128689
2024-06-04,10.136301574279406
2024-06-05,15.204656270386039
2024-06-06,15.20485859709382
2024-06-07,15.205059341542453
2024-06-08,10.136839002487957
2024-06-09,7.602728041831135
2024-06-10,15.20565208133346
2024-06-11,15.205846496745496
2024-06-12,7.603019664949192
2024-06-13,10.137487053861417
2024-06-14,12.672016874522265
2024-06-15,12.672173613168468
2024-06-16,0.0
2024-06-17,12.672483134813005
2024-06-18,12.672635917811334
2024-06-19,7.603672429356226
2024-06-20,10.138350022528101
2024-06-21,15.207703626612705
2024-06-22,7.603940318587054
2024-06-23,15.208056065476363
2024-06-24,7.604114955759735
2024-06-25,15.20840217530343
2024-06-26,12.67381071402353
2024-06-27,10.139161304062599
2024-06-28,12.674091227583677
2024-06-29,7.604537703923888
2024-06-30,7.604619880167995
2024-07-01,10.139601687043372
2024-07-02,10.139709145689983
2024-07-03,5.0699077747485815
2024-07-04,10.13992089846491
2024-07-05,10.140025192593226
2024-07-06,12.675160539852634
2024-07-07,7.605172962248669
2024-07-08,10.140331745941575
2024-07-09,10.14043182071216
2024-07-10,7.6053981304824845
2024-07-11,12.675786007168792
2024-07-12,7.605544286990491
2024-07-13,10.140821571400176
2024-07-14,0.0
2024-07-15,10.14101011770759
2024-07-16,17.746929915053762
2024-07-17,12.676493055821595
2024-07-18,10.141285025872971
2024-07-19,10.141374552249232
2024-07-20,7.606097267839546
2024-07-21,10.141550440483458
2024-07-22,12.677046002926776
2024-07-23,10.141722109359954
2024-07-24,10.141806361539052
2024-07-25,10.141889558878722
2024-07-26,10.141971701378955
2024-07-27,7.606539591779818
2024-07-28,17.748732438256972
2024-07-29,12.677764749803831
2024-07-30,12.677862153731963
2024-07-31,15.213549886932967
2024-08-01,10.142442404752284
2024-08-02,12.678146454220613
2024-08-03,10.14259086716127
2024-08-04,12.678329395133263
2024-08-05,20.285470220425044
2024-08-06,12.67850706184875
2024-08-07,15.21431270085907
2024-08-08,17.750151236113904
2024-08-09,10.14301093824184
2024-08-10,12.67884657268824
2024-08-11,7.6073568924149315
2024-08-12,20.28641346689958
2024-08-13,15.214904833260363
2024-08-14,15.214997984086894
2024-08-15,12.679241293878562
2024-08-16,12.679316282468754
2024-08-17,10.143511962007725
2024-08-18,6.910893850152904
2024-08-19,17.482223259778447
2024-08-20,15.180099307022878
2024-08-21,17.486293004334854
2024-08-22,17.488326492136306
2024-08-23,19.79530942108689
2024-08-24,11.52606904720758
2024-08-25,10.57799002422744
2024-08-26,24.41367220114293
2024-08-27,24.41649029741954
2024-08-28,15.194241681737365
2024-08-29,17.502535063180364
2024-08-30,19.811353052500664
2024-08-31,11.53527232702391
2024-09-01,12.893976762401737
2024-09-02,15.180678336238683
2024-09-03,23.417059671194576
2024-09-04,19.73525645259071
2024-09-05,24.297891598429683
2024-09-06,23.32181957838812
2024-09-07,13.730846389502165
2024-09-08,15.997379051264074
2024-09-09,24.165503495184357
2024-09-10,30.032294218670337
2024-09-11,29.99125930114607
2024-09-12,29.950246136777725
2024-09-13,32.17894715028694
2024-09-14,11.332839913039262
2024-09-15,10.386778136425882
2024-09-16,27.772751626874957
2024-09-17,29.85714374671911
2024-09-18,31.9341581910366
2024-09-19,21.252377736699803
