Time,pbs_kids
2024-10-02,54.51146488621133
2024-10-03,61.47037529721703
2024-10-04,86.98638013757127
2024-10-05,24.356186438519956
2024-10-06,23.196368036685673
2024-10-07,48.71237287703991
2024-10-08,49.8721912788742
2024-10-09,56.8311016898799
2024-10-10,55.671283288045615
2024-10-11,73.06855931555987
2024-10-12,25.516004840354242
2024-10-13,24.356186438519956
2024-10-14,35.95437045686279
2024-10-15,51.032009680708484
2024-10-16,52.19182808254276
2024-10-17,57.99092009171418
2024-10-18,77.707832922897
2024-10-19,23.196368036685673
2024-10-20,24.356186438519956
2024-10-21,48.71237287703991
2024-10-22,56.8311016898799
2024-10-23,57.99092009171418
2024-10-24,61.47037529721703
2024-10-25,83.50692493206842
2024-10-26,24.356186438519956
2024-10-27,23.196368036685673
2024-10-28,52.19182808254276
2024-10-29,54.51146488621133
2024-10-30,62.63019369905132
2024-10-31,75.38819611922844
2024-11-01,89.30601694123985
2024-11-02,26.675823242188525
2024-11-03,23.196368036685673
2024-11-04,53.35164648437705
2024-11-05,44.07309926970278
2024-11-06,46.392736073371346
2024-11-07,62.63019369905132
2024-11-08,86.98638013757127
2024-11-09,27.835641644022807
2024-11-10,23.196368036685673
2024-11-11,42.913280867868494
2024-11-12,53.35164648437705
2024-11-13,60.310556895382746
2024-11-14,70.74892251189131
2024-11-15,92.78547214674269
2024-11-16,25.516004840354242
2024-11-17,25.516004840354242
2024-11-18,52.19182808254276
2024-11-19,62.63019369905132
2024-11-20,67.26946730638845
2024-11-21,71.90874091372558
2024-11-22,93.94529054857698
2024-11-23,27.835641644022807
2024-11-24,23.196368036685673
2024-11-25,39.43382566236564
2024-11-26,46.392736073371346
2024-11-27,28.99546004585709
2024-11-28,22.03654963485139
2024-11-29,20.876731233017104
2024-11-30,20.876731233017104
2024-12-01,19.71691283118282
2024-12-02,49.8721912788742
2024-12-03,57.99092009171418
2024-12-04,62.63019369905132
2024-12-05,62.63019369905132
2024-12-06,92.78547214674269
2024-12-07,24.356186438519956
2024-12-08,23.196368036685673
2024-12-09,56.8311016898799
2024-12-10,69.58910411005702
2024-12-11,68.42928570822274
2024-12-12,74.22837771739415
2024-12-13,89.30601694123985
2024-12-14,25.516004840354242
2024-12-15,24.356186438519956
2024-12-16,66.10964890455416
2024-12-17,73.06855931555987
2024-12-18,85.82656173573699
2024-12-19,96.26492735224554
2024-12-20,86.98638013757127
2024-12-21,24.356186438519956
2024-12-22,24.356186438519956
2024-12-23,23.196368036685673
2024-12-24,22.03654963485139
2024-12-25,19.71691283118282
2024-12-26,18.55709442934854
2024-12-27,19.71691283118282
2024-12-28,18.55709442934854
2024-12-29,16.237457625679973
2024-12-30,17.397276027514256
2024-12-31,19.71691283118282
2025-01-01,19.71691283118282
2025-01-02,23.196368036685673
2025-01-03,24.356186438519956
2025-01-04,19.71691283118282
2025-01-05,18.55709442934854
2025-01-06,33.634733653194225
2025-01-07,51.032009680708484
2025-01-08,60.310556895382746
2025-01-09,62.63019369905132
2025-01-10,69.58910411005702
2025-01-11,24.356186438519956
2025-01-12,22.03654963485139
2025-01-13,57.99092009171418
2025-01-14,67.26946730638845
2025-01-15,67.26946730638845
2025-01-16,66.10964890455416
2025-01-17,85.82656173573699
2025-01-18,25.516004840354242
2025-01-19,23.196368036685673
2025-01-20,24.356186438519956
2025-01-21,49.8721912788742
2025-01-22,51.032009680708484
2025-01-23,60.310556895382746
2025-01-24,76.54801452106273
2025-01-25,23.196368036685673
2025-01-26,23.196368036685673
2025-01-27,56.8311016898799
2025-01-28,61.47037529721703
2025-01-29,59.15073849354847
2025-01-30,68.42928570822274
2025-01-31,92.78547214674269
2025-02-01,24.356186438519956
2025-02-02,25.516004840354242
2025-02-03,53.35164648437705
2025-02-04,60.310556895382746
2025-02-05,64.94983050271989
2025-02-06,68.42928570822274
2025-02-07,90.46583534307412
2025-02-08,26.675823242188525
2025-02-09,23.196368036685673
2025-02-10,52.19182808254276
2025-02-11,67.26946730638845
2025-02-12,69.58910411005702
2025-02-13,76.54801452106273
2025-02-14,74.22837771739415
2025-02-15,24.356186438519956
2025-02-16,23.196368036685673
2025-02-17,31.31509684952566
2025-02-18,55.671283288045615
2025-02-19,62.63019369905132
2025-02-20,63.7900121008856
2025-02-21,84.6667433339027
2025-02-22,25.516004840354242
2025-02-23,25.516004840354242
2025-02-24,51.032009680708484
2025-02-25,60.310556895382746
2025-02-26,57.99092009171418
2025-02-27,62.63019369905132
2025-02-28,88.14619853940556
2025-03-01,25.516004840354242
2025-03-02,23.196368036685673
2025-03-03,57.99092009171418
2025-03-04,62.63019369905132
2025-03-05,75.38819611922844
2025-03-06,73.06855931555987
2025-03-07,86.98638013757127
2025-03-08,25.516004840354242
2025-03-09,23.196368036685673
2025-03-10,48.71237287703991
2025-03-11,52.19182808254276
2025-03-12,55.671283288045615
2025-03-13,62.63019369905132
2025-03-14,75.38819611922844
2025-03-15,23.196368036685673
2025-03-16,20.876731233017104
2025-03-17,47.55255447520563
2025-03-18,51.032009680708484
2025-03-19,52.19182808254276
2025-03-20,57.99092009171418
2025-03-21,73.06855931555987
2025-03-22,24.356186438519956
2025-03-23,22.03654963485139
2025-03-24,48.71237287703991
2025-03-25,51.032009680708484
2025-03-26,54.51146488621133
2025-03-27,63.7900121008856
2025-03-28,83.50692493206842
2025-03-29,24.356186438519956
2025-03-30,25.516004840354242
2025-03-31,49.8721912788742
2025-04-01,55.671283288045615
2025-04-02,59.15073849354847
2025-04-03,67.26946730638845
2025-04-04,86.98638013757127
2025-04-05,24.356186438519956
2025-04-06,23.196368036685673
2025-04-07,54.51146488621133
2025-04-08,60.310556895382746
2025-04-09,61.47037529721703
2025-04-10,68.42928570822274
2025-04-11,93.94529054857698
2025-04-12,24.356186438519956
2025-04-13,23.196368036685673
2025-04-14,52.19182808254276
2025-04-15,63.7900121008856
2025-04-16,61.47037529721703
2025-04-17,74.22837771739415
2025-04-18,38.27400726053136
2025-04-19,20.876731233017104
2025-04-20,18.55709442934854
2025-04-21,42.913280867868494
2025-04-22,60.310556895382746
2025-04-23,69.58910411005702
2025-04-24,71.90874091372558
2025-04-25,84.6667433339027
2025-04-26,20.876731233017104
2025-04-27,20.876731233017104
2025-04-28,57.99092009171418
2025-04-29,70.74892251189131
2025-04-30,75.38819611922844
2025-05-01,83.50692493206842
2025-05-02,113.6622033797598
2025-05-03,28.99546004585709
2025-05-04,30.155278447691373
2025-05-05,82.34710653023414
2025-05-06,88.14619853940556
2025-05-07,100.90420095958268
2025-05-08,98.58456415591411
2025-05-09,115.98184018342836
2025-05-10,26.675823242188525
2025-05-11,26.675823242188525
2025-05-12,84.6667433339027
2025-05-13,93.94529054857698
2025-05-14,100.90420095958268
2025-05-15,98.58456415591411
2025-05-16,107.86311137058838
2025-05-17,23.196368036685673
2025-05-18,23.196368036685673
2025-05-19,90.46583534307412
2025-05-20,92.78547214674269
2025-05-21,90.46583534307412
2025-05-22,83.50692493206842
2025-05-23,75.38819611922844
2025-05-24,22.03654963485139
2025-05-25,20.876731233017104
2025-05-26,20.876731233017104
2025-05-27,55.671283288045615
2025-05-28,62.63019369905132
2025-05-29,55.671283288045615
2025-05-30,51.032009680708484
2025-05-31,22.03654963485139
2025-06-01,22.03654963485139
2025-06-02,38.27400726053136
2025-06-03,45.23291767153706
2025-06-04,41.75346246603421
2025-06-05,44.07309926970278
2025-06-06,39.43382566236564
2025-06-07,19.71691283118282
2025-06-08,18.55709442934854
2025-06-09,34.79455205502851
2025-06-10,34.79455205502851
2025-06-11,34.79455205502851
2025-06-12,37.11418885869708
2025-06-13,31.31509684952566
2025-06-14,18.55709442934854
2025-06-15,20.876731233017104
2025-06-16,27.835641644022807
2025-06-17,26.675823242188525
2025-06-18,27.835641644022807
2025-06-19,20.876731233017104
2025-06-20,24.356186438519956
2025-06-21,15.077639223845686
2025-06-22,18.55709442934854
2025-06-23,22.03654963485139
2025-06-24,23.196368036685673
2025-06-25,22.03654963485139
2025-06-26,20.876731233017104
2025-06-27,20.876731233017104
2025-06-28,16.237457625679973
2025-06-29,17.397276027514256
2025-06-30,16.237457625679973
2025-07-01,19.71691283118282
2025-07-02,18.55709442934854
2025-07-03,18.55709442934854
2025-07-04,18.55709442934854
2025-07-05,17.397276027514256
2025-07-06,17.397276027514256
2025-07-07,18.55709442934854
2025-07-08,18.55709442934854
2025-07-09,19.71691283118282
2025-07-10,19.71691283118282
2025-07-11,19.71691283118282
2025-07-12,17.397276027514256
2025-07-13,18.55709442934854
2025-07-14,17.397276027514256
2025-07-15,19.71691283118282
2025-07-16,20.876731233017104
2025-07-17,19.71691283118282
2025-07-18,19.71691283118282
2025-07-19,22.03654963485139
2025-07-20,22.03654963485139
2025-07-21,19.71691283118282
2025-07-22,19.71691283118282
2025-07-23,20.876731233017104
2025-07-24,20.876731233017104
2025-07-25,20.876731233017104
2025-07-26,17.397276027514256
2025-07-27,17.397276027514256
2025-07-28,18.55709442934854
2025-07-29,18.55709442934854
2025-07-30,19.71691283118282
2025-07-31,19.71691283118282
2025-08-01,23.196368036685673
2025-08-02,30.155278447691373
2025-08-03,23.196368036685673
2025-08-04,24.356186438519956
2025-08-05,28.99546004585709
2025-08-06,33.634733653194225
2025-08-07,37.11418885869708
2025-08-08,40.59364406419993
2025-08-09,30.155278447691373
2025-08-10,26.675823242188525
2025-08-11,38.27400726053136
2025-08-12,44.07309926970278
2025-08-13,48.71237287703991
2025-08-14,51.032009680708484
2025-08-15,70.74892251189131
2025-08-16,28.99546004585709
2025-08-17,30.155278447691373
2025-08-18,48.71237287703991
2025-08-19,53.35164648437705
2025-08-20,60.310556895382746
2025-08-21,59.15073849354847
2025-08-22,82.34710653023414
2025-08-23,25.516004840354242
2025-08-24,23.196368036685673
2025-08-25,49.8721912788742
2025-08-26,57.99092009171418
2025-08-27,60.310556895382746
2025-08-28,66.10964890455416
2025-08-29,83.50692493206842
2025-08-30,22.03654963485139
2025-08-31,24.356186438519956
2025-09-01,24.356186438519956
2025-09-02,49.8721912788742
2025-09-03,61.47037529721703
2025-09-04,64.94983050271989
2025-09-05,89.30601694123985
2025-09-06,24.356186438519956
2025-09-07,23.196368036685673
2025-09-08,57.99092009171418
2025-09-09,63.7900121008856
2025-09-10,60.310556895382746
2025-09-11,67.26946730638845
2025-09-12,90.46583534307412
2025-09-13,26.675823242188525
2025-09-14,20.876731233017104
2025-09-15,54.51146488621133
2025-09-16,61.47037529721703
2025-09-17,61.47037529721703
2025-09-18,67.26946730638845
2025-09-19,100.90420095958268
2025-09-20,26.675823242188525
2025-09-21,24.356186438519956
2025-09-22,56.8311016898799
2025-09-23,61.47037529721703
2025-09-24,64.94983050271989
2025-09-25,67.26946730638845
2025-09-26,91.6256537449084
2025-09-27,28.99546004585709
2025-09-28,23.196368036685673
2025-09-29,59.15073849354847
2025-09-30,62.63019369905132
2025-10-01,63.7900121008856
2025-10-02,64.94983050271989
2025-10-03,95.10510895041126
2025-10-04,26.675823242188525
2025-10-05,25.516004840354242
2025-10-06,52.19182808254276
2025-10-07,59.15073849354847
2025-10-08,63.7900121008856
2025-10-09,70.74892251189131
2025-10-10,80.02746972656557
2025-10-11,25.516004840354242
2025-10-12,25.516004840354242
2025-10-13,42.913280867868494
2025-10-14,57.99092009171418
2025-10-15,60.310556895382746
2025-10-16,61.47037529721703
2025-10-17,77.707832922897
2025-10-18,24.356186438519956
2025-10-19,23.196368036685673
2025-10-20,55.671283288045615
2025-10-21,56.8311016898799
2025-10-22,57.99092009171418
2025-10-23,64.94983050271989
2025-10-24,93.94529054857698
2025-10-25,24.356186438519956
2025-10-26,24.356186438519956
2025-10-27,56.8311016898799
2025-10-28,62.63019369905132
2025-10-29,68.42928570822274
2025-10-30,73.06855931555987
2025-10-31,85.82656173573699
2025-11-01,23.196368036685673
2025-11-02,23.196368036685673
2025-11-03,48.71237287703991
2025-11-04,46.392736073371346
2025-11-05,59.15073849354847
2025-11-06,60.310556895382746
2025-11-07,97.42474575407982
2025-11-08,26.675823242188525
2025-11-09,23.196368036685673
2025-11-10,55.671283288045615
2025-11-11,51.032009680708484
2025-11-12,62.63019369905132
2025-11-13,67.26946730638845
2025-11-14,92.78547214674269
2025-11-15,24.356186438519956
2025-11-16,24.356186438519956
2025-11-17,55.671283288045615
2025-11-18,62.63019369905132
2025-11-19,66.10964890455416
2025-11-20,81.18728812839986
2025-11-21,107.86311137058838
2025-11-22,26.675823242188525
2025-11-23,23.196368036685673
2025-11-24,41.75346246603421
2025-11-25,47.55255447520563
2025-11-26,27.835641644022807
2025-11-27,24.356186438519956
2025-11-28,20.876731233017104
2025-11-29,22.03654963485139
2025-11-30,20.876731233017104
2025-12-01,51.032009680708484
2025-12-02,68.42928570822274
2025-12-03,62.63019369905132
2025-12-04,75.38819611922844
2025-12-05,92.78547214674269
2025-12-06,24.356186438519956
2025-12-07,24.356186438519956
2025-12-08,61.47037529721703
2025-12-09,66.10964890455416
2025-12-10,70.74892251189131
2025-12-11,74.70314195308194
2025-12-12,90.17247097074787
2025-12-13,25.446817469366053
2025-12-14,25.446817469366053
2025-12-15,68.05148298528185
2025-12-16,79.6662818919982
2025-12-17,82.99211137589823
2025-12-18,96.2442207376308
2025-12-19,91.28108079871454
2025-12-20,23.22959781343269
2025-12-21,22.12098798546601
2025-12-22,26.555427297332734
2025-12-23,26.555427297332734
2025-12-24,22.12098798546601
2025-12-25,18.795158501565968
2025-12-26,17.686548673599287
2025-12-27,19.375067702483108
2025-12-28,18.795158501565968
2025-12-29,19.903768329532646
2025-12-30,21.012378157499327
2025-12-31,22.12098798546601
2026-01-01,22.700897186383152
2026-01-02,18.795158501565968
2026-01-03,19.903768329532646
2026-01-04,18.795158501565968
2026-01-05,31.51856723624899
2026-01-06,47.56780545483206
2026-01-07,52.00224476669878
2026-01-08,60.29121418951509
2026-01-09,87.95525131481449
2026-01-10,24.320228844278784
2026-01-11,22.20542633608063
2026-01-12,50.75526019675573
2026-01-13,59.21447022954835
2026-01-14,66.61627900824189
2026-01-15,67.67368026234097
2026-01-16,90.93650785252068
2026-01-17,25.377630098377864
2026-01-18,22.20542633608063
2026-01-19,24.320228844278784
2026-01-20,57.09966772135019
2026-01-21,64.50147650004374
2026-01-22,70.8458840246382
2026-01-23,87.76430409022343
2026-01-24,33.83684013117048
2026-01-25,27.492432606576017
2026-01-26,39.12384640166587
2026-01-27,53.92746395905296
2026-01-28,57.09966772135019
2026-01-29,60.27187148364742
2026-01-30,81.41989656562897
2026-01-31,27.492432606576017
2026-02-01,24.320228844278784
2026-02-02,48.64045768855757
2026-02-03,57.09966772135019
2026-02-04,60.27187148364742
2026-02-05,62.386673991845576
2026-02-06,86.70690283612436
2026-02-07,26.43503135247694
2026-02-08,23.262827590179707
2026-02-09,46.525655180359415
2026-02-10,61.3292727377465
2026-02-11,61.3292727377465
2026-02-12,64.50147650004374
2026-02-13,71.90328527873727
2026-02-14,21.14802508198155
2026-02-15,24.320228844278784
2026-02-16,26.43503135247694
2026-02-17,42.2960501639631
2026-02-18,50.75526019675573
2026-02-19,56.04226646725111
2026-02-20,77.19029154923267
2026-02-21,26.43503135247694
2026-02-22,22.20542633608063
2026-02-23,50.75526019675573
2026-02-24,59.21447022954835
2026-02-25,53.92746395905296
2026-02-26,63.44407524594465
2026-02-27,87.76430409022343
2026-02-28,22.20542633608063
2026-03-01,21.14802508198155
2026-03-02,54.984865213152034
2026-03-03,61.3292727377465
2026-03-04,63.44407524594465
2026-03-05,66.61627900824189
2026-03-06,88.82170534432252
2026-03-07,25.377630098377864
2026-03-08,26.43503135247694
2026-03-09,50.75526019675573
2026-03-10,52.87006270495388
2026-03-11,62.386673991845576
2026-03-12,68.73108151644004
2026-03-13,75.07548904103452
2026-03-14,24.320228844278784
2026-03-15,20.090623827882474
2026-03-16,44.41085267216126
2026-03-17,48.64045768855757
2026-03-18,51.812661450854804
2026-03-19,53.92746395905296
2026-03-20,62.386673991845576
2026-03-21,23.262827590179707
2026-03-22,21.14802508198155
2026-03-23,46.525655180359415
2026-03-24,54.984865213152034
2026-03-25,57.09966772135019
2026-03-26,60.27187148364742
2026-03-27,82.47729781972805
2026-03-28,22.20542633608063
2026-03-29,22.20542633608063
2026-03-30,47.58305643445849
2026-03-31,48.64045768855757
2026-04-01,52.87006270495388
2026-04-02,64.50147650004374
2026-04-03,37.00904389346771
2026-04-04,23.262827590179707
2026-04-05,20.090623827882474
2026-04-06,34.89424138526956
2026-04-07,45.46825392626034
2026-04-08,49.697858942656644
2026-04-09,50.75526019675573
2026-04-10,70.8458840246382
2026-04-11,20.090623827882474
2026-04-12,19.033222573783398
2026-04-13,50.75526019675573
2026-04-14,53.92746395905296
2026-04-15,56.04226646725111
2026-04-16,65.55887775414281
2026-04-17,84.5921003279262
2026-04-18,22.20542633608063
2026-04-19,22.20542633608063
2026-04-20,53.92746395905296
2026-04-21,65.55887775414281
2026-04-22,64.50147650004374
2026-04-23,71.90328527873727
2026-04-24,84.5921003279262
2026-04-25,22.20542633608063
2026-04-26,21.14802508198155
2026-04-27,59.21447022954835
2026-04-28,66.61627900824189
2026-04-29,67.67368026234097
2026-04-30,76.13289029513359
2026-05-01,105.74012540990776
2026-05-02,23.262827590179707
2026-05-03,21.14802508198155
2026-05-04,61.3292727377465
2026-05-05,71.90328527873727
2026-05-06,78.24769280333174
2026-05-07,91.99390910661975
2026-05-08,105.74012540990776
2026-05-09,23.262827590179707
2026-05-10,20.090623827882474
2026-05-11,71.90328527873727
2026-05-12,85.64950158202528
2026-05-13,84.5921003279262
2026-05-14,90.93650785252068
2026-05-15,96.22351412301606
2026-05-16,20.090623827882474
2026-05-17,20.090623827882474
2026-05-18,75.07548904103452
2026-05-19,83.53469907382713
2026-05-20,82.47729781972805
2026-05-21,80.3624953115299
2026-05-22,68.73108151644004
2026-05-23,22.20542633608063
2026-05-24,21.14802508198155
2026-05-25,21.14802508198155
2026-05-26,50.75526019675573
2026-05-27,49.697858942656644
2026-05-28,48.64045768855757
2026-05-29,48.64045768855757
2026-05-30,19.033222573783398
2026-05-31,21.14802508198155
