Time,siobhan
2024-09-24,36.650575287643825
2024-09-25,73.30115057528765
2024-09-26,73.30115057528765
2024-09-27,36.650575287643825
2024-09-28,36.650575287643825
2024-09-29,36.650575287643825
2024-09-30,36.650575287643825
2024-10-01,36.650575287643825
2024-10-02,36.650575287643825
2024-10-03,36.650575287643825
2024-10-04,0.0
2024-10-05,36.650575287643825
2024-10-06,36.650575287643825
2024-10-07,36.650575287643825
2024-10-08,36.650575287643825
2024-10-09,36.650575287643825
2024-10-10,36.650575287643825
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,36.650575287643825
2024-10-14,36.650575287643825
2024-10-15,36.650575287643825
2024-10-16,0.0
2024-10-17,36.650575287643825
2024-10-18,36.650575287643825
2024-10-19,36.650575287643825
2024-10-20,36.650575287643825
2024-10-21,36.650575287643825
2024-10-22,36.650575287643825
2024-10-23,36.650575287643825
2024-10-24,36.650575287643825
2024-10-25,36.650575287643825
2024-10-26,36.650575287643825
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,36.650575287643825
2024-10-30,36.650575287643825
2024-10-31,36.650575287643825
2024-11-01,36.650575287643825
2024-11-02,36.650575287643825
2024-11-03,0.0
2024-11-04,36.650575287643825
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,36.650575287643825
2024-11-08,36.650575287643825
2024-11-09,36.650575287643825
2024-11-10,36.650575287643825
2024-11-11,36.650575287643825
2024-11-12,36.650575287643825
2024-11-13,36.650575287643825
2024-11-14,36.650575287643825
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,36.650575287643825
2024-11-18,36.650575287643825
2024-11-19,36.650575287643825
2024-11-20,36.650575287643825
2024-11-21,36.650575287643825
2024-11-22,36.650575287643825
2024-11-23,36.650575287643825
2024-11-24,0.0
2024-11-25,36.650575287643825
2024-11-26,36.650575287643825
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,36.650575287643825
2024-11-30,36.650575287643825
2024-12-01,36.650575287643825
2024-12-02,0.0
2024-12-03,36.650575287643825
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,36.650575287643825
2024-12-08,36.650575287643825
2024-12-09,36.650575287643825
2024-12-10,36.650575287643825
2024-12-11,36.650575287643825
2024-12-12,36.650575287643825
2024-12-13,36.650575287643825
2024-12-14,36.650575287643825
2024-12-15,36.650575287643825
2024-12-16,36.650575287643825
2024-12-17,36.650575287643825
2024-12-18,36.650575287643825
2024-12-19,36.650575287643825
2024-12-20,36.650575287643825
2024-12-21,36.650575287643825
2024-12-22,36.650575287643825
2024-12-23,36.650575287643825
2024-12-24,36.650575287643825
2024-12-25,36.650575287643825
2024-12-26,36.650575287643825
2024-12-27,0.0
2024-12-28,36.650575287643825
2024-12-29,36.650575287643825
2024-12-30,36.650575287643825
2024-12-31,36.650575287643825
2025-01-01,36.650575287643825
2025-01-02,36.650575287643825
2025-01-03,36.650575287643825
2025-01-04,36.650575287643825
2025-01-05,36.650575287643825
2025-01-06,36.650575287643825
2025-01-07,36.650575287643825
2025-01-08,36.650575287643825
2025-01-09,36.650575287643825
2025-01-10,36.650575287643825
2025-01-11,36.650575287643825
2025-01-12,36.650575287643825
2025-01-13,36.650575287643825
2025-01-14,36.650575287643825
2025-01-15,36.650575287643825
2025-01-16,36.650575287643825
2025-01-17,36.650575287643825
2025-01-18,36.650575287643825
2025-01-19,36.650575287643825
2025-01-20,36.650575287643825
2025-01-21,36.650575287643825
2025-01-22,36.650575287643825
2025-01-23,36.650575287643825
2025-01-24,36.650575287643825
2025-01-25,36.650575287643825
2025-01-26,36.650575287643825
2025-01-27,36.650575287643825
2025-01-28,36.650575287643825
2025-01-29,36.650575287643825
2025-01-30,36.650575287643825
2025-01-31,36.650575287643825
2025-02-01,36.650575287643825
2025-02-02,36.650575287643825
2025-02-03,36.650575287643825
2025-02-04,36.650575287643825
2025-02-05,36.650575287643825
2025-02-06,36.650575287643825
2025-02-07,36.650575287643825
2025-02-08,36.650575287643825
2025-02-09,36.650575287643825
2025-02-10,36.650575287643825
2025-02-11,36.650575287643825
2025-02-12,36.650575287643825
2025-02-13,36.650575287643825
2025-02-14,36.650575287643825
2025-02-15,36.650575287643825
2025-02-16,73.30115057528765
2025-02-17,36.650575287643825
2025-02-18,36.650575287643825
2025-02-19,36.650575287643825
2025-02-20,36.650575287643825
2025-02-21,36.650575287643825
2025-02-22,0.0
2025-02-23,36.650575287643825
2025-02-24,36.650575287643825
2025-02-25,36.650575287643825
2025-02-26,36.650575287643825
2025-02-27,36.650575287643825
2025-02-28,36.650575287643825
2025-03-01,36.650575287643825
2025-03-02,36.650575287643825
2025-03-03,0.0
2025-03-04,36.650575287643825
2025-03-05,36.650575287643825
2025-03-06,36.650575287643825
2025-03-07,36.650575287643825
2025-03-08,36.650575287643825
2025-03-09,36.650575287643825
2025-03-10,36.650575287643825
2025-03-11,36.650575287643825
2025-03-12,36.650575287643825
2025-03-13,36.650575287643825
2025-03-14,36.650575287643825
2025-03-15,36.650575287643825
2025-03-16,36.650575287643825
2025-03-17,36.650575287643825
2025-03-18,36.650575287643825
2025-03-19,36.650575287643825
2025-03-20,36.650575287643825
2025-03-21,36.650575287643825
2025-03-22,36.650575287643825
2025-03-23,0.0
2025-03-24,36.650575287643825
2025-03-25,36.650575287643825
2025-03-26,36.650575287643825
2025-03-27,36.650575287643825
2025-03-28,0.0
2025-03-29,36.650575287643825
2025-03-30,36.650575287643825
2025-03-31,36.650575287643825
2025-04-01,36.650575287643825
2025-04-02,36.650575287643825
2025-04-03,36.650575287643825
2025-04-04,36.650575287643825
2025-04-05,36.650575287643825
2025-04-06,36.650575287643825
2025-04-07,0.0
2025-04-08,3665.0575287643824
2025-04-09,733.0115057528765
2025-04-10,36.650575287643825
2025-04-11,36.650575287643825
2025-04-12,36.650575287643825
2025-04-13,36.650575287643825
2025-04-14,36.650575287643825
2025-04-15,41.648381008686165
2025-04-16,38.31651052799127
2025-04-17,33.31870480694893
2025-04-18,34.429328300513895
2025-04-19,34.151672427122655
2025-04-20,33.874016553731416
2025-04-21,38.03885465460003
2025-04-22,40.5377575151212
2025-04-23,42.48134862885989
2025-04-24,37.76119878120879
2025-04-25,36.928231161035065
2025-04-26,33.59636068034017
2025-04-27,40.26010164172996
2025-04-28,37.48354290781755
2025-04-29,32.76339306016645
2025-04-30,38.87182227477375
2025-05-01,34.151672427122655
2025-05-02,32.76339306016645
2025-05-03,33.59636068034017
2025-05-04,39.149478148164995
2025-05-05,33.874016553731416
2025-05-06,37.48354290781755
2025-05-07,35.26229592068762
2025-05-08,36.37291941425258
2025-05-09,37.20588703442631
2025-05-10,40.26010164172996
2025-05-11,35.26229592068762
2025-05-12,34.98464004729638
2025-05-13,37.76119878120879
2025-05-14,38.03885465460003
2025-05-15,31.652769566601485
2025-05-16,29.986834326254037
2025-05-17,21.657158124516805
2025-05-18,42.203692755468644
2025-05-19,34.429328300513895
2025-05-20,43.31431624903361
2025-05-21,37.76119878120879
2025-05-22,32.76339306016645
2025-05-23,34.98464004729638
2025-05-24,29.431522579471554
2025-05-25,27.210275592341628
2025-05-26,27.76558733912411
2025-05-27,39.98244576833872
2025-05-28,34.429328300513895
2025-05-29,35.53995179407886
2025-05-30,33.874016553731416
2025-05-31,39.98244576833872
2025-06-01,41.648381008686165
2025-06-02,34.429328300513895
2025-06-03,33.31870480694893
2025-06-04,37.76119878120879
2025-06-05,33.874016553731416
2025-06-06,43.869627995816096
2025-06-07,37.76119878120879
2025-06-08,41.648381008686165
2025-06-09,38.31651052799127
2025-06-10,35.53995179407886
2025-06-11,36.09526354086134
2025-06-12,52.199304197553325
2025-06-13,39.427134021556235
2025-06-14,30.54214607303652
2025-06-15,25.54434035199418
2025-06-16,33.874016553731416
2025-06-17,39.427134021556235
2025-06-18,34.98464004729638
2025-06-19,40.5377575151212
2025-06-20,47.201498476510984
2025-06-21,31.097457819819002
2025-06-22,30.54214607303652
2025-06-23,46.09087498294602
2025-06-24,44.424939742598575
2025-06-25,44.980251489381054
2025-06-26,36.650575287643825
2025-06-27,31.097457819819002
2025-06-28,41.09306926190368
2025-06-29,31.097457819819002
2025-06-30,42.75900450225113
2025-07-01,31.097457819819002
2025-07-02,16.659352403474465
2025-07-03,29.431522579471554
2025-07-04,34.98464004729638
2025-07-05,33.874016553731416
2025-07-06,37.76119878120879
2025-07-07,33.31870480694893
2025-07-08,37.205887034426304
2025-07-09,45.53556323616354
2025-07-10,36.09526354086134
2025-07-11,30.54214607303652
2025-07-12,42.203692755468644
2025-07-13,43.869627995816096
2025-07-14,37.76119878120879
2025-07-15,36.650575287643825
2025-07-16,43.31431624903361
2025-07-17,36.650575287643825
2025-07-18,27.76558733912411
2025-07-19,39.427134021556235
2025-07-20,37.76119878120879
2025-07-21,31.652769566601485
2025-07-22,18.325287643821913
2025-07-23,40.5377575151212
2025-07-24,41.648381008686165
2025-07-25,38.871822274773756
2025-07-26,55.53117467824822
2025-07-27,34.429328300513895
2025-07-28,43.869627995816096
2025-07-29,42.203692755468644
2025-07-30,39.98244576833872
2025-07-31,52.75461594433581
2025-08-01,44.980251489381054
2025-08-02,29.986834326254037
2025-08-03,34.98464004729638
2025-08-04,37.76119878120879
2025-08-05,33.31870480694893
2025-08-06,34.429328300513895
2025-08-07,42.75900450225113
2025-08-08,46.09087498294602
2025-08-09,39.427134021556235
2025-08-10,25.54434035199418
2025-08-11,29.986834326254037
2025-08-12,37.76119878120879
2025-08-13,39.98244576833872
2025-08-14,38.31651052799127
2025-08-15,32.208081313383964
2025-08-16,33.874016553731416
2025-08-17,44.980251489381054
2025-08-18,52.199304197553325
2025-08-19,41.09306926190368
2025-08-20,36.650575287643825
2025-08-21,30.54214607303652
2025-08-22,27.210275592341628
2025-08-23,26.654963845559145
2025-08-24,38.871822274773756
2025-08-25,37.76119878120879
2025-08-26,45.53556323616354
2025-08-27,34.98464004729638
2025-08-28,35.53995179407886
2025-08-29,34.429328300513895
2025-08-30,36.09526354086134
2025-08-31,26.654963845559145
2025-09-01,30.54214607303652
2025-09-02,39.427134021556235
2025-09-03,33.874016553731416
2025-09-04,34.98464004729638
2025-09-05,40.5377575151212
2025-09-06,47.201498476510984
2025-09-07,42.75900450225113
2025-09-08,42.75900450225113
2025-09-09,38.31651052799127
2025-09-10,37.76119878120879
2025-09-11,37.76119878120879
2025-09-12,34.429328300513895
2025-09-13,28.876210832689075
2025-09-14,35.53995179407886
2025-09-15,29.986834326254037
2025-09-16,38.31651052799127
2025-09-17,36.09526354086134
2025-09-18,33.874016553731416
2025-09-19,42.203692755468644
2025-09-20,31.652769566601485
2025-09-21,36.650575287643825
2025-09-22,37.76119878120879
2025-09-23,39.98244576833872
2025-09-24,34.429328300513895
2025-09-25,36.650575287643825
2025-09-26,31.652769566601485
2025-09-27,30.54214607303652
2025-09-28,28.320899085906593
2025-09-29,26.654963845559145
2025-09-30,48.31212197007595
2025-10-01,32.208081313383964
2025-10-02,35.53995179407886
2025-10-03,37.205887034426304
2025-10-04,34.98464004729638
2025-10-05,26.654963845559145
2025-10-06,33.874016553731416
2025-10-07,26.654963845559145
2025-10-08,27.76558733912411
2025-10-09,42.75900450225113
2025-10-10,32.76339306016645
2025-10-11,32.208081313383964
2025-10-12,31.097457819819002
2025-10-13,30.54214607303652
2025-10-14,33.874016553731416
2025-10-15,39.427134021556235
2025-10-16,35.53995179407886
2025-10-17,31.652769566601485
2025-10-18,41.09306926190368
2025-10-19,27.76558733912411
2025-10-20,37.76119878120879
2025-10-21,32.76339306016645
2025-10-22,32.208081313383964
2025-10-23,32.208081313383964
2025-10-24,34.98464004729638
2025-10-25,39.98244576833872
2025-10-26,29.431522579471554
2025-10-27,39.98244576833872
2025-10-28,30.54214607303652
2025-10-29,26.099652098776662
2025-10-30,34.429328300513895
2025-10-31,38.871822274773756
2025-11-01,23.323093364864253
2025-11-02,25.54434035199418
2025-11-03,37.76119878120879
2025-11-04,32.76339306016645
2025-11-05,44.424939742598575
2025-11-06,27.210275592341628
2025-11-07,33.31870480694893
2025-11-08,45.53556323616354
2025-11-09,31.652769566601485
2025-11-10,36.650575287643825
2025-11-11,37.205887034426304
2025-11-12,41.09306926190368
2025-11-13,36.650575287643825
2025-11-14,43.869627995816096
2025-11-15,32.208081313383964
2025-11-16,42.75900450225113
2025-11-17,40.5377575151212
2025-11-18,33.31870480694893
2025-11-19,35.53995179407886
2025-11-20,26.099652098776662
2025-11-21,46.646186729728505
2025-11-22,35.53995179407886
2025-11-23,29.986834326254037
2025-11-24,31.652769566601485
2025-11-25,43.869627995816096
2025-11-26,26.654963845559145
2025-11-27,29.431522579471554
2025-11-28,31.097457819819002
2025-11-29,24.989028605211697
2025-11-30,34.98464004729638
2025-12-01,26.654963845559145
2025-12-02,35.53995179407886
2025-12-03,27.76558733912411
2025-12-04,33.874016553731416
2025-12-05,24.989028605211697
2025-12-06,32.208081313383964
2025-12-07,29.986834326254037
2025-12-08,33.874016553731416
2025-12-09,31.097457819819002
2025-12-10,34.98464004729638
2025-12-11,43.72212331307699
2025-12-12,22.134379156908
2025-12-13,30.33390416799309
2025-12-14,30.602883295340852
2025-12-15,30.880539168732096
2025-12-16,28.69399916577607
2025-12-17,40.44231330864296
2025-12-18,42.62885331159899
2025-12-19,28.69399916577607
2025-12-20,27.054094163559053
2025-12-21,25.136533287950794
2025-12-22,29.78726916725408
2025-12-23,32.78942329829688
2025-12-24,28.96297829312384
2025-12-25,34.429328300513895
2025-12-26,28.41634329238483
2025-12-27,27.60072916429806
2025-12-28,23.227649158386015
2025-12-29,27.32307329090682
2025-12-30,32.242788297557865
2025-12-31,34.975963301252904
2026-01-01,30.602883295340852
2026-01-02,34.429328300513895
2026-01-03,33.336058299035884
2026-01-04,32.78942329829688
2026-01-05,30.056248294601847
2026-01-06,42.89783243894675
2026-01-07,40.98894830938197
2026-01-08,27.869708291645825
2026-01-09,45.631007442641774
2026-01-10,44.11257688503343
2026-01-11,29.58770400825413
2026-01-12,22.59424669721224
2026-01-13,30.125662262949657
2026-01-14,40.34686910216472
2026-01-15,32.815453536427306
2026-01-16,35.50524480990495
2026-01-17,29.0497457535586
2026-01-18,31.739537027036246
2026-01-19,46.26440990381555
2026-01-20,26.35995448008095
2026-01-21,29.58770400825413
2026-01-22,46.80236815851107
2026-01-23,36.04320306460048
2026-01-24,25.28403797068989
2026-01-25,29.0497457535586
2026-01-26,32.815453536427306
2026-01-27,33.89137004581836
2026-01-28,37.65707782868707
2026-01-29,31.739537027036246
2026-01-30,30.66362051764519
2026-01-31,36.581161319296015
2026-02-01,48.95420117729319
2026-02-02,32.815453536427306
2026-02-03,34.96728655520943
2026-02-04,37.65707782868707
2026-02-05,45.18849339442448
2026-02-06,33.89137004581836
2026-02-07,40.88482735686025
2026-02-08,38.195036083382604
2026-02-09,27.97382924416754
2026-02-10,37.65707782868707
2026-02-11,29.58770400825413
2026-02-12,33.89137004581836
2026-02-13,33.35341179112284
2026-02-14,34.96728655520943
2026-02-15,53.257867214857434
2026-02-16,53.79582546955296
2026-02-17,46.26440990381555
2026-02-18,42.49870212094684
2026-02-19,39.27095259277366
2026-02-20,37.11911957399154
2026-02-21,39.80891084746919
2026-02-22,34.429328300513895
2026-02-23,44.11257688503343
2026-02-24,41.42278561155578
2026-02-25,44.11257688503343
2026-02-26,31.201578772340717
2026-02-27,35.50524480990495
2026-02-28,32.277495281731774
2026-03-01,26.35995448008095
2026-03-02,40.88482735686025
2026-03-03,29.0497457535586
2026-03-04,31.739537027036246
2026-03-05,33.89137004581836
2026-03-06,27.43587098947201
2026-03-07,35.50524480990495
2026-03-08,38.73299433807813
2026-03-09,27.97382924416754
2026-03-10,41.42278561155578
2026-03-11,37.65707782868707
2026-03-12,37.11911957399154
2026-03-13,31.739537027036246
2026-03-14,30.66362051764519
2026-03-15,40.34686910216472
2026-03-16,39.80891084746919
2026-03-17,37.11911957399154
2026-03-18,40.88482735686025
2026-03-19,45.726451649120015
2026-03-20,40.34686910216472
2026-03-21,35.50524480990495
2026-03-22,31.739537027036246
2026-03-23,35.50524480990495
2026-03-24,31.739537027036246
2026-03-25,41.960743866251306
2026-03-26,28.511787498863068
2026-03-27,30.66362051764519
2026-03-28,39.80891084746919
2026-03-29,46.26440990381555
2026-03-30,36.04320306460048
2026-03-31,41.42278561155578
2026-04-01,47.340326413206604
2026-04-02,37.65707782868707
2026-04-03,37.11911957399154
2026-04-04,37.11911957399154
2026-04-05,30.125662262949657
2026-04-06,39.27095259277366
2026-04-07,43.574618630337895
2026-04-08,40.88482735686025
2026-04-09,37.11911957399154
2026-04-10,32.277495281731774
2026-04-11,35.50524480990495
2026-04-12,44.11257688503343
2026-04-13,37.65707782868707
2026-04-14,40.34686910216472
2026-04-15,40.34686910216472
2026-04-16,33.89137004581836
2026-04-17,41.960743866251306
2026-04-18,35.50524480990495
2026-04-19,33.35341179112284
2026-04-20,45.18849339442448
2026-04-21,43.03666037564237
2026-04-22,29.58770400825413
2026-04-23,29.58770400825413
2026-04-24,38.195036083382604
2026-04-25,36.04320306460048
2026-04-26,41.42278561155578
2026-04-27,34.429328300513895
2026-04-28,37.65707782868707
2026-04-29,36.581161319296015
2026-04-30,41.42278561155578
2026-05-01,30.66362051764519
2026-05-02,31.739537027036246
2026-05-03,39.27095259277366
2026-05-04,36.581161319296015
2026-05-05,42.49870212094684
2026-05-06,31.201578772340717
2026-05-07,38.195036083382604
2026-05-08,33.35341179112284
2026-05-09,34.429328300513895
2026-05-10,34.96728655520943
2026-05-11,38.73299433807813
2026-05-12,35.50524480990495
2026-05-13,32.277495281731774
2026-05-14,41.960743866251306
2026-05-15,44.65053513972896
2026-05-16,41.42278561155578
2026-05-17,29.0497457535586
2026-05-18,32.815453536427306
2026-05-19,36.04320306460048
2026-05-20,31.201578772340717
2026-05-21,29.58770400825413
2026-05-22,31.739537027036246
2026-05-23,40.88482735686025
2026-05-24,33.89137004581836
2026-05-25,39.80891084746919
2026-05-26,39.27095259277366
2026-05-27,41.960743866251306
2026-05-28,37.11911957399154
2026-05-29,38.195036083382604
2026-05-30,30.66362051764519
2026-05-31,36.581161319296015
