Time,telfar
2024-11-03,1.78669736249437
2024-11-04,1.3662979830839301
2024-11-05,1.5764976727891502
2024-11-06,0.73569891396827
2024-11-07,1.2086482158050151
2024-11-08,1.4188479055102352
2024-11-09,1.78669736249437
2024-11-10,2.1019968970522003
2024-11-11,1.78669736249437
2024-11-12,1.5764976727891502
2024-11-13,1.8392472849206751
2024-11-14,1.4188479055102352
2024-11-15,2.7851458885941653
2024-11-16,2.364746509183725
2024-11-17,2.574946198888945
2024-11-18,1.6815975176417601
2024-11-19,3.205545268004605
2024-11-20,2.20709674190481
2024-11-21,5.2549922426305
2024-11-22,3.3631950352835203
2024-11-23,3.6784945698413503
2024-11-24,3.88869425954657
2024-11-25,3.0478955007256903
2024-11-26,3.625944647415045
2024-11-27,3.8361443371202655
2024-11-28,3.6784945698413503
2024-11-29,3.7310444922676553
2024-11-30,3.4157449577098253
2024-12-01,2.7325959661678603
2024-12-02,4.256543716530706
2024-12-03,2.680046043741555
2024-12-04,2.62749612131525
2024-12-05,2.049446974625895
2024-12-06,2.1019968970522003
2024-12-07,2.1019968970522003
2024-12-08,2.4172964316100303
2024-12-09,2.1545468194785053
2024-12-10,1.944347129773285
2024-12-11,2.31219658675742
2024-12-12,2.52239627646264
2024-12-13,2.574946198888945
2024-12-14,2.7851458885941653
2024-12-15,3.5208448025624355
2024-12-16,2.574946198888945
2024-12-17,2.259646664331115
2024-12-18,2.4172964316100303
2024-12-19,2.62749612131525
2024-12-20,2.62749612131525
2024-12-21,2.7851458885941653
2024-12-22,2.4698463540363353
2024-12-23,2.31219658675742
2024-12-24,2.574946198888945
2024-12-25,3.57339472498874
2024-12-26,3.1529953455783004
2024-12-27,3.310645112857215
2024-12-28,2.52239627646264
2024-12-29,1.9968970521995901
2024-12-30,1.944347129773285
2024-12-31,1.944347129773285
2025-01-01,1.5764976727891502
2025-01-02,2.1019968970522003
2025-01-03,1.8917972073469802
2025-01-04,1.6815975176417601
2025-01-05,1.7341474400680652
2025-01-06,1.5239477503628451
2025-01-07,1.629047595215455
2025-01-08,1.47139782793654
2025-01-09,1.6815975176417601
2025-01-10,1.4188479055102352
2025-01-11,1.5764976727891502
2025-01-12,1.7341474400680652
2025-01-13,1.47139782793654
2025-01-14,1.313748060657625
2025-01-15,1.47139782793654
2025-01-16,1.8392472849206751
2025-01-17,1.78669736249437
2025-01-18,1.313748060657625
2025-01-19,1.47139782793654
2025-01-20,1.47139782793654
2025-01-21,1.5239477503628451
2025-01-22,1.5764976727891502
2025-01-23,1.15609829337871
2025-01-24,1.7341474400680652
2025-01-25,1.5764976727891502
2025-01-26,1.5764976727891502
2025-01-27,1.26119813823132
2025-01-28,1.2086482158050151
2025-01-29,1.2086482158050151
2025-01-30,1.3662979830839301
2025-01-31,1.5764976727891502
2025-02-01,1.47139782793654
2025-02-02,1.6815975176417601
2025-02-03,1.26119813823132
2025-02-04,1.313748060657625
2025-02-05,1.313748060657625
2025-02-06,1.26119813823132
2025-02-07,1.313748060657625
2025-02-08,1.26119813823132
2025-02-09,1.629047595215455
2025-02-10,0.9984485260997951
2025-02-11,0.9458986036734901
2025-02-12,1.26119813823132
2025-02-13,1.47139782793654
2025-02-14,1.313748060657625
2025-02-15,1.5764976727891502
2025-02-16,1.5239477503628451
2025-02-17,1.2086482158050151
2025-02-18,1.15609829337871
2025-02-19,1.2086482158050151
2025-02-20,1.4188479055102352
2025-02-21,1.47139782793654
2025-02-22,1.4188479055102352
2025-02-23,1.4188479055102352
2025-02-24,1.26119813823132
2025-02-25,1.629047595215455
2025-02-26,1.47139782793654
2025-02-27,1.3662979830839301
2025-02-28,1.5764976727891502
2025-03-01,1.78669736249437
2025-03-02,1.47139782793654
2025-03-03,1.6815975176417601
2025-03-04,1.4188479055102352
2025-03-05,1.103548370952405
2025-03-06,1.15609829337871
2025-03-07,1.15609829337871
2025-03-08,1.313748060657625
2025-03-09,1.26119813823132
2025-03-10,1.3662979830839301
2025-03-11,0.9458986036734901
2025-03-12,1.629047595215455
2025-03-13,0.9458986036734901
2025-03-14,1.47139782793654
2025-03-15,1.4188479055102352
2025-03-16,1.313748060657625
2025-03-17,1.0509984485261001
2025-03-18,1.313748060657625
2025-03-19,1.47139782793654
2025-03-20,1.629047595215455
2025-03-21,1.3662979830839301
2025-03-22,1.103548370952405
2025-03-23,1.4188479055102352
2025-03-24,1.2086482158050151
2025-03-25,0.9984485260997951
2025-03-26,1.0509984485261001
2025-03-27,1.15609829337871
2025-03-28,1.944347129773285
2025-03-29,1.5764976727891502
2025-03-30,1.5239477503628451
2025-03-31,1.313748060657625
2025-04-01,1.2086482158050151
2025-04-02,1.103548370952405
2025-04-03,1.26119813823132
2025-04-04,1.3662979830839301
2025-04-05,1.26119813823132
2025-04-06,1.47139782793654
2025-04-07,0.893348681247185
2025-04-08,1.15609829337871
2025-04-09,0.9984485260997951
2025-04-10,1.0509984485261001
2025-04-11,1.313748060657625
2025-04-12,1.15609829337871
2025-04-13,1.6815975176417601
2025-04-14,1.26119813823132
2025-04-15,1.1031242555139145
2025-04-16,1.245566454926954
2025-04-17,1.3142529599891615
2025-04-18,1.2667722268514816
2025-04-19,1.3617336931268413
2025-04-20,1.245566454926954
2025-04-21,0.9606820561008749
2025-04-22,1.0556435223762346
2025-04-23,1.0344377504517073
2025-04-24,1.1031242555139145
2025-04-25,0.8919955510386676
2025-04-26,1.3617336931268413
2025-04-27,1.3142529599891615
2025-04-28,1.1031242555139145
2025-04-29,0.9394762841763475
2025-04-30,0.8919955510386676
2025-05-01,1.2192914937138015
2025-05-02,1.2667722268514816
2025-05-03,1.245566454926954
2025-05-04,1.2192914937138015
2025-05-05,1.0081627892385547
2025-05-06,1.0344377504517073
2025-05-07,1.2667722268514816
2025-05-08,0.9394762841763475
2025-05-09,1.2192914937138015
2025-05-10,1.3829394650513687
2025-05-11,1.4779009313267286
2025-05-12,1.0556435223762346
2025-05-13,0.9394762841763475
2025-05-14,1.0081627892385547
2025-05-15,0.720996245433931
2025-05-16,1.060288596226369
2025-05-17,1.102700140075424
2025-05-18,1.1451116839244788
2025-05-19,1.060288596226369
2025-05-20,0.9754655085282596
2025-05-21,1.102700140075424
2025-05-22,1.1451116839244788
2025-05-23,1.060288596226369
2025-05-24,1.441992490867862
2025-05-25,1.5692271224150263
2025-05-26,1.5268155785659716
2025-05-27,1.441992490867862
2025-05-28,1.3571694031697525
2025-05-29,1.2299347716225881
2025-05-30,1.3147578593206979
2025-05-31,1.272346315471643
2025-06-01,1.3147578593206979
2025-06-02,1.0178770523773144
2025-06-03,0.8906424208301501
2025-06-04,1.0178770523773144
2025-06-05,0.9330539646792049
2025-06-06,1.3147578593206979
2025-06-07,1.2299347716225881
2025-06-08,1.2299347716225881
2025-06-09,1.0178770523773144
2025-06-10,0.8906424208301501
2025-06-11,0.9754655085282596
2025-06-12,1.1875232277735335
2025-06-13,1.2299347716225881
2025-06-14,1.1451116839244788
2025-06-15,0.8906424208301501
2025-06-16,1.0178770523773144
2025-06-17,1.1875232277735335
2025-06-18,1.272346315471643
2025-06-19,1.272346315471643
2025-06-20,1.1451116839244788
2025-06-21,1.1451116839244788
2025-06-22,1.102700140075424
2025-06-23,1.1451116839244788
2025-06-24,1.2299347716225881
2025-06-25,0.7634077892829858
2025-06-26,1.272346315471643
2025-06-27,1.3995809470188072
2025-06-28,1.3571694031697525
2025-06-29,1.272346315471643
2025-06-30,1.102700140075424
2025-07-01,1.102700140075424
2025-07-02,1.102700140075424
2025-07-03,1.1451116839244788
2025-07-04,1.060288596226369
2025-07-05,1.0178770523773144
2025-07-06,1.3147578593206979
2025-07-07,1.1451116839244788
2025-07-08,1.0178770523773144
2025-07-09,1.654050210113136
2025-07-10,1.3147578593206979
2025-07-11,1.7812848416603002
2025-07-12,1.654050210113136
2025-07-13,1.5268155785659716
2025-07-14,1.2299347716225881
2025-07-15,1.3995809470188072
2025-07-16,1.1451116839244788
2025-07-17,1.441992490867862
2025-07-18,1.5268155785659716
2025-07-19,1.441992490867862
2025-07-20,1.3571694031697525
2025-07-21,1.3147578593206979
2025-07-22,1.1875232277735335
2025-07-23,1.3147578593206979
2025-07-24,1.441992490867862
2025-07-25,1.654050210113136
2025-07-26,1.6964617539621907
2025-07-27,1.654050210113136
2025-07-28,1.484404034716917
2025-07-29,1.2299347716225881
2025-07-30,1.5268155785659716
2025-07-31,1.484404034716917
2025-08-01,1.5268155785659716
2025-08-02,1.5268155785659716
2025-08-03,1.5692271224150263
2025-08-04,1.272346315471643
2025-08-05,1.441992490867862
2025-08-06,1.3571694031697525
2025-08-07,1.1875232277735335
2025-08-08,1.484404034716917
2025-08-09,1.3995809470188072
2025-08-10,1.5268155785659716
2025-08-11,1.1451116839244788
2025-08-12,1.3995809470188072
2025-08-13,1.6964617539621907
2025-08-14,2.035754104754629
2025-08-15,2.2478118239999025
2025-08-16,1.9085194732074644
2025-08-17,1.9085194732074644
2025-08-18,1.5268155785659716
2025-08-19,1.3147578593206979
2025-08-20,1.1875232277735335
2025-08-21,1.441992490867862
2025-08-22,1.6964617539621907
2025-08-23,1.7812848416603002
2025-08-24,1.6116386662640811
2025-08-25,1.5268155785659716
2025-08-26,1.3571694031697525
2025-08-27,1.5692271224150263
2025-08-28,1.1875232277735335
2025-08-29,1.441992490867862
2025-08-30,1.5692271224150263
2025-08-31,1.6964617539621907
2025-09-01,1.484404034716917
2025-09-02,1.3571694031697525
2025-09-03,1.060288596226369
2025-09-04,1.102700140075424
2025-09-05,1.0178770523773144
2025-09-06,1.2299347716225881
2025-09-07,1.484404034716917
2025-09-08,1.102700140075424
2025-09-09,0.9754655085282596
2025-09-10,0.8906424208301501
2025-09-11,1.060288596226369
2025-09-12,1.102700140075424
2025-09-13,1.1451116839244788
2025-09-14,1.102700140075424
2025-09-15,0.8482308769810953
2025-09-16,0.8058193331320406
2025-09-17,0.6785847015848763
2025-09-18,0.8482308769810953
2025-09-19,0.9754655085282596
2025-09-20,1.0178770523773144
2025-09-21,1.0178770523773144
2025-09-22,0.720996245433931
2025-09-23,0.8482308769810953
2025-09-24,1.272346315471643
2025-09-25,0.9330539646792049
2025-09-26,1.3147578593206979
2025-09-27,1.2299347716225881
2025-09-28,1.1875232277735335
2025-09-29,0.9754655085282596
2025-09-30,1.3571694031697525
2025-10-01,2.035754104754629
2025-10-02,2.120577192452738
2025-10-03,2.714338806339505
2025-10-04,2.6719272624904504
2025-10-05,2.5871041747923407
2025-10-06,1.7388732978112453
2025-10-07,1.7388732978112453
2025-10-08,1.823696385509355
2025-10-09,1.654050210113136
2025-10-10,1.823696385509355
2025-10-11,1.7388732978112453
2025-10-12,1.823696385509355
2025-10-13,1.6964617539621907
2025-10-14,1.3995809470188072
2025-10-15,1.441992490867862
2025-10-16,1.484404034716917
2025-10-17,1.5268155785659716
2025-10-18,1.3571694031697525
2025-10-19,1.6116386662640811
2025-10-20,1.1451116839244788
2025-10-21,1.1451116839244788
2025-10-22,1.2299347716225881
2025-10-23,1.0178770523773144
2025-10-24,1.5268155785659716
2025-10-25,1.3147578593206979
2025-10-26,1.272346315471643
2025-10-27,1.102700140075424
2025-10-28,1.102700140075424
2025-10-29,0.8906424208301501
2025-10-30,0.9754655085282596
2025-10-31,1.0178770523773144
2025-11-01,0.9330539646792049
2025-11-02,1.2299347716225881
2025-11-03,1.1875232277735335
2025-11-04,1.2299347716225881
2025-11-05,0.9330539646792049
2025-11-06,1.272346315471643
2025-11-07,1.0178770523773144
2025-11-08,1.3995809470188072
2025-11-09,1.484404034716917
2025-11-10,1.5692271224150263
2025-11-11,1.3571694031697525
2025-11-12,1.3147578593206979
2025-11-13,1.3571694031697525
2025-11-14,1.654050210113136
2025-11-15,1.484404034716917
2025-11-16,1.5268155785659716
2025-11-17,1.5268155785659716
2025-11-18,1.272346315471643
2025-11-19,1.3571694031697525
2025-11-20,1.5268155785659716
2025-11-21,1.7388732978112453
2025-11-22,1.823696385509355
2025-11-23,1.484404034716917
2025-11-24,1.484404034716917
2025-11-25,1.6116386662640811
2025-11-26,2.7991618940376144
2025-11-27,2.714338806339505
2025-11-28,4.241154384905476
2025-11-29,3.435335051773436
2025-11-30,2.7567503501885597
2025-12-01,2.375046455547067
2025-12-02,2.375046455547067
2025-12-03,1.7388732978112453
2025-12-04,1.9933425609055742
2025-12-05,1.8661079293584097
2025-12-06,1.9085194732074644
2025-12-07,2.035754104754629
2025-12-08,1.6964617539621907
2025-12-09,1.9933425609055742
2025-12-10,1.9085194732074644
2025-12-11,1.666580893523084
2025-12-12,2.032862408583102
2025-12-13,2.0791295473275255
2025-12-14,2.1128660026620008
2025-12-15,1.919122359169728
2025-12-16,1.666580893523084
2025-12-17,2.0665988639175774
2025-12-18,1.8603245370153567
2025-12-19,1.654050210113136
2025-12-20,2.0453930919930503
2025-12-21,2.2979345576396946
2025-12-22,1.9403281310942555
2025-12-23,1.7340538041920346
2025-12-24,1.999125953248627
2025-12-25,2.5042088845419155
2025-12-26,2.411674607053069
2025-12-27,1.792851626346406
2025-12-28,1.6877866654476112
2025-12-29,1.3889780610565436
2025-12-30,1.5152487938798656
2025-12-31,1.1364365954098994
2026-01-01,1.102700140075424
2026-01-02,1.090169456665476
2026-01-03,1.228970872898746
2026-01-04,1.0226965459965252
2026-01-05,1.3552416057220682
2026-01-06,1.102700140075424
2026-01-07,0.9889600906620497
2026-01-08,1.102700140075424
2026-01-09,1.241501556308694
2026-01-10,1.052577406435632
2026-01-11,1.2781297078146958
2026-01-12,1.2280069741749038
2026-01-13,0.8270251050565679
2026-01-14,0.6265341704973999
2026-01-15,0.9272705723361518
2026-01-16,1.052577406435632
2026-01-17,1.2029456073550078
2026-01-18,1.4034365419141759
2026-01-19,1.2029456073550078
2026-01-20,0.9523319391560479
2026-01-21,0.8520864718764639
2026-01-22,1.102700140075424
2026-01-23,0.9523319391560479
2026-01-24,1.0024546727958399
2026-01-25,1.077638773255528
2026-01-26,1.052577406435632
2026-01-27,1.3031910746345918
2026-01-28,1.052577406435632
2026-01-29,1.102700140075424
2026-01-30,1.2029456073550078
2026-01-31,1.2280069741749038
2026-02-01,1.428497908734072
2026-02-02,0.8771478386963599
2026-02-03,0.8270251050565679
2026-02-04,1.1778842405351118
2026-02-05,1.102700140075424
2026-02-06,0.9022092055162558
2026-02-07,1.2530683409947998
2026-02-08,1.052577406435632
2026-02-09,0.9773933059759439
2026-02-10,0.9523319391560479
2026-02-11,0.8019637382366719
2026-02-12,1.102700140075424
2026-02-13,0.8520864718764639
2026-02-14,1.5287433760136557
2026-02-15,1.077638773255528
2026-02-16,1.4034365419141759
2026-02-17,0.8771478386963599
2026-02-18,0.8270251050565679
2026-02-19,0.9022092055162558
2026-02-20,1.077638773255528
2026-02-21,1.3533138082743839
2026-02-22,1.2280069741749038
2026-02-23,1.052577406435632
2026-02-24,1.052577406435632
2026-02-25,1.1778842405351118
2026-02-26,1.1528228737152157
2026-02-27,1.027516039615736
2026-02-28,1.2280069741749038
2026-03-01,1.2280069741749038
2026-03-02,0.8520864718764639
2026-03-03,0.8771478386963599
2026-03-04,0.8771478386963599
2026-03-05,0.8520864718764639
2026-03-06,0.9272705723361518
2026-03-07,1.2029456073550078
2026-03-08,1.052577406435632
2026-03-09,0.7769023714167759
2026-03-10,0.8019637382366719
2026-03-11,0.9523319391560479
2026-03-12,1.1277615068953197
2026-03-13,0.9022092055162558
2026-03-14,1.027516039615736
2026-03-15,1.1778842405351118
2026-03-16,0.9022092055162558
2026-03-17,0.7267796377769838
2026-03-18,1.027516039615736
2026-03-19,0.7518410045968799
2026-03-20,1.1778842405351118
2026-03-21,0.9773933059759439
2026-03-22,1.428497908734072
2026-03-23,1.027516039615736
2026-03-24,1.1277615068953197
2026-03-25,0.9523319391560479
2026-03-26,0.9022092055162558
2026-03-27,0.9523319391560479
2026-03-28,1.3282524414544878
2026-03-29,1.1528228737152157
2026-03-30,0.8771478386963599
2026-03-31,0.9022092055162558
2026-04-01,1.102700140075424
2026-04-02,1.102700140075424
2026-04-03,1.3031910746345918
2026-04-04,1.1277615068953197
2026-04-05,1.3282524414544878
2026-04-06,1.3031910746345918
2026-04-07,1.3031910746345918
2026-04-08,1.2029456073550078
2026-04-09,1.1277615068953197
2026-04-10,1.1528228737152157
2026-04-11,1.2781297078146958
2026-04-12,1.5036820091937597
2026-04-13,1.077638773255528
2026-04-14,1.102700140075424
2026-04-15,1.102700140075424
2026-04-16,1.077638773255528
2026-04-17,1.2530683409947998
2026-04-18,1.2029456073550078
2026-04-19,1.2029456073550078
2026-04-20,1.1528228737152157
2026-04-21,0.8771478386963599
2026-04-22,1.2280069741749038
2026-04-23,1.077638773255528
2026-04-24,1.5788661096534478
2026-04-25,1.102700140075424
2026-04-26,1.4034365419141759
2026-04-27,1.1528228737152157
2026-04-28,1.052577406435632
2026-04-29,1.102700140075424
2026-04-30,1.052577406435632
2026-05-01,1.0024546727958399
2026-05-02,1.2781297078146958
2026-05-03,1.2280069741749038
2026-05-04,0.9523319391560479
2026-05-05,0.7769023714167759
2026-05-06,1.2781297078146958
2026-05-07,1.102700140075424
2026-05-08,1.3031910746345918
2026-05-09,1.2530683409947998
2026-05-10,0.9272705723361518
2026-05-11,1.027516039615736
2026-05-12,1.027516039615736
2026-05-13,1.027516039615736
2026-05-14,0.9523319391560479
2026-05-15,1.1277615068953197
2026-05-16,1.027516039615736
2026-05-17,0.9773933059759439
2026-05-18,0.8520864718764639
2026-05-19,1.1277615068953197
2026-05-20,0.6515955373172959
2026-05-21,1.0024546727958399
2026-05-22,1.2029456073550078
2026-05-23,1.3031910746345918
2026-05-24,1.3282524414544878
2026-05-25,1.5036820091937597
2026-05-26,1.027516039615736
2026-05-27,0.9523319391560479
2026-05-28,0.9523319391560479
2026-05-29,0.9773933059759439
2026-05-30,1.0024546727958399
2026-05-31,0.8771478386963599
