Time,telfar
2024-11-06,0.7498469700061212
2024-11-07,1.2318914507243421
2024-11-08,1.4461334421546623
2024-11-09,1.821056927157723
2024-11-10,2.1424199143032037
2024-11-11,1.821056927157723
2024-11-12,1.6068149357274026
2024-11-13,1.8746174250153032
2024-11-14,1.4461334421546623
2024-11-15,2.8387063864517446
2024-11-16,2.410222403591104
2024-11-17,2.624464395021424
2024-11-18,1.7139359314425628
2024-11-19,3.2671903693123854
2024-11-20,2.249540910018364
2024-11-21,5.3560497857580085
2024-11-22,3.4278718628851257
2024-11-23,3.7492348500306063
2024-11-24,3.9634768414609267
2024-11-25,3.106508875739645
2024-11-26,3.695674352173026
2024-11-27,3.9099163436033466
2024-11-28,3.7492348500306063
2024-11-29,3.8027953478881864
2024-11-30,3.481432360742706
2024-12-01,2.7851458885941645
2024-12-02,4.338400326463987
2024-12-03,2.7315853907365844
2024-12-04,2.6780248928790042
2024-12-05,2.0888594164456236
2024-12-06,2.1424199143032037
2024-12-07,2.1424199143032037
2024-12-08,2.4637829014486843
2024-12-09,2.1959804121607838
2024-12-10,1.9817384207304634
2024-12-11,2.356661905733524
2024-12-12,2.570903897163844
2024-12-13,2.624464395021424
2024-12-14,2.8387063864517446
2024-12-15,3.588553356457866
2024-12-16,2.624464395021424
2024-12-17,2.303101407875944
2024-12-18,2.4637829014486843
2024-12-19,2.6780248928790042
2024-12-20,2.6780248928790042
2024-12-21,2.8387063864517446
2024-12-22,2.5173433993062644
2024-12-23,2.356661905733524
2024-12-24,2.624464395021424
2024-12-25,3.642113854315446
2024-12-26,3.2136298714548053
2024-12-27,3.3743113650275456
2024-12-28,2.570903897163844
2024-12-29,2.0352989185880435
2024-12-30,1.9817384207304634
2024-12-31,1.9817384207304634
2025-01-01,1.6068149357274026
2025-01-02,2.1424199143032037
2025-01-03,1.9281779228728833
2025-01-04,1.7139359314425628
2025-01-05,1.767496429300143
2025-01-06,1.5532544378698225
2025-01-07,1.6603754335849827
2025-01-08,1.4996939400122424
2025-01-09,1.7139359314425628
2025-01-10,1.4461334421546623
2025-01-11,1.6068149357274026
2025-01-12,1.767496429300143
2025-01-13,1.4996939400122424
2025-01-14,1.3390124464395021
2025-01-15,1.4996939400122424
2025-01-16,1.8746174250153032
2025-01-17,1.821056927157723
2025-01-18,1.3390124464395021
2025-01-19,1.4996939400122424
2025-01-20,1.4996939400122424
2025-01-21,1.5532544378698225
2025-01-22,1.6068149357274026
2025-01-23,1.178330952866762
2025-01-24,1.767496429300143
2025-01-25,1.6068149357274026
2025-01-26,1.6068149357274026
2025-01-27,1.285451948581922
2025-01-28,1.2318914507243421
2025-01-29,1.2318914507243421
2025-01-30,1.3925729442970822
2025-01-31,1.6068149357274026
2025-02-01,1.4996939400122424
2025-02-02,1.7139359314425628
2025-02-03,1.285451948581922
2025-02-04,1.3390124464395021
2025-02-05,1.3390124464395021
2025-02-06,1.285451948581922
2025-02-07,1.3390124464395021
2025-02-08,1.285451948581922
2025-02-09,1.6603754335849827
2025-02-10,1.0176494592940217
2025-02-11,0.9640889614364416
2025-02-12,1.285451948581922
2025-02-13,1.4996939400122424
2025-02-14,1.3390124464395021
2025-02-15,1.6068149357274026
2025-02-16,1.5532544378698225
2025-02-17,1.2318914507243421
2025-02-18,1.178330952866762
2025-02-19,1.2318914507243421
2025-02-20,1.4461334421546623
2025-02-21,1.4996939400122424
2025-02-22,1.4461334421546623
2025-02-23,1.4461334421546623
2025-02-24,1.285451948581922
2025-02-25,1.6603754335849827
2025-02-26,1.4996939400122424
2025-02-27,1.3925729442970822
2025-02-28,1.6068149357274026
2025-03-01,1.821056927157723
2025-03-02,1.4996939400122424
2025-03-03,1.7139359314425628
2025-03-04,1.4461334421546623
2025-03-05,1.124770455009182
2025-03-06,1.178330952866762
2025-03-07,1.178330952866762
2025-03-08,1.3390124464395021
2025-03-09,1.285451948581922
2025-03-10,1.3925729442970822
2025-03-11,0.9640889614364416
2025-03-12,1.6603754335849827
2025-03-13,0.9640889614364416
2025-03-14,1.4996939400122424
2025-03-15,1.4461334421546623
2025-03-16,1.3390124464395021
2025-03-17,1.0712099571516018
2025-03-18,1.3390124464395021
2025-03-19,1.4996939400122424
2025-03-20,1.6603754335849827
2025-03-21,1.3925729442970822
2025-03-22,1.124770455009182
2025-03-23,1.4461334421546623
2025-03-24,1.2318914507243421
2025-03-25,1.0176494592940217
2025-03-26,1.0712099571516018
2025-03-27,1.178330952866762
2025-03-28,1.9817384207304634
2025-03-29,1.6068149357274026
2025-03-30,1.5532544378698225
2025-03-31,1.3390124464395021
2025-04-01,1.2318914507243421
2025-04-02,1.124770455009182
2025-04-03,1.285451948581922
2025-04-04,1.3925729442970822
2025-04-05,1.285451948581922
2025-04-06,1.4996939400122424
2025-04-07,0.9105284635788615
2025-04-08,1.178330952866762
2025-04-09,1.0176494592940217
2025-04-10,1.0712099571516018
2025-04-11,1.3390124464395021
2025-04-12,1.178330952866762
2025-04-13,1.7139359314425628
2025-04-14,1.285451948581922
2025-04-15,1.124770455009182
2025-04-16,1.2700018049691586
2025-04-17,1.3400424560136863
2025-04-18,1.2916320060270274
2025-04-19,1.3884529060003454
2025-04-20,1.2700018049691586
2025-04-21,0.979539105049205
2025-04-22,1.076360005022523
2025-04-23,1.054729803964654
2025-04-24,1.124770455009182
2025-04-25,0.9094984540046773
2025-04-26,1.3884529060003454
2025-04-27,1.3400424560136863
2025-04-28,1.124770455009182
2025-04-29,0.9579089039913362
2025-04-30,0.9094984540046773
2025-05-01,1.2432215560403685
2025-05-02,1.2916320060270274
2025-05-03,1.2700018049691586
2025-05-04,1.2432215560403685
2025-05-05,1.027949555035864
2025-05-06,1.054729803964654
2025-05-07,1.2916320060270274
2025-05-08,0.9579089039913362
2025-05-09,1.2432215560403685
2025-05-10,1.410083107058214
2025-05-11,1.506904007031532
2025-05-12,1.076360005022523
2025-05-13,0.9579089039913362
2025-05-14,1.027949555035864
2025-05-15,0.735426835967542
2025-05-16,1.081510052893444
2025-05-17,1.124770455009182
2025-05-18,1.1680308571249196
2025-05-19,1.081510052893444
2025-05-20,0.9949892486619686
2025-05-21,1.124770455009182
2025-05-22,1.1680308571249196
2025-05-23,1.081510052893444
2025-05-24,1.470853671935084
2025-05-25,1.6006348782822972
2025-05-26,1.5573744761665596
2025-05-27,1.470853671935084
2025-05-28,1.3843328677036084
2025-05-29,1.2545516613563952
2025-05-30,1.3410724655878707
2025-05-31,1.2978120634721328
2025-06-01,1.3410724655878707
2025-06-02,1.0382496507777064
2025-06-03,0.908468444430493
2025-06-04,1.0382496507777064
2025-06-05,0.9517288465462308
2025-06-06,1.3410724655878707
2025-06-07,1.2545516613563952
2025-06-08,1.2545516613563952
2025-06-09,1.0382496507777064
2025-06-10,0.908468444430493
2025-06-11,0.9949892486619686
2025-06-12,1.2112912592406573
2025-06-13,1.2545516613563952
2025-06-14,1.1680308571249196
2025-06-15,0.908468444430493
2025-06-16,1.0382496507777064
2025-06-17,1.2112912592406573
2025-06-18,1.2978120634721328
2025-06-19,1.2978120634721328
2025-06-20,1.1680308571249196
2025-06-21,1.1680308571249196
2025-06-22,1.124770455009182
2025-06-23,1.1680308571249196
2025-06-24,1.2545516613563952
2025-06-25,0.7786872380832798
2025-06-26,1.2978120634721328
2025-06-27,1.427593269819346
2025-06-28,1.3843328677036084
2025-06-29,1.2978120634721328
2025-06-30,1.124770455009182
2025-07-01,1.124770455009182
2025-07-02,1.124770455009182
2025-07-03,1.1680308571249196
2025-07-04,1.081510052893444
2025-07-05,1.0382496507777064
2025-07-06,1.3410724655878707
2025-07-07,1.1680308571249196
2025-07-08,1.0382496507777064
2025-07-09,1.6871556825137728
2025-07-10,1.3410724655878707
2025-07-11,1.816936888860986
2025-07-12,1.6871556825137728
2025-07-13,1.5573744761665596
2025-07-14,1.2545516613563952
2025-07-15,1.427593269819346
2025-07-16,1.1680308571249196
2025-07-17,1.470853671935084
2025-07-18,1.5573744761665596
2025-07-19,1.470853671935084
2025-07-20,1.3843328677036084
2025-07-21,1.3410724655878707
2025-07-22,1.2112912592406573
2025-07-23,1.3410724655878707
2025-07-24,1.470853671935084
2025-07-25,1.6871556825137728
2025-07-26,1.7304160846295105
2025-07-27,1.6871556825137728
2025-07-28,1.5141140740508217
2025-07-29,1.2545516613563952
2025-07-30,1.5573744761665596
2025-07-31,1.5141140740508217
2025-08-01,1.5573744761665596
2025-08-02,1.5573744761665596
2025-08-03,1.6006348782822972
2025-08-04,1.2978120634721328
2025-08-05,1.470853671935084
2025-08-06,1.3843328677036084
2025-08-07,1.2112912592406573
2025-08-08,1.5141140740508217
2025-08-09,1.427593269819346
2025-08-10,1.5573744761665596
2025-08-11,1.1680308571249196
2025-08-12,1.427593269819346
2025-08-13,1.7304160846295105
2025-08-14,2.0764993015554127
2025-08-15,2.2928013121341015
2025-08-16,1.9467180952081993
2025-08-17,1.9467180952081993
2025-08-18,1.5573744761665596
2025-08-19,1.3410724655878707
2025-08-20,1.2112912592406573
2025-08-21,1.470853671935084
2025-08-22,1.7304160846295105
2025-08-23,1.816936888860986
2025-08-24,1.643895280398035
2025-08-25,1.5573744761665596
2025-08-26,1.3843328677036084
2025-08-27,1.6006348782822972
2025-08-28,1.2112912592406573
2025-08-29,1.470853671935084
2025-08-30,1.6006348782822972
2025-08-31,1.7304160846295105
2025-09-01,1.5141140740508217
2025-09-02,1.3843328677036084
2025-09-03,1.081510052893444
2025-09-04,1.124770455009182
2025-09-05,1.0382496507777064
2025-09-06,1.2545516613563952
2025-09-07,1.5141140740508217
2025-09-08,1.124770455009182
2025-09-09,0.9949892486619686
2025-09-10,0.908468444430493
2025-09-11,1.081510052893444
2025-09-12,1.124770455009182
2025-09-13,1.1680308571249196
2025-09-14,1.124770455009182
2025-09-15,0.8652080423147552
2025-09-16,0.8219476401990174
2025-09-17,0.6921664338518042
2025-09-18,0.8652080423147552
2025-09-19,0.9949892486619686
2025-09-20,1.0382496507777064
2025-09-21,1.0382496507777064
2025-09-22,0.735426835967542
2025-09-23,0.8652080423147552
2025-09-24,1.2978120634721328
2025-09-25,0.9517288465462308
2025-09-26,1.3410724655878707
2025-09-27,1.2545516613563952
2025-09-28,1.2112912592406573
2025-09-29,0.9949892486619686
2025-09-30,1.3843328677036084
2025-10-01,2.0764993015554127
2025-10-02,2.163020105786888
2025-10-03,2.768665735407217
2025-10-04,2.725405333291479
2025-10-05,2.6388845290600034
2025-10-06,1.7736764867452484
2025-10-07,1.7736764867452484
2025-10-08,1.8601972909767237
2025-10-09,1.6871556825137728
2025-10-10,1.8601972909767237
2025-10-11,1.7736764867452484
2025-10-12,1.8601972909767237
2025-10-13,1.7304160846295105
2025-10-14,1.427593269819346
2025-10-15,1.470853671935084
2025-10-16,1.5141140740508217
2025-10-17,1.5573744761665596
2025-10-18,1.3843328677036084
2025-10-19,1.643895280398035
2025-10-20,1.1680308571249196
2025-10-21,1.1680308571249196
2025-10-22,1.2545516613563952
2025-10-23,1.0382496507777064
2025-10-24,1.5573744761665596
2025-10-25,1.3410724655878707
2025-10-26,1.2978120634721328
2025-10-27,1.124770455009182
2025-10-28,1.124770455009182
2025-10-29,0.908468444430493
2025-10-30,0.9949892486619686
2025-10-31,1.0382496507777064
2025-11-01,0.9517288465462308
2025-11-02,1.2545516613563952
2025-11-03,1.2112912592406573
2025-11-04,1.2545516613563952
2025-11-05,0.9517288465462308
2025-11-06,1.2978120634721328
2025-11-07,1.0382496507777064
2025-11-08,1.427593269819346
2025-11-09,1.5141140740508217
2025-11-10,1.6006348782822972
2025-11-11,1.3843328677036084
2025-11-12,1.3410724655878707
2025-11-13,1.3843328677036084
2025-11-14,1.6871556825137728
2025-11-15,1.5141140740508217
2025-11-16,1.5573744761665596
2025-11-17,1.5573744761665596
2025-11-18,1.2978120634721328
2025-11-19,1.3843328677036084
2025-11-20,1.5573744761665596
2025-11-21,1.7736764867452484
2025-11-22,1.8601972909767237
2025-11-23,1.5141140740508217
2025-11-24,1.5141140740508217
2025-11-25,1.643895280398035
2025-11-26,2.855186539638692
2025-11-27,2.768665735407217
2025-11-28,4.326040211573776
2025-11-29,3.5040925713747586
2025-11-30,2.8119261375229545
2025-12-01,2.4225825184813146
2025-12-02,2.4225825184813146
2025-12-03,1.7736764867452484
2025-12-04,2.033238899439675
2025-12-05,1.9034576930924616
2025-12-06,1.9467180952081993
2025-12-07,2.0764993015554127
2025-12-08,1.7304160846295105
2025-12-09,2.033238899439675
2025-12-10,1.9467180952081993
2025-12-11,1.6999371649570592
2025-12-12,2.0735497286838855
2025-12-13,2.1207428946283264
2025-12-14,2.1551545781294816
2025-12-15,1.9575331957371338
2025-12-16,1.6999371649570592
2025-12-17,2.1079614121850403
2025-12-18,1.8975585473494068
2025-12-19,1.6871556825137728
2025-12-20,2.0863312111271712
2025-12-21,2.343927241907246
2025-12-22,1.9791633967950029
2025-12-23,1.7687605319593693
2025-12-24,2.0391380451827303
2025-12-25,2.55433010674288
2025-12-26,2.459943774853998
2025-12-27,1.8287351803470964
2025-12-28,1.721567366014928
2025-12-29,1.4167781692904118
2025-12-30,1.5455761846804492
2025-12-31,1.159182138510337
2026-01-01,1.1247704550091822
2026-01-02,1.1119889725658958
2026-01-03,1.2535684703992194
2026-01-04,1.0431656055635856
2026-01-05,1.3823664857892568
2026-01-06,1.1247704550091822
2026-01-07,1.0087539220624306
2026-01-08,1.1247704550091822
2026-01-09,1.2663499528425057
2026-01-10,1.0736445252360374
2026-01-11,1.3037112092151883
2026-01-12,1.2525852794420436
2026-01-13,0.8435778412568865
2026-01-14,0.639074122164308
2026-01-15,0.9458297008031759
2026-01-16,1.0736445252360374
2026-01-17,1.2270223145554713
2026-01-18,1.43152603364805
2026-01-19,1.2270223145554713
2026-01-20,0.9713926656897481
2026-01-21,0.8691408061434589
2026-01-22,1.1247704550091822
2026-01-23,0.9713926656897481
2026-01-24,1.0225185954628928
2026-01-25,1.0992074901226097
2026-01-26,1.0736445252360374
2026-01-27,1.3292741741017606
2026-01-28,1.0736445252360374
2026-01-29,1.1247704550091822
2026-01-30,1.2270223145554713
2026-01-31,1.2525852794420436
2026-02-01,1.4570889985346223
2026-02-02,0.8947037710300312
2026-02-03,0.8435778412568865
2026-02-04,1.201459349668899
2026-02-05,1.1247704550091822
2026-02-06,0.9202667359166035
2026-02-07,1.278148244328616
2026-02-08,1.0736445252360374
2026-02-09,0.9969556305763204
2026-02-10,0.9713926656897481
2026-02-11,0.8180148763703142
2026-02-12,1.1247704550091822
2026-02-13,0.8691408061434589
2026-02-14,1.5593408580809114
2026-02-15,1.0992074901226097
2026-02-16,1.43152603364805
2026-02-17,0.8947037710300312
2026-02-18,0.8435778412568865
2026-02-19,0.9202667359166035
2026-02-20,1.0992074901226097
2026-02-21,1.3804001038749052
2026-02-22,1.2525852794420436
2026-02-23,1.0736445252360374
2026-02-24,1.0736445252360374
2026-02-25,1.201459349668899
2026-02-26,1.1758963847823267
2026-02-27,1.048081560349465
2026-02-28,1.2525852794420436
2026-03-01,1.2525852794420436
2026-03-02,0.8691408061434589
2026-03-03,0.8947037710300312
2026-03-04,0.8947037710300312
2026-03-05,0.8691408061434589
2026-03-06,0.9458297008031759
2026-03-07,1.2270223145554713
2026-03-08,1.0736445252360374
2026-03-09,0.7924519114837419
2026-03-10,0.8180148763703142
2026-03-11,0.9713926656897481
2026-03-12,1.1503334198957544
2026-03-13,0.9202667359166035
2026-03-14,1.048081560349465
2026-03-15,1.201459349668899
2026-03-16,0.9202667359166035
2026-03-17,0.7413259817105973
2026-03-18,1.048081560349465
2026-03-19,0.7668889465971696
2026-03-20,1.201459349668899
2026-03-21,0.9969556305763204
2026-03-22,1.4570889985346223
2026-03-23,1.048081560349465
2026-03-24,1.1503334198957544
2026-03-25,0.9713926656897481
2026-03-26,0.9202667359166035
2026-03-27,0.9713926656897481
2026-03-28,1.354837138988333
2026-03-29,1.1758963847823267
2026-03-30,0.8947037710300312
2026-03-31,0.9202667359166035
2026-04-01,1.1247704550091822
2026-04-02,1.1247704550091822
2026-04-03,1.3292741741017606
2026-04-04,1.1503334198957544
2026-04-05,1.354837138988333
2026-04-06,1.3292741741017606
2026-04-07,1.3292741741017606
2026-04-08,1.2270223145554713
2026-04-09,1.1503334198957544
2026-04-10,1.1758963847823267
2026-04-11,1.3037112092151883
2026-04-12,1.533777893194339
2026-04-13,1.0992074901226097
2026-04-14,1.1247704550091822
2026-04-15,1.1247704550091822
2026-04-16,1.0992074901226097
2026-04-17,1.278148244328616
2026-04-18,1.2270223145554713
2026-04-19,1.2270223145554713
2026-04-20,1.1758963847823267
2026-04-21,0.8947037710300312
2026-04-22,1.2525852794420436
2026-04-23,1.0992074901226097
2026-04-24,1.6104667878540562
2026-04-25,1.1247704550091822
2026-04-26,1.43152603364805
2026-04-27,1.1758963847823267
2026-04-28,1.0736445252360374
2026-04-29,1.1247704550091822
2026-04-30,1.0736445252360374
2026-05-01,1.0225185954628928
2026-05-02,1.3037112092151883
2026-05-03,1.2525852794420436
2026-05-04,0.9713926656897481
2026-05-05,0.7924519114837419
2026-05-06,1.3037112092151883
2026-05-07,1.1247704550091822
2026-05-08,1.3292741741017606
2026-05-09,1.278148244328616
2026-05-10,0.9458297008031759
2026-05-11,1.048081560349465
2026-05-12,1.048081560349465
2026-05-13,1.048081560349465
2026-05-14,0.9713926656897481
2026-05-15,1.1503334198957544
2026-05-16,1.048081560349465
2026-05-17,0.9969556305763204
2026-05-18,0.8691408061434589
2026-05-19,1.1503334198957544
2026-05-20,0.6646370870508803
2026-05-21,1.0225185954628928
2026-05-22,1.2270223145554713
2026-05-23,1.3292741741017606
2026-05-24,1.354837138988333
2026-05-25,1.533777893194339
2026-05-26,1.048081560349465
2026-05-27,0.9713926656897481
2026-05-28,0.9713926656897481
2026-05-29,0.9969556305763204
2026-05-30,1.0225185954628928
2026-05-31,0.8947037710300312
