Time,spy
2024-09-23,55.999778657001364
2024-09-24,44.79982292560109
2024-09-25,49.599803953344065
2024-09-26,46.39981660151542
2024-09-27,46.39981660151542
2024-09-28,39.99984189785812
2024-09-29,39.99984189785812
2024-09-30,46.39981660151542
2024-10-01,47.999810277429745
2024-10-02,46.39981660151542
2024-10-03,46.39981660151542
2024-10-04,47.999810277429745
2024-10-05,39.99984189785812
2024-10-06,38.39984822194379
2024-10-07,46.39981660151542
2024-10-08,46.39981660151542
2024-10-09,47.999810277429745
2024-10-10,44.79982292560109
2024-10-11,44.79982292560109
2024-10-12,39.99984189785812
2024-10-13,39.99984189785812
2024-10-14,51.19979762925839
2024-10-15,44.79982292560109
2024-10-16,46.39981660151542
2024-10-17,44.79982292560109
2024-10-18,44.79982292560109
2024-10-19,38.39984822194379
2024-10-20,38.39984822194379
2024-10-21,46.39981660151542
2024-10-22,49.599803953344065
2024-10-23,47.999810277429745
2024-10-24,46.39981660151542
2024-10-25,51.19979762925839
2024-10-26,36.79985454602947
2024-10-27,38.39984822194379
2024-10-28,43.199829249686765
2024-10-29,44.79982292560109
2024-10-30,46.39981660151542
2024-10-31,47.999810277429745
2024-11-01,54.39978498108704
2024-11-02,38.39984822194379
2024-11-03,38.39984822194379
2024-11-04,44.79982292560109
2024-11-05,41.599835573772445
2024-11-06,46.39981660151542
2024-11-07,52.79979130517272
2024-11-08,51.19979762925839
2024-11-09,39.99984189785812
2024-11-10,39.99984189785812
2024-11-11,51.19979762925839
2024-11-12,49.599803953344065
2024-11-13,49.599803953344065
2024-11-14,52.79979130517272
2024-11-15,49.599803953344065
2024-11-16,35.199860870115145
2024-11-17,39.99984189785812
2024-11-18,47.999810277429745
2024-11-19,44.79982292560109
2024-11-20,47.999810277429745
2024-11-21,47.999810277429745
2024-11-22,49.599803953344065
2024-11-23,41.599835573772445
2024-11-24,38.39984822194379
2024-11-25,49.599803953344065
2024-11-26,51.19979762925839
2024-11-27,47.999810277429745
2024-11-28,38.39984822194379
2024-11-29,49.599803953344065
2024-11-30,41.599835573772445
2024-12-01,41.599835573772445
2024-12-02,49.599803953344065
2024-12-03,46.39981660151542
2024-12-04,46.39981660151542
2024-12-05,47.999810277429745
2024-12-06,46.39981660151542
2024-12-07,41.599835573772445
2024-12-08,38.39984822194379
2024-12-09,46.39981660151542
2024-12-10,44.79982292560109
2024-12-11,46.39981660151542
2024-12-12,47.999810277429745
2024-12-13,44.79982292560109
2024-12-14,41.599835573772445
2024-12-15,41.599835573772445
2024-12-16,49.599803953344065
2024-12-17,47.999810277429745
2024-12-18,60.79975968474434
2024-12-19,63.99974703657299
2024-12-20,55.999778657001364
2024-12-21,51.19979762925839
2024-12-22,41.599835573772445
2024-12-23,54.39978498108704
2024-12-24,49.599803953344065
2024-12-25,41.599835573772445
2024-12-26,55.999778657001364
2024-12-27,54.39978498108704
2024-12-28,44.79982292560109
2024-12-29,41.599835573772445
2024-12-30,55.999778657001364
2024-12-31,54.39978498108704
2025-01-01,44.79982292560109
2025-01-02,55.999778657001364
2025-01-03,52.79979130517272
2025-01-04,44.79982292560109
2025-01-05,41.599835573772445
2025-01-06,51.19979762925839
2025-01-07,57.59977233291569
2025-01-08,52.79979130517272
2025-01-09,39.99984189785812
2025-01-10,54.39978498108704
2025-01-11,43.199829249686765
2025-01-12,51.19979762925839
2025-01-13,57.59977233291569
2025-01-14,55.999778657001364
2025-01-15,52.79979130517272
2025-01-16,49.599803953344065
2025-01-17,51.19979762925839
2025-01-18,43.199829249686765
2025-01-19,41.599835573772445
2025-01-20,51.19979762925839
2025-01-21,60.79975968474434
2025-01-22,57.59977233291569
2025-01-23,57.59977233291569
2025-01-24,47.999810277429745
2025-01-25,43.199829249686765
2025-01-26,41.599835573772445
2025-01-27,59.19976600883002
2025-01-28,55.999778657001364
2025-01-29,54.39978498108704
2025-01-30,46.39981660151542
2025-01-31,52.79979130517272
2025-02-01,43.199829249686765
2025-02-02,46.39981660151542
2025-02-03,70.39972174023029
2025-02-04,49.599803953344065
2025-02-05,49.599803953344065
2025-02-06,46.39981660151542
2025-02-07,52.79979130517272
2025-02-08,39.99984189785812
2025-02-09,39.99984189785812
2025-02-10,46.39981660151542
2025-02-11,44.79982292560109
2025-02-12,52.79979130517272
2025-02-13,47.999810277429745
2025-02-14,49.599803953344065
2025-02-15,41.599835573772445
2025-02-16,41.599835573772445
2025-02-17,41.599835573772445
2025-02-18,51.19979762925839
2025-02-19,49.599803953344065
2025-02-20,47.999810277429745
2025-02-21,54.39978498108704
2025-02-22,44.79982292560109
2025-02-23,43.199829249686765
2025-02-24,54.39978498108704
2025-02-25,54.39978498108704
2025-02-26,119.99952569357436
2025-02-27,103.9995889344311
2025-02-28,70.39972174023029
2025-03-01,47.999810277429745
2025-03-02,44.79982292560109
2025-03-03,59.19976600883002
2025-03-04,81.59967747163056
2025-03-05,62.399753360658664
2025-03-06,70.39972174023029
2025-03-07,65.59974071248732
2025-03-08,43.199829249686765
2025-03-09,43.199829249686765
2025-03-10,86.39965849937353
2025-03-11,86.39965849937353
2025-03-12,68.79972806431596
2025-03-13,68.79972806431596
2025-03-14,60.79975968474434
2025-03-15,43.199829249686765
2025-03-16,41.599835573772445
2025-03-17,57.59977233291569
2025-03-18,54.39978498108704
2025-03-19,62.399753360658664
2025-03-20,54.39978498108704
2025-03-21,49.599803953344065
2025-03-22,39.99984189785812
2025-03-23,41.599835573772445
2025-03-24,52.79979130517272
2025-03-25,51.19979762925839
2025-03-26,52.79979130517272
2025-03-27,52.79979130517272
2025-03-28,57.59977233291569
2025-03-29,43.199829249686765
2025-03-30,43.199829249686765
2025-03-31,60.79975968474434
2025-04-01,55.999778657001364
2025-04-02,83.19967114754489
2025-04-03,126.39950039723165
2025-04-04,131.19948142497464
2025-04-05,55.999778657001364
2025-04-06,59.19976600883002
2025-04-07,159.99936759143247
2025-04-08,116.7995383417457
2025-04-09,158.39937391551814
2025-04-10,119.99952569357436
2025-04-11,94.39962687894516
2025-04-12,46.39981660151542
2025-04-13,44.79982292560109
2025-04-14,75.19970276797326
2025-04-15,60.921498333998684
2025-04-16,71.99971541614461
2025-04-17,66.06060845609306
2025-04-18,45.09547393093308
2025-04-19,36.791158928225585
2025-04-20,36.791158928225585
2025-04-21,78.33012517737086
2025-04-22,73.58231785645117
2025-04-23,71.99971541614461
2025-04-24,60.921498333998684
2025-04-25,54.59108857277245
2025-04-26,39.565061007664006
2025-04-27,39.565061007664006
2025-04-28,60.53019553282399
2025-04-29,55.782388211904305
2025-04-30,62.50410077430525
2025-05-01,60.921498333998684
2025-05-02,60.921498333998684
2025-05-03,41.14766344797057
2025-05-04,43.51287149062652
2025-05-05,60.921498333998684
2025-05-06,56.17369101307901
2025-05-07,58.94759309251743
2025-05-08,60.53019553282399
2025-05-09,62.50410077430525
2025-05-10,40.347666610013405
2025-05-11,44.704171129758386
2025-05-12,73.58231785645117
2025-05-13,65.27800285374367
2025-05-14,57.75629345338557
2025-05-15,56.34760336915665
2025-05-16,54.78239216445785
2025-05-17,43.82591373156628
2025-05-18,45.39112493626508
2025-05-19,60.26063138090364
2025-05-20,55.56499776680725
2025-05-21,58.69542017620484
2025-05-22,59.47802577855424
2025-05-23,55.56499776680725
2025-05-24,39.91288571981929
2025-05-25,42.26070252686749
2025-05-26,43.82591373156628
2025-05-27,58.69542017620484
2025-05-28,57.13020897150605
2025-05-29,58.69542017620484
2025-05-30,57.13020897150605
2025-05-31,39.91288571981929
2025-06-01,42.26070252686749
2025-06-02,55.56499776680725
2025-06-03,50.869364152710865
2025-06-04,51.651969755060264
2025-06-05,54.78239216445785
2025-06-06,55.56499776680725
2025-06-07,39.130280117469894
2025-06-08,40.69549132216869
2025-06-09,52.43457535740966
2025-06-10,48.52154734566267
2025-06-11,56.34760336915665
2025-06-12,53.999786562108454
2025-06-13,60.26063138090364
2025-06-14,39.91288571981929
2025-06-15,39.91288571981929
2025-06-16,53.999786562108454
2025-06-17,51.651969755060264
2025-06-18,55.56499776680725
2025-06-19,43.04330812921688
2025-06-20,54.78239216445785
2025-06-21,41.47809692451809
2025-06-22,51.651969755060264
2025-06-23,57.91281457385544
2025-06-24,57.91281457385544
2025-06-25,53.217180959759055
2025-06-26,58.69542017620484
2025-06-27,64.17365939265063
2025-06-28,41.47809692451809
2025-06-29,41.47809692451809
2025-06-30,53.999786562108454
2025-07-01,50.869364152710865
2025-07-02,48.52154734566267
2025-07-03,53.999786562108454
2025-07-04,41.47809692451809
2025-07-05,40.69549132216869
2025-07-06,45.39112493626508
2025-07-07,57.91281457385544
2025-07-08,54.78239216445785
2025-07-09,56.34760336915665
2025-07-10,52.43457535740966
2025-07-11,54.78239216445785
2025-07-12,41.47809692451809
2025-07-13,41.47809692451809
2025-07-14,50.869364152710865
2025-07-15,53.999786562108454
2025-07-16,55.56499776680725
2025-07-17,58.69542017620484
2025-07-18,50.086758550361466
2025-07-19,46.95633614096388
2025-07-20,50.869364152710865
2025-07-21,57.91281457385544
2025-07-22,53.999786562108454
2025-07-23,56.34760336915665
2025-07-24,56.34760336915665
2025-07-25,53.999786562108454
2025-07-26,43.82591373156628
2025-07-27,44.60851933391568
2025-07-28,57.91281457385544
2025-07-29,55.56499776680725
2025-07-30,71.2171098137952
2025-07-31,63.39105379030123
2025-08-01,63.39105379030123
2025-08-02,43.04330812921688
2025-08-03,39.91288571981929
2025-08-04,56.34760336915665
2025-08-05,55.56499776680725
2025-08-06,54.78239216445785
2025-08-07,52.43457535740966
2025-08-08,57.13020897150605
2025-08-09,43.82591373156628
2025-08-10,46.17373053861448
2025-08-11,53.217180959759055
2025-08-12,53.999786562108454
2025-08-13,52.43457535740966
2025-08-14,56.34760336915665
2025-08-15,51.651969755060264
2025-08-16,41.47809692451809
2025-08-17,43.04330812921688
2025-08-18,53.999786562108454
2025-08-19,50.086758550361466
2025-08-20,51.651969755060264
2025-08-21,53.217180959759055
2025-08-22,51.651969755060264
2025-08-23,39.130280117469894
2025-08-24,39.91288571981929
2025-08-25,48.52154734566267
2025-08-26,47.73894174331327
2025-08-27,47.73894174331327
2025-08-28,44.60851933391568
2025-08-29,50.869364152710865
2025-08-30,36.782463310421704
2025-08-31,41.47809692451809
2025-09-01,39.130280117469894
2025-09-02,52.43457535740966
2025-09-03,51.651969755060264
2025-09-04,48.52154734566267
2025-09-05,48.52154734566267
2025-09-06,37.565068912771096
2025-09-07,39.91288571981929
2025-09-08,56.34760336915665
2025-09-09,47.73894174331327
2025-09-10,47.73894174331327
2025-09-11,44.60851933391568
2025-09-12,46.17373053861448
2025-09-13,35.217252105722906
2025-09-14,38.347674515120495
2025-09-15,47.73894174331327
2025-09-16,44.60851933391568
2025-09-17,54.78239216445785
2025-09-18,49.30415294801207
2025-09-19,51.651969755060264
2025-09-20,40.69549132216869
2025-09-21,38.347674515120495
2025-09-22,50.086758550361466
2025-09-23,50.869364152710865
2025-09-24,50.086758550361466
2025-09-25,50.086758550361466
2025-09-26,47.73894174331327
2025-09-27,39.91288571981929
2025-09-28,39.130280117469894
2025-09-29,51.651969755060264
2025-09-30,47.73894174331327
2025-10-01,52.43457535740966
2025-10-02,51.651969755060264
2025-10-03,49.30415294801207
2025-10-04,45.39112493626508
2025-10-05,43.04330812921688
2025-10-06,51.651969755060264
2025-10-07,52.43457535740966
2025-10-08,48.52154734566267
2025-10-09,50.869364152710865
2025-10-10,66.52147619969882
2025-10-11,49.30415294801207
2025-10-12,52.43457535740966
2025-10-13,67.30408180204822
2025-10-14,58.69542017620484
2025-10-15,55.56499776680725
2025-10-16,54.78239216445785
2025-10-17,56.34760336915665
2025-10-18,41.47809692451809
2025-10-19,46.17373053861448
2025-10-20,57.91281457385544
2025-10-21,53.217180959759055
2025-10-22,50.869364152710865
2025-10-23,50.869364152710865
2025-10-24,53.217180959759055
2025-10-25,40.69549132216869
2025-10-26,43.04330812921688
2025-10-27,55.56499776680725
2025-10-28,53.999786562108454
2025-10-29,56.34760336915665
2025-10-30,59.47802577855424
2025-10-31,55.56499776680725
2025-11-01,43.82591373156628
2025-11-02,43.04330812921688
2025-11-03,55.56499776680725
2025-11-04,57.91281457385544
2025-11-05,54.78239216445785
2025-11-06,53.999786562108454
2025-11-07,61.04323698325304
2025-11-08,56.34760336915665
2025-11-09,46.17373053861448
2025-11-10,53.999786562108454
2025-11-11,50.869364152710865
2025-11-12,52.43457535740966
2025-11-13,61.04323698325304
2025-11-14,61.04323698325304
2025-11-15,43.04330812921688
2025-11-16,50.086758550361466
2025-11-17,60.26063138090364
2025-11-18,64.17365939265063
2025-11-19,60.26063138090364
2025-11-20,67.30408180204822
2025-11-21,64.95626499500003
2025-11-22,44.60851933391568
2025-11-23,46.17373053861448
2025-11-24,57.13020897150605
2025-11-25,57.91281457385544
2025-11-26,56.34760336915665
2025-11-27,41.47809692451809
2025-11-28,56.34760336915665
2025-11-29,44.60851933391568
2025-11-30,45.39112493626508
2025-12-01,54.78239216445785
2025-12-02,52.43457535740966
2025-12-03,52.43457535740966
2025-12-04,50.086758550361466
2025-12-05,50.086758550361466
2025-12-06,47.73894174331327
2025-12-07,45.39112493626508
2025-12-08,53.217180959759055
2025-12-09,52.43457535740966
2025-12-10,53.217180959759055
2025-12-11,53.19416314792525
2025-12-12,53.965259844357746
2025-12-13,47.0253895764653
2025-12-14,43.94100279073531
2025-12-15,53.19416314792525
2025-12-16,55.50745323722274
2025-12-17,56.27854993365524
2025-12-18,60.13403341581771
2025-12-19,53.965259844357746
2025-12-20,43.94100279073531
2025-12-21,44.71209948716781
2025-12-22,57.82074332652023
2025-12-23,51.651969755060264
2025-12-24,53.965259844357746
2025-12-25,42.39880939787032
2025-12-26,56.27854993365524
2025-12-27,58.971633918210514
2025-12-28,50.10977636219528
2025-12-29,55.88724713248054
2025-12-30,55.50745323722274
2025-12-31,58.20053722177802
2026-01-01,46.25429288003281
2026-01-02,54.73635654079025
2026-01-03,50.10977636219528
2026-01-04,50.88087305862777
2026-01-05,58.971633918210514
2026-01-06,55.50745323722274
2026-01-07,56.65834382891303
2026-01-08,53.965259844357746
2026-01-09,56.27854993365524
2026-01-10,46.33485522145113
2026-01-11,49.37320638351349
2026-01-12,55.44990870763823
2026-01-13,53.930733126607045
2026-01-14,54.69032091712264
2026-01-15,50.892381964544676
2026-01-16,47.85403080248231
2026-01-17,43.29650405938876
2026-01-18,44.815679640419944
2026-01-19,49.37320638351349
2026-01-20,64.56496219382534
2026-01-21,64.56496219382534
2026-01-22,56.209496498153825
2026-01-23,50.892381964544676
2026-01-24,45.57526743093553
2026-01-25,49.37320638351349
2026-01-26,53.930733126607045
2026-01-27,53.171145336091456
2026-01-28,56.209496498153825
2026-01-29,59.247847660216195
2026-01-30,59.247847660216195
2026-01-31,49.37320638351349
2026-02-01,52.41155754557586
2026-02-02,61.52661103176297
2026-02-03,59.247847660216195
2026-02-04,57.72867207918501
2026-02-05,66.08413777485653
2026-02-06,60.76702324124738
2026-02-07,49.37320638351349
2026-02-08,44.815679640419944
2026-02-09,51.65196975506027
2026-02-10,51.65196975506027
2026-02-11,51.65196975506027
2026-02-12,60.00743545073178
2026-02-13,58.4882598697006
2026-02-14,47.09444301196672
2026-02-15,47.09444301196672
2026-02-16,47.85403080248231
2026-02-17,58.4882598697006
2026-02-18,53.171145336091456
2026-02-19,53.171145336091456
2026-02-20,60.76702324124738
2026-02-21,47.85403080248231
2026-02-22,47.09444301196672
2026-02-23,62.286198822278564
2026-02-24,61.52661103176297
2026-02-25,54.69032091712264
2026-02-26,56.969084288669414
2026-02-27,59.247847660216195
2026-02-28,45.57526743093553
2026-03-01,47.09444301196672
2026-03-02,68.3629011464033
2026-03-03,71.40125230846567
2026-03-04,61.52661103176297
2026-03-05,61.52661103176297
2026-03-06,64.56496219382534
2026-03-07,50.892381964544676
2026-03-08,48.6136185929979
2026-03-09,72.92042788949685
2026-03-10,60.76702324124738
2026-03-11,60.00743545073178
2026-03-12,62.286198822278564
2026-03-13,65.32454998434093
2026-03-14,53.171145336091456
2026-03-15,47.85403080248231
2026-03-16,58.4882598697006
2026-03-17,60.00743545073178
2026-03-18,64.56496219382534
2026-03-19,66.84372556537211
2026-03-20,69.88207672743448
2026-03-21,54.69032091712264
2026-03-22,50.892381964544676
2026-03-23,71.40125230846567
2026-03-24,63.04578661279415
2026-03-25,58.4882598697006
2026-03-26,66.08413777485653
2026-03-27,69.1224889369189
2026-03-28,51.65196975506027
2026-03-29,52.41155754557586
2026-03-30,75.19919126104362
2026-03-31,72.92042788949685
2026-04-01,75.19919126104362
2026-04-02,72.16084009898127
2026-04-03,50.892381964544676
2026-04-04,47.09444301196672
2026-04-05,53.171145336091456
2026-04-06,66.84372556537211
2026-04-07,67.6033133558877
2026-04-08,68.3629011464033
2026-04-09,60.76702324124738
2026-04-10,56.209496498153825
2026-04-11,49.37320638351349
2026-04-12,51.65196975506027
2026-04-13,73.68001568001245
2026-04-14,66.08413777485653
2026-04-15,67.6033133558877
2026-04-16,62.286198822278564
2026-04-17,75.95877905155922
2026-04-18,52.41155754557586
2026-04-19,46.33485522145113
2026-04-20,65.32454998434093
2026-04-21,59.247847660216195
2026-04-22,57.72867207918501
2026-04-23,61.52661103176297
2026-04-24,55.44990870763823
2026-04-25,45.57526743093553
2026-04-26,45.57526743093553
2026-04-27,56.209496498153825
2026-04-28,56.209496498153825
2026-04-29,55.44990870763823
2026-04-30,55.44990870763823
2026-05-01,53.171145336091456
2026-05-02,43.29650405938876
2026-05-03,44.815679640419944
2026-05-04,49.37320638351349
2026-05-05,53.930733126607045
2026-05-06,56.969084288669414
2026-05-07,56.209496498153825
2026-05-08,53.930733126607045
2026-05-09,43.29650405938876
2026-05-10,46.33485522145113
2026-05-11,55.44990870763823
2026-05-12,65.32454998434093
2026-05-13,57.72867207918501
2026-05-14,65.32454998434093
2026-05-15,63.80537440330975
2026-05-16,46.33485522145113
2026-05-17,47.09444301196672
2026-05-18,53.171145336091456
2026-05-19,53.930733126607045
2026-05-20,50.892381964544676
2026-05-21,57.72867207918501
2026-05-22,63.04578661279415
2026-05-23,47.85403080248231
2026-05-24,47.09444301196672
2026-05-25,47.85403080248231
2026-05-26,57.72867207918501
2026-05-27,52.41155754557586
2026-05-28,56.209496498153825
2026-05-29,53.171145336091456
2026-05-30,44.05609184990435
2026-05-31,44.05609184990435
