Time,ap_classroom
2024-09-12,62.2408217438975
2024-09-13,61.69484962333699
2024-09-14,7.916595748127313
2024-09-15,13.64930301401261
2024-09-16,62.2408217438975
2024-09-17,58.964989020534475
2024-09-18,60.05693326165548
2024-09-19,58.964989020534475
2024-09-20,51.321379332687414
2024-09-21,8.73555392896807
2024-09-22,14.195275134573114
2024-09-23,56.781100538292456
2024-09-24,55.689156297171444
2024-09-25,52.41332357380842
2024-09-26,50.2294350915664
2024-09-27,41.493881162598335
2024-09-28,8.73555392896807
2024-09-29,14.195275134573114
2024-09-30,53.505267814929425
2024-10-01,54.59721205605044
2024-10-02,49.137490850445396
2024-10-03,43.67776964484035
2024-10-04,48.04554660932438
2024-10-05,8.73555392896807
2024-10-06,13.103330893452105
2024-10-07,53.505267814929425
2024-10-08,49.137490850445396
2024-10-09,46.95360236820338
2024-10-10,43.67776964484035
2024-10-11,37.1261041981143
2024-10-12,6.5516654467260524
2024-10-13,8.73555392896807
2024-10-14,29.482494510267237
2024-10-15,48.04554660932438
2024-10-16,46.95360236820338
2024-10-17,44.76971388596136
2024-10-18,42.58582540371934
2024-10-19,7.643609687847061
2024-10-20,12.011386652331096
2024-10-21,50.2294350915664
2024-10-22,46.95360236820338
2024-10-23,48.04554660932438
2024-10-24,50.2294350915664
2024-10-25,48.04554660932438
2024-10-26,7.643609687847061
2024-10-27,13.103330893452105
2024-10-28,51.321379332687414
2024-10-29,44.76971388596136
2024-10-30,44.76971388596136
2024-10-31,39.309992680356316
2024-11-01,36.034159956993285
2024-11-02,7.643609687847061
2024-11-03,9.827498170089079
2024-11-04,44.76971388596136
2024-11-05,27.29860602802522
2024-11-06,33.850271474751274
2024-11-07,46.95360236820338
2024-11-08,45.861658127082364
2024-11-09,6.5516654467260524
2024-11-10,8.73555392896807
2024-11-11,31.666382992509252
2024-11-12,48.04554660932438
2024-11-13,45.861658127082364
2024-11-14,45.861658127082364
2024-11-15,45.861658127082364
2024-11-16,6.5516654467260524
2024-11-17,9.827498170089079
2024-11-18,46.95360236820338
2024-11-19,44.76971388596136
2024-11-20,41.493881162598335
2024-11-21,45.861658127082364
2024-11-22,39.309992680356316
2024-11-23,5.459721205605044
2024-11-24,6.5516654467260524
2024-11-25,21.838884822420177
2024-11-26,18.56305209905715
2024-11-27,6.5516654467260524
2024-11-28,3.2758327233630262
2024-11-29,3.2758327233630262
2024-11-30,4.367776964484035
2024-12-01,7.643609687847061
2024-12-02,36.034159956993285
2024-12-03,37.1261041981143
2024-12-04,37.1261041981143
2024-12-05,38.218048439235304
2024-12-06,41.493881162598335
2024-12-07,6.5516654467260524
2024-12-08,9.827498170089079
2024-12-09,48.04554660932438
2024-12-10,45.861658127082364
2024-12-11,46.95360236820338
2024-12-12,49.137490850445396
2024-12-13,45.861658127082364
2024-12-14,8.73555392896807
2024-12-15,12.011386652331096
2024-12-16,53.505267814929425
2024-12-17,55.689156297171444
2024-12-18,60.05693326165548
2024-12-19,50.2294350915664
2024-12-20,27.29860602802522
2024-12-21,2.1838884822420175
2024-12-22,1.0919442411210087
2024-12-23,2.1838884822420175
2024-12-24,1.0919442411210087
2024-12-25,1.0919442411210087
2024-12-26,1.0919442411210087
2024-12-27,1.0919442411210087
2024-12-28,1.0919442411210087
2024-12-29,1.0919442411210087
2024-12-30,2.1838884822420175
2024-12-31,2.1838884822420175
2025-01-01,2.1838884822420175
2025-01-02,7.643609687847061
2025-01-03,8.73555392896807
2025-01-04,3.2758327233630262
2025-01-05,4.367776964484035
2025-01-06,21.838884822420177
2025-01-07,31.666382992509252
2025-01-08,32.75832723363026
2025-01-09,33.850271474751274
2025-01-10,31.666382992509252
2025-01-11,5.459721205605044
2025-01-12,9.827498170089079
2025-01-13,42.58582540371934
2025-01-14,42.58582540371934
2025-01-15,43.67776964484035
2025-01-16,44.76971388596136
2025-01-17,41.493881162598335
2025-01-18,5.459721205605044
2025-01-19,5.459721205605044
2025-01-20,9.827498170089079
2025-01-21,34.94221571587228
2025-01-22,38.218048439235304
2025-01-23,46.95360236820338
2025-01-24,43.67776964484035
2025-01-25,5.459721205605044
2025-01-26,8.73555392896807
2025-01-27,48.04554660932438
2025-01-28,45.861658127082364
2025-01-29,40.40193692147732
2025-01-30,45.861658127082364
2025-01-31,41.493881162598335
2025-02-01,6.5516654467260524
2025-02-02,9.827498170089079
2025-02-03,44.76971388596136
2025-02-04,43.67776964484035
2025-02-05,42.58582540371934
2025-02-06,39.309992680356316
2025-02-07,41.493881162598335
2025-02-08,5.459721205605044
2025-02-09,8.73555392896807
2025-02-10,39.309992680356316
2025-02-11,43.67776964484035
2025-02-12,43.67776964484035
2025-02-13,43.67776964484035
2025-02-14,31.666382992509252
2025-02-15,5.459721205605044
2025-02-16,5.459721205605044
2025-02-17,13.103330893452105
2025-02-18,39.309992680356316
2025-02-19,33.850271474751274
2025-02-20,33.850271474751274
2025-02-21,39.309992680356316
2025-02-22,5.459721205605044
2025-02-23,9.827498170089079
2025-02-24,46.95360236820338
2025-02-25,43.67776964484035
2025-02-26,42.58582540371934
2025-02-27,43.67776964484035
2025-02-28,44.76971388596136
2025-03-01,7.643609687847061
2025-03-02,10.919442411210088
2025-03-03,51.321379332687414
2025-03-04,49.137490850445396
2025-03-05,43.67776964484035
2025-03-06,44.76971388596136
2025-03-07,39.309992680356316
2025-03-08,7.643609687847061
2025-03-09,9.827498170089079
2025-03-10,43.67776964484035
2025-03-11,40.40193692147732
2025-03-12,41.493881162598335
2025-03-13,41.493881162598335
2025-03-14,36.034159956993285
2025-03-15,6.5516654467260524
2025-03-16,9.827498170089079
2025-03-17,37.1261041981143
2025-03-18,37.1261041981143
2025-03-19,38.218048439235304
2025-03-20,39.309992680356316
2025-03-21,34.94221571587228
2025-03-22,6.5516654467260524
2025-03-23,9.827498170089079
2025-03-24,40.40193692147732
2025-03-25,40.40193692147732
2025-03-26,42.58582540371934
2025-03-27,40.40193692147732
2025-03-28,41.493881162598335
2025-03-29,7.643609687847061
2025-03-30,9.827498170089079
2025-03-31,40.40193692147732
2025-04-01,48.04554660932438
2025-04-02,46.95360236820338
2025-04-03,48.04554660932438
2025-04-04,49.137490850445396
2025-04-05,8.73555392896807
2025-04-06,13.103330893452105
2025-04-07,60.05693326165548
2025-04-08,52.41332357380842
2025-04-09,53.505267814929425
2025-04-10,56.781100538292456
2025-04-11,55.689156297171444
2025-04-12,9.827498170089079
2025-04-13,13.103330893452105
2025-04-14,52.41332357380842
2025-04-15,52.08933455465336
2025-04-16,55.57601325688839
2025-04-17,52.08933455465336
2025-04-18,27.515020568163944
2025-04-19,11.551980347826081
2025-04-20,13.02233363866334
2025-04-21,64.5656960727562
2025-04-22,77.58802971141955
2025-04-23,88.59403793868512
2025-04-24,79.0583830022568
2025-04-25,73.555378888624
2025-04-26,17.979365631735625
2025-04-27,22.557988575091656
2025-04-28,101.07039945678795
2025-04-29,100.14601828651121
2025-04-30,101.61637157734847
2025-05-01,99.0540740453902
2025-05-02,90.61036335008289
2025-05-03,28.060992688724447
2025-05-04,37.05067550459226
2025-05-05,109.13570110237902
2025-05-06,90.61036335008289
2025-05-07,87.12368464784787
2025-05-08,73.555378888624
2025-05-09,52.08933455465336
2025-05-10,14.492686929500602
2025-05-11,19.99569104313339
2025-05-12,57.59233866828615
2025-05-13,48.05668373185784
2025-05-14,36.50470338403176
2025-05-15,33.2777221299632
2025-05-16,22.185148086642133
2025-05-17,3.6975246811070224
2025-05-18,3.6975246811070224
2025-05-19,12.941336383874578
2025-05-20,11.092574043321067
2025-05-21,11.092574043321067
2025-05-22,7.395049362214045
2025-05-23,5.546287021660533
2025-05-24,1.8487623405535112
2025-05-25,0.0
2025-05-26,1.8487623405535112
2025-05-27,5.546287021660533
2025-05-28,7.395049362214045
2025-05-29,3.6975246811070224
2025-05-30,3.6975246811070224
2025-05-31,1.8487623405535112
2025-06-01,1.8487623405535112
2025-06-02,3.6975246811070224
2025-06-03,3.6975246811070224
2025-06-04,3.6975246811070224
2025-06-05,3.6975246811070224
2025-06-06,1.8487623405535112
2025-06-07,1.8487623405535112
2025-06-08,1.8487623405535112
2025-06-09,3.6975246811070224
2025-06-10,1.8487623405535112
2025-06-11,1.8487623405535112
2025-06-12,1.8487623405535112
2025-06-13,1.8487623405535112
2025-06-14,1.8487623405535112
2025-06-15,1.8487623405535112
2025-06-16,1.8487623405535112
2025-06-17,1.8487623405535112
2025-06-18,1.8487623405535112
2025-06-19,1.8487623405535112
2025-06-20,1.8487623405535112
2025-06-21,1.8487623405535112
2025-06-22,1.8487623405535112
2025-06-23,1.8487623405535112
2025-06-24,3.6975246811070224
2025-06-25,1.8487623405535112
2025-06-26,1.8487623405535112
2025-06-27,1.8487623405535112
2025-06-28,1.8487623405535112
2025-06-29,1.8487623405535112
2025-06-30,3.6975246811070224
2025-07-01,7.395049362214045
2025-07-02,11.092574043321067
2025-07-03,7.395049362214045
2025-07-04,5.546287021660533
2025-07-05,3.6975246811070224
2025-07-06,11.092574043321067
2025-07-07,184.87623405535112
2025-07-08,18.48762340553511
2025-07-09,7.395049362214045
2025-07-10,5.546287021660533
2025-07-11,3.6975246811070224
2025-07-12,3.6975246811070224
2025-07-13,1.8487623405535112
2025-07-14,3.6975246811070224
2025-07-15,5.546287021660533
2025-07-16,1.8487623405535112
2025-07-17,1.8487623405535112
2025-07-18,1.8487623405535112
2025-07-19,1.8487623405535112
2025-07-20,1.8487623405535112
2025-07-21,1.8487623405535112
2025-07-22,1.8487623405535112
2025-07-23,1.8487623405535112
2025-07-24,1.8487623405535112
2025-07-25,1.8487623405535112
2025-07-26,1.8487623405535112
2025-07-27,0.0
2025-07-28,1.8487623405535112
2025-07-29,1.8487623405535112
2025-07-30,1.8487623405535112
2025-07-31,1.8487623405535112
2025-08-01,3.6975246811070224
2025-08-02,1.8487623405535112
2025-08-03,1.8487623405535112
2025-08-04,7.395049362214045
2025-08-05,7.395049362214045
2025-08-06,11.092574043321067
2025-08-07,12.941336383874578
2025-08-08,12.941336383874578
2025-08-09,1.8487623405535112
2025-08-10,1.8487623405535112
2025-08-11,16.6388610649816
2025-08-12,25.882672767749156
2025-08-13,31.42895978940969
2025-08-14,38.824009151623734
2025-08-15,36.97524681107022
2025-08-16,5.546287021660533
2025-08-17,7.395049362214045
2025-08-18,48.06782085439129
2025-08-19,49.9165831949448
2025-08-20,51.76534553549831
2025-08-21,55.46287021660534
2025-08-22,51.76534553549831
2025-08-23,7.395049362214045
2025-08-24,9.243811702767555
2025-08-25,64.7066819193729
2025-08-26,72.10173128158694
2025-08-27,66.5554442599264
2025-08-28,66.5554442599264
2025-08-29,57.311632557158845
2025-08-30,5.546287021660533
2025-08-31,7.395049362214045
2025-09-01,12.941336383874578
2025-09-02,66.5554442599264
2025-09-03,77.64801830324747
2025-09-04,73.95049362214044
2025-09-05,72.10173128158694
2025-09-06,9.243811702767555
2025-09-07,14.79009872442809
2025-09-08,75.79925596269396
2025-09-09,64.7066819193729
2025-09-10,64.7066819193729
2025-09-11,66.5554442599264
2025-09-12,64.7066819193729
2025-09-13,9.243811702767555
2025-09-14,14.79009872442809
2025-09-15,68.40420660047991
2025-09-16,68.40420660047991
2025-09-17,66.5554442599264
2025-09-18,62.85791957881938
2025-09-19,61.00915723826587
2025-09-20,9.243811702767555
2025-09-21,12.941336383874578
2025-09-22,57.311632557158845
2025-09-23,49.9165831949448
2025-09-24,55.46287021660534
2025-09-25,59.16039489771236
2025-09-26,55.46287021660534
2025-09-27,9.243811702767555
2025-09-28,14.79009872442809
2025-09-29,61.00915723826587
2025-09-30,62.85791957881938
2025-10-01,57.311632557158845
2025-10-02,48.06782085439129
2025-10-03,53.614107876051825
2025-10-04,9.243811702767555
2025-10-05,14.79009872442809
2025-10-06,59.16039489771236
2025-10-07,57.311632557158845
2025-10-08,53.614107876051825
2025-10-09,51.76534553549831
2025-10-10,38.824009151623734
2025-10-11,5.546287021660533
2025-10-12,7.395049362214045
2025-10-13,31.42895978940969
2025-10-14,49.9165831949448
2025-10-15,48.06782085439129
2025-10-16,49.9165831949448
2025-10-17,44.37029617328427
2025-10-18,7.395049362214045
2025-10-19,11.092574043321067
2025-10-20,49.9165831949448
2025-10-21,53.614107876051825
2025-10-22,49.9165831949448
2025-10-23,55.46287021660534
2025-10-24,51.76534553549831
2025-10-25,7.395049362214045
2025-10-26,12.941336383874578
2025-10-27,53.614107876051825
2025-10-28,51.76534553549831
2025-10-29,48.06782085439129
2025-10-30,49.9165831949448
2025-10-31,51.76534553549831
2025-11-01,7.395049362214045
2025-11-02,9.243811702767555
2025-11-03,44.37029617328427
2025-11-04,44.37029617328427
2025-11-05,49.9165831949448
2025-11-06,53.614107876051825
2025-11-07,51.76534553549831
2025-11-08,7.395049362214045
2025-11-09,9.243811702767555
2025-11-10,42.52153383273076
2025-11-11,31.42895978940969
2025-11-12,48.06782085439129
2025-11-13,49.9165831949448
2025-11-14,48.06782085439129
2025-11-15,5.546287021660533
2025-11-16,9.243811702767555
2025-11-17,44.37029617328427
2025-11-18,44.37029617328427
2025-11-19,44.37029617328427
2025-11-20,46.21905851383778
2025-11-21,40.67277149217725
2025-11-22,5.546287021660533
2025-11-23,5.546287021660533
2025-11-24,20.336385746088624
2025-11-25,18.48762340553511
2025-11-26,5.546287021660533
2025-11-27,1.8487623405535112
2025-11-28,1.8487623405535112
2025-11-29,3.6975246811070224
2025-11-30,7.395049362214045
2025-12-01,35.126484470516715
2025-12-02,35.126484470516715
2025-12-03,38.824009151623734
2025-12-04,40.67277149217725
2025-12-05,38.824009151623734
2025-12-06,7.395049362214045
2025-12-07,9.243811702767555
2025-12-08,44.37029617328427
2025-12-09,46.21905851383778
2025-12-10,46.21905851383778
2025-12-11,47.73168224701793
2025-12-12,48.23589015807798
2025-12-13,7.73118796958741
2025-12-14,12.521163124657871
2025-12-15,52.101484142871676
2025-12-16,55.46287021660534
2025-12-17,54.03428113526853
2025-12-18,50.168687150474824
2025-12-19,29.412128145169497
2025-12-20,3.865593984793705
2025-12-21,3.361386073733657
2025-12-22,7.226980058527362
2025-12-23,5.294183066130509
2025-12-24,1.428589081336804
2025-12-25,0.5042079110600485
2025-12-26,1.428589081336804
2025-12-27,1.428589081336804
2025-12-28,1.428589081336804
2025-12-29,1.9327969923968524
2025-12-30,1.9327969923968524
2025-12-31,1.428589081336804
2026-01-01,1.428589081336804
2026-01-02,2.4370049034569012
2026-01-03,3.361386073733657
2026-01-04,3.865593984793705
2026-01-05,18.31955410184843
2026-01-06,28.48774697489274
2026-01-07,31.849133048626395
2026-01-08,31.849133048626395
2026-01-09,31.849133048626395
2026-01-10,6.050494932720582
2026-01-11,8.067326576960776
2026-01-12,41.345048706923976
2026-01-13,38.319801240563685
2026-01-14,38.319801240563685
2026-01-15,40.336632884803876
2026-01-16,38.319801240563685
2026-01-17,6.050494932720582
2026-01-18,6.050494932720582
2026-01-19,10.084158221200969
2026-01-20,39.328217062683784
2026-01-21,45.378711995404366
2026-01-22,43.36188035116417
2026-01-23,40.336632884803876
2026-01-24,5.0420791106004845
2026-01-25,7.058910754840679
2026-01-26,25.210395553002424
2026-01-27,36.30296959632349
2026-01-28,36.30296959632349
2026-01-29,40.336632884803876
2026-01-30,39.328217062683784
2026-01-31,6.050494932720582
2026-02-01,8.067326576960776
2026-02-02,38.319801240563685
2026-02-03,40.336632884803876
2026-02-04,39.328217062683784
2026-02-05,42.353464529044075
2026-02-06,39.328217062683784
2026-02-07,6.050494932720582
2026-02-08,8.067326576960776
2026-02-09,37.311385418443585
2026-02-10,42.353464529044075
2026-02-11,43.36188035116417
2026-02-12,40.336632884803876
2026-02-13,30.252474663602907
2026-02-14,5.0420791106004845
2026-02-15,4.033663288480388
2026-02-16,12.100989865441164
2026-02-17,27.227227197242616
2026-02-18,34.286137952083294
2026-02-19,35.29455377420339
2026-02-20,34.286137952083294
2026-02-21,6.050494932720582
2026-02-22,8.067326576960776
2026-02-23,37.311385418443585
2026-02-24,40.336632884803876
2026-02-25,41.345048706923976
2026-02-26,38.319801240563685
2026-02-27,39.328217062683784
2026-02-28,6.050494932720582
2026-03-01,9.075742399080873
2026-03-02,44.37029617328427
2026-03-03,39.328217062683784
2026-03-04,42.353464529044075
2026-03-05,46.38712781752446
2026-03-06,42.353464529044075
2026-03-07,8.067326576960776
2026-03-08,10.084158221200969
2026-03-09,42.353464529044075
2026-03-10,40.336632884803876
2026-03-11,42.353464529044075
2026-03-12,41.345048706923976
2026-03-13,36.30296959632349
2026-03-14,7.058910754840679
2026-03-15,9.075742399080873
2026-03-16,29.24405884148281
2026-03-17,31.260890485723007
2026-03-18,31.260890485723007
2026-03-19,30.252474663602907
2026-03-20,24.20197973088233
2026-03-21,6.050494932720582
2026-03-22,9.075742399080873
2026-03-23,38.319801240563685
2026-03-24,42.353464529044075
2026-03-25,42.353464529044075
2026-03-26,44.37029617328427
2026-03-27,41.345048706923976
2026-03-28,8.067326576960776
2026-03-29,10.084158221200969
2026-03-30,41.345048706923976
2026-03-31,38.319801240563685
2026-04-01,36.30296959632349
2026-04-02,35.29455377420339
2026-04-03,16.13465315392155
2026-04-04,6.050494932720582
2026-04-05,8.067326576960776
2026-04-06,33.2777221299632
2026-04-07,38.319801240563685
2026-04-08,42.353464529044075
2026-04-09,41.345048706923976
2026-04-10,40.336632884803876
2026-04-11,9.075742399080873
2026-04-12,14.117821509681358
2026-04-13,60.504949327205814
2026-04-14,57.47970186084552
2026-04-15,56.47128603872543
2026-04-16,62.52178097144601
2026-04-17,59.49653350508572
2026-04-18,13.10940568756126
2026-04-19,15.126237331801454
2026-04-20,71.59752337052689
2026-04-21,77.64801830324747
2026-04-22,70.58910754840679
2026-04-23,74.62277083688717
2026-04-24,65.5470284378063
2026-04-25,17.143068976041647
2026-04-26,21.176732264522037
2026-04-27,89.74900816868863
2026-04-28,89.74900816868863
2026-04-29,89.74900816868863
2026-04-30,95.79950310140921
2026-05-01,81.68168159172785
2026-05-02,27.227227197242616
2026-05-03,36.30296959632349
2026-05-04,100.8415822120097
2026-05-05,85.71534488020824
2026-05-06,72.60593919264699
2026-05-07,66.5554442599264
2026-05-08,48.40395946176466
2026-05-09,12.100989865441164
2026-05-10,18.151484798161746
2026-05-11,54.45445439448523
2026-05-12,45.378711995404366
2026-05-13,29.24405884148281
2026-05-14,24.20197973088233
2026-05-15,16.13465315392155
2026-05-16,3.025247466360291
2026-05-17,4.033663288480388
2026-05-18,11.092574043321067
2026-05-19,10.084158221200969
2026-05-20,9.075742399080873
2026-05-21,9.075742399080873
2026-05-22,6.050494932720582
2026-05-23,1.008415822120097
2026-05-24,2.016831644240194
2026-05-25,2.016831644240194
2026-05-26,5.0420791106004845
2026-05-27,5.0420791106004845
2026-05-28,4.033663288480388
2026-05-29,4.033663288480388
2026-05-30,2.016831644240194
2026-05-31,2.016831644240194
