Time,millie_bobby_brown
2024-11-25,5.806451612903225
2024-11-26,6.387096774193548
2024-11-27,5.225806451612902
2024-11-28,7.548387096774192
2024-11-29,5.806451612903225
2024-11-30,5.806451612903225
2024-12-01,5.225806451612902
2024-12-02,4.64516129032258
2024-12-03,3.483870967741935
2024-12-04,4.064516129032258
2024-12-05,4.064516129032258
2024-12-06,4.064516129032258
2024-12-07,5.225806451612902
2024-12-08,5.806451612903225
2024-12-09,6.387096774193548
2024-12-10,5.806451612903225
2024-12-11,5.225806451612902
2024-12-12,5.225806451612902
2024-12-13,5.225806451612902
2024-12-14,4.64516129032258
2024-12-15,5.225806451612902
2024-12-16,4.64516129032258
2024-12-17,4.064516129032258
2024-12-18,4.064516129032258
2024-12-19,4.064516129032258
2024-12-20,4.064516129032258
2024-12-21,6.96774193548387
2024-12-22,6.387096774193548
2024-12-23,5.806451612903225
2024-12-24,4.64516129032258
2024-12-25,7.548387096774192
2024-12-26,5.225806451612902
2024-12-27,5.806451612903225
2024-12-28,6.96774193548387
2024-12-29,5.806451612903225
2024-12-30,5.806451612903225
2024-12-31,6.96774193548387
2025-01-01,8.709677419354838
2025-01-02,7.548387096774192
2025-01-03,13.93548387096774
2025-01-04,9.29032258064516
2025-01-05,7.548387096774192
2025-01-06,5.225806451612902
2025-01-07,5.225806451612902
2025-01-08,4.64516129032258
2025-01-09,4.064516129032258
2025-01-10,3.483870967741935
2025-01-11,4.64516129032258
2025-01-12,4.64516129032258
2025-01-13,3.483870967741935
2025-01-14,3.483870967741935
2025-01-15,4.064516129032258
2025-01-16,5.806451612903225
2025-01-17,4.064516129032258
2025-01-18,4.064516129032258
2025-01-19,4.64516129032258
2025-01-20,9.870967741935482
2025-01-21,8.709677419354838
2025-01-22,6.96774193548387
2025-01-23,8.709677419354838
2025-01-24,5.806451612903225
2025-01-25,6.387096774193548
2025-01-26,5.806451612903225
2025-01-27,4.064516129032258
2025-01-28,4.064516129032258
2025-01-29,3.483870967741935
2025-01-30,4.064516129032258
2025-01-31,5.225806451612902
2025-02-01,6.96774193548387
2025-02-02,9.29032258064516
2025-02-03,6.96774193548387
2025-02-04,4.64516129032258
2025-02-05,5.225806451612902
2025-02-06,5.806451612903225
2025-02-07,5.225806451612902
2025-02-08,5.806451612903225
2025-02-09,6.387096774193548
2025-02-10,12.774193548387096
2025-02-11,10.451612903225804
2025-02-12,10.451612903225804
2025-02-13,12.193548387096772
2025-02-14,9.870967741935482
2025-02-15,8.709677419354838
2025-02-16,8.129032258064516
2025-02-17,7.548387096774192
2025-02-18,6.96774193548387
2025-02-19,8.129032258064516
2025-02-20,11.61290322580645
2025-02-21,9.29032258064516
2025-02-22,9.870967741935482
2025-02-23,9.29032258064516
2025-02-24,17.999999999999996
2025-02-25,19.161290322580644
2025-02-26,22.064516129032256
2025-02-27,17.419354838709676
2025-02-28,18.58064516129032
2025-03-01,22.064516129032256
2025-03-02,19.741935483870964
2025-03-03,14.516129032258062
2025-03-04,41.2258064516129
2025-03-05,43.548387096774185
2025-03-06,28.451612903225804
2025-03-07,25.548387096774192
2025-03-08,19.741935483870964
2025-03-09,16.258064516129032
2025-03-10,15.677419354838708
2025-03-11,18.58064516129032
2025-03-12,41.2258064516129
2025-03-13,33.096774193548384
2025-03-14,29.61290322580645
2025-03-15,55.16129032258064
2025-03-16,58.06451612903225
2025-03-17,33.096774193548384
2025-03-18,22.645161290322577
2025-03-19,19.741935483870964
2025-03-20,16.258064516129032
2025-03-21,15.677419354838708
2025-03-22,20.90322580645161
2025-03-23,20.90322580645161
2025-03-24,13.93548387096774
2025-03-25,10.451612903225804
2025-03-26,8.129032258064516
2025-03-27,8.709677419354838
2025-03-28,9.870967741935482
2025-03-29,12.774193548387096
2025-03-30,12.774193548387096
2025-03-31,8.709677419354838
2025-04-01,6.96774193548387
2025-04-02,6.96774193548387
2025-04-03,6.387096774193548
2025-04-04,6.96774193548387
2025-04-05,9.29032258064516
2025-04-06,9.870967741935482
2025-04-07,8.709677419354838
2025-04-08,6.96774193548387
2025-04-09,6.387096774193548
2025-04-10,5.225806451612902
2025-04-11,6.387096774193548
2025-04-12,8.709677419354838
2025-04-13,7.548387096774192
2025-04-14,5.225806451612902
2025-04-15,5.225806451612902
2025-04-16,5.225806451612902
2025-04-17,5.225806451612902
2025-04-18,6.169354838709676
2025-04-19,6.459677419354838
2025-04-20,6.749999999999999
2025-04-21,5.516129032258064
2025-04-22,4.935483870967741
2025-04-23,6.169354838709676
2025-04-24,5.225806451612902
2025-04-25,5.225806451612902
2025-04-26,6.169354838709676
2025-04-27,7.693548387096772
2025-04-28,6.459677419354838
2025-04-29,5.225806451612902
2025-04-30,5.225806451612902
2025-05-01,5.225806451612902
2025-05-02,5.225806451612902
2025-05-03,5.225806451612902
2025-05-04,6.749999999999999
2025-05-05,4.935483870967741
2025-05-06,4.935483870967741
2025-05-07,5.516129032258064
2025-05-08,6.169354838709676
2025-05-09,6.749999999999999
2025-05-10,8.927419354838708
2025-05-11,7.693548387096772
2025-05-12,5.225806451612902
2025-05-13,4.935483870967741
2025-05-14,3.991935483870967
2025-05-15,3.9193548387096766
2025-05-16,5.225806451612902
2025-05-17,5.225806451612902
2025-05-18,6.532258064516128
2025-05-19,5.225806451612902
2025-05-20,5.225806451612902
2025-05-21,5.225806451612902
2025-05-22,5.225806451612902
2025-05-23,5.225806451612902
2025-05-24,6.532258064516128
2025-05-25,7.838709677419353
2025-05-26,7.838709677419353
2025-05-27,5.225806451612902
2025-05-28,3.9193548387096766
2025-05-29,5.225806451612902
2025-05-30,5.225806451612902
2025-05-31,6.532258064516128
2025-06-01,13.064516129032256
2025-06-02,9.145161290322578
2025-06-03,9.145161290322578
2025-06-04,7.838709677419353
2025-06-05,6.532258064516128
2025-06-06,7.838709677419353
2025-06-07,7.838709677419353
2025-06-08,9.145161290322578
2025-06-09,6.532258064516128
2025-06-10,6.532258064516128
2025-06-11,5.225806451612902
2025-06-12,6.532258064516128
2025-06-13,6.532258064516128
2025-06-14,9.145161290322578
2025-06-15,9.145161290322578
2025-06-16,7.838709677419353
2025-06-17,5.225806451612902
2025-06-18,6.532258064516128
2025-06-19,7.838709677419353
2025-06-20,6.532258064516128
2025-06-21,7.838709677419353
2025-06-22,7.838709677419353
2025-06-23,5.225806451612902
2025-06-24,5.225806451612902
2025-06-25,5.225806451612902
2025-06-26,5.225806451612902
2025-06-27,6.532258064516128
2025-06-28,6.532258064516128
2025-06-29,7.838709677419353
2025-06-30,5.225806451612902
2025-07-01,5.225806451612902
2025-07-02,3.9193548387096766
2025-07-03,3.9193548387096766
2025-07-04,5.225806451612902
2025-07-05,5.225806451612902
2025-07-06,5.225806451612902
2025-07-07,5.225806451612902
2025-07-08,5.225806451612902
2025-07-09,3.9193548387096766
2025-07-10,3.9193548387096766
2025-07-11,5.225806451612902
2025-07-12,5.225806451612902
2025-07-13,5.225806451612902
2025-07-14,5.225806451612902
2025-07-15,3.9193548387096766
2025-07-16,6.532258064516128
2025-07-17,6.532258064516128
2025-07-18,5.225806451612902
2025-07-19,7.838709677419353
2025-07-20,7.838709677419353
2025-07-21,6.532258064516128
2025-07-22,5.225806451612902
2025-07-23,5.225806451612902
2025-07-24,5.225806451612902
2025-07-25,5.225806451612902
2025-07-26,6.532258064516128
2025-07-27,7.838709677419353
2025-07-28,6.532258064516128
2025-07-29,5.225806451612902
2025-07-30,5.225806451612902
2025-07-31,6.532258064516128
2025-08-01,5.225806451612902
2025-08-02,5.225806451612902
2025-08-03,5.225806451612902
2025-08-04,5.225806451612902
2025-08-05,5.225806451612902
2025-08-06,3.9193548387096766
2025-08-07,3.9193548387096766
2025-08-08,3.9193548387096766
2025-08-09,5.225806451612902
2025-08-10,6.532258064516128
2025-08-11,5.225806451612902
2025-08-12,5.225806451612902
2025-08-13,9.145161290322578
2025-08-14,6.532258064516128
2025-08-15,6.532258064516128
2025-08-16,6.532258064516128
2025-08-17,6.532258064516128
2025-08-18,3.9193548387096766
2025-08-19,3.9193548387096766
2025-08-20,3.9193548387096766
2025-08-21,103.20967741935482
2025-08-22,103.20967741935482
2025-08-23,53.56451612903225
2025-08-24,31.354838709677413
2025-08-25,16.983870967741932
2025-08-26,13.064516129032256
2025-08-27,11.75806451612903
2025-08-28,9.145161290322578
2025-08-29,7.838709677419353
2025-08-30,7.838709677419353
2025-08-31,9.145161290322578
2025-09-01,14.37096774193548
2025-09-02,10.451612903225804
2025-09-03,7.838709677419353
2025-09-04,6.532258064516128
2025-09-05,9.145161290322578
2025-09-06,6.532258064516128
2025-09-07,6.532258064516128
2025-09-08,5.225806451612902
2025-09-09,5.225806451612902
2025-09-10,3.9193548387096766
2025-09-11,3.9193548387096766
2025-09-12,3.9193548387096766
2025-09-13,5.225806451612902
2025-09-14,5.225806451612902
2025-09-15,5.225806451612902
2025-09-16,3.9193548387096766
2025-09-17,3.9193548387096766
2025-09-18,3.9193548387096766
2025-09-19,3.9193548387096766
2025-09-20,5.225806451612902
2025-09-21,7.838709677419353
2025-09-22,7.838709677419353
2025-09-23,6.532258064516128
2025-09-24,5.225806451612902
2025-09-25,6.532258064516128
2025-09-26,6.532258064516128
2025-09-27,6.532258064516128
2025-09-28,7.838709677419353
2025-09-29,5.225806451612902
2025-09-30,5.225806451612902
2025-10-01,3.9193548387096766
2025-10-02,3.9193548387096766
2025-10-03,3.9193548387096766
2025-10-04,5.225806451612902
2025-10-05,5.225806451612902
2025-10-06,3.9193548387096766
2025-10-07,3.9193548387096766
2025-10-08,3.9193548387096766
2025-10-09,5.225806451612902
2025-10-10,7.838709677419353
2025-10-11,7.838709677419353
2025-10-12,6.532258064516128
2025-10-13,5.225806451612902
2025-10-14,5.225806451612902
2025-10-15,5.225806451612902
2025-10-16,5.225806451612902
2025-10-17,5.225806451612902
2025-10-18,6.532258064516128
2025-10-19,6.532258064516128
2025-10-20,5.225806451612902
2025-10-21,5.225806451612902
2025-10-22,5.225806451612902
2025-10-23,7.838709677419353
2025-10-24,6.532258064516128
2025-10-25,7.838709677419353
2025-10-26,6.532258064516128
2025-10-27,9.145161290322578
2025-10-28,7.838709677419353
2025-10-29,10.451612903225804
2025-10-30,7.838709677419353
2025-10-31,7.838709677419353
2025-11-01,10.451612903225804
2025-11-02,39.19354838709677
2025-11-03,56.1774193548387
2025-11-04,43.11290322580644
2025-11-05,24.822580645161285
2025-11-06,22.209677419354833
2025-11-07,52.258064516129025
2025-11-08,54.87096774193547
2025-11-09,33.967741935483865
2025-11-10,22.209677419354833
2025-11-11,18.290322580645157
2025-11-12,16.983870967741932
2025-11-13,16.983870967741932
2025-11-14,36.58064516129031
2025-11-15,54.87096774193547
2025-11-16,50.951612903225794
2025-11-17,30.04838709677419
2025-11-18,20.90322580645161
2025-11-19,20.90322580645161
2025-11-20,18.290322580645157
2025-11-21,16.983870967741932
2025-11-22,20.90322580645161
2025-11-23,20.90322580645161
2025-11-24,22.209677419354833
2025-11-25,24.822580645161285
2025-11-26,43.11290322580644
2025-11-27,109.74193548387095
2025-11-28,88.83870967741933
2025-11-29,86.22580645161288
2025-11-30,87.53225806451611
2025-12-01,71.85483870967741
2025-12-02,58.790322580645146
2025-12-03,54.87096774193547
2025-12-04,45.7258064516129
2025-12-05,36.58064516129031
2025-12-06,43.11290322580644
2025-12-07,39.19354838709677
2025-12-08,64.01612903225805
2025-12-09,53.56451612903225
2025-12-10,39.19354838709677
2025-12-11,28.74193548387096
2025-12-12,26.129032258064512
2025-12-13,28.74193548387096
2025-12-14,27.435483870967737
2025-12-15,22.209677419354833
2025-12-16,19.596774193548384
2025-12-17,18.290322580645157
2025-12-18,15.677419354838706
2025-12-19,16.983870967741932
2025-12-20,20.90322580645161
2025-12-21,20.90322580645161
2025-12-22,20.90322580645161
2025-12-23,24.822580645161285
2025-12-24,20.90322580645161
2025-12-25,27.435483870967737
2025-12-26,71.85483870967741
2025-12-27,79.69354838709675
2025-12-28,70.54838709677418
2025-12-29,61.4032258064516
2025-12-30,57.48387096774192
2025-12-31,57.48387096774192
2026-01-01,130.64516129032256
2026-01-02,111.04838709677416
2026-01-03,82.3064516129032
2026-01-04,64.01612903225805
2026-01-05,53.56451612903225
2026-01-06,48.338709677419345
2026-01-07,50.951612903225794
2026-01-08,39.19354838709677
2026-01-09,36.58064516129031
2026-01-10,37.88709677419354
2026-01-11,36.58064516129031
2026-01-12,26.129032258064512
2026-01-13,24.822580645161285
2026-01-14,22.209677419354833
2026-01-15,18.290322580645157
2026-01-16,18.290322580645157
2026-01-17,22.209677419354833
2026-01-18,24.822580645161285
2026-01-19,22.209677419354833
2026-01-20,19.596774193548384
2026-01-21,16.983870967741932
2026-01-22,15.677419354838706
2026-01-23,15.677419354838706
2026-01-24,16.983870967741932
2026-01-25,18.290322580645157
2026-01-26,15.677419354838706
2026-01-27,14.37096774193548
2026-01-28,13.064516129032256
2026-01-29,11.75806451612903
2026-01-30,11.75806451612903
2026-01-31,13.064516129032256
2026-02-01,15.677419354838706
2026-02-02,11.75806451612903
2026-02-03,9.145161290322578
2026-02-04,9.145161290322578
2026-02-05,9.145161290322578
2026-02-06,9.145161290322578
2026-02-07,10.451612903225804
2026-02-08,13.064516129032256
2026-02-09,9.145161290322578
2026-02-10,7.838709677419353
2026-02-11,7.838709677419353
2026-02-12,6.532258064516128
2026-02-13,7.838709677419353
2026-02-14,7.838709677419353
2026-02-15,9.145161290322578
2026-02-16,9.145161290322578
2026-02-17,6.532258064516128
2026-02-18,6.532258064516128
2026-02-19,11.75806451612903
2026-02-20,14.37096774193548
2026-02-21,10.451612903225804
2026-02-22,9.145161290322578
2026-02-23,9.145161290322578
2026-02-24,7.838709677419353
2026-02-25,6.532258064516128
2026-02-26,6.532258064516128
2026-02-27,6.532258064516128
2026-02-28,6.532258064516128
2026-03-01,7.838709677419353
2026-03-02,6.532258064516128
2026-03-03,6.532258064516128
2026-03-04,6.532258064516128
2026-03-05,6.532258064516128
2026-03-06,7.838709677419353
2026-03-07,7.838709677419353
2026-03-08,7.838709677419353
2026-03-09,6.532258064516128
2026-03-10,5.225806451612902
2026-03-11,6.532258064516128
2026-03-12,6.532258064516128
2026-03-13,5.225806451612902
2026-03-14,6.532258064516128
2026-03-15,6.532258064516128
2026-03-16,5.225806451612902
2026-03-17,3.9193548387096766
2026-03-18,5.225806451612902
2026-03-19,5.225806451612902
2026-03-20,5.225806451612902
2026-03-21,6.532258064516128
2026-03-22,6.532258064516128
2026-03-23,5.225806451612902
2026-03-24,5.225806451612902
2026-03-25,5.225806451612902
2026-03-26,3.9193548387096766
2026-03-27,3.9193548387096766
2026-03-28,5.225806451612902
2026-03-29,6.532258064516128
2026-03-30,6.532258064516128
2026-03-31,6.532258064516128
2026-04-01,6.532258064516128
2026-04-02,5.225806451612902
2026-04-03,5.225806451612902
2026-04-04,5.225806451612902
2026-04-05,5.225806451612902
2026-04-06,5.225806451612902
2026-04-07,3.9193548387096766
2026-04-08,3.9193548387096766
2026-04-09,3.9193548387096766
2026-04-10,6.532258064516128
2026-04-11,9.145161290322578
2026-04-12,6.532258064516128
2026-04-13,3.9193548387096766
2026-04-14,3.9193548387096766
2026-04-15,3.9193548387096766
2026-04-16,3.9193548387096766
2026-04-17,5.225806451612902
2026-04-18,5.225806451612902
2026-04-19,5.225806451612902
2026-04-20,3.9193548387096766
2026-04-21,3.9193548387096766
2026-04-22,3.9193548387096766
2026-04-23,3.9193548387096766
2026-04-24,2.612903225806451
2026-04-25,5.225806451612902
2026-04-26,5.225806451612902
2026-04-27,3.9193548387096766
2026-04-28,3.9193548387096766
2026-04-29,3.9193548387096766
2026-04-30,5.225806451612902
2026-05-01,3.9193548387096766
2026-05-02,5.225806451612902
2026-05-03,3.9193548387096766
2026-05-04,5.225806451612902
2026-05-05,3.9193548387096766
2026-05-06,6.532258064516128
2026-05-07,3.9193548387096766
2026-05-08,3.9193548387096766
2026-05-09,5.225806451612902
2026-05-10,6.532258064516128
2026-05-11,5.225806451612902
2026-05-12,3.9193548387096766
2026-05-13,3.9193548387096766
2026-05-14,3.9193548387096766
2026-05-15,3.9193548387096766
2026-05-16,5.225806451612902
2026-05-17,5.225806451612902
2026-05-18,3.9193548387096766
2026-05-19,5.225806451612902
2026-05-20,3.9193548387096766
2026-05-21,3.9193548387096766
2026-05-22,5.225806451612902
2026-05-23,3.9193548387096766
2026-05-24,5.225806451612902
2026-05-25,5.225806451612902
2026-05-26,5.225806451612902
2026-05-27,3.9193548387096766
2026-05-28,5.225806451612902
2026-05-29,5.225806451612902
2026-05-30,6.532258064516128
2026-05-31,5.225806451612902
