Time,gmail
2024-09-24,97.11841065038968
2024-09-25,90.03685987379878
2024-09-26,98.13006076133124
2024-09-27,82.95530909720786
2024-09-28,53.617455879902636
2024-09-29,51.59415565801952
2024-09-30,94.08346031756501
2024-10-01,96.10676053944813
2024-10-02,91.04850998474033
2024-10-03,90.03685987379878
2024-10-04,81.9436589862663
2024-10-05,53.617455879902636
2024-10-06,50.58250554707796
2024-10-07,91.04850998474033
2024-10-08,90.03685987379878
2024-10-09,88.01355965191566
2024-10-10,83.96695920814942
2024-10-11,80.93200887532474
2024-10-12,50.58250554707796
2024-10-13,49.5708554361364
2024-10-14,80.93200887532474
2024-10-15,94.08346031756501
2024-10-16,90.03685987379878
2024-10-17,89.02520976285722
2024-10-18,82.95530909720786
2024-10-19,52.605805768961076
2024-10-20,51.59415565801952
2024-10-21,92.0601600956819
2024-10-22,91.04850998474033
2024-10-23,91.04850998474033
2024-10-24,87.0019095409741
2024-10-25,81.9436589862663
2024-10-26,50.58250554707796
2024-10-27,51.59415565801952
2024-10-28,94.08346031756501
2024-10-29,92.0601600956819
2024-10-30,91.04850998474033
2024-10-31,83.96695920814942
2024-11-01,87.0019095409741
2024-11-02,53.617455879902636
2024-11-03,50.58250554707796
2024-11-04,94.08346031756501
2024-11-05,81.9436589862663
2024-11-06,68.79220754402603
2024-11-07,85.99025943003254
2024-11-08,81.9436589862663
2024-11-09,52.605805768961076
2024-11-10,51.59415565801952
2024-11-11,78.90870865344162
2024-11-12,92.0601600956819
2024-11-13,95.09511042850657
2024-11-14,92.0601600956819
2024-11-15,85.99025943003254
2024-11-16,51.59415565801952
2024-11-17,53.617455879902636
2024-11-18,91.04850998474033
2024-11-19,92.0601600956819
2024-11-20,93.07181020662345
2024-11-21,91.04850998474033
2024-11-22,84.97860931909098
2024-11-23,52.605805768961076
2024-11-24,52.605805768961076
2024-11-25,88.01355965191566
2024-11-26,80.93200887532474
2024-11-27,68.79220754402603
2024-11-28,45.52425499237017
2024-11-29,53.617455879902636
2024-11-30,53.617455879902636
2024-12-01,59.68735654555199
2024-12-02,99.1417108722728
2024-12-03,101.16501109415591
2024-12-04,98.13006076133124
2024-12-05,96.10676053944813
2024-12-06,90.03685987379878
2024-12-07,60.69900665649355
2024-12-08,55.640756101785755
2024-12-09,91.04850998474033
2024-12-10,94.08346031756501
2024-12-11,92.0601600956819
2024-12-12,94.08346031756501
2024-12-13,84.97860931909098
2024-12-14,57.66405632366887
2024-12-15,57.66405632366887
2024-12-16,94.08346031756501
2024-12-17,90.03685987379878
2024-12-18,89.02520976285722
2024-12-19,90.03685987379878
2024-12-20,78.90870865344162
2024-12-21,51.59415565801952
2024-12-22,49.5708554361364
2024-12-23,63.73395698931823
2024-12-24,53.617455879902636
2024-12-25,53.617455879902636
2024-12-26,63.73395698931823
2024-12-27,65.75725721120135
2024-12-28,51.59415565801952
2024-12-29,50.58250554707796
2024-12-30,69.80385765496759
2024-12-31,61.71065676743511
2025-01-01,49.5708554361364
2025-01-02,74.86210820967538
2025-01-03,69.80385765496759
2025-01-04,55.640756101785755
2025-01-05,54.629105990844195
2025-01-06,84.97860931909098
2025-01-07,91.04850998474033
2025-01-08,88.01355965191566
2025-01-09,87.0019095409741
2025-01-10,82.95530909720786
2025-01-11,56.652406212727314
2025-01-12,56.652406212727314
2025-01-13,93.07181020662345
2025-01-14,93.07181020662345
2025-01-15,93.07181020662345
2025-01-16,93.07181020662345
2025-01-17,92.0601600956819
2025-01-18,55.640756101785755
2025-01-19,48.55920532519484
2025-01-20,69.80385765496759
2025-01-21,92.0601600956819
2025-01-22,92.0601600956819
2025-01-23,96.10676053944813
2025-01-24,90.03685987379878
2025-01-25,59.68735654555199
2025-01-26,54.629105990844195
2025-01-27,94.08346031756501
2025-01-28,99.1417108722728
2025-01-29,95.09511042850657
2025-01-30,95.09511042850657
2025-01-31,90.03685987379878
2025-02-01,58.67570643461043
2025-02-02,56.652406212727314
2025-02-03,97.11841065038968
2025-02-04,96.10676053944813
2025-02-05,96.10676053944813
2025-02-06,96.10676053944813
2025-02-07,90.03685987379878
2025-02-08,61.71065676743511
2025-02-09,57.66405632366887
2025-02-10,94.08346031756501
2025-02-11,97.11841065038968
2025-02-12,97.11841065038968
2025-02-13,94.08346031756501
2025-02-14,85.99025943003254
2025-02-15,54.629105990844195
2025-02-16,54.629105990844195
2025-02-17,76.8854084315585
2025-02-18,97.11841065038968
2025-02-19,93.07181020662345
2025-02-20,91.04850998474033
2025-02-21,87.0019095409741
2025-02-22,55.640756101785755
2025-02-23,57.66405632366887
2025-02-24,97.11841065038968
2025-02-25,94.08346031756501
2025-02-26,95.09511042850657
2025-02-27,95.09511042850657
2025-02-28,90.03685987379878
2025-03-01,59.68735654555199
2025-03-02,55.640756101785755
2025-03-03,94.08346031756501
2025-03-04,93.07181020662345
2025-03-05,90.03685987379878
2025-03-06,92.0601600956819
2025-03-07,82.95530909720786
2025-03-08,58.67570643461043
2025-03-09,56.652406212727314
2025-03-10,89.02520976285722
2025-03-11,93.07181020662345
2025-03-12,97.11841065038968
2025-03-13,93.07181020662345
2025-03-14,82.95530909720786
2025-03-15,58.67570643461043
2025-03-16,58.67570643461043
2025-03-17,89.02520976285722
2025-03-18,95.09511042850657
2025-03-19,92.0601600956819
2025-03-20,85.99025943003254
2025-03-21,79.92035876438318
2025-03-22,52.605805768961076
2025-03-23,52.605805768961076
2025-03-24,88.01355965191566
2025-03-25,90.03685987379878
2025-03-26,84.97860931909098
2025-03-27,90.03685987379878
2025-03-28,80.93200887532474
2025-03-29,54.629105990844195
2025-03-30,55.640756101785755
2025-03-31,90.03685987379878
2025-04-01,91.04850998474033
2025-04-02,92.0601600956819
2025-04-03,91.04850998474033
2025-04-04,84.97860931909098
2025-04-05,56.652406212727314
2025-04-06,56.652406212727314
2025-04-07,94.08346031756501
2025-04-08,91.04850998474033
2025-04-09,93.07181020662345
2025-04-10,93.07181020662345
2025-04-11,84.97860931909098
2025-04-12,57.66405632366887
2025-04-13,51.59415565801952
2025-04-14,89.02520976285722
2025-04-15,98.98132731809915
2025-04-16,93.70717582508067
2025-04-17,91.09169017240248
2025-04-18,71.09309468659433
2025-04-19,49.490663659049574
2025-04-20,48.43583336044587
2025-04-21,86.87236897798769
2025-04-22,90.03685987379879
2025-04-23,88.98202957519509
2025-04-24,85.81753867938399
2025-04-25,78.98273183229101
2025-04-26,52.65515455486067
2025-04-27,52.65515455486067
2025-04-28,95.81683642228805
2025-04-29,93.20135076960989
2025-04-30,90.03685987379879
2025-05-01,93.20135076960989
2025-05-02,85.81753867938399
2025-05-03,54.76481515206807
2025-05-04,55.27064020753885
2025-05-05,92.14652047100617
2025-05-06,92.14652047100617
2025-05-07,92.65234552647695
2025-05-08,87.92719927659138
2025-05-09,85.81753867938399
2025-05-10,53.70998485346437
2025-05-11,50.54549395765327
2025-05-12,93.20135076960989
2025-05-13,90.03685987379879
2025-05-14,91.09169017240248
2025-05-15,88.93884938753295
2025-05-16,81.25277598367208
2025-05-17,52.70450334076027
2025-05-18,54.900524313291946
2025-05-19,91.13487036006462
2025-05-20,91.13487036006462
2025-05-21,84.54680744246959
2025-05-22,83.44879695620375
2025-05-23,77.95874452487456
2025-05-24,50.508482368228584
2025-05-25,48.31246139569691
2025-05-26,55.99853479955778
2025-05-27,87.8408389012671
2025-05-28,88.93884938753295
2025-05-29,88.93884938753295
2025-05-30,81.25277598367208
2025-05-31,53.802513827026104
2025-06-01,53.802513827026104
2025-06-02,84.54680744246959
2025-06-03,88.93884938753295
2025-06-04,84.54680744246959
2025-06-05,83.44879695620375
2025-06-06,75.76272355234288
2025-06-07,49.41047188196275
2025-06-08,47.21445090943107
2025-06-09,80.15476549740623
2025-06-10,82.35078646993792
2025-06-11,81.25277598367208
2025-06-12,80.15476549740623
2025-06-13,70.27267112101369
2025-06-14,51.60649285449443
2025-06-15,47.21445090943107
2025-06-16,82.35078646993792
2025-06-17,75.76272355234288
2025-06-18,76.86073403860873
2025-06-19,65.88062917595033
2025-06-20,69.17466063474785
2025-06-21,48.31246139569691
2025-06-22,48.31246139569691
2025-06-23,75.76272355234288
2025-06-24,77.95874452487456
2025-06-25,71.37068160727952
2025-06-26,74.66471306607704
2025-06-27,75.76272355234288
2025-06-28,51.60649285449443
2025-06-29,49.41047188196275
2025-06-30,73.5667025798112
2025-07-01,75.76272355234288
2025-07-02,75.76272355234288
2025-07-03,70.27267112101369
2025-07-04,48.31246139569691
2025-07-05,45.018429936899395
2025-07-06,50.508482368228584
2025-07-07,82.35078646993792
2025-07-08,80.15476549740623
2025-07-09,79.0567550111404
2025-07-10,76.86073403860873
2025-07-11,70.27267112101369
2025-07-12,51.60649285449443
2025-07-13,49.41047188196275
2025-07-14,81.25277598367208
2025-07-15,82.35078646993792
2025-07-16,76.86073403860873
2025-07-17,77.95874452487456
2025-07-18,74.66471306607704
2025-07-19,50.508482368228584
2025-07-20,49.41047188196275
2025-07-21,80.15476549740623
2025-07-22,77.95874452487456
2025-07-23,79.0567550111404
2025-07-24,74.66471306607704
2025-07-25,74.66471306607704
2025-07-26,50.508482368228584
2025-07-27,49.41047188196275
2025-07-28,79.0567550111404
2025-07-29,74.66471306607704
2025-07-30,75.76272355234288
2025-07-31,75.76272355234288
2025-08-01,73.5667025798112
2025-08-02,52.70450334076027
2025-08-03,53.802513827026104
2025-08-04,84.54680744246959
2025-08-05,85.64481792873543
2025-08-06,80.15476549740623
2025-08-07,83.44879695620375
2025-08-08,79.0567550111404
2025-08-09,52.70450334076027
2025-08-10,53.802513827026104
2025-08-11,86.74282841500127
2025-08-12,91.13487036006462
2025-08-13,91.13487036006462
2025-08-14,90.03685987379879
2025-08-15,84.54680744246959
2025-08-16,54.900524313291946
2025-08-17,55.99853479955778
2025-08-18,96.62492279139381
2025-08-19,94.42890181886214
2025-08-20,93.33089133259631
2025-08-21,93.33089133259631
2025-08-22,83.44879695620375
2025-08-23,55.99853479955778
2025-08-24,54.900524313291946
2025-08-25,101.01696473645717
2025-08-26,99.91895425019133
2025-08-27,101.01696473645717
2025-08-28,97.72293327765966
2025-08-29,91.13487036006462
2025-08-30,57.09654528582362
2025-08-31,53.802513827026104
2025-09-01,64.7826186896845
2025-09-02,109.80104862658389
2025-09-03,108.70303814031804
2025-09-04,102.11497522272302
2025-09-05,95.52691230512798
2025-09-06,54.900524313291946
2025-09-07,52.70450334076027
2025-09-08,104.31099619525469
2025-09-09,101.01696473645717
2025-09-10,97.72293327765966
2025-09-11,93.33089133259631
2025-09-12,91.13487036006462
2025-09-13,53.802513827026104
2025-09-14,53.802513827026104
2025-09-15,101.01696473645717
2025-09-16,97.72293327765966
2025-09-17,101.01696473645717
2025-09-18,95.52691230512798
2025-09-19,91.13487036006462
2025-09-20,55.99853479955778
2025-09-21,52.70450334076027
2025-09-22,97.72293327765966
2025-09-23,95.52691230512798
2025-09-24,98.8209437639255
2025-09-25,94.42890181886214
2025-09-26,88.93884938753295
2025-09-27,54.900524313291946
2025-09-28,51.60649285449443
2025-09-29,99.91895425019133
2025-09-30,106.50701716778637
2025-10-01,95.52691230512798
2025-10-02,93.33089133259631
2025-10-03,87.8408389012671
2025-10-04,53.802513827026104
2025-10-05,58.19455577208946
2025-10-06,98.8209437639255
2025-10-07,97.72293327765966
2025-10-08,96.62492279139381
2025-10-09,93.33089133259631
2025-10-10,88.93884938753295
2025-10-11,51.60649285449443
2025-10-12,50.508482368228584
2025-10-13,90.03685987379879
2025-10-14,99.91895425019133
2025-10-15,96.62492279139381
2025-10-16,96.62492279139381
2025-10-17,87.8408389012671
2025-10-18,54.900524313291946
2025-10-19,52.70450334076027
2025-10-20,102.11497522272302
2025-10-21,99.91895425019133
2025-10-22,97.72293327765966
2025-10-23,96.62492279139381
2025-10-24,88.93884938753295
2025-10-25,53.802513827026104
2025-10-26,51.60649285449443
2025-10-27,96.62492279139381
2025-10-28,97.72293327765966
2025-10-29,93.33089133259631
2025-10-30,93.33089133259631
2025-10-31,83.44879695620375
2025-11-01,53.802513827026104
2025-11-02,53.802513827026104
2025-11-03,94.42890181886214
2025-11-04,92.23288084633046
2025-11-05,104.31099619525469
2025-11-06,96.62492279139381
2025-11-07,90.03685987379879
2025-11-08,59.2925662583553
2025-11-09,53.802513827026104
2025-11-10,93.33089133259631
2025-11-11,92.23288084633046
2025-11-12,97.72293327765966
2025-11-13,101.01696473645717
2025-11-14,90.03685987379879
2025-11-15,55.99853479955778
2025-11-16,52.70450334076027
2025-11-17,96.62492279139381
2025-11-18,88.93884938753295
2025-11-19,85.64481792873543
2025-11-20,85.64481792873543
2025-11-21,77.95874452487456
2025-11-22,51.60649285449443
2025-11-23,46.11644042316523
2025-11-24,79.0567550111404
2025-11-25,74.66471306607704
2025-11-26,63.684608203418655
2025-11-27,40.62638799183604
2025-11-28,48.31246139569691
2025-11-29,48.31246139569691
2025-11-30,51.60649285449443
2025-12-01,90.03685987379879
2025-12-02,91.13487036006462
2025-12-03,88.93884938753295
2025-12-04,87.8408389012671
2025-12-05,83.44879695620375
2025-12-06,54.900524313291946
2025-12-07,50.508482368228584
2025-12-08,85.64481792873543
2025-12-09,84.54680744246959
2025-12-10,83.44879695620375
2025-12-11,84.64409951087289
2025-12-12,76.06154919101016
2025-12-13,51.41190871768782
2025-12-14,50.39729143291052
2025-12-15,86.67333408042748
2025-12-16,81.13463561489664
2025-12-17,81.13463561489664
2025-12-18,79.10540104534205
2025-12-19,73.5667025798112
2025-12-20,48.36805686335594
2025-12-21,44.30958772424676
2025-12-22,63.50392293352681
2025-12-23,61.47468836397222
2025-12-24,47.90244482171156
2025-12-25,46.33882229380135
2025-12-26,50.8629034745549
2025-12-27,48.36805686335594
2025-12-28,44.85859296737968
2025-12-29,60.46007107919492
2025-12-30,61.47468836397222
2025-12-31,53.90675532888679
2026-01-01,43.84397568260239
2026-01-02,57.96522446799596
2026-01-03,48.36805686335594
2026-01-04,46.88782753693427
2026-01-05,75.5959371493658
2026-01-06,81.13463561489664
2026-01-07,84.64409951087289
2026-01-08,79.10540104534205
2026-01-09,79.10540104534205
2026-01-10,50.286100497592464
2026-01-11,51.21732458088122
2026-01-12,83.81016749598744
2026-01-13,81.94771932940995
2026-01-14,84.7413915792762
2026-01-15,81.0164952461212
2026-01-16,78.22282299625495
2026-01-17,52.148548664169965
2026-01-18,48.42365233101497
2026-01-19,63.323237663634956
2026-01-20,85.67261566256495
2026-01-21,87.53506382914244
2026-01-22,87.53506382914244
2026-01-23,83.81016749598744
2026-01-24,59.59834133047996
2026-01-25,52.148548664169965
2026-01-26,80.08527116283244
2026-01-27,84.7413915792762
2026-01-28,85.67261566256495
2026-01-29,85.67261566256495
2026-01-30,80.08527116283244
2026-01-31,54.94222091403621
2026-02-01,55.87344499732497
2026-02-02,82.87894341269869
2026-02-03,86.60383974585369
2026-02-04,86.60383974585369
2026-02-05,80.08527116283244
2026-02-06,81.94771932940995
2026-02-07,53.07977274745871
2026-02-08,46.56120416443747
2026-02-09,72.63547849652245
2026-02-10,89.39751199571994
2026-02-11,84.7413915792762
2026-02-12,82.87894341269869
2026-02-13,71.7042544132337
2026-02-14,48.42365233101497
2026-02-15,49.35487641430372
2026-02-16,69.8418062466562
2026-02-17,77.2915989129662
2026-02-18,82.87894341269869
2026-02-19,79.1540470795437
2026-02-20,74.49792666309995
2026-02-21,53.07977274745871
2026-02-22,48.42365233101497
2026-02-23,82.87894341269869
2026-02-24,87.53506382914244
2026-02-25,83.81016749598744
2026-02-26,81.94771932940995
2026-02-27,80.08527116283244
2026-02-28,51.21732458088122
2026-03-01,50.286100497592464
2026-03-02,88.4662879124312
2026-03-03,87.53506382914244
2026-03-04,85.67261566256495
2026-03-05,83.81016749598744
2026-03-06,79.1540470795437
2026-03-07,54.010996830747466
2026-03-08,49.35487641430372
2026-03-09,93.12240832887494
2026-03-10,85.67261566256495
2026-03-11,83.81016749598744
2026-03-12,81.94771932940995
2026-03-13,78.22282299625495
2026-03-14,54.94222091403621
2026-03-15,54.010996830747466
2026-03-16,83.81016749598744
2026-03-17,83.81016749598744
2026-03-18,83.81016749598744
2026-03-19,80.08527116283244
2026-03-20,67.04813399678996
2026-03-21,49.35487641430372
2026-03-22,50.286100497592464
2026-03-23,85.67261566256495
2026-03-24,85.67261566256495
2026-03-25,85.67261566256495
2026-03-26,79.1540470795437
2026-03-27,75.4291507463887
2026-03-28,50.286100497592464
2026-03-29,52.148548664169965
2026-03-30,82.87894341269869
2026-03-31,81.0164952461212
2026-04-01,79.1540470795437
2026-04-02,78.22282299625495
2026-04-03,66.1169099135012
2026-04-04,47.49242824772622
2026-04-05,44.69875599785997
2026-04-06,78.22282299625495
2026-04-07,80.08527116283244
2026-04-08,81.0164952461212
2026-04-09,78.22282299625495
2026-04-10,75.4291507463887
2026-04-11,50.286100497592464
2026-04-12,52.148548664169965
2026-04-13,85.67261566256495
2026-04-14,87.53506382914244
2026-04-15,86.60383974585369
2026-04-16,81.94771932940995
2026-04-17,73.5667025798112
2026-04-18,51.21732458088122
2026-04-19,50.286100497592464
2026-04-20,84.7413915792762
2026-04-21,85.67261566256495
2026-04-22,80.08527116283244
2026-04-23,80.08527116283244
2026-04-24,71.7042544132337
2026-04-25,46.56120416443747
2026-04-26,48.42365233101497
2026-04-27,85.67261566256495
2026-04-28,85.67261566256495
2026-04-29,82.87894341269869
2026-04-30,84.7413915792762
2026-05-01,77.2915989129662
2026-05-02,49.35487641430372
2026-05-03,50.286100497592464
2026-05-04,83.81016749598744
2026-05-05,81.0164952461212
2026-05-06,79.1540470795437
2026-05-07,80.08527116283244
2026-05-08,75.4291507463887
2026-05-09,48.42365233101497
2026-05-10,45.62998008114872
2026-05-11,84.7413915792762
2026-05-12,84.7413915792762
2026-05-13,81.0164952461212
2026-05-14,80.08527116283244
2026-05-15,79.1540470795437
2026-05-16,51.21732458088122
2026-05-17,49.35487641430372
2026-05-18,81.94771932940995
2026-05-19,81.94771932940995
2026-05-20,76.36037482967745
2026-05-21,77.2915989129662
2026-05-22,72.63547849652245
2026-05-23,49.35487641430372
2026-05-24,48.42365233101497
2026-05-25,56.804669080613714
2026-05-26,83.81016749598744
2026-05-27,81.0164952461212
2026-05-28,79.1540470795437
2026-05-29,76.36037482967745
2026-05-30,51.21732458088122
2026-05-31,50.286100497592464
