Time,dire_wolf
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.0
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,0.0
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,26.0
2025-04-08,100.0
2025-04-09,52.0
2025-04-10,24.0
2025-04-11,17.0
2025-04-12,14.0
2025-04-13,9.0
2025-04-14,6.0
2025-04-15,4.969135802469136
2025-04-16,4.0246913580246915
2025-04-17,3.302469135802469
2025-04-18,2.8580246913580245
2025-04-19,2.1604938271604937
2025-04-20,2.234567901234568
2025-04-21,1.9876543209876543
2025-04-22,1.9382716049382716
2025-04-23,1.265432098765432
2025-04-24,1.8395061728395061
2025-04-25,1.3148148148148149
2025-04-26,1.191358024691358
2025-04-27,1.191358024691358
2025-04-28,1.265432098765432
2025-04-29,1.191358024691358
2025-04-30,1.117283950617284
2025-05-01,1.117283950617284
2025-05-02,1.1666666666666665
2025-05-03,1.0432098765432098
2025-05-04,1.0432098765432098
2025-05-05,0.9938271604938271
2025-05-06,0.9444444444444444
2025-05-07,0.9691358024691358
2025-05-08,0.9938271604938271
2025-05-09,0.9444444444444444
2025-05-10,0.8950617283950617
2025-05-11,0.9691358024691358
2025-05-12,0.8950617283950617
2025-05-13,0.9197530864197531
2025-05-14,0.8703703703703703
2025-05-15,0.691358024691358
2025-05-16,0.6419753086419753
2025-05-17,0.691358024691358
2025-05-18,0.5925925925925926
2025-05-19,0.7407407407407407
2025-05-20,0.49382716049382713
2025-05-21,0.6419753086419753
2025-05-22,0.5925925925925926
2025-05-23,0.5925925925925926
2025-05-24,0.5432098765432098
2025-05-25,0.5432098765432098
2025-05-26,0.691358024691358
2025-05-27,0.5925925925925926
2025-05-28,0.3950617283950617
2025-05-29,0.5432098765432098
2025-05-30,0.691358024691358
2025-05-31,0.4444444444444444
2025-06-01,0.5925925925925926
2025-06-02,0.5925925925925926
2025-06-03,0.49382716049382713
2025-06-04,0.5925925925925926
2025-06-05,0.49382716049382713
2025-06-06,0.49382716049382713
2025-06-07,0.49382716049382713
2025-06-08,0.4444444444444444
2025-06-09,0.4444444444444444
2025-06-10,0.3950617283950617
2025-06-11,0.345679012345679
2025-06-12,0.3950617283950617
2025-06-13,0.3950617283950617
2025-06-14,0.3950617283950617
2025-06-15,0.345679012345679
2025-06-16,0.3950617283950617
2025-06-17,0.5925925925925926
2025-06-18,0.8888888888888888
2025-06-19,0.6419753086419753
2025-06-20,0.5925925925925926
2025-06-21,0.6419753086419753
2025-06-22,0.49382716049382713
2025-06-23,0.49382716049382713
2025-06-24,0.5432098765432098
2025-06-25,0.49382716049382713
2025-06-26,0.49382716049382713
2025-06-27,0.4444444444444444
2025-06-28,0.5432098765432098
2025-06-29,0.7407407407407407
2025-06-30,0.49382716049382713
2025-07-01,0.49382716049382713
2025-07-02,0.691358024691358
2025-07-03,0.49382716049382713
2025-07-04,0.5432098765432098
2025-07-05,0.5432098765432098
2025-07-06,0.691358024691358
2025-07-07,0.8395061728395061
2025-07-08,0.5925925925925926
2025-07-09,0.5925925925925926
2025-07-10,0.49382716049382713
2025-07-11,0.49382716049382713
2025-07-12,0.49382716049382713
2025-07-13,0.6419753086419753
2025-07-14,0.7901234567901234
2025-07-15,0.49382716049382713
2025-07-16,0.4444444444444444
2025-07-17,0.345679012345679
2025-07-18,0.3950617283950617
2025-07-19,0.5432098765432098
2025-07-20,0.4444444444444444
2025-07-21,0.49382716049382713
2025-07-22,0.3950617283950617
2025-07-23,0.49382716049382713
2025-07-24,0.4444444444444444
2025-07-25,0.2962962962962963
2025-07-26,0.5432098765432098
2025-07-27,0.4444444444444444
2025-07-28,0.3950617283950617
2025-07-29,0.3950617283950617
2025-07-30,0.49382716049382713
2025-07-31,0.4444444444444444
2025-08-01,0.345679012345679
2025-08-02,0.4444444444444444
2025-08-03,0.4444444444444444
2025-08-04,0.3950617283950617
2025-08-05,0.345679012345679
2025-08-06,0.3950617283950617
2025-08-07,0.345679012345679
2025-08-08,0.345679012345679
2025-08-09,0.345679012345679
2025-08-10,0.3950617283950617
2025-08-11,0.2962962962962963
2025-08-12,0.3950617283950617
2025-08-13,0.4444444444444444
2025-08-14,0.4444444444444444
2025-08-15,0.345679012345679
2025-08-16,0.4444444444444444
2025-08-17,0.49382716049382713
2025-08-18,0.3950617283950617
2025-08-19,0.345679012345679
2025-08-20,0.3950617283950617
2025-08-21,0.345679012345679
2025-08-22,0.345679012345679
2025-08-23,0.4444444444444444
2025-08-24,0.49382716049382713
2025-08-25,0.2962962962962963
2025-08-26,0.3950617283950617
2025-08-27,0.2962962962962963
2025-08-28,0.345679012345679
2025-08-29,0.345679012345679
2025-08-30,0.3950617283950617
2025-08-31,0.4444444444444444
2025-09-01,0.3950617283950617
2025-09-02,0.4444444444444444
2025-09-03,0.3950617283950617
2025-09-04,0.345679012345679
2025-09-05,0.345679012345679
2025-09-06,0.5925925925925926
2025-09-07,0.4444444444444444
2025-09-08,0.2962962962962963
2025-09-09,0.24691358024691357
2025-09-10,0.345679012345679
2025-09-11,0.24691358024691357
2025-09-12,0.2962962962962963
2025-09-13,0.19753086419753085
2025-09-14,0.345679012345679
2025-09-15,0.345679012345679
2025-09-16,0.345679012345679
2025-09-17,0.345679012345679
2025-09-18,0.3950617283950617
2025-09-19,0.4444444444444444
2025-09-20,0.4444444444444444
2025-09-21,0.345679012345679
2025-09-22,0.345679012345679
2025-09-23,0.345679012345679
2025-09-24,0.3950617283950617
2025-09-25,0.345679012345679
2025-09-26,0.4444444444444444
2025-09-27,0.3950617283950617
2025-09-28,0.2962962962962963
2025-09-29,0.345679012345679
2025-09-30,0.345679012345679
2025-10-01,0.4444444444444444
2025-10-02,0.49382716049382713
2025-10-03,0.4444444444444444
2025-10-04,0.3950617283950617
2025-10-05,0.2962962962962963
2025-10-06,0.3950617283950617
2025-10-07,0.6419753086419753
2025-10-08,0.3950617283950617
2025-10-09,0.3950617283950617
2025-10-10,0.3950617283950617
2025-10-11,0.3950617283950617
2025-10-12,0.3950617283950617
2025-10-13,0.49382716049382713
2025-10-14,0.3950617283950617
2025-10-15,0.3950617283950617
2025-10-16,0.3950617283950617
2025-10-17,0.49382716049382713
2025-10-18,0.345679012345679
2025-10-19,0.345679012345679
2025-10-20,0.345679012345679
2025-10-21,0.2962962962962963
2025-10-22,0.345679012345679
2025-10-23,0.345679012345679
2025-10-24,0.3950617283950617
2025-10-25,0.345679012345679
2025-10-26,0.2962962962962963
2025-10-27,0.345679012345679
2025-10-28,0.24691358024691357
2025-10-29,0.345679012345679
2025-10-30,0.2962962962962963
2025-10-31,0.345679012345679
2025-11-01,0.345679012345679
2025-11-02,0.2962962962962963
2025-11-03,0.24691358024691357
2025-11-04,0.4444444444444444
2025-11-05,0.6419753086419753
2025-11-06,0.4444444444444444
2025-11-07,0.4444444444444444
2025-11-08,0.345679012345679
2025-11-09,0.3950617283950617
2025-11-10,0.345679012345679
2025-11-11,0.2962962962962963
2025-11-12,0.2962962962962963
2025-11-13,0.2962962962962963
2025-11-14,0.24691358024691357
2025-11-15,0.2962962962962963
2025-11-16,0.3950617283950617
2025-11-17,0.345679012345679
2025-11-18,0.345679012345679
2025-11-19,0.345679012345679
2025-11-20,0.345679012345679
2025-11-21,0.2962962962962963
2025-11-22,0.3950617283950617
2025-11-23,0.3950617283950617
2025-11-24,0.24691358024691357
2025-11-25,0.2962962962962963
2025-11-26,0.24691358024691357
2025-11-27,0.345679012345679
2025-11-28,0.24691358024691357
2025-11-29,0.345679012345679
2025-11-30,0.4444444444444444
2025-12-01,0.2962962962962963
2025-12-02,0.345679012345679
2025-12-03,0.345679012345679
2025-12-04,0.345679012345679
2025-12-05,0.345679012345679
2025-12-06,0.2962962962962963
2025-12-07,0.3950617283950617
2025-12-08,0.3950617283950617
2025-12-09,0.3950617283950617
2025-12-10,0.3950617283950617
2025-12-11,0.3950617283950617
2025-12-12,0.38466536712150745
2025-12-13,0.3950617283950617
2025-12-14,0.3391812865497076
2025-12-15,0.35477582846003897
2025-12-16,0.2586094866796621
2025-12-17,0.30409356725146197
2025-12-18,0.2586094866796621
2025-12-19,0.29889538661468484
2025-12-20,0.40025990903183883
2025-12-21,0.29889538661468484
2025-12-22,0.35477582846003897
2025-12-23,0.33398310591293046
2025-12-24,0.34957764782326184
2025-12-25,0.19233268356075373
2025-12-26,0.3391812865497076
2025-12-27,0.6536712150747238
2025-12-28,0.4405458089668616
2025-12-29,0.3950617283950617
2025-12-30,0.2884990253411306
2025-12-31,0.3950617283950617
2026-01-01,0.40025990903183883
2026-01-02,0.3092917478882391
2026-01-03,0.34957764782326184
2026-01-04,0.3391812865497076
2026-01-05,0.30409356725146197
2026-01-06,0.2884990253411306
2026-01-07,0.3443794671864847
2026-01-08,0.3950617283950617
2026-01-09,0.3443794671864847
2026-01-10,0.38466536712150745
2026-01-11,0.3326835607537362
2026-01-12,0.31189083820662766
2026-01-13,0.36387264457439894
2026-01-14,0.31189083820662766
2026-01-15,0.31189083820662766
2026-01-16,0.36387264457439894
2026-01-17,0.43664717348927873
2026-01-18,0.3326835607537362
2026-01-19,0.27030539311241064
2026-01-20,0.36387264457439894
2026-01-21,0.34307992202729043
2026-01-22,0.3222871994801819
2026-01-23,0.3950617283950617
2026-01-24,0.9772579597141
2026-01-25,1.0396361273554255
2026-01-26,0.6549707602339181
2026-01-27,0.47823261858349575
2026-01-28,0.47823261858349575
2026-01-29,0.3950617283950617
2026-01-30,0.4262508122157245
2026-01-31,0.48862897985705
2026-02-01,0.447043534762833
2026-02-02,0.4158544509421702
2026-02-03,0.36387264457439894
2026-02-04,0.4158544509421702
2026-02-05,0.4158544509421702
2026-02-06,0.31189083820662766
2026-02-07,0.3222871994801819
2026-02-08,0.34307992202729043
2026-02-09,0.3534762833008447
2026-02-10,0.36387264457439894
2026-02-11,0.43664717348927873
2026-02-12,0.3534762833008447
2026-02-13,0.3534762833008447
2026-02-14,0.4262508122157245
2026-02-15,0.34307992202729043
2026-02-16,0.43664717348927873
2026-02-17,0.5094217024041585
2026-02-18,0.530214424951267
2026-02-19,0.6133853151397011
2026-02-20,0.7901234567901234
2026-02-21,0.8213125406107862
2026-02-22,0.6653671215074723
2026-02-23,0.48862897985705
2026-02-24,0.45743989603638724
2026-02-25,0.4678362573099415
2026-02-26,0.4158544509421702
2026-02-27,0.34307992202729043
2026-02-28,0.4678362573099415
2026-03-01,0.49902534113060426
2026-03-02,0.4262508122157245
2026-03-03,0.38466536712150745
2026-03-04,0.447043534762833
2026-03-05,0.4262508122157245
2026-03-06,0.43664717348927873
2026-03-07,0.5614035087719298
2026-03-08,0.530214424951267
2026-03-09,0.3742690058479532
2026-03-10,0.4262508122157245
2026-03-11,0.47823261858349575
2026-03-12,0.40545808966861596
2026-03-13,0.4678362573099415
2026-03-14,0.447043534762833
2026-03-15,0.5198180636777128
2026-03-16,0.36387264457439894
2026-03-17,0.3326835607537362
2026-03-18,0.3742690058479532
2026-03-19,0.29109811565951915
2026-03-20,0.3326835607537362
2026-03-21,0.38466536712150745
2026-03-22,0.38466536712150745
2026-03-23,0.36387264457439894
2026-03-24,0.34307992202729043
2026-03-25,0.3326835607537362
2026-03-26,0.38466536712150745
2026-03-27,0.38466536712150745
2026-03-28,0.38466536712150745
2026-03-29,0.4262508122157245
2026-03-30,0.3742690058479532
2026-03-31,0.5925925925925926
2026-04-01,0.5198180636777128
2026-04-02,0.6549707602339181
2026-04-03,0.6133853151397011
2026-04-04,0.6653671215074723
2026-04-05,0.5925925925925926
2026-04-06,0.4678362573099415
2026-04-07,0.36387264457439894
2026-04-08,0.47823261858349575
2026-04-09,0.4678362573099415
2026-04-10,0.47823261858349575
2026-04-11,0.34307992202729043
2026-04-12,0.40545808966861596
2026-04-13,0.4158544509421702
2026-04-14,0.38466536712150745
2026-04-15,0.31189083820662766
2026-04-16,0.4678362573099415
2026-04-17,0.4262508122157245
2026-04-18,0.47823261858349575
2026-04-19,0.4262508122157245
2026-04-20,0.3742690058479532
2026-04-21,0.45743989603638724
2026-04-22,0.36387264457439894
2026-04-23,0.4158544509421702
2026-04-24,0.45743989603638724
2026-04-25,0.447043534762833
2026-04-26,0.3950617283950617
2026-04-27,0.38466536712150745
2026-04-28,0.3950617283950617
2026-04-29,0.3950617283950617
2026-04-30,0.4678362573099415
2026-05-01,0.4158544509421702
2026-05-02,0.36387264457439894
2026-05-03,0.34307992202729043
2026-05-04,0.5198180636777128
2026-05-05,0.3742690058479532
2026-05-06,0.48862897985705
2026-05-07,0.4262508122157245
2026-05-08,0.38466536712150745
2026-05-09,0.3742690058479532
2026-05-10,0.36387264457439894
2026-05-11,0.4158544509421702
2026-05-12,0.3742690058479532
2026-05-13,0.4158544509421702
2026-05-14,0.40545808966861596
2026-05-15,0.4262508122157245
2026-05-16,0.34307992202729043
2026-05-17,0.36387264457439894
2026-05-18,0.34307992202729043
2026-05-19,0.40545808966861596
2026-05-20,0.43664717348927873
2026-05-21,0.3222871994801819
2026-05-22,0.3326835607537362
2026-05-23,0.3742690058479532
2026-05-24,0.40545808966861596
2026-05-25,0.3534762833008447
2026-05-26,0.38466536712150745
2026-05-27,0.2807017543859649
2026-05-28,0.23911630929174787
2026-05-29,0.3326835607537362
2026-05-30,0.40545808966861596
2026-05-31,0.3950617283950617
