Time,fedex
2024-09-24,56.125621415617346
2024-09-25,57.801013099665624
2024-09-26,51.09944636347251
2024-09-27,49.42405467942423
2024-09-28,31.8324419969173
2024-09-29,21.780091892627627
2024-09-30,51.93714220549665
2024-10-01,53.61253388954493
2024-10-02,54.45022973156907
2024-10-03,52.77483804752079
2024-10-04,50.26175052144837
2024-10-05,32.67013783894144
2024-10-06,20.942396050603488
2024-10-07,52.77483804752079
2024-10-08,54.45022973156907
2024-10-09,53.61253388954493
2024-10-10,51.09944636347251
2024-10-11,51.93714220549665
2024-10-12,36.020921207038
2024-10-13,22.617787734651767
2024-10-14,54.45022973156907
2024-10-15,57.801013099665624
2024-10-16,56.963317257641485
2024-10-17,54.45022973156907
2024-10-18,53.61253388954493
2024-10-19,30.99474615489316
2024-10-20,22.617787734651767
2024-10-21,55.287925573593206
2024-10-22,53.61253388954493
2024-10-23,55.287925573593206
2024-10-24,51.93714220549665
2024-10-25,50.26175052144837
2024-10-26,30.99474615489316
2024-10-27,21.780091892627627
2024-10-28,52.77483804752079
2024-10-29,53.61253388954493
2024-10-30,54.45022973156907
2024-10-31,51.93714220549665
2024-11-01,50.26175052144837
2024-11-02,30.99474615489316
2024-11-03,20.942396050603488
2024-11-04,48.58635883740009
2024-11-05,46.91096715335181
2024-11-06,37.69631289108628
2024-11-07,51.93714220549665
2024-11-08,48.58635883740009
2024-11-09,32.67013783894144
2024-11-10,22.617787734651767
2024-11-11,56.125621415617346
2024-11-12,53.61253388954493
2024-11-13,53.61253388954493
2024-11-14,52.77483804752079
2024-11-15,51.93714220549665
2024-11-16,33.50783368096558
2024-11-17,22.617787734651767
2024-11-18,52.77483804752079
2024-11-19,56.125621415617346
2024-11-20,55.287925573593206
2024-11-21,54.45022973156907
2024-11-22,53.61253388954493
2024-11-23,36.020921207038
2024-11-24,24.293179418700046
2024-11-25,54.45022973156907
2024-11-26,59.4764047837139
2024-11-27,61.15179646776218
2024-11-28,21.780091892627627
2024-11-29,43.560183785255255
2024-11-30,38.53400873311042
2024-12-01,32.67013783894144
2024-12-02,58.638708941689764
2024-12-03,67.8533632039553
2024-12-04,67.01566736193116
2024-12-05,67.8533632039553
2024-12-06,72.87953825610013
2024-12-07,54.45022973156907
2024-12-08,40.2094004171587
2024-12-09,67.8533632039553
2024-12-10,77.06801746622084
2024-12-11,73.71723409812428
2024-12-12,73.71723409812428
2024-12-13,69.52875488800358
2024-12-14,56.125621415617346
2024-12-15,40.2094004171587
2024-12-16,71.20414657205185
2024-12-17,79.58110499229325
2024-12-18,82.9318883603898
2024-12-19,83.76958420241395
2024-12-20,83.76958420241395
2024-12-21,59.4764047837139
2024-12-22,41.884792101206976
2024-12-23,72.87953825610013
2024-12-24,59.4764047837139
2024-12-25,20.10470020857935
2024-12-26,53.61253388954493
2024-12-27,57.801013099665624
2024-12-28,40.2094004171587
2024-12-29,28.481658628820743
2024-12-30,62.82718815181046
2024-12-31,55.287925573593206
2025-01-01,22.617787734651767
2025-01-02,56.963317257641485
2025-01-03,60.31410062573804
2025-01-04,41.884792101206976
2025-01-05,27.643962786796603
2025-01-06,56.963317257641485
2025-01-07,63.6648839938346
2025-01-08,60.31410062573804
2025-01-09,60.31410062573804
2025-01-10,58.638708941689764
2025-01-11,41.884792101206976
2025-01-12,30.15705031286902
2025-01-13,60.31410062573804
2025-01-14,63.6648839938346
2025-01-15,61.98949230978632
2025-01-16,57.801013099665624
2025-01-17,55.287925573593206
2025-01-18,36.85861704906214
2025-01-19,25.968571102748324
2025-01-20,56.963317257641485
2025-01-21,56.125621415617346
2025-01-22,55.287925573593206
2025-01-23,58.638708941689764
2025-01-24,55.287925573593206
2025-01-25,37.69631289108628
2025-01-26,23.455483576675906
2025-01-27,52.77483804752079
2025-01-28,56.125621415617346
2025-01-29,56.125621415617346
2025-01-30,51.09944636347251
2025-01-31,50.26175052144837
2025-02-01,31.8324419969173
2025-02-02,23.455483576675906
2025-02-03,48.58635883740009
2025-02-04,52.77483804752079
2025-02-05,53.61253388954493
2025-02-06,53.61253388954493
2025-02-07,51.09944636347251
2025-02-08,35.18322536501386
2025-02-09,21.780091892627627
2025-02-10,46.07327131132767
2025-02-11,58.638708941689764
2025-02-12,56.125621415617346
2025-02-13,56.125621415617346
2025-02-14,54.45022973156907
2025-02-15,33.50783368096558
2025-02-16,23.455483576675906
2025-02-17,51.09944636347251
2025-02-18,56.125621415617346
2025-02-19,56.125621415617346
2025-02-20,59.4764047837139
2025-02-21,60.31410062573804
2025-02-22,37.69631289108628
2025-02-23,25.130875260724185
2025-02-24,55.287925573593206
2025-02-25,58.638708941689764
2025-02-26,56.125621415617346
2025-02-27,55.287925573593206
2025-02-28,55.287925573593206
2025-03-01,39.37170457513456
2025-03-02,27.643962786796603
2025-03-03,54.45022973156907
2025-03-04,56.125621415617346
2025-03-05,52.77483804752079
2025-03-06,57.801013099665624
2025-03-07,54.45022973156907
2025-03-08,36.85861704906214
2025-03-09,24.293179418700046
2025-03-10,54.45022973156907
2025-03-11,56.125621415617346
2025-03-12,57.801013099665624
2025-03-13,55.287925573593206
2025-03-14,51.93714220549665
2025-03-15,34.34552952298972
2025-03-16,25.130875260724185
2025-03-17,53.61253388954493
2025-03-18,56.963317257641485
2025-03-19,58.638708941689764
2025-03-20,57.801013099665624
2025-03-21,52.77483804752079
2025-03-22,34.34552952298972
2025-03-23,24.293179418700046
2025-03-24,53.61253388954493
2025-03-25,56.125621415617346
2025-03-26,56.125621415617346
2025-03-27,55.287925573593206
2025-03-28,51.93714220549665
2025-03-29,36.85861704906214
2025-03-30,22.617787734651767
2025-03-31,55.287925573593206
2025-04-01,55.287925573593206
2025-04-02,52.77483804752079
2025-04-03,55.287925573593206
2025-04-04,56.963317257641485
2025-04-05,34.34552952298972
2025-04-06,25.130875260724185
2025-04-07,55.287925573593206
2025-04-08,57.801013099665624
2025-04-09,56.963317257641485
2025-04-10,55.287925573593206
2025-04-11,54.45022973156907
2025-04-12,36.020921207038
2025-04-13,24.293179418700046
2025-04-14,55.287925573593206
2025-04-15,58.09845582618144
2025-04-16,56.89047414094374
2025-04-17,54.45022973156907
2025-04-18,49.9885888338318
2025-04-19,30.885481479846533
2025-04-20,19.497674236098085
2025-04-21,56.077059337818845
2025-04-22,57.70388894406862
2025-04-23,53.63681492844418
2025-04-24,52.009985322194396
2025-04-25,50.383155715944625
2025-04-26,32.51231108609632
2025-04-27,23.170181369609715
2025-04-28,55.26364453469395
2025-04-29,56.077059337818845
2025-04-30,52.009985322194396
2025-05-01,53.63681492844418
2025-05-02,51.19657051906951
2025-05-03,31.698896282971425
2025-05-04,23.9835961727346
2025-05-05,51.19657051906951
2025-05-06,52.82340012531929
2025-05-07,55.65821141680678
2025-05-08,55.26364453469395
2025-05-09,52.82340012531929
2025-05-10,34.95255549547098
2025-05-11,22.75133344859764
2025-05-12,54.45022973156907
2025-05-13,56.077059337818845
2025-05-14,55.65821141680678
2025-05-15,54.45022973156907
2025-05-16,49.715427146215234
2025-05-17,31.565350569025547
2025-05-18,22.88487916254352
2025-05-19,56.028497260020345
2025-05-20,60.76329984537418
2025-05-21,59.97416608114854
2025-05-22,58.39589855269726
2025-05-23,52.87196220311779
2025-05-24,32.354484333251186
2025-05-25,22.88487916254352
2025-05-26,26.041414219446075
2025-05-27,58.39589855269726
2025-05-28,63.130701138051094
2025-05-29,63.919834902276726
2025-05-30,56.81763102424598
2025-05-31,37.87842068283065
2025-06-01,24.463146690994797
2025-06-02,58.39589855269726
2025-06-03,61.55243360959982
2025-06-04,60.76329984537418
2025-06-05,59.97416608114854
2025-06-06,58.39589855269726
2025-06-07,35.51101939015374
2025-06-08,23.67401292676916
2025-06-09,57.60676478847162
2025-06-10,60.76329984537418
2025-06-11,57.60676478847162
2025-06-12,59.1850323169229
2025-06-13,54.45022973156907
2025-06-14,33.143618097476825
2025-06-15,22.09574539831788
2025-06-16,59.1850323169229
2025-06-17,59.1850323169229
2025-06-18,59.97416608114854
2025-06-19,52.87196220311779
2025-06-20,54.45022973156907
2025-06-21,33.932751861702464
2025-06-22,29.19794927634863
2025-06-23,59.97416608114854
2025-06-24,59.1850323169229
2025-06-25,58.39589855269726
2025-06-26,59.1850323169229
2025-06-27,58.39589855269726
2025-06-28,33.932751861702464
2025-06-29,24.463146690994797
2025-06-30,56.028497260020345
2025-07-01,59.97416608114854
2025-07-02,61.55243360959982
2025-07-03,57.60676478847162
2025-07-04,26.041414219446075
2025-07-05,33.932751861702464
2025-07-06,26.041414219446075
2025-07-07,59.1850323169229
2025-07-08,62.341567373825455
2025-07-09,62.341567373825455
2025-07-10,62.341567373825455
2025-07-11,56.81763102424598
2025-07-12,38.66755444705629
2025-07-13,27.619681747897353
2025-07-14,63.919834902276726
2025-07-15,66.28723619495365
2025-07-16,63.919834902276726
2025-07-17,66.28723619495365
2025-07-18,61.55243360959982
2025-07-19,38.66755444705629
2025-07-20,30.77621680479991
2025-07-21,63.919834902276726
2025-07-22,63.130701138051094
2025-07-23,66.28723619495365
2025-07-24,59.1850323169229
2025-07-25,56.028497260020345
2025-07-26,37.08928691860502
2025-07-27,29.19794927634863
2025-07-28,60.76329984537418
2025-07-29,60.76329984537418
2025-07-30,63.130701138051094
2025-07-31,63.130701138051094
2025-08-01,59.1850323169229
2025-08-02,40.24582197550757
2025-08-03,36.30015315437938
2025-08-04,63.130701138051094
2025-08-05,65.49810243072801
2025-08-06,65.49810243072801
2025-08-07,72.60030630875876
2025-08-08,71.81117254453312
2025-08-09,58.39589855269726
2025-08-10,78.91337642256386
2025-08-11,75.7568413656613
2025-08-12,65.49810243072801
2025-08-13,65.49810243072801
2025-08-14,65.49810243072801
2025-08-15,61.55243360959982
2025-08-16,45.76975832508704
2025-08-17,50.50456091044087
2025-08-18,68.65463748763057
2025-08-19,65.49810243072801
2025-08-20,61.55243360959982
2025-08-21,67.86550372340493
2025-08-22,64.70896866650237
2025-08-23,52.08282843889215
2025-08-24,62.341567373825455
2025-08-25,69.4437712518562
2025-08-26,61.55243360959982
2025-08-27,64.70896866650237
2025-08-28,56.81763102424598
2025-08-29,54.45022973156907
2025-08-30,34.7218856259281
2025-08-31,23.67401292676916
2025-09-01,26.830547983671714
2025-09-02,60.76329984537418
2025-09-03,66.28723619495365
2025-09-04,63.130701138051094
2025-09-05,59.1850323169229
2025-09-06,35.51101939015374
2025-09-07,26.041414219446075
2025-09-08,57.60676478847162
2025-09-09,60.76329984537418
2025-09-10,55.239363495794706
2025-09-11,56.81763102424598
2025-09-12,54.45022973156907
2025-09-13,35.51101939015374
2025-09-14,22.09574539831788
2025-09-15,55.239363495794706
2025-09-16,54.45022973156907
2025-09-17,56.81763102424598
2025-09-18,56.028497260020345
2025-09-19,56.028497260020345
2025-09-20,36.30015315437938
2025-09-21,26.830547983671714
2025-09-22,54.45022973156907
2025-09-23,57.60676478847162
2025-09-24,56.81763102424598
2025-09-25,56.81763102424598
2025-09-26,55.239363495794706
2025-09-27,33.932751861702464
2025-09-28,22.88487916254352
2025-09-29,55.239363495794706
2025-09-30,59.1850323169229
2025-10-01,55.239363495794706
2025-10-02,54.45022973156907
2025-10-03,52.08282843889215
2025-10-04,33.932751861702464
2025-10-05,24.463146690994797
2025-10-06,55.239363495794706
2025-10-07,52.87196220311779
2025-10-08,55.239363495794706
2025-10-09,56.81763102424598
2025-10-10,56.028497260020345
2025-10-11,33.143618097476825
2025-10-12,25.252280455220436
2025-10-13,57.60676478847162
2025-10-14,59.1850323169229
2025-10-15,57.60676478847162
2025-10-16,59.1850323169229
2025-10-17,56.028497260020345
2025-10-18,33.932751861702464
2025-10-19,23.67401292676916
2025-10-20,55.239363495794706
2025-10-21,58.39589855269726
2025-10-22,57.60676478847162
2025-10-23,57.60676478847162
2025-10-24,56.81763102424598
2025-10-25,33.932751861702464
2025-10-26,23.67401292676916
2025-10-27,53.66109596734343
2025-10-28,56.81763102424598
2025-10-29,57.60676478847162
2025-10-30,53.66109596734343
2025-10-31,52.08282843889215
2025-11-01,33.143618097476825
2025-11-02,23.67401292676916
2025-11-03,52.08282843889215
2025-11-04,53.66109596734343
2025-11-05,57.60676478847162
2025-11-06,59.1850323169229
2025-11-07,54.45022973156907
2025-11-08,37.08928691860502
2025-11-09,23.67401292676916
2025-11-10,52.87196220311779
2025-11-11,58.39589855269726
2025-11-12,57.60676478847162
2025-11-13,56.81763102424598
2025-11-14,52.08282843889215
2025-11-15,35.51101939015374
2025-11-16,25.252280455220436
2025-11-17,53.66109596734343
2025-11-18,56.81763102424598
2025-11-19,58.39589855269726
2025-11-20,58.39589855269726
2025-11-21,56.81763102424598
2025-11-22,34.7218856259281
2025-11-23,26.041414219446075
2025-11-24,55.239363495794706
2025-11-25,57.60676478847162
2025-11-26,60.76329984537418
2025-11-27,24.463146690994797
2025-11-28,44.9806245608614
2025-11-29,41.824089503958845
2025-11-30,32.354484333251186
2025-12-01,59.97416608114854
2025-12-02,67.86550372340493
2025-12-03,71.02203878030748
2025-12-04,74.17857383721004
2025-12-05,69.4437712518562
2025-12-06,56.028497260020345
2025-12-07,41.034955739733206
2025-12-08,67.07636995917929
2025-12-09,71.81117254453312
2025-12-10,74.17857383721004
2025-12-11,70.71811564138274
2025-12-12,67.62556440320118
2025-12-13,54.482221640929566
2025-12-14,36.32148109395304
2025-12-15,64.1384462829068
2025-12-16,71.8698243783607
2025-12-17,74.18923780699686
2025-12-18,73.41609999745148
2025-12-19,73.41609999745148
2025-12-20,56.028497260020345
2025-12-21,40.960307951225374
2025-12-22,72.64296218790608
2025-12-23,75.73551342608764
2025-12-24,64.1384462829068
2025-12-25,24.724413950772202
2025-12-26,48.691686046679266
2025-12-27,40.56574106911256
2025-12-28,32.07722111879353
2025-12-29,57.57477287911112
2025-12-30,60.66732411729268
2025-12-31,56.028497260020345
2026-01-01,25.118980832885022
2026-01-02,51.01109947531543
2026-01-03,44.05285918940693
2026-01-04,30.90951642713532
2026-01-05,57.57477287911112
2026-01-06,57.57477287911112
2026-01-07,56.801635069565734
2026-01-08,53.70908383138418
2026-01-09,52.93594602183879
2026-01-10,37.857092743256985
2026-01-11,25.74282306541475
2026-01-12,52.24278798569464
2026-01-13,53.75707169542492
2026-01-14,50.72850427596436
2026-01-15,49.97136242109922
2026-01-16,50.72850427596436
2026-01-17,36.342809033526706
2026-01-18,24.98568121054961
2026-01-19,52.99992984055978
2026-01-20,53.75707169542492
2026-01-21,52.24278798569464
2026-01-22,50.72850427596436
2026-01-23,49.21422056623408
2026-01-24,34.07138346893129
2026-01-25,19.68568822649363
2026-01-26,45.428511291908386
2026-01-27,56.785639114885484
2026-01-28,62.8427739538066
2026-01-29,69.65705064759285
2026-01-30,68.89990879272771
2026-01-31,47.699936856503804
2026-02-01,32.55709975920101
2026-02-02,60.57134838921118
2026-02-03,62.8427739538066
2026-02-04,63.59991580867174
2026-02-05,56.785639114885484
2026-02-06,55.2713554051552
2026-02-07,37.857092743256985
2026-02-08,24.22853935568447
2026-02-09,46.942795001638665
2026-02-10,55.2713554051552
2026-02-11,57.54278096975062
2026-02-12,54.51421355029006
2026-02-13,52.99992984055978
2026-02-14,34.82852532379643
2026-02-15,23.471397500819332
2026-02-16,48.45707871136894
2026-02-17,48.45707871136894
2026-02-18,52.24278798569464
2026-02-19,48.45707871136894
2026-02-20,46.942795001638665
2026-02-21,32.55709975920101
2026-02-22,21.957113791089053
2026-02-23,46.942795001638665
2026-02-24,54.51421355029006
2026-02-25,53.75707169542492
2026-02-26,55.2713554051552
2026-02-27,52.24278798569464
2026-02-28,39.37137645298726
2026-03-01,27.25710677514503
2026-03-02,52.99992984055978
2026-03-03,58.29992282461576
2026-03-04,56.785639114885484
2026-03-05,58.29992282461576
2026-03-06,52.99992984055978
2026-03-07,39.37137645298726
2026-03-08,25.74282306541475
2026-03-09,54.51421355029006
2026-03-10,57.54278096975062
2026-03-11,58.29992282461576
2026-03-12,58.29992282461576
2026-03-13,52.99992984055978
2026-03-14,37.857092743256985
2026-03-15,27.25710677514503
2026-03-16,54.51421355029006
2026-03-17,57.54278096975062
2026-03-18,58.29992282461576
2026-03-19,57.54278096975062
2026-03-20,52.99992984055978
2026-03-21,37.857092743256985
2026-03-22,26.49996492027989
2026-03-23,52.99992984055978
2026-03-24,56.785639114885484
2026-03-25,59.0570646794809
2026-03-26,56.785639114885484
2026-03-27,52.99992984055978
2026-03-28,35.585667178661566
2026-03-29,24.98568121054961
2026-03-30,52.99992984055978
2026-03-31,56.785639114885484
2026-04-01,52.99992984055978
2026-04-02,54.51421355029006
2026-04-03,53.75707169542492
2026-04-04,31.79995790433587
2026-04-05,20.442830081358775
2026-04-06,54.51421355029006
2026-04-07,56.02849726002034
2026-04-08,59.81420653434604
2026-04-09,57.54278096975062
2026-04-10,53.75707169542492
2026-04-11,38.614234598122124
2026-04-12,24.98568121054961
2026-04-13,54.51421355029006
2026-04-14,54.51421355029006
2026-04-15,57.54278096975062
2026-04-16,56.02849726002034
2026-04-17,56.02849726002034
2026-04-18,39.37137645298726
2026-04-19,27.25710677514503
2026-04-20,53.75707169542492
2026-04-21,62.08563209894146
2026-04-22,58.29992282461576
2026-04-23,58.29992282461576
2026-04-24,53.75707169542492
2026-04-25,37.099950888391845
2026-04-26,26.49996492027989
2026-04-27,55.2713554051552
2026-04-28,58.29992282461576
2026-04-29,57.54278096975062
2026-04-30,58.29992282461576
2026-05-01,52.99992984055978
2026-05-02,35.585667178661566
2026-05-03,28.77139048487531
2026-05-04,55.2713554051552
2026-05-05,57.54278096975062
2026-05-06,68.89990879272771
2026-05-07,59.0570646794809
2026-05-08,56.785639114885484
2026-05-09,41.64280201758269
2026-05-10,26.49996492027989
2026-05-11,54.51421355029006
2026-05-12,59.81420653434604
2026-05-13,57.54278096975062
2026-05-14,56.02849726002034
2026-05-15,55.2713554051552
2026-05-16,38.614234598122124
2026-05-17,28.77139048487531
2026-05-18,54.51421355029006
2026-05-19,58.29992282461576
2026-05-20,59.81420653434604
2026-05-21,62.8427739538066
2026-05-22,56.02849726002034
2026-05-23,40.1285183078524
2026-05-24,28.01424863001017
2026-05-25,31.79995790433587
2026-05-26,63.59991580867174
2026-05-27,65.87134137326716
2026-05-28,66.6284832281323
2026-05-29,61.32849024407632
2026-05-30,40.1285183078524
2026-05-31,30.28567419460559
