Time,yahoo_finance
2024-09-22,9.029543677069908
2024-09-23,40.13130523142181
2024-09-24,41.13458786220736
2024-09-25,42.1378704929929
2024-09-26,41.13458786220736
2024-09-27,38.12473996985072
2024-09-28,10.032826307855453
2024-09-29,9.029543677069908
2024-09-30,42.1378704929929
2024-10-01,41.13458786220736
2024-10-02,39.12802260063627
2024-10-03,39.12802260063627
2024-10-04,41.13458786220736
2024-10-05,11.036108938640998
2024-10-06,10.032826307855453
2024-10-07,37.12145733906518
2024-10-08,38.12473996985072
2024-10-09,38.12473996985072
2024-10-10,37.12145733906518
2024-10-11,37.12145733906518
2024-10-12,11.036108938640998
2024-10-13,9.029543677069908
2024-10-14,38.12473996985072
2024-10-15,40.13130523142181
2024-10-16,40.13130523142181
2024-10-17,40.13130523142181
2024-10-18,41.13458786220736
2024-10-19,11.036108938640998
2024-10-20,8.026261046284363
2024-10-21,40.13130523142181
2024-10-22,38.12473996985072
2024-10-23,45.14771838534954
2024-10-24,41.13458786220736
2024-10-25,37.12145733906518
2024-10-26,10.032826307855453
2024-10-27,9.029543677069908
2024-10-28,40.13130523142181
2024-10-29,39.12802260063627
2024-10-30,41.13458786220736
2024-10-31,43.14115312377845
2024-11-01,40.13130523142181
2024-11-02,10.032826307855453
2024-11-03,9.029543677069908
2024-11-04,41.13458786220736
2024-11-05,37.12145733906518
2024-11-06,47.15428364692063
2024-11-07,53.1739794316339
2024-11-08,47.15428364692063
2024-11-09,14.045956830997635
2024-11-10,11.036108938640998
2024-11-11,45.14771838534954
2024-11-12,47.15428364692063
2024-11-13,46.15100101613508
2024-11-14,43.14115312377845
2024-11-15,40.13130523142181
2024-11-16,12.039391569426545
2024-11-17,10.032826307855453
2024-11-18,42.1378704929929
2024-11-19,42.1378704929929
2024-11-20,46.15100101613508
2024-11-21,43.14115312377845
2024-11-22,39.12802260063627
2024-11-23,12.039391569426545
2024-11-24,11.036108938640998
2024-11-25,40.13130523142181
2024-11-26,42.1378704929929
2024-11-27,37.12145733906518
2024-11-28,12.039391569426545
2024-11-29,28.09191366199527
2024-11-30,11.036108938640998
2024-12-01,10.032826307855453
2024-12-02,39.12802260063627
2024-12-03,40.13130523142181
2024-12-04,43.14115312377845
2024-12-05,44.14443575456399
2024-12-06,38.12473996985072
2024-12-07,15.04923946178318
2024-12-08,11.036108938640998
2024-12-09,41.13458786220736
2024-12-10,44.14443575456399
2024-12-11,42.1378704929929
2024-12-12,40.13130523142181
2024-12-13,41.13458786220736
2024-12-14,12.039391569426545
2024-12-15,10.032826307855453
2024-12-16,42.1378704929929
2024-12-17,45.14771838534954
2024-12-18,47.15428364692063
2024-12-19,47.15428364692063
2024-12-20,45.14771838534954
2024-12-21,12.039391569426545
2024-12-22,10.032826307855453
2024-12-23,41.13458786220736
2024-12-24,32.10504418513745
2024-12-25,12.039391569426545
2024-12-26,39.12802260063627
2024-12-27,36.11817470827963
2024-12-28,12.039391569426545
2024-12-29,10.032826307855453
2024-12-30,39.12802260063627
2024-12-31,35.11489207749409
2025-01-01,12.039391569426545
2025-01-02,40.13130523142181
2025-01-03,39.12802260063627
2025-01-04,13.04267420021209
2025-01-05,11.036108938640998
2025-01-06,40.13130523142181
2025-01-07,42.1378704929929
2025-01-08,40.13130523142181
2025-01-09,29.095196292780816
2025-01-10,40.13130523142181
2025-01-11,11.036108938640998
2025-01-12,10.032826307855453
2025-01-13,42.1378704929929
2025-01-14,41.13458786220736
2025-01-15,42.1378704929929
2025-01-16,45.14771838534954
2025-01-17,38.12473996985072
2025-01-18,12.039391569426545
2025-01-19,10.032826307855453
2025-01-20,21.06893524649645
2025-01-21,45.14771838534954
2025-01-22,46.15100101613508
2025-01-23,42.1378704929929
2025-01-24,41.13458786220736
2025-01-25,12.039391569426545
2025-01-26,11.036108938640998
2025-01-27,49.16084890849172
2025-01-28,47.15428364692063
2025-01-29,46.15100101613508
2025-01-30,47.15428364692063
2025-01-31,46.15100101613508
2025-02-01,14.045956830997635
2025-02-02,15.04923946178318
2025-02-03,58.19039258556163
2025-02-04,48.15756627770618
2025-02-05,47.15428364692063
2025-02-06,48.15756627770618
2025-02-07,47.15428364692063
2025-02-08,13.04267420021209
2025-02-09,10.032826307855453
2025-02-10,47.15428364692063
2025-02-11,46.15100101613508
2025-02-12,47.15428364692063
2025-02-13,44.14443575456399
2025-02-14,44.14443575456399
2025-02-15,14.045956830997635
2025-02-16,12.039391569426545
2025-02-17,22.072217877281997
2025-02-18,50.16413153927727
2025-02-19,46.15100101613508
2025-02-20,46.15100101613508
2025-02-21,44.14443575456399
2025-02-22,15.04923946178318
2025-02-23,11.036108938640998
2025-02-24,46.15100101613508
2025-02-25,48.15756627770618
2025-02-26,50.16413153927727
2025-02-27,44.14443575456399
2025-02-28,47.15428364692063
2025-03-01,14.045956830997635
2025-03-02,11.036108938640998
2025-03-03,47.15428364692063
2025-03-04,56.18382732399054
2025-03-05,51.16741417006281
2025-03-06,48.15756627770618
2025-03-07,48.15756627770618
2025-03-08,14.045956830997635
2025-03-09,12.039391569426545
2025-03-10,55.18054469320499
2025-03-11,63.206805739489354
2025-03-12,51.16741417006281
2025-03-13,52.17069680084836
2025-03-14,47.15428364692063
2025-03-15,14.045956830997635
2025-03-16,12.039391569426545
2025-03-17,44.14443575456399
2025-03-18,47.15428364692063
2025-03-19,46.15100101613508
2025-03-20,45.14771838534954
2025-03-21,39.12802260063627
2025-03-22,10.032826307855453
2025-03-23,11.036108938640998
2025-03-24,43.14115312377845
2025-03-25,42.1378704929929
2025-03-26,44.14443575456399
2025-03-27,44.14443575456399
2025-03-28,45.14771838534954
2025-03-29,13.04267420021209
2025-03-30,11.036108938640998
2025-03-31,46.15100101613508
2025-04-01,45.14771838534954
2025-04-02,51.16741417006281
2025-04-03,85.27902361677135
2025-04-04,89.29215413991354
2025-04-05,19.06236998492536
2025-04-06,20.065652615710906
2025-04-07,99.324980447769
2025-04-08,81.26589309362917
2025-04-09,100.32826307855454
2025-04-10,88.28887150912799
2025-04-11,68.22321889341708
2025-04-12,17.05580472335427
2025-04-13,15.04923946178318
2025-04-14,51.16741417006281
2025-04-15,53.205295085009425
2025-04-16,53.205295085009425
2025-04-17,51.26254285295826
2025-04-18,30.393909615788253
2025-04-19,10.026917694011015
2025-04-20,10.340074227766221
2025-04-21,54.33324946791261
2025-04-22,58.218753932014934
2025-04-23,54.020092934157404
2025-04-24,50.13458847005508
2025-04-25,46.24908400595275
2025-04-26,11.969669926062178
2025-04-27,11.969669926062178
2025-04-28,49.006634087151895
2025-04-29,45.93592747219755
2025-04-30,48.191836238003916
2025-05-01,51.26254285295826
2025-05-02,45.434286156804774
2025-05-03,12.784467775210157
2025-05-04,11.154872076914199
2025-05-05,45.12112962304957
2025-05-06,45.12112962304957
2025-05-07,49.632947154662304
2025-05-08,50.13458847005508
2025-05-09,43.178377390998406
2025-05-10,11.969669926062178
2025-05-11,12.784467775210157
2025-05-12,57.09079954911175
2025-05-13,50.13458847005508
2025-05-14,46.24908400595275
2025-05-15,48.22610619830166
2025-05-16,43.21560165821837
2025-05-17,13.152574417718634
2025-05-18,11.899948282697812
2025-05-19,47.59979313079125
2025-05-20,45.72085392826001
2025-05-21,45.72085392826001
2025-05-22,45.0945408607496
2025-05-23,43.21560165821837
2025-05-24,11.2736352151874
2025-05-25,10.021009080166579
2025-05-26,14.405200552739457
2025-05-27,49.47873233332248
2025-05-28,47.59979313079125
2025-05-29,49.47873233332248
2025-05-30,43.21560165821837
2025-05-31,11.2736352151874
2025-06-01,11.2736352151874
2025-06-02,42.58928859070796
2025-06-03,44.468227793239194
2025-06-04,45.0945408607496
2025-06-05,49.47873233332248
2025-06-06,46.34716699577042
2025-06-07,11.899948282697812
2025-06-08,11.2736352151874
2025-06-09,45.0945408607496
2025-06-10,45.0945408607496
2025-06-11,51.35767153585371
2025-06-12,46.34716699577042
2025-06-13,46.34716699577042
2025-06-14,11.2736352151874
2025-06-15,10.64732214767699
2025-06-16,43.841914725728785
2025-06-17,45.72085392826001
2025-06-18,45.0945408607496
2025-06-19,26.30514883543727
2025-06-20,39.457723253155905
2025-06-21,10.021009080166579
2025-06-22,14.405200552739457
2025-06-23,48.852419265812074
2025-06-24,46.97348006328084
2025-06-25,42.58928859070796
2025-06-26,44.468227793239194
2025-06-27,44.468227793239194
2025-06-28,11.2736352151874
2025-06-29,10.64732214767699
2025-06-30,44.468227793239194
2025-07-01,46.34716699577042
2025-07-02,42.58928859070796
2025-07-03,44.468227793239194
2025-07-04,13.152574417718634
2025-07-05,10.021009080166579
2025-07-06,11.2736352151874
2025-07-07,46.97348006328084
2025-07-08,46.97348006328084
2025-07-09,43.21560165821837
2025-07-10,45.72085392826001
2025-07-11,43.21560165821837
2025-07-12,11.899948282697812
2025-07-13,11.2736352151874
2025-07-14,48.22610619830166
2025-07-15,47.59979313079125
2025-07-16,45.72085392826001
2025-07-17,51.98398460336413
2025-07-18,43.841914725728785
2025-07-19,14.405200552739457
2025-07-20,12.526261350208223
2025-07-21,48.22610619830166
2025-07-22,51.98398460336413
2025-07-23,51.98398460336413
2025-07-24,50.7313584683433
2025-07-25,45.0945408607496
2025-07-26,15.031513620249868
2025-07-27,17.536765890291512
2025-07-28,45.72085392826001
2025-07-29,49.47873233332248
2025-07-30,55.74186300842659
2025-07-31,59.49974141348906
2025-08-01,50.10504540083289
2025-08-02,13.152574417718634
2025-08-03,15.031513620249868
2025-08-04,51.98398460336413
2025-08-05,50.10504540083289
2025-08-06,53.86292380589536
2025-08-07,62.631306751041116
2025-08-08,48.22610619830166
2025-08-09,18.163078957801922
2025-08-10,15.657826687760279
2025-08-11,48.852419265812074
2025-08-12,48.852419265812074
2025-08-13,52.61029767087454
2025-08-14,49.47873233332248
2025-08-15,47.59979313079125
2025-08-16,12.526261350208223
2025-08-17,11.2736352151874
2025-08-18,45.72085392826001
2025-08-19,44.468227793239194
2025-08-20,45.0945408607496
2025-08-21,41.96297552319755
2025-08-22,43.841914725728785
2025-08-23,14.405200552739457
2025-08-24,12.526261350208223
2025-08-25,46.34716699577042
2025-08-26,44.468227793239194
2025-08-27,46.34716699577042
2025-08-28,43.841914725728785
2025-08-29,40.71034938817672
2025-08-30,10.64732214767699
2025-08-31,10.021009080166579
2025-09-01,11.899948282697812
2025-09-02,45.0945408607496
2025-09-03,45.72085392826001
2025-09-04,45.72085392826001
2025-09-05,41.96297552319755
2025-09-06,11.2736352151874
2025-09-07,10.021009080166579
2025-09-08,42.58928859070796
2025-09-09,48.22610619830166
2025-09-10,45.0945408607496
2025-09-11,44.468227793239194
2025-09-12,43.21560165821837
2025-09-13,11.2736352151874
2025-09-14,10.64732214767699
2025-09-15,48.852419265812074
2025-09-16,44.468227793239194
2025-09-17,48.22610619830166
2025-09-18,48.22610619830166
2025-09-19,45.72085392826001
2025-09-20,11.899948282697812
2025-09-21,11.2736352151874
2025-09-22,48.22610619830166
2025-09-23,48.852419265812074
2025-09-24,41.96297552319755
2025-09-25,45.0945408607496
2025-09-26,40.71034938817672
2025-09-27,11.899948282697812
2025-09-28,10.021009080166579
2025-09-29,43.841914725728785
2025-09-30,46.34716699577042
2025-10-01,46.97348006328084
2025-10-02,46.97348006328084
2025-10-03,42.58928859070796
2025-10-04,12.526261350208223
2025-10-05,10.64732214767699
2025-10-06,53.86292380589536
2025-10-07,46.34716699577042
2025-10-08,48.22610619830166
2025-10-09,52.61029767087454
2025-10-10,52.61029767087454
2025-10-11,16.910452822781103
2025-10-12,13.778887485229045
2025-10-13,51.35767153585371
2025-10-14,50.7313584683433
2025-10-15,46.97348006328084
2025-10-16,50.10504540083289
2025-10-17,48.852419265812074
2025-10-18,12.526261350208223
2025-10-19,12.526261350208223
2025-10-20,46.97348006328084
2025-10-21,50.10504540083289
2025-10-22,52.61029767087454
2025-10-23,46.97348006328084
2025-10-24,46.97348006328084
2025-10-25,13.152574417718634
2025-10-26,12.526261350208223
2025-10-27,53.86292380589536
2025-10-28,48.22610619830166
2025-10-29,55.74186300842659
2025-10-30,56.99448914344742
2025-10-31,55.74186300842659
2025-11-01,15.657826687760279
2025-11-02,14.405200552739457
2025-11-03,49.47873233332248
2025-11-04,50.7313584683433
2025-11-05,53.23661073838495
2025-11-06,51.98398460336413
2025-11-07,46.34716699577042
2025-11-08,16.28413975527069
2025-11-09,13.152574417718634
2025-11-10,49.47873233332248
2025-11-11,48.22610619830166
2025-11-12,48.852419265812074
2025-11-13,49.47873233332248
2025-11-14,50.10504540083289
2025-11-15,14.405200552739457
2025-11-16,12.526261350208223
2025-11-17,46.34716699577042
2025-11-18,50.10504540083289
2025-11-19,51.98398460336413
2025-11-20,55.74186300842659
2025-11-21,50.10504540083289
2025-11-22,15.031513620249868
2025-11-23,13.152574417718634
2025-11-24,44.468227793239194
2025-11-25,42.58928859070796
2025-11-26,41.33666245568713
2025-11-27,13.778887485229045
2025-11-28,30.689340308010145
2025-11-29,12.526261350208223
2025-11-30,13.152574417718634
2025-12-01,44.468227793239194
2025-12-02,41.33666245568713
2025-12-03,43.841914725728785
2025-12-04,43.21560165821837
2025-12-05,40.084036320666314
2025-12-06,14.405200552739457
2025-12-07,12.526261350208223
2025-12-08,41.96297552319755
2025-12-09,45.0945408607496
2025-12-10,46.34716699577042
2025-12-11,44.475236550377986
2025-12-12,43.83500468347927
2025-12-13,15.038489472425564
2025-12-14,10.883941737278091
2025-12-15,43.521848149724065
2025-12-16,40.633845348985716
2025-12-17,46.39593215107411
2025-12-18,41.914309082783134
2025-12-19,40.32068881523051
2025-12-20,12.47756200483072
2025-12-21,10.883941737278091
2025-12-22,42.241384415926646
2025-12-23,39.993613482087
2025-12-24,31.357442678648553
2025-12-25,11.837330137932007
2025-12-26,32.63790641244597
2025-12-27,12.164405471075515
2025-12-28,11.197098271033298
2025-12-29,37.75976134763566
2025-12-30,36.792454147593446
2025-12-31,33.27813827934469
2026-01-01,13.758025738628142
2026-01-02,36.15222228069473
2026-01-03,15.038489472425564
2026-01-04,13.758025738628142
2026-01-05,43.83500468347927
2026-01-06,44.80231188352149
2026-01-07,44.475236550377986
2026-01-08,41.914309082783134
2026-01-09,41.274077215884425
2026-01-10,15.045465324601262
2026-01-11,11.120561326879193
2026-01-12,45.136395973803786
2026-01-13,49.06129997152585
2026-01-14,44.48224530751677
2026-01-15,44.48224530751677
2026-01-16,42.519793308655736
2026-01-17,15.699615990888272
2026-01-18,13.083013325740227
2026-01-19,24.20357465261942
2026-01-20,49.715450637812864
2026-01-21,65.41506662870114
2026-01-22,49.06129997152585
2026-01-23,44.48224530751677
2026-01-24,17.662067989749307
2026-01-25,15.699615990888272
2026-01-26,47.75299863895183
2026-01-27,47.75299863895183
2026-01-28,49.715450637812864
2026-01-29,52.98620396924792
2026-01-30,51.02375197038688
2026-01-31,20.27867065489735
2026-02-01,20.27867065489735
2026-02-02,48.40714930523884
2026-02-03,58.21940929954401
2026-02-04,54.94865596810895
2026-02-05,56.911107966969986
2026-02-06,56.25695730068298
2026-02-07,21.586971987471376
2026-02-08,17.662067989749307
2026-02-09,41.21149197608172
2026-02-10,45.136395973803786
2026-02-11,47.098847972664814
2026-02-12,45.790546640090795
2026-02-13,47.098847972664814
2026-02-14,16.353766657175285
2026-02-15,15.699615990888272
2026-02-16,30.090930649202523
2026-02-17,41.86564264236873
2026-02-18,42.519793308655736
2026-02-19,39.90319064350769
2026-02-20,43.17394397494275
2026-02-21,18.31621865603632
2026-02-22,15.045465324601262
2026-02-23,47.75299863895183
2026-02-24,48.40714930523884
2026-02-25,48.40714930523884
2026-02-26,51.6779026366739
2026-02-27,47.75299863895183
2026-02-28,17.007917323462294
2026-03-01,15.699615990888272
2026-03-02,55.60280663439597
2026-03-03,52.98620396924792
2026-03-04,50.369601304099874
2026-03-05,50.369601304099874
2026-03-06,50.369601304099874
2026-03-07,18.97036932232333
2026-03-08,18.31621865603632
2026-03-09,56.911107966969986
2026-03-10,51.6779026366739
2026-03-11,52.98620396924792
2026-03-12,49.06129997152585
2026-03-13,45.790546640090795
2026-03-14,16.353766657175285
2026-03-15,17.662067989749307
2026-03-16,48.40714930523884
2026-03-17,47.098847972664814
2026-03-18,47.75299863895183
2026-03-19,49.715450637812864
2026-03-20,47.098847972664814
2026-03-21,17.662067989749307
2026-03-22,17.007917323462294
2026-03-23,52.33205330296091
2026-03-24,46.444697306377805
2026-03-25,49.06129997152585
2026-03-26,48.40714930523884
2026-03-27,46.444697306377805
2026-03-28,17.007917323462294
2026-03-29,18.97036932232333
2026-03-30,49.06129997152585
2026-03-31,50.369601304099874
2026-04-01,48.40714930523884
2026-04-02,54.29450530182194
2026-04-03,30.745081315489532
2026-04-04,13.737163992027238
2026-04-05,15.699615990888272
2026-04-06,49.715450637812864
2026-04-07,45.136395973803786
2026-04-08,56.911107966969986
2026-04-09,45.790546640090795
2026-04-10,45.790546640090795
2026-04-11,17.007917323462294
2026-04-12,18.97036932232333
2026-04-13,49.06129997152585
2026-04-14,47.098847972664814
2026-04-15,49.715450637812864
2026-04-16,43.82809464122976
2026-04-17,51.02375197038688
2026-04-18,18.31621865603632
2026-04-19,18.31621865603632
2026-04-20,48.40714930523884
2026-04-21,51.02375197038688
2026-04-22,47.75299863895183
2026-04-23,49.06129997152585
2026-04-24,48.40714930523884
2026-04-25,16.353766657175285
2026-04-26,17.662067989749307
2026-04-27,46.444697306377805
2026-04-28,48.40714930523884
2026-04-29,47.098847972664814
2026-04-30,47.75299863895183
2026-05-01,45.136395973803786
2026-05-02,17.007917323462294
2026-05-03,17.007917323462294
2026-05-04,48.40714930523884
2026-05-05,49.06129997152585
2026-05-06,54.29450530182194
2026-05-07,53.64035463553493
2026-05-08,48.40714930523884
2026-05-09,17.007917323462294
2026-05-10,16.353766657175285
2026-05-11,48.40714930523884
2026-05-12,47.098847972664814
2026-05-13,49.715450637812864
2026-05-14,47.098847972664814
2026-05-15,47.098847972664814
2026-05-16,17.007917323462294
2026-05-17,15.045465324601262
2026-05-18,49.715450637812864
2026-05-19,45.790546640090795
2026-05-20,45.136395973803786
2026-05-21,46.444697306377805
2026-05-22,49.06129997152585
2026-05-23,18.31621865603632
2026-05-24,16.353766657175285
2026-05-25,20.27867065489735
2026-05-26,51.02375197038688
2026-05-27,47.75299863895183
2026-05-28,51.6779026366739
2026-05-29,52.33205330296091
2026-05-30,18.97036932232333
2026-05-31,19.62451998861034
