Time,go
2024-09-24,86.22229044838453
2024-09-25,86.22229044838453
2024-09-26,87.24874628705577
2024-09-27,86.22229044838453
2024-09-28,91.35456964174075
2024-09-29,86.22229044838453
2024-09-30,84.16937877104203
2024-10-01,85.19583460971329
2024-10-02,88.27520212572702
2024-10-03,86.22229044838453
2024-10-04,85.19583460971329
2024-10-05,88.27520212572702
2024-10-06,86.22229044838453
2024-10-07,86.22229044838453
2024-10-08,84.16937877104203
2024-10-09,82.11646709369955
2024-10-10,85.19583460971329
2024-10-11,86.22229044838453
2024-10-12,86.22229044838453
2024-10-13,89.30165796439826
2024-10-14,85.19583460971329
2024-10-15,82.11646709369955
2024-10-16,85.19583460971329
2024-10-17,85.19583460971329
2024-10-18,86.22229044838453
2024-10-19,86.22229044838453
2024-10-20,88.27520212572702
2024-10-21,88.27520212572702
2024-10-22,86.22229044838453
2024-10-23,86.22229044838453
2024-10-24,88.27520212572702
2024-10-25,89.30165796439826
2024-10-26,86.22229044838453
2024-10-27,91.35456964174075
2024-10-28,87.24874628705577
2024-10-29,86.22229044838453
2024-10-30,87.24874628705577
2024-10-31,84.16937877104203
2024-11-01,90.3281138030695
2024-11-02,91.35456964174075
2024-11-03,101.61912802845319
2024-11-04,90.3281138030695
2024-11-05,94.43393715775449
2024-11-06,72.87836454565834
2024-11-07,81.0900112550283
2024-11-08,88.27520212572702
2024-11-09,90.3281138030695
2024-11-10,89.30165796439826
2024-11-11,93.40748131908323
2024-11-12,86.22229044838453
2024-11-13,90.3281138030695
2024-11-14,85.19583460971329
2024-11-15,87.24874628705577
2024-11-16,93.40748131908323
2024-11-17,91.35456964174075
2024-11-18,91.35456964174075
2024-11-19,90.3281138030695
2024-11-20,87.24874628705577
2024-11-21,88.27520212572702
2024-11-22,87.24874628705577
2024-11-23,92.38102548041199
2024-11-24,91.35456964174075
2024-11-25,84.16937877104203
2024-11-26,86.22229044838453
2024-11-27,88.27520212572702
2024-11-28,90.3281138030695
2024-11-29,85.19583460971329
2024-11-30,88.27520212572702
2024-12-01,89.30165796439826
2024-12-02,83.1429229323708
2024-12-03,91.35456964174075
2024-12-04,89.30165796439826
2024-12-05,89.30165796439826
2024-12-06,88.27520212572702
2024-12-07,87.24874628705577
2024-12-08,89.30165796439826
2024-12-09,86.22229044838453
2024-12-10,89.30165796439826
2024-12-11,84.16937877104203
2024-12-12,87.24874628705577
2024-12-13,84.16937877104203
2024-12-14,89.30165796439826
2024-12-15,90.3281138030695
2024-12-16,86.22229044838453
2024-12-17,92.38102548041199
2024-12-18,93.40748131908323
2024-12-19,90.3281138030695
2024-12-20,84.16937877104203
2024-12-21,85.19583460971329
2024-12-22,86.22229044838453
2024-12-23,82.11646709369955
2024-12-24,83.1429229323708
2024-12-25,84.16937877104203
2024-12-26,90.3281138030695
2024-12-27,90.3281138030695
2024-12-28,91.35456964174075
2024-12-29,95.46039299642572
2024-12-30,90.3281138030695
2024-12-31,92.38102548041199
2025-01-01,89.30165796439826
2025-01-02,88.27520212572702
2025-01-03,91.35456964174075
2025-01-04,95.46039299642572
2025-01-05,95.46039299642572
2025-01-06,93.40748131908323
2025-01-07,92.38102548041199
2025-01-08,88.27520212572702
2025-01-09,89.30165796439826
2025-01-10,91.35456964174075
2025-01-11,92.38102548041199
2025-01-12,96.48684883509696
2025-01-13,92.38102548041199
2025-01-14,90.3281138030695
2025-01-15,96.48684883509696
2025-01-16,89.30165796439826
2025-01-17,91.35456964174075
2025-01-18,89.30165796439826
2025-01-19,92.38102548041199
2025-01-20,93.40748131908323
2025-01-21,94.43393715775449
2025-01-22,92.38102548041199
2025-01-23,93.40748131908323
2025-01-24,95.46039299642572
2025-01-25,89.30165796439826
2025-01-26,94.43393715775449
2025-01-27,88.27520212572702
2025-01-28,97.51330467376822
2025-01-29,92.38102548041199
2025-01-30,92.38102548041199
2025-01-31,93.40748131908323
2025-02-01,93.40748131908323
2025-02-02,93.40748131908323
2025-02-03,89.30165796439826
2025-02-04,92.38102548041199
2025-02-05,89.30165796439826
2025-02-06,92.38102548041199
2025-02-07,92.38102548041199
2025-02-08,92.38102548041199
2025-02-09,92.38102548041199
2025-02-10,89.30165796439826
2025-02-11,92.38102548041199
2025-02-12,89.30165796439826
2025-02-13,89.30165796439826
2025-02-14,91.35456964174075
2025-02-15,96.48684883509696
2025-02-16,97.51330467376822
2025-02-17,91.35456964174075
2025-02-18,97.51330467376822
2025-02-19,97.51330467376822
2025-02-20,88.27520212572702
2025-02-21,97.51330467376822
2025-02-22,94.43393715775449
2025-02-23,96.48684883509696
2025-02-24,98.53976051243946
2025-02-25,96.48684883509696
2025-02-26,98.53976051243946
2025-02-27,94.43393715775449
2025-02-28,92.38102548041199
2025-03-01,99.5662163511107
2025-03-02,100.59267218978195
2025-03-03,99.5662163511107
2025-03-04,93.40748131908323
2025-03-05,96.48684883509696
2025-03-06,98.53976051243946
2025-03-07,91.35456964174075
2025-03-08,98.53976051243946
2025-03-09,102.64558386712443
2025-03-10,94.43393715775449
2025-03-11,92.38102548041199
2025-03-12,93.40748131908323
2025-03-13,92.38102548041199
2025-03-14,90.3281138030695
2025-03-15,95.46039299642572
2025-03-16,98.53976051243946
2025-03-17,92.38102548041199
2025-03-18,86.22229044838453
2025-03-19,100.59267218978195
2025-03-20,91.35456964174075
2025-03-21,89.30165796439826
2025-03-22,88.27520212572702
2025-03-23,100.59267218978195
2025-03-24,92.38102548041199
2025-03-25,93.40748131908323
2025-03-26,93.40748131908323
2025-03-27,93.40748131908323
2025-03-28,93.40748131908323
2025-03-29,94.43393715775449
2025-03-30,95.46039299642572
2025-03-31,91.35456964174075
2025-04-01,91.35456964174075
2025-04-02,89.30165796439826
2025-04-03,94.43393715775449
2025-04-04,90.3281138030695
2025-04-05,95.46039299642572
2025-04-06,100.59267218978195
2025-04-07,91.35456964174075
2025-04-08,91.35456964174075
2025-04-09,93.40748131908323
2025-04-10,94.43393715775449
2025-04-11,96.48684883509696
2025-04-12,96.48684883509696
2025-04-13,94.43393715775449
2025-04-14,95.46039299642572
2025-04-15,101.94969385385039
2025-04-16,97.62388751696906
2025-04-17,92.78485326075212
2025-04-18,90.62195009231145
2025-04-19,94.37953276430807
2025-04-20,91.13517801164707
2025-04-21,87.37759533965047
2025-04-22,91.13517801164707
2025-04-23,90.62195009231145
2025-04-24,93.29808118008773
2025-04-25,94.37953276430807
2025-04-26,96.54243593274873
2025-04-27,97.62388751696906
2025-04-28,96.02920801341311
2025-04-29,94.37953276430807
2025-04-30,90.05372642742674
2025-05-01,90.62195009231145
2025-05-02,94.37953276430807
2025-05-03,92.2166295958674
2025-05-04,100.86824226963006
2025-05-05,92.2166295958674
2025-05-06,92.78485326075212
2025-05-07,91.7034016765318
2025-05-08,93.29808118008773
2025-05-09,93.29808118008773
2025-05-10,92.2166295958674
2025-05-11,94.37953276430807
2025-05-12,91.7034016765318
2025-05-13,96.54243593274873
2025-05-14,92.2166295958674
2025-05-15,92.05223371132283
2025-05-16,94.32512837086165
2025-05-17,98.87091768993932
2025-05-18,98.87091768993932
2025-05-19,97.73447036016991
2025-05-20,92.05223371132283
2025-05-21,95.46157570063107
2025-05-22,93.18868104109224
2025-05-23,92.05223371132283
2025-05-24,94.32512837086165
2025-05-25,100.00736501970874
2025-05-26,97.73447036016991
2025-05-27,95.46157570063107
2025-05-28,94.32512837086165
2025-05-29,95.46157570063107
2025-05-30,97.73447036016991
2025-05-31,97.73447036016991
2025-06-01,95.46157570063107
2025-06-02,89.77933905178398
2025-06-03,92.05223371132283
2025-06-04,94.32512837086165
2025-06-05,93.18868104109224
2025-06-06,94.32512837086165
2025-06-07,94.32512837086165
2025-06-08,101.14381234947817
2025-06-09,93.18868104109224
2025-06-10,93.18868104109224
2025-06-11,88.64289172201457
2025-06-12,96.5980230304005
2025-06-13,90.9157863815534
2025-06-14,92.05223371132283
2025-06-15,97.73447036016991
2025-06-16,87.50644439224516
2025-06-17,93.18868104109224
2025-06-18,95.46157570063107
2025-06-19,90.9157863815534
2025-06-20,92.05223371132283
2025-06-21,94.32512837086165
2025-06-22,102.28025967924758
2025-06-23,95.46157570063107
2025-06-24,95.46157570063107
2025-06-25,90.9157863815534
2025-06-26,95.46157570063107
2025-06-27,90.9157863815534
2025-06-28,102.28025967924758
2025-06-29,101.14381234947817
2025-06-30,94.32512837086165
2025-07-01,97.73447036016991
2025-07-02,95.46157570063107
2025-07-03,101.14381234947817
2025-07-04,103.41670700901699
2025-07-05,103.41670700901699
2025-07-06,109.09894365786408
2025-07-07,101.14381234947817
2025-07-08,100.00736501970874
2025-07-09,104.55315433878641
2025-07-10,97.73447036016991
2025-07-11,101.14381234947817
2025-07-12,98.87091768993932
2025-07-13,100.00736501970874
2025-07-14,104.55315433878641
2025-07-15,98.87091768993932
2025-07-16,97.73447036016991
2025-07-17,96.5980230304005
2025-07-18,93.18868104109224
2025-07-19,103.41670700901699
2025-07-20,106.82604899832525
2025-07-21,100.00736501970874
2025-07-22,100.00736501970874
2025-07-23,102.28025967924758
2025-07-24,98.87091768993932
2025-07-25,98.87091768993932
2025-07-26,97.73447036016991
2025-07-27,102.28025967924758
2025-07-28,96.5980230304005
2025-07-29,100.00736501970874
2025-07-30,98.87091768993932
2025-07-31,97.73447036016991
2025-08-01,97.73447036016991
2025-08-02,100.00736501970874
2025-08-03,102.28025967924758
2025-08-04,96.5980230304005
2025-08-05,93.18868104109224
2025-08-06,94.32512837086165
2025-08-07,92.05223371132283
2025-08-08,96.5980230304005
2025-08-09,100.00736501970874
2025-08-10,103.41670700901699
2025-08-11,98.87091768993932
2025-08-12,94.32512837086165
2025-08-13,98.87091768993932
2025-08-14,98.87091768993932
2025-08-15,101.14381234947817
2025-08-16,105.68960166855584
2025-08-17,105.68960166855584
2025-08-18,90.9157863815534
2025-08-19,96.5980230304005
2025-08-20,96.5980230304005
2025-08-21,96.5980230304005
2025-08-22,90.9157863815534
2025-08-23,103.41670700901699
2025-08-24,109.09894365786408
2025-08-25,96.5980230304005
2025-08-26,98.87091768993932
2025-08-27,98.87091768993932
2025-08-28,98.87091768993932
2025-08-29,96.5980230304005
2025-08-30,95.46157570063107
2025-08-31,102.28025967924758
2025-09-01,102.28025967924758
2025-09-02,96.5980230304005
2025-09-03,96.5980230304005
2025-09-04,96.5980230304005
2025-09-05,95.46157570063107
2025-09-06,94.32512837086165
2025-09-07,94.32512837086165
2025-09-08,98.87091768993932
2025-09-09,98.87091768993932
2025-09-10,92.05223371132283
2025-09-11,94.32512837086165
2025-09-12,90.9157863815534
2025-09-13,100.00736501970874
2025-09-14,95.46157570063107
2025-09-15,94.32512837086165
2025-09-16,92.05223371132283
2025-09-17,94.32512837086165
2025-09-18,94.32512837086165
2025-09-19,97.73447036016991
2025-09-20,97.73447036016991
2025-09-21,95.46157570063107
2025-09-22,95.46157570063107
2025-09-23,98.87091768993932
2025-09-24,97.73447036016991
2025-09-25,97.73447036016991
2025-09-26,97.73447036016991
2025-09-27,101.14381234947817
2025-09-28,98.87091768993932
2025-09-29,95.46157570063107
2025-09-30,98.87091768993932
2025-10-01,94.32512837086165
2025-10-02,95.46157570063107
2025-10-03,97.73447036016991
2025-10-04,96.5980230304005
2025-10-05,94.32512837086165
2025-10-06,96.5980230304005
2025-10-07,97.73447036016991
2025-10-08,101.14381234947817
2025-10-09,96.5980230304005
2025-10-10,98.87091768993932
2025-10-11,98.87091768993932
2025-10-12,95.46157570063107
2025-10-13,97.73447036016991
2025-10-14,97.73447036016991
2025-10-15,102.28025967924758
2025-10-16,103.41670700901699
2025-10-17,96.5980230304005
2025-10-18,98.87091768993932
2025-10-19,101.14381234947817
2025-10-20,100.00736501970874
2025-10-21,101.14381234947817
2025-10-22,102.28025967924758
2025-10-23,101.14381234947817
2025-10-24,98.87091768993932
2025-10-25,95.46157570063107
2025-10-26,101.14381234947817
2025-10-27,92.05223371132283
2025-10-28,96.5980230304005
2025-10-29,98.87091768993932
2025-10-30,100.00736501970874
2025-10-31,100.00736501970874
2025-11-01,100.00736501970874
2025-11-02,112.50828564717233
2025-11-03,101.14381234947817
2025-11-04,100.00736501970874
2025-11-05,98.87091768993932
2025-11-06,101.14381234947817
2025-11-07,101.14381234947817
2025-11-08,101.14381234947817
2025-11-09,96.5980230304005
2025-11-10,98.87091768993932
2025-11-11,100.00736501970874
2025-11-12,100.00736501970874
2025-11-13,102.28025967924758
2025-11-14,101.14381234947817
2025-11-15,103.41670700901699
2025-11-16,101.14381234947817
2025-11-17,101.14381234947817
2025-11-18,100.00736501970874
2025-11-19,101.14381234947817
2025-11-20,103.41670700901699
2025-11-21,103.41670700901699
2025-11-22,100.00736501970874
2025-11-23,103.41670700901699
2025-11-24,100.00736501970874
2025-11-25,101.14381234947817
2025-11-26,100.00736501970874
2025-11-27,96.5980230304005
2025-11-28,95.46157570063107
2025-11-29,101.14381234947817
2025-11-30,101.14381234947817
2025-12-01,101.14381234947817
2025-12-02,102.28025967924758
2025-12-03,100.00736501970874
2025-12-04,100.00736501970874
2025-12-05,98.87091768993932
2025-12-06,105.68960166855584
2025-12-07,113.64473297694175
2025-12-08,104.55315433878641
2025-12-09,104.55315433878641
2025-12-10,102.28025967924758
2025-12-11,102.27236646581346
2025-12-12,99.84143213284938
2025-12-13,102.27236646581346
2025-12-14,101.05689929933142
2025-12-15,98.05774130148262
2025-12-16,96.84227413500057
2025-12-17,98.05774130148262
2025-12-18,99.84143213284938
2025-12-19,98.05774130148262
2025-12-20,101.05689929933142
2025-12-21,103.4878336322955
2025-12-22,97.41049779988528
2025-12-23,93.19587263555442
2025-12-24,96.19503063340323
2025-12-25,95.62680696851852
2025-12-26,98.05774130148262
2025-12-27,104.70330079877756
2025-12-28,102.27236646581346
2025-12-29,110.7806366311878
2025-12-30,113.13255112743926
2025-12-31,105.27152446366227
2026-01-01,105.9187679652596
2026-01-02,108.91792596310842
2026-01-03,113.77979462903659
2026-01-04,111.3488602960725
2026-01-05,103.4878336322955
2026-01-06,107.70245879662636
2026-01-07,108.34970229822369
2026-01-08,103.4878336322955
2026-01-09,108.91792596310842
2026-01-10,116.50383028752078
2026-01-11,111.32588227474209
2026-01-12,104.85344725876871
2026-01-13,103.55896025557402
2026-01-14,104.85344725876871
2026-01-15,100.96998624918467
2026-01-16,102.26447325237935
2026-01-17,106.14793426196339
2026-01-18,107.44242126515806
2026-01-19,107.44242126515806
2026-01-20,113.91485628113143
2026-01-21,107.44242126515806
2026-01-22,99.67549924599
2026-01-23,102.26447325237935
2026-01-24,107.44242126515806
2026-01-25,107.44242126515806
2026-01-26,103.55896025557402
2026-01-27,103.55896025557402
2026-01-28,104.85344725876871
2026-01-29,106.14793426196339
2026-01-30,104.85344725876871
2026-01-31,106.14793426196339
2026-02-01,110.03139527154741
2026-02-02,106.14793426196339
2026-02-03,102.26447325237935
2026-02-04,104.85344725876871
2026-02-05,108.73690826835274
2026-02-06,98.38101224279532
2026-02-07,107.44242126515806
2026-02-08,104.85344725876871
2026-02-09,95.79203823640597
2026-02-10,100.96998624918467
2026-02-11,104.85344725876871
2026-02-12,102.26447325237935
2026-02-13,108.73690826835274
2026-02-14,110.03139527154741
2026-02-15,104.85344725876871
2026-02-16,107.44242126515806
2026-02-17,104.85344725876871
2026-02-18,103.55896025557402
2026-02-19,113.91485628113143
2026-02-20,107.44242126515806
2026-02-21,110.03139527154741
2026-02-22,107.44242126515806
2026-02-23,112.62036927793676
2026-02-24,111.32588227474209
2026-02-25,111.32588227474209
2026-02-26,107.44242126515806
2026-02-27,111.32588227474209
2026-02-28,117.79831729071546
2026-03-01,112.62036927793676
2026-03-02,113.91485628113143
2026-03-03,117.79831729071546
2026-03-04,107.44242126515806
2026-03-05,107.44242126515806
2026-03-06,108.73690826835274
2026-03-07,120.38729129710481
2026-03-08,129.44870031946755
2026-03-09,117.79831729071546
2026-03-10,112.62036927793676
2026-03-11,107.44242126515806
2026-03-12,110.03139527154741
2026-03-13,108.73690826835274
2026-03-14,122.97626530349416
2026-03-15,115.20934328432611
2026-03-16,112.62036927793676
2026-03-17,111.32588227474209
2026-03-18,106.14793426196339
2026-03-19,108.73690826835274
2026-03-20,116.50383028752078
2026-03-21,112.62036927793676
2026-03-22,119.09280429391013
2026-03-23,111.32588227474209
2026-03-24,113.91485628113143
2026-03-25,111.32588227474209
2026-03-26,106.14793426196339
2026-03-27,110.03139527154741
2026-03-28,112.62036927793676
2026-03-29,117.79831729071546
2026-03-30,110.03139527154741
2026-03-31,112.62036927793676
2026-04-01,119.09280429391013
2026-04-02,116.50383028752078
2026-04-03,111.32588227474209
2026-04-04,117.79831729071546
2026-04-05,116.50383028752078
2026-04-06,116.50383028752078
2026-04-07,113.91485628113143
2026-04-08,113.91485628113143
2026-04-09,111.32588227474209
2026-04-10,113.91485628113143
2026-04-11,125.56523930988351
2026-04-12,128.15421331627286
2026-04-13,115.20934328432611
2026-04-14,113.91485628113143
2026-04-15,115.20934328432611
2026-04-16,111.32588227474209
2026-04-17,116.50383028752078
2026-04-18,121.68177830029948
2026-04-19,117.79831729071546
2026-04-20,115.20934328432611
2026-04-21,110.03139527154741
2026-04-22,112.62036927793676
2026-04-23,111.32588227474209
2026-04-24,111.32588227474209
2026-04-25,112.62036927793676
2026-04-26,120.38729129710481
2026-04-27,112.62036927793676
2026-04-28,112.62036927793676
2026-04-29,110.03139527154741
2026-04-30,115.20934328432611
2026-05-01,115.20934328432611
2026-05-02,116.50383028752078
2026-05-03,115.20934328432611
2026-05-04,112.62036927793676
2026-05-05,113.91485628113143
2026-05-06,112.62036927793676
2026-05-07,117.79831729071546
2026-05-08,112.62036927793676
2026-05-09,116.50383028752078
2026-05-10,110.03139527154741
2026-05-11,113.91485628113143
2026-05-12,112.62036927793676
2026-05-13,121.68177830029948
2026-05-14,120.38729129710481
2026-05-15,121.68177830029948
2026-05-16,124.27075230668883
2026-05-17,120.38729129710481
2026-05-18,113.91485628113143
2026-05-19,119.09280429391013
2026-05-20,117.79831729071546
2026-05-21,113.91485628113143
2026-05-22,116.50383028752078
2026-05-23,125.56523930988351
2026-05-24,126.85972631307818
2026-05-25,122.97626530349416
2026-05-26,113.91485628113143
2026-05-27,113.91485628113143
2026-05-28,115.20934328432611
2026-05-29,117.79831729071546
2026-05-30,124.27075230668883
2026-05-31,122.97626530349416
