Time,rebel_wilson
2024-09-17,1.021302913876566
2024-09-18,1.2766286423457074
2024-09-19,1.4042915065802781
2024-09-20,1.4042915065802781
2024-09-21,1.6596172350494196
2024-09-22,1.6596172350494196
2024-09-23,1.4042915065802781
2024-09-24,1.2766286423457074
2024-09-25,1.021302913876566
2024-09-26,1.2766286423457074
2024-09-27,1.4042915065802781
2024-09-28,1.914942963518561
2024-09-29,8.170423311012527
2024-09-30,12.766286423457075
2024-10-01,10.085366274531088
2024-10-02,3.9575487912716927
2024-10-03,3.1915716058642687
2024-10-04,3.9575487912716927
2024-10-05,6.1278174832593955
2024-10-06,4.978851705148259
2024-10-07,4.212874519740835
2024-10-08,3.9575487912716927
2024-10-09,2.5532572846914148
2024-10-10,1.7872800992839903
2024-10-11,1.5319543708148489
2024-10-12,2.2979315562222733
2024-10-13,2.2979315562222733
2024-10-14,1.5319543708148489
2024-10-15,1.1489657781111366
2024-10-16,1.4042915065802781
2024-10-17,1.6596172350494196
2024-10-18,2.042605827753132
2024-10-19,1.7872800992839903
2024-10-20,1.5319543708148489
2024-10-21,1.4042915065802781
2024-10-22,1.5319543708148489
2024-10-23,1.5319543708148489
2024-10-24,1.2766286423457074
2024-10-25,1.4042915065802781
2024-10-26,1.4042915065802781
2024-10-27,1.7872800992839903
2024-10-28,1.1489657781111366
2024-10-29,1.1489657781111366
2024-10-30,1.7872800992839903
2024-10-31,1.021302913876566
2024-11-01,0.8936400496419952
2024-11-02,1.4042915065802781
2024-11-03,1.5319543708148489
2024-11-04,1.021302913876566
2024-11-05,0.8936400496419952
2024-11-06,0.510651456938283
2024-11-07,0.8936400496419952
2024-11-08,1.021302913876566
2024-11-09,1.5319543708148489
2024-11-10,1.7872800992839903
2024-11-11,1.5319543708148489
2024-11-12,1.2766286423457074
2024-11-13,1.2766286423457074
2024-11-14,1.021302913876566
2024-11-15,0.8936400496419952
2024-11-16,1.4042915065802781
2024-11-17,1.4042915065802781
2024-11-18,1.021302913876566
2024-11-19,1.1489657781111366
2024-11-20,1.1489657781111366
2024-11-21,0.6383143211728537
2024-11-22,1.021302913876566
2024-11-23,1.6596172350494196
2024-11-24,2.2979315562222733
2024-11-25,1.5319543708148489
2024-11-26,0.8936400496419952
2024-11-27,0.6383143211728537
2024-11-28,1.2766286423457074
2024-11-29,1.1489657781111366
2024-11-30,1.4042915065802781
2024-12-01,1.914942963518561
2024-12-02,1.2766286423457074
2024-12-03,1.4042915065802781
2024-12-04,1.1489657781111366
2024-12-05,0.7659771854074244
2024-12-06,1.4042915065802781
2024-12-07,1.2766286423457074
2024-12-08,1.4042915065802781
2024-12-09,0.8936400496419952
2024-12-10,0.8936400496419952
2024-12-11,0.7659771854074244
2024-12-12,1.1489657781111366
2024-12-13,1.1489657781111366
2024-12-14,1.4042915065802781
2024-12-15,1.6596172350494196
2024-12-16,1.2766286423457074
2024-12-17,0.8936400496419952
2024-12-18,1.1489657781111366
2024-12-19,1.2766286423457074
2024-12-20,1.1489657781111366
2024-12-21,1.5319543708148489
2024-12-22,1.4042915065802781
2024-12-23,0.8936400496419952
2024-12-24,1.6596172350494196
2024-12-25,1.6596172350494196
2024-12-26,1.1489657781111366
2024-12-27,1.5319543708148489
2024-12-28,2.9362458773951268
2024-12-29,6.1278174832593955
2024-12-30,3.9575487912716927
2024-12-31,2.042605827753132
2025-01-01,3.0639087416296977
2025-01-02,2.5532572846914148
2025-01-03,1.6596172350494196
2025-01-04,1.5319543708148489
2025-01-05,1.4042915065802781
2025-01-06,1.2766286423457074
2025-01-07,1.5319543708148489
2025-01-08,1.4042915065802781
2025-01-09,0.7659771854074244
2025-01-10,1.021302913876566
2025-01-11,1.5319543708148489
2025-01-12,1.4042915065802781
2025-01-13,1.2766286423457074
2025-01-14,1.021302913876566
2025-01-15,0.7659771854074244
2025-01-16,0.510651456938283
2025-01-17,0.8936400496419952
2025-01-18,1.021302913876566
2025-01-19,1.4042915065802781
2025-01-20,1.4042915065802781
2025-01-21,1.5319543708148489
2025-01-22,1.2766286423457074
2025-01-23,1.021302913876566
2025-01-24,1.021302913876566
2025-01-25,1.2766286423457074
2025-01-26,1.5319543708148489
2025-01-27,0.8936400496419952
2025-01-28,1.1489657781111366
2025-01-29,0.7659771854074244
2025-01-30,0.7659771854074244
2025-01-31,0.8936400496419952
2025-02-01,0.8936400496419952
2025-02-02,2.2979315562222733
2025-02-03,0.8936400496419952
2025-02-04,0.6383143211728537
2025-02-05,1.1489657781111366
2025-02-06,1.4042915065802781
2025-02-07,1.021302913876566
2025-02-08,1.5319543708148489
2025-02-09,1.5319543708148489
2025-02-10,1.1489657781111366
2025-02-11,0.8936400496419952
2025-02-12,0.8936400496419952
2025-02-13,1.1489657781111366
2025-02-14,1.021302913876566
2025-02-15,2.042605827753132
2025-02-16,2.6809201489259857
2025-02-17,1.914942963518561
2025-02-18,0.8936400496419952
2025-02-19,1.2766286423457074
2025-02-20,1.4042915065802781
2025-02-21,0.7659771854074244
2025-02-22,1.2766286423457074
2025-02-23,1.1489657781111366
2025-02-24,1.6596172350494196
2025-02-25,1.2766286423457074
2025-02-26,1.021302913876566
2025-02-27,0.510651456938283
2025-02-28,0.3829885927037122
2025-03-01,1.5319543708148489
2025-03-02,1.914942963518561
2025-03-03,1.021302913876566
2025-03-04,0.8936400496419952
2025-03-05,1.1489657781111366
2025-03-06,1.1489657781111366
2025-03-07,0.7659771854074244
2025-03-08,1.2766286423457074
2025-03-09,1.5319543708148489
2025-03-10,0.8936400496419952
2025-03-11,1.1489657781111366
2025-03-12,0.7659771854074244
2025-03-13,0.7659771854074244
2025-03-14,0.8936400496419952
2025-03-15,1.7872800992839903
2025-03-16,1.6596172350494196
2025-03-17,0.8936400496419952
2025-03-18,1.021302913876566
2025-03-19,1.021302913876566
2025-03-20,1.021302913876566
2025-03-21,0.7659771854074244
2025-03-22,1.1489657781111366
2025-03-23,1.2766286423457074
2025-03-24,1.021302913876566
2025-03-25,0.7659771854074244
2025-03-26,1.1489657781111366
2025-03-27,1.021302913876566
2025-03-28,1.021302913876566
2025-03-29,1.5319543708148489
2025-03-30,1.7872800992839903
2025-03-31,1.1489657781111366
2025-04-01,0.7659771854074244
2025-04-02,1.021302913876566
2025-04-03,0.8936400496419952
2025-04-04,1.021302913876566
2025-04-05,1.6596172350494196
2025-04-06,1.5319543708148489
2025-04-07,1.021302913876566
2025-04-08,0.8936400496419952
2025-04-09,1.1489657781111366
2025-04-10,1.021302913876566
2025-04-11,1.021302913876566
2025-04-12,1.1489657781111366
2025-04-13,1.4042915065802781
2025-04-14,1.2766286423457074
2025-04-15,0.6586243223010808
2025-04-16,1.1228529195177017
2025-04-17,0.9806829116201117
2025-04-18,1.1489657781111366
2025-04-19,1.381080076719447
2025-04-20,1.381080076719447
2025-04-21,0.8907386209093913
2025-04-22,1.0067957702135466
2025-04-23,1.1489657781111366
2025-04-24,1.6654200925146274
2025-04-25,1.2650229274152918
2025-04-26,1.1489657781111366
2025-04-27,2.1818744069181184
2025-04-28,2.039704399020528
2025-04-29,1.7553643832253476
2025-04-30,1.5493629432104723
2025-05-01,1.5232500846170374
2025-05-02,1.6393072339211925
2025-05-03,1.1489657781111366
2025-05-04,1.5493629432104723
2025-05-05,1.2911357860087267
2025-05-06,1.0067957702135466
2025-05-07,1.1489657781111366
2025-05-08,3.30472732643582
2025-05-09,2.065817257613963
2025-05-10,1.5493629432104723
2025-05-11,1.5493629432104723
2025-05-12,1.407192935312882
2025-05-13,1.2911357860087267
2025-05-14,1.0067957702135466
2025-05-15,2.2457058390354034
2025-05-16,1.410094364045486
2025-05-17,1.6189972327929654
2025-05-18,2.1934801218485336
2025-05-19,1.410094364045486
2025-05-20,0.9400629093636573
2025-05-21,0.8878371921767875
2025-05-22,0.7833857578030478
2025-05-23,1.4623200812323558
2025-05-24,1.1489657781111366
2025-05-25,1.357868646858616
2025-05-26,1.5145457984192257
2025-05-27,1.2534172124848764
2025-05-28,1.044514343737397
2025-05-29,0.678934323429308
2025-05-30,0.8356114749899176
2025-05-31,0.9400629093636573
2025-06-01,1.3056429296717462
2025-06-02,0.5744828890555683
2025-06-03,0.9922886265505272
2025-06-04,1.2011914952980065
2025-06-05,1.357868646858616
2025-06-06,1.6712229499798352
2025-06-07,1.5145457984192257
2025-06-08,1.6189972327929654
2025-06-09,1.0967400609242668
2025-06-10,1.6189972327929654
2025-06-11,1.6189972327929654
2025-06-12,1.6712229499798352
2025-06-13,1.5145457984192257
2025-06-14,2.089028687474794
2025-06-15,2.089028687474794
2025-06-16,5.222571718686985
2025-06-17,2.767963010904102
2025-06-18,1.775674384353575
2025-06-19,2.5068344249697527
2025-06-20,2.820188728090972
2025-06-21,2.8724144452778417
2025-06-22,2.350157273409143
2025-06-23,1.8801258187273147
2025-06-24,1.6189972327929654
2025-06-25,1.4623200812323558
2025-06-26,1.0967400609242668
2025-06-27,1.357868646858616
2025-06-28,1.2534172124848764
2025-06-29,1.9323515359141845
2025-06-30,1.357868646858616
2025-07-01,1.0967400609242668
2025-07-02,0.8878371921767875
2025-07-03,1.2011914952980065
2025-07-04,1.410094364045486
2025-07-05,1.5145457984192257
2025-07-06,1.6189972327929654
2025-07-07,1.723448667166705
2025-07-08,1.044514343737397
2025-07-09,1.2011914952980065
2025-07-10,0.9400629093636573
2025-07-11,1.357868646858616
2025-07-12,2.1934801218485336
2025-07-13,2.2457058390354034
2025-07-14,1.723448667166705
2025-07-15,0.5744828890555683
2025-07-16,1.3056429296717462
2025-07-17,1.775674384353575
2025-07-18,1.4623200812323558
2025-07-19,2.2979315562222733
2025-07-20,2.5068344249697527
2025-07-21,2.1412544046616637
2025-07-22,1.6712229499798352
2025-07-23,1.3056429296717462
2025-07-24,1.5667715156060955
2025-07-25,1.6712229499798352
2025-07-26,1.6712229499798352
2025-07-27,1.9323515359141845
2025-07-28,1.410094364045486
2025-07-29,0.8878371921767875
2025-07-30,1.0967400609242668
2025-07-31,1.2011914952980065
2025-08-01,1.3056429296717462
2025-08-02,1.723448667166705
2025-08-03,1.357868646858616
2025-08-04,1.044514343737397
2025-08-05,0.8878371921767875
2025-08-06,1.723448667166705
2025-08-07,1.3056429296717462
2025-08-08,1.775674384353575
2025-08-09,1.3056429296717462
2025-08-10,1.6712229499798352
2025-08-11,0.9400629093636573
2025-08-12,0.8878371921767875
2025-08-13,0.9400629093636573
2025-08-14,0.9922886265505272
2025-08-15,0.9922886265505272
2025-08-16,1.2534172124848764
2025-08-17,2.036802970287924
2025-08-18,1.4623200812323558
2025-08-19,2.454608707782883
2025-08-20,0.8356114749899176
2025-08-21,0.7833857578030478
2025-08-22,1.0967400609242668
2025-08-23,1.2011914952980065
2025-08-24,1.8279001015404448
2025-08-25,0.8356114749899176
2025-08-26,0.9922886265505272
2025-08-27,0.9922886265505272
2025-08-28,0.7311600406161779
2025-08-29,0.8878371921767875
2025-08-30,1.4623200812323558
2025-08-31,1.3056429296717462
2025-09-01,1.1489657781111366
2025-09-02,1.2011914952980065
2025-09-03,1.0967400609242668
2025-09-04,1.2534172124848764
2025-09-05,2.089028687474794
2025-09-06,2.2457058390354034
2025-09-07,2.1934801218485336
2025-09-08,0.6267086062424382
2025-09-09,0.678934323429308
2025-09-10,0.9922886265505272
2025-09-11,0.5744828890555683
2025-09-12,1.2534172124848764
2025-09-13,1.723448667166705
2025-09-14,1.5145457984192257
2025-09-15,0.8878371921767875
2025-09-16,0.9400629093636573
2025-09-17,0.7311600406161779
2025-09-18,0.9400629093636573
2025-09-19,1.2534172124848764
2025-09-20,2.089028687474794
2025-09-21,2.1412544046616637
2025-09-22,1.410094364045486
2025-09-23,1.3056429296717462
2025-09-24,1.357868646858616
2025-09-25,1.0967400609242668
2025-09-26,1.8279001015404448
2025-09-27,1.775674384353575
2025-09-28,1.9323515359141845
2025-09-29,1.6189972327929654
2025-09-30,1.3056429296717462
2025-10-01,0.7833857578030478
2025-10-02,0.9400629093636573
2025-10-03,1.044514343737397
2025-10-04,1.6712229499798352
2025-10-05,1.6189972327929654
2025-10-06,0.8356114749899176
2025-10-07,0.9922886265505272
2025-10-08,1.044514343737397
2025-10-09,0.7833857578030478
2025-10-10,1.357868646858616
2025-10-11,1.410094364045486
2025-10-12,1.3056429296717462
2025-10-13,1.6189972327929654
2025-10-14,1.0967400609242668
2025-10-15,0.678934323429308
2025-10-16,1.2534172124848764
2025-10-17,1.5667715156060955
2025-10-18,1.357868646858616
2025-10-19,1.3056429296717462
2025-10-20,0.9922886265505272
2025-10-21,1.2534172124848764
2025-10-22,0.678934323429308
2025-10-23,0.9400629093636573
2025-10-24,1.3056429296717462
2025-10-25,1.775674384353575
2025-10-26,1.8801258187273147
2025-10-27,0.7833857578030478
2025-10-28,0.678934323429308
2025-10-29,0.678934323429308
2025-10-30,1.357868646858616
2025-10-31,1.3056429296717462
2025-11-01,1.410094364045486
2025-11-02,1.723448667166705
2025-11-03,1.6189972327929654
2025-11-04,1.6712229499798352
2025-11-05,1.5145457984192257
2025-11-06,1.5667715156060955
2025-11-07,1.723448667166705
2025-11-08,2.5068344249697527
2025-11-09,2.9768658796515814
2025-11-10,1.9323515359141845
2025-11-11,2.1412544046616637
2025-11-12,2.350157273409143
2025-11-13,1.6189972327929654
2025-11-14,1.357868646858616
2025-11-15,1.5145457984192257
2025-11-16,1.9323515359141845
2025-11-17,1.0967400609242668
2025-11-18,1.0967400609242668
2025-11-19,1.3056429296717462
2025-11-20,1.0967400609242668
2025-11-21,1.2011914952980065
2025-11-22,1.6712229499798352
2025-11-23,3.6035744858940197
2025-11-24,2.402382990596013
2025-11-25,1.4623200812323558
2025-11-26,1.4623200812323558
2025-11-27,1.8801258187273147
2025-11-28,1.6712229499798352
2025-11-29,2.1934801218485336
2025-11-30,2.9768658796515814
2025-12-01,1.5145457984192257
2025-12-02,1.723448667166705
2025-12-03,1.6189972327929654
2025-12-04,1.5667715156060955
2025-12-05,1.8279001015404448
2025-12-06,2.1934801218485336
2025-12-07,2.9246401624647116
2025-12-08,2.6635115765303623
2025-12-09,3.49912305152028
2025-12-10,1.8801258187273147
2025-12-11,1.1679569479972711
2025-12-12,1.9715208238043367
2025-12-13,4.028501912096278
2025-12-14,4.861739490850429
2025-12-15,3.139477771801608
2025-12-16,2.194667069966417
2025-12-17,2.332353051640892
2025-12-18,2.027307385344857
2025-12-19,1.8338348421298618
2025-12-20,2.5293864392095373
2025-12-21,2.194667069966417
2025-12-22,1.7780482805893416
2025-12-23,1.2498563681312262
2025-12-24,1.7780482805893416
2025-12-25,2.332353051640892
2025-12-26,2.306240193047457
2025-12-27,2.6112858593434924
2025-12-28,2.916331525639528
2025-12-29,2.332353051640892
2025-12-30,2.138880508425897
2025-12-31,2.027307385344857
2026-01-01,3.8053556659341985
2026-01-02,3.500309999638163
2026-01-03,4.415446998526269
2026-01-04,5.166785157146465
2026-01-05,3.6937825428531585
2026-01-06,3.195264333342128
2026-01-07,2.6112858593434924
2026-01-08,2.7786455439650526
2026-01-09,4.638593244688349
2026-01-10,4.094971006697749
2026-01-11,4.629097659745281
2026-01-12,2.8486754829201733
2026-01-13,2.07715920629596
2026-01-14,1.899116988613449
2026-01-15,1.6617273650367679
2026-01-16,1.721074770930938
2026-01-17,2.492591047555152
2026-01-18,2.7299806711318326
2026-01-19,2.1958540180843005
2026-01-20,1.3056429296717462
2026-01-21,1.7804221768251083
2026-01-22,1.721074770930938
2026-01-23,1.483685147354257
2026-01-24,2.373896235766811
2026-01-25,2.6706332652376625
2026-01-26,1.9584643945076192
2026-01-27,1.899116988613449
2026-01-28,1.483685147354257
2026-01-29,1.4243377414600866
2026-01-30,1.7804221768251083
2026-01-31,1.899116988613449
2026-02-01,2.908022888814344
2026-02-02,1.721074770930938
2026-02-03,1.3056429296717462
2026-02-04,1.3056429296717462
2026-02-05,1.068253306095065
2026-02-06,0.9495584943067245
2026-02-07,1.721074770930938
2026-02-08,1.4243377414600866
2026-02-09,1.246295523777576
2026-02-10,1.1869481178834056
2026-02-11,1.483685147354257
2026-02-12,1.4243377414600866
2026-02-13,1.1276007119892353
2026-02-14,2.789328077026003
2026-02-15,2.967370294708514
2026-02-16,1.721074770930938
2026-02-17,1.246295523777576
2026-02-18,1.5430325532484273
2026-02-19,1.3056429296717462
2026-02-20,1.4243377414600866
2026-02-21,1.3649903355659163
2026-02-22,1.721074770930938
2026-02-23,1.246295523777576
2026-02-24,1.3056429296717462
2026-02-25,1.3056429296717462
2026-02-26,0.5934740589417028
2026-02-27,1.0089059002008947
2026-02-28,1.3649903355659163
2026-03-01,1.6617273650367679
2026-03-02,1.8397695827192786
2026-03-03,1.246295523777576
2026-03-04,1.0089059002008947
2026-03-05,0.8902110884125541
2026-03-06,1.1276007119892353
2026-03-07,2.07715920629596
2026-03-08,2.373896235766811
2026-03-09,1.5430325532484273
2026-03-10,1.1869481178834056
2026-03-11,1.4243377414600866
2026-03-12,1.3056429296717462
2026-03-13,3.3234547300735358
2026-03-14,5.756698371734517
2026-03-15,5.044529501004473
2026-03-16,3.382802135967706
2026-03-17,2.373896235766811
2026-03-18,2.2552014239784706
2026-03-19,1.7804221768251083
2026-03-20,2.13650661219013
2026-03-21,3.5608443536502166
2026-03-22,2.8486754829201733
2026-03-23,2.4332436416609813
2026-03-24,2.07715920629596
2026-03-25,1.3056429296717462
2026-03-26,1.3056429296717462
2026-03-27,1.246295523777576
2026-03-28,1.899116988613449
2026-03-29,2.492591047555152
2026-03-30,1.483685147354257
2026-03-31,1.6617273650367679
2026-04-01,1.3649903355659163
2026-04-02,1.6617273650367679
2026-04-03,1.6617273650367679
2026-04-04,2.07715920629596
2026-04-05,1.8397695827192786
2026-04-06,1.3649903355659163
2026-04-07,1.1276007119892353
2026-04-08,1.6617273650367679
2026-04-09,1.483685147354257
2026-04-10,1.246295523777576
2026-04-11,1.6617273650367679
2026-04-12,1.6617273650367679
2026-04-13,1.246295523777576
2026-04-14,1.1276007119892353
2026-04-15,1.1869481178834056
2026-04-16,1.483685147354257
2026-04-17,1.3649903355659163
2026-04-18,1.6617273650367679
2026-04-19,1.6023799591425976
2026-04-20,3.1454125123910246
2026-04-21,2.3145488298726407
2026-04-22,2.0178118004017893
2026-04-23,1.246295523777576
2026-04-24,1.8397695827192786
2026-04-25,1.9584643945076192
2026-04-26,1.721074770930938
2026-04-27,1.068253306095065
2026-04-28,1.7804221768251083
2026-04-29,3.5014969477560465
2026-04-30,2.07715920629596
2026-05-01,1.9584643945076192
2026-05-02,2.0178118004017893
2026-05-03,1.1276007119892353
2026-05-04,1.899116988613449
2026-05-05,2.789328077026003
2026-05-06,2.373896235766811
2026-05-07,1.3649903355659163
2026-05-08,5.934740589417028
2026-05-09,4.33236063027443
2026-05-10,1.9584643945076192
2026-05-11,1.068253306095065
2026-05-12,1.3649903355659163
2026-05-13,0.8902110884125541
2026-05-14,1.6023799591425976
2026-05-15,0.7121688707300433
2026-05-16,1.068253306095065
2026-05-17,1.1276007119892353
2026-05-18,1.3649903355659163
2026-05-19,0.7715162766242136
2026-05-20,1.1869481178834056
2026-05-21,1.483685147354257
2026-05-22,2.07715920629596
2026-05-23,1.7804221768251083
2026-05-24,1.483685147354257
2026-05-25,1.483685147354257
2026-05-26,1.4243377414600866
2026-05-27,0.4747792471533622
2026-05-28,0.8308636825183839
2026-05-29,0.8902110884125541
2026-05-30,1.0089059002008947
2026-05-31,1.7804221768251083
