Time,maps
2025-06-25,86.0
2025-06-26,87.0
2025-06-27,84.0
2025-06-28,57.0
2025-06-29,55.0
2025-06-30,86.0
2025-07-01,84.0
2025-07-02,89.0
2025-07-03,82.0
2025-07-04,59.0
2025-07-05,57.0
2025-07-06,58.0
2025-07-07,96.0
2025-07-08,98.0
2025-07-09,93.0
2025-07-10,93.0
2025-07-11,89.0
2025-07-12,66.0
2025-07-13,62.0
2025-07-14,92.0
2025-07-15,93.0
2025-07-16,91.0
2025-07-17,91.0
2025-07-18,82.0
2025-07-19,61.0
2025-07-20,67.0
2025-07-21,93.0
2025-07-22,93.0
2025-07-23,92.0
2025-07-24,90.0
2025-07-25,86.0
2025-07-26,63.0
2025-07-27,62.0
2025-07-28,88.0
2025-07-29,94.0
2025-07-30,100.0
2025-07-31,93.0
2025-08-01,86.0
2025-08-02,57.0
2025-08-03,57.0
2025-08-04,90.0
2025-08-05,90.0
2025-08-06,90.0
2025-08-07,92.0
2025-08-08,90.0
2025-08-09,64.0
2025-08-10,62.0
2025-08-11,93.0
2025-08-12,91.0
2025-08-13,90.0
2025-08-14,94.0
2025-08-15,87.0
2025-08-16,65.0
2025-08-17,58.0
2025-08-18,92.0
2025-08-19,92.0
2025-08-20,94.0
2025-08-21,97.0
2025-08-22,85.0
2025-08-23,57.0
2025-08-24,57.0
2025-08-25,93.0
2025-08-26,96.0
2025-08-27,94.0
2025-08-28,96.0
2025-08-29,88.0
2025-08-30,54.0
2025-08-31,51.0
2025-09-01,55.0
2025-09-02,87.0
2025-09-03,98.0
2025-09-04,91.0
2025-09-05,92.0
2025-09-06,54.0
2025-09-07,50.0
2025-09-08,94.0
2025-09-09,89.0
2025-09-10,85.0
2025-09-11,93.0
2025-09-12,86.0
2025-09-13,56.0
2025-09-14,51.0
2025-09-15,91.0
2025-09-16,92.0
2025-09-17,89.0
2025-09-18,92.0
2025-09-19,88.0
2025-09-20,58.0
2025-09-21,50.0
2025-09-22,88.0
2025-09-23,89.0
2025-09-24,92.0
2025-09-25,92.0
2025-09-26,93.0
2025-09-27,57.0
2025-09-28,52.0
2025-09-29,93.0
2025-09-30,91.0
2025-10-01,87.0
2025-10-02,82.0
2025-10-03,84.0
2025-10-04,53.0
2025-10-05,51.0
2025-10-06,87.0
2025-10-07,88.0
2025-10-08,87.0
2025-10-09,91.0
2025-10-10,83.0
2025-10-11,57.0
2025-10-12,52.0
2025-10-13,85.0
2025-10-14,92.0
2025-10-15,87.0
2025-10-16,88.0
2025-10-17,88.0
2025-10-18,55.0
2025-10-19,51.0
2025-10-20,91.0
2025-10-21,86.0
2025-10-22,87.0
2025-10-23,85.0
2025-10-24,82.0
2025-10-25,50.0
2025-10-26,49.0
2025-10-27,84.0
2025-10-28,88.0
2025-10-29,82.0
2025-10-30,83.0
2025-10-31,79.0
2025-11-01,55.0
2025-11-02,49.0
2025-11-03,83.0
2025-11-04,83.0
2025-11-05,91.0
2025-11-06,86.0
2025-11-07,85.0
2025-11-08,55.0
2025-11-09,49.0
2025-11-10,85.0
2025-11-11,76.0
2025-11-12,84.0
2025-11-13,87.0
2025-11-14,85.0
2025-11-15,52.0
2025-11-16,49.0
2025-11-17,84.0
2025-11-18,79.0
2025-11-19,82.0
2025-11-20,79.0
2025-11-21,72.0
2025-11-22,50.0
2025-11-23,47.0
2025-11-24,73.0
2025-11-25,73.0
2025-11-26,68.0
2025-11-27,43.0
2025-11-28,47.0
2025-11-29,47.0
2025-11-30,50.0
2025-12-01,76.0
2025-12-02,77.0
2025-12-03,78.0
2025-12-04,82.0
2025-12-05,75.0
2025-12-06,52.0
2025-12-07,47.0
2025-12-08,77.0
2025-12-09,78.0
2025-12-10,77.0
2025-12-11,75.0
2025-12-12,74.0
2025-12-13,50.0
2025-12-14,45.0
2025-12-15,73.5
2025-12-16,71.0
2025-12-17,73.5
2025-12-18,71.5
2025-12-19,68.5
2025-12-20,46.5
2025-12-21,42.5
2025-12-22,64.5
2025-12-23,59.5
2025-12-24,49.0
2025-12-25,34.5
2025-12-26,48.0
2025-12-27,46.0
2025-12-28,43.5
2025-12-29,62.5
2025-12-30,61.5
2025-12-31,54.5
2026-01-01,40.5
2026-01-02,56.5
2026-01-03,50.0
2026-01-04,46.0
2026-01-05,71.5
2026-01-06,77.0
2026-01-07,77.0
2026-01-08,74.0
2026-01-09,74.0
2026-01-10,48.0
2026-01-11,43.0
2026-01-12,76.0
2026-01-13,75.0
2026-01-14,77.0
2026-01-15,76.0
2026-01-16,72.0
2026-01-17,49.0
2026-01-18,44.0
2026-01-19,58.0
2026-01-20,71.0
2026-01-21,78.0
2026-01-22,74.0
2026-01-23,66.0
2026-01-24,54.0
2026-01-25,50.0
2026-01-26,67.0
2026-01-27,89.0
2026-01-28,74.0
2026-01-29,86.0
2026-01-30,77.0
2026-01-31,48.0
2026-02-01,51.0
2026-02-02,73.0
2026-02-03,77.0
2026-02-04,86.0
2026-02-05,100.0
2026-02-06,84.0
2026-02-07,56.0
2026-02-08,51.0
2026-02-09,71.0
2026-02-10,79.0
2026-02-11,80.0
2026-02-12,82.0
2026-02-13,88.0
2026-02-14,66.0
2026-02-15,49.0
2026-02-16,65.0
2026-02-17,76.0
2026-02-18,76.0
2026-02-19,79.0
2026-02-20,71.0
2026-02-21,54.0
2026-02-22,48.0
2026-02-23,73.0
2026-02-24,76.0
2026-02-25,76.0
2026-02-26,78.0
2026-02-27,74.0
2026-02-28,49.0
2026-03-01,48.0
2026-03-02,81.0
2026-03-03,78.0
2026-03-04,80.0
2026-03-05,81.0
2026-03-06,76.0
2026-03-07,54.0
2026-03-08,52.0
2026-03-09,84.0
2026-03-10,81.0
2026-03-11,81.0
2026-03-12,77.0
2026-03-13,78.0
2026-03-14,61.0
2026-03-15,55.0
2026-03-16,79.0
2026-03-17,82.0
2026-03-18,83.0
2026-03-19,84.0
2026-03-20,82.0
2026-03-21,59.0
2026-03-22,56.0
2026-03-23,84.0
2026-03-24,84.0
2026-03-25,88.0
2026-03-26,96.0
2026-03-27,83.0
2026-03-28,60.0
2026-03-29,56.0
2026-03-30,86.0
2026-03-31,85.0
2026-04-01,83.0
2026-04-02,77.0
2026-04-03,66.0
2026-04-04,56.0
2026-04-05,53.0
2026-04-06,82.0
2026-04-07,81.0
2026-04-08,85.0
2026-04-09,85.0
2026-04-10,77.0
2026-04-11,58.0
2026-04-12,51.0
2026-04-13,82.0
2026-04-14,85.0
2026-04-15,86.0
2026-04-16,84.0
2026-04-17,81.0
2026-04-18,60.0
2026-04-19,57.0
2026-04-20,85.0
2026-04-21,84.0
2026-04-22,87.0
2026-04-23,87.0
2026-04-24,79.0
2026-04-25,58.0
2026-04-26,58.0
2026-04-27,86.0
2026-04-28,84.0
2026-04-29,84.0
2026-04-30,90.0
2026-05-01,80.0
2026-05-02,58.0
2026-05-03,62.0
2026-05-04,87.0
2026-05-05,81.0
2026-05-06,88.0
2026-05-07,88.0
2026-05-08,83.0
2026-05-09,57.0
2026-05-10,54.0
2026-05-11,86.0
2026-05-12,85.0
2026-05-13,82.0
2026-05-14,83.0
2026-05-15,80.0
2026-05-16,62.0
2026-05-17,56.0
2026-05-18,84.0
2026-05-19,82.0
2026-05-20,85.0
2026-05-21,83.0
2026-05-22,76.0
2026-05-23,61.0
2026-05-24,56.0
2026-05-25,59.0
2026-05-26,84.0
2026-05-27,85.0
2026-05-28,82.0
2026-05-29,82.0
2026-05-30,60.0
2026-05-31,60.0
